BelgeNo,OkuTarih,OkuUN,kgid,insUN,insDT,insApp,updUN,updDT,updApp
28727,2023-03-08 14:25:20.377000,mehmet.aydin,2039,,,,,,
28731,2023-03-08 15:14:55.210000,mehmet.aydin,2040,,,,,,
28737,2023-03-08 17:08:39.287000,mehmet.aydin,2041,,,,,,
28738,2023-03-08 17:08:39.547000,mehmet.aydin,2042,,,,,,
28739,2023-03-16 16:23:30.797000,mehmet.aydin,2043,,,,,,
28743,2023-03-09 11:20:10.553000,mehmet.aydin,2044,,,,,,
28744,2023-03-16 16:23:31.120000,mehmet.aydin,2045,,,,,,
28753,2023-03-09 11:20:10.860000,mehmet.aydin,2046,,,,,,
28772,2023-03-10 09:57:32.770000,mehmet.aydin,2047,,,,,,
28773,2023-03-10 09:57:32.377000,mehmet.aydin,2048,,,,,,
28775,2023-03-10 09:57:32.893000,mehmet.aydin,2049,,,,,,
28785,2023-03-10 11:03:02.183000,mehmet.aydin,2050,,,,,,
28801,2023-03-10 17:02:36.247000,mehmet.aydin,2051,,,,,,
28838,2023-03-13 21:19:43.247000,mehmet.aydin,2052,,,,,,
28839,2023-03-13 21:19:43.007000,mehmet.aydin,2053,,,,,,
28865,2023-03-14 14:54:32.520000,mehmet.aydin,2054,,,,,,
28875,2023-03-14 16:33:31.710000,mehmet.aydin,2055,,,,,,
28880,2023-03-15 07:54:30.327000,Mehmet.aydin,2056,,,,,,
28906,2023-03-16 16:23:31.250000,mehmet.aydin,2057,,,,,,
28913,2023-03-16 16:24:54.830000,mehmet.aydin,2058,,,,,,
28925,2023-03-16 16:24:55.047000,mehmet.aydin,2059,,,,,,
28926,2023-03-16 16:23:31.480000,mehmet.aydin,2060,,,,,,
28933,2023-03-16 17:08:32.720000,mehmet.aydin,2061,,,,,,
28934,2023-03-20 08:00:16.090000,mehmet.aydin,2062,,,,,,
28937,2023-03-17 08:29:05.003000,mehmet.aydin,2063,,,,,,
28938,2023-03-20 08:00:15.657000,mehmet.aydin,2064,,,,,,
28972,2023-03-20 14:37:14.203000,berke.kaban,2065,,,,,,
28992,2023-03-20 14:37:13.450000,berke.kaban,2066,,,,,,
29052,2023-03-22 16:40:37.133000,mehmet.aydin,2067,,,,,,
29084,2023-03-27 09:28:04.093000,Mehmet.Aydin,2068,,,,,,
29124,2023-03-27 09:28:04.357000,Mehmet.Aydin,2069,,,,,,
29125,2023-03-27 09:41:22.083000,Mehmet.Aydin,2070,,,,,,
29132,2023-03-28 09:19:21.260000,Mehmet.Aydin,2071,,,,,,
29133,2023-03-27 11:59:12.160000,Mehmet.Aydin,2072,,,,,,
29134,2023-03-28 09:19:21.407000,Mehmet.Aydin,2073,,,,,,
29135,2023-03-27 11:59:12.563000,Mehmet.Aydin,2074,,,,,,
29136,2023-03-28 09:19:21.817000,Mehmet.Aydin,2075,,,,,,
29137,2023-03-27 11:59:12.767000,Mehmet.Aydin,2076,,,,,,
29138,2023-03-27 11:59:12.927000,Mehmet.Aydin,2077,,,,,,
29144,2023-03-28 09:19:21.607000,Mehmet.Aydin,2078,,,,,,
29145,2023-03-27 14:11:51.310000,Mehmet.Aydin,2079,,,,,,
29149,2023-03-28 09:19:22.303000,Mehmet.Aydin,2080,,,,,,
29150,2023-03-28 09:19:20.923000,Mehmet.Aydin,2081,,,,,,
29153,2023-03-28 09:19:22.083000,Mehmet.Aydin,2082,,,,,,
29154,2023-03-27 16:49:31.543000,Mehmet.Aydin,2083,,,,,,
29155,2023-03-28 09:19:22.580000,Mehmet.Aydin,2084,,,,,,
29156,2023-03-27 16:49:31.887000,Mehmet.Aydin,2085,,,,,,
29162,2023-03-28 09:19:22.827000,Mehmet.Aydin,2086,,,,,,
29163,2023-03-27 16:49:32.123000,Mehmet.Aydin,2087,,,,,,
29164,2023-03-28 09:19:23.223000,Mehmet.Aydin,2088,,,,,,
29165,2023-03-27 16:49:32.377000,Mehmet.Aydin,2089,,,,,,
29170,2023-03-28 09:19:23.080000,Mehmet.Aydin,2090,,,,,,
29171,2023-03-28 09:18:59.463000,Mehmet.Aydin,2091,,,,,,
29180,2023-03-28 09:19:23.350000,Mehmet.Aydin,2092,,,,,,
29181,2023-03-28 09:19:21.067000,Mehmet.Aydin,2093,,,,,,
29232,2023-03-29 11:42:46.177000,Mehmet.Aydin,2094,,,,,,
29236,2023-03-29 17:29:36.160000,Mehmet.Aydin,2095,,,,,,
29254,2023-03-29 17:29:36.440000,Mehmet.Aydin,2096,,,,,,
29258,2023-03-30 10:51:29.300000,berke.kaban,2097,,,,,,
29259,2023-03-30 10:51:29.053000,berke.kaban,2098,,,,,,
29262,2023-03-30 12:35:40.007000,berke.kaban,2099,,,,,,
29263,2023-03-30 12:35:40.283000,berke.kaban,2100,,,,,,
29265,2023-03-30 12:35:40.450000,berke.kaban,2101,,,,,,
29266,2023-03-30 12:35:40.587000,berke.kaban,2102,,,,,,
29292,2023-03-31 09:08:50.840000,Mehmet.aydin,2103,,,,,,
29293,2023-03-31 10:50:15.443000,berke.kaban,2104,,,,,,
29308,2023-03-31 10:50:15.100000,berke.kaban,2105,,,,,,
29334,2023-04-03 15:20:00.023000,Mehmet.aydin,2106,,,,,,
29336,2023-04-03 17:07:41.237000,Mehmet.aydin,2107,,,,,,
29337,2023-04-05 09:08:09.723000,Mehmet.aydin,2108,,,,,,
29338,2023-04-03 17:07:41.453000,Mehmet.aydin,2109,,,,,,
29339,2023-04-05 09:08:09.963000,Mehmet.aydin,2110,,,,,,
29341,2023-04-05 09:08:10.197000,Mehmet.aydin,2111,,,,,,
29342,2023-04-05 09:08:10.430000,Mehmet.aydin,2112,,,,,,
29343,2023-04-03 17:07:41.633000,Mehmet.aydin,2113,,,,,,
29346,2023-04-03 17:07:41.787000,Mehmet.aydin,2114,,,,,,
29347,2023-04-05 09:08:10.667000,Mehmet.aydin,2115,,,,,,
29353,2023-04-05 09:08:10.890000,Mehmet.aydin,2116,,,,,,
29354,2023-04-04 16:42:09.350000,Mehmet.aydin,2117,,,,,,
29355,2023-04-05 09:08:11.140000,Mehmet.aydin,2118,,,,,,
29370,2023-04-04 16:42:09.827000,Mehmet.aydin,2119,,,,,,
29373,2023-04-04 16:42:12.877000,Mehmet.aydin,2120,,,,,,
29401,2023-04-05 09:07:55.667000,Mehmet.aydin,2121,,,,,,
29402,2023-04-05 09:08:11.327000,Mehmet.aydin,2122,,,,,,
29452,2023-04-06 09:13:41.357000,Mehmet.aydin,2123,,,,,,
29453,2023-04-06 09:13:30.163000,Mehmet.aydin,2124,,,,,,
29473,2023-04-07 08:58:18.807000,Mehmet.aydin,2125,,,,,,
29477,2023-04-07 08:59:50.280000,Mehmet.aydin,2126,,,,,,
29487,2023-04-07 08:59:50.670000,Mehmet.aydin,2127,,,,,,
29488,2023-04-07 08:58:19.110000,Mehmet.aydin,2128,,,,,,
29489,2023-04-07 08:59:50.060000,Mehmet.aydin,2129,,,,,,
29496,2023-04-07 09:00:54.913000,Mehmet.aydin,2130,,,,,,
29506,2023-04-12 15:23:27.727000,berke.kaban,2131,,,,,,
29565,2023-04-12 14:04:09.270000,berke.kaban,2132,,,,,,
29569,2023-04-12 14:06:25.557000,berke.kaban,2133,,,,,,
29571,2023-04-12 15:23:27.870000,berke.kaban,2134,,,,,,
29572,2023-04-12 15:23:28.003000,berke.kaban,2135,,,,,,
29573,2023-04-12 15:23:28.117000,berke.kaban,2136,,,,,,
29574,2023-04-12 15:23:28.270000,berke.kaban,2137,,,,,,
29575,2023-04-12 15:23:28.440000,berke.kaban,2138,,,,,,
29576,2023-04-12 15:23:28.617000,berke.kaban,2139,,,,,,
29577,2023-04-12 15:23:28.770000,berke.kaban,2140,,,,,,
29586,2023-04-12 15:43:09.980000,berke.kaban,2141,,,,,,
29587,2023-04-12 15:43:10.230000,berke.kaban,2142,,,,,,
29591,2023-04-17 16:28:44.420000,Kaanabat,2143,,,,,,
29592,2023-04-17 16:28:44.900000,Kaanabat,2144,,,,,,
29597,2023-04-17 16:28:45.247000,Kaanabat,2145,,,,,,
29609,2023-04-13 15:57:19.953000,Kaanabat,2146,,,,,,
29656,2023-04-17 16:28:45.520000,Kaanabat,2147,,,,,,
29664,2023-04-27 17:11:44.393000,berke.kaban,2148,,,,,,
29706,2023-04-27 17:11:44.507000,berke.kaban,2149,,,,,,
29708,2023-04-20 10:39:49.557000,berke.kaban,2150,,,,,,
29758,2023-04-20 10:39:49.957000,berke.kaban,2151,,,,,,
29801,2023-04-27 16:57:02.377000,berke.kaban,2152,,,,,,
29807,2023-04-27 17:11:44.650000,berke.kaban,2153,,,,,,
29846,2023-04-27 17:03:34.483000,berke.kaban,2154,,,,,,
29848,2023-06-01 11:57:53.010000,Kaanabat,2155,,,,,,
30074,2023-06-01 11:57:54.443000,Kaanabat,2156,,,,,,
30120,2023-06-01 11:57:54.680000,Kaanabat,2157,,,,,,
30136,2023-06-01 11:57:52.340000,Kaanabat,2158,,,,,,
30353,2023-05-30 12:04:47.143000,Kaanabat,2159,,,,,,
30354,2023-05-30 12:04:46.967000,Kaanabat,2160,,,,,,
30450,2023-05-30 12:04:46.480000,Kaanabat,2161,,,,,,
30455,2023-05-30 12:04:45.570000,Kaanabat,2162,,,,,,
30461,2023-05-30 14:02:11.773000,Kaanabat,2163,,,,,,
30472,2023-06-01 11:35:05.687000,Kaanabat,2164,,,,,,
30511,2023-06-01 11:57:51.813000,Kaanabat,2165,,,,,,
30513,2023-06-01 11:57:51.590000,Kaanabat,2166,,,,,,
30534,2023-06-02 08:14:23.647000,Kaanabat,2167,,,,,,
30539,2023-06-02 11:03:32.023000,Kaanabat,2168,,,,,,
30544,2023-06-02 11:26:39.183000,Kaanabat,2169,,,,,,
30558,2023-06-02 16:38:10.803000,Kaanabat,2170,,,,,,
30580,2023-06-06 14:11:41.550000,Kaanabat,2171,,,,,,
30624,2023-06-08 09:46:22.657000,Kaanabat,2172,,,,,,
30629,2023-06-08 13:53:04.827000,Kaanabat,2173,,,,,,
31668,2023-06-12 10:31:46.913000,Kaanabat,2174,,,,,,
31673,2023-06-12 11:41:21.867000,Kaanabat,2175,,,,,,
31674,2023-06-12 11:41:21.713000,Kaanabat,2176,,,,,,
31694,2023-06-12 17:28:40.363000,Kaanabat,2177,,,,,,
31739,2023-06-14 16:11:30.820000,kaanabat,2178,,,,,,
31806,2023-06-19 09:53:49.627000,Kaanabat,2179,,,,,,
31807,2023-06-19 09:53:50.147000,Kaanabat,2180,,,,,,
31818,2023-06-19 15:07:39.323000,berke.kaban,2181,,,,,,
31854,2023-06-20 12:01:43.710000,kaanabat,2182,,,,,,
31856,2023-06-20 12:02:49.990000,kaanabat,2183,,,,,,
31887,2023-06-20 17:16:13.967000,kaanabat,2184,,,,,,
31889,2023-06-20 17:18:08.650000,kaanabat,2185,,,,,,
31910,2023-06-22 09:30:12.307000,Kaanabat,2186,,,,,,
31919,2023-06-22 13:57:05.010000,Kaanabat,2187,,,,,,
31924,2023-06-22 14:19:45.493000,Kaanabat,2188,,,,,,
31928,2023-06-22 15:31:02.653000,Kaanabat,2189,,,,,,
31951,2023-06-23 10:36:26.643000,Kaanabat,2190,,,,,,
31957,2023-06-23 14:32:40.130000,Kaanabat,2191,,,,,,
31995,2023-07-05 14:13:28.923000,kaanabat,2192,,,,,,
32031,2023-07-10 11:40:33.987000,berke.kaban,2193,,,,,,
32052,2023-07-11 17:12:07.200000,Kaanabat,2194,,,,,,
32074,2023-07-12 11:50:07.173000,Kaanabat,2195,,,,,,
32099,2023-07-13 15:35:14.500000,Kaanabat,2196,,,,,,
32121,2023-07-14 12:24:11.073000,Kaanabat,2197,,,,,,
32138,2023-07-17 11:16:06.257000,Kaanabat,2198,,,,,,
32152,2023-07-18 08:33:43.493000,Kaanabat,2199,,,,,,
32154,2023-07-18 08:36:16.843000,Kaanabat,2200,,,,,,
32156,2023-07-18 09:11:29.380000,Kaanabat,2201,,,,,,
32157,2023-07-18 09:11:29.237000,Kaanabat,2202,,,,,,
32167,2023-07-18 12:12:22.113000,Kaanabat,2203,,,,,,
32171,2023-07-18 13:42:16.990000,Kaanabat,2204,,,,,,
32187,2023-07-19 08:18:49.167000,Kaanabat,2205,,,,,,
32230,2023-07-20 12:25:44.687000,kaanabat,2206,,,,,,
32233,2023-07-20 12:33:07.593000,kaanabat,2207,,,,,,
32234,2023-07-20 12:32:37.780000,kaanabat,2208,,,,,,
32235,2023-07-20 12:33:07.780000,kaanabat,2209,,,,,,
32240,2023-07-20 15:55:44.013000,kaanabat,2210,,,,,,
32241,2023-07-20 15:26:31.380000,kaanabat,2211,,,,,,
32246,2023-07-20 15:56:35.213000,kaanabat,2212,,,,,,
32248,2023-07-20 16:16:47.670000,kaanabat,2213,,,,,,
32249,2023-07-20 16:17:10.010000,kaanabat,2214,,,,,,
32252,2023-07-20 16:21:56.407000,kaanabat,2215,,,,,,
32258,2023-07-21 09:50:25.917000,kaanabat,2216,,,,,,
32263,2023-07-21 10:46:31.517000,kaanabat,2217,,,,,,
32268,2023-07-21 11:36:21.833000,kaanabat,2218,,,,,,
32311,2023-07-25 09:20:17.637000,kaanabat,2219,,,,,,
32313,2023-07-25 09:20:17.370000,kaanabat,2220,,,,,,
32314,2023-07-25 09:20:26.940000,kaanabat,2221,,,,,,
32318,2023-07-25 09:22:40.990000,kaanabat,2222,,,,,,
32319,2023-07-25 09:22:28.090000,kaanabat,2223,,,,,,
32335,2023-07-26 10:30:51.580000,kaanabat,2224,,,,,,
32349,2023-07-27 08:47:40.123000,kaanabat,2225,,,,,,
32374,2023-07-28 09:28:37.543000,kaanabat,2226,,,,,,
32376,2023-07-28 15:42:29.057000,kaanabat,2227,,,,,,
32386,2023-07-28 11:58:37.917000,kaanabat,2228,,,,,,
32395,2023-07-28 15:42:29.307000,kaanabat,2229,,,,,,
32398,2023-07-28 15:43:27.773000,kaanabat,2230,,,,,,
32401,2023-07-31 14:29:38.520000,Ceyhun.yavas,2231,,,,,,
32418,2023-07-31 16:32:30.003000,Ceyhun.yavas,2232,,,,,,
32466,2023-08-02 09:09:46.533000,kaanabat,2233,,,,,,
32499,2023-08-03 12:08:17.263000,kaanabat,2234,,,,,,
32554,2023-08-08 17:15:22.397000,kaanabat,2235,,,,,,
32611,2023-08-11 09:19:02.217000,kaanabat,2236,,,,,,
32616,2023-08-11 12:13:19.133000,kaanabat,2237,,,,,,
32625,2023-08-11 15:27:33.500000,berke.kaban,2238,,,,,,
32627,2023-08-11 15:29:55.773000,berke.kaban,2239,,,,,,
32636,2023-08-14 08:51:29.253000,kaanabat,2240,,,,,,
32638,2023-08-14 08:53:23.717000,kaanabat,2241,,,,,,
32649,2023-08-14 16:00:27.903000,kaanabat,2242,,,,,,
32651,2023-08-15 16:14:25.890000,kaanabat,2243,,,,,,
32701,2023-08-17 14:35:24.620000,kaanabat,2244,,,,,,
32741,2023-08-18 17:18:37.587000,kaanabat,2245,,,,,,
32749,2023-08-21 11:59:00.960000,kaanabat,2246,,,,,,
32750,2023-08-21 11:59:01.277000,kaanabat,2247,,,,,,
32852,2023-08-23 17:29:07.180000,kaanabat,2248,,,,,,
32917,2023-09-05 15:32:37.153000,kaanabat,2249,,,,,,
32920,2023-09-05 15:32:36.960000,kaanabat,2250,,,,,,
32947,2023-09-05 15:32:37.313000,kaanabat,2251,,,,,,
33033,2023-10-30 16:33:19.697000,Ceyhun.yavas,2252,,,,,,
33089,2023-10-31 10:31:13.407000,busraelarslan,2253,,,,,,
33125,2023-10-31 10:31:13.757000,busraelarslan,2254,,,,,,
33161,2023-10-31 10:31:14.197000,busraelarslan,2255,,,,,,
33164,2023-10-30 16:33:20.003000,Ceyhun.yavas,2256,,,,,,
33166,2023-10-30 16:33:20.177000,Ceyhun.yavas,2257,,,,,,
33169,2023-10-30 16:33:20.350000,Ceyhun.yavas,2258,,,,,,
33173,2023-10-30 16:33:20.930000,Ceyhun.yavas,2259,,,,,,
33179,2023-10-31 10:31:14.387000,busraelarslan,2260,,,,,,
33180,2023-10-31 10:31:14.550000,busraelarslan,2261,,,,,,
33208,2023-10-31 10:31:14.780000,busraelarslan,2262,,,,,,
33211,2023-10-31 10:31:15.013000,busraelarslan,2263,,,,,,
33212,2023-10-31 10:31:15.203000,busraelarslan,2264,,,,,,
33294,2023-10-31 10:31:15.403000,busraelarslan,2265,,,,,,
33296,2023-10-31 10:31:15.623000,busraelarslan,2266,,,,,,
33297,2023-10-31 10:31:15.927000,busraelarslan,2267,,,,,,
33298,2023-10-31 10:31:16.050000,busraelarslan,2268,,,,,,
33302,2023-10-31 10:31:16.310000,busraelarslan,2269,,,,,,
33352,2023-10-31 10:31:16.553000,busraelarslan,2270,,,,,,
33353,2023-10-31 10:31:16.727000,busraelarslan,2271,,,,,,
33354,2023-10-31 10:31:16.947000,busraelarslan,2272,,,,,,
33355,2023-10-31 10:31:17.140000,busraelarslan,2273,,,,,,
33393,2023-10-31 10:31:17.310000,busraelarslan,2274,,,,,,
33406,2023-10-30 16:31:43.580000,Ceyhun.yavas,2275,,,,,,
33428,2023-10-31 10:31:17.573000,busraelarslan,2276,,,,,,
33442,2023-10-31 10:31:17.720000,busraelarslan,2277,,,,,,
33443,2023-10-31 10:31:17.907000,busraelarslan,2278,,,,,,
33501,2023-10-31 10:31:18.183000,busraelarslan,2279,,,,,,
33502,2023-10-31 10:31:18.390000,busraelarslan,2280,,,,,,
33504,2023-10-31 10:31:18.613000,busraelarslan,2281,,,,,,
33505,2023-10-31 10:31:18.813000,busraelarslan,2282,,,,,,
33514,2023-10-30 16:31:43.893000,Ceyhun.yavas,2283,,,,,,
33515,2023-10-30 16:31:44.080000,Ceyhun.yavas,2284,,,,,,
33632,2023-10-31 10:31:19.120000,busraelarslan,2285,,,,,,
33635,2023-10-31 10:31:19.360000,busraelarslan,2286,,,,,,
33636,2023-10-31 10:31:19.597000,busraelarslan,2287,,,,,,
33637,2023-10-31 10:31:19.767000,busraelarslan,2288,,,,,,
33638,2023-10-31 10:31:19.960000,busraelarslan,2289,,,,,,
33660,2023-10-30 16:31:44.277000,Ceyhun.yavas,2290,,,,,,
33678,2023-10-30 16:31:44.533000,Ceyhun.yavas,2291,,,,,,
33708,2023-10-30 16:31:44.710000,Ceyhun.yavas,2292,,,,,,
33745,2023-10-31 10:31:20.200000,busraelarslan,2293,,,,,,
33747,2023-10-31 10:31:20.427000,busraelarslan,2294,,,,,,
33749,2023-10-31 10:31:20.640000,busraelarslan,2295,,,,,,
33751,2023-10-31 10:31:20.820000,busraelarslan,2296,,,,,,
33752,2023-10-31 10:31:21.270000,busraelarslan,2297,,,,,,
33787,2023-10-30 16:31:44.987000,Ceyhun.yavas,2298,,,,,,
33872,2023-10-30 16:31:45.180000,Ceyhun.yavas,2299,,,,,,
33933,2023-10-31 10:31:21.477000,busraelarslan,2300,,,,,,
33971,2023-10-31 11:05:15.053000,busraelarslan,2301,,,,,,
33972,2023-10-31 11:05:15.220000,busraelarslan,2302,,,,,,
33973,2023-10-31 11:05:15.363000,busraelarslan,2303,,,,,,
33974,2023-10-31 11:05:15.620000,busraelarslan,2304,,,,,,
33976,2023-10-31 11:05:15.850000,busraelarslan,2305,,,,,,
33989,2023-11-01 09:57:38.750000,Ceyhun.yavas,2306,,,,,,
33998,2023-11-01 09:57:39.173000,Ceyhun.yavas,2307,,,,,,
34067,2023-11-07 07:51:40.990000,Ceyhun.yavas,2308,,,,,,
34070,2023-11-07 07:51:41.317000,Ceyhun.yavas,2309,,,,,,
36314,2024-03-11 15:20:00.307000,Samet,2311,Samet,2024-03-11 15:20:00.307000,WebServis,,,
36316,2024-03-11 15:29:18.487000,Samet,2312,Samet,2024-03-11 15:29:18.487000,WebServis,,,
36319,2024-03-11 15:36:20.730000,Samet,2313,Samet,2024-03-11 15:36:20.730000,WebServis,,,
36325,2024-03-11 15:57:53.993000,Samet,2314,Samet,2024-03-11 15:57:53.993000,WebServis,,,
36327,2024-03-11 15:58:49.370000,Samet,2315,Samet,2024-03-11 15:58:49.370000,WebServis,,,
36329,2024-03-11 16:01:29.127000,Samet,2316,Samet,2024-03-11 16:01:29.127000,WebServis,,,
36484,2024-07-30 15:00:22.270000,guray,2317,Guray,2024-07-30 15:00:22.270000,KGShop,,,
36497,2024-07-30 15:00:22.650000,guray,2318,Guray,2024-07-30 15:00:22.650000,KGShop,,,
36594,2025-01-23 15:56:06.553000,samet,2319,Samet,2025-01-23 15:56:06.553000,KGShop,,,
36648,2025-04-09 14:59:25.613000,harun,2320,harun,2025-04-09 14:59:25.613000,KGShop,,,
37653,2025-04-23 11:36:13.757000,harun,2321,harun,2025-04-23 11:36:13.757000,KGShop,,,
37668,2025-04-25 23:21:27.823000,harun,2322,harun,2025-04-25 23:21:27.823000,node-mssql,,,
38678,2025-05-08 14:52:40.173000,harun,2323,harun,2025-05-08 14:52:40.173000,node-mssql,,,
38680,2025-05-08 17:21:15.147000,harun,2324,harun,2025-05-08 17:21:15.147000,node-mssql,,,
38681,2025-05-08 17:26:04.880000,harun,2325,harun,2025-05-08 17:26:04.880000,node-mssql,,,
38682,2025-05-08 17:27:02.707000,harun,2326,harun,2025-05-08 17:27:02.707000,node-mssql,,,
38686,2025-05-08 17:50:15.223000,harun,2327,harun,2025-05-08 17:50:15.223000,node-mssql,,,
38687,2025-05-08 18:03:32.490000,harun,2329,harun,2025-05-08 18:03:32.490000,node-mssql,,,
38688,2025-05-08 17:53:25.370000,harun,2328,harun,2025-05-08 17:53:25.370000,node-mssql,,,
38692,2025-05-08 18:12:27.397000,harun,2330,harun,2025-05-08 18:12:27.397000,node-mssql,,,
38694,2025-05-08 18:52:08.967000,harun,2332,harun,2025-05-08 18:52:08.967000,node-mssql,,,
38695,2025-05-08 18:42:39.757000,harun,2331,harun,2025-05-08 18:42:39.757000,node-mssql,,,
38696,2025-05-08 19:01:59.787000,harun,2333,harun,2025-05-08 19:01:59.787000,node-mssql,,,
38697,2025-05-08 19:03:08.847000,harun,2334,harun,2025-05-08 19:03:08.847000,node-mssql,,,
38708,2025-05-08 19:06:44.090000,harun,2335,harun,2025-05-08 19:06:44.090000,node-mssql,,,
38709,2025-05-08 20:18:13.083000,harun,2338,harun,2025-05-08 20:18:13.083000,node-mssql,,,
38710,2025-05-08 20:19:54.730000,harun,2339,harun,2025-05-08 20:19:54.730000,node-mssql,,,
38711,2025-05-08 19:10:57.193000,harun,2336,harun,2025-05-08 19:10:57.193000,node-mssql,,,
38712,2025-05-08 19:14:43.470000,harun,2337,harun,2025-05-08 19:14:43.470000,node-mssql,,,
38728,2025-05-08 20:36:06.970000,harun,2340,harun,2025-05-08 20:36:06.970000,node-mssql,,,
38729,2025-05-08 20:37:22.267000,harun,2341,harun,2025-05-08 20:37:22.267000,node-mssql,,,
38738,2025-05-12 16:24:38.407000,harun,2342,harun,2025-05-12 16:24:38.407000,node-mssql,,,
38740,2025-05-19 18:42:15.987000,harun,2343,harun,2025-05-19 18:42:15.987000,node-mssql,,,
38770,2025-05-19 22:49:35.040000,harun,2350,harun,2025-05-19 22:49:35.040000,node-mssql,,,
38771,2025-05-19 21:48:52.923000,harun,2346,harun,2025-05-19 21:48:52.923000,node-mssql,,,
38772,2025-05-19 19:05:51.747000,harun,2345,harun,2025-05-19 19:05:51.747000,node-mssql,,,
38773,2025-05-19 19:03:07.420000,harun,2344,harun,2025-05-19 19:03:07.420000,node-mssql,,,
38790,2025-05-19 22:23:50.950000,harun,2347,harun,2025-05-19 22:23:50.950000,node-mssql,,,
38791,2025-05-19 22:27:09.267000,harun,2348,harun,2025-05-19 22:27:09.267000,node-mssql,,,
38792,2025-05-19 22:44:25.653000,harun,2349,harun,2025-05-19 22:44:25.653000,node-mssql,,,
38803,2025-05-19 23:38:40.550000,harun,2351,harun,2025-05-19 23:38:40.550000,node-mssql,,,
38804,2025-05-19 23:43:40.443000,harun,2352,harun,2025-05-19 23:43:40.443000,node-mssql,,,
38805,2025-05-19 23:50:13.007000,harun,2353,harun,2025-05-19 23:50:13.007000,node-mssql,,,
38813,2025-05-19 23:55:24.857000,harun,2354,harun,2025-05-19 23:55:24.857000,node-mssql,,,
38815,2025-05-19 23:59:00.530000,harun,2355,harun,2025-05-19 23:59:00.530000,node-mssql,,,
38821,2025-05-20 00:03:41.250000,harun,2356,harun,2025-05-20 00:03:41.250000,node-mssql,,,
38822,2025-05-20 00:30:32.670000,harun,2357,harun,2025-05-20 00:30:32.670000,node-mssql,,,
38823,2025-05-20 00:33:05.580000,harun,2358,harun,2025-05-20 00:33:05.580000,node-mssql,,,
38834,2025-05-20 00:36:37.703000,harun,2359,harun,2025-05-20 00:36:37.703000,node-mssql,,,
38837,2025-05-20 00:39:50.177000,harun,2360,harun,2025-05-20 00:39:50.177000,node-mssql,,,
38841,2025-05-20 01:00:27.973000,harun,2361,harun,2025-05-20 01:00:27.973000,node-mssql,,,
38843,2025-05-20 01:09:24.803000,harun,2362,harun,2025-05-20 01:09:24.803000,node-mssql,,,
38845,2025-05-20 01:19:59.773000,harun,2363,harun,2025-05-20 01:19:59.773000,node-mssql,,,
38846,2025-05-20 01:22:13.233000,harun,2364,harun,2025-05-20 01:22:13.233000,node-mssql,,,
38847,2025-05-20 01:26:14.450000,harun,2365,harun,2025-05-20 01:26:14.450000,node-mssql,,,
38848,2025-05-20 01:26:27.453000,harun,2366,harun,2025-05-20 01:26:27.453000,node-mssql,,,
38854,2025-05-20 01:27:21.323000,harun,2367,harun,2025-05-20 01:27:21.323000,node-mssql,,,
38855,2025-05-20 01:27:41.757000,harun,2368,harun,2025-05-20 01:27:41.757000,node-mssql,,,
38860,2025-05-20 01:28:17.993000,harun,2369,harun,2025-05-20 01:28:17.993000,node-mssql,,,
38870,2025-05-27 14:04:04.153000,harun,2370,harun,2025-05-27 14:04:04.153000,KGShop,,,
