MKod,SendServerName,SendCatalog,Title,SendKod,SendTitle,kgid,insUN,insDT,insApp,updUN,updDT,updApp
1348,KorgunDb,Antrepo20,045-294 BROWN BUFALO-BROWN DEER,,,1244,,,,,,
1349,KorgunDb,Antrepo20,01-386 BLACK BUFALO-BLACK SUEDE KOD BASKI,,,1245,,,,,,
1350,KorgunDb,Antrepo20,045 BROWN BUFALO,,,1246,,,,,,
1351,KorgunDb,Antrepo20,01-Baskı,,,1247,,,,,,
1352,KorgunDb,Antrepo20,395-248-BLACK RODA-BLACK-DEER,,,1248,,,,,,
1353,KorgunDb,Antrepo20,395-248-01,,,1249,,,,,,
1354,KorgunDb,Antrepo20,01-395,,,1250,,,,,,
1355,KorgunDb,Antrepo20,408-248-01 BLACK HERMES-BLACK DEER-BLACK BUFALO,,,1251,,,,,,
1356,KorgunDb,Antrepo20,413-045  BROWN RODA-BROWN BUFALO,,,1252,,,,,,
1357,KorgunDb,Antrepo20,01-248-410,,,1253,,,,,,
1358,KorgunDb,Antrepo20,294-045 BROWN BUFALO-BROWN DEER,,,1254,,,,,,
1359,KorgunDb,Antrepo20,05-01 BLACK SUDE-BLACK BUFALO,,,1255,,,,,,
1360,KorgunDb,Antrepo20,402-248-395 BLACK OSTRİCH-BLACK DEER-BLACK RODA,,,1256,,,,,,
1361,KorgunDb,Antrepo20,248-01-395 BLACK DEER-BLACK BUFALO-BLACK RODA,,,1257,,,,,,
1362,KorgunDb,Antrepo20,01-363 BLACK BUFALO-BLACK SİLKİ BASKI,,,1258,,,,,,
1363,KorgunDb,Antrepo20,386-01,,,1259,,,,,,
1364,KorgunDb,Antrepo20,207-248-395,,,1260,,,,,,
1365,KorgunDb,Antrepo20,01-313  BLACK BUFALO-BLACK FLOTER,,,1261,,,,,,
1366,KorgunDb,Antrepo20,01-416,,,1262,,,,,,
1367,KorgunDb,Antrepo20,248-01-045 BLCK DEER-BLCK BFLO-BROWN BFLO,,,1263,,,,,,
1368,KorgunDb,Antrepo20,07-045 BROWN SUEDE-BROWN BUFALO,,,1264,,,,,,
1369,KorgunDb,Antrepo20,01-217-410 BLCK BFL.-BLCK OSTRİCH FOOT-BLCK İGN.PC,,,1265,,,,,,
1370,KorgunDb,Antrepo20,294-045-079 BROWN DEER-BROWN BFL-NAVY BUFALO,,,1266,,,,,,
1371,KorgunDb,Antrepo20,01-045 BLACK BUFALO-BROWN BUFALO,,,1267,,,,,,
1372,KorgunDb,Antrepo20,415-248 BLACK COROCO-BLACK DEER,,,1268,,,,,,
1373,KorgunDb,Antrepo20,415-248-01 BLACK CROCO-BLACK DEER-BLACK BUFALO,,,1269,,,,,,
1374,KorgunDb,Antrepo20,415-01 BLACK CROCO-BLACK BUFALO,,,1270,,,,,,
1375,KorgunDb,Antrepo20,01-244,,,1271,,,,,,
1376,KorgunDb,Antrepo20,01-365 BLACK BUFALO- BLACK ÖRGÜ DERİ,,,1272,,,,,,
1377,KorgunDb,Antrepo20,01-365-313 BLACK BUFALO-BLACK ÖRGÜ DERİ-BLACK FLOT,,,1273,,,,,,
1378,KorgunDb,Antrepo20,208-248-01 BLACK KROKO-BLACK DEER-BLACK BFL,,,1274,,,,,,
1379,KorgunDb,Antrepo20,01-208-248 BLACK BUFALO-BLACK KROKO-BLACK DEER,,,1275,,,,,,
1380,KorgunDb,Antrepo20,295-079,,,1276,,,,,,
1381,KorgunDb,Antrepo20,415-01-248 BLACK CROCO-BLACK BUFALO-BLACK DEER,,,1277,,,,,,
1382,KorgunDb,Antrepo20,079-01 BLACK NAVY BFL.-BLACK BUFALO,,,1278,,,,,,
1383,KorgunDb,Antrepo20,248-410-01 BLACK DEER-BLACK İGONA PİCALA-BLACK BUF,,,1279,,,,,,
1384,KorgunDb,Antrepo20,01-217 BLACK BUFALO-BLACK OSTRİCH FOOT,,,1280,,,,,,
1385,KorgunDb,Antrepo20,248-395 BLACK DEER-BLACK RODA,,,1281,,,,,,
1386,KorgunDb,Antrepo20,329-248-01,,,1282,,,,,,
1387,KorgunDb,Antrepo20,248,,,1283,,,,,,
1388,KorgunDb,Antrepo20,208-248 BLACK KROKO-BLACK DEER,,,1284,,,,,,
1389,KorgunDb,Antrepo20,01-207 BLACK BUFALO-BLACK ANAKONDA,,,1285,,,,,,
1390,KorgunDb,Antrepo20,01-415 BLACK BUFALO-BLACK CROCO,,,1286,,,,,,
1391,KorgunDb,Antrepo20,01-208,,,1287,,,,,,
1392,KorgunDb,Antrepo20,01-395-248,,,1288,,,,,,
1393,KorgunDb,Antrepo20,338-248-01 BLACK LZR LEATHER-BLACK DEER-BLACK BFL.,,,1289,,,,,,
1394,KorgunDb,Antrepo20,01-248-363 BLACK BUFALO-BLACK DEER-BLACK SİLKİ BSK,,,1290,,,,,,
1395,KorgunDb,Antrepo20,045-315  BROWN BUFALO-BROWN FLOTER,,,1291,,,,,,
1396,KorgunDb,Antrepo20,01-417,,,1292,,,,,,
1397,KorgunDb,Antrepo20,06-079,,,1293,,,,,,
1398,KorgunDb,Antrepo20,409-410-01,,,1294,,,,,,
1399,KorgunDb,Antrepo20,208-01 BLACK KROCO-BLACK BUFALO,,,1295,,,,,,
1400,KorgunDb,Antrepo20,248-225,,,1296,,,,,,
1401,KorgunDb,Antrepo20,248-415,,,1297,,,,,,
1402,KorgunDb,Antrepo20,248-410 BLACK DEER-BLACK İGONA PİCALA,,,1298,,,,,,
1403,KorgunDb,Antrepo20,045-304,,,1299,,,,,,
1404,KorgunDb,Antrepo20,329-248 BLACK TİMSAH-BLACK DEER,,,1300,,,,,,
1405,KorgunDb,Antrepo20,313-329 BLACK FLOTER-BLACK TİMSAH,,,1301,,,,,,
1406,KorgunDb,Antrepo20,045-294-317,,,1302,,,,,,
1407,KorgunDb,Antrepo20,01-400-248,,,1303,,,,,,
1408,KorgunDb,Antrepo20,01-418- BLACK BUFFALO-BLACK DEER 418,,,1304,,,,,,
1409,KorgunDb,Antrepo20,418-01 BLACK DEER 418-BLACK BUFALO,,,1305,,,,,,
1410,KorgunDb,Antrepo20,418 BLACK DEAR,,,1306,,,,,,
1411,KorgunDb,Antrepo20,045-413-419,,,1307,,,,,,
1412,KorgunDb,Antrepo20,01-415-418,,,1308,,,,,,
1413,KorgunDb,Antrepo20,01-418-395,,,1309,,,,,,
1414,KorgunDb,Antrepo20,31,,,1310,,,,,,
1415,KorgunDb,Antrepo20,13-31,,,1311,,,,,,
1416,KorgunDb,Antrepo20,31-13,,,1312,,,,,,
1417,KorgunDb,Antrepo20,272,,,1313,,,,,,
1418,KorgunDb,Antrepo20,31-41,,,1314,,,,,,
1419,KorgunDb,Antrepo20,272-270,,,1315,,,,,,
1420,KorgunDb,Antrepo20,41-07-31,,,1316,,,,,,
1421,KorgunDb,Antrepo20,270-272,,,1317,,,,,,
1422,KorgunDb,Antrepo20,07-41-31,,,1318,,,,,,
1423,KorgunDb,Antrepo20,152-31,,,1319,,,,,,
1424,KorgunDb,Antrepo20,31-13-26,,,1320,,,,,,
1425,KorgunDb,Antrepo20,13-268,,,1321,,,,,,
1426,KorgunDb,Antrepo20,268,,,1322,,,,,,
1427,KorgunDb,Antrepo20,273-272,,,1323,,,,,,
1428,KorgunDb,Antrepo20,292-268,,,1324,,,,,,
1429,KorgunDb,Antrepo20,31-231,,,1325,,,,,,
1430,KorgunDb,Antrepo20,270,,,1326,,,,,,
1431,KorgunDb,Antrepo20,268-41,,,1327,,,,,,
1432,KorgunDb,Antrepo20,SİYAH BUFALO-265,,,1328,,,,,,
1433,KorgunDb,Antrepo20,41-15,,,1329,,,,,,
1434,KorgunDb,Antrepo20,274,,,1330,,,,,,
1435,KorgunDb,Antrepo20,275-152,,,1331,,,,,,
1436,KorgunDb,Antrepo20,275,,,1332,,,,,,
1437,KorgunDb,Antrepo20,288-275,,,1333,,,,,,
1438,KorgunDb,Antrepo20,268-265,,,1334,,,,,,
1439,KorgunDb,Antrepo20,275-285,,,1335,,,,,,
1440,KorgunDb,Antrepo20,275-292,,,1336,,,,,,
1441,KorgunDb,Antrepo20,54-268,,,1337,,,,,,
1442,KorgunDb,Antrepo20,239-41,,,1338,,,,,,
1443,KorgunDb,Antrepo20,267-108,,,1339,,,,,,
1444,KorgunDb,Antrepo20,41,,,1340,,,,,,
1445,KorgunDb,Antrepo20,267-LACİ,,,1341,,,,,,
1446,KorgunDb,Antrepo20,41-268,,,1342,,,,,,
1447,KorgunDb,Antrepo20,30-268,,,1343,,,,,,
1448,KorgunDb,Antrepo20,268-292,,,1344,,,,,,
1449,KorgunDb,Antrepo20,268-294,,,1345,,,,,,
1450,KorgunDb,Antrepo20,01-31,,,1346,,,,,,
1451,KorgunDb,Antrepo20,243-31-30,,,1347,,,,,,
1452,KorgunDb,Antrepo20,41-31,,,1348,,,,,,
1453,KorgunDb,Antrepo20,31-30,,,1349,,,,,,
1454,KorgunDb,Antrepo20,01-09-022,,,1350,,,,,,
1455,KorgunDb,Antrepo20,03-047-041,,,1351,,,,,,
1456,KorgunDb,Antrepo20,270-271,,,1352,,,,,,
1457,KorgunDb,Antrepo20,30,,,1353,,,,,,
1458,KorgunDb,Antrepo20,273,,,1354,,,,,,
1459,KorgunDb,Antrepo20,272-31,,,1355,,,,,,
1460,KorgunDb,Antrepo20,120,,,1356,,,,,,
1461,KorgunDb,Antrepo20,1111,,,1357,,,,,,
1462,KorgunDb,Antrepo20,122,,,1358,,,,,,
1463,KorgunDb,Antrepo20,002,,,1359,,,,,,
1464,KorgunDb,Antrepo20,1020,,,1360,,,,,,
1465,KorgunDb,Antrepo20,1021,,,1361,,,,,,
1466,KorgunDb,Antrepo20,1113,,,1362,,,,,,
1467,KorgunDb,Antrepo20,597,,,1363,,,,,,
1468,KorgunDb,Antrepo20,1059,,,1364,,,,,,
1469,KorgunDb,Antrepo20,959,,,1365,,,,,,
1470,KorgunDb,Antrepo20,007,,,1366,,,,,,
1471,KorgunDb,Antrepo20,926,,,1367,,,,,,
1472,KorgunDb,Antrepo20,01-022,,,1368,,,,,,
1473,KorgunDb,Antrepo20,03-041,,,1369,,,,,,
1474,KorgunDb,Antrepo20,02-060,,,1370,,,,,,
1475,KorgunDb,Antrepo20,03-046,,,1371,,,,,,
1476,KorgunDb,Antrepo20,02-049,,,1372,,,,,,
1477,KorgunDb,Antrepo20,02-030,,,1373,,,,,,
1478,KorgunDb,Antrepo20,09-072,,,1374,,,,,,
1479,KorgunDb,Antrepo20,01-040,,,1375,,,,,,
1480,KorgunDb,Antrepo20,03-083-06,,,1376,,,,,,
1481,KorgunDb,Antrepo20,07-05-083,,,1377,,,,,,
1482,KorgunDb,Antrepo20,02-070-030,,,1378,,,,,,
1483,KorgunDb,Antrepo20,03-01,,,1379,,,,,,
1484,KorgunDb,Antrepo20,023-070,,,1380,,,,,,
1485,KorgunDb,Antrepo20,428,,,1381,,,,,,
1486,KorgunDb,Antrepo20,53-87,,,1382,,,,,,
1487,KorgunDb,Antrepo20,01-25,,,1383,,,,,,
1488,KorgunDb,Antrepo20,44-Bufalo,,,1384,,,,,,
1489,KorgunDb,Antrepo20,01-16,,,1385,,,,,,
1490,KorgunDb,Antrepo20,25-01,,,1386,,,,,,
1491,KorgunDb,Antrepo20,132-01,,,1387,,,,,,
1492,KorgunDb,Antrepo20,66-01,,,1388,,,,,,
1493,KorgunDb,Antrepo20,53-124,,,1389,,,,,,
1494,KorgunDb,Antrepo20,16-01,,,1390,,,,,,
1495,KorgunDb,Antrepo20,23-22-124,,,1391,,,,,,
1496,KorgunDb,Antrepo20,01-46,,,1392,,,,,,
1497,KorgunDb,Antrepo20,53-45,,,1393,,,,,,
1498,KorgunDb,Antrepo20,116-01-125,,,1394,,,,,,
1499,KorgunDb,Antrepo20,54-85-01-46,,,1395,,,,,,
1500,KorgunDb,Antrepo20,53-33,,,1396,,,,,,
1501,KorgunDb,Antrepo20,124-01,,,1397,,,,,,
1502,KorgunDb,Antrepo20,16-25 NAVY LEATHER-BLACK CROCO,,,1398,,,,,,
1503,KorgunDb,Antrepo20,23-16-01-130,,,1399,,,,,,
1504,KorgunDb,Antrepo20,01-106-01-125,,,1400,,,,,,
1505,KorgunDb,Antrepo20,16-45-01,,,1401,,,,,,
1506,KorgunDb,Antrepo20,02-21-23,,,1402,,,,,,
1507,KorgunDb,Antrepo20,53-27-95,,,1403,,,,,,
1508,KorgunDb,Antrepo20,53,,,1404,,,,,,
1509,KorgunDb,Antrepo20,16 NAVY LEATHER,,,1405,,,,,,
1510,KorgunDb,Antrepo20,16-106-23 NAVY LEATHER-CROCO NAVY LEATHER-NAVY NBK,,,1406,,,,,,
1511,KorgunDb,Antrepo20,01-51 BLACK LEATHER-TABACCO LEATHER,,,1407,,,,,,
1512,KorgunDb,Antrepo20,65-01-46,,,1408,,,,,,
1513,KorgunDb,Antrepo20,01-16-130,,,1409,,,,,,
1514,KorgunDb,Antrepo20,87-01-16-126,,,1410,,,,,,
1515,KorgunDb,Antrepo20,66-16-46,,,1411,,,,,,
1516,KorgunDb,Antrepo20,01-33,,,1412,,,,,,
1517,KorgunDb,Antrepo20,53-47-16,,,1413,,,,,,
1518,KorgunDb,Antrepo20,65,,,1414,,,,,,
1519,KorgunDb,Antrepo20,33-01,,,1415,,,,,,
1520,KorgunDb,Antrepo20,111-01,,,1416,,,,,,
1521,KorgunDb,Antrepo20,22-23-21-01,,,1417,,,,,,
1522,KorgunDb,Antrepo20,87-01,,,1418,,,,,,
1523,KorgunDb,Antrepo20,01-86,,,1419,,,,,,
1524,KorgunDb,Antrepo20,132-16,,,1420,,,,,,
1525,KorgunDb,Antrepo20,47-53-16,,,1421,,,,,,
1526,KorgunDb,Antrepo20,16-32,,,1422,,,,,,
1527,KorgunDb,Antrepo20,47-16-01,,,1423,,,,,,
1528,KorgunDb,Antrepo20,45-01,,,1424,,,,,,
1529,KorgunDb,Antrepo20,16-38,,,1425,,,,,,
1530,KorgunDb,Antrepo20,47-01,,,1426,,,,,,
1531,KorgunDb,Antrepo20,46-51-01,,,1427,,,,,,
1532,KorgunDb,Antrepo20,96-01,,,1428,,,,,,
1533,KorgunDb,Antrepo20,132-01-38,,,1429,,,,,,
1534,KorgunDb,Antrepo20,119,,,1430,,,,,,
1535,KorgunDb,Antrepo20,01-96,,,1431,,,,,,
1536,KorgunDb,Antrepo20,01-21,,,1432,,,,,,
1537,KorgunDb,Antrepo20,01-45 BLACK LEATHER-NAVY CROCO LEATHER,,,1433,,,,,,
1538,KorgunDb,Antrepo20,01-47 BLACK LEATHER-BLU CROCO LEATHER,,,1434,,,,,,
1539,KorgunDb,Antrepo20,97-16-01,,,1435,,,,,,
1540,KorgunDb,Antrepo20,53-01,,,1436,,,,,,
1541,KorgunDb,Antrepo20,22-11-14,,,1437,,,,,,
1542,KorgunDb,Antrepo20,86-01,,,1438,,,,,,
1543,KorgunDb,Antrepo20,53-87-01,,,1439,,,,,,
1544,KorgunDb,Antrepo20,01-111,,,1440,,,,,,
1545,KorgunDb,Antrepo20,32-01,,,1441,,,,,,
1546,KorgunDb,Antrepo20,53-05,,,1442,,,,,,
1547,KorgunDb,Antrepo20,05-53,,,1443,,,,,,
1548,KorgunDb,Antrepo20,45-16-01,,,1444,,,,,,
1549,KorgunDb,Antrepo20,01-87,,,1445,,,,,,
1550,KorgunDb,Antrepo20,96-01-16,,,1446,,,,,,
1551,KorgunDb,Antrepo20,84-01,,,1447,,,,,,
1552,KorgunDb,Antrepo20,84-86 YARMA SUEDE-CROCO BLACK LEATHER,,,1448,,,,,,
1553,KorgunDb,Antrepo20,53-33-38,,,1449,,,,,,
1554,KorgunDb,Antrepo20,53-130,,,1450,,,,,,
1555,KorgunDb,Antrepo20,85-16,,,1451,,,,,,
1556,KorgunDb,Antrepo20,35-01,,,1452,,,,,,
1557,KorgunDb,Antrepo20,53-16,,,1453,,,,,,
1558,KorgunDb,Antrepo20,01-16-89,,,1454,,,,,,
1559,KorgunDb,Antrepo20,METİS SÜET N.BLUE- 82784 LACİ,,,1455,,,,,,
1560,KorgunDb,Antrepo20,SİYAH ANALİN İTALYAN,,,1456,,,,,,
1561,KorgunDb,Antrepo20,322207 KHV-76751 KHV.SPİRO 1079 BROWN,,,1457,,,,,,
1562,KorgunDb,Antrepo20,SİYAH BUFALO KÜRKLÜ,,,1458,,,,,,
1563,KorgunDb,Antrepo20,ANTİK D.BROWN,,,1459,,,,,,
1564,KorgunDb,Antrepo20,16366 SYH -COW BOX BLACK,,,1460,,,,,,
1565,KorgunDb,Antrepo20,ANTİK ANALİN SİYAH,,,1461,,,,,,
1566,KorgunDb,Antrepo20,81866 -COW MAT NEW NAPA SOFT BLAC,,,1462,,,,,,
1567,KorgunDb,Antrepo20,SPIRO 1074 GREEN,,,1463,,,,,,
1568,KorgunDb,Antrepo20,Bej Suet - Siyah Analin - Beyaz Analin,,,1464,,,,,,
1569,KorgunDb,Antrepo20,SPIRO 1063 N.BLUE,,,1465,,,,,,
1570,KorgunDb,Antrepo20,NAPA ANALİN SİYAH,,,1466,,,,,,
1571,KorgunDb,Antrepo20,METİS SÜET BROWN,,,1467,,,,,,
1572,KorgunDb,Antrepo20,412257 KHV- PIEL 1204 BROWN,,,1468,,,,,,
1573,KorgunDb,Antrepo20,COW WILLER BLACK- 76766 SYH,,,1469,,,,,,
1574,KorgunDb,Antrepo20,82566 SYH- TERRA  BASKI BLACK,,,1470,,,,,,
1575,KorgunDb,Antrepo20,İTALYAN ANALİN BLACK-53366 SYH.,,,1471,,,,,,
1576,KorgunDb,Antrepo20,75351 KHV--ANTİK BROWN,,,1472,,,,,,
1577,KorgunDb,Antrepo20,76751 KHV.-COW WILLER BROWN,,,1473,,,,,,
1578,KorgunDb,Antrepo20,GATO GLOVE BLACK - 82066 SYH.,,,1474,,,,,,
1579,KorgunDb,Antrepo20,78666 SYH-B.BFL.KURK BLACK,,,1475,,,,,,
1580,KorgunDb,Antrepo20,VATOZ BLACK,,,1476,,,,,,
1581,KorgunDb,Antrepo20,79366 SYH -YENI WILLER BLACK,,,1477,,,,,,
1582,KorgunDb,Antrepo20,NEWADA BSK.ANT.SUET N.BLUE,,,1478,,,,,,
1583,KorgunDb,Antrepo20,57466 SYH-GEYİK BLACK,,,1479,,,,,,
1584,KorgunDb,Antrepo20,ROYAL WILLER BLACK,,,1480,,,,,,
1585,KorgunDb,Antrepo20,73866 SYH -ANTİK ANALİN BLACK,,,1481,,,,,,
1587,KorgunDb,Antrepo20,76866 AÇMA BLACK,,,1482,,,,,,
1588,KorgunDb,Antrepo20,81751 KHV-COW CRUISE BROWN,,,1483,,,,,,
1589,KorgunDb,Antrepo20,69851-KHV.322207 KHV,,,1484,,,,,,
1590,KorgunDb,Antrepo20,GEYİK BROWN,,,1485,,,,,,
1591,KorgunDb,Antrepo20,78651 KHV.-B.BFL.KURK BROWN,,,1486,,,,,,
1592,KorgunDb,Antrepo20,SPIRO 1204 BROWN,,,1487,,,,,,
1593,KorgunDb,Antrepo20,82251 KHV -TASSO 204 BROWN,,,1488,,,,,,
1594,KorgunDb,Antrepo20,PIEL BURGUNDY,,,1489,,,,,,
1595,KorgunDb,Antrepo20,13851 KHV -B.BFL. YAKMA BROWN,,,1490,,,,,,
1596,KorgunDb,Antrepo20,57484 LACİ -GEYİK N.BLUE,,,1491,,,,,,
1597,KorgunDb,Antrepo20,82566 TERRA BLACK,,,1492,,,,,,
1598,KorgunDb,Antrepo20,COW CRUISE BLACK,,,1493,,,,,,
1599,KorgunDb,Antrepo20,ZIPPO BROWN,,,1494,,,,,,
1600,KorgunDb,Antrepo20,ROYAL BLACK,,,1495,,,,,,
1601,KorgunDb,Antrepo20,SHEEP METIS BLACK,,,1496,,,,,,
1602,KorgunDb,Antrepo20,82672 TABA -ANTİK TAN,,,1497,,,,,,
1603,KorgunDb,Antrepo20,825261 KHV.-TERRA 455 BROWV,,,1498,,,,,,
1604,KorgunDb,Antrepo20,METIS BLACK,,,1499,,,,,,
1605,KorgunDb,Antrepo20,COW CERVA MAT BROWN,,,1500,,,,,,
1606,KorgunDb,Antrepo20,NAPA BLACK,,,1501,,,,,,
1607,KorgunDb,Antrepo20,LAMB CROTONE BLACK(1-4),,,1502,,,,,,
1608,KorgunDb,Antrepo20,50766 -İTALYAN RUGAN BLACK,,,1503,,,,,,
1609,KorgunDb,Antrepo20,SPIRO 1077 N.BLUE,,,1504,,,,,,
1610,KorgunDb,Antrepo20,İTALYAN WILLER BROWN,,,1505,,,,,,
1611,KorgunDb,Antrepo20,B.BFL.KURK D.BLUE,,,1506,,,,,,
1612,KorgunDb,Antrepo20,SERPENTE BLACK,,,1507,,,,,,
1613,KorgunDb,Antrepo20,PAM BASK WAX VINI D.BROWN,,,1508,,,,,,
1614,KorgunDb,Antrepo20,MAT GEYİK BURGUNDY,,,1509,,,,,,
1615,KorgunDb,Antrepo20,KAPAMA 1204 BROWN,,,1510,,,,,,
1616,KorgunDb,Antrepo20,PASFORM MAT BLACK,,,1511,,,,,,
1617,KorgunDb,Antrepo20,83766 SYH -MAST COW CERVO BLACK,,,1512,,,,,,
1618,KorgunDb,Antrepo20,MAT PETEK BSK BLACK,,,1513,,,,,,
1619,KorgunDb,Antrepo20,63466 SYH-LORIBLU BLACK,,,1514,,,,,,
1620,KorgunDb,Antrepo20,82584 LACİ -TERRA N.BLUE,,,1515,,,,,,
1621,KorgunDb,Antrepo20,NAPA ANALİN BLACK,,,1516,,,,,,
1622,KorgunDb,Antrepo20,SPIRO A-1 N.BLUE,,,1517,,,,,,
1623,KorgunDb,Antrepo20,MAT  GEYİK BLACK,,,1518,,,,,,
1624,KorgunDb,Antrepo20,COW CERVO MAT BLACK,,,1519,,,,,,
1625,KorgunDb,Antrepo20,85066 SYH -FLOTHER BSK BLACK,,,1520,,,,,,
1626,KorgunDb,Antrepo20,ANTİK SÜET BROWN,,,1521,,,,,,
1627,KorgunDb,Antrepo20,B.BFL.KURK H.SHINE BLACK,,,1522,,,,,,
1628,KorgunDb,Antrepo20,85157 KHV-KURK B.BFL.R.BROWN,,,1523,,,,,,
1629,KorgunDb,Antrepo20,LACI SARAC IPI CI-213,,,1524,,,,,,
1630,KorgunDb,Antrepo20,SIYAH SARAC IPI CI-201,,,1525,,,,,,
1631,KorgunDb,Antrepo20,BEYAZ SARAC IPI CI-202,,,1526,,,,,,
1632,KorgunDb,Antrepo20,Haki Deri,,,1527,,,,,,
1633,KorgunDb,Antrepo20,31151 KHV-B.BFL.PONCHO BROWN,,,1528,,,,,,
1634,KorgunDb,Antrepo20,053 KAHVE RODA-424 KAHVE ALEX,,,1529,,,,,,
1635,KorgunDb,Antrepo20,01 SİYAH BUFALO-421 SİYAH ALEX-187 SİYAH PİCASSO,,,1530,,,,,,
1636,KorgunDb,Antrepo20,421 SİYAH ALEX-187 SİYAH PİCASSO,,,1531,,,,,,
1637,KorgunDb,Antrepo20,BLACK BUFALO-BLACKDEER-BLACK RODA,,,1532,,,,,,
1638,KorgunDb,Antrepo20,01-BLACK BUFALO,,,1533,,,,,,
1639,KorgunDb,Antrepo20,,,,1534,,,,,,
1640,KorgunDb,Antrepo20,01-248 BLACK BUFALO BLACK DEER,,,1535,,,,,,
1641,KorgunDb,Antrepo20,136-01-16,,,1536,,,,,,
1642,KorgunDb,Antrepo20,23-132-16,,,1537,,,,,,
1643,KorgunDb,Antrepo20,06-079 NAVY SUEDE-NAVY BUFALO,,,1538,,,,,,
1644,KorgunDb,Antrepo20,01 BLACK LEATHER,,,1539,,,,,,
1645,KorgunDb,Antrepo20,44 BLACK BUFALO,,,1540,,,,,,
1646,KorgunDb,Antrepo20,Lila Deri,,,1541,,,,,,
1647,KorgunDb,Antrepo20,Sarı (Mango),,,1542,,,,,,
1648,KorgunDb,Antrepo20,Yeşil Piton,,,1543,,,,,,
1649,KorgunDb,Antrepo20,SIYAH KIRMA,,,1544,,,,,,
1650,KorgunDb,Antrepo20,KAHVE KIRMA,,,1545,,,,,,
1651,KorgunDb,Antrepo20,LACI-FUME,,,1546,,,,,,
1652,KorgunDb,Antrepo20,BEJ-NATUREL,,,1547,,,,,,
1653,KorgunDb,Antrepo20,295-284-30-268,,,1548,,,,,,
1654,KorgunDb,Antrepo20,297-30-277,,,1549,,,,,,
1655,KorgunDb,Antrepo20,30-298-288,,,1550,,,,,,
1656,KorgunDb,Antrepo20,296-30,,,1551,,,,,,
1657,KorgunDb,Antrepo20,01-BLACK PARMA,,,1552,,,,,,
1658,KorgunDb,Antrepo20,02-NAVY PARMA,,,1553,,,,,,
1659,KorgunDb,Antrepo20,01-05,,,1554,,,,,,
1660,KorgunDb,Antrepo20,03-BROWN PARMA,,,1555,,,,,,
1661,KorgunDb,Antrepo20,01-03 BLACK PARMA-BROWN PARMA,,,1556,,,,,,
1662,KorgunDb,Antrepo20,KIREMIT,,,1557,,,,,,
1663,KorgunDb,Antrepo20,84-01-24,,,1558,,,,,,
1664,KorgunDb,Antrepo20,85-53-01,,,1559,,,,,,
1665,KorgunDb,Antrepo20,96-11-01-29,,,1560,,,,,,
1666,KorgunDb,Antrepo20,45-85-16,,,1561,,,,,,
1667,KorgunDb,Antrepo20,271-270,,,1562,,,,,,
1668,KorgunDb,Antrepo20,272-273,,,1563,,,,,,
1669,KorgunDb,Antrepo20,SİYAH GEYİK-SİYAH SPİRO,,,1564,,,,,,
1670,KorgunDb,Antrepo20,SİYAH SPİRO-SİYAH GEYİK,,,1565,,,,,,
1671,KorgunDb,Antrepo20,SİYAH DERİ-SİYAH FLOTER,,,1566,,,,,,
1672,KorgunDb,Antrepo20,SİYAH RODO-G.FLOTER,,,1567,,,,,,
1673,KorgunDb,Antrepo20,SİAYAH BUFALO-G.KROKO,,,1568,,,,,,
1674,KorgunDb,Antrepo20,SİYAH BUFALO-G.KROKO,,,1569,,,,,,
1675,KorgunDb,Antrepo20,SİYAH MALAK LAZER 794,,,1570,,,,,,
1676,KorgunDb,Antrepo20,KAHVE RODO-G.FLOTUR,,,1571,,,,,,
1677,KorgunDb,Antrepo20,Antrasit Deri,,,1572,,,,,,
1678,KorgunDb,Antrepo20,Siyah Sabunlu,,,1573,,,,,,
1679,KorgunDb,Antrepo20,Taba Spiro,,,1574,,,,,,
1680,KorgunDb,Antrepo20,Siyah Wint (Korokodil),,,1575,,,,,,
1681,KorgunDb,Antrepo20,Kestane Deri,,,1576,,,,,,
1682,KorgunDb,Antrepo20,Acık Kahve Derı,,,1577,,,,,,
1683,KorgunDb,Antrepo20,Kum Nubuk,,,1578,,,,,,
1684,KorgunDb,Antrepo20,Siyah Floter,,,1579,,,,,,
1685,KorgunDb,Antrepo20,Renksiz,,,1580,,,,,,
1686,KorgunDb,Antrepo20,Beyaz Nata - Beyaz Zımbalı,,,1581,,,,,,
1687,KorgunDb,Antrepo20,Kum Süet,,,1582,,,,,,
1688,KorgunDb,Antrepo20,Beyaz Nata - Kum Süet - Siyah Deri,,,1583,,,,,,
1689,KorgunDb,Antrepo20,Siyah Baby Buffalo,,,1584,,,,,,
1690,KorgunDb,Antrepo20,Lacı Malak,,,1585,,,,,,
1691,KorgunDb,Antrepo20,Siyah Deve Ayağı - Siyah Devekuşu,,,1586,,,,,,
1692,KorgunDb,Antrepo20,Lacı Jamasa Ponchu Bufalo,,,1587,,,,,,
1693,KorgunDb,Antrepo20,Siyah Rodo,,,1588,,,,,,
1694,KorgunDb,Antrepo20,Siyah Bufalo - Geyik,,,1589,,,,,,
1695,KorgunDb,Antrepo20,Laci Süet,,,1590,,,,,,
1696,KorgunDb,Antrepo20,Siyah Parma,,,1591,,,,,,
1697,KorgunDb,Antrepo20,Kahve Rodo,,,1592,,,,,,
1698,KorgunDb,Antrepo20,Laci Roda,,,1593,,,,,,
1699,KorgunDb,Antrepo20,Lacı Floter,,,1594,,,,,,
