Company,Location,CKod,kgid,mkgid,insUN,insDT,insApp,updUN,updDT,updApp
01,CS001,120.RU.159,2615,1133,,,,,,
01,CS001,120.RU.160,2616,1134,,,,,,
01,CS001,120.RU.161,2617,1135,,,,,,
01,CS001,120.RU.162,2618,1136,,,,,,
01,CS001,120.RU.163,2619,1137,,,,,,
01,CS001,120.RU.164,2620,1138,,,,,,
01,CS001,120.RU.165,2621,1139,,,,,,
01,CS001,120.RU.166,2622,1140,,,,,,
01,CS001,120.RU.167,2623,1141,,,,,,
01,CS001,120.RU.168,2624,1142,,,,,,
01,CS001,120.RU.169,2625,1143,,,,,,
01,CS001,120.RU.170,2626,1144,,,,,,
01,CS001,120.RU.171,2627,1145,,,,,,
01,CS001,120.RU.172,2628,1146,,,,,,
01,CS001,120.RU.173,2629,1147,,,,,,
01,CS001,120.RU.174,2630,1148,,,,,,
01,CS001,120.RU.175,2631,1149,,,,,,
01,CS001,120.RU.176,2632,1150,,,,,,
01,CS001,120.RU.177,2633,1151,,,,,,
01,CS001,120.RU.178,2634,1152,,,,,,
01,CS001,120.RU.179,2635,1153,,,,,,
01,CS001,120.RU.180,2636,1154,,,,,,
01,CS001,120.RU.181,2637,1155,,,,,,
01,CS001,120.RU.182,2638,1156,,,,,,
01,CS001,120.RU.183,2639,1157,,,,,,
01,CS001,120.RU.184,2640,1158,,,,,,
01,CS001,120.RU.185,2641,1159,,,,,,
01,CS001,120.RU.186,2642,1160,,,,,,
01,CS001,120.RU.187,2643,1161,,,,,,
01,CS001,120.RU.188,2644,1162,,,,,,
01,CS001,120.RU.189,2645,1163,,,,,,
01,CS001,120.RU.190,2646,1164,,,,,,
01,CS001,120.RU.191,2647,1165,,,,,,
01,CS001,120.RU.192,2648,1166,,,,,,
01,CS001,120.RU.193,2649,1167,,,,,,
01,CS001,120.RU.195,2650,2203,,,,,,
01,CS001,120.RU.196,2651,1168,,,,,,
01,CS001,120.RU.197,2652,1169,,,,,,
01,CS001,120.RU.199,2653,1170,,,,,,
01,CS001,120.RU.200,2654,1171,,,,,,
01,CS001,120.RU.201,2655,1172,,,,,,
01,CS001,120.RU.202,2656,1173,,,,,,
01,CS001,120.RU.203,2657,1174,,,,,,
01,CS001,120.RU.204,2658,1175,,,,,,
01,CS001,120.RU.205,2659,1176,,,,,,
01,CS001,120.RU.206,2660,1177,,,,,,
01,CS001,120.RU.207,2661,1178,,,,,,
01,CS001,120.RU.208,2662,1179,,,,,,
01,CS001,120.RU.209,2663,1180,,,,,,
01,CS001,120.RU.210,2664,1181,,,,,,
01,CS001,120.RU.211,2665,1182,,,,,,
01,CS001,120.RU.212,2666,1183,,,,,,
01,CS001,120.RU.213,2667,1184,,,,,,
01,CS001,120.RU.214,2668,1185,,,,,,
01,CS001,120.RU.215,2669,1186,,,,,,
01,CS001,120.RU.216,2670,1187,,,,,,
01,CS001,120.RU.217,2671,1188,,,,,,
01,CS001,120.RU.218,2672,1189,,,,,,
01,CS001,120.RU.219,2673,1190,,,,,,
01,CS001,120.RU.220,2674,1191,,,,,,
01,CS001,120.RU.221,2675,1192,,,,,,
01,CS001,120.RU.222,2676,1193,,,,,,
01,CS001,120.RU.223,2677,1194,,,,,,
01,CS001,120.RU.224,2678,1195,,,,,,
01,CS001,120.RU.225,2679,1196,,,,,,
01,CS001,120.RU.227,2680,1197,,,,,,
01,CS001,120.RU.228,2681,1198,,,,,,
01,CS001,120.RU.229,2682,1199,,,,,,
01,CS001,120.RU.230,2683,1200,,,,,,
01,CS001,120.RU.231,2684,1201,,,,,,
01,CS001,120.RU.232,2685,1202,,,,,,
01,CS001,120.RU.233,2686,1203,,,,,,
01,CS001,120.RU.234,2687,1204,,,,,,
01,CS001,120.RU.235,2688,1205,,,,,,
01,CS001,120.RU.236,2689,1206,,,,,,
01,CS001,120.RU.237,2690,1207,,,,,,
01,CS001,120.RU.238,2691,1208,,,,,,
01,CS001,120.RU.239,2692,1209,,,,,,
01,CS001,120.RU.240,2693,1210,,,,,,
01,CS001,120.RU.241,2694,1211,,,,,,
01,CS001,120.RU.242,2695,1212,,,,,,
01,CS001,120.RU.243,2696,1213,,,,,,
01,CS001,120.RU.244,2697,1214,,,,,,
01,CS001,120.RU.245,2698,1215,,,,,,
01,CS001,120.RU.246,2699,1216,,,,,,
01,CS001,120.RU.247,2700,1217,,,,,,
01,CS001,120.RU.248,2701,1218,,,,,,
01,CS001,120.RU.249,2702,1219,,,,,,
01,CS001,120.RU.250,2703,1220,,,,,,
01,CS001,120.RU.251,2704,1221,,,,,,
01,CS001,120.RU.252,2705,1222,,,,,,
01,CS001,120.RU.253,2706,1223,,,,,,
01,CS001,120.RU.254,2707,1224,,,,,,
01,CS001,120.RU.255,2708,1225,,,,,,
01,CS001,120.RU.256,2709,1226,,,,,,
01,CS001,120.RU.257,2710,1227,,,,,,
01,CS001,120.RU.258,2711,1228,,,,,,
01,CS001,120.RU.259,2712,1229,,,,,,
01,CS001,120.RU.260,2713,1230,,,,,,
01,CS001,120.RU.261,2714,1231,,,,,,
01,CS001,120.RU.262,2715,1232,,,,,,
01,CS001,120.RU.263,2716,1233,,,,,,
01,CS001,120.RU.264,2717,1234,,,,,,
01,CS001,120.RU.265,2718,1235,,,,,,
01,CS001,120.RU.266,2719,1236,,,,,,
01,CS001,120.RU.267,2720,1237,,,,,,
01,CS001,120.RU.268,2721,1238,,,,,,
01,CS001,120.RU.269,2722,1239,,,,,,
01,CS001,120.RU.270,2723,1240,,,,,,
01,CS001,120.RU.271,2724,1241,,,,,,
01,CS001,120.RU.273,2725,1242,,,,,,
01,CS001,120.RU.274,2726,1243,,,,,,
01,CS001,120.RU.275,2727,1244,,,,,,
01,CS001,120.RU.276,2728,1245,,,,,,
01,CS001,120.RU.277,2729,1246,,,,,,
01,CS001,120.RU.278,2730,1247,,,,,,
01,CS001,120.RU.279,2731,1248,,,,,,
01,CS001,120.RU.280,2732,1249,,,,,,
01,CS001,120.RU.281,2733,1250,,,,,,
01,CS001,120.RU.282,2734,1251,,,,,,
01,CS001,120.RU.283,2735,1252,,,,,,
01,CS001,120.RU.284,2736,1253,,,,,,
01,CS001,120.RU.285,2737,1254,,,,,,
01,CS001,120.RU.286,2738,1255,,,,,,
01,CS001,120.RU.287,2739,1256,,,,,,
01,CS001,120.RU.288,2740,1257,,,,,,
01,CS001,120.RU.289,2741,1258,,,,,,
01,CS001,120.RU.290,2742,1259,,,,,,
01,CS001,120.RU.291,2743,1260,,,,,,
01,CS001,120.RU.292,2744,1261,,,,,,
01,CS001,120.RU.293,2745,1262,,,,,,
01,CS001,120.RU.294,2746,1263,,,,,,
01,CS001,120.RU.295,2747,2204,,,,,,
01,CS001,120.RU.296,2748,1264,,,,,,
01,CS001,120.RU.297,2749,1265,,,,,,
01,CS001,120.RU.298,2750,1266,,,,,,
01,CS001,120.RU.299,2751,1267,,,,,,
01,CS001,120.RU.300,2752,1268,,,,,,
01,CS001,120.RU.301,2753,1269,,,,,,
01,CS001,120.RU.302,2754,1270,,,,,,
01,CS001,120.RU.303,2755,1271,,,,,,
01,CS001,120.RU.304,2756,1272,,,,,,
01,CS001,120.RU.305,2757,1273,,,,,,
01,CS001,120.RU.306,2758,1274,,,,,,
01,CS001,120.RU.307,2759,1275,,,,,,
01,CS001,120.RU.308,2760,1276,,,,,,
01,CS001,120.RU.309,2761,1277,,,,,,
01,CS001,120.RU.310,2762,1278,,,,,,
01,CS001,120.RU.311,2763,1279,,,,,,
01,CS001,120.RU.312,2764,1280,,,,,,
01,CS001,120.RU.313,2765,1281,,,,,,
01,CS001,120.RU.314,2766,1282,,,,,,
01,CS001,120.RU.315,2767,1283,,,,,,
01,CS001,120.RU.316,2768,1284,,,,,,
01,CS001,120.RU.317,2769,1285,,,,,,
01,CS001,120.RU.318,2770,1286,,,,,,
01,CS001,120.RU.319,2771,1287,,,,,,
01,CS001,120.RU.320,2772,1288,,,,,,
01,CS001,120.RU.321,2773,1289,,,,,,
01,CS001,120.RU.322,2774,1290,,,,,,
01,CS001,120.RU.323,2775,1291,,,,,,
01,CS001,120.RU.324,2776,1292,,,,,,
01,CS001,120.RU.325,2777,2205,,,,,,
01,CS001,120.RU.326,2778,2206,,,,,,
01,CS001,120.RU.327,2779,2207,,,,,,
01,CS001,120.RU.328,2780,2208,,,,,,
01,CS001,120.RU.329,2781,2209,,,,,,
01,CS001,120.RU.330,2782,2210,,,,,,
01,CS001,120.RU.331,2783,2211,,,,,,
01,CS001,120.RU.332,2784,2212,,,,,,
01,CS001,120.RU.333,2785,2213,,,,,,
01,CS001,120.RU.334,2786,2214,,,,,,
01,CS001,120.RU.335,2787,2215,,,,,,
01,CS001,120.RU.336,2788,2216,,,,,,
01,CS001,120.RU.337,2789,2217,,,,,,
01,CS001,120.RU.338,2790,2218,,,,,,
01,CS001,120.RU.339,2791,2219,,,,,,
01,CS001,120.RU.340,2792,2220,,,,,,
01,CS001,120.RU.341,2793,2221,,,,,,
01,CS001,120.RU.342,2794,2222,,,,,,
01,CS001,120.RU.351,2795,2224,,,,,,
01,CS001,120.RU.352,2796,2225,,,,,,
01,CS001,120.RU.353,2797,2226,,,,,,
01,CS001,120.RU.354,2798,2227,,,,,,
01,CS001,120.RU.355,2799,2228,,,,,,
01,CS001,120.RU.356,2800,2229,,,,,,
01,CS001,120.RU.357,2801,2230,,,,,,
01,CS001,120.RU.358,2802,2231,,,,,,
01,CS001,120.RU.359,2803,2232,,,,,,
01,CS001,120.RU.360,2804,2233,,,,,,
01,CS001,120.RU.361,2805,2234,,,,,,
01,CS001,120.RU.362,2806,2235,,,,,,
01,CS001,120.RU.363,2807,2236,,,,,,
01,CS001,120.RU.364,2808,2237,,,,,,
01,CS001,120.RU.365,2809,2238,,,,,,
01,CS001,120.RU.366,2810,2239,,,,,,
01,CS001,120.RU.367,2811,2240,,,,,,
01,CS001,120.RU.368,2812,2241,,,,,,
01,CS001,120.RU.369,2813,2242,,,,,,
01,CS001,120.RU.370,2814,2243,,,,,,
01,CS001,120.RU.371,2815,2244,,,,,,
01,CS001,120.RU.372,2816,2245,,,,,,
01,CS001,120.RU.373,2817,2246,,,,,,
01,CS001,120.RU.374,2818,2247,,,,,,
01,CS001,120.RU.375,2819,2248,,,,,,
01,CS001,120.RU.376,2820,2249,,,,,,
01,CS001,120.RU.377,2821,2250,,,,,,
01,CS001,120.RU.378,2822,2251,,,,,,
01,CS001,120.RU.379,2823,2252,,,,,,
01,CS001,120.RU.380,2824,2253,,,,,,
01,CS001,120.RU.381,2825,2254,,,,,,
01,CS001,120.RU.382,2826,2255,,,,,,
01,CS001,120.RU.383,2827,2256,,,,,,
01,CS001,120.RU.384,2828,2257,,,,,,
01,CS001,120.RU.385,2829,2258,,,,,,
01,CS001,120.RU.386,2830,2259,,,,,,
01,CS001,120.RU.387,2831,2260,,,,,,
01,CS001,120.RU.388,2832,2261,,,,,,
01,CS001,120.RU.389,2833,2262,,,,,,
01,CS001,120.RU.390,2834,2263,,,,,,
01,CS001,120.RW.001,2835,1293,,,,,,
01,CS001,120.SA.001,2836,1294,,,,,,
01,CS001,120.SA.002,2837,1295,,,,,,
01,CS001,120.SA.003,2838,1296,,,,,,
01,CS001,120.SD.001,2839,2264,,,,,,
01,CS001,120.SD.002,2840,2265,,,,,,
01,CS001,120.SD.003,2841,2266,,,,,,
01,CS001,120.SN.001,2842,1297,,,,,,
01,CS001,120.SY.001,2843,1298,,,,,,
01,CS001,120.SY.002,2844,1299,,,,,,
01,CS001,120.SY.003,2845,1300,,,,,,
01,CS001,120.SY.004,2846,1301,,,,,,
01,CS001,120.SY.005,2847,1302,,,,,,
01,CS001,120.SY.006,2848,1303,,,,,,
01,CS001,120.SY.007,2849,1304,,,,,,
01,CS001,120.SY.008,2850,1305,,,,,,
01,CS001,120.SY.009,2851,1306,,,,,,
01,CS001,120.SY.010,2852,1307,,,,,,
01,CS001,120.SY.011,2853,1308,,,,,,
01,CS001,120.SY.012,2854,1309,,,,,,
01,CS001,120.SY.013,2855,1310,,,,,,
01,CS001,120.SY.014,2856,1311,,,,,,
01,CS001,120.SY.015,2857,1312,,,,,,
01,CS001,120.SY.016,2858,1313,,,,,,
01,CS001,120.SY.017,2859,1314,,,,,,
01,CS001,120.SY.018,2860,1315,,,,,,
01,CS001,120.SY.019,2861,1316,,,,,,
01,CS001,120.SY.020,2862,1317,,,,,,
01,CS001,120.SY.021,2863,1318,,,,,,
01,CS001,120.SY.022,2864,1319,,,,,,
01,CS001,120.SY.023,2865,1320,,,,,,
01,CS001,120.SY.024,2866,1321,,,,,,
01,CS001,120.TD.001,2867,1322,,,,,,
01,CS001,120.TD.002,2868,2267,,,,,,
01,CS001,120.TJ.001,2869,1323,,,,,,
01,CS001,120.TJ.002,2870,1324,,,,,,
01,CS001,120.TJ.003,2871,1325,,,,,,
01,CS001,120.TJ.004,2872,1326,,,,,,
01,CS001,120.TJ.006,2873,1327,,,,,,
01,CS001,120.TJ.007,2874,1328,,,,,,
01,CS001,120.TJ.008,2875,1329,,,,,,
01,CS001,120.TJ.009,2876,1330,,,,,,
01,CS001,120.TJ.010,2877,1331,,,,,,
01,CS001,120.TJ.011,2878,1332,,,,,,
01,CS001,120.TJ.012,2879,1333,,,,,,
01,CS001,120.TJ.013,2880,1334,,,,,,
01,CS001,120.TJ.014,2881,1335,,,,,,
01,CS001,120.TJ.015,2882,1336,,,,,,
01,CS001,120.TJ.016,2883,1337,,,,,,
01,CS001,120.TJ.017,2884,1338,,,,,,
01,CS001,120.TJ.018,2885,1339,,,,,,
01,CS001,120.TJ.019,2886,1340,,,,,,
01,CS001,120.TJ.020,2887,1341,,,,,,
01,CS001,120.TJ.022,2888,1342,,,,,,
01,CS001,120.TJ.023,2889,1343,,,,,,
01,CS001,120.TJ.024,2890,1344,,,,,,
01,CS001,120.TJ.025,2891,1345,,,,,,
01,CS001,120.TJ.026,2892,1346,,,,,,
01,CS001,120.TJ.027,2893,1347,,,,,,
01,CS001,120.TJ.028,2894,1348,,,,,,
01,CS001,120.TJ.029,2895,1349,,,,,,
01,CS001,120.TJ.030,2896,1350,,,,,,
01,CS001,120.TJ.031,2897,1351,,,,,,
01,CS001,120.TJ.032,2898,1352,,,,,,
01,CS001,120.TJ.033,2899,1353,,,,,,
01,CS001,120.TJ.034,2900,1354,,,,,,
01,CS001,120.TJ.035,2901,1355,,,,,,
01,CS001,120.TJ.036,2902,1356,,,,,,
01,CS001,120.TJ.037,2903,1357,,,,,,
01,CS001,120.TJ.038,2904,1358,,,,,,
01,CS001,120.TJ.039,2905,1359,,,,,,
01,CS001,120.TJ.040,2906,1360,,,,,,
01,CS001,120.TJ.041,2907,1361,,,,,,
01,CS001,120.TJ.042,2908,1362,,,,,,
01,CS001,120.TJ.043,2909,1363,,,,,,
01,CS001,120.TJ.044,2910,1364,,,,,,
01,CS001,120.TJ.045,2911,1365,,,,,,
01,CS001,120.TJ.046,2912,1366,,,,,,
01,CS001,120.TJ.047,2913,1367,,,,,,
01,CS001,120.TJ.048,2914,1368,,,,,,
01,CS001,120.TJ.049,2915,1369,,,,,,
01,CS001,120.TJ.050,2916,1370,,,,,,
01,CS001,120.TJ.051,2917,1371,,,,,,
01,CS001,120.TJ.052,2918,1372,,,,,,
01,CS001,120.TJ.053,2919,1373,,,,,,
01,CS001,120.TJ.054,2920,2268,,,,,,
01,CS001,120.TJ.055,2921,1374,,,,,,
01,CS001,120.TJ.056,2922,1375,,,,,,
01,CS001,120.TJ.057,2923,2269,,,,,,
01,CS001,120.TJ.058,2924,1376,,,,,,
01,CS001,120.TJ.059,2925,1377,,,,,,
01,CS001,120.TJ.060,2926,1378,,,,,,
01,CS001,120.TJ.061,2927,1379,,,,,,
01,CS001,120.TJ.062,2928,1380,,,,,,
01,CS001,120.TJ.063,2929,2270,,,,,,
01,CS001,120.TJ.064,2930,2271,,,,,,
01,CS001,120.TJ.065,2931,2272,,,,,,
01,CS001,120.TJ.066,2932,2273,,,,,,
01,CS001,120.TJ.067,2933,2274,,,,,,
01,CS001,120.TJ.068,2934,2275,,,,,,
01,CS001,120.TJ.071,2935,2277,,,,,,
01,CS001,120.TJ.072,2936,2278,,,,,,
01,CS001,120.TJ.073,2937,2279,,,,,,
01,CS001,120.TJ.074,2938,2280,,,,,,
01,CS001,120.TJ.075,2939,2281,,,,,,
01,CS001,120.TJ.077,2940,2282,,,,,,
01,CS001,120.TJ.078,2941,2283,,,,,,
01,CS001,120.TJ.079,2942,2284,,,,,,
01,CS001,120.TJ.080,2943,2285,,,,,,
01,CS001,120.TJ.081,2944,2286,,,,,,
01,CS001,120.TJ.082,2945,2287,,,,,,
01,CS001,120.TJ.083,2946,2288,,,,,,
01,CS001,120.TJ.084,2947,2289,,,,,,
01,CS001,120.TJ.085,2948,2290,,,,,,
01,CS001,120.TJ.086,2949,2291,,,,,,
01,CS001,120.TJ.087,2950,2292,,,,,,
01,CS001,120.TM.001,2951,1381,,,,,,
01,CS001,120.TM.002,2952,1382,,,,,,
01,CS001,120.TM.003,2953,1383,,,,,,
01,CS001,120.TM.004,2954,1384,,,,,,
01,CS001,120.TM.005,2955,1385,,,,,,
01,CS001,120.TM.006,2956,1386,,,,,,
01,CS001,120.TM.007,2957,1387,,,,,,
01,CS001,120.TM.008,2958,1388,,,,,,
01,CS001,120.TM.009,2959,1389,,,,,,
01,CS001,120.TM.010,2960,1390,,,,,,
01,CS001,120.TM.011,2961,1391,,,,,,
01,CS001,120.TM.012,2962,1392,,,,,,
01,CS001,120.TM.013,2963,1393,,,,,,
01,CS001,120.TM.014,2964,1394,,,,,,
01,CS001,120.TM.015,2965,1395,,,,,,
01,CS001,120.TM.016,2966,1396,,,,,,
01,CS001,120.TM.017,2967,1397,,,,,,
01,CS001,120.TM.018,2968,1398,,,,,,
01,CS001,120.TM.019,2969,1399,,,,,,
01,CS001,120.TM.020,2970,1400,,,,,,
01,CS001,120.TM.021,2971,1401,,,,,,
01,CS001,120.TM.022,2972,1402,,,,,,
01,CS001,120.TM.023,2973,1403,,,,,,
01,CS001,120.TM.024,2974,2293,,,,,,
01,CS001,120.TM.025,2975,1404,,,,,,
01,CS001,120.TM.026,2976,1405,,,,,,
01,CS001,120.TM.027,2977,1406,,,,,,
01,CS001,120.TM.028,2978,1407,,,,,,
01,CS001,120.TM.029,2979,1408,,,,,,
01,CS001,120.TM.030,2980,1409,,,,,,
01,CS001,120.TM.031,2981,1410,,,,,,
01,CS001,120.TM.032,2982,1411,,,,,,
01,CS001,120.TM.033,2983,1412,,,,,,
01,CS001,120.TM.034,2984,1413,,,,,,
01,CS001,120.TM.035,2985,1414,,,,,,
01,CS001,120.TM.036,2986,1415,,,,,,
01,CS001,120.TM.037,2987,1416,,,,,,
01,CS001,120.TM.038,2988,1417,,,,,,
01,CS001,120.TM.039,2989,1418,,,,,,
01,CS001,120.TM.040,2990,1419,,,,,,
01,CS001,120.TM.041,2991,2294,,,,,,
01,CS001,120.TM.042,2992,1420,,,,,,
01,CS001,120.TM.043,2993,1421,,,,,,
01,CS001,120.TM.044,2994,1422,,,,,,
01,CS001,120.TM.045,2995,2295,,,,,,
01,CS001,120.TM.046,2996,2296,,,,,,
01,CS001,120.TM.047,2997,2297,,,,,,
01,CS001,120.TM.048,2998,2298,,,,,,
01,CS001,120.TM.049,2999,2299,,,,,,
01,CS001,120.TM.050,3000,2300,,,,,,
01,CS001,120.TM.051,3001,2301,,,,,,
01,CS001,120.TM.052,3002,2302,,,,,,
01,CS001,120.TM.053,3003,2303,,,,,,
01,CS001,120.TM.054,3004,2304,,,,,,
01,CS001,120.TM.055,3005,2305,,,,,,
01,CS001,120.TM.056,3006,2306,,,,,,
01,CS001,120.TM.057,3007,2307,,,,,,
01,CS001,120.TM.058,3008,2308,,,,,,
01,CS001,120.TM.059,3009,2309,,,,,,
01,CS001,120.TM.060,3010,2310,,,,,,
01,CS001,120.TM.061,3011,2311,,,,,,
01,CS001,120.TM.062,3012,2312,,,,,,
01,CS001,120.TM.063,3013,2313,,,,,,
01,CS001,120.TM.064,3014,2314,,,,,,
01,CS001,120.TM.065,3015,2315,,,,,,
01,CS001,120.TM.066,3016,2316,,,,,,
01,CS001,120.TM.067,3017,2317,,,,,,
01,CS001,120.TN.001,3018,1423,,,,,,
01,CS001,120.TN.002,3019,1424,,,,,,
01,CS001,120.TN.003,3020,1425,,,,,,
01,CS001,120.TN.004,3021,1426,,,,,,
01,CS001,120.TN.005,3022,1427,,,,,,
01,CS001,120.TN.006,3023,1428,,,,,,
01,CS001,120.TN.007,3024,1429,,,,,,
01,CS001,120.TN.008,3025,1430,,,,,,
01,CS001,120.TN.009,3026,1431,,,,,,
01,CS001,120.TN.010,3027,1432,,,,,,
01,CS001,120.TN.011,3028,1433,,,,,,
01,CS001,120.TN.012,3029,1434,,,,,,
01,CS001,120.TN.013,3030,1435,,,,,,
01,CS001,120.TN.014,3031,1436,,,,,,
01,CS001,120.TN.015,3032,1437,,,,,,
01,CS001,120.TN.016,3033,1438,,,,,,
01,CS001,120.TN.017,3034,1439,,,,,,
01,CS001,120.TN.018,3035,1440,,,,,,
01,CS001,120.TN.019,3036,1441,,,,,,
01,CS001,120.TN.020,3037,1442,,,,,,
01,CS001,120.TN.021,3038,1443,,,,,,
01,CS001,120.TN.022,3039,1444,,,,,,
01,CS001,120.TN.023,3040,1445,,,,,,
01,CS001,120.TR.001,3041,1446,,,,,,
01,CS001,120.TR.002,3042,1447,,,,,,
01,CS001,120.TR.003,3043,1448,,,,,,
01,CS001,120.TR.004,3044,1449,,,,,,
01,CS001,120.TR.005,3045,1450,,,,,,
01,CS001,120.TR.006,3046,1451,,,,,,
01,CS001,120.TR.007,3047,1452,,,,,,
01,CS001,120.TR.008,3048,1453,,,,,,
01,CS001,120.TR.009,3049,1454,,,,,,
01,CS001,120.TR.010,3050,1455,,,,,,
01,CS001,120.TR.011,3051,1456,,,,,,
01,CS001,120.TR.016,3052,2320,,,,,,
01,CS001,120.TR.017,3053,2321,,,,,,
01,CS001,120.TR.018,3054,2322,,,,,,
01,CS001,120.TR.019,3055,2323,,,,,,
01,CS001,120.TR.020,3056,2324,,,,,,
01,CS001,120.TR.021,3057,2325,,,,,,
01,CS001,120.TR.022,3058,2326,,,,,,
01,CS001,120.TR.023,3059,2327,,,,,,
01,CS001,120.TR.024,3060,2328,,,,,,
01,CS001,120.TR.025,3061,2329,,,,,,
01,CS001,120.TT.001,3062,1457,,,,,,
01,CS001,120.TZ.001,3063,2330,,,,,,
01,CS001,120.UA.001,3064,1458,,,,,,
01,CS001,120.UA.002,3065,1459,,,,,,
01,CS001,120.UA.003,3066,1460,,,,,,
01,CS001,120.UA.004,3067,1461,,,,,,
01,CS001,120.UA.005,3068,1462,,,,,,
01,CS001,120.UA.006,3069,1463,,,,,,
01,CS001,120.UA.007,3070,1464,,,,,,
01,CS001,120.UA.008,3071,1465,,,,,,
01,CS001,120.UA.009,3072,1466,,,,,,
01,CS001,120.UA.010,3073,1467,,,,,,
01,CS001,120.UA.011,3074,1468,,,,,,
01,CS001,120.UA.012,3075,1469,,,,,,
01,CS001,120.UA.013,3076,1470,,,,,,
01,CS001,120.UA.014,3077,1471,,,,,,
01,CS001,120.UA.015,3078,1472,,,,,,
01,CS001,120.UA.016,3079,1473,,,,,,
01,CS001,120.UA.017,3080,1474,,,,,,
01,CS001,120.UA.018,3081,1475,,,,,,
01,CS001,120.UA.019,3082,1476,,,,,,
01,CS001,120.UA.020,3083,1477,,,,,,
01,CS001,120.UA.021,3084,1478,,,,,,
01,CS001,120.UA.022,3085,1479,,,,,,
01,CS001,120.UA.023,3086,1480,,,,,,
01,CS001,120.UA.024,3087,1481,,,,,,
01,CS001,120.UA.025,3088,1482,,,,,,
01,CS001,120.UA.026,3089,1483,,,,,,
01,CS001,120.UA.027,3090,1484,,,,,,
01,CS001,120.UA.028,3091,1485,,,,,,
01,CS001,120.UA.029,3092,1486,,,,,,
01,CS001,120.UA.030,3093,1487,,,,,,
01,CS001,120.UA.031,3094,1488,,,,,,
01,CS001,120.UA.032,3095,1489,,,,,,
01,CS001,120.UA.033,3096,1490,,,,,,
01,CS001,120.UA.034,3097,1491,,,,,,
01,CS001,120.UA.035,3098,1492,,,,,,
01,CS001,120.UA.036,3099,1493,,,,,,
01,CS001,120.UA.037,3100,1494,,,,,,
01,CS001,120.UA.038,3101,1495,,,,,,
01,CS001,120.UA.039,3102,1496,,,,,,
01,CS001,120.UA.040,3103,1497,,,,,,
01,CS001,120.UA.041,3104,1498,,,,,,
01,CS001,120.UA.042,3105,1499,,,,,,
01,CS001,120.UA.043,3106,1500,,,,,,
01,CS001,120.UA.044,3107,1501,,,,,,
01,CS001,120.UA.045,3108,1502,,,,,,
01,CS001,120.UA.046,3109,1503,,,,,,
01,CS001,120.UA.047,3110,1504,,,,,,
01,CS001,120.UA.048,3111,1505,,,,,,
01,CS001,120.UA.049,3112,1506,,,,,,
01,CS001,120.UA.050,3113,1507,,,,,,
01,CS001,120.UA.051,3114,1508,,,,,,
01,CS001,120.UA.052,3115,1509,,,,,,
01,CS001,120.UA.053,3116,1510,,,,,,
01,CS001,120.UA.054,3117,1511,,,,,,
01,CS001,120.UA.055,3118,1512,,,,,,
01,CS001,120.UA.056,3119,1513,,,,,,
01,CS001,120.UA.057,3120,1514,,,,,,
01,CS001,120.UA.058,3121,1515,,,,,,
01,CS001,120.UA.059,3122,1516,,,,,,
01,CS001,120.UA.060,3123,1517,,,,,,
01,CS001,120.UA.061,3124,1518,,,,,,
01,CS001,120.UA.062,3125,1519,,,,,,
01,CS001,120.UA.063,3126,1520,,,,,,
01,CS001,120.UA.064,3127,1521,,,,,,
01,CS001,120.UA.065,3128,1522,,,,,,
01,CS001,120.UA.066,3129,1523,,,,,,
01,CS001,120.UA.067,3130,1524,,,,,,
01,CS001,120.UA.068,3131,1525,,,,,,
01,CS001,120.UA.069,3132,1526,,,,,,
01,CS001,120.UA.070,3133,2331,,,,,,
01,CS001,120.UA.071,3134,1527,,,,,,
01,CS001,120.UA.072,3135,1528,,,,,,
01,CS001,120.UA.073,3136,1529,,,,,,
01,CS001,120.UA.074,3137,1530,,,,,,
01,CS001,120.UA.075,3138,1531,,,,,,
01,CS001,120.UA.076,3139,1532,,,,,,
01,CS001,120.UA.077,3140,1533,,,,,,
01,CS001,120.UA.078,3141,1534,,,,,,
01,CS001,120.UA.079,3142,1535,,,,,,
01,CS001,120.UA.080,3143,1536,,,,,,
01,CS001,120.UA.081,3144,1537,,,,,,
01,CS001,120.UA.082,3145,1538,,,,,,
01,CS001,120.UA.083,3146,1539,,,,,,
01,CS001,120.UA.084,3147,1540,,,,,,
01,CS001,120.UA.085,3148,2332,,,,,,
01,CS001,120.UA.086,3149,2333,,,,,,
01,CS001,120.UA.087,3150,2334,,,,,,
01,CS001,120.UA.088,3151,2335,,,,,,
01,CS001,120.UG.001,3152,1541,,,,,,
01,CS001,120.UG.002,3153,1542,,,,,,
01,CS001,120.UG.003,3154,1543,,,,,,
01,CS001,120.US.001,3155,1544,,,,,,
01,CS001,120.US.002,3156,2336,,,,,,
01,CS001,120.US.003,3157,1545,,,,,,
01,CS001,120.US.004,3158,1546,,,,,,
01,CS001,120.UZ.001,3159,1547,,,,,,
01,CS001,120.UZ.002,3160,2337,,,,,,
01,CS001,120.UZ.003,3161,1548,,,,,,
01,CS001,120.UZ.004,3162,1549,,,,,,
01,CS001,120.UZ.005,3163,1550,,,,,,
01,CS001,120.UZ.006,3164,1551,,,,,,
01,CS001,120.UZ.007,3165,1552,,,,,,
01,CS001,120.UZ.008,3166,1553,,,,,,
01,CS001,120.UZ.009,3167,1554,,,,,,
01,CS001,120.UZ.010,3168,1555,,,,,,
