SKOD,RKOD,BedKod,Modul,FisNo,FisHarinx,SendTar,Location,FisTip,Giren,Cikan,scikan,Fiyat,Birim,Mrptedariktipi,TerminTar,Mrpcheck,kgid,insUN,insDT,insApp,updUN,updDT,updApp
121933,2240,156,U,19348,59921,2023-10-24 12:09:49.567000,CS001,S,1.0000000000,0E-10,0E-10,59.0000000000,CIFT,,,,885,,,,,,
121933,2240,156,U,19393,60142,2023-10-31 14:57:41.243000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,886,,,,,,
121933,2240,157,U,19330,59856,2023-10-20 14:04:07.780000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,887,,,,,,
121933,2240,157,U,19348,59921,2023-10-24 12:09:49.567000,CS001,S,2.0000000000,0E-10,0E-10,59.0000000000,CIFT,,,,888,,,,,,
121933,2240,157,U,19393,60142,2023-10-31 14:57:41.243000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,889,,,,,,
121933,2240,158,U,19330,59856,2023-10-20 14:04:07.780000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,890,,,,,,
121933,2240,158,U,19348,59921,2023-10-24 12:09:49.567000,CS001,S,2.0000000000,0E-10,0E-10,59.0000000000,CIFT,,,,891,,,,,,
121933,2240,158,U,19393,60142,2023-10-31 14:57:41.243000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,892,,,,,,
121933,2240,159,U,19330,59856,2023-10-20 14:04:07.780000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,893,,,,,,
121933,2240,159,U,19348,59921,2023-10-24 12:09:49.567000,CS001,S,2.0000000000,0E-10,0E-10,59.0000000000,CIFT,,,,894,,,,,,
121933,2240,159,U,19393,60142,2023-10-31 14:57:41.243000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,895,,,,,,
121933,2240,160,U,19330,59856,2023-10-20 14:04:07.780000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,896,,,,,,
121933,2240,160,U,19348,59921,2023-10-24 12:09:49.567000,CS001,S,2.0000000000,0E-10,0E-10,59.0000000000,CIFT,,,,897,,,,,,
121933,2240,160,U,19393,60142,2023-10-31 14:57:41.243000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,898,,,,,,
121933,2240,161,U,19330,59856,2023-10-20 14:04:07.780000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,899,,,,,,
121933,2240,161,U,19348,59921,2023-10-24 12:09:49.567000,CS001,S,1.0000000000,0E-10,0E-10,59.0000000000,CIFT,,,,900,,,,,,
121933,2240,161,U,19393,60142,2023-10-31 14:57:41.243000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,901,,,,,,
122794,2236,156,U,19391,60130,2023-10-31 14:34:02.623000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,902,,,,,,
122794,2236,157,U,19391,60130,2023-10-31 14:34:02.623000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,903,,,,,,
122794,2236,158,U,19391,60130,2023-10-31 14:34:02.623000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,904,,,,,,
122794,2236,159,U,19391,60130,2023-10-31 14:34:02.623000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,905,,,,,,
122794,2236,160,U,19391,60130,2023-10-31 14:34:02.623000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,906,,,,,,
122794,2236,161,U,19391,60130,2023-10-31 14:34:02.623000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,907,,,,,,
122902,2236,156,U,18707,57475,2023-08-21 15:32:50.017000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,908,,,,,,
122902,2236,157,U,18707,57475,2023-08-21 15:32:50.017000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,909,,,,,,
122902,2236,158,U,18707,57475,2023-08-21 15:32:50.017000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,910,,,,,,
122902,2236,159,U,18707,57475,2023-08-21 15:32:50.017000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,911,,,,,,
122902,2236,160,U,18707,57475,2023-08-21 15:32:50.017000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,912,,,,,,
122902,2236,161,U,18707,57475,2023-08-21 15:32:50.017000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,913,,,,,,
123193,1705,156,U,19350,59934,2023-10-24 12:09:29.780000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,914,,,,,,
123193,1705,157,U,19350,59934,2023-10-24 12:09:29.780000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,915,,,,,,
123193,1705,158,U,19350,59934,2023-10-24 12:09:29.780000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,916,,,,,,
123193,1705,159,U,19350,59934,2023-10-24 12:09:29.780000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,917,,,,,,
123193,1705,160,U,19350,59934,2023-10-24 12:09:29.780000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,918,,,,,,
123193,1705,161,U,19350,59934,2023-10-24 12:09:29.780000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,919,,,,,,
123209,1751,157,U,19373,60031,2023-10-30 10:24:39.547000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,920,,,,,,
123209,1751,158,U,19373,60031,2023-10-30 10:24:39.547000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,921,,,,,,
123209,1751,159,U,19373,60031,2023-10-30 10:24:39.547000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,922,,,,,,
123209,1751,160,U,19373,60031,2023-10-30 10:24:39.547000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,923,,,,,,
123209,1751,161,U,19373,60031,2023-10-30 10:24:39.547000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,924,,,,,,
123209,1751,162,U,19373,60031,2023-10-30 10:24:39.547000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,925,,,,,,
