SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT,kgid,mkgid,insApp,updApp
120033,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.983000,Samet,2025-05-28 17:43:44.413000,46460,17031,KGShop,KGShop
120033,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.230000,Samet,2025-05-28 17:44:18.567000,47735,17031,KGShop,KGShop
120034,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.987000,Samet,2025-05-28 17:43:44.200000,46461,17032,KGShop,KGShop
120034,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.967000,Samet,2025-05-28 17:44:18.337000,47614,17032,KGShop,KGShop
120035,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.990000,Samet,2025-05-28 17:43:44.610000,46462,17033,KGShop,KGShop
120035,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.513000,Samet,2025-05-28 17:44:18.767000,47835,17033,KGShop,KGShop
120036,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.990000,Samet,2025-05-28 17:43:44.277000,46463,17034,KGShop,KGShop
120036,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.063000,Samet,2025-05-28 17:44:18.420000,47662,17034,KGShop,KGShop
120037,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.993000,Samet,2025-05-28 17:43:44.407000,46464,17035,KGShop,KGShop
120037,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.220000,Samet,2025-05-28 17:44:18.560000,47731,17035,KGShop,KGShop
120038,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:09.997000,Samet,2025-05-28 17:43:44.413000,46465,17036,KGShop,KGShop
120038,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.227000,Samet,2025-05-28 17:44:18.563000,47734,17036,KGShop,KGShop
120127,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10,Samet,2025-05-28 17:43:44.130000,46466,17125,KGShop,KGShop
120127,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.880000,Samet,2025-05-28 17:44:18.267000,47576,17125,KGShop,KGShop
120317,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10,Samet,2025-05-28 17:43:44.140000,46467,17306,KGShop,KGShop
120317,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.890000,Samet,2025-05-28 17:44:18.273000,47581,17306,KGShop,KGShop
120318,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.003000,Samet,2025-05-28 17:43:44.403000,46468,17307,KGShop,KGShop
120318,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.217000,Samet,2025-05-28 17:44:18.553000,47729,17307,KGShop,KGShop
120319,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.003000,Samet,2025-05-28 17:43:44.407000,46469,17308,KGShop,KGShop
120319,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.220000,Samet,2025-05-28 17:44:18.557000,47730,17308,KGShop,KGShop
120320,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.007000,Samet,2025-05-28 17:43:44.240000,46470,17309,KGShop,KGShop
120320,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.023000,Samet,2025-05-28 17:44:18.383000,47643,17309,KGShop,KGShop
120321,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.010000,Samet,2025-05-28 17:43:44.180000,46471,17310,KGShop,KGShop
120321,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.943000,Samet,2025-05-28 17:44:18.317000,47603,17310,KGShop,KGShop
120322,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.010000,Samet,2025-05-28 17:43:44.183000,46472,17311,KGShop,KGShop
120322,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.947000,Samet,2025-05-28 17:44:18.320000,47605,17311,KGShop,KGShop
120323,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.013000,Samet,2025-05-28 17:43:44.690000,46473,17312,KGShop,KGShop
120323,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.650000,Samet,2025-05-28 17:44:18.853000,47886,17312,KGShop,KGShop
120324,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.017000,Samet,2025-05-28 17:43:44.243000,46474,17313,KGShop,KGShop
120324,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.023000,Samet,2025-05-28 17:44:18.383000,47644,17313,KGShop,KGShop
120325,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.017000,Samet,2025-05-28 17:43:44.137000,46475,17314,KGShop,KGShop
120325,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.890000,Samet,2025-05-28 17:44:18.273000,47580,17314,KGShop,KGShop
120326,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.020000,Samet,2025-05-28 17:43:44.267000,46476,17315,KGShop,KGShop
120326,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.053000,Samet,2025-05-28 17:44:18.410000,47657,17315,KGShop,KGShop
120327,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.023000,Samet,2025-05-28 17:43:44.317000,46477,17316,KGShop,KGShop
120327,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.113000,Samet,2025-05-28 17:44:18.467000,47684,17316,KGShop,KGShop
120724,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.027000,Samet,2025-05-28 17:43:44.780000,46478,17704,KGShop,KGShop
120724,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.730000,Samet,2025-05-28 17:44:18.913000,47920,17704,KGShop,KGShop
120725,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.027000,Samet,2025-05-28 17:43:44.777000,46479,17705,KGShop,KGShop
120725,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.727000,Samet,2025-05-28 17:44:18.913000,47919,17705,KGShop,KGShop
120939,0,0,51,1134.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.030000,Samet,2025-05-28 17:43:44.887000,46480,17916,KGShop,KGShop
120939,0,0,52,1134.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.840000,Samet,2025-05-28 17:44:19.010000,47968,17916,KGShop,KGShop
120940,0,0,51,1026.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.030000,Samet,2025-05-28 17:43:44.890000,46481,17917,KGShop,KGShop
120940,0,0,52,1026.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.843000,Samet,2025-05-28 17:44:19.010000,47969,17917,KGShop,KGShop
120941,0,0,51,945.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.033000,Samet,2025-05-28 17:43:44.877000,46482,17918,KGShop,KGShop
120941,0,0,52,945.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.827000,Samet,2025-05-28 17:44:19,47962,17918,KGShop,KGShop
121020,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.037000,Samet,2025-05-28 17:43:44.063000,46483,17996,KGShop,KGShop
121020,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.827000,Samet,2025-05-28 17:44:18.197000,47553,17996,KGShop,KGShop
121021,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.040000,Samet,2025-05-28 17:43:44.060000,46484,17997,KGShop,KGShop
121021,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.823000,Samet,2025-05-28 17:44:18.197000,47552,17997,KGShop,KGShop
121059,0,0,51,1201.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.040000,Samet,2025-05-28 17:43:44.883000,46485,18034,KGShop,KGShop
121059,0,0,52,1201.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.837000,Samet,2025-05-28 17:44:19.007000,47966,18034,KGShop,KGShop
121074,0,0,51,1566.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.043000,Samet,2025-05-28 17:43:44.880000,46486,18048,KGShop,KGShop
121074,0,0,52,1566.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.830000,Samet,2025-05-28 17:44:19.003000,47964,18048,KGShop,KGShop
121075,0,0,51,945.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.043000,Samet,2025-05-28 17:43:44.873000,46487,18049,KGShop,KGShop
121075,0,0,52,945.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.820000,Samet,2025-05-28 17:44:18.993000,47960,18049,KGShop,KGShop
121092,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.047000,Samet,2025-05-28 17:43:44.547000,46488,18066,KGShop,KGShop
121092,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.383000,Samet,2025-05-28 17:44:18.697000,47798,18066,KGShop,KGShop
121094,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.050000,Samet,2025-05-28 17:43:44.393000,46489,18068,KGShop,KGShop
121094,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.203000,Samet,2025-05-28 17:44:18.543000,47724,18068,KGShop,KGShop
121095,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.050000,Samet,2025-05-28 17:43:44.397000,46490,18069,KGShop,KGShop
121095,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.210000,Samet,2025-05-28 17:44:18.550000,47726,18069,KGShop,KGShop
121096,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.053000,Samet,2025-05-28 17:43:44.380000,46491,18070,KGShop,KGShop
121096,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.190000,Samet,2025-05-28 17:44:18.530000,47717,18070,KGShop,KGShop
121097,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.057000,Samet,2025-05-28 17:43:44.380000,46492,18071,KGShop,KGShop
121097,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.190000,Samet,2025-05-28 17:44:18.530000,47716,18071,KGShop,KGShop
121098,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.060000,Samet,2025-05-28 17:43:44.400000,46493,18072,KGShop,KGShop
121098,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.210000,Samet,2025-05-28 17:44:18.550000,47727,18072,KGShop,KGShop
121099,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.060000,Samet,2025-05-28 17:43:44.397000,46494,18073,KGShop,KGShop
121099,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.207000,Samet,2025-05-28 17:44:18.547000,47725,18073,KGShop,KGShop
121108,0,0,51,1050.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.063000,Samet,2025-05-28 17:43:44.790000,46495,18082,KGShop,KGShop
121108,0,0,52,1050.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.740000,Samet,2025-05-28 17:44:18.923000,47925,18082,KGShop,KGShop
121123,0,0,51,1350.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.067000,Samet,2025-05-28 17:43:44.887000,46496,18097,KGShop,KGShop
121123,0,0,52,1350.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.840000,Samet,2025-05-28 17:44:19.007000,47967,18097,KGShop,KGShop
121124,0,0,51,1012.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.067000,Samet,2025-05-28 17:43:44.880000,46497,18098,KGShop,KGShop
121124,0,0,52,1012.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.827000,Samet,2025-05-28 17:44:19,47963,18098,KGShop,KGShop
121126,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.070000,Samet,2025-05-28 17:43:44.520000,46498,18100,KGShop,KGShop
121126,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.360000,Samet,2025-05-28 17:44:18.680000,47788,18100,KGShop,KGShop
121127,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.073000,Samet,2025-05-28 17:43:44.167000,46499,18101,KGShop,KGShop
121127,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.927000,Samet,2025-05-28 17:44:18.303000,47596,18101,KGShop,KGShop
121128,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.077000,Samet,2025-05-28 17:43:44.587000,46500,18102,KGShop,KGShop
121128,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.473000,Samet,2025-05-28 17:44:18.737000,47820,18102,KGShop,KGShop
121129,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.080000,Samet,2025-05-28 17:43:44.487000,46501,18103,KGShop,KGShop
121129,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.330000,Samet,2025-05-28 17:44:18.650000,47774,18103,KGShop,KGShop
121130,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.080000,Samet,2025-05-28 17:43:44.140000,46502,18104,KGShop,KGShop
121130,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.897000,Samet,2025-05-28 17:44:18.280000,47583,18104,KGShop,KGShop
121131,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.087000,Samet,2025-05-28 17:43:44.467000,46503,18105,KGShop,KGShop
121131,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.303000,Samet,2025-05-28 17:44:18.617000,47763,18105,KGShop,KGShop
121132,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.087000,Samet,2025-05-28 17:43:44.463000,46504,18106,KGShop,KGShop
121132,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.300000,Samet,2025-05-28 17:44:18.617000,47762,18106,KGShop,KGShop
121133,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.090000,Samet,2025-05-28 17:43:44.770000,46505,18107,KGShop,KGShop
121133,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.720000,Samet,2025-05-28 17:44:18.907000,47916,18107,KGShop,KGShop
121134,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.090000,Samet,2025-05-28 17:43:44.310000,46506,18108,KGShop,KGShop
121134,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.103000,Samet,2025-05-28 17:44:18.457000,47680,18108,KGShop,KGShop
121135,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.093000,Samet,2025-05-28 17:43:44.483000,46507,18109,KGShop,KGShop
121135,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.327000,Samet,2025-05-28 17:44:18.647000,47773,18109,KGShop,KGShop
121136,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.097000,Samet,2025-05-28 17:43:44.470000,46508,18110,KGShop,KGShop
121136,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.310000,Samet,2025-05-28 17:44:18.620000,47765,18110,KGShop,KGShop
121137,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.100000,Samet,2025-05-28 17:43:44.410000,46509,18111,KGShop,KGShop
121137,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.223000,Samet,2025-05-28 17:44:18.560000,47732,18111,KGShop,KGShop
121138,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.100000,Samet,2025-05-28 17:43:44.770000,46510,18112,KGShop,KGShop
121138,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.717000,Samet,2025-05-28 17:44:18.903000,47915,18112,KGShop,KGShop
121156,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.103000,Samet,2025-05-28 17:43:44.673000,46511,18130,KGShop,KGShop
121156,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.627000,Samet,2025-05-28 17:44:18.837000,47876,18130,KGShop,KGShop
121157,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.107000,Samet,2025-05-28 17:43:44.657000,46512,18131,KGShop,KGShop
121157,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.607000,Samet,2025-05-28 17:44:18.820000,47867,18131,KGShop,KGShop
121158,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.110000,Samet,2025-05-28 17:43:44.650000,46513,18132,KGShop,KGShop
121158,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.597000,Samet,2025-05-28 17:44:18.810000,47862,18132,KGShop,KGShop
121159,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.110000,Samet,2025-05-28 17:43:44.627000,46514,18133,KGShop,KGShop
121159,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.563000,Samet,2025-05-28 17:44:18.787000,47846,18133,KGShop,KGShop
121160,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.113000,Samet,2025-05-28 17:43:44.677000,46515,18134,KGShop,KGShop
121160,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.630000,Samet,2025-05-28 17:44:18.840000,47878,18134,KGShop,KGShop
121161,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.117000,Samet,2025-05-28 17:43:44.677000,46516,18135,KGShop,KGShop
121161,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.630000,Samet,2025-05-28 17:44:18.837000,47877,18135,KGShop,KGShop
121162,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.120000,Samet,2025-05-28 17:43:44.610000,46517,18136,KGShop,KGShop
121162,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.527000,Samet,2025-05-28 17:44:18.767000,47836,18136,KGShop,KGShop
121165,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.120000,Samet,2025-05-28 17:43:44.367000,46518,18139,KGShop,KGShop
121165,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.170000,Samet,2025-05-28 17:44:18.517000,47708,18139,KGShop,KGShop
121166,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.123000,Samet,2025-05-28 17:43:44.423000,46519,18140,KGShop,KGShop
121166,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.240000,Samet,2025-05-28 17:44:18.577000,47740,18140,KGShop,KGShop
121167,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.123000,Samet,2025-05-28 17:43:44.420000,46520,18141,KGShop,KGShop
121167,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.237000,Samet,2025-05-28 17:44:18.573000,47739,18141,KGShop,KGShop
121168,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.127000,Samet,2025-05-28 17:43:44.207000,46521,18142,KGShop,KGShop
121168,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.973000,Samet,2025-05-28 17:44:18.343000,47618,18142,KGShop,KGShop
121181,0,0,51,1309.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.130000,Samet,2025-05-28 17:43:44.893000,46522,18155,KGShop,KGShop
121181,0,0,52,1309.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.847000,Samet,2025-05-28 17:44:19.013000,47971,18155,KGShop,KGShop
121182,0,0,51,1269.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.133000,Samet,2025-05-28 17:43:44.890000,46523,18156,KGShop,KGShop
121182,0,0,52,1269.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.847000,Samet,2025-05-28 17:44:19.013000,47970,18156,KGShop,KGShop
121183,0,0,51,1269.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.137000,Samet,2025-05-28 17:43:44.880000,46524,18157,KGShop,KGShop
121183,0,0,52,1269.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.833000,Samet,2025-05-28 17:44:19.003000,47965,18157,KGShop,KGShop
121184,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.140000,Samet,2025-05-28 17:43:44.767000,46525,18158,KGShop,KGShop
121184,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.713000,Samet,2025-05-28 17:44:18.900000,47914,18158,KGShop,KGShop
121185,0,0,51,1050.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.143000,Samet,2025-05-28 17:43:44.800000,46526,18159,KGShop,KGShop
121185,0,0,52,1050.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.750000,Samet,2025-05-28 17:44:18.933000,47929,18159,KGShop,KGShop
121186,0,0,51,1050.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.147000,Samet,2025-05-28 17:43:44.797000,46527,18160,KGShop,KGShop
121186,0,0,52,1050.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.747000,Samet,2025-05-28 17:44:18.930000,47928,18160,KGShop,KGShop
121188,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.147000,Samet,2025-05-28 17:43:44.723000,46528,18162,KGShop,KGShop
121188,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.677000,Samet,2025-05-28 17:44:18.873000,47897,18162,KGShop,KGShop
121189,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.150000,Samet,2025-05-28 17:43:44.340000,46529,18163,KGShop,KGShop
121189,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.140000,Samet,2025-05-28 17:44:18.490000,47695,18163,KGShop,KGShop
121190,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.150000,Samet,2025-05-28 17:43:44.723000,46530,18164,KGShop,KGShop
121190,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.673000,Samet,2025-05-28 17:44:18.870000,47896,18164,KGShop,KGShop
121191,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.153000,Samet,2025-05-28 17:43:44.320000,46531,18165,KGShop,KGShop
121191,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.117000,Samet,2025-05-28 17:44:18.470000,47686,18165,KGShop,KGShop
121192,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.157000,Samet,2025-05-28 17:43:44.343000,46532,18166,KGShop,KGShop
121192,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.143000,Samet,2025-05-28 17:44:18.493000,47697,18166,KGShop,KGShop
121193,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.160000,Samet,2025-05-28 17:43:44.700000,46533,18167,KGShop,KGShop
121193,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.660000,Samet,2025-05-28 17:44:18.860000,47890,18167,KGShop,KGShop
121194,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.160000,Samet,2025-05-28 17:43:44.340000,46534,18168,KGShop,KGShop
121194,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.143000,Samet,2025-05-28 17:44:18.490000,47696,18168,KGShop,KGShop
121195,0,0,51,975.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:09:10.163000,Samet,2025-05-28 17:43:44.720000,46535,18169,KGShop,KGShop
121195,0,0,52,975.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:23.673000,Samet,2025-05-28 17:44:18.870000,47895,18169,KGShop,KGShop
