ModelKod,Proses,Parcainx,BedKod1,BedKod2,kgid,mkgid,insUN,insDT,insApp,updUN,updDT,updApp
102625,02,1,168,168,3684,2528,,,,,,
102625,02,1,206,206,3685,2528,,,,,,
102625,02,1,207,207,3686,2528,,,,,,
102625,02,1,249,249,3687,2528,,,,,,
102625,25,2,155,155,3688,2533,,,,,,
102625,25,2,156,156,3689,2533,,,,,,
102625,25,2,157,157,3690,2533,,,,,,
102625,25,2,158,158,3691,2533,,,,,,
102625,25,2,159,159,3692,2533,,,,,,
102625,25,2,160,160,3693,2533,,,,,,
102625,25,2,161,161,3694,2533,,,,,,
102625,25,2,162,162,3695,2533,,,,,,
102625,25,2,168,168,3696,2533,,,,,,
102625,25,2,206,206,3697,2533,,,,,,
102625,25,2,207,207,3698,2533,,,,,,
102625,25,2,249,249,3699,2533,,,,,,
102625,25,3,155,155,3700,2534,,,,,,
102625,25,3,156,156,3701,2534,,,,,,
102625,25,3,157,157,3702,2534,,,,,,
102625,25,3,158,158,3703,2534,,,,,,
102625,25,3,159,159,3704,2534,,,,,,
102625,25,3,160,160,3705,2534,,,,,,
102625,25,3,161,161,3706,2534,,,,,,
102625,25,3,162,162,3707,2534,,,,,,
102625,25,3,168,168,3708,2534,,,,,,
102625,25,3,206,206,3709,2534,,,,,,
102625,25,3,207,207,3710,2534,,,,,,
102625,25,3,249,249,3711,2534,,,,,,
102626,25,2,155,155,3712,2556,,,,,,
102626,25,2,156,156,3713,2556,,,,,,
102626,25,2,157,157,3714,2556,,,,,,
102626,25,2,158,158,3715,2556,,,,,,
102626,25,2,159,159,3716,2556,,,,,,
102626,25,2,160,160,3717,2556,,,,,,
102626,25,2,161,161,3718,2556,,,,,,
102626,25,2,162,162,3719,2556,,,,,,
102626,25,2,168,168,3720,2556,,,,,,
102626,25,2,206,206,3721,2556,,,,,,
102626,25,2,207,207,3722,2556,,,,,,
102626,25,2,249,249,3723,2556,,,,,,
102626,25,3,155,155,3724,2557,,,,,,
102626,25,3,156,156,3725,2557,,,,,,
102626,25,3,157,157,3726,2557,,,,,,
102626,25,3,158,158,3727,2557,,,,,,
102626,25,3,159,159,3728,2557,,,,,,
102626,25,3,160,160,3729,2557,,,,,,
102626,25,3,161,161,3730,2557,,,,,,
102626,25,3,162,162,3731,2557,,,,,,
102626,25,3,168,168,3732,2557,,,,,,
102626,25,3,206,206,3733,2557,,,,,,
102626,25,3,207,207,3734,2557,,,,,,
102626,25,3,249,249,3735,2557,,,,,,
102626,25,4,155,155,3736,2558,,,,,,
102626,25,4,156,156,3737,2558,,,,,,
102626,25,4,157,157,3738,2558,,,,,,
102626,25,4,158,158,3739,2558,,,,,,
102626,25,4,159,159,3740,2558,,,,,,
102626,25,4,160,160,3741,2558,,,,,,
102626,25,4,161,161,3742,2558,,,,,,
102626,25,4,162,162,3743,2558,,,,,,
102626,25,4,168,168,3744,2558,,,,,,
102626,25,4,206,206,3745,2558,,,,,,
102626,25,4,207,207,3746,2558,,,,,,
102626,25,4,249,249,3747,2558,,,,,,
102639,02,1,155,155,3748,2574,,,,,,
102639,02,1,156,156,3749,2574,,,,,,
102639,02,1,157,157,3750,2574,,,,,,
102639,02,1,158,158,3751,2574,,,,,,
102639,02,1,159,159,3752,2574,,,,,,
102639,02,1,160,160,3753,2574,,,,,,
102639,02,1,161,161,3754,2574,,,,,,
102639,02,1,162,162,3755,2574,,,,,,
102639,02,1,168,168,3756,2574,,,,,,
102639,02,1,206,206,3757,2574,,,,,,
102639,02,1,207,207,3758,2574,,,,,,
102639,02,1,249,249,3759,2574,,,,,,
102639,25,2,155,155,3760,2585,,,,,,
102639,25,2,156,156,3761,2585,,,,,,
102639,25,2,157,157,3762,2585,,,,,,
102639,25,2,158,158,3763,2585,,,,,,
102639,25,2,159,159,3764,2585,,,,,,
102639,25,2,160,160,3765,2585,,,,,,
102639,25,2,161,161,3766,2585,,,,,,
102639,25,2,162,162,3767,2585,,,,,,
102639,25,2,168,168,3768,2585,,,,,,
102639,25,2,206,206,3769,2585,,,,,,
102639,25,2,207,207,3770,2585,,,,,,
102639,25,2,249,249,3771,2585,,,,,,
102639,25,3,155,155,3772,2586,,,,,,
102639,25,3,156,156,3773,2586,,,,,,
102639,25,3,157,157,3774,2586,,,,,,
102639,25,3,158,158,3775,2586,,,,,,
102639,25,3,159,159,3776,2586,,,,,,
102639,25,3,160,160,3777,2586,,,,,,
102639,25,3,161,161,3778,2586,,,,,,
102639,25,3,162,162,3779,2586,,,,,,
102639,25,3,168,168,3780,2586,,,,,,
102639,25,3,206,206,3781,2586,,,,,,
102639,25,3,207,207,3782,2586,,,,,,
102639,25,3,249,249,3783,2586,,,,,,
102639,25,12,155,155,3784,2587,,,,,,
102639,25,12,156,156,3785,2587,,,,,,
102639,25,12,157,157,3786,2587,,,,,,
102639,25,12,158,158,3787,2587,,,,,,
102639,25,12,159,159,3788,2587,,,,,,
102639,25,12,160,160,3789,2587,,,,,,
102639,25,12,161,161,3790,2587,,,,,,
102639,25,12,162,162,3791,2587,,,,,,
102639,25,12,168,168,3792,2587,,,,,,
102639,25,12,206,206,3793,2587,,,,,,
102639,25,12,207,207,3794,2587,,,,,,
102639,25,12,249,249,3795,2587,,,,,,
102644,25,2,155,155,3796,2608,,,,,,
102644,25,2,156,156,3797,2608,,,,,,
102644,25,2,157,157,3798,2608,,,,,,
102644,25,2,158,158,3799,2608,,,,,,
102644,25,2,159,159,3800,2608,,,,,,
102644,25,2,160,160,3801,2608,,,,,,
102644,25,2,161,161,3802,2608,,,,,,
102644,25,2,162,162,3803,2608,,,,,,
102644,25,2,168,168,3804,2608,,,,,,
102644,25,2,206,206,3805,2608,,,,,,
102644,25,2,207,207,3806,2608,,,,,,
102644,25,3,155,155,3807,2609,,,,,,
102644,25,3,156,156,3808,2609,,,,,,
102644,25,3,157,157,3809,2609,,,,,,
102644,25,3,158,158,3810,2609,,,,,,
102644,25,3,159,159,3811,2609,,,,,,
102644,25,3,160,160,3812,2609,,,,,,
102644,25,3,161,161,3813,2609,,,,,,
102644,25,3,162,162,3814,2609,,,,,,
102644,25,3,168,168,3815,2609,,,,,,
102644,25,3,206,206,3816,2609,,,,,,
102644,25,3,207,207,3817,2609,,,,,,
102644,25,4,155,155,3818,2610,,,,,,
102644,25,4,156,156,3819,2610,,,,,,
102644,25,4,157,157,3820,2610,,,,,,
102644,25,4,158,158,3821,2610,,,,,,
102644,25,4,159,159,3822,2610,,,,,,
102644,25,4,160,160,3823,2610,,,,,,
102644,25,4,161,161,3824,2610,,,,,,
102644,25,4,162,162,3825,2610,,,,,,
102644,25,4,168,168,3826,2610,,,,,,
102644,25,4,206,206,3827,2610,,,,,,
102644,25,4,207,207,3828,2610,,,,,,
102644-BML,25,2,155,155,3829,2630,,,,,,
102644-BML,25,2,156,156,3830,2630,,,,,,
102644-BML,25,2,157,157,3831,2630,,,,,,
102644-BML,25,2,158,158,3832,2630,,,,,,
102644-BML,25,2,159,159,3833,2630,,,,,,
102644-BML,25,2,160,160,3834,2630,,,,,,
102644-BML,25,2,161,161,3835,2630,,,,,,
102644-BML,25,2,162,162,3836,2630,,,,,,
102644-BML,25,2,168,168,3837,2630,,,,,,
102644-BML,25,2,206,206,3838,2630,,,,,,
102644-BML,25,2,207,207,3839,2630,,,,,,
102644-BML,25,3,155,155,3840,2631,,,,,,
102644-BML,25,3,156,156,3841,2631,,,,,,
102644-BML,25,3,157,157,3842,2631,,,,,,
102644-BML,25,3,158,158,3843,2631,,,,,,
102644-BML,25,3,159,159,3844,2631,,,,,,
102644-BML,25,3,160,160,3845,2631,,,,,,
102644-BML,25,3,161,161,3846,2631,,,,,,
102644-BML,25,3,162,162,3847,2631,,,,,,
102644-BML,25,3,168,168,3848,2631,,,,,,
102644-BML,25,3,206,206,3849,2631,,,,,,
102644-BML,25,3,207,207,3850,2631,,,,,,
102644-BML,25,4,155,155,3851,2632,,,,,,
102644-BML,25,4,156,156,3852,2632,,,,,,
102644-BML,25,4,157,157,3853,2632,,,,,,
102644-BML,25,4,158,158,3854,2632,,,,,,
102644-BML,25,4,159,159,3855,2632,,,,,,
102644-BML,25,4,160,160,3856,2632,,,,,,
102644-BML,25,4,161,161,3857,2632,,,,,,
102644-BML,25,4,162,162,3858,2632,,,,,,
102644-BML,25,4,168,168,3859,2632,,,,,,
102644-BML,25,4,206,206,3860,2632,,,,,,
102644-BML,25,4,207,207,3861,2632,,,,,,
102663,25,1,155,155,3862,2645,,,,,,
102663,25,1,156,156,3863,2645,,,,,,
102663,25,1,157,157,3864,2645,,,,,,
102663,25,1,158,158,3865,2645,,,,,,
102663,25,1,159,159,3866,2645,,,,,,
102663,25,1,160,160,3867,2645,,,,,,
102663,25,1,161,161,3868,2645,,,,,,
102663,25,1,162,162,3869,2645,,,,,,
102663,25,1,168,168,3870,2645,,,,,,
102663,25,1,206,206,3871,2645,,,,,,
102663,25,1,207,207,3872,2645,,,,,,
102663,25,2,155,155,3873,2646,,,,,,
102663,25,2,156,156,3874,2646,,,,,,
102663,25,2,157,157,3875,2646,,,,,,
102663,25,2,158,158,3876,2646,,,,,,
102663,25,2,159,159,3877,2646,,,,,,
102663,25,2,160,160,3878,2646,,,,,,
102663,25,2,161,161,3879,2646,,,,,,
102663,25,2,162,162,3880,2646,,,,,,
102663,25,2,168,168,3881,2646,,,,,,
102663,25,2,206,206,3882,2646,,,,,,
102663,25,2,207,207,3883,2646,,,,,,
102663,25,3,155,155,3884,2647,,,,,,
102663,25,3,156,156,3885,2647,,,,,,
102663,25,3,157,157,3886,2647,,,,,,
102663,25,3,158,158,3887,2647,,,,,,
102663,25,3,159,159,3888,2647,,,,,,
102663,25,3,160,160,3889,2647,,,,,,
102663,25,3,161,161,3890,2647,,,,,,
102663,25,3,162,162,3891,2647,,,,,,
102663,25,3,168,168,3892,2647,,,,,,
102663,25,3,206,206,3893,2647,,,,,,
102663,25,3,207,207,3894,2647,,,,,,
102664,25,1,155,155,3895,2664,,,,,,
102664,25,1,156,156,3896,2664,,,,,,
102664,25,1,157,157,3897,2664,,,,,,
102664,25,1,158,158,3898,2664,,,,,,
102664,25,1,159,159,3899,2664,,,,,,
102664,25,1,160,160,3900,2664,,,,,,
102664,25,1,161,161,3901,2664,,,,,,
102664,25,1,162,162,3902,2664,,,,,,
102664,25,1,168,168,3903,2664,,,,,,
102664,25,1,206,206,3904,2664,,,,,,
102664,25,1,207,207,3905,2664,,,,,,
102664,25,2,155,155,3906,2665,,,,,,
102664,25,2,156,156,3907,2665,,,,,,
102664,25,2,157,157,3908,2665,,,,,,
102664,25,2,158,158,3909,2665,,,,,,
102664,25,2,159,159,3910,2665,,,,,,
102664,25,2,160,160,3911,2665,,,,,,
102664,25,2,161,161,3912,2665,,,,,,
102664,25,2,162,162,3913,2665,,,,,,
102664,25,2,168,168,3914,2665,,,,,,
102664,25,2,206,206,3915,2665,,,,,,
102664,25,2,207,207,3916,2665,,,,,,
102664,25,3,155,155,3917,2666,,,,,,
102664,25,3,156,156,3918,2666,,,,,,
102664,25,3,157,157,3919,2666,,,,,,
102664,25,3,158,158,3920,2666,,,,,,
102664,25,3,159,159,3921,2666,,,,,,
102664,25,3,160,160,3922,2666,,,,,,
102664,25,3,161,161,3923,2666,,,,,,
102664,25,3,162,162,3924,2666,,,,,,
102664,25,3,168,168,3925,2666,,,,,,
102664,25,3,206,206,3926,2666,,,,,,
102664,25,3,207,207,3927,2666,,,,,,
102666,25,1,155,155,3928,2684,,,,,,
102666,25,1,156,156,3929,2684,,,,,,
102666,25,1,157,157,3930,2684,,,,,,
102666,25,1,158,158,3931,2684,,,,,,
102666,25,1,159,159,3932,2684,,,,,,
102666,25,1,160,160,3933,2684,,,,,,
102666,25,1,161,161,3934,2684,,,,,,
102666,25,1,162,162,3935,2684,,,,,,
102666,25,1,168,168,3936,2684,,,,,,
102666,25,1,206,206,3937,2684,,,,,,
102666,25,1,207,207,3938,2684,,,,,,
102666,25,1,249,249,3939,2684,,,,,,
102666,25,2,155,155,3940,2685,,,,,,
102666,25,2,156,156,3941,2685,,,,,,
102666,25,2,157,157,3942,2685,,,,,,
102666,25,2,158,158,3943,2685,,,,,,
102666,25,2,159,159,3944,2685,,,,,,
102666,25,2,160,160,3945,2685,,,,,,
102666,25,2,161,161,3946,2685,,,,,,
102666,25,2,162,162,3947,2685,,,,,,
102666,25,2,168,168,3948,2685,,,,,,
102666,25,2,206,206,3949,2685,,,,,,
102666,25,2,207,207,3950,2685,,,,,,
102666,25,2,249,249,3951,2685,,,,,,
102668,25,1,155,155,3952,2703,,,,,,
102668,25,1,156,156,3953,2703,,,,,,
102668,25,1,157,157,3954,2703,,,,,,
102668,25,1,158,158,3955,2703,,,,,,
102668,25,1,159,159,3956,2703,,,,,,
102668,25,1,160,160,3957,2703,,,,,,
102668,25,1,161,161,3958,2703,,,,,,
102668,25,1,162,162,3959,2703,,,,,,
102668,25,1,168,168,3960,2703,,,,,,
102668,25,1,206,206,3961,2703,,,,,,
102668,25,1,207,207,3962,2703,,,,,,
102668,25,1,249,249,3963,2703,,,,,,
102668,25,2,155,155,3964,2704,,,,,,
102668,25,2,156,156,3965,2704,,,,,,
102668,25,2,157,157,3966,2704,,,,,,
102668,25,2,158,158,3967,2704,,,,,,
102668,25,2,159,159,3968,2704,,,,,,
102668,25,2,160,160,3969,2704,,,,,,
102668,25,2,161,161,3970,2704,,,,,,
102668,25,2,162,162,3971,2704,,,,,,
102668,25,2,168,168,3972,2704,,,,,,
102668,25,2,206,206,3973,2704,,,,,,
102668,25,2,207,207,3974,2704,,,,,,
102668,25,2,249,249,3975,2704,,,,,,
102668,25,3,155,155,3976,2705,,,,,,
102668,25,3,156,156,3977,2705,,,,,,
102668,25,3,157,157,3978,2705,,,,,,
102668,25,3,158,158,3979,2705,,,,,,
102668,25,3,159,159,3980,2705,,,,,,
102668,25,3,160,160,3981,2705,,,,,,
102668,25,3,161,161,3982,2705,,,,,,
102668,25,3,162,162,3983,2705,,,,,,
102668,25,3,168,168,3984,2705,,,,,,
102668,25,3,206,206,3985,2705,,,,,,
102668,25,3,207,207,3986,2705,,,,,,
102668,25,3,249,249,3987,2705,,,,,,
102669,25,2,155,155,3988,2727,,,,,,
102669,25,2,156,156,3989,2727,,,,,,
102669,25,2,157,157,3990,2727,,,,,,
102669,25,2,158,158,3991,2727,,,,,,
102669,25,2,159,159,3992,2727,,,,,,
102669,25,2,160,160,3993,2727,,,,,,
102669,25,2,161,161,3994,2727,,,,,,
102669,25,2,162,162,3995,2727,,,,,,
102669,25,2,168,168,3996,2727,,,,,,
102669,25,2,206,206,3997,2727,,,,,,
102669,25,2,207,207,3998,2727,,,,,,
102669,25,3,155,155,3999,2728,,,,,,
102669,25,3,156,156,4000,2728,,,,,,
102669,25,3,157,157,4001,2728,,,,,,
102669,25,3,158,158,4002,2728,,,,,,
102669,25,3,159,159,4003,2728,,,,,,
102669,25,3,160,160,4004,2728,,,,,,
102669,25,3,161,161,4005,2728,,,,,,
102669,25,3,162,162,4006,2728,,,,,,
102669,25,3,168,168,4007,2728,,,,,,
102669,25,3,206,206,4008,2728,,,,,,
102669,25,3,207,207,4009,2728,,,,,,
102669,25,4,155,155,4010,2729,,,,,,
102669,25,4,156,156,4011,2729,,,,,,
102669,25,4,157,157,4012,2729,,,,,,
102669,25,4,158,158,4013,2729,,,,,,
102669,25,4,159,159,4014,2729,,,,,,
102669,25,4,160,160,4015,2729,,,,,,
102669,25,4,161,161,4016,2729,,,,,,
102669,25,4,162,162,4017,2729,,,,,,
102669,25,4,168,168,4018,2729,,,,,,
102669,25,4,206,206,4019,2729,,,,,,
102669,25,4,207,207,4020,2729,,,,,,
103145,25,1,155,155,4021,2749,,,,,,
103145,25,1,156,156,4022,2749,,,,,,
103145,25,1,157,157,4023,2749,,,,,,
103145,25,1,158,158,4024,2749,,,,,,
103145,25,1,159,159,4025,2749,,,,,,
103145,25,1,160,160,4026,2749,,,,,,
103145,25,1,161,161,4027,2749,,,,,,
103145,25,1,162,162,4028,2749,,,,,,
103145,25,1,168,168,4029,2749,,,,,,
103145,25,1,206,206,4030,2749,,,,,,
103145,25,1,207,207,4031,2749,,,,,,
103145,25,1,249,249,4032,2749,,,,,,
103145,25,2,155,155,4033,2750,,,,,,
103145,25,2,156,156,4034,2750,,,,,,
103145,25,2,157,157,4035,2750,,,,,,
103145,25,2,158,158,4036,2750,,,,,,
103145,25,2,159,159,4037,2750,,,,,,
103145,25,2,160,160,4038,2750,,,,,,
103145,25,2,161,161,4039,2750,,,,,,
103145,25,2,162,162,4040,2750,,,,,,
103145,25,2,168,168,4041,2750,,,,,,
103145,25,2,206,206,4042,2750,,,,,,
103145,25,2,207,207,4043,2750,,,,,,
103145,25,2,249,249,4044,2750,,,,,,
103145,25,3,155,155,4045,2751,,,,,,
103145,25,3,156,156,4046,2751,,,,,,
103145,25,3,157,157,4047,2751,,,,,,
103145,25,3,158,158,4048,2751,,,,,,
103145,25,3,159,159,4049,2751,,,,,,
103145,25,3,160,160,4050,2751,,,,,,
103145,25,3,161,161,4051,2751,,,,,,
103145,25,3,162,162,4052,2751,,,,,,
103145,25,3,168,168,4053,2751,,,,,,
103145,25,3,206,206,4054,2751,,,,,,
103145,25,3,207,207,4055,2751,,,,,,
103145,25,3,249,249,4056,2751,,,,,,
103257,25,1,155,155,4057,2772,,,,,,
103257,25,1,156,156,4058,2772,,,,,,
103257,25,1,157,157,4059,2772,,,,,,
103257,25,1,158,158,4060,2772,,,,,,
103257,25,1,159,159,4061,2772,,,,,,
103257,25,1,160,160,4062,2772,,,,,,
103257,25,1,161,161,4063,2772,,,,,,
103257,25,1,162,162,4064,2772,,,,,,
103257,25,1,168,168,4065,2772,,,,,,
103257,25,1,206,206,4066,2772,,,,,,
103257,25,1,207,207,4067,2772,,,,,,
103257,25,1,249,249,4068,2772,,,,,,
103257,25,2,155,155,4069,2773,,,,,,
103257,25,2,156,156,4070,2773,,,,,,
103257,25,2,157,157,4071,2773,,,,,,
103257,25,2,158,158,4072,2773,,,,,,
103257,25,2,159,159,4073,2773,,,,,,
103257,25,2,160,160,4074,2773,,,,,,
103257,25,2,161,161,4075,2773,,,,,,
103257,25,2,162,162,4076,2773,,,,,,
103257,25,2,168,168,4077,2773,,,,,,
103257,25,2,206,206,4078,2773,,,,,,
103257,25,2,207,207,4079,2773,,,,,,
103257,25,2,249,249,4080,2773,,,,,,
103257,25,3,155,155,4081,2774,,,,,,
103257,25,3,156,156,4082,2774,,,,,,
103257,25,3,157,157,4083,2774,,,,,,
103257,25,3,158,158,4084,2774,,,,,,
103257,25,3,159,159,4085,2774,,,,,,
103257,25,3,160,160,4086,2774,,,,,,
103257,25,3,161,161,4087,2774,,,,,,
103257,25,3,162,162,4088,2774,,,,,,
103257,25,3,168,168,4089,2774,,,,,,
103257,25,3,206,206,4090,2774,,,,,,
103257,25,3,207,207,4091,2774,,,,,,
103257,25,3,249,249,4092,2774,,,,,,
104688,25,1,155,155,4093,2792,,,,,,
104688,25,1,156,157,4094,2792,,,,,,
104688,25,1,157,157,4095,2792,,,,,,
104688,25,1,158,158,4096,2792,,,,,,
104688,25,1,159,159,4097,2792,,,,,,
104688,25,1,160,160,4098,2792,,,,,,
104688,25,1,161,161,4099,2792,,,,,,
104688,25,1,162,162,4100,2792,,,,,,
104688,25,1,168,168,4101,2792,,,,,,
104688,25,1,206,206,4102,2792,,,,,,
104688,25,1,207,207,4103,2792,,,,,,
104688,25,1,249,249,4104,2792,,,,,,
104688,25,2,155,155,4105,2793,,,,,,
104688,25,2,156,156,4106,2793,,,,,,
104688,25,2,157,157,4107,2793,,,,,,
104688,25,2,158,158,4108,2793,,,,,,
104688,25,2,159,159,4109,2793,,,,,,
104688,25,2,160,160,4110,2793,,,,,,
104688,25,2,161,161,4111,2793,,,,,,
104688,25,2,162,162,4112,2793,,,,,,
104688,25,2,168,168,4113,2793,,,,,,
104688,25,2,206,206,4114,2793,,,,,,
104688,25,2,207,207,4115,2793,,,,,,
104688,25,2,249,249,4116,2793,,,,,,
104688,25,3,155,155,4117,2794,,,,,,
104688,25,3,156,156,4118,2794,,,,,,
104688,25,3,157,157,4119,2794,,,,,,
104688,25,3,158,158,4120,2794,,,,,,
104688,25,3,159,159,4121,2794,,,,,,
104688,25,3,160,160,4122,2794,,,,,,
104688,25,3,161,161,4123,2794,,,,,,
104688,25,3,162,162,4124,2794,,,,,,
104688,25,3,168,168,4125,2794,,,,,,
104688,25,3,206,206,4126,2794,,,,,,
104688,25,3,207,207,4127,2794,,,,,,
104688,25,3,249,249,4128,2794,,,,,,
104890,25,1,155,155,4129,2815,,,,,,
104890,25,1,156,156,4130,2815,,,,,,
104890,25,1,157,157,4131,2815,,,,,,
104890,25,1,158,158,4132,2815,,,,,,
104890,25,1,159,159,4133,2815,,,,,,
104890,25,1,160,160,4134,2815,,,,,,
104890,25,1,161,161,4135,2815,,,,,,
104890,25,1,162,162,4136,2815,,,,,,
104890,25,1,168,168,4137,2815,,,,,,
104890,25,1,206,206,4138,2815,,,,,,
104890,25,1,207,207,4139,2815,,,,,,
104890,25,1,249,249,4140,2815,,,,,,
104890,25,2,155,155,4141,2816,,,,,,
104890,25,2,156,156,4142,2816,,,,,,
104890,25,2,157,157,4143,2816,,,,,,
104890,25,2,158,158,4144,2816,,,,,,
104890,25,2,159,159,4145,2816,,,,,,
104890,25,2,160,160,4146,2816,,,,,,
104890,25,2,161,161,4147,2816,,,,,,
104890,25,2,162,162,4148,2816,,,,,,
104890,25,2,168,168,4149,2816,,,,,,
104890,25,2,206,206,4150,2816,,,,,,
104890,25,2,207,207,4151,2816,,,,,,
104890,25,5,155,155,4152,2817,,,,,,
104890,25,5,156,156,4153,2817,,,,,,
104890,25,5,157,157,4154,2817,,,,,,
104890,25,5,158,158,4155,2817,,,,,,
104890,25,5,159,159,4156,2817,,,,,,
104890,25,5,160,160,4157,2817,,,,,,
104890,25,5,161,161,4158,2817,,,,,,
104890,25,5,162,162,4159,2817,,,,,,
104890,25,5,168,168,4160,2817,,,,,,
104890,25,5,206,206,4161,2817,,,,,,
104890,25,5,207,207,4162,2817,,,,,,
104890,25,5,249,249,4163,2817,,,,,,
105012,25,1,155,155,4164,2836,,,,,,
105012,25,1,156,156,4165,2836,,,,,,
105012,25,1,157,157,4166,2836,,,,,,
105012,25,1,158,158,4167,2836,,,,,,
105012,25,1,159,159,4168,2836,,,,,,
105012,25,1,160,160,4169,2836,,,,,,
105012,25,1,161,161,4170,2836,,,,,,
105012,25,1,162,162,4171,2836,,,,,,
105012,25,1,168,168,4172,2836,,,,,,
105012,25,1,206,206,4173,2836,,,,,,
105012,25,1,207,207,4174,2836,,,,,,
105012,25,1,249,249,4175,2836,,,,,,
105012,25,2,155,155,4176,2837,,,,,,
105012,25,2,156,156,4177,2837,,,,,,
105012,25,2,157,157,4178,2837,,,,,,
105012,25,2,158,158,4179,2837,,,,,,
105012,25,2,159,159,4180,2837,,,,,,
105012,25,2,160,160,4181,2837,,,,,,
105012,25,2,161,161,4182,2837,,,,,,
105012,25,2,162,162,4183,2837,,,,,,
105012,25,2,168,168,4184,2837,,,,,,
105012,25,2,206,206,4185,2837,,,,,,
105012,25,2,207,207,4186,2837,,,,,,
105012,25,2,249,249,4187,2837,,,,,,
105012,25,3,155,155,4188,2838,,,,,,
105012,25,3,156,156,4189,2838,,,,,,
105012,25,3,157,157,4190,2838,,,,,,
105012,25,3,158,158,4191,2838,,,,,,
105012,25,3,159,159,4192,2838,,,,,,
105012,25,3,160,160,4193,2838,,,,,,
105012,25,3,161,161,4194,2838,,,,,,
105012,25,3,162,162,4195,2838,,,,,,
105012,25,3,168,168,4196,2838,,,,,,
105012,25,3,206,206,4197,2838,,,,,,
105012,25,3,207,207,4198,2838,,,,,,
105012,25,3,249,249,4199,2838,,,,,,
105214,25,2,155,155,4200,2857,,,,,,
105214,25,2,156,157,4201,2857,,,,,,
105214,25,2,157,157,4202,2857,,,,,,
105214,25,2,158,158,4203,2857,,,,,,
105214,25,2,159,159,4204,2857,,,,,,
105214,25,2,160,160,4205,2857,,,,,,
105214,25,2,161,161,4206,2857,,,,,,
105214,25,2,162,162,4207,2857,,,,,,
105214,25,2,168,168,4208,2857,,,,,,
105214,25,2,206,206,4209,2857,,,,,,
105214,25,2,207,207,4210,2857,,,,,,
105214,25,3,155,155,4211,2858,,,,,,
105214,25,3,156,156,4212,2858,,,,,,
105214,25,3,157,157,4213,2858,,,,,,
105214,25,3,158,158,4214,2858,,,,,,
105214,25,3,159,159,4215,2858,,,,,,
105214,25,3,160,160,4216,2858,,,,,,
105214,25,3,161,161,4217,2858,,,,,,
105214,25,3,162,162,4218,2858,,,,,,
105214,25,3,168,168,4219,2858,,,,,,
105214,25,3,206,206,4220,2858,,,,,,
105214,25,3,207,207,4221,2858,,,,,,
105214-ALİ YETİŞ,25,1,155,155,4222,2879,,,,,,
105214-ALİ YETİŞ,25,1,156,156,4223,2879,,,,,,
105214-ALİ YETİŞ,25,1,157,157,4224,2879,,,,,,
105214-ALİ YETİŞ,25,1,158,158,4225,2879,,,,,,
105214-ALİ YETİŞ,25,1,159,159,4226,2879,,,,,,
105214-ALİ YETİŞ,25,1,160,160,4227,2879,,,,,,
105214-ALİ YETİŞ,25,1,161,161,4228,2879,,,,,,
105214-ALİ YETİŞ,25,1,162,162,4229,2879,,,,,,
105214-ALİ YETİŞ,25,1,168,168,4230,2879,,,,,,
105214-ALİ YETİŞ,25,1,206,206,4231,2879,,,,,,
105214-ALİ YETİŞ,25,1,207,207,4232,2879,,,,,,
105214-ALİ YETİŞ,25,3,155,155,4233,2881,,,,,,
105214-ALİ YETİŞ,25,3,156,156,4234,2881,,,,,,
105214-ALİ YETİŞ,25,3,157,157,4235,2881,,,,,,
105214-ALİ YETİŞ,25,3,158,158,4236,2881,,,,,,
105214-ALİ YETİŞ,25,3,159,159,4237,2881,,,,,,
105214-ALİ YETİŞ,25,3,160,160,4238,2881,,,,,,
105214-ALİ YETİŞ,25,3,161,161,4239,2881,,,,,,
105214-ALİ YETİŞ,25,3,162,162,4240,2881,,,,,,
105214-ALİ YETİŞ,25,3,168,168,4241,2881,,,,,,
105214-ALİ YETİŞ,25,3,206,206,4242,2881,,,,,,
105214-ALİ YETİŞ,25,3,207,207,4243,2881,,,,,,
105239,25,2,155,155,4244,2902,,,,,,
105239,25,2,156,157,4245,2902,,,,,,
105239,25,2,157,157,4246,2902,,,,,,
105239,25,2,158,158,4247,2902,,,,,,
105239,25,2,159,159,4248,2902,,,,,,
105239,25,2,160,160,4249,2902,,,,,,
105239,25,2,161,161,4250,2902,,,,,,
105239,25,2,162,162,4251,2902,,,,,,
105239,25,2,168,168,4252,2902,,,,,,
105239,25,2,206,206,4253,2902,,,,,,
105239,25,2,207,207,4254,2902,,,,,,
105239,25,2,249,249,4255,2902,,,,,,
105239,25,3,155,155,4256,2903,,,,,,
105239,25,3,156,156,4257,2903,,,,,,
105239,25,3,157,157,4258,2903,,,,,,
105239,25,3,158,158,4259,2903,,,,,,
105239,25,3,159,159,4260,2903,,,,,,
105239,25,3,160,160,4261,2903,,,,,,
105239,25,3,161,161,4262,2903,,,,,,
105239,25,3,162,162,4263,2903,,,,,,
105239,25,3,168,168,4264,2903,,,,,,
105239,25,3,206,206,4265,2903,,,,,,
105239,25,3,207,207,4266,2903,,,,,,
105239,25,3,249,249,4267,2903,,,,,,
105239,25,4,155,155,4268,2904,,,,,,
105239,25,4,156,156,4269,2904,,,,,,
105239,25,4,157,157,4270,2904,,,,,,
105239,25,4,158,158,4271,2904,,,,,,
105239,25,4,159,159,4272,2904,,,,,,
105239,25,4,160,160,4273,2904,,,,,,
105239,25,4,161,161,4274,2904,,,,,,
