Ulke,Sehir,kgid,insUN,insDT,insApp,updUN,updDT,updApp
Mısır,Al Ghardaqah,3262,,,,,,
Mısır,Al Isma`iliyah,3263,,,,,,
Mısır,Al Kharijah,3264,,,,,,
Mısır,Al Mansurah,3265,,,,,,
Mısır,Al Minya,3266,,,,,,
Mısır,Alexandria,3267,,,,,,
Mısır,An Nubariyah,3268,,,,,,
Mısır,Aswan,3269,,,,,,
Mısır,Asyut,3270,,,,,,
Mısır,Az Zaqaziq,3271,,,,,,
Mısır,Banha,3272,,,,,,
Mısır,Bani Suwayf,3273,,,,,,
Mısır,Bur Safaga,3274,,,,,,
Mısır,Bur Said,3275,,,,,,
Mısır,Cairo,3276,,,,,,
Mısır,Damanhur,3277,,,,,,
Mısır,Damietta,3278,,,,,,
Mısır,Dandarah,3279,,,,,,
Mısır,Disuq,3280,,,,,,
Mısır,El Senbellawein,3281,,,,,,
Mısır,Hala ib,3282,,,,,,
Mısır,Hamrah Dawm,3283,,,,,,
Mısır,Imbabah,3284,,,,,,
Mısır,İstanbul,3285,,,,,,
Mısır,Kafr ad Dawwar,3286,,,,,,
Mısır,Kawm Umbu,3287,,,,,,
Mısır,Luxor,3288,,,,,,
Mısır,Marsa Matruh,3289,,,,,,
Mısır,Naj` Hammadi,3290,,,,,,
Mısır,Qutar,3291,,,,,,
Mısır,Rosetta,3292,,,,,,
Mısır,Sharm ash Shaykh,3293,,,,,,
Mısır,Shibin al Kawm,3294,,,,,,
Mısır,Shibin Al-Qanater,3295,,,,,,
Mısır,Shubra al Khaymah,3296,,,,,,
Mısır,Siwah,3297,,,,,,
Mısır,Suez,3298,,,,,,
Mısır,Taba,3299,,,,,,
Mısır,Tanta,3300,,,,,,
Midway Island,Eastern Island,3301,,,,,,
Midway Island,Sand Island,3302,,,,,,
Midway Island,Sand Islet,3303,,,,,,
Midway Island,Spit Island,3304,,,,,,
Moldovya,,3305,,,,,,
Moldovya,Balti,3306,,,,,,
Moldovya,Bendery,3307,,,,,,
Moldovya,Chi?inau,3308,,,,,,
Moldovya,Chişinau,3309,,,,,,
Moldovya,Rîbnita,3310,,,,,,
Moldovya,Tiraspol,3311,,,,,,
Monaco,,3312,,,,,,
Mongolia,,3313,,,,,,
Mongolia,Arkhangai,3314,,,,,,
Mongolia,Bayankhongor,3315,,,,,,
Mongolia,Bayan-Ölgii,3316,,,,,,
Mongolia,Bulgan,3317,,,,,,
Mongolia,Darkhan-Uul,3318,,,,,,
Mongolia,Dornod,3319,,,,,,
Mongolia,Dornogovi,3320,,,,,,
Mongolia,Dundgovi,3321,,,,,,
Mongolia,Govi-Altai,3322,,,,,,
Mongolia,Govisümber,3323,,,,,,
Mongolia,Khentii,3324,,,,,,
Mongolia,Khovd,3325,,,,,,
Mongolia,Khövsgöl,3326,,,,,,
Mongolia,Orkhon,3327,,,,,,
Mongolia,Ömnögovi,3328,,,,,,
Mongolia,Övörkhangai,3329,,,,,,
Mongolia,Selenge,3330,,,,,,
Mongolia,Sükhbaatar,3331,,,,,,
Mongolia,Töv,3332,,,,,,
Mongolia,Uvs,3333,,,,,,
Mongolia,Zavkhan,3334,,,,,,
Montenegro,,3335,,,,,,
Montenegro,Bar,3336,,,,,,
Montenegro,Berane,3337,,,,,,
Montenegro,Bijelo Polje,3338,,,,,,
Montenegro,Cetinje,3339,,,,,,
Montenegro,Herceg Novi,3340,,,,,,
Montenegro,Niki,3341,,,,,,
Montenegro,Pljevlja,3342,,,,,,
Montenegro,Podgorica,3343,,,,,,
Montserrat,Saint Anthony,3344,,,,,,
Montserrat,Saint Georges,3345,,,,,,
Montserrat,Saint Peter,3346,,,,,,
Moritanya,,3347,,,,,,
Moritanya,Akjoujt,3348,,,,,,
Moritanya,Aleg,3349,,,,,,
Moritanya,Atar,3350,,,,,,
Moritanya,Ayoun el Atrous,3351,,,,,,
Moritanya,F derik,3352,,,,,,
Moritanya,Kaedi,3353,,,,,,
Moritanya,Kifa,3354,,,,,,
Moritanya,Nema,3355,,,,,,
Moritanya,Nouadhibou,3356,,,,,,
Moritanya,Rosso,3357,,,,,,
Moritanya,Selibaby,3358,,,,,,
Moritanya,Tidjikdja,3359,,,,,,
Morocco,,3360,,,,,,
Morocco,Agadir,3361,,,,,,
Morocco,Al-Hoceima,3362,,,,,,
Morocco,Asilah,3363,,,,,,
Morocco,Azemour,3364,,,,,,
Morocco,Azilal,3365,,,,,,
Morocco,Azrou,3366,,,,,,
Morocco,Ben Taib,3367,,,,,,
Morocco,Beni Mellal,3368,,,,,,
Morocco,Berkane,3369,,,,,,
Morocco,Casablanca,3370,,,,,,
Morocco,Chefchaouen,3371,,,,,,
Morocco,Dar Ould Zidouh,3372,,,,,,
Morocco,El Jadida,3373,,,,,,
Morocco,Er Rachidia,3374,,,,,,
Morocco,Essaouira,3375,,,,,,
Morocco,Fes,3376,,,,,,
Morocco,Figuig,3377,,,,,,
Morocco,Guelmim,3378,,,,,,
Morocco,Ifrane,3379,,,,,,
Morocco,Imouzer,3380,,,,,,
Morocco,Imzouren,3381,,,,,,
Morocco,Inzegen,3382,,,,,,
Morocco,Kenitra,3383,,,,,,
Morocco,Khemisset,3384,,,,,,
Morocco,Khenifra,3385,,,,,,
Morocco,Khouribga,3386,,,,,,
Morocco,Ksar-el-Kebir,3387,,,,,,
Morocco,Larache,3388,,,,,,
Morocco,Marrakech,3389,,,,,,
Morocco,Meknes,3390,,,,,,
Morocco,Mohammedia,3391,,,,,,
Morocco,Nador,3392,,,,,,
Morocco,Ouarzazate,3393,,,,,,
Morocco,Ouezzane,3394,,,,,,
Morocco,Oujda,3395,,,,,,
Morocco,Rabat,3396,,,,,,
Morocco,Safi,3397,,,,,,
Morocco,Sale,3398,,,,,,
Morocco,Sefrou,3399,,,,,,
Morocco,Settat,3400,,,,,,
Morocco,Tangier,3401,,,,,,
Morocco,Tan-Tan,3402,,,,,,
Morocco,Tarfaya,3403,,,,,,
Morocco,Taroudant,3404,,,,,,
Morocco,Taza,3405,,,,,,
Morocco,Tetouan,3406,,,,,,
Morocco,Tiznit,3407,,,,,,
Morocco,Zagora,3408,,,,,,
Mozambik,,3409,,,,,,
Mozambik,Cabo Delgado,3410,,,,,,
Mozambik,Gaza,3411,,,,,,
Mozambik,Inhambane,3412,,,,,,
Mozambik,Manica,3413,,,,,,
Mozambik,Maputo,3414,,,,,,
Mozambik,Nampula,3415,,,,,,
Mozambik,Niassa,3416,,,,,,
Mozambik,Sofala,3417,,,,,,
Mozambik,Tete,3418,,,,,,
Mozambik,Zambezia,3419,,,,,,
Myanmar,Amarapura,3420,,,,,,
Myanmar,Ava,3421,,,,,,
Myanmar,Bagan,3422,,,,,,
Myanmar,Bago,3423,,,,,,
Myanmar,Mandalay,3424,,,,,,
Myanmar,Mrauk U,3425,,,,,,
Myanmar,Naypyidaw,3426,,,,,,
Myanmar,Rangoon,3427,,,,,,
Myanmar,Sagaing,3428,,,,,,
Myanmar,Shwebo,3429,,,,,,
Myanmar,Thaton,3430,,,,,,
Namibia,,3431,,,,,,
Namibia,Caprivi,3432,,,,,,
Namibia,Khomas,3433,,,,,,
Namibia,Kunene,3434,,,,,,
Namibia,Ohangwena,3435,,,,,,
Namibia,Okavango,3436,,,,,,
Namibia,Omaheke,3437,,,,,,
Namibia,Omusati,3438,,,,,,
Namibia,Oshana,3439,,,,,,
Namibia,Oshikoto,3440,,,,,,
Namibia,Otjozondjupa,3441,,,,,,
Nauru,Aiwo,3442,,,,,,
Nauru,Anabar,3443,,,,,,
Nauru,Anetan,3444,,,,,,
Nauru,Anibare,3445,,,,,,
Nauru,Baiti,3446,,,,,,
Nauru,Boe,3447,,,,,,
Nauru,Buada,3448,,,,,,
Nauru,Denigomodu,3449,,,,,,
Nauru,Ewa,3450,,,,,,
Nauru,Ijuw,3451,,,,,,
Nauru,Meneng,3452,,,,,,
Nauru,Nibok,3453,,,,,,
Nauru,Uaboe,3454,,,,,,
Nauru,Yaren,3455,,,,,,
Nepal,Bagmati,3456,,,,,,
Nepal,Bheri,3457,,,,,,
Nepal,Dhawalagiri,3458,,,,,,
Nepal,Gandaki,3459,,,,,,
Nepal,Janakpur,3460,,,,,,
Nepal,Karnali,3461,,,,,,
Nepal,Kosi,3462,,,,,,
Nepal,Lumbini,3463,,,,,,
Nepal,Mahakali,3464,,,,,,
Nepal,Mechi,3465,,,,,,
Nepal,Narayani,3466,,,,,,
Nepal,Rapti,3467,,,,,,
Nepal,Sagarmatha,3468,,,,,,
Nepal,Seti,3469,,,,,,
New Caledonia,Mueo,3470,,,,,,
New Caledonia,Noumea,3471,,,,,,
New Caledonia,Poindimie,3472,,,,,,
New Caledonia,Thio,3473,,,,,,
Nijer,,3474,,,,,,
Nijer,Agadez,3475,,,,,,
Nijer,Maradi,3476,,,,,,
Nijer,Tahoua,3477,,,,,,
Nijerya,,3478,,,,,,
Nijerya,Benin City,3479,,,,,,
Nijerya,Ibadan,3480,,,,,,
Nijerya,İstanbul,3481,,,,,,
Nijerya,Kaduna,3482,,,,,,
Nijerya,Kano,3483,,,,,,
Nijerya,Lagos,3484,,,,,,
Nijerya,Maiduguri,3485,,,,,,
Nijerya,Port Harcourt,3486,,,,,,
Nijerya,Zaria,3487,,,,,,
Nikaragua,Boaco,3488,,,,,,
Nikaragua,Carazo,3489,,,,,,
Nikaragua,Chinandega,3490,,,,,,
Nikaragua,Chontales,3491,,,,,,
Nikaragua,Esteli,3492,,,,,,
Nikaragua,Granada,3493,,,,,,
Nikaragua,Jinotega,3494,,,,,,
Nikaragua,Leon,3495,,,,,,
Nikaragua,Madriz,3496,,,,,,
Niue,Alofi,3497,,,,,,
Niue,Avatele,3498,,,,,,
Niue,Hakupu,3499,,,,,,
Niue,Hikutavake,3500,,,,,,
Niue,Lakepa,3501,,,,,,
Niue,Liku,3502,,,,,,
Niue,Makefu,3503,,,,,,
Niue,Mutalau,3504,,,,,,
Niue,Namukulu,3505,,,,,,
Niue,Tamakautoga,3506,,,,,,
Niue,Toi,3507,,,,,,
Niue,Tuapa,3508,,,,,,
Niue,Vaiea,3509,,,,,,
Norfolk Island,Burnt Pine,3510,,,,,,
Norfolk Island,Cascade,3511,,,,,,
Norfolk Island,Kingston,3512,,,,,,
Northern Mariana Islands,Agrihan,3513,,,,,,
Northern Mariana Islands,Aguijan,3514,,,,,,
Northern Mariana Islands,Alamagan,3515,,,,,,
Northern Mariana Islands,Anatahan,3516,,,,,,
Northern Mariana Islands,Asuncion,3517,,,,,,
Northern Mariana Islands,Farallon de Medinilla,3518,,,,,,
Northern Mariana Islands,Farallon de Pajaros,3519,,,,,,
Northern Mariana Islands,Guguan,3520,,,,,,
Northern Mariana Islands,Maug Islands,3521,,,,,,
Northern Mariana Islands,Pagan,3522,,,,,,
Northern Mariana Islands,Rota,3523,,,,,,
Northern Mariana Islands,Saipan,3524,,,,,,
Northern Mariana Islands,Sarigan,3525,,,,,,
Northern Mariana Islands,Tinian,3526,,,,,,
Northern Mariana Islands,Zealandia Bank,3527,,,,,,
Norveç,,3528,,,,,,
Norveç,alesund,3529,,,,,,
Norveç,Arendal,3530,,,,,,
Norveç,Bergen,3531,,,,,,
Norveç,Bodo,3532,,,,,,
Norveç,Drammen,3533,,,,,,
Norveç,Egersund,3534,,,,,,
Norveç,Farsund,3535,,,,,,
Norveç,Flekkefjord,3536,,,,,,
Norveç,Floro,3537,,,,,,
Norveç,Fredrikstad,3538,,,,,,
Norveç,Gjovik,3539,,,,,,
Norveç,Grimstad,3540,,,,,,
Norveç,Halden,3541,,,,,,
Norveç,Hamar,3542,,,,,,
Norveç,Hammerfest,3543,,,,,,
Norveç,Harstad,3544,,,,,,
Norveç,Haugesund,3545,,,,,,
Norveç,Holmestrand,3546,,,,,,
Norveç,Honefoss,3547,,,,,,
Norveç,Horten,3548,,,,,,
Norveç,Kongsberg,3549,,,,,,
Norveç,Kongsvinger,3550,,,,,,
Norveç,Kristiansand,3551,,,,,,
Norveç,Larvik,3552,,,,,,
Norveç,Lillehammer,3553,,,,,,
Norveç,Mandal,3554,,,,,,
Norveç,Molde,3555,,,,,,
Norveç,Moss,3556,,,,,,
Norveç,Namsos,3557,,,,,,
Norveç,Narvik,3558,,,,,,
Norveç,Notodden,3559,,,,,,
Norveç,Oslo,3560,,,,,,
Norveç,Porsgrunn,3561,,,,,,
Norveç,Risor,3562,,,,,,
Norveç,Sandefjord,3563,,,,,,
Norveç,Sandnes,3564,,,,,,
Norveç,Sarpsborg,3565,,,,,,
Norveç,Skien,3566,,,,,,
Norveç,Stavanger,3567,,,,,,
Norveç,Steinkjer,3568,,,,,,
Norveç,Tonsberg,3569,,,,,,
Norveç,Tromso,3570,,,,,,
Norveç,Trondheim,3571,,,,,,
Norveç,Vadso,3572,,,,,,
Norveç,Vardo,3573,,,,,,
Oman,,3574,,,,,,
Oman,Batinah,3575,,,,,,
Oman,Buraimi,3576,,,,,,
Oman,Dakhiliah,3577,,,,,,
Oman,Dhahirah,3578,,,,,,
Oman,Dhofar,3579,,,,,,
Oman,Musandam,3580,,,,,,
Oman,Muscat,3581,,,,,,
Oman,Sharqiah,3582,,,,,,
Oman,Wusta,3583,,,,,,
Orta Afrika Cumhuriyeti,,3584,,,,,,
Pakistan,,3585,,,,,,
Pakistan,Bahawalpur,3586,,,,,,
Pakistan,Faisalabad,3587,,,,,,
Pakistan,Gujranwala,3588,,,,,,
Pakistan,Gujrat,3589,,,,,,
Pakistan,Hyderabad,3590,,,,,,
Pakistan,Islamabad,3591,,,,,,
Pakistan,Jhang,3592,,,,,,
Pakistan,Karachi,3593,,,,,,
Pakistan,Lahore,3594,,,,,,
Pakistan,Larkana,3595,,,,,,
Pakistan,Mardan,3596,,,,,,
Pakistan,Multan,3597,,,,,,
Pakistan,Peshawar,3598,,,,,,
Pakistan,Quetta,3599,,,,,,
Pakistan,Rahim Yar Khan,3600,,,,,,
Pakistan,Rawalpindi,3601,,,,,,
Pakistan,Sargodha,3602,,,,,,
Pakistan,Shekhupura,3603,,,,,,
Pakistan,Sialkot,3604,,,,,,
Pakistan,Sukkur,3605,,,,,,
Palau,Aimeliik,3606,,,,,,
Palau,Airai,3607,,,,,,
Palau,Angaur,3608,,,,,,
Palau,Hatohobei,3609,,,,,,
Palau,Kayangel,3610,,,,,,
Palau,Koror,3611,,,,,,
Palau,Melekeok,3612,,,,,,
Palau,Ngaraard,3613,,,,,,
Palau,Ngarchelong,3614,,,,,,
Palau,Ngardmau,3615,,,,,,
Palau,Ngatpang,3616,,,,,,
Palau,Ngchesar,3617,,,,,,
Palau,Ngeremlengui,3618,,,,,,
Palau,Ngiwal,3619,,,,,,
Palau,Peleliu,3620,,,,,,
Palau,Sonsorol,3621,,,,,,
Panama,,3622,,,,,,
Panama,Balboa,3623,,,,,,
Panama,Bocas Del Toro,3624,,,,,,
Panama,Chitre,3625,,,,,,
Panama,Coco Solo,3626,,,,,,
Panama,Colon,3627,,,,,,
Panama,Cristobal,3628,,,,,,
Panama,David,3629,,,,,,
Panama,El Porvenir,3630,,,,,,
Panama,La Palma,3631,,,,,,
Panama,Panama City,3632,,,,,,
Panama,Santiago,3633,,,,,,
Panama,Vacamonte,3634,,,,,,
Panama,Yaviza,3635,,,,,,
Papua New Guinea,,3636,,,,,,
Paraguay,Altos,3637,,,,,,
Paraguay,Aregua,3638,,,,,,
Paraguay,Asuncion,3639,,,,,,
Paraguay,Bahia Negra,3640,,,,,,
Paraguay,Caacupe,3641,,,,,,
Paraguay,Caaguazu,3642,,,,,,
Paraguay,Caazapa,3643,,,,,,
Paraguay,Capitan Bado,3644,,,,,,
Paraguay,Caraguatay,3645,,,,,,
Paraguay,Carapegua,3646,,,,,,
Paraguay,Cerro Cora,3647,,,,,,
Paraguay,Ciudad del Este,3648,,,,,,
Paraguay,Concepcio,3649,,,,,,
Paraguay,Coronel Oviedo,3650,,,,,,
Paraguay,Curuguaty,3651,,,,,,
Paraguay,Curupayty,3652,,,,,,
Paraguay,Dr. Pedro P. Pena,3653,,,,,,
Paraguay,Encarnacion,3654,,,,,,
Paraguay,Esteros,3655,,,,,,
Paraguay,Filadelfia,3656,,,,,,
Paraguay,Fortin Capitan Demattei,3657,,,,,,
Paraguay,Fortin General Mendoza,3658,,,,,,
Paraguay,Fortin Madrejon,3659,,,,,,
Paraguay,Fortin Zalazar,3660,,,,,,
Paraguay,Fuerte Olimpo,3661,,,,,,
Paraguay,Hernandarias,3662,,,,,,
Paraguay,Hohenhau,3663,,,,,,
Paraguay,Humaita,3664,,,,,,
Paraguay,Independencia,3665,,,,,,
Paraguay,Ita,3666,,,,,,
Paraguay,Itaugua,3667,,,,,,
Paraguay,Iturbe,3668,,,,,,
Paraguay,La Colmena,3669,,,,,,
Paraguay,La Rosada,3670,,,,,,
Paraguay,Lambare,3671,,,,,,
Paraguay,Lona Plata,3672,,,,,,
Paraguay,Luque,3673,,,,,,
Paraguay,Mariscal Estigarribia,3674,,,,,,
Paraguay,Mayor Pablo Lagerenza,3675,,,,,,
Paraguay,Nueva Germania,3676,,,,,,
Paraguay,Nueva Londres,3677,,,,,,
Paraguay,Pedro Juan Caballero,3678,,,,,,
Paraguay,Pilar,3679,,,,,,
Paraguay,Piribebuy,3680,,,,,,
Paraguay,Pozo Colorado,3681,,,,,,
Paraguay,Puerto Casado,3682,,,,,,
Paraguay,Puerto Guarani,3683,,,,,,
Paraguay,Puerto Pinasco,3684,,,,,,
Paraguay,Puerto Sastre,3685,,,,,,
Paraguay,Salto del Guaira,3686,,,,,,
Paraguay,San Bernardino,3687,,,,,,
Paraguay,San Estanislao,3688,,,,,,
Paraguay,San Juan Bautista,3689,,,,,,
Paraguay,San Juan Nepomuceno,3690,,,,,,
Paraguay,San Lorenzo,3691,,,,,,
Paraguay,San Pedro del Ycua Mandiyu,3692,,,,,,
Paraguay,Toledo,3693,,,,,,
Paraguay,Trinidad,3694,,,,,,
Paraguay,Union,3695,,,,,,
Paraguay,Valle Mi,3696,,,,,,
Paraguay,Vapor Cue,3697,,,,,,
Paraguay,Villa Hayes,3698,,,,,,
Paraguay,Villarrica,3699,,,,,,
Paraguay,Yaguaron,3700,,,,,,
Paraguay,Yalve Sanga,3701,,,,,,
Paraguay,Ybycui,3702,,,,,,
Paraguay,Ygatimu,3703,,,,,,
Paraguay,Ype-Jhu,3704,,,,,,
Peru,,3705,,,,,,
Peru,Abancay,3706,,,,,,
Peru,Arequipa,3707,,,,,,
Peru,Ayacucho,3708,,,,,,
Peru,Barranca,3709,,,,,,
Peru,Cajamarca,3710,,,,,,
Peru,Callao,3711,,,,,,
Peru,Carabayllo,3712,,,,,,
Peru,Catacaos,3713,,,,,,
Peru,Cerro De Pasco,3714,,,,,,
Peru,Chiclayo,3715,,,,,,
Peru,Chimbote,3716,,,,,,
Peru,Chincha Alta,3717,,,,,,
Peru,Chulucanas,3718,,,,,,
Peru,Cusco,3719,,,,,,
Peru,Huacho,3720,,,,,,
Peru,Huancayo,3721,,,,,,
Peru,Huanuco,3722,,,,,,
Peru,Huaral,3723,,,,,,
Peru,Huaraz,3724,,,,,,
Peru,Ica,3725,,,,,,
Peru,Iquitos,3726,,,,,,
Peru,Jaen,3727,,,,,,
Peru,Juliaca,3728,,,,,,
Peru,Lima,3729,,,,,,
Peru,Llo,3730,,,,,,
Peru,Lurigancho,3731,,,,,,
Peru,Lurin,3732,,,,,,
Peru,Moquegua,3733,,,,,,
Peru,Paita,3734,,,,,,
Peru,Pisco,3735,,,,,,
Peru,Piura,3736,,,,,,
Peru,Pucallpa,3737,,,,,,
Peru,Puno,3738,,,,,,
Peru,Sullana,3739,,,,,,
Peru,Tacna,3740,,,,,,
Peru,Talara,3741,,,,,,
Peru,Tarapoto,3742,,,,,,
Peru,Tarma,3743,,,,,,
Peru,Tingo Maria,3744,,,,,,
Peru,Trujillo,3745,,,,,,
Peru,Tumbes,3746,,,,,,
Pitcairn Adaları,,3747,,,,,,
Polonya,,3748,,,,,,
Polonya,Bialystok,3749,,,,,,
Polonya,Bielsko-Biala,3750,,,,,,
Polonya,Bydgoszcz,3751,,,,,,
Polonya,Bytom,3752,,,,,,
Polonya,Chorzow,3753,,,,,,
Polonya,Czestochowa,3754,,,,,,
Polonya,Dabrowa Gornicza,3755,,,,,,
Polonya,Elblag,3756,,,,,,
Polonya,Gdansk,3757,,,,,,
Polonya,Gdynia,3758,,,,,,
Polonya,Gliwice,3759,,,,,,
Polonya,Grudzidz,3760,,,,,,
Polonya,Jastrzbie Zdroj,3761,,,,,,
Polonya,Kalisz,3762,,,,,,
Polonya,Katowice,3763,,,,,,
Polonya,Kielce,3764,,,,,,
Polonya,Koszalin,3765,,,,,,
Polonya,Krakow,3766,,,,,,
Polonya,Legnica,3767,,,,,,
Polonya,Lodz,3768,,,,,,
Polonya,Lublin,3769,,,,,,
Polonya,Olsztyn,3770,,,,,,
Polonya,Opole,3771,,,,,,
Polonya,Plock,3772,,,,,,
Polonya,Poznan,3773,,,,,,
Polonya,Radom,3774,,,,,,
Polonya,Ruda lska,3775,,,,,,
Polonya,Rybnik,3776,,,,,,
Polonya,Rzeszow,3777,,,,,,
Polonya,Sosnowiec,3778,,,,,,
Polonya,Supsk,3779,,,,,,
Polonya,Szczecin,3780,,,,,,
Polonya,Tarnow,3781,,,,,,
Polonya,Toru,3782,,,,,,
Polonya,Tychy,3783,,,,,,
Polonya,Wabrzych,3784,,,,,,
Polonya,Warsaw,3785,,,,,,
Polonya,Wocawek,3786,,,,,,
Polonya,Wrocaw,3787,,,,,,
Polonya,Zabrze,3788,,,,,,
Polonya,Zielona Gora,3789,,,,,,
Portekiz,,3790,,,,,,
Portekiz,Abrantes,3791,,,,,,
Portekiz,Alcacer do Sal,3792,,,,,,
Portekiz,Almada,3793,,,,,,
Portekiz,Aveiro,3794,,,,,,
Portekiz,Barreiro,3795,,,,,,
Portekiz,Beja,3796,,,,,,
Portekiz,Braga,3797,,,,,,
Portekiz,Braganca,3798,,,,,,
Portekiz,Caldas de Rainha,3799,,,,,,
Portekiz,Castelo Branco,3800,,,,,,
Portekiz,Chaves,3801,,,,,,
Portekiz,Coimbra,3802,,,,,,
Portekiz,Covilha,3803,,,,,,
Portekiz,Estremoz,3804,,,,,,
Portekiz,Evora,3805,,,,,,
Portekiz,Fafe,3806,,,,,,
Portekiz,Faro,3807,,,,,,
Portekiz,Figueira da Foz,3808,,,,,,
Portekiz,Grandola,3809,,,,,,
Portekiz,Guimares,3810,,,,,,
Portekiz,Lagos,3811,,,,,,
Portekiz,Leiria,3812,,,,,,
Portekiz,Lisbon,3813,,,,,,
Portekiz,Mora,3814,,,,,,
Portekiz,Moura,3815,,,,,,
Portekiz,Portalegre,3816,,,,,,
Portekiz,Portimao,3817,,,,,,
Portekiz,Porto,3818,,,,,,
Portekiz,Sagres,3819,,,,,,
Portekiz,Santarem,3820,,,,,,
Portekiz,Serpa,3821,,,,,,
Portekiz,Setubal,3822,,,,,,
Portekiz,Sines,3823,,,,,,
Portekiz,Tavira,3824,,,,,,
Portekiz,Tomar,3825,,,,,,
Portekiz,Vendas Novas,3826,,,,,,
Portekiz,Viano de Castello,3827,,,,,,
Portekiz,Vila Real,3828,,,,,,
Portekiz,Vilar Formoso,3829,,,,,,
Portekiz,Viseu,3830,,,,,,
Porto Riko,Aguadilla,3831,,,,,,
Porto Riko,Arecibo,3832,,,,,,
Porto Riko,Bayamon Guaynabo,3833,,,,,,
Porto Riko,Caguas,3834,,,,,,
Porto Riko,Carolina,3835,,,,,,
Porto Riko,Fajardo,3836,,,,,,
Porto Riko,Guayama,3837,,,,,,
Porto Riko,Las Mareas,3838,,,,,,
Porto Riko,Mayaguez,3839,,,,,,
Porto Riko,Ponce,3840,,,,,,
Porto Riko,San German,3841,,,,,,
Porto Riko,Trujillo Alto,3842,,,,,,
Porto Riko,Yauco,3843,,,,,,
Réunion,,3844,,,,,,
Réunion,ı,3845,,,,,,
Romanya,,3846,,,,,,
Romanya,Arad,3847,,,,,,
Romanya,Bacu,3848,,,,,,
Romanya,Baia Mare,3849,,,,,,
Romanya,Botoşani,3850,,,,,,
Romanya,Braşov,3851,,,,,,
Romanya,Brila,3852,,,,,,
Romanya,Bucharest,3853,,,,,,
Romanya,Buzu,3854,,,,,,
Romanya,Cluj-Napoca,3855,,,,,,
Romanya,Constana,3856,,,,,,
Romanya,Craiova,3857,,,,,,
Romanya,Drobeta,3858,,,,,,
Romanya,Focşani,3859,,,,,,
Romanya,Galai,3860,,,,,,
Romanya,Iaşi,3861,,,,,,
Romanya,İstanbul,3862,,,,,,
Romanya,Oradea,3863,,,,,,
Romanya,Piatra-Neam,3864,,,,,,
Romanya,Piteşti,3865,,,,,,
Romanya,Ploieşti,3866,,,,,,
Romanya,Râmnicu Vâlcea,3867,,,,,,
Romanya,Satu Mare,3868,,,,,,
Romanya,Sibiu,3869,,,,,,
Romanya,Suceava,3870,,,,,,
Romanya,Târgu Jiu,3871,,,,,,
Romanya,Târgu Mureş,3872,,,,,,
Romanya,Timişoara,3873,,,,,,
Rusya,,3874,,,,,,
Rusya,Chelyabinsk,3875,,,,,,
Rusya,Denizli,3876,,,,,,
Rusya,Izhevsk,3877,,,,,,
Rusya,İstanbul,3878,,,,,,
Rusya,Kazan,3879,,,,,,
Rusya,Krasnodar,3880,,,,,,
Rusya,Krasnoyarsk,3881,,,,,,
Rusya,Moscow,3882,,,,,,
Rusya,Nizhny Novgorod,3883,,,,,,
Rusya,Novosibirsk,3884,,,,,,
Rusya,Omsk,3885,,,,,,
Rusya,Perm,3886,,,,,,
Rusya,Rostov-on-Don,3887,,,,,,
Rusya,Saint Petersburg,3888,,,,,,
Rusya,Sakarya,3889,,,,,,
Rusya,Samara,3890,,,,,,
Rusya,Saratov,3891,,,,,,
Rusya,Tolyatti,3892,,,,,,
Rusya,Ufa,3893,,,,,,
Rusya,Ulyanovsk,3894,,,,,,
Rusya,Vladivostok,3895,,,,,,
Rusya,Volgograd,3896,,,,,,
Rusya,Voronezh,3897,,,,,,
Rusya,Yekaterinburg,3898,,,,,,
Rwanda,,3899,,,,,,
Rwanda,Butare,3900,,,,,,
Rwanda,Byumba,3901,,,,,,
Rwanda,Cyangugu,3902,,,,,,
Rwanda,Gisenyi,3903,,,,,,
Rwanda,Gitarama,3904,,,,,,
Rwanda,Kibungo,3905,,,,,,
Rwanda,Kibuye,3906,,,,,,
Rwanda,Kigali,3907,,,,,,
Rwanda,Ruhengeri,3908,,,,,,
Samoa,A ana,3909,,,,,,
Samoa,Aiga-i-le-Tai,3910,,,,,,
Samoa,Atua,3911,,,,,,
Samoa,Fa asaleleaga,3912,,,,,,
Samoa,Gaga emauga,3913,,,,,,
Samoa,Gaga ifomauga,3914,,,,,,
Samoa,Palauli,3915,,,,,,
Samoa,Satupa itea,3916,,,,,,
Samoa,Tuamasaga,3917,,,,,,
Samoa,Vaa-o-Fonoti,3918,,,,,,
Samoa,Vaisigano,3919,,,,,,
San Marino,Acquaviva,3920,,,,,,
San Marino,Borgo Maggiore,3921,,,,,,
San Marino,Chiesanuova,3922,,,,,,
San Marino,Domagnano,3923,,,,,,
San Marino,Faetano,3924,,,,,,
San Marino,Fiorentino,3925,,,,,,
San Marino,Montegiardino,3926,,,,,,
San Marino,Serravalle,3927,,,,,,
San Marino,The City of San Marino,3928,,,,,,
Sao Tome and Principe,Neves,3929,,,,,,
Sao Tome and Principe,Santa Cruz,3930,,,,,,
Sao Tome and Principe,Sao Tome,3931,,,,,,
Senegal,,3943,,,,,,
Senegal,Bignona,3944,,,,,,
Senegal,Dakar,3945,,,,,,
Senegal,Diourbel,3946,,,,,,
Senegal,İstanbul,3947,,,,,,
Senegal,Kaolack,3948,,,,,,
Senegal,Kedougou,3949,,,,,,
