SKod,Modul,MKod,kgid,insUN,insDT,insApp,updUN,updDT,updApp
117889,B,168,5189,,,,,,
117889,B,206,5190,,,,,,
117889,B,207,5191,,,,,,
117890,B,155,5192,,,,,,
117890,B,156,5193,,,,,,
117890,B,157,5194,,,,,,
117890,B,158,5195,,,,,,
117890,B,159,5196,,,,,,
117890,B,160,5197,,,,,,
117890,B,161,5198,,,,,,
117890,B,162,5199,,,,,,
117890,B,168,5200,,,,,,
117890,B,206,5201,,,,,,
117890,B,207,5202,,,,,,
117891,B,155,5203,,,,,,
117891,B,156,5204,,,,,,
117891,B,157,5205,,,,,,
117891,B,158,5206,,,,,,
117891,B,159,5207,,,,,,
117891,B,160,5208,,,,,,
117891,B,161,5209,,,,,,
117891,B,162,5210,,,,,,
117891,B,168,5211,,,,,,
117891,B,206,5212,,,,,,
117891,B,207,5213,,,,,,
117892,B,155,5214,,,,,,
117892,B,156,5215,,,,,,
117892,B,157,5216,,,,,,
117892,B,158,5217,,,,,,
117892,B,159,5218,,,,,,
117892,B,160,5219,,,,,,
117892,B,161,5220,,,,,,
117892,B,162,5221,,,,,,
117892,B,168,5222,,,,,,
117892,B,206,5223,,,,,,
117892,B,207,5224,,,,,,
117893,B,155,5225,,,,,,
117893,B,156,5226,,,,,,
117893,B,157,5227,,,,,,
117893,B,158,5228,,,,,,
117893,B,159,5229,,,,,,
117893,B,160,5230,,,,,,
117893,B,161,5231,,,,,,
117893,B,162,5232,,,,,,
117893,B,168,5233,,,,,,
117893,B,206,5234,,,,,,
117893,B,207,5235,,,,,,
117894,B,155,5236,,,,,,
117894,B,156,5237,,,,,,
117894,B,157,5238,,,,,,
117894,B,158,5239,,,,,,
117894,B,159,5240,,,,,,
117894,B,160,5241,,,,,,
117894,B,161,5242,,,,,,
117894,B,162,5243,,,,,,
117894,B,168,5244,,,,,,
117894,B,206,5245,,,,,,
117894,B,207,5246,,,,,,
117895,B,155,5247,,,,,,
117895,B,156,5248,,,,,,
117895,B,157,5249,,,,,,
117895,B,158,5250,,,,,,
117895,B,159,5251,,,,,,
117895,B,160,5252,,,,,,
117895,B,161,5253,,,,,,
117895,B,162,5254,,,,,,
117895,B,168,5255,,,,,,
117895,B,206,5256,,,,,,
117895,B,207,5257,,,,,,
117896,B,155,5258,,,,,,
117896,B,156,5259,,,,,,
117896,B,157,5260,,,,,,
117896,B,158,5261,,,,,,
117896,B,159,5262,,,,,,
117896,B,160,5263,,,,,,
117896,B,161,5264,,,,,,
117896,B,162,5265,,,,,,
117896,B,168,5266,,,,,,
117896,B,206,5267,,,,,,
117896,B,207,5268,,,,,,
117897,B,155,5269,,,,,,
117897,B,156,5270,,,,,,
117897,B,157,5271,,,,,,
117897,B,158,5272,,,,,,
117897,B,159,5273,,,,,,
117897,B,160,5274,,,,,,
117897,B,161,5275,,,,,,
117897,B,162,5276,,,,,,
117897,B,168,5277,,,,,,
117897,B,206,5278,,,,,,
117897,B,207,5279,,,,,,
117898,B,155,5280,,,,,,
117898,B,156,5281,,,,,,
117898,B,157,5282,,,,,,
117898,B,158,5283,,,,,,
117898,B,159,5284,,,,,,
117898,B,160,5285,,,,,,
117898,B,161,5286,,,,,,
117898,B,162,5287,,,,,,
117898,B,168,5288,,,,,,
117898,B,206,5289,,,,,,
117898,B,207,5290,,,,,,
117899,B,155,5291,,,,,,
117899,B,156,5292,,,,,,
117899,B,157,5293,,,,,,
117899,B,158,5294,,,,,,
117899,B,159,5295,,,,,,
117899,B,160,5296,,,,,,
117899,B,161,5297,,,,,,
117899,B,162,5298,,,,,,
117899,B,168,5299,,,,,,
117899,B,206,5300,,,,,,
117899,B,207,5301,,,,,,
117900,B,155,5302,,,,,,
117900,B,156,5303,,,,,,
117900,B,157,5304,,,,,,
117900,B,158,5305,,,,,,
117900,B,159,5306,,,,,,
117900,B,160,5307,,,,,,
117900,B,161,5308,,,,,,
117900,B,162,5309,,,,,,
117900,B,168,5310,,,,,,
117900,B,206,5311,,,,,,
117900,B,207,5312,,,,,,
117901,B,155,5313,,,,,,
117901,B,156,5314,,,,,,
117901,B,157,5315,,,,,,
117901,B,158,5316,,,,,,
117901,B,159,5317,,,,,,
117901,B,160,5318,,,,,,
117901,B,161,5319,,,,,,
117901,B,162,5320,,,,,,
117901,B,168,5321,,,,,,
117901,B,206,5322,,,,,,
117901,B,207,5323,,,,,,
117902,B,155,5324,,,,,,
117902,B,156,5325,,,,,,
117902,B,157,5326,,,,,,
117902,B,158,5327,,,,,,
117902,B,159,5328,,,,,,
117902,B,160,5329,,,,,,
117902,B,161,5330,,,,,,
117902,B,162,5331,,,,,,
117902,B,168,5332,,,,,,
117902,B,206,5333,,,,,,
117902,B,207,5334,,,,,,
117903,B,155,5335,,,,,,
117903,B,156,5336,,,,,,
117903,B,157,5337,,,,,,
117903,B,158,5338,,,,,,
117903,B,159,5339,,,,,,
117903,B,160,5340,,,,,,
117903,B,161,5341,,,,,,
117903,B,162,5342,,,,,,
117903,B,168,5343,,,,,,
117903,B,206,5344,,,,,,
117903,B,207,5345,,,,,,
117904,B,155,5346,,,,,,
117904,B,156,5347,,,,,,
117904,B,157,5348,,,,,,
117904,B,158,5349,,,,,,
117904,B,159,5350,,,,,,
117904,B,160,5351,,,,,,
117904,B,161,5352,,,,,,
117904,B,162,5353,,,,,,
117904,B,168,5354,,,,,,
117904,B,206,5355,,,,,,
117904,B,207,5356,,,,,,
117905,B,155,5357,,,,,,
117905,B,156,5358,,,,,,
117905,B,157,5359,,,,,,
117905,B,158,5360,,,,,,
117905,B,159,5361,,,,,,
117905,B,160,5362,,,,,,
117905,B,161,5363,,,,,,
117905,B,162,5364,,,,,,
117905,B,168,5365,,,,,,
117905,B,206,5366,,,,,,
117905,B,207,5367,,,,,,
117906,B,155,5368,,,,,,
117906,B,156,5369,,,,,,
117906,B,157,5370,,,,,,
117906,B,158,5371,,,,,,
117906,B,159,5372,,,,,,
117906,B,160,5373,,,,,,
117906,B,161,5374,,,,,,
117906,B,162,5375,,,,,,
117906,B,168,5376,,,,,,
117906,B,206,5377,,,,,,
117906,B,207,5378,,,,,,
117909,B,155,5379,,,,,,
117909,B,156,5380,,,,,,
117909,B,157,5381,,,,,,
117909,B,158,5382,,,,,,
117909,B,159,5383,,,,,,
117909,B,160,5384,,,,,,
117909,B,161,5385,,,,,,
117909,B,162,5386,,,,,,
117909,B,168,5387,,,,,,
117909,B,206,5388,,,,,,
117909,B,207,5389,,,,,,
117910,B,155,5390,,,,,,
117910,B,156,5391,,,,,,
117910,B,157,5392,,,,,,
117910,B,158,5393,,,,,,
117910,B,159,5394,,,,,,
117910,B,160,5395,,,,,,
117910,B,161,5396,,,,,,
117910,B,162,5397,,,,,,
117910,B,168,5398,,,,,,
117910,B,206,5399,,,,,,
117910,B,207,5400,,,,,,
117911,B,155,5401,,,,,,
117911,B,156,5402,,,,,,
117911,B,157,5403,,,,,,
117911,B,158,5404,,,,,,
117911,B,159,5405,,,,,,
117911,B,160,5406,,,,,,
117911,B,161,5407,,,,,,
117911,B,162,5408,,,,,,
117911,B,168,5409,,,,,,
117911,B,206,5410,,,,,,
117911,B,207,5411,,,,,,
117912,B,155,5412,,,,,,
117912,B,156,5413,,,,,,
117912,B,157,5414,,,,,,
117912,B,158,5415,,,,,,
117912,B,159,5416,,,,,,
117912,B,160,5417,,,,,,
117912,B,161,5418,,,,,,
117912,B,162,5419,,,,,,
117912,B,168,5420,,,,,,
117912,B,206,5421,,,,,,
117912,B,207,5422,,,,,,
117913,B,155,5423,,,,,,
117913,B,156,5424,,,,,,
117913,B,157,5425,,,,,,
117913,B,158,5426,,,,,,
117913,B,159,5427,,,,,,
117913,B,160,5428,,,,,,
117913,B,161,5429,,,,,,
117913,B,162,5430,,,,,,
117913,B,168,5431,,,,,,
117913,B,206,5432,,,,,,
117913,B,207,5433,,,,,,
117914,B,155,5434,,,,,,
117914,B,156,5435,,,,,,
117914,B,157,5436,,,,,,
117914,B,158,5437,,,,,,
117914,B,159,5438,,,,,,
117914,B,160,5439,,,,,,
117914,B,161,5440,,,,,,
117914,B,162,5441,,,,,,
117914,B,168,5442,,,,,,
117914,B,206,5443,,,,,,
117914,B,207,5444,,,,,,
117915,B,155,5445,,,,,,
117915,B,156,5446,,,,,,
117915,B,157,5447,,,,,,
117915,B,158,5448,,,,,,
117915,B,159,5449,,,,,,
117915,B,160,5450,,,,,,
117915,B,161,5451,,,,,,
117915,B,162,5452,,,,,,
117915,B,168,5453,,,,,,
117915,B,206,5454,,,,,,
117915,B,207,5455,,,,,,
117916,B,155,5456,,,,,,
117916,B,156,5457,,,,,,
117916,B,157,5458,,,,,,
117916,B,158,5459,,,,,,
117916,B,159,5460,,,,,,
117916,B,160,5461,,,,,,
117916,B,161,5462,,,,,,
117916,B,162,5463,,,,,,
117916,B,168,5464,,,,,,
117916,B,206,5465,,,,,,
117916,B,207,5466,,,,,,
117917,B,155,5467,,,,,,
117917,B,156,5468,,,,,,
117917,B,157,5469,,,,,,
117917,B,158,5470,,,,,,
117917,B,159,5471,,,,,,
117917,B,160,5472,,,,,,
117917,B,161,5473,,,,,,
117917,B,162,5474,,,,,,
117917,B,168,5475,,,,,,
117917,B,206,5476,,,,,,
117917,B,207,5477,,,,,,
117918,B,155,5478,,,,,,
117918,B,156,5479,,,,,,
117918,B,157,5480,,,,,,
117918,B,158,5481,,,,,,
117918,B,159,5482,,,,,,
117918,B,160,5483,,,,,,
117918,B,161,5484,,,,,,
117918,B,162,5485,,,,,,
117918,B,168,5486,,,,,,
117918,B,206,5487,,,,,,
117918,B,207,5488,,,,,,
117919,B,155,5489,,,,,,
117919,B,156,5490,,,,,,
117919,B,157,5491,,,,,,
117919,B,158,5492,,,,,,
117919,B,159,5493,,,,,,
117919,B,160,5494,,,,,,
117919,B,161,5495,,,,,,
117919,B,162,5496,,,,,,
117919,B,168,5497,,,,,,
117919,B,206,5498,,,,,,
117919,B,207,5499,,,,,,
117920,B,155,5500,,,,,,
117920,B,156,5501,,,,,,
117920,B,157,5502,,,,,,
117920,B,158,5503,,,,,,
117920,B,159,5504,,,,,,
117920,B,160,5505,,,,,,
117920,B,161,5506,,,,,,
117920,B,162,5507,,,,,,
117920,B,168,5508,,,,,,
117920,B,206,5509,,,,,,
117920,B,207,5510,,,,,,
117921,B,155,5511,,,,,,
117921,B,156,5512,,,,,,
117921,B,157,5513,,,,,,
117921,B,158,5514,,,,,,
117921,B,159,5515,,,,,,
117921,B,160,5516,,,,,,
117921,B,161,5517,,,,,,
117921,B,162,5518,,,,,,
117921,B,168,5519,,,,,,
117921,B,206,5520,,,,,,
117921,B,207,5521,,,,,,
117922,B,155,5522,,,,,,
117922,B,156,5523,,,,,,
117922,B,157,5524,,,,,,
117922,B,158,5525,,,,,,
117922,B,159,5526,,,,,,
117922,B,160,5527,,,,,,
117922,B,161,5528,,,,,,
117922,B,162,5529,,,,,,
117922,B,168,5530,,,,,,
117922,B,206,5531,,,,,,
117922,B,207,5532,,,,,,
117923,B,155,5533,,,,,,
117923,B,156,5534,,,,,,
117923,B,157,5535,,,,,,
117923,B,158,5536,,,,,,
117923,B,159,5537,,,,,,
117923,B,160,5538,,,,,,
117923,B,161,5539,,,,,,
117923,B,162,5540,,,,,,
117923,B,168,5541,,,,,,
117923,B,206,5542,,,,,,
117923,B,207,5543,,,,,,
117924,B,155,5544,,,,,,
117924,B,156,5545,,,,,,
117924,B,157,5546,,,,,,
117924,B,158,5547,,,,,,
117924,B,159,5548,,,,,,
117924,B,160,5549,,,,,,
117924,B,161,5550,,,,,,
117924,B,162,5551,,,,,,
117924,B,168,5552,,,,,,
117924,B,206,5553,,,,,,
117924,B,207,5554,,,,,,
117926,B,155,5555,,,,,,
117926,B,156,5556,,,,,,
117926,B,157,5557,,,,,,
117926,B,158,5558,,,,,,
117926,B,159,5559,,,,,,
117926,B,160,5560,,,,,,
117926,B,161,5561,,,,,,
117926,B,162,5562,,,,,,
117926,B,168,5563,,,,,,
117926,B,206,5564,,,,,,
117926,B,207,5565,,,,,,
117927,B,155,5566,,,,,,
117927,B,156,5567,,,,,,
117927,B,157,5568,,,,,,
117927,B,158,5569,,,,,,
117927,B,159,5570,,,,,,
117927,B,160,5571,,,,,,
117927,B,161,5572,,,,,,
117927,B,162,5573,,,,,,
117927,B,168,5574,,,,,,
117927,B,206,5575,,,,,,
117927,B,207,5576,,,,,,
117928,B,155,5577,,,,,,
117928,B,156,5578,,,,,,
117928,B,157,5579,,,,,,
117928,B,158,5580,,,,,,
117928,B,159,5581,,,,,,
117928,B,160,5582,,,,,,
117928,B,161,5583,,,,,,
117928,B,162,5584,,,,,,
117928,B,168,5585,,,,,,
117928,B,206,5586,,,,,,
117928,B,207,5587,,,,,,
117929,B,155,5588,,,,,,
117929,B,156,5589,,,,,,
117929,B,157,5590,,,,,,
117929,B,158,5591,,,,,,
117929,B,159,5592,,,,,,
117929,B,160,5593,,,,,,
117929,B,161,5594,,,,,,
117929,B,162,5595,,,,,,
117929,B,168,5596,,,,,,
117929,B,206,5597,,,,,,
117929,B,207,5598,,,,,,
117930,B,155,5599,,,,,,
117930,B,156,5600,,,,,,
117930,B,157,5601,,,,,,
117930,B,158,5602,,,,,,
117930,B,159,5603,,,,,,
117930,B,160,5604,,,,,,
117930,B,161,5605,,,,,,
117930,B,162,5606,,,,,,
117930,B,168,5607,,,,,,
117930,B,206,5608,,,,,,
117930,B,207,5609,,,,,,
117931,B,155,5610,,,,,,
117931,B,156,5611,,,,,,
117931,B,157,5612,,,,,,
117931,B,158,5613,,,,,,
117931,B,159,5614,,,,,,
117931,B,160,5615,,,,,,
117931,B,161,5616,,,,,,
117931,B,162,5617,,,,,,
117931,B,168,5618,,,,,,
117931,B,206,5619,,,,,,
117931,B,207,5620,,,,,,
117932,B,155,5621,,,,,,
117932,B,156,5622,,,,,,
117932,B,157,5623,,,,,,
117932,B,158,5624,,,,,,
117932,B,159,5625,,,,,,
117932,B,160,5626,,,,,,
117932,B,161,5627,,,,,,
117932,B,162,5628,,,,,,
117932,B,168,5629,,,,,,
117932,B,206,5630,,,,,,
117932,B,207,5631,,,,,,
117933,B,155,5632,,,,,,
117933,B,156,5633,,,,,,
117933,B,157,5634,,,,,,
117933,B,158,5635,,,,,,
117933,B,159,5636,,,,,,
117933,B,160,5637,,,,,,
117933,B,161,5638,,,,,,
117933,B,162,5639,,,,,,
117933,B,168,5640,,,,,,
117933,B,206,5641,,,,,,
117933,B,207,5642,,,,,,
117934,B,155,5643,,,,,,
117934,B,156,5644,,,,,,
117934,B,157,5645,,,,,,
117934,B,158,5646,,,,,,
117934,B,159,5647,,,,,,
117934,B,160,5648,,,,,,
117934,B,161,5649,,,,,,
117934,B,162,5650,,,,,,
117934,B,168,5651,,,,,,
117934,B,206,5652,,,,,,
117934,B,207,5653,,,,,,
117935,B,155,5654,,,,,,
117935,B,156,5655,,,,,,
117935,B,157,5656,,,,,,
117935,B,158,5657,,,,,,
117935,B,159,5658,,,,,,
117935,B,160,5659,,,,,,
117935,B,161,5660,,,,,,
117935,B,162,5661,,,,,,
117935,B,168,5662,,,,,,
117935,B,206,5663,,,,,,
117935,B,207,5664,,,,,,
117936,B,155,5665,,,,,,
117936,B,156,5666,,,,,,
117936,B,157,5667,,,,,,
117936,B,158,5668,,,,,,
117936,B,159,5669,,,,,,
117936,B,160,5670,,,,,,
117936,B,161,5671,,,,,,
117936,B,162,5672,,,,,,
117936,B,168,5673,,,,,,
117936,B,206,5674,,,,,,
117936,B,207,5675,,,,,,
117937,B,155,5676,,,,,,
117937,B,156,5677,,,,,,
117937,B,157,5678,,,,,,
117937,B,158,5679,,,,,,
117937,B,159,5680,,,,,,
117937,B,160,5681,,,,,,
117937,B,161,5682,,,,,,
117937,B,162,5683,,,,,,
117937,B,168,5684,,,,,,
117937,B,206,5685,,,,,,
117937,B,207,5686,,,,,,
117938,B,155,5687,,,,,,
117938,B,156,5688,,,,,,
117938,B,157,5689,,,,,,
117938,B,158,5690,,,,,,
117938,B,159,5691,,,,,,
117938,B,160,5692,,,,,,
117938,B,161,5693,,,,,,
117938,B,162,5694,,,,,,
117938,B,168,5695,,,,,,
117938,B,206,5696,,,,,,
117938,B,207,5697,,,,,,
117939,B,155,5698,,,,,,
117939,B,156,5699,,,,,,
117939,B,157,5700,,,,,,
117939,B,158,5701,,,,,,
117939,B,159,5702,,,,,,
117939,B,160,5703,,,,,,
117939,B,161,5704,,,,,,
117939,B,162,5705,,,,,,
117939,B,168,5706,,,,,,
117939,B,206,5707,,,,,,
117939,B,207,5708,,,,,,
117940,B,155,5709,,,,,,
117940,B,156,5710,,,,,,
117940,B,157,5711,,,,,,
117940,B,158,5712,,,,,,
117940,B,159,5713,,,,,,
117940,B,160,5714,,,,,,
117940,B,161,5715,,,,,,
117940,B,162,5716,,,,,,
117940,B,168,5717,,,,,,
117940,B,206,5718,,,,,,
117940,B,207,5719,,,,,,
117941,B,155,5720,,,,,,
117941,B,156,5721,,,,,,
117941,B,157,5722,,,,,,
117941,B,158,5723,,,,,,
117941,B,159,5724,,,,,,
117941,B,160,5725,,,,,,
117941,B,161,5726,,,,,,
117941,B,162,5727,,,,,,
117941,B,168,5728,,,,,,
117941,B,206,5729,,,,,,
117941,B,207,5730,,,,,,
117942,B,155,5731,,,,,,
117942,B,156,5732,,,,,,
117942,B,157,5733,,,,,,
117942,B,158,5734,,,,,,
117942,B,159,5735,,,,,,
117942,B,160,5736,,,,,,
117942,B,161,5737,,,,,,
117942,B,162,5738,,,,,,
117942,B,168,5739,,,,,,
117942,B,206,5740,,,,,,
117942,B,207,5741,,,,,,
117943,B,155,5742,,,,,,
117943,B,156,5743,,,,,,
117943,B,157,5744,,,,,,
117943,B,158,5745,,,,,,
117943,B,159,5746,,,,,,
117943,B,160,5747,,,,,,
117943,B,161,5748,,,,,,
117943,B,162,5749,,,,,,
117943,B,168,5750,,,,,,
117943,B,206,5751,,,,,,
117943,B,207,5752,,,,,,
117944,B,155,5753,,,,,,
117944,B,156,5754,,,,,,
117944,B,157,5755,,,,,,
117944,B,158,5756,,,,,,
117944,B,159,5757,,,,,,
117944,B,160,5758,,,,,,
117944,B,161,5759,,,,,,
117944,B,162,5760,,,,,,
117944,B,168,5761,,,,,,
117944,B,206,5762,,,,,,
117944,B,207,5763,,,,,,
117945,B,155,5764,,,,,,
117945,B,156,5765,,,,,,
117945,B,157,5766,,,,,,
117945,B,158,5767,,,,,,
117945,B,159,5768,,,,,,
117945,B,160,5769,,,,,,
117945,B,161,5770,,,,,,
117945,B,162,5771,,,,,,
117945,B,168,5772,,,,,,
117945,B,206,5773,,,,,,
117945,B,207,5774,,,,,,
117946,B,155,5775,,,,,,
117946,B,156,5776,,,,,,
117946,B,157,5777,,,,,,
117946,B,158,5778,,,,,,
117946,B,159,5779,,,,,,
117946,B,160,5780,,,,,,
117946,B,161,5781,,,,,,
117946,B,162,5782,,,,,,
117946,B,168,5783,,,,,,
117946,B,206,5784,,,,,,
117946,B,207,5785,,,,,,
117947,B,155,5786,,,,,,
117947,B,156,5787,,,,,,
117947,B,157,5788,,,,,,
117947,B,158,5789,,,,,,
117947,B,159,5790,,,,,,
117947,B,160,5791,,,,,,
117947,B,161,5792,,,,,,
117947,B,162,5793,,,,,,
117947,B,168,5794,,,,,,
117947,B,206,5795,,,,,,
117947,B,207,5796,,,,,,
117948,B,155,5797,,,,,,
117948,B,156,5798,,,,,,
117948,B,157,5799,,,,,,
117948,B,158,5800,,,,,,
117948,B,159,5801,,,,,,
117948,B,160,5802,,,,,,
117948,B,161,5803,,,,,,
117948,B,162,5804,,,,,,
117948,B,168,5805,,,,,,
117948,B,206,5806,,,,,,
117948,B,207,5807,,,,,,
117949,B,155,5808,,,,,,
117949,B,156,5809,,,,,,
117949,B,157,5810,,,,,,
117949,B,158,5811,,,,,,
117949,B,159,5812,,,,,,
117949,B,160,5813,,,,,,
117949,B,161,5814,,,,,,
117949,B,162,5815,,,,,,
117949,B,168,5816,,,,,,
117949,B,206,5817,,,,,,
117949,B,207,5818,,,,,,
117950,B,155,5819,,,,,,
117950,B,156,5820,,,,,,
117950,B,157,5821,,,,,,
117950,B,158,5822,,,,,,
117950,B,159,5823,,,,,,
117950,B,160,5824,,,,,,
117950,B,161,5825,,,,,,
117950,B,162,5826,,,,,,
117950,B,168,5827,,,,,,
117950,B,206,5828,,,,,,
117950,B,207,5829,,,,,,
117951,B,155,5830,,,,,,
117951,B,156,5831,,,,,,
117951,B,157,5832,,,,,,
117951,B,158,5833,,,,,,
117951,B,159,5834,,,,,,
117951,B,160,5835,,,,,,
117951,B,161,5836,,,,,,
117951,B,162,5837,,,,,,
117951,B,168,5838,,,,,,
117951,B,206,5839,,,,,,
117951,B,207,5840,,,,,,
117952,B,155,5841,,,,,,
117952,B,156,5842,,,,,,
117952,B,157,5843,,,,,,
117952,B,158,5844,,,,,,
117952,B,159,5845,,,,,,
117952,B,160,5846,,,,,,
117952,B,161,5847,,,,,,
117952,B,162,5848,,,,,,
117952,B,168,5849,,,,,,
117952,B,206,5850,,,,,,
117952,B,207,5851,,,,,,
117953,B,155,5852,,,,,,
117953,B,156,5853,,,,,,
117953,B,157,5854,,,,,,
117953,B,158,5855,,,,,,
117953,B,159,5856,,,,,,
117953,B,160,5857,,,,,,
117953,B,161,5858,,,,,,
117953,B,162,5859,,,,,,
117953,B,168,5860,,,,,,
117953,B,206,5861,,,,,,
117953,B,207,5862,,,,,,
117954,B,155,5863,,,,,,
117954,B,156,5864,,,,,,
117954,B,157,5865,,,,,,
117954,B,158,5866,,,,,,
117954,B,159,5867,,,,,,
117954,B,160,5868,,,,,,
117954,B,161,5869,,,,,,
117954,B,162,5870,,,,,,
117954,B,168,5871,,,,,,
117954,B,206,5872,,,,,,
117954,B,207,5873,,,,,,
117955,B,155,5874,,,,,,
117955,B,156,5875,,,,,,
117955,B,157,5876,,,,,,
117955,B,158,5877,,,,,,
117955,B,159,5878,,,,,,
117955,B,160,5879,,,,,,
117955,B,161,5880,,,,,,
117955,B,162,5881,,,,,,
117955,B,168,5882,,,,,,
117955,B,206,5883,,,,,,
117955,B,207,5884,,,,,,
117956,B,155,5885,,,,,,
117956,B,156,5886,,,,,,
117956,B,157,5887,,,,,,
117956,B,158,5888,,,,,,
117956,B,159,5889,,,,,,
117956,B,160,5890,,,,,,
117956,B,161,5891,,,,,,
117956,B,162,5892,,,,,,
117956,B,168,5893,,,,,,
117956,B,206,5894,,,,,,
117956,B,207,5895,,,,,,
117957,B,155,5896,,,,,,
117957,B,156,5897,,,,,,
117957,B,157,5898,,,,,,
117957,B,158,5899,,,,,,
117957,B,159,5900,,,,,,
117957,B,160,5901,,,,,,
117957,B,161,5902,,,,,,
117957,B,162,5903,,,,,,
117957,B,168,5904,,,,,,
117957,B,206,5905,,,,,,
117957,B,207,5906,,,,,,
117958,B,155,5907,,,,,,
117958,B,156,5908,,,,,,
117958,B,157,5909,,,,,,
117958,B,158,5910,,,,,,
117958,B,159,5911,,,,,,
117958,B,160,5912,,,,,,
117958,B,161,5913,,,,,,
117958,B,162,5914,,,,,,
117958,B,168,5915,,,,,,
117958,B,206,5916,,,,,,
117958,B,207,5917,,,,,,
117959,B,155,5918,,,,,,
117959,B,156,5919,,,,,,
117959,B,157,5920,,,,,,
117959,B,158,5921,,,,,,
117959,B,159,5922,,,,,,
117959,B,160,5923,,,,,,
117959,B,161,5924,,,,,,
117959,B,162,5925,,,,,,
117959,B,168,5926,,,,,,
117959,B,206,5927,,,,,,
117959,B,207,5928,,,,,,
117960,B,155,5929,,,,,,
117960,B,156,5930,,,,,,
117960,B,157,5931,,,,,,
117960,B,158,5932,,,,,,
117960,B,159,5933,,,,,,
117960,B,160,5934,,,,,,
117960,B,161,5935,,,,,,
117960,B,162,5936,,,,,,
117960,B,168,5937,,,,,,
117960,B,206,5938,,,,,,
117960,B,207,5939,,,,,,
117961,B,155,5940,,,,,,
117961,B,156,5941,,,,,,
117961,B,157,5942,,,,,,
117961,B,158,5943,,,,,,
117961,B,159,5944,,,,,,
117961,B,160,5945,,,,,,
117961,B,161,5946,,,,,,
117961,B,162,5947,,,,,,
117961,B,168,5948,,,,,,
117961,B,206,5949,,,,,,
117961,B,207,5950,,,,,,
117962,B,155,5951,,,,,,
117962,B,156,5952,,,,,,
117962,B,157,5953,,,,,,
117962,B,158,5954,,,,,,
117962,B,159,5955,,,,,,
117962,B,160,5956,,,,,,
117962,B,161,5957,,,,,,
117962,B,162,5958,,,,,,
117962,B,168,5959,,,,,,
117962,B,206,5960,,,,,,
117962,B,207,5961,,,,,,
117963,B,155,5962,,,,,,
117963,B,156,5963,,,,,,
117963,B,157,5964,,,,,,
117963,B,158,5965,,,,,,
117963,B,159,5966,,,,,,
117963,B,160,5967,,,,,,
117963,B,161,5968,,,,,,
117963,B,162,5969,,,,,,
117963,B,168,5970,,,,,,
117963,B,206,5971,,,,,,
117963,B,207,5972,,,,,,
117964,B,155,5973,,,,,,
117964,B,156,5974,,,,,,
117964,B,157,5975,,,,,,
117964,B,158,5976,,,,,,
117964,B,159,5977,,,,,,
117964,B,160,5978,,,,,,
117964,B,161,5979,,,,,,
117964,B,162,5980,,,,,,
117964,B,168,5981,,,,,,
117964,B,206,5982,,,,,,
117964,B,207,5983,,,,,,
117965,B,155,5984,,,,,,
117965,B,156,5985,,,,,,
117965,B,157,5986,,,,,,
117965,B,158,5987,,,,,,
117965,B,159,5988,,,,,,
117965,B,160,5989,,,,,,
117965,B,161,5990,,,,,,
117965,B,162,5991,,,,,,
117965,B,168,5992,,,,,,
117965,B,206,5993,,,,,,
117965,B,207,5994,,,,,,
117966,B,155,5995,,,,,,
117966,B,156,5996,,,,,,
117966,B,157,5997,,,,,,
117966,B,158,5998,,,,,,
117966,B,159,5999,,,,,,
117966,B,160,6000,,,,,,
117966,B,161,6001,,,,,,
117966,B,162,6002,,,,,,
117966,B,168,6003,,,,,,
117966,B,206,6004,,,,,,
117966,B,207,6005,,,,,,
117967,B,155,6006,,,,,,
117967,B,156,6007,,,,,,
117967,B,157,6008,,,,,,
117967,B,158,6009,,,,,,
117967,B,159,6010,,,,,,
117967,B,160,6011,,,,,,
117967,B,161,6012,,,,,,
117967,B,162,6013,,,,,,
117967,B,168,6014,,,,,,
117967,B,206,6015,,,,,,
117967,B,207,6016,,,,,,
117968,B,155,6017,,,,,,
117968,B,156,6018,,,,,,
117968,B,157,6019,,,,,,
117968,B,158,6020,,,,,,
117968,B,159,6021,,,,,,
117968,B,160,6022,,,,,,
117968,B,161,6023,,,,,,
117968,B,162,6024,,,,,,
117968,B,168,6025,,,,,,
117968,B,206,6026,,,,,,
117968,B,207,6027,,,,,,
117969,B,155,6028,,,,,,
117969,B,156,6029,,,,,,
117969,B,157,6030,,,,,,
117969,B,158,6031,,,,,,
117969,B,159,6032,,,,,,
117969,B,160,6033,,,,,,
117969,B,161,6034,,,,,,
117969,B,162,6035,,,,,,
117969,B,168,6036,,,,,,
117969,B,206,6037,,,,,,
117969,B,207,6038,,,,,,
117970,B,155,6039,,,,,,
117970,B,156,6040,,,,,,
117970,B,157,6041,,,,,,
117970,B,158,6042,,,,,,
117970,B,159,6043,,,,,,
117970,B,160,6044,,,,,,
117970,B,161,6045,,,,,,
117970,B,162,6046,,,,,,
117970,B,168,6047,,,,,,
117970,B,206,6048,,,,,,
117970,B,207,6049,,,,,,
117971,B,155,6050,,,,,,
117971,B,156,6051,,,,,,
117971,B,157,6052,,,,,,
117971,B,158,6053,,,,,,
117971,B,159,6054,,,,,,
117971,B,160,6055,,,,,,
117971,B,161,6056,,,,,,
117971,B,162,6057,,,,,,
117971,B,168,6058,,,,,,
117971,B,206,6059,,,,,,
117971,B,207,6060,,,,,,
