Tarih,DOV_KOD,DOV_BazKOD,carpan,kgid,insUN,insDT,insApp,updUN,updDT,updApp
2021-12-13,TL,IF,0.066538,5833,,,,,,
2021-12-13,TL,US,0.071942,5834,,,,,,
2021-12-13,US,EU,0.888889,5835,,,,,,
2021-12-13,US,IF,0.924879,5836,,,,,,
2021-12-13,US,TL,14.272100,5837,,,,,,
2021-12-14,EU,IF,1.039372,5838,,,,,,
2021-12-14,EU,TL,16.038400,5839,,,,,,
2021-12-14,EU,US,1.141511,5840,,,,,,
2021-12-14,IF,EU,0.962119,5841,,,,,,
2021-12-14,IF,TL,15.450700,5842,,,,,,
2021-12-14,IF,US,1.098270,5843,,,,,,
2021-12-14,TL,EU,0.062130,5844,,,,,,
2021-12-14,TL,IF,0.064576,5845,,,,,,
2021-12-14,TL,US,0.070922,5846,,,,,,
2021-12-14,US,EU,0.876032,5847,,,,,,
2021-12-14,US,IF,0.910523,5848,,,,,,
2021-12-14,US,TL,14.200000,5849,,,,,,
2021-12-15,EU,IF,1.038037,5850,,,,,,
2021-12-15,EU,TL,16.038400,5851,,,,,,
2021-12-15,EU,US,1.129465,5852,,,,,,
2021-12-15,IF,EU,0.963357,5853,,,,,,
2021-12-15,IF,TL,15.450700,5854,,,,,,
2021-12-15,IF,US,1.088077,5855,,,,,,
2021-12-15,TL,EU,0.062350,5856,,,,,,
2021-12-15,TL,IF,0.064722,5857,,,,,,
2021-12-15,TL,US,0.070423,5858,,,,,,
2021-12-15,US,EU,0.885375,5859,,,,,,
2021-12-15,US,IF,0.919052,5860,,,,,,
2021-12-15,US,TL,14.200000,5861,,,,,,
2021-12-16,EU,IF,1.039390,5862,,,,,,
2021-12-16,EU,TL,16.523700,5863,,,,,,
2021-12-16,EU,US,1.120251,5864,,,,,,
2021-12-16,IF,EU,0.962103,5865,,,,,,
2021-12-16,IF,TL,15.897500,5866,,,,,,
2021-12-16,IF,US,1.077797,5867,,,,,,
2021-12-16,TL,EU,0.060519,5868,,,,,,
2021-12-16,TL,IF,0.062903,5869,,,,,,
2021-12-16,TL,US,0.067797,5870,,,,,,
2021-12-16,US,EU,0.892657,5871,,,,,,
2021-12-16,US,IF,0.927819,5872,,,,,,
2021-12-16,US,TL,14.750000,5873,,,,,,
2021-12-17,EU,IF,1.042167,5874,,,,,,
2021-12-17,EU,TL,17.226700,5875,,,,,,
2021-12-17,EU,US,1.111400,5876,,,,,,
2021-12-17,IF,EU,0.959540,5877,,,,,,
2021-12-17,IF,TL,16.529700,5878,,,,,,
2021-12-17,IF,US,1.066432,5879,,,,,,
2021-12-17,TL,EU,0.058049,5880,,,,,,
2021-12-17,TL,IF,0.060497,5881,,,,,,
2021-12-17,TL,US,0.064516,5882,,,,,,
2021-12-17,US,EU,0.899766,5883,,,,,,
2021-12-17,US,IF,0.937706,5884,,,,,,
2021-12-17,US,TL,15.500000,5885,,,,,,
2021-12-20,EU,IF,1.064283,5886,,,,,,
2021-12-20,EU,TL,19.714300,5887,,,,,,
2021-12-20,EU,US,1.117647,5888,,,,,,
2021-12-20,IF,EU,0.939600,5889,,,,,,
2021-12-20,IF,TL,18.994600,5890,,,,,,
2021-12-20,IF,US,1.050141,5891,,,,,,
2021-12-20,TL,EU,0.052632,5892,,,,,,
2021-12-20,TL,IF,0.056015,5893,,,,,,
2021-12-20,TL,US,0.058824,5894,,,,,,
2021-12-20,US,EU,0.894737,5895,,,,,,
2021-12-20,US,IF,0.952253,5896,,,,,,
2021-12-20,US,TL,17.504600,5897,,,,,,
2021-12-21,EU,IF,0.631758,5898,,,,,,
2021-12-21,EU,TL,14.728900,5899,,,,,,
2021-12-21,EU,US,0.923077,5900,,,,,,
2021-12-21,IF,EU,1.582883,5901,,,,,,
2021-12-21,IF,TL,14.194700,5902,,,,,,
2021-12-21,IF,US,1.461123,5903,,,,,,
2021-12-21,TL,EU,0.083333,5904,,,,,,
2021-12-21,TL,IF,0.052647,5905,,,,,,
2021-12-21,TL,US,0.076923,5906,,,,,,
2021-12-21,US,EU,1.083333,5907,,,,,,
2021-12-21,US,IF,0.684405,5908,,,,,,
2021-12-21,US,TL,13.046100,5909,,,,,,
2021-12-22,EU,IF,1.037634,5910,,,,,,
2021-12-22,EU,TL,14.728900,5911,,,,,,
2021-12-22,EU,US,1.168960,5912,,,,,,
2021-12-22,IF,EU,0.963731,5913,,,,,,
2021-12-22,IF,TL,14.194700,5914,,,,,,
2021-12-22,IF,US,1.126563,5915,,,,,,
2021-12-22,TL,EU,0.067894,5916,,,,,,
2021-12-22,TL,IF,0.070449,5917,,,,,,
2021-12-22,TL,US,0.079365,5918,,,,,,
2021-12-22,US,EU,0.855461,5919,,,,,,
2021-12-22,US,IF,0.887655,5920,,,,,,
2021-12-22,US,TL,12.600000,5921,,,,,,
2021-12-23,EU,IF,0.946088,5922,,,,,,
2021-12-23,EU,TL,12.991700,5923,,,,,,
2021-12-23,EU,US,1.163636,5924,,,,,,
2021-12-23,IF,EU,1.056984,5925,,,,,,
2021-12-23,IF,TL,12.496900,5926,,,,,,
2021-12-23,IF,US,1.229945,5927,,,,,,
2021-12-23,TL,EU,0.078125,5928,,,,,,
2021-12-23,TL,IF,0.073913,5929,,,,,,
2021-12-23,TL,US,0.090909,5930,,,,,,
2021-12-23,US,EU,0.859375,5931,,,,,,
2021-12-23,US,IF,0.813044,5932,,,,,,
2021-12-23,US,TL,11.471400,5933,,,,,,
2021-12-24,EU,IF,1.039594,5934,,,,,,
2021-12-24,EU,TL,12.991700,5935,,,,,,
2021-12-24,EU,US,1.149708,5936,,,,,,
2021-12-24,IF,EU,0.961914,5937,,,,,,
2021-12-24,IF,TL,12.496900,5938,,,,,,
2021-12-24,IF,US,1.105920,5939,,,,,,
2021-12-24,TL,EU,0.076972,5940,,,,,,
2021-12-24,TL,IF,0.080020,5941,,,,,,
2021-12-24,TL,US,0.088496,5942,,,,,,
2021-12-24,US,EU,0.869786,5943,,,,,,
2021-12-24,US,IF,0.904224,5944,,,,,,
2021-12-24,US,TL,11.300000,5945,,,,,,
2021-12-25,EU,TL,12.000000,5946,,,,,,
2021-12-25,EU,US,1.132075,5947,,,,,,
2021-12-25,TL,EU,0.083333,5948,,,,,,
2021-12-25,TL,US,0.094340,5949,,,,,,
2021-12-25,US,EU,0.883333,5950,,,,,,
2021-12-25,US,TL,10.600000,5951,,,,,,
2021-12-27,EU,IF,0.999564,5952,,,,,,
2021-12-27,EU,TL,12.913500,5953,,,,,,
2021-12-27,EU,US,1.135398,5954,,,,,,
2021-12-27,IF,EU,1.000436,5955,,,,,,
2021-12-27,IF,TL,12.442300,5956,,,,,,
2021-12-27,IF,US,1.135894,5957,,,,,,
2021-12-27,TL,EU,0.077942,5958,,,,,,
2021-12-27,TL,IF,0.077908,5959,,,,,,
2021-12-27,TL,US,0.088496,5960,,,,,,
2021-12-27,US,EU,0.880748,5961,,,,,,
2021-12-27,US,IF,0.880364,5962,,,,,,
2021-12-27,US,TL,11.410500,5963,,,,,,
2021-12-28,EU,TL,13.200000,5964,,,,,,
2021-12-28,EU,US,1.128205,5965,,,,,,
2021-12-28,TL,EU,0.075758,5966,,,,,,
2021-12-28,TL,US,0.085470,5967,,,,,,
2021-12-28,US,EU,0.886364,5968,,,,,,
2021-12-28,US,TL,11.700000,5969,,,,,,
2021-12-29,EU,IF,1.036218,5970,,,,,,
2021-12-29,EU,TL,13.424100,5971,,,,,,
2021-12-29,EU,US,1.091390,5972,,,,,,
2021-12-29,IF,EU,0.965048,5973,,,,,,
2021-12-29,IF,TL,12.954900,5974,,,,,,
2021-12-29,IF,US,1.053244,5975,,,,,,
2021-12-29,TL,EU,0.074493,5976,,,,,,
2021-12-29,TL,IF,0.077191,5977,,,,,,
2021-12-29,TL,US,0.081301,5978,,,,,,
2021-12-29,US,EU,0.916263,5979,,,,,,
2021-12-29,US,IF,0.949448,5980,,,,,,
2021-12-29,US,TL,12.300000,5981,,,,,,
2021-12-30,EU,IF,1.034702,5982,,,,,,
2021-12-30,EU,TL,13.825900,5983,,,,,,
2021-12-30,EU,US,1.080148,5984,,,,,,
2021-12-30,IF,EU,0.966461,5985,,,,,,
2021-12-30,IF,TL,13.362200,5986,,,,,,
2021-12-30,IF,US,1.043922,5987,,,,,,
2021-12-30,TL,EU,0.072328,5988,,,,,,
2021-12-30,TL,IF,0.074838,5989,,,,,,
2021-12-30,TL,US,0.078125,5990,,,,,,
2021-12-30,US,EU,0.925799,5991,,,,,,
2021-12-30,US,IF,0.957926,5992,,,,,,
2021-12-30,US,TL,12.800000,5993,,,,,,
2021-12-31,EU,IF,1.035000,5994,,,,,,
2021-12-31,EU,TL,14.708800,5995,,,,,,
2021-12-31,EU,US,1.131368,5996,,,,,,
2021-12-31,IF,EU,0.966184,5997,,,,,,
2021-12-31,IF,TL,14.211400,5998,,,,,,
2021-12-31,IF,US,1.093109,5999,,,,,,
2021-12-31,TL,EU,0.067987,6000,,,,,,
2021-12-31,TL,IF,0.070366,6001,,,,,,
2021-12-31,TL,US,0.076918,6002,,,,,,
2021-12-31,US,EU,0.883886,6003,,,,,,
2021-12-31,US,IF,0.914822,6004,,,,,,
2021-12-31,US,TL,13.000900,6005,,,,,,
2022-01-01,EU,IF,1.031405,6006,,,,,,
2022-01-01,EU,RB,84.298622,6007,,,,,,
2022-01-01,EU,TL,15.113900,6008,,,,,,
2022-01-01,EU,US,1.131873,6009,,,,,,
2022-01-01,IF,EU,0.969551,6010,,,,,,
2022-01-01,IF,RB,81.731831,6011,,,,,,
2022-01-01,IF,TL,14.653700,6012,,,,,,
2022-01-01,IF,US,1.097409,6013,,,,,,
2022-01-01,RB,EU,0.011863,6014,,,,,,
2022-01-01,RB,IF,0.012235,6015,,,,,,
2022-01-01,RB,TL,0.179290,6016,,,,,,
2022-01-01,RB,US,0.013427,6017,,,,,,
2022-01-01,TL,EU,0.066164,6018,,,,,,
2022-01-01,TL,IF,0.068242,6019,,,,,,
2022-01-01,TL,RB,5.577556,6020,,,,,,
2022-01-01,TL,US,0.074890,6021,,,,,,
2022-01-01,US,EU,0.883491,6022,,,,,,
2022-01-01,US,IF,0.911237,6023,,,,,,
2022-01-01,US,RB,74.477104,6024,,,,,,
2022-01-01,US,TL,13.353000,6025,,,,,,
2022-01-02,EU,IF,1.031405,6026,,,,,,
2022-01-02,EU,RB,84.298622,6027,,,,,,
2022-01-02,EU,TL,15.113900,6028,,,,,,
2022-01-02,EU,US,1.131873,6029,,,,,,
2022-01-02,IF,EU,0.969551,6030,,,,,,
2022-01-02,IF,RB,81.731831,6031,,,,,,
2022-01-02,IF,TL,14.653700,6032,,,,,,
2022-01-02,IF,US,1.097409,6033,,,,,,
2022-01-02,RB,EU,0.011863,6034,,,,,,
2022-01-02,RB,IF,0.012235,6035,,,,,,
2022-01-02,RB,TL,0.179290,6036,,,,,,
2022-01-02,RB,US,0.013427,6037,,,,,,
2022-01-02,TL,EU,0.066164,6038,,,,,,
2022-01-02,TL,IF,0.068242,6039,,,,,,
2022-01-02,TL,RB,5.577556,6040,,,,,,
2022-01-02,TL,US,0.074890,6041,,,,,,
2022-01-02,US,EU,0.883491,6042,,,,,,
2022-01-02,US,IF,0.911237,6043,,,,,,
2022-01-02,US,RB,74.477104,6044,,,,,,
2022-01-02,US,TL,13.353000,6045,,,,,,
2022-01-03,EU,IF,1.031405,6046,,,,,,
2022-01-03,EU,TL,15.113900,6047,,,,,,
2022-01-03,EU,US,1.132127,6048,,,,,,
2022-01-03,IF,EU,0.969551,6049,,,,,,
2022-01-03,IF,TL,14.653700,6050,,,,,,
2022-01-03,IF,US,1.097655,6051,,,,,,
2022-01-03,TL,EU,0.066164,6052,,,,,,
2022-01-03,TL,IF,0.068242,6053,,,,,,
2022-01-03,TL,US,0.074906,6054,,,,,,
2022-01-03,US,EU,0.883293,6055,,,,,,
2022-01-03,US,IF,0.911033,6056,,,,,,
2022-01-03,US,TL,13.350000,6057,,,,,,
2022-01-04,EU,IF,1.005920,6058,,,,,,
2022-01-04,EU,TL,14.850000,6059,,,,,,
2022-01-04,EU,US,1.142308,6060,,,,,,
2022-01-04,IF,EU,0.994114,6061,,,,,,
2022-01-04,IF,TL,14.762600,6062,,,,,,
2022-01-04,IF,US,1.135585,6063,,,,,,
2022-01-04,TL,EU,0.067340,6064,,,,,,
2022-01-04,TL,IF,0.067739,6065,,,,,,
2022-01-04,TL,US,0.076923,6066,,,,,,
2022-01-04,US,EU,0.875421,6067,,,,,,
2022-01-04,US,IF,0.880604,6068,,,,,,
2022-01-04,US,TL,13.000000,6069,,,,,,
2022-01-05,EU,IF,1.033373,6070,,,,,,
2022-01-05,EU,TL,15.140900,6071,,,,,,
2022-01-05,EU,US,1.124528,6072,,,,,,
2022-01-05,IF,EU,0.967705,6073,,,,,,
2022-01-05,IF,TL,14.663900,6074,,,,,,
2022-01-05,IF,US,1.088211,6075,,,,,,
2022-01-05,TL,EU,0.067114,6076,,,,,,
2022-01-05,TL,IF,0.069354,6077,,,,,,
2022-01-05,TL,US,0.075472,6078,,,,,,
2022-01-05,US,EU,0.889262,6079,,,,,,
2022-01-05,US,IF,0.918939,6080,,,,,,
2022-01-05,US,TL,13.392800,6081,,,,,,
2022-01-06,EU,IF,1.032529,6082,,,,,,
2022-01-06,EU,TL,15.140900,6083,,,,,,
2022-01-06,EU,US,1.121548,6084,,,,,,
2022-01-06,IF,EU,0.968496,6085,,,,,,
2022-01-06,IF,TL,14.663900,6086,,,,,,
2022-01-06,IF,US,1.086215,6087,,,,,,
2022-01-06,TL,EU,0.066046,6088,,,,,,
2022-01-06,TL,IF,0.068195,6089,,,,,,
2022-01-06,TL,US,0.074074,6090,,,,,,
2022-01-06,US,EU,0.891625,6091,,,,,,
2022-01-06,US,IF,0.920628,6092,,,,,,
2022-01-06,US,TL,13.500000,6093,,,,,,
2022-01-07,EU,IF,1.036086,6094,,,,,,
2022-01-07,EU,TL,15.438300,6095,,,,,,
2022-01-07,EU,US,1.131011,6096,,,,,,
2022-01-07,IF,EU,0.965171,6097,,,,,,
2022-01-07,IF,TL,14.900600,6098,,,,,,
2022-01-07,IF,US,1.091619,6099,,,,,,
2022-01-07,TL,EU,0.064774,6100,,,,,,
2022-01-07,TL,IF,0.067111,6101,,,,,,
2022-01-07,TL,US,0.073260,6102,,,,,,
2022-01-07,US,EU,0.884165,6103,,,,,,
2022-01-07,US,IF,0.916070,6104,,,,,,
2022-01-07,US,TL,13.650000,6105,,,,,,
2022-01-08,EU,IF,1.039267,6106,,,,,,
2022-01-08,EU,TL,15.578100,6107,,,,,,
2022-01-08,EU,US,1.130700,6108,,,,,,
2022-01-08,IF,EU,0.962216,6109,,,,,,
2022-01-08,IF,TL,14.989500,6110,,,,,,
2022-01-08,IF,US,1.087977,6111,,,,,,
2022-01-08,TL,EU,0.064193,6112,,,,,,
2022-01-08,TL,IF,0.066713,6113,,,,,,
2022-01-08,TL,US,0.072993,6114,,,,,,
2022-01-08,US,EU,0.884408,6115,,,,,,
2022-01-08,US,IF,0.919137,6116,,,,,,
2022-01-08,US,TL,13.777400,6117,,,,,,
2022-01-10,EU,IF,1.039267,6118,,,,,,
2022-01-10,EU,TL,15.578100,6119,,,,,,
2022-01-10,EU,US,1.145449,6120,,,,,,
2022-01-10,IF,EU,0.962216,6121,,,,,,
2022-01-10,IF,TL,14.989500,6122,,,,,,
2022-01-10,IF,US,1.102169,6123,,,,,,
2022-01-10,TL,EU,0.064193,6124,,,,,,
2022-01-10,TL,IF,0.066713,6125,,,,,,
2022-01-10,TL,US,0.073529,6126,,,,,,
2022-01-10,US,EU,0.873020,6127,,,,,,
2022-01-10,US,IF,0.907302,6128,,,,,,
2022-01-10,US,TL,13.600000,6129,,,,,,
2022-01-11,EU,IF,1.041298,6130,,,,,,
2022-01-11,EU,TL,15.572300,6131,,,,,,
2022-01-11,EU,US,1.136664,6132,,,,,,
2022-01-11,IF,EU,0.960340,6133,,,,,,
2022-01-11,IF,TL,14.954700,6134,,,,,,
2022-01-11,IF,US,1.091584,6135,,,,,,
2022-01-11,TL,EU,0.064217,6136,,,,,,
2022-01-11,TL,IF,0.066869,6137,,,,,,
2022-01-11,TL,US,0.072993,6138,,,,,,
2022-01-11,US,EU,0.879767,6139,,,,,,
2022-01-11,US,IF,0.916100,6140,,,,,,
2022-01-11,US,TL,13.700000,6141,,,,,,
2022-01-12,EU,IF,1.047453,6142,,,,,,
2022-01-12,EU,TL,15.597000,6143,,,,,,
2022-01-12,EU,US,1.138467,6144,,,,,,
2022-01-12,IF,EU,0.954696,6145,,,,,,
2022-01-12,IF,TL,14.890400,6146,,,,,,
2022-01-12,IF,US,1.086891,6147,,,,,,
2022-01-12,TL,EU,0.064115,6148,,,,,,
2022-01-12,TL,IF,0.067157,6149,,,,,,
2022-01-12,TL,US,0.072993,6150,,,,,,
2022-01-12,US,EU,0.878374,6151,,,,,,
2022-01-12,US,IF,0.920056,6152,,,,,,
2022-01-12,US,TL,13.700000,6153,,,,,,
2022-01-13,EU,IF,1.047131,6154,,,,,,
2022-01-13,EU,TL,15.618900,6155,,,,,,
2022-01-13,EU,US,1.148449,6156,,,,,,
2022-01-13,IF,EU,0.954990,6157,,,,,,
2022-01-13,IF,TL,14.915900,6158,,,,,,
2022-01-13,IF,US,1.096757,6159,,,,,,
2022-01-13,TL,EU,0.064025,6160,,,,,,
2022-01-13,TL,IF,0.067043,6161,,,,,,
2022-01-13,TL,US,0.073529,6162,,,,,,
2022-01-13,US,EU,0.870740,6163,,,,,,
2022-01-13,US,IF,0.911779,6164,,,,,,
2022-01-13,US,TL,13.600000,6165,,,,,,
2022-01-14,EU,IF,1.043994,6166,,,,,,
2022-01-14,EU,TL,15.545700,6167,,,,,,
2022-01-14,EU,US,1.155814,6168,,,,,,
2022-01-14,IF,EU,0.957860,6169,,,,,,
2022-01-14,IF,TL,14.890600,6170,,,,,,
2022-01-14,IF,US,1.107108,6171,,,,,,
2022-01-14,TL,EU,0.064326,6172,,,,,,
2022-01-14,TL,IF,0.067156,6173,,,,,,
2022-01-14,TL,US,0.074349,6174,,,,,,
2022-01-14,US,EU,0.865191,6175,,,,,,
2022-01-14,US,IF,0.903254,6176,,,,,,
2022-01-14,US,TL,13.450000,6177,,,,,,
2022-01-15,EU,TL,15.200000,6178,,,,,,
2022-01-15,EU,US,1.142857,6179,,,,,,
2022-01-15,TL,EU,0.065789,6180,,,,,,
2022-01-15,TL,US,0.075188,6181,,,,,,
2022-01-15,US,EU,0.875000,6182,,,,,,
2022-01-15,US,TL,13.300000,6183,,,,,,
2022-01-17,EU,IF,1.041547,6184,,,,,,
2022-01-17,EU,TL,15.507800,6185,,,,,,
2022-01-17,EU,US,1.146196,6186,,,,,,
2022-01-17,IF,EU,0.960110,6187,,,,,,
2022-01-17,IF,TL,14.889200,6188,,,,,,
2022-01-17,IF,US,1.100475,6189,,,,,,
2022-01-17,TL,EU,0.064484,6190,,,,,,
2022-01-17,TL,IF,0.067163,6191,,,,,,
2022-01-17,TL,US,0.073911,6192,,,,,,
2022-01-17,US,EU,0.872451,6193,,,,,,
2022-01-17,US,IF,0.908699,6194,,,,,,
2022-01-17,US,TL,13.529800,6195,,,,,,
2022-01-18,EU,IF,1.041198,6196,,,,,,
2022-01-18,EU,TL,15.421700,6197,,,,,,
2022-01-18,EU,US,1.146595,6198,,,,,,
2022-01-18,IF,EU,0.960432,6199,,,,,,
2022-01-18,IF,TL,14.811500,6200,,,,,,
2022-01-18,IF,US,1.101227,6201,,,,,,
2022-01-18,TL,EU,0.064844,6202,,,,,,
2022-01-18,TL,IF,0.067515,6203,,,,,,
2022-01-18,TL,US,0.074349,6204,,,,,,
2022-01-18,US,EU,0.872148,6205,,,,,,
2022-01-18,US,IF,0.908078,6206,,,,,,
2022-01-18,US,TL,13.450000,6207,,,,,,
2022-01-19,EU,IF,1.039987,6208,,,,,,
2022-01-19,EU,TL,15.422700,6209,,,,,,
2022-01-19,EU,US,1.144117,6210,,,,,,
2022-01-19,IF,EU,0.961550,6211,,,,,,
2022-01-19,IF,TL,14.829700,6212,,,,,,
2022-01-19,IF,US,1.100126,6213,,,,,,
2022-01-19,TL,EU,0.064839,6214,,,,,,
2022-01-19,TL,IF,0.067432,6215,,,,,,
2022-01-19,TL,US,0.074184,6216,,,,,,
2022-01-19,US,EU,0.874036,6217,,,,,,
2022-01-19,US,IF,0.908987,6218,,,,,,
2022-01-19,US,TL,13.480000,6219,,,,,,
2022-01-20,EU,IF,1.035939,6220,,,,,,
2022-01-20,EU,TL,15.412500,6221,,,,,,
2022-01-20,EU,US,1.145911,6222,,,,,,
2022-01-20,IF,EU,0.965307,6223,,,,,,
2022-01-20,IF,TL,14.877800,6224,,,,,,
2022-01-20,IF,US,1.106156,6225,,,,,,
2022-01-20,TL,EU,0.064882,6226,,,,,,
2022-01-20,TL,IF,0.067214,6227,,,,,,
2022-01-20,TL,US,0.074349,6228,,,,,,
2022-01-20,US,EU,0.872668,6229,,,,,,
2022-01-20,US,IF,0.904032,6230,,,,,,
2022-01-20,US,TL,13.450000,6231,,,,,,
2022-01-21,EU,IF,1.036383,6232,,,,,,
2022-01-21,EU,TL,15.285200,6233,,,,,,
2022-01-21,EU,US,1.140687,6234,,,,,,
2022-01-21,IF,EU,0.964894,6235,,,,,,
2022-01-21,IF,TL,14.748600,6236,,,,,,
2022-01-21,IF,US,1.100642,6237,,,,,,
2022-01-21,TL,EU,0.065423,6238,,,,,,
2022-01-21,TL,IF,0.067803,6239,,,,,,
2022-01-21,TL,US,0.074627,6240,,,,,,
2022-01-21,US,EU,0.876665,6241,,,,,,
2022-01-21,US,IF,0.908561,6242,,,,,,
2022-01-21,US,TL,13.400000,6243,,,,,,
2022-01-22,TL,US,0.074906,6244,,,,,,
2022-01-22,US,TL,13.350000,6245,,,,,,
2022-01-24,EU,IF,1.018275,6246,,,,,,
2022-01-24,EU,TL,15.000000,6247,,,,,,
2022-01-24,EU,US,1.119403,6248,,,,,,
2022-01-24,IF,EU,0.982053,6249,,,,,,
2022-01-24,IF,TL,14.730800,6250,,,,,,
2022-01-24,IF,US,1.099313,6251,,,,,,
2022-01-24,TL,EU,0.066667,6252,,,,,,
2022-01-24,TL,IF,0.067885,6253,,,,,,
2022-01-24,TL,US,0.074627,6254,,,,,,
2022-01-24,US,EU,0.893333,6255,,,,,,
2022-01-24,US,IF,0.909659,6256,,,,,,
2022-01-24,US,TL,13.400000,6257,,,,,,
2022-01-25,EU,TL,15.250000,6258,,,,,,
2022-01-25,EU,US,1.150943,6259,,,,,,
2022-01-25,TL,EU,0.065574,6260,,,,,,
2022-01-25,TL,US,0.075472,6261,,,,,,
2022-01-25,US,EU,0.868852,6262,,,,,,
2022-01-25,US,TL,13.250000,6263,,,,,,
2022-01-26,EU,TL,15.200000,6264,,,,,,
2022-01-26,EU,US,1.134328,6265,,,,,,
2022-01-26,TL,EU,0.065789,6266,,,,,,
2022-01-26,TL,US,0.074627,6267,,,,,,
2022-01-26,US,EU,0.881579,6268,,,,,,
2022-01-26,US,TL,13.400000,6269,,,,,,
2022-01-27,EU,IF,1.027955,6270,,,,,,
2022-01-27,EU,TL,15.150000,6271,,,,,,
2022-01-27,EU,US,1.122222,6272,,,,,,
2022-01-27,IF,EU,0.972805,6273,,,,,,
2022-01-27,IF,TL,14.738000,6274,,,,,,
2022-01-27,IF,US,1.091704,6275,,,,,,
2022-01-27,TL,EU,0.066007,6276,,,,,,
2022-01-27,TL,IF,0.067852,6277,,,,,,
2022-01-27,TL,US,0.074074,6278,,,,,,
2022-01-27,US,EU,0.891089,6279,,,,,,
2022-01-27,US,IF,0.915999,6280,,,,,,
2022-01-27,US,TL,13.500000,6281,,,,,,
2022-01-28,EU,TL,15.160000,6282,,,,,,
2022-01-28,EU,US,1.122963,6283,,,,,,
2022-01-28,TL,EU,0.065963,6284,,,,,,
2022-01-28,TL,US,0.074074,6285,,,,,,
2022-01-28,US,EU,0.890501,6286,,,,,,
2022-01-28,US,TL,13.500000,6287,,,,,,
2022-01-29,TL,US,0.074349,6288,,,,,,
2022-01-29,US,TL,13.450000,6289,,,,,,
2022-01-31,EU,IF,1.008848,6290,,,,,,
2022-01-31,EU,TL,14.800000,6291,,,,,,
2022-01-31,EU,US,1.112782,6292,,,,,,
2022-01-31,IF,EU,0.991230,6293,,,,,,
2022-01-31,IF,TL,14.670200,6294,,,,,,
2022-01-31,IF,US,1.103023,6295,,,,,,
2022-01-31,TL,EU,0.067568,6296,,,,,,
2022-01-31,TL,IF,0.068165,6297,,,,,,
2022-01-31,TL,US,0.075188,6298,,,,,,
2022-01-31,US,EU,0.898649,6299,,,,,,
2022-01-31,US,IF,0.906600,6300,,,,,,
2022-01-31,US,TL,13.300000,6301,,,,,,
2022-02-01,EU,IF,1.037046,6302,,,,,,
2022-02-01,EU,RB,86.186121,6303,,,,,,
2022-02-01,EU,TL,15.077400,6304,,,,,,
2022-02-01,EU,US,1.120301,6305,,,,,,
2022-02-01,IF,EU,0.964278,6306,,,,,,
2022-02-01,IF,RB,83.107351,6307,,,,,,
2022-02-01,IF,TL,14.538800,6308,,,,,,
2022-02-01,IF,US,1.085714,6309,,,,,,
2022-02-01,RB,EU,0.011603,6310,,,,,,
2022-02-01,RB,IF,0.012033,6311,,,,,,
2022-02-01,RB,TL,0.174940,6312,,,,,,
2022-02-01,RB,US,0.013064,6313,,,,,,
2022-02-01,TL,EU,0.067114,6314,,,,,,
2022-02-01,TL,IF,0.068781,6315,,,,,,
2022-02-01,TL,RB,5.716246,6316,,,,,,
2022-02-01,TL,US,0.075188,6317,,,,,,
2022-02-01,US,EU,0.892617,6318,,,,,,
2022-02-01,US,IF,0.921053,6319,,,,,,
2022-02-01,US,RB,76.546244,6320,,,,,,
2022-02-01,US,TL,13.391000,6321,,,,,,
2022-02-02,EU,TL,14.500000,6322,,,,,,
2022-02-02,EU,US,1.086142,6323,,,,,,
2022-02-02,TL,EU,0.068966,6324,,,,,,
2022-02-02,TL,US,0.074906,6325,,,,,,
2022-02-02,US,EU,0.920690,6326,,,,,,
2022-02-02,US,TL,13.350000,6327,,,,,,
2022-02-03,EU,IF,1.036733,6328,,,,,,
2022-02-03,EU,TL,15.192600,6329,,,,,,
2022-02-03,EU,US,1.129561,6330,,,,,,
2022-02-03,IF,EU,0.964568,6331,,,,,,
2022-02-03,IF,TL,14.654300,6332,,,,,,
2022-02-03,IF,US,1.089539,6333,,,,,,
2022-02-03,TL,EU,0.065822,6334,,,,,,
2022-02-03,TL,IF,0.068239,6335,,,,,,
2022-02-03,TL,US,0.074349,6336,,,,,,
2022-02-03,US,EU,0.885299,6337,,,,,,
2022-02-03,US,IF,0.917819,6338,,,,,,
2022-02-03,US,TL,13.450000,6339,,,,,,
2022-02-04,EU,IF,1.036017,6340,,,,,,
2022-02-04,EU,TL,15.300000,6341,,,,,,
2022-02-04,EU,US,1.133333,6342,,,,,,
2022-02-04,IF,EU,0.965235,6343,,,,,,
2022-02-04,IF,TL,14.768100,6344,,,,,,
2022-02-04,IF,US,1.093933,6345,,,,,,
2022-02-04,TL,EU,0.065359,6346,,,,,,
2022-02-04,TL,IF,0.067714,6347,,,,,,
2022-02-04,TL,US,0.074074,6348,,,,,,
2022-02-04,US,EU,0.882353,6349,,,,,,
2022-02-04,US,IF,0.914132,6350,,,,,,
2022-02-04,US,TL,13.500000,6351,,,,,,
2022-02-05,EU,IF,1.054352,6352,,,,,,
2022-02-05,EU,RB,86.625613,6353,,,,,,
2022-02-05,EU,TL,15.544100,6354,,,,,,
2022-02-05,EU,US,1.146489,6355,,,,,,
2022-02-05,IF,EU,0.948450,6356,,,,,,
2022-02-05,IF,RB,82.160053,6357,,,,,,
2022-02-05,IF,TL,14.742800,6358,,,,,,
