inx,CompName,CompType,Deger
57,xcb_GunlukRapor,TcxCheckBox,
57,xcb_DevirGoster,TcxCheckBox,
57,xcb_PazSipKal,TcxCheckBox,
57,xcb_SatSipKal,TcxCheckBox,
57,xcb_NotHareket,TcxCheckBox,
57,CoBLocation,TcxComboBox,1
57,cbl_xLocation,TCheckListBox,"AS011,AT001"
57,cb_iptal,TcxCheckBox,
57,rg_iptal,TcxRadioGroup,0
57,rg_CariPasif,TcxRadioGroup,0
57,rg_KaraListe,TcxRadioGroup,2
57,cb_CekTahsil,TcxCheckBox,
57,cb_SenetTahsil,TcxCheckBox,
57,rg_eFatura,TcxRadioGroup,2
57,cb_ProjeGruplu,TcxCheckBox,
57,E_OzKod1_1,TcxTextEdit,
57,E_OzKod1_2,TcxTextEdit,
57,E_OzKod2_1,TcxTextEdit,
57,E_OzKod2_2,TcxTextEdit,
57,E_OzKod3_1,TcxTextEdit,
57,E_OzKod3_2,TcxTextEdit,
57,E_OzKod4_1,TcxTextEdit,
57,E_OzKod4_2,TcxTextEdit,
57,E_OzKod5_1,TcxTextEdit,
57,E_OzKod5_2,TcxTextEdit,
57,E_CSehir,TcxTextEdit,
57,E_CUlke,TcxTextEdit,
57,E_Lokasyon1,TcxTextEdit,
57,E_Lokasyon2,TcxTextEdit,
57,e_OdemeSekil,TcxTextEdit,
57,E_OzKod6_1,TcxTextEdit,
57,E_OzKod7_1,TcxTextEdit,
57,E_OzKod8_1,TcxTextEdit,
57,E_OzKod9_1,TcxTextEdit,
57,E_OzKod10_1,TcxTextEdit,
57,E_OzKod6_2,TcxTextEdit,
57,E_OzKod7_2,TcxTextEdit,
57,E_OzKod8_2,TcxTextEdit,
57,E_OzKod9_2,TcxTextEdit,
57,E_OzKod10_2,TcxTextEdit,
57,e_Proje_M_1,TcxTextEdit,
57,e_Proje_M_2,TcxTextEdit,
57,e_Proje_D_1,TcxTextEdit,
57,e_Proje_D_2,TcxTextEdit,
57,E_RiskLimit_1,TcxTextEdit,
57,E_RiskLimit_2,TcxTextEdit,
57,E_Riski_1,TcxTextEdit,
57,E_Riski_2,TcxTextEdit,
57,E_KrediLimit_1,TcxTextEdit,
57,E_KrediLimit_2,TcxTextEdit,
57,E_Kredisi_1,TcxTextEdit,
57,E_Kredisi_2,TcxTextEdit,
57,E_RiskGrup_1,TcxTextEdit,
57,E_RiskGrup_2,TcxTextEdit,
57,rg_YurticDis,TcxRadioGroup,0
57,e_Iban,TcxTextEdit,
57,E_Banka,TcxTextEdit,
57,E_Sube,TcxTextEdit,
57,E_Hesap,TcxTextEdit,
57,xcb_CariMuhkod,TcxCheckBox,
57,E_MinBorc,TcxTextEdit,
57,E_MaxBorc,TcxTextEdit,
57,E_MinAlacak,TcxTextEdit,
57,E_MaxAlacak,TcxTextEdit,
57,E_MinBorcB,TcxTextEdit,
57,E_MaxBorcB,TcxTextEdit,
57,E_MinAlacakB,TcxTextEdit,
57,E_MaxAlacakB,TcxTextEdit,
57,E_MinBakiye,TcxTextEdit,50
57,E_MaxBakiye,TcxTextEdit,
57,clb_FisTip,TCheckListBox,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15"
57,CB_Rap,TcxComboBox,0
57,cb_eXportType,TcxComboBox,1
57,CB_ParaCRapDov,TcxComboBox,2
57,cb_RapTitle,TcxCheckBox,*
57,cbSumCek,TcxCheckBox,
57,cbSumCekDurum,TcxCheckBox,*
57,cb_DokTar,TcxCheckBox,
57,xcb_RiskBilgi,TcxCheckBox,
57,rg_RiskBilgi,TcxRadioGroup,0
57,xcb_Script,TcxCheckBox,*
57,CBX_Script,TcxComboBox,0
58,xcb_Fiyat_Tip,TcxCheckBox,
58,CoBFiyat_Tip,TcxComboBox,1
58,xcb_FiyatTipCevir,TcxCheckBox,
58,xcb_SatFiyat_Tip,TcxCheckBox,
58,CoBSatFiyat_Tip,TcxComboBox,1
58,xcb_SatFiyatTipCevir,TcxCheckBox,
58,CB_ParaC3,TcxComboBox,-1
58,CB_ParaC4,TcxComboBox,2
58,CB_ParaC5,TcxComboBox,2
58,xcb_BaglisizSip,TcxCheckBox,
58,rg_SipCreated,TcxRadioGroup,0
58,cbx_Mevcut,TcxCheckBox,
58,E_SipAlan_1,TcxTextEdit,
58,E_SipAlan_2,TcxTextEdit,
58,E_Yet1_1,TcxTextEdit,
58,E_Yet1_2,TcxTextEdit,
58,E_Yet2_1,TcxTextEdit,
58,E_Yet2_2,TcxTextEdit,
58,E_Satici1,TcxTextEdit,
58,E_Satici2,TcxTextEdit,
58,cbSipOzDur_1,TcxCheckBox,
58,E_SipOzDur_1,TcxTextEdit,
58,cbSipOzDur_2,TcxCheckBox,
58,cbx_Asorti_Dag,TcxCheckBox,
58,cbx_AsoricMik,TcxCheckBox,
58,cbx_SipMik,TcxCheckBox,
58,e_AsortiBas,TcxTextEdit,
58,e_AsortiBit,TcxTextEdit,
58,xcb_NoAsorti,TcxCheckBox,
58,rg_ConvertBirim,TcxRadioGroup,0
58,rg_NetKalan,TcxRadioGroup,0
58,rg_TutarHesTip,TcxRadioGroup,0
58,CB_MDPLocation,TcxComboBox,2
58,cbx_ResimGoster,TcxCheckBox,
58,xcb_StokKalan,TcxCheckBox,
58,xcb_BagliSiparisler,TcxCheckBox,*
58,E_sOzKod1,TcxTextEdit,
58,E_sOzKod2,TcxTextEdit,
58,E_sOzKod3,TcxTextEdit,
58,E_sOzKod4,TcxTextEdit,
58,E_sOzKod5,TcxTextEdit,
58,E_sSevkSekil,TcxTextEdit,
58,E_SevkNum,TcxTextEdit,
58,E_sCloseTitle,TcxTextEdit,
58,rg_SipUrKonum,TcxRadioGroup,0
58,xcb_ShowPicture,TcxCheckBox,
58,E_SipOzDur_2,TcxTextEdit,
58,xcb_BagSipCari,TcxCheckBox,*
58,es_SipNo_1,TcxTextEdit,
58,es_SipNo_2,TcxTextEdit,
58,es_SipNo_3,TcxTextEdit,
58,es_BelgeNo,TcxTextEdit,
58,E_OdSekil,TcxTextEdit,
58,e_AdresAdi,TcxTextEdit,
58,e_AdresAdi2,TcxTextEdit,
58,cb_OnayKademe,TcxComboBox,-1
58,rg_SipBagOp,TcxRadioGroup,2
58,E_sOzKod6,TcxTextEdit,
58,E_sOzKod7,TcxTextEdit,
58,E_sOzKod8,TcxTextEdit,
58,E_sOzKod9,TcxTextEdit,
58,E_sOzKod10,TcxTextEdit,
58,rg_LockCheck,TcxRadioGroup,0
58,rgUretimSekil,TcxRadioGroup,0
58,rg_SipPrintOp,TcxRadioGroup,0
58,E_cSehir,TcxTextEdit,
58,E_cUlke,TcxTextEdit,
58,ce_RiskLimit_1,TcxTextEdit,
58,ce_RiskLimit_2,TcxTextEdit,
58,ce_Riski_1,TcxTextEdit,
58,ce_Riski_2,TcxTextEdit,
58,ce_KrediLimit_1,TcxTextEdit,
58,ce_KrediLimit_2,TcxTextEdit,
58,ce_Kredisi_1,TcxTextEdit,
58,ce_Kredisi_2,TcxTextEdit,
58,E_AlFiyTip,TcxTextEdit,
58,E_SatFiyTip,TcxTextEdit,
58,E_cilce,TcxTextEdit,
58,E_cOzKod1_1,TcxTextEdit,
58,E_cOzKod2_1,TcxTextEdit,
58,E_cOzKod3_1,TcxTextEdit,
58,E_cOzKod4_1,TcxTextEdit,
58,E_cOzKod5_1,TcxTextEdit,
58,E_cOzKod1_2,TcxTextEdit,
58,E_cOzKod2_2,TcxTextEdit,
58,E_cOzKod3_2,TcxTextEdit,
58,E_cOzKod4_2,TcxTextEdit,
58,E_cOzKod5_2,TcxTextEdit,
58,E_cOzKod6_1,TcxTextEdit,
58,E_cOzKod6_2,TcxTextEdit,
58,E_cOzKod7_1,TcxTextEdit,
58,E_cOzKod7_2,TcxTextEdit,
58,E_cOzKod8_1,TcxTextEdit,
58,E_cOzKod8_2,TcxTextEdit,
58,E_cOzKod9_1,TcxTextEdit,
58,E_cOzKod9_2,TcxTextEdit,
58,E_cOzKod10_1,TcxTextEdit,
58,E_cOzKod10_2,TcxTextEdit,
58,rg_YurticDis,TcxRadioGroup,0
58,rg_CariPasif,TcxRadioGroup,0
58,rg_CariKaraliste,TcxRadioGroup,0
58,xcb_cAlFiyat_Tip,TcxCheckBox,
58,xcb_cSatFiyat_Tip,TcxCheckBox,
58,cxTextEdit1,TcxTextEdit,
58,clb_SevkDurum,TCheckListBox,"0,1,2,3"
58,es_SevkNo_1,TcxTextEdit,
58,es_SevkNo_2,TcxTextEdit,
58,es_SevkBelgeNo,TcxTextEdit,
58,es_Gonderilecek1,TcxTextEdit,
58,es_Gonderilecek2,TcxTextEdit,
58,xcb_SevkEmirliOnly,TcxCheckBox,
58,xcb_UrBekleyen,TcxCheckBox,
58,rgx_ProsesDetType,TcxRadioGroup,0
58,RGX_RapKriter,TcxRadioGroup,0
58,xcbx_RnkMev,TcxCheckBox,
58,xcbx_BedMev,TcxCheckBox,
58,E_CKod,TcxTextEdit,
58,DateTimePicker1,TDateTimePicker,0
58,DateTimePicker2,TDateTimePicker,0
58,cbx_Klp_KodList,TcxComboBox,-1
58,cb_KlpLocation,TcxComboBox,2
58,xcb_Script,TcxCheckBox,
58,CBX_Script,TcxComboBox,0
59,CB_SipTip,TcxComboBox,0
59,CLB_Location,TCheckListBox,0
59,clb_SumFieldList,TCheckListBox,"0,7,8,9,10,11"
59,CB_ParaC,TcxComboBox,3
59,cbCevir,TcxCheckBox,*
59,cb_ParaC2,TcxComboBox,2
59,E_CKod1,TcxTextEdit,
59,E_CKod2,TcxTextEdit,
59,cbStokMevcuduOlanlar,TcxCheckBox,
59,CBKapa,TcxCheckBox,*
59,xrg_sipKapa,TcxRadioGroup,0
59,cbBagSipVisible,TcxCheckBox,
59,cbPazKalanToplam,TcxCheckBox,
59,E_SKod1,TcxTextEdit,
59,E_SKod2,TcxTextEdit,
59,cbGrupKod,TcxCheckBox,
59,cbStokTip,TcxCheckBox,
59,cbBEDKod,TcxCheckBox,
59,cbRKod,TcxCheckBox,
59,cbCinsKod,TcxCheckBox,
59,cbReyon,TcxCheckBox,
59,e_rkod,TcxTextEdit,
59,cbUreticiKodu,TcxCheckBox,
59,cbUMarka,TcxCheckBox,
59,CB_StokSekli,TcxComboBox,0
59,E_GrupKod,TcxTextEdit,
59,E_StokTip,TcxTextEdit,
59,E_UreticiKodu,TcxTextEdit,
59,E_Renk,TcxTextEdit,
59,E_CinsKod,TcxTextEdit,
59,E_Reyon,TcxTextEdit,
59,E_UMarka,TcxTextEdit,
59,E_BEDKod,TcxTextEdit,
59,cbOzKod1,TcxCheckBox,
59,cbOzKod2,TcxCheckBox,
59,cbOzKod3,TcxCheckBox,
59,cbOzKod4,TcxCheckBox,
59,cbOzKod5,TcxCheckBox,
59,cbOzKod6,TcxCheckBox,
59,cbOzKod7,TcxCheckBox,
59,cbOzKod8,TcxCheckBox,
59,cbOzKod9,TcxCheckBox,
59,cbOzKod10,TcxCheckBox,
59,E_OzKod1,TcxTextEdit,
59,E_OzKod2,TcxTextEdit,
59,E_OzKod3,TcxTextEdit,
59,E_OzKod4,TcxTextEdit,
59,E_OzKod5,TcxTextEdit,
59,E_OzKod6,TcxTextEdit,
59,E_OzKod7,TcxTextEdit,
59,E_OzKod8,TcxTextEdit,
59,E_OzKod9,TcxTextEdit,
59,E_OzKod10,TcxTextEdit,
59,cbOzKod11,TcxCheckBox,
59,cbOzKod12,TcxCheckBox,
59,cbOzKod13,TcxCheckBox,
59,cbOzKod14,TcxCheckBox,
59,cbOzKod15,TcxCheckBox,
59,cbOzKod16,TcxCheckBox,
59,cbOzKod17,TcxCheckBox,
59,cbOzKod18,TcxCheckBox,
59,cbOzKod19,TcxCheckBox,
59,cbOzKod20,TcxCheckBox,
59,E_OzKod11,TcxTextEdit,
59,E_OzKod12,TcxTextEdit,
59,E_OzKod13,TcxTextEdit,
59,E_OzKod14,TcxTextEdit,
59,E_OzKod15,TcxTextEdit,
59,E_OzKod16,TcxTextEdit,
59,E_OzKod17,TcxTextEdit,
59,E_OzKod18,TcxTextEdit,
59,E_OzKod19,TcxTextEdit,
59,E_OzKod20,TcxTextEdit,
59,E_Lot1,TcxTextEdit,
59,E_Lot2,TcxTextEdit,
59,xcb_renkiptalWrite,TcxCheckBox,
59,RG_STAktif,TcxRadioGroup,0
59,E_BSKod,TcxTextEdit,
59,rg_miktar,TcxRadioGroup,0
59,rg_Model,TcxRadioGroup,2
59,RG_OzKodBag,TcxRadioGroup,0
59,xcb_OzKodShow,TcxCheckBox,
59,xcb_Fiyat_Tip,TcxCheckBox,
59,CoBFiyat_Tip,TcxComboBox,1
59,xcb_FiyatTipCevir,TcxCheckBox,
59,xcb_SatFiyat_Tip,TcxCheckBox,
59,CoBSatFiyat_Tip,TcxComboBox,1
59,xcb_SatFiyatTipCevir,TcxCheckBox,
59,CB_ParaC3,TcxComboBox,-1
59,CB_ParaC4,TcxComboBox,2
59,CB_ParaC5,TcxComboBox,2
59,xcb_BaglisizSip,TcxCheckBox,
59,rg_SipCreated,TcxRadioGroup,0
59,cbx_Mevcut,TcxCheckBox,
59,E_SipAlan_1,TcxTextEdit,
59,E_SipAlan_2,TcxTextEdit,
59,E_Yet1_1,TcxTextEdit,
59,E_Yet1_2,TcxTextEdit,
59,E_Yet2_1,TcxTextEdit,
59,E_Yet2_2,TcxTextEdit,
59,E_Satici1,TcxTextEdit,
59,E_Satici2,TcxTextEdit,
59,cbSipOzDur_1,TcxCheckBox,
59,E_SipOzDur_1,TcxTextEdit,
59,cbSipOzDur_2,TcxCheckBox,
59,cbx_Asorti_Dag,TcxCheckBox,
59,cbx_AsoricMik,TcxCheckBox,
59,cbx_SipMik,TcxCheckBox,
59,e_AsortiBas,TcxTextEdit,
59,e_AsortiBit,TcxTextEdit,
59,xcb_NoAsorti,TcxCheckBox,
59,rg_ConvertBirim,TcxRadioGroup,0
59,rg_NetKalan,TcxRadioGroup,0
59,rg_TutarHesTip,TcxRadioGroup,0
59,CB_MDPLocation,TcxComboBox,2
59,cbx_ResimGoster,TcxCheckBox,
59,xcb_StokKalan,TcxCheckBox,
59,xcb_BagliSiparisler,TcxCheckBox,
59,E_sOzKod1,TcxTextEdit,
59,E_sOzKod2,TcxTextEdit,
59,E_sOzKod3,TcxTextEdit,
59,E_sOzKod4,TcxTextEdit,
59,E_sOzKod5,TcxTextEdit,
59,E_sSevkSekil,TcxTextEdit,
59,E_SevkNum,TcxTextEdit,
59,E_sCloseTitle,TcxTextEdit,
59,rg_SipUrKonum,TcxRadioGroup,0
59,xcb_ShowPicture,TcxCheckBox,
59,E_SipOzDur_2,TcxTextEdit,
59,xcb_BagSipCari,TcxCheckBox,
59,es_SipNo_1,TcxTextEdit,
59,es_SipNo_2,TcxTextEdit,
59,es_SipNo_3,TcxTextEdit,
59,es_BelgeNo,TcxTextEdit,
59,E_OdSekil,TcxTextEdit,
59,e_AdresAdi,TcxTextEdit,
59,e_AdresAdi2,TcxTextEdit,
59,cb_OnayKademe,TcxComboBox,-1
59,rg_SipBagOp,TcxRadioGroup,2
59,E_sOzKod6,TcxTextEdit,
59,E_sOzKod7,TcxTextEdit,
59,E_sOzKod8,TcxTextEdit,
59,E_sOzKod9,TcxTextEdit,
59,E_sOzKod10,TcxTextEdit,
59,rg_LockCheck,TcxRadioGroup,0
59,rgUretimSekil,TcxRadioGroup,0
59,rg_SipPrintOp,TcxRadioGroup,0
59,E_cSehir,TcxTextEdit,
59,E_cUlke,TcxTextEdit,
59,ce_RiskLimit_1,TcxTextEdit,
59,ce_RiskLimit_2,TcxTextEdit,
59,ce_Riski_1,TcxTextEdit,
59,ce_Riski_2,TcxTextEdit,
59,ce_KrediLimit_1,TcxTextEdit,
59,ce_KrediLimit_2,TcxTextEdit,
59,ce_Kredisi_1,TcxTextEdit,
59,ce_Kredisi_2,TcxTextEdit,
59,E_AlFiyTip,TcxTextEdit,
59,E_SatFiyTip,TcxTextEdit,
59,E_cilce,TcxTextEdit,
59,E_cOzKod1_1,TcxTextEdit,
59,E_cOzKod2_1,TcxTextEdit,
59,E_cOzKod3_1,TcxTextEdit,
59,E_cOzKod4_1,TcxTextEdit,
59,E_cOzKod5_1,TcxTextEdit,
59,E_cOzKod1_2,TcxTextEdit,
59,E_cOzKod2_2,TcxTextEdit,
59,E_cOzKod3_2,TcxTextEdit,
59,E_cOzKod4_2,TcxTextEdit,
59,E_cOzKod5_2,TcxTextEdit,
59,E_cOzKod6_1,TcxTextEdit,
59,E_cOzKod6_2,TcxTextEdit,
59,E_cOzKod7_1,TcxTextEdit,
59,E_cOzKod7_2,TcxTextEdit,
59,E_cOzKod8_1,TcxTextEdit,
59,E_cOzKod8_2,TcxTextEdit,
59,E_cOzKod9_1,TcxTextEdit,
59,E_cOzKod9_2,TcxTextEdit,
59,E_cOzKod10_1,TcxTextEdit,
59,E_cOzKod10_2,TcxTextEdit,
59,rg_YurticDis,TcxRadioGroup,0
59,rg_CariPasif,TcxRadioGroup,0
59,rg_CariKaraliste,TcxRadioGroup,0
59,xcb_cAlFiyat_Tip,TcxCheckBox,
59,xcb_cSatFiyat_Tip,TcxCheckBox,
59,cxTextEdit1,TcxTextEdit,
59,clb_SevkDurum,TCheckListBox,"0,1,2,3"
59,es_SevkNo_1,TcxTextEdit,
59,es_SevkNo_2,TcxTextEdit,
59,es_SevkBelgeNo,TcxTextEdit,
59,es_Gonderilecek1,TcxTextEdit,
59,es_Gonderilecek2,TcxTextEdit,
59,xcb_SevkEmirliOnly,TcxCheckBox,
59,xcb_UrBekleyen,TcxCheckBox,
59,rgx_ProsesDetType,TcxRadioGroup,0
59,RGX_RapKriter,TcxRadioGroup,0
59,xcbx_RnkMev,TcxCheckBox,
59,xcbx_BedMev,TcxCheckBox,
59,E_CKod,TcxTextEdit,
59,DateTimePicker1,TDateTimePicker,0
59,DateTimePicker2,TDateTimePicker,0
59,cbx_Klp_KodList,TcxComboBox,-1
59,cb_KlpLocation,TcxComboBox,2
59,xcb_Script,TcxCheckBox,*
59,CBX_Script,TcxComboBox,2
60,CB_SipTip,TcxComboBox,0
60,CLB_Location,TCheckListBox,0
60,clb_SumFieldList,TCheckListBox,"0,7,8,9,10,11,15,16"
60,CB_ParaC,TcxComboBox,3
60,cbCevir,TcxCheckBox,*
60,cb_ParaC2,TcxComboBox,2
60,E_CKod1,TcxTextEdit,
60,E_CKod2,TcxTextEdit,
60,cbStokMevcuduOlanlar,TcxCheckBox,
60,CBKapa,TcxCheckBox,*
60,xrg_sipKapa,TcxRadioGroup,0
60,cbBagSipVisible,TcxCheckBox,
60,cbPazKalanToplam,TcxCheckBox,
60,E_SKod1,TcxTextEdit,
60,E_SKod2,TcxTextEdit,
60,cbGrupKod,TcxCheckBox,
60,cbStokTip,TcxCheckBox,
60,cbBEDKod,TcxCheckBox,
60,cbRKod,TcxCheckBox,
60,cbCinsKod,TcxCheckBox,
60,cbReyon,TcxCheckBox,
60,e_rkod,TcxTextEdit,
60,cbUreticiKodu,TcxCheckBox,
60,cbUMarka,TcxCheckBox,
60,CB_StokSekli,TcxComboBox,0
60,E_GrupKod,TcxTextEdit,
60,E_StokTip,TcxTextEdit,
60,E_UreticiKodu,TcxTextEdit,
60,E_Renk,TcxTextEdit,
60,E_CinsKod,TcxTextEdit,
60,E_Reyon,TcxTextEdit,
60,E_UMarka,TcxTextEdit,
60,E_BEDKod,TcxTextEdit,
60,cbOzKod1,TcxCheckBox,
60,cbOzKod2,TcxCheckBox,
60,cbOzKod3,TcxCheckBox,
60,cbOzKod4,TcxCheckBox,
60,cbOzKod5,TcxCheckBox,
60,cbOzKod6,TcxCheckBox,
60,cbOzKod7,TcxCheckBox,
60,cbOzKod8,TcxCheckBox,
60,cbOzKod9,TcxCheckBox,
60,cbOzKod10,TcxCheckBox,
60,E_OzKod1,TcxTextEdit,
60,E_OzKod2,TcxTextEdit,
60,E_OzKod3,TcxTextEdit,
60,E_OzKod4,TcxTextEdit,
60,E_OzKod5,TcxTextEdit,
60,E_OzKod6,TcxTextEdit,
60,E_OzKod7,TcxTextEdit,
60,E_OzKod8,TcxTextEdit,
60,E_OzKod9,TcxTextEdit,
60,E_OzKod10,TcxTextEdit,
60,cbOzKod11,TcxCheckBox,
60,cbOzKod12,TcxCheckBox,
60,cbOzKod13,TcxCheckBox,
60,cbOzKod14,TcxCheckBox,
60,cbOzKod15,TcxCheckBox,
60,cbOzKod16,TcxCheckBox,
60,cbOzKod17,TcxCheckBox,
60,cbOzKod18,TcxCheckBox,
60,cbOzKod19,TcxCheckBox,
60,cbOzKod20,TcxCheckBox,
60,E_OzKod11,TcxTextEdit,
60,E_OzKod12,TcxTextEdit,
60,E_OzKod13,TcxTextEdit,
60,E_OzKod14,TcxTextEdit,
60,E_OzKod15,TcxTextEdit,
60,E_OzKod16,TcxTextEdit,
60,E_OzKod17,TcxTextEdit,
60,E_OzKod18,TcxTextEdit,
60,E_OzKod19,TcxTextEdit,
60,E_OzKod20,TcxTextEdit,
60,E_Lot1,TcxTextEdit,
60,E_Lot2,TcxTextEdit,
60,xcb_renkiptalWrite,TcxCheckBox,
60,RG_STAktif,TcxRadioGroup,0
60,E_BSKod,TcxTextEdit,
60,rg_miktar,TcxRadioGroup,0
60,rg_Model,TcxRadioGroup,2
60,RG_OzKodBag,TcxRadioGroup,0
60,xcb_OzKodShow,TcxCheckBox,
60,xcb_Fiyat_Tip,TcxCheckBox,
60,CoBFiyat_Tip,TcxComboBox,1
60,xcb_FiyatTipCevir,TcxCheckBox,
60,xcb_SatFiyat_Tip,TcxCheckBox,
60,CoBSatFiyat_Tip,TcxComboBox,1
60,xcb_SatFiyatTipCevir,TcxCheckBox,
60,CB_ParaC3,TcxComboBox,-1
60,CB_ParaC4,TcxComboBox,2
60,CB_ParaC5,TcxComboBox,2
60,xcb_BaglisizSip,TcxCheckBox,
60,rg_SipCreated,TcxRadioGroup,0
60,cbx_Mevcut,TcxCheckBox,
60,E_SipAlan_1,TcxTextEdit,
60,E_SipAlan_2,TcxTextEdit,
60,E_Yet1_1,TcxTextEdit,
60,E_Yet1_2,TcxTextEdit,
60,E_Yet2_1,TcxTextEdit,
60,E_Yet2_2,TcxTextEdit,
60,E_Satici1,TcxTextEdit,
60,E_Satici2,TcxTextEdit,
60,cbSipOzDur_1,TcxCheckBox,
60,E_SipOzDur_1,TcxTextEdit,
60,cbSipOzDur_2,TcxCheckBox,
60,cbx_Asorti_Dag,TcxCheckBox,
60,cbx_AsoricMik,TcxCheckBox,
60,cbx_SipMik,TcxCheckBox,
60,e_AsortiBas,TcxTextEdit,
60,e_AsortiBit,TcxTextEdit,
60,xcb_NoAsorti,TcxCheckBox,
60,rg_ConvertBirim,TcxRadioGroup,0
60,rg_NetKalan,TcxRadioGroup,0
60,rg_TutarHesTip,TcxRadioGroup,0
60,CB_MDPLocation,TcxComboBox,2
60,cbx_ResimGoster,TcxCheckBox,
60,xcb_StokKalan,TcxCheckBox,
60,xcb_BagliSiparisler,TcxCheckBox,*
60,E_sOzKod1,TcxTextEdit,
60,E_sOzKod2,TcxTextEdit,
60,E_sOzKod3,TcxTextEdit,
60,E_sOzKod4,TcxTextEdit,
60,E_sOzKod5,TcxTextEdit,
60,E_sSevkSekil,TcxTextEdit,
60,E_SevkNum,TcxTextEdit,
60,E_sCloseTitle,TcxTextEdit,
60,rg_SipUrKonum,TcxRadioGroup,0
60,xcb_ShowPicture,TcxCheckBox,
60,E_SipOzDur_2,TcxTextEdit,
60,xcb_BagSipCari,TcxCheckBox,
60,es_SipNo_1,TcxTextEdit,
60,es_SipNo_2,TcxTextEdit,
60,es_SipNo_3,TcxTextEdit,
60,es_BelgeNo,TcxTextEdit,
60,E_OdSekil,TcxTextEdit,
60,e_AdresAdi,TcxTextEdit,
60,e_AdresAdi2,TcxTextEdit,
60,cb_OnayKademe,TcxComboBox,-1
60,rg_SipBagOp,TcxRadioGroup,1
60,E_sOzKod6,TcxTextEdit,
60,E_sOzKod7,TcxTextEdit,
60,E_sOzKod8,TcxTextEdit,
60,E_sOzKod9,TcxTextEdit,
60,E_sOzKod10,TcxTextEdit,
60,rg_LockCheck,TcxRadioGroup,0
60,rgUretimSekil,TcxRadioGroup,0
60,rg_SipPrintOp,TcxRadioGroup,0
60,E_cSehir,TcxTextEdit,
60,E_cUlke,TcxTextEdit,
60,ce_RiskLimit_1,TcxTextEdit,
60,ce_RiskLimit_2,TcxTextEdit,
60,ce_Riski_1,TcxTextEdit,
60,ce_Riski_2,TcxTextEdit,
60,ce_KrediLimit_1,TcxTextEdit,
60,ce_KrediLimit_2,TcxTextEdit,
60,ce_Kredisi_1,TcxTextEdit,
60,ce_Kredisi_2,TcxTextEdit,
60,E_AlFiyTip,TcxTextEdit,
60,E_SatFiyTip,TcxTextEdit,
60,E_cilce,TcxTextEdit,
60,E_cOzKod1_1,TcxTextEdit,
60,E_cOzKod2_1,TcxTextEdit,
60,E_cOzKod3_1,TcxTextEdit,
60,E_cOzKod4_1,TcxTextEdit,
60,E_cOzKod5_1,TcxTextEdit,
60,E_cOzKod1_2,TcxTextEdit,
60,E_cOzKod2_2,TcxTextEdit,
60,E_cOzKod3_2,TcxTextEdit,
60,E_cOzKod4_2,TcxTextEdit,
60,E_cOzKod5_2,TcxTextEdit,
60,E_cOzKod6_1,TcxTextEdit,
60,E_cOzKod6_2,TcxTextEdit,
60,E_cOzKod7_1,TcxTextEdit,
60,E_cOzKod7_2,TcxTextEdit,
60,E_cOzKod8_1,TcxTextEdit,
60,E_cOzKod8_2,TcxTextEdit,
60,E_cOzKod9_1,TcxTextEdit,
60,E_cOzKod9_2,TcxTextEdit,
60,E_cOzKod10_1,TcxTextEdit,
60,E_cOzKod10_2,TcxTextEdit,
60,rg_YurticDis,TcxRadioGroup,0
60,rg_CariPasif,TcxRadioGroup,0
60,rg_CariKaraliste,TcxRadioGroup,0
60,xcb_cAlFiyat_Tip,TcxCheckBox,
60,xcb_cSatFiyat_Tip,TcxCheckBox,
60,cxTextEdit1,TcxTextEdit,
60,clb_SevkDurum,TCheckListBox,"0,1,2,3"
60,es_SevkNo_1,TcxTextEdit,
60,es_SevkNo_2,TcxTextEdit,
60,es_SevkBelgeNo,TcxTextEdit,
60,es_Gonderilecek1,TcxTextEdit,
60,es_Gonderilecek2,TcxTextEdit,
60,xcb_SevkEmirliOnly,TcxCheckBox,
60,xcb_UrBekleyen,TcxCheckBox,
60,rgx_ProsesDetType,TcxRadioGroup,0
60,RGX_RapKriter,TcxRadioGroup,0
60,xcbx_RnkMev,TcxCheckBox,
60,xcbx_BedMev,TcxCheckBox,
60,E_CKod,TcxTextEdit,
60,DateTimePicker1,TDateTimePicker,0
60,DateTimePicker2,TDateTimePicker,0
60,cbx_Klp_KodList,TcxComboBox,-1
60,cb_KlpLocation,TcxComboBox,2
60,xcb_Script,TcxCheckBox,*
60,CBX_Script,TcxComboBox,15
60,dtp_SipTar_1,TDateTimePicker,0
60,dtp_SipTar_2,TDateTimePicker,0
57,dtp_Tar_2,TDateTimePicker,0
57,dtp_KasaTar_2,TDateTimePicker,0
150,e_KKriterFark1,TcxTextEdit,
150,e_KKriterFark2,TcxTextEdit,
150,e_KKriterFark3,TcxTextEdit,
150,e_KKriterFark4,TcxTextEdit,
67,CB_Rap,TcxComboBox,0
67,cb_eXportType,TcxComboBox,1
67,CB_ParaCRapDov,TcxComboBox,2
67,cb_RapTitle,TcxCheckBox,*
67,cbSumCek,TcxCheckBox,
67,cbSumCekDurum,TcxCheckBox,*
67,cb_DokTar,TcxCheckBox,
67,xcb_RiskBilgi,TcxCheckBox,
67,rg_RiskBilgi,TcxRadioGroup,0
67,xcb_Script,TcxCheckBox,
67,CBX_Script,TcxComboBox,-1
87,e_rkod,TcxTextEdit,
87,E_UreticiKodu,TcxTextEdit,
