BelgeNo,FatHarinx,SipHarinx,SevkHarinx,SKOD,Tanim,Miktar,Birim,ParaCinsi,Fiyat,iskonto,iskontoTut,KDVORAN,MuhKod,KDVMuhKod,iskMuhKod,MM,KDVMM,iskMM,OtvMuhKod,OtvMM,LotNo,SeriNo,MuhKod2,MM2,TamirHarinx,_iskTutar,_KDVTutar,_OTVTutar,_Tutar,Fason,TevOran,TevMuhKod,TevMM,MalFiyat,OTVOran,iadeNeden,locked,OzKod1,OzKod2,OzKod3,TutarTmp,TevKod,Proje_D_Id,EF_DeliverytermsType,EF_PackagingTypeCode,EF_PackagingID,EF_PackagingQuantity,EF_TransportModeCode,EF_GTipNo,EF_DecCarriageValueAmount,EF_InsuranceValueAmount,EF_DecCustomsValueAmount
5722,10659,,,J01.001,,232.0,ADET,US,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5723,10660,,,J01.001,,240.0,ADET,US,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5724,10661,,,J01.001,,420.0,ADET,US,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5725,10662,,,J01.001,,8.0,ADET,US,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5726,10663,,,J01.001,,50.0,ADET,US,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5727,10664,,,J01.001,,200.0,ADET,US,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5728,10665,,,J01.001,,50.0,ADET,US,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5729,10666,,,J01.001,,200.0,ADET,US,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5730,10667,,,J01.001,,48.0,ADET,US,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5731,10668,,,J01.001,,100.0,ADET,US,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5732,10669,,,J01.001,,384.0,ADET,US,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5733,10670,,,J01.001,,80.0,ADET,US,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5734,10671,,,J01.001,,200.0,ADET,US,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5735,10672,,,J01.001,,50.0,ADET,US,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5736,10673,,,J01.001,,160.0,ADET,US,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5737,10674,16801,,023 8120,,8.0,CIFT,US,38.0,0.0,0.0,0.0,,,,,,,,,014983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5737,10675,17233,,023 8118,TABAN SİYAH-AKSESUAR TABANDA SİYAH-SAYADA AKSESUAR ALTIN,8.0,CIFT,US,38.0,0.0,0.0,0.0,,,,,,,,,017061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5738,10676,12661,,085 E-5017-2,,16.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,010377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5738,10677,12665,,085 E-5017-2,,16.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,449216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5739,10678,16266,,081 2624,,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,016075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5740,10679,16289,,066 2893,,6.0,CIFT,US,41.0,0.0,0.0,0.0,,,,,,,,,016126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5741,10680,16487,,101 1743,Burundaki toka altın - ökçe aksesuar altın olacak.,6.0,CIFT,US,43.0,0.0,0.0,0.0,,,,,,,,,016169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5741,10681,16500,,101 1743,Aksesuarlar Altın Galvaniz olacak.,6.0,CIFT,US,43.0,0.0,0.0,0.0,,,,,,,,,016177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5741,10682,16942,,101 1743,,6.0,CIFT,US,43.0,0.0,0.0,0.0,,,,,,,,,016702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5741,10683,16959,,101 1743,,6.0,CIFT,US,43.0,0.0,0.0,0.0,,,,,,,,,016761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5742,10684,9812,,046 106,İÇ ASTAR BEYAZ-TABAN BEYAZA GRİ,8.0,CIFT,US,46.0,0.0,0.0,0.0,,,,,,,,,007673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5742,10685,16676,,046 106,,8.0,CIFT,US,46.0,0.0,0.0,0.0,,,,,,,,,013694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5743,10686,16513,,052 7614,,6.0,CIFT,US,41.0,0.0,0.0,0.0,,,,,,,,,016389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5743,10687,16626,,052 7533,,6.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,016519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5743,10688,17023,,052 7347,,6.0,CIFT,US,42.0,0.0,0.0,0.0,,,,,,,,,016890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5744,10689,12372,,087 50,,32.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,011409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5744,10690,12371,,087 20,,48.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,011410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5744,10691,12370,,087 160,,32.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,011411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5744,10692,12369,,087 150,,40.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,011408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5744,10693,12604,,087 20,,16.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,012127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5744,10694,12603,,087 50,,16.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,012126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5745,10695,17142,,006- 1078-25,LAROSSİ,16.0,CIFT,US,46.0,0.0,0.0,0.0,,,,,,,,,016022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5746,10696,16547,,056 607,,6.0,CIFT,US,36.0,0.0,0.0,0.0,,,,,,,,,016162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5746,10697,16551,,056 607,,6.0,CIFT,US,36.0,0.0,0.0,0.0,,,,,,,,,016181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5746,10698,16557,,056 607,,8.0,CIFT,US,36.0,0.0,0.0,0.0,,,,,,,,,016535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5746,10699,16939,,056 623,Toka Altın olacak. Fakat fiyonk parça olmayacak.,6.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,016735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5746,10700,16956,,056 623,Toka Altın olacak. Fakat fiyonk parça olmayacak.,6.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,016772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5747,10701,16232,,013 8228,İÇ ASTAR SİYAH,16.0,CIFT,US,39.0,0.0,0.0,0.0,,,,,,,,,014942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5747,10702,16404,,013 8228,,8.0,CIFT,US,39.0,0.0,0.0,0.0,,,,,,,,,016397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5747,10703,16784,,013 8228,,6.0,CIFT,US,39.0,0.0,0.0,0.0,,,,,,,,,014991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5748,10704,12191,,014 4858,,16.0,CIFT,US,19.0,0.0,0.0,0.0,,,,,,,,,010384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5748,10705,12185,,014 4797,,16.0,CIFT,US,24.0,0.0,0.0,0.0,,,,,,,,,010386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5748,10706,12184,,014 4796,,16.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,010379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5748,10707,12183,,014 4778,,16.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,010378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5748,10708,12416,,014 4797,,16.0,CIFT,US,24.0,0.0,0.0,0.0,,,,,,,,,012120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5748,10709,12414,,014 4858,,16.0,CIFT,US,19.0,0.0,0.0,0.0,,,,,,,,,012118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5748,10710,12409,,014 4796,,16.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,012113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5748,10711,12408,,014 4778,,16.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,012112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5748,10712,16659,,014 1939,,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,016140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5749,10713,16199,,033 2430,İÇ ASTAR BEYAZ-TABAN SİYAH,8.0,CIFT,US,13.5,0.0,0.0,0.0,,,,,,,,,014837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,10714,12201,,015 71495,TABAN BEYAZ,8.0,CIFT,US,32.0,0.0,0.0,0.0,,,,,,,,,010301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,10715,12196,,015 71455,,8.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,010303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,10716,12438,,015 71455,,8.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,012047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,10717,12436,,015 71495,TABAN BEYAZ,8.0,CIFT,US,32.0,0.0,0.0,0.0,,,,,,,,,012045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,10718,16318,,015 71428,,8.0,CIFT,US,35.0,0.0,0.0,0.0,,,,,,,,,016010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5751,10719,16238,,053 011,İÇ ASTAR SİYAH-AKSESUAR ALTIN,16.0,CIFT,US,35.0,0.0,0.0,0.0,,,,,,,,,014929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5751,10720,16237,,053 011,İÇ ASTAR SİYAH-AKSESUAR NIKEL,8.0,CIFT,US,35.0,0.0,0.0,0.0,,,,,,,,,014928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5752,10721,11411,,087 160,,32.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,011411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5752,10722,11410,,087 20,,48.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,011410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5752,10723,11409,,087 50,,32.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,011409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5752,10724,11408,,087 150,,40.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,011408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5752,10725,10386,,014 4797,,16.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,010386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5752,10726,10384,,014 4858,,16.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,010384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5752,10727,10379,,014 4796,,16.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,010379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5752,10728,10378,,014 4778,,16.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,010378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5752,10729,10377,,085 E-5017-2,,16.0,CIFT,US,24.0,0.0,0.0,0.0,,,,,,,,,010377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5753,10730,14942,,013 8228,İÇ ASTAR SİYAH,16.0,CIFT,US,45.0,0.0,0.0,0.0,,,,,,,,,014942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5753,10731,14940,,049 617,,8.0,CIFT,US,33.0,0.0,0.0,0.0,,,,,,,,,014940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5753,10732,14939,,024 22-883,,16.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,014939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5753,10733,14929,,053 011,İÇ ASTAR SİYAH-AKSESUAR ALTIN,16.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,014929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5753,10734,14928,,053 011,İÇ ASTAR SİYAH-AKSESUAR NIKEL,8.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,014928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5754,10735,14811,,052 7727,,8.0,CIFT,US,53.0,0.0,0.0,0.0,,,,,,,,,014811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5754,10736,14808,,104 0315,,8.0,CIFT,US,37.0,0.0,0.0,0.0,,,,,,,,,014808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5754,10737,14806,,078 20-61,,8.0,CIFT,US,24.0,0.0,0.0,0.0,,,,,,,,,014806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5754,10738,14804,,052 7880,,8.0,CIFT,US,50.0,0.0,0.0,0.0,,,,,,,,,014804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5754,10739,14803,,052 7538,,8.0,CIFT,US,50.0,0.0,0.0,0.0,,,,,,,,,014803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5754,10740,14802,,082 9501-1,,8.0,CIFT,US,55.0,0.0,0.0,0.0,,,,,,,,,014802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5755,10741,16383,,012 GM 305,,8.0,CIFT,US,44.0,0.0,0.0,0.0,,,,,,,,,016383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5755,10742,16160,,108 194,,16.0,CIFT,US,26.0,0.0,0.0,0.0,,,,,,,,,016160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5755,10743,16157,,012 GM 954,,16.0,CIFT,US,44.0,0.0,0.0,0.0,,,,,,,,,016157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5755,10744,16149,,108 1106,AKSESSUAR OLAMAYACAK-TABAN DÜZ BEYAZ OLACAK,10.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,016149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5756,10745,14857,,047  1801 ,,20.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,014857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5756,10746,14856,,047  1807,,8.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,014856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5756,10747,14847,,076 66,,8.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,014847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5756,10748,14846,,076 75,,8.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,014846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5756,10749,14845,,076 71,,10.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,014845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5756,10750,14840,,074 62,F.A,8.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,014840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5756,10751,14839,,036 2180,,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,014839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5756,10752,14838,,033 2430,İÇ ASTAR NOHUT-TABAN BEJ,8.0,CIFT,US,15.0,0.0,0.0,0.0,,,,,,,,,014838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5756,10753,14837,,033 2430,İÇ ASTAR BEYAZ-TABAN SİYAH,8.0,CIFT,US,15.0,0.0,0.0,0.0,,,,,,,,,014837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5757,10754,14869,,036 2180,,8.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,014869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5757,10755,14863,,047  1807,,8.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,014863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5757,10756,14859,,076 66,,8.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,014859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5757,10757,14858,,076 66,ZIMBASIZ-İÇ ASTAR GRİ-TABAN BEYAZ,8.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,014858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5757,16588,14862,,047  1801 ,,20.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,014862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5758,10758,14743,,093 722-76BJ,AKSESSUAR YERİNE DERİ OLACAK-TABAN BEJ,8.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,014743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5758,10759,14708,,093 722-76BJ,AKESSUAR YERİNE DERİ OLACAK-TABAN SİYAH,8.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,014708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5758,10760,13691,,014 4871,,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,013691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5758,10761,12701,,033 2430,TABAN BEJ-LASTİK OLSUN,8.0,CIFT,US,15.0,0.0,0.0,0.0,,,,,,,,,012701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5758,10762,12695,,093 765-76,FİLE SİYAH OLACAK-İÇ ASTAR VE MOSTURA KAHVE DERİ-TABAN SİYAH,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,012695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5759,10763,16010,,015 71428,,8.0,CIFT,US,38.0,0.0,0.0,0.0,,,,,,,,,016010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5759,10764,14873,,005 6264,,8.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,014873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5759,10765,14832,,035 7008,,8.0,CIFT,US,33.0,0.0,0.0,0.0,,,,,,,,,014832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5759,10766,14830,,030 1729-1,F.A,8.0,CIFT,US,38.0,0.0,0.0,0.0,,,,,,,,,014830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5759,10767,16062,,047 1807,,8.0,CIFT,US,31.0,0.0,0.0,0.0,,,,,,,,,016062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5759,10768,16059,,047 1816,,8.0,CIFT,US,32.0,0.0,0.0,0.0,,,,,,,,,016059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5759,10769,16055,,054 534,TABAN DÜZ BEYAZ,16.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,016055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5759,10770,16030,,041 1277,,8.0,CIFT,US,29.0,0.0,0.0,0.0,,,,,,,,,016030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5760,10771,16560,,097 300,,8.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,016524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5760,10772,16571,,097 300,,8.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,016536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5760,10773,16580,,097 300,,8.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,016434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5760,10774,16579,,097 202,,8.0,CIFT,US,32.0,0.0,0.0,0.0,,,,,,,,,016439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5760,10775,16578,,097 209,,8.0,CIFT,US,32.0,0.0,0.0,0.0,,,,,,,,,016438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5760,10776,16587,,097 300,,6.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,016447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5760,10777,16586,,097 209,,6.0,CIFT,US,32.0,0.0,0.0,0.0,,,,,,,,,016446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5760,10778,16585,,097 202,,6.0,CIFT,US,32.0,0.0,0.0,0.0,,,,,,,,,016445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5760,10779,17244,,097 300,,24.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,017065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5761,10780,16546,,108 194,,8.0,CIFT,US,26.0,0.0,0.0,0.0,,,,,,,,,016546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5761,10781,16535,,056 607,,8.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,016535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5761,10782,16524,,097 300,,8.0,CIFT,US,31.0,0.0,0.0,0.0,,,,,,,,,016524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5761,10783,16523,,052 7689,,6.0,CIFT,US,41.0,0.0,0.0,0.0,,,,,,,,,016523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5762,10784,17065,,097 300,,24.0,CIFT,US,31.0,0.0,0.0,0.0,,,,,,,,,017065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5762,10785,17061,,023 8118,TABAN SİYAH-AKSESUAR TABANDA SİYAH-SAYADA AKSESUAR ALTIN,8.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,017061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5763,10786,10367,,054 534,FİYONK DİLİNDE OLMAYACAK / Astar da Zımbalı olacak.,8.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,010367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5763,10787,10366,,054 534,FİYONK DİLİNDE OLMAYACAK / Astar da Zımbalı olacak.,8.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,010366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5763,10788,16590,,035 7008,,8.0,CIFT,US,33.0,0.0,0.0,0.0,,,,,,,,,016590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5763,10789,16588,,035 7007,,8.0,CIFT,US,33.0,0.0,0.0,0.0,,,,,,,,,016588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5763,10790,16140,,014 1939,,8.0,CIFT,US,29.0,0.0,0.0,0.0,,,,,,,,,016140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5764,10791,16126,,066 2893,,6.0,CIFT,US,47.0,0.0,0.0,0.0,,,,,,,,,016126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5764,10792,16121,,030 1788,,8.0,CIFT,US,46.0,0.0,0.0,0.0,,,,,,,,,016121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5764,10793,16119,,010 2924,,8.0,CIFT,US,35.0,0.0,0.0,0.0,,,,,,,,,016119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5765,10794,14719,,020 1683,TABAN BEJ-KREP-MOSTURA ORTOPEDİK OLSUN,16.0,CIFT,US,28.0,0.0,0.0,0.0,,,,,,,,,014719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5765,10795,14717,,041 1277,,8.0,CIFT,US,29.0,0.0,0.0,0.0,,,,,,,,,014717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5765,10796,14716,,023 8127,,16.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,014716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5765,10797,14715,,023 8126,,16.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,014715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5766,10798,16181,,056 607,,6.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,016181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5766,10799,16178,,100 1078,,6.0,CIFT,US,43.0,0.0,0.0,0.0,,,,,,,,,016178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5766,10800,16177,,101 1743,Aksesuarlar Altın Galvaniz olacak.,6.0,CIFT,US,51.0,0.0,0.0,0.0,,,,,,,,,016177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5766,10801,16174,,052 7883,Burundaki parça ve yan kıylıklar Siyah Rugan olacak.,6.0,CIFT,US,42.0,0.0,0.0,0.0,,,,,,,,,016174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5766,10802,16172,,004 SC019,,6.0,CIFT,US,45.0,0.0,0.0,0.0,,,,,,,,,016172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5767,10803,16169,,101 1743,Burundaki toka altın - ökçe aksesuar altın olacak.,6.0,CIFT,US,51.0,0.0,0.0,0.0,,,,,,,,,016169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5767,10804,16168,,104 0344,Burundaki parça siyah kırışık rugan olacak.,6.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,016168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5767,10805,16163,,056 623,,6.0,CIFT,US,38.0,0.0,0.0,0.0,,,,,,,,,016163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5767,10806,16162,,056 607,,6.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,016162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5767,10807,16151,,052 7689,,6.0,CIFT,US,41.0,0.0,0.0,0.0,,,,,,,,,016151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
