SipNo,SipHarinx,Konum,SKOD,Tanim,Miktar,Birim,ParaCinsi,Fiyat,iskonto,iskontoTut,KDVORAN,Durum,TerminTarihi,LotNo,OTVOran,SipharinxB,locked,SipPicture,Proje_D_Id,OzKod1,OzKod2,OzKod3,BagTeklifHarinx
4492,12079,F,064 1580,,32.0,CIFT,US,23.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12080,F,057 H0143,,16.0,CIFT,US,29.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12081,F,057 H0169,,16.0,CIFT,US,29.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12082,F,057 H0149,,8.0,CIFT,US,27.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12083,F,057 H0163,,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12084,F,057 H0142,,8.0,CIFT,US,28.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12085,F,057 H0164,,8.0,CIFT,US,29.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12086,F,081 7099,,16.0,CIFT,US,28.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12087,F,069 1937,İÇ ASTAR PORTAKAL,16.0,CIFT,US,22.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12088,F,064 5544,,32.0,CIFT,US,25.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12089,F,064 5540,,16.0,CIFT,US,24.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12090,F,057 1801-1,,8.0,CIFT,US,30.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12091,F,039 7464-2,,16.0,CIFT,US,36.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12092,F,015 71513,,8.0,CIFT,US,33.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12093,F,051 25033,,16.0,CIFT,US,23.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12094,F,052 7588,,24.0,CIFT,US,47.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12095,F,033 2430,TABAN BİSKÜVİ,112.0,CIFT,US,15.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12096,F,039 28406-1,TABAN BEYAZ,48.0,CIFT,US,33.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12097,F,039 28422-1,TABAN BEYAZ,80.0,CIFT,US,33.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12098,F,039 28416-2,TABAN BEJ,32.0,CIFT,US,32.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12099,F,039 28600,TABAN BEJ,48.0,CIFT,US,34.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12100,F,039 28600,TABAN BEYAZ,16.0,CIFT,US,34.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12101,F,068 34-05,İÇ ASTARSIZ-TABAN NATURAL,48.0,CIFT,US,24.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12102,F,068 34-05,İÇ ASTARSIZ,16.0,CIFT,US,24.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12103,F,067 1170,,48.0,CIFT,US,29.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12104,F,026 245,TABAN BEJ,8.0,CIFT,US,39.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12105,F,026 245,TABAN BEYAZ,8.0,CIFT,US,39.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12106,F,012 GM 954,TABAN BİSKÜVİ,8.0,CIFT,US,45.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12107,F,012 GM 953,TABAN SİYAH,8.0,CIFT,US,38.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12108,F,026 309,TABAN EVA BEJ,8.0,CIFT,US,41.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12109,F,026 309,TABAN EVA BEYAZ,8.0,CIFT,US,41.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12110,F,023 8128-1,,24.0,CIFT,US,37.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12111,F,085 E-5017-2,,48.0,CIFT,US,24.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12112,F,014 4778,,32.0,CIFT,US,27.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12113,F,014 4796,,48.0,CIFT,US,27.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12114,F,014 4826,,32.0,CIFT,US,25.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12115,F,014 4854,,64.0,CIFT,US,21.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12116,F,014 4852,,32.0,CIFT,US,24.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12117,F,014 4857,,32.0,CIFT,US,27.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12118,F,014 4858,,32.0,CIFT,US,22.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12119,F,014 4827,,32.0,CIFT,US,23.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12120,F,014 4797,,32.0,CIFT,US,27.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12121,F,085 E-1911,,32.0,CIFT,US,25.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12122,F,085 2411,,64.0,CIFT,US,23.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12124,F,004 SC039,,16.0,CIFT,US,44.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12125,F,087 150,,48.0,CIFT,US,25.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12126,F,087 50,,48.0,CIFT,US,25.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12127,F,087 20,,64.0,CIFT,US,25.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12128,F,087 160,,32.0,CIFT,US,25.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12129,F,086 0555-IP,,24.0,CIFT,US,31.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12130,F,086 0566,,16.0,CIFT,US,31.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12131,F,086 533,,24.0,CIFT,US,27.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12132,F,086 342,,16.0,CIFT,US,35.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12133,F,071 2160,,128.0,CIFT,US,25.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12134,F,001 6768,,8.0,CIFT,US,54.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12135,F,001 6845,,8.0,CIFT,US,57.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12136,F,005 6240,,8.0,CIFT,US,40.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12137,F,001 6768,,8.0,CIFT,US,54.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12138,F,005 6124,,16.0,CIFT,US,40.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12139,F,001 6845,,8.0,CIFT,US,51.0,0.00,0.0,0.00,*,,449216,,0,,,,,,,
4492,12609,F,085 E-5036,,48.0,CIFT,US,28.0,0.00,0.0,0.00,*,,449216,,,,,,,,,
4493,12140,F,001 6768,,8.0,CIFT,US,52.0,0.00,0.0,0.00,*,,011417,,11417,,,,,,,
4493,12141,F,001 6768,,8.0,CIFT,US,52.0,0.00,0.0,0.00,*,,011420,,11420,,,,,,,
4493,12142,F,001 6775,TABAN SİYAH,8.0,CIFT,US,53.0,0.00,0.0,0.00,*,,010189,,10189,,,,,,,
4493,12143,F,001 6775,TABAN BEYAZ,8.0,CIFT,US,53.0,0.00,0.0,0.00,*,,010190,,10190,,,,,,,
4493,12144,F,001 6789,,8.0,CIFT,US,47.0,0.00,0.0,0.00,*,,010199,,10199,,,,,,,
4493,12145,F,001 6805,,8.0,CIFT,US,54.0,0.00,0.0,0.00,*,,010191,,10191,,,,,,,
4493,12146,F,001 6845,,8.0,CIFT,US,54.0,0.00,0.0,0.00,*,,011418,,11418,,,,,,,
4493,12147,F,001 6845,,8.0,CIFT,US,54.0,0.00,0.0,0.00,*,,011422,,11422,,,,,,,
4493,12148,F,001 6846,ARKA PARCA BEJ SÜET OLACAK,8.0,CIFT,US,52.0,0.00,0.0,0.00,*,,010185,,10185,,,,,,,
4493,12149,F,001 6846,,8.0,CIFT,US,52.0,0.00,0.0,0.00,*,,010186,,10186,,,,,,,
4493,12150,F,001 6894,,8.0,CIFT,US,43.0,0.00,0.0,0.00,*,,010184,,10184,,,,,,,
4493,12151,F,001 6897,Tabandaki Oranj renk olmayacak. Yerine açık tonlarda vizon vb.renk,8.0,CIFT,US,55.0,0.00,0.0,0.00,*,,010187,,10187,,,,,,,
4493,12152,F,001 6897,,8.0,CIFT,US,55.0,0.00,0.0,0.00,*,,010188,,10188,,,,,,,
4494,12153,F,003 2759,,16.0,CIFT,US,24.0,0.00,0.0,0.00,*,,010282,,10282,,,,,,,
4494,12154,F,003 2780,TABAN SİYAH,8.0,CIFT,US,25.0,0.00,0.0,0.00,*,,010253,,10253,,,,,,,
4494,12155,F,003 2780,TABAN SİYAH,8.0,CIFT,US,25.0,0.00,0.0,0.00,*,,010254,,10254,,,,,,,
4494,12156,F,003 2792,TABAN SİYAH,48.0,CIFT,US,15.0,0.00,0.0,0.00,*,,010318,,10318,,,,,,,
4494,12157,F,003 2792,TABAN NUDE,8.0,CIFT,US,15.0,0.00,0.0,0.00,*,,010319,,10319,,,,,,,
4494,12158,F,003 2793,,16.0,CIFT,US,16.0,0.00,0.0,0.00,*,,010320,,10320,,,,,,,
4494,12159,F,003 2794,TABAN SİYAH,16.0,CIFT,US,15.0,0.00,0.0,0.00,*,,010317,,10317,,,,,,,
4495,12160,F,004 SC002,,24.0,CIFT,US,40.0,0.00,0.0,0.00,*,,010173,,10173,,,,,,,
4495,12161,F,004 SC012,,8.0,CIFT,US,44.0,0.00,0.0,0.00,*,,010170,,10170,,,,,,,
4495,12162,F,004 SC025,,16.0,CIFT,US,49.0,0.00,0.0,0.00,*,,010168,,10168,,,,,,,
4495,12163,F,004 SC029,,16.0,CIFT,US,46.0,0.00,0.0,0.00,*,,010167,,10167,,,,,,,
4495,12164,F,004 SC039,,16.0,CIFT,US,40.0,0.00,0.0,0.00,*,,010448,,10448,,,,,,,
4496,12165,F,005 6122 ,TABAN SİYAH,8.0,CIFT,US,43.0,0.00,0.0,0.00,*,,010195,,10195,,,,,,,
4496,12166,F,005 6124,,16.0,CIFT,US,35.0,0.00,0.0,0.00,*,,011421,,11421,,,,,,,
4496,12167,F,005 6160,,8.0,CIFT,US,29.0,0.00,0.0,0.00,*,,010154,,10154,,,,,,,
4496,12168,F,005 6160,,8.0,CIFT,US,29.0,0.00,0.0,0.00,*,,010155,,10155,,,,,,,
4496,12169,F,005 6233,,16.0,CIFT,US,25.0,0.00,0.0,0.00,*,,010147,,10147,,,,,,,
4496,12170,F,005 6233,,16.0,CIFT,US,25.0,0.00,0.0,0.00,*,,010148,,10148,,,,,,,
4496,12171,F,005 6240,,8.0,CIFT,US,35.0,0.00,0.0,0.00,*,,011419,,11419,,,,,,,
4496,12172,F,005 6264,,16.0,CIFT,US,35.0,0.00,0.0,0.00,*,,010181,,10181,,,,,,,
4497,12173,F,012 GM 953,TABAN SİYAH,8.0,CIFT,US,35.0,0.00,0.0,0.00,*,,010363,,10363,,,,,,,
4497,12174,F,012 GM 954,TABAN BİSKÜVİ,8.0,CIFT,US,42.0,0.00,0.0,0.00,*,,010362,,10362,,,,,,,
4498,12175,F,014 1927,TABAN BİSKÜVİ-SİYAH,16.0,CIFT,US,25.0,0.00,0.0,0.00,*,,010194,,10194,,,,,,,
4498,12176,F,014 1947,,8.0,CIFT,US,28.0,0.00,0.0,0.00,*,,010262,,10262,,,,,,,
4498,12177,F,014 1952,TABAN BİSKÜVİ-BEJ,8.0,CIFT,US,29.0,0.00,0.0,0.00,*,,010274,,10274,,,,,,,
4498,12178,F,014 1952,TABAN BİSKÜVİ-SİYAH,8.0,CIFT,US,29.0,0.00,0.0,0.00,*,,010275,,10275,,,,,,,
4498,12179,F,014 1957,TABAN BİSKÜVİ-BEJ,8.0,CIFT,US,28.0,0.00,0.0,0.00,*,,010265,,10265,,,,,,,
4498,12180,F,014 1957,TABAN BİSKÜVİ-SİYAH,8.0,CIFT,US,28.0,0.00,0.0,0.00,*,,010266,,10266,,,,,,,
4498,12181,F,014 1958,TABAN BEJ-BİSKÜVİ,8.0,CIFT,US,33.0,0.00,0.0,0.00,*,,010309,,10309,,,,,,,
4498,12182,F,014 1958,TABAN BEJ-BİSKÜVİ,8.0,CIFT,US,33.0,0.00,0.0,0.00,*,,010310,,10310,,,,,,,
4498,12183,F,014 4778,,32.0,CIFT,US,24.0,0.00,0.0,0.00,*,,010378,,10378,,,,,,,
4498,12184,F,014 4796,,48.0,CIFT,US,24.0,0.00,0.0,0.00,*,,010379,,10379,,,,,,,
4498,12185,F,014 4797,,32.0,CIFT,US,25.0,0.00,0.0,0.00,*,,010386,,10386,,,,,,,
4498,12186,F,014 4826,,32.0,CIFT,US,23.0,0.00,0.0,0.00,*,,010380,,10380,,,,,,,
4498,12187,F,014 4827,,32.0,CIFT,US,21.0,0.00,0.0,0.00,*,,010385,,10385,,,,,,,
4498,12188,F,014 4852,,32.0,CIFT,US,22.0,0.00,0.0,0.00,*,,010382,,10382,,,,,,,
4498,12189,F,014 4854,,64.0,CIFT,US,19.0,0.00,0.0,0.00,*,,010381,,10381,,,,,,,
4498,12190,F,014 4857,,32.0,CIFT,US,24.0,0.00,0.0,0.00,*,,010383,,10383,,,,,,,
4498,12191,F,014 4858,,32.0,CIFT,US,20.0,0.00,0.0,0.00,*,,010384,,10384,,,,,,,
4499,12192,F,015 71353,,16.0,CIFT,US,32.0,0.00,0.0,0.00,*,,010259,,10259,,,,,,,
4499,12193,F,015 71416,TABAN KREP,8.0,CIFT,US,32.0,0.00,0.0,0.00,*,,010311,,10311,,,,,,,
4499,12194,F,015 71420,TABAN KREP,8.0,CIFT,US,34.0,0.00,0.0,0.00,*,,010314,,10314,,,,,,,
4499,12196,F,015 71455,,8.0,CIFT,US,31.0,0.00,0.0,0.00,*,,010303,,10303,,,,,,,
4499,12197,F,015 71465,TABAN BEJ,8.0,CIFT,US,33.0,0.00,0.0,0.00,*,,010302,,10302,,,,,,,
4499,12198,F,015 71492,TABAN KREP,8.0,CIFT,US,35.0,0.00,0.0,0.00,*,,010308,,10308,,,,,,,
4499,12200,F,015 71494,,8.0,CIFT,US,32.0,0.00,0.0,0.00,*,,010261,,10261,,,,,,,
4499,12201,F,015 71495,TABAN BEYAZ,8.0,CIFT,US,33.0,0.00,0.0,0.00,*,,010301,,10301,,,,,,,
4499,12202,F,015 71497,YAN AKSESUAR OLMASIN-TABAN KREP,8.0,CIFT,US,34.0,0.00,0.0,0.00,*,,010312,,10312,,,,,,,
4499,12203,F,015 71506,BEYAZ TABAN,8.0,CIFT,US,32.0,0.00,0.0,0.00,*,,010313,,10313,,,,,,,
4499,12204,F,015 71513,,8.0,CIFT,US,31.0,0.00,0.0,0.00,*,,010348,,10348,,,,,,,
4499,12205,F,015 71515,1 takımı iptal oldu,16.0,CIFT,US,32.0,0.00,0.0,0.00,,,010257,,10257,,,,,,,
4499,12206,F,015 71515,,8.0,CIFT,US,32.0,0.00,0.0,0.00,*,,010260,,10260,,,,,,,
4500,12207,F,018 122,,32.0,CIFT,US,35.0,0.00,0.0,0.00,*,,010264,,10264,,,,,,,
4501,12208,F,020 1130,TABAN BEYAZ-SİYAH,8.0,CIFT,US,31.0,0.00,0.0,0.00,*,,010278,,10278,,,,,,,
4501,12209,F,020 1130,TABAN BEJ-KREP,8.0,CIFT,US,31.0,0.00,0.0,0.00,*,,010279,,10279,,,,,,,
4501,12210,F,020 1519,,8.0,CIFT,US,29.0,0.00,0.0,0.00,*,,010298,,10298,,,,,,,
4501,12211,F,020 1524,,8.0,CIFT,US,28.0,0.00,0.0,0.00,*,,010300,,10300,,,,,,,
4501,12212,F,020 1539,TABAN BEJ-KREP,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,010239,,10239,,,,,,,
4501,12213,F,020 1539,TABAN BEYAZ-SİYAH,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,010240,,10240,,,,,,,
4501,12214,F,020 1584,TABAN BEJ-KREP,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,010229,,10229,,,,,,,
4501,12215,F,020 1584,TABAN BEYAZ-SİYAH,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,010230,,10230,,,,,,,
4501,12216,F,020 1590,TABAN BEJ-KREP,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,010280,,10280,,,,,,,
4501,12217,F,020 1590,TABAN BEYAZ-SİYAH,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,010281,,10281,,,,,,,
4501,12218,F,020 1616,TABAN BEJ-BİSKÜVİ,8.0,CIFT,US,31.0,0.00,0.0,0.00,*,,010272,,10272,,,,,,,
4501,12219,F,020 1616,TABAN BEYAZ-GRİ,8.0,CIFT,US,31.0,0.00,0.0,0.00,*,,010273,,10273,,,,,,,
4501,12220,F,020 1625,TABAN BEJ-ŞEFFAF,8.0,CIFT,US,32.0,0.00,0.0,0.00,*,,010315,,10315,,,,,,,
4501,12221,F,020 1627,TABAN BİSKÜVİ-SİYAH,8.0,CIFT,US,25.0,0.00,0.0,0.00,*,,010152,,10152,,,,,,,
4501,12222,F,020 1627,TABAN BEJ-BİSKÜVİ,8.0,CIFT,US,25.0,0.00,0.0,0.00,*,,010153,,10153,,,,,,,
4501,12223,F,020 1638,,8.0,CIFT,US,29.0,0.00,0.0,0.00,*,,010297,,10297,,,,,,,
4501,12224,F,020 1682,TABAN BEYAZ-SİYAH,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,010267,,10267,,,,,,,
4501,12225,F,020 1682,TABAN BEJ-KREP,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,010268,,10268,,,,,,,
4501,12226,F,020 1683,TABAN BEJ-KREP,48.0,CIFT,US,24.0,0.00,0.0,0.00,*,,010269,,10269,,,,,,,
4501,12227,F,020 1695,,16.0,CIFT,US,25.0,0.00,0.0,0.00,*,,010296,,10296,,,,,,,
4502,12228,F,023 8118,TABAN SİYAH-AKSESUAR TABANDA SİYAH-TOKA ALTIN,8.0,CIFT,US,38.0,0.00,0.0,0.00,*,,010156,,10156,,,,,,,
4502,12229,F,023 8118,TABAN SİYAH-AKSESUAR TABANDA SİYAH-TOKA GÜMÜŞ,8.0,CIFT,US,38.0,0.00,0.0,0.00,*,,010157,,10157,,,,,,,
4502,12230,F,023 8128-1,,24.0,CIFT,US,33.0,0.00,0.0,0.00,*,,010376,,10376,,,,,,,
4503,12231,F,024 22-864,,16.0,CIFT,US,34.0,0.00,0.0,0.00,*,,010179,,10179,,,,,,,
4504,12232,F,026 245,TABAN BEJ,8.0,CIFT,US,35.0,0.00,0.0,0.00,*,,010360,,10360,,,,,,,
4504,12233,F,026 245,TABAN BEYAZ,8.0,CIFT,US,35.0,0.00,0.0,0.00,*,,010361,,10361,,,,,,,
4504,12234,F,026 309,TABAN EVA BEJ,8.0,CIFT,US,37.0,0.00,0.0,0.00,*,,010364,,10364,,,,,,,
4504,12235,F,026 309,TABAN EVA BEYAZ,8.0,CIFT,US,37.0,0.00,0.0,0.00,*,,010365,,10365,,,,,,,
4505,12236,F,027 7961,YILAN OLMAYACAK-TABAN BEYAZ,8.0,CIFT,US,30.0,0.00,0.0,0.00,*,,010232,,10232,,,,,,,
4505,12237,F,027 7961-B,YILAN OLMAYACAK-TABAN SİYAH,8.0,CIFT,US,30.0,0.00,0.0,0.00,*,,010231,,10231,,,,,,,
4506,12238,F,030 1527,,16.0,CIFT,US,28.0,0.00,0.0,0.00,*,,010327,,10327,,,,,,,
4506,12239,F,030 1710,TABAN BEJ,8.0,CIFT,US,34.0,0.00,0.0,0.00,*,,010192,,10192,,,,,,,
4506,12240,F,030 1710,TABAN BİSKÜVİ,8.0,CIFT,US,34.0,0.00,0.0,0.00,*,,010193,,10193,,,,,,,
4506,12241,F,030 1743,,8.0,CIFT,US,35.0,0.00,0.0,0.00,*,,010198,,10198,,,,,,,
4506,12242,F,030 1747,TABAN BEJ,8.0,CIFT,US,25.0,0.00,0.0,0.00,*,,010325,,10325,,,,,,,
4506,12243,F,030 1747,TABAN SİYAH,8.0,CIFT,US,25.0,0.00,0.0,0.00,*,,010326,,10326,,,,,,,
4506,12244,F,030 1781,TABAN SİYAH,8.0,CIFT,US,37.0,0.00,0.0,0.00,*,,010149,,10149,,,,,,,
4506,12245,F,030 1781,TABAN BİSKÜVİ,16.0,CIFT,US,37.0,0.00,0.0,0.00,*,,010150,,10150,,,,,,,
4506,12246,F,030 1788,TABAN SİYAH,8.0,CIFT,US,44.0,0.00,0.0,0.00,*,,010144,,10144,,,,,,,
4506,12247,F,030 1788,TABAN NATURAL,8.0,CIFT,US,44.0,0.00,0.0,0.00,*,,010146,,10146,,,,,,,
4506,12248,F,030 1789,TABAN NATURAL,8.0,CIFT,US,37.0,0.00,0.0,0.00,*,,010145,,10145,,,,,,,
4507,12249,F,033 2430,TABANLAR BİSKÜVİ,112.0,CIFT,US,13.0,0.00,0.0,0.00,*,,010351,,10351,,,,,,,
4508,12250,F,035 6006,,8.0,CIFT,US,30.0,0.00,0.0,0.00,*,,010247,,10247,,,,,,,
4509,12251,F,039 25503-2,,8.0,CIFT,US,34.0,0.00,0.0,0.00,*,,010226,,10226,,,,,,,
4509,12252,F,039 25632-2,,8.0,CIFT,US,35.0,0.00,0.0,0.00,*,,010225,,10225,,,,,,,
4509,12253,F,039 26507,,24.0,CIFT,US,33.0,0.00,0.0,0.00,*,,010228,,10228,,,,,,,
4509,12254,F,039 28406-1,TABAN BEYAZ,48.0,CIFT,US,30.0,0.00,0.0,0.00,*,,010352,,10352,,,,,,,
4509,12255,F,039 28416-2,TABAN BEJ,32.0,CIFT,US,29.0,0.00,0.0,0.00,*,,010354,,10354,,,,,,,
4509,12256,F,039 28422-1,TABAN BEYAZ,80.0,CIFT,US,30.0,0.00,0.0,0.00,*,,010353,,10353,,,,,,,
4509,12257,F,039 28429-1,TABAN BEYAZ,8.0,CIFT,US,29.0,0.00,0.0,0.00,*,,010283,,10283,,,,,,,
4509,12258,F,039 28429-2,TABAN BEJ,8.0,CIFT,US,29.0,0.00,0.0,0.00,*,,010284,,10284,,,,,,,
4509,12259,F,039 28429-3,TABAN SİYAH,8.0,CIFT,US,29.0,0.00,0.0,0.00,*,,010285,,10285,,,,,,,
4509,12260,F,039 28600,TABAN BEJ,48.0,CIFT,US,31.0,0.00,0.0,0.00,*,,010355,,10355,,,,,,,
4509,12261,F,039 28600,TABAN BEYAZ,16.0,CIFT,US,31.0,0.00,0.0,0.00,*,,010356,,10356,,,,,,,
4509,12262,F,039 7204,,8.0,CIFT,US,35.0,0.00,0.0,0.00,*,,010227,,10227,,,,,,,
4509,12263,F,039 7204,,8.0,CIFT,US,35.0,0.00,0.0,0.00,*,,010293,,10293,,,,,,,
4509,12264,F,039 7464-2,,16.0,CIFT,US,33.0,0.00,0.0,0.00,*,,010347,,10347,,,,,,,
4510,12265,F,041 1259,YAN AKSESSUAR OLMASIN,32.0,CIFT,US,24.0,0.00,0.0,0.00,*,,010178,,10178,,,,,,,
4510,12266,F,041 1278,,16.0,CIFT,US,34.0,0.00,0.0,0.00,*,,010223,,10223,,,,,,,
4510,12267,F,041 1285,,8.0,CIFT,US,40.0,0.00,0.0,0.00,*,,010294,,10294,,,,,,,
4510,12268,F,041 1291,,24.0,CIFT,US,32.0,0.00,0.0,0.00,*,,010224,,10224,,,,,,,
4510,12269,F,041 1293,,16.0,CIFT,US,34.0,0.00,0.0,0.00,*,,010222,,10222,,,,,,,
4510,12270,F,041 1305,,16.0,CIFT,US,33.0,0.00,0.0,0.00,*,,010271,,10271,,,,,,,
4510,12271,F,041 1307,TABAN BORDO-GRİ,8.0,CIFT,US,34.0,0.00,0.0,0.00,*,,010200,,10200,,,,,,,
4511,12272,F,044 2220-1,TABAN SİYAH,16.0,CIFT,US,27.0,0.00,0.0,0.00,*,,010165,,10165,,,,,,,
4511,12273,F,044 2220-1,TABAN NATURAL,16.0,CIFT,US,27.0,0.00,0.0,0.00,*,,010166,,10166,,,,,,,
4512,12274,F,045 2919,TABAN BEYAZ,48.0,CIFT,US,23.0,0.00,0.0,0.00,*,,010255,,10255,,,,,,,
4512,12275,F,045 2955,TABAN BEYAZ,24.0,CIFT,US,25.0,0.00,0.0,0.00,*,,010238,,10238,,,,,,,
4512,12276,F,045 2971,TABAN BEYAZ,16.0,CIFT,US,24.0,0.00,0.0,0.00,*,,010256,,10256,,,,,,,
4513,12277,F,047 1800,,16.0,CIFT,US,25.0,0.00,0.0,0.00,*,,010151,,10151,,,,,,,
4513,12278,F,047 1806,,16.0,CIFT,US,23.0,0.00,0.0,0.00,*,,010180,,10180,,,,,,,
4514,12279,F,049 613,,16.0,CIFT,US,33.0,0.00,0.0,0.00,*,,010270,,10270,,,,,,,
4515,12280,F,051 25033,,16.0,CIFT,US,20.0,0.00,0.0,0.00,*,,010349,,10349,,,,,,,
4516,12281,F,052 7588,,24.0,CIFT,US,41.0,0.00,0.0,0.00,*,,010350,,10350,,,,,,,
4516,12282,F,052 7744,,8.0,CIFT,US,46.0,0.00,0.0,0.00,*,,010295,,10295,,,,,,,
4517,12283,F,054 534,FİYONK OLMASIN-TABAN BEYAZ NOKTALI,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,010245,,10245,,,,,,,
4517,12284,F,054 535,TABAN BEYAZ NOKTALI,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,010243,,10243,,,,,,,
4517,12285,F,054 536,TABAN BEYAZ NOKTALI,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,010246,,10246,,,,,,,
4517,12286,F,054 541,TABAN BEYAZ NOKTALI,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,010244,,10244,,,,,,,
4517,12287,F,054 542,AKSESUARSIZ-TABAN DÜZ SİYAH,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,010321,,10321,,,,,,,
4518,12288,F,056 615,,8.0,CIFT,US,37.0,0.00,0.0,0.00,*,,010169,,10169,,,,,,,
4518,12289,F,056 624,,16.0,CIFT,US,37.0,0.00,0.0,0.00,*,,010158,,10158,,,,,,,
4518,12290,F,056 636,,16.0,CIFT,US,35.0,0.00,0.0,0.00,*,,010176,,10176,,,,,,,
4519,12291,F,057 1801-1,,8.0,CIFT,US,27.0,0.00,0.0,0.00,*,,010346,,10346,,,,,,,
4519,12292,F,057 1850,,16.0,CIFT,US,24.0,0.00,0.0,0.00,*,,010330,,10330,,,,,,,
4519,12293,F,057 1853,,16.0,CIFT,US,26.0,0.00,0.0,0.00,*,,010333,,10333,,,,,,,
4519,12294,F,057 5002,TABAN NUDE,16.0,CIFT,US,27.0,0.00,0.0,0.00,*,,010332,,10332,,,,,,,
4519,12295,F,057 5003,TABAN NUDE,8.0,CIFT,US,27.0,0.00,0.0,0.00,*,,010331,,10331,,,,,,,
4519,12296,F,057 5011,TABAN BEJ,8.0,CIFT,US,23.0,0.00,0.0,0.00,*,,010328,,10328,,,,,,,
