SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT
020 1506,0,0,S02,35.0,US,2024-10-30 00:00:00,*,,,,
020 1509,0,0,S02,33.0,US,2024-10-29 00:00:00,*,,,,
020 1510,0,0,S02,37.0,US,2024-10-30 00:00:00,*,,,,
020 1512,0,0,S02,32.0,US,2024-10-29 00:00:00,*,,,,
020 1517,0,0,S02,35.0,US,2024-10-29 00:00:00,*,,,,
020 1519,0,0,S02,35.0,US,2024-10-29 00:00:00,*,,,,
020 1523,0,0,S02,32.0,US,2024-10-29 00:00:00,*,,,,
020 1524,0,0,FS0,35.0,US,2025-02-25 00:00:00,*,,,,
020 1524,0,0,S02,34.0,US,2024-10-29 00:00:00,,,,Suat,2025-02-25 17:11:27.840000
020 1525,0,0,S02,35.0,US,2024-10-30 00:00:00,*,,,,
020 1526,0,0,S02,38.0,US,2024-10-29 00:00:00,*,,,,
020 1527,0,0,FS0,41.0,US,2025-02-25 00:00:00,,,,,
020 1527,0,0,S02,40.0,US,2024-10-29 00:00:00,*,,,,
020 1529,0,0,S02,35.0,US,2024-10-29 00:00:00,*,,,,
020 1539,0,0,S02,32.0,US,2024-11-29 00:00:00,*,,,ONUR,2024-11-29 13:00:21.947000
020 1540,0,0,S02,37.0,US,2024-11-29 00:00:00,*,,,ONUR,2024-11-29 12:57:59.750000
020 1541,0,0,S02,32.0,US,2024-10-29 00:00:00,*,,,,
020 1542,0,0,S02,42.0,US,2024-10-29 00:00:00,*,,,,
020 1543,0,0,S02,35.0,US,2024-10-30 00:00:00,*,,,,
020 1550,0,0,S02,37.0,US,2024-11-29 00:00:00,*,,,ONUR,2024-11-29 12:39:59.950000
020 1553,0,0,FS0,41.0,US,2025-02-25 00:00:00,*,,,,
020 1553,0,0,S02,40.0,US,2024-11-29 00:00:00,,,,Suat,2025-02-25 16:58:53.510000
020 1557,0,0,S02,32.0,US,2024-11-29 00:00:00,*,,,ONUR,2024-11-29 12:48:36.380000
020 1567,0,0,S02,33.0,US,2024-12-05 00:00:00,*,,,İra,2024-12-05 14:57:07.547000
020 1568,0,0,S02,33.0,US,2024-12-05 00:00:00,*,,,İra,2024-12-05 14:39:44.120000
020 1569,0,0,S02,38.0,US,2024-12-05 00:00:00,*,,,İra,2024-12-05 15:02:03.153000
020 1570,0,0,S02,40.0,US,2024-12-05 00:00:00,*,,,İra,2024-12-05 14:30:22.803000
020 1584,0,0,S02,30.0,US,2024-12-12 00:00:00,*,,,ONUR,2024-12-12 12:53:06.070000
020 1590,0,0,S02,32.0,US,2024-12-12 00:00:00,*,,,ONUR,2024-12-12 12:45:18.627000
020 1591,0,0,S02,38.0,US,2024-12-27 00:00:00,*,,,Suat,2024-12-27 11:15:43.560000
020 1592,0,0,S02,38.0,US,2024-12-27 00:00:00,*,,,Suat,2024-12-27 11:15:51.340000
020 1593,0,0,S02,38.0,US,2024-12-27 00:00:00,*,,,Suat,2024-12-27 11:15:58.243000
020 1614,0,0,S02,40.0,US,2024-10-29 00:00:00,*,,,,
020 1616,0,0,S02,37.0,US,2024-11-29 12:43:40.860000,*,,,,
020 1624,0,0,S02,38.0,US,2024-12-05 00:00:00,*,,,İra,2024-12-05 14:49:39.617000
020 1625,0,0,S02,38.0,US,2024-12-05 00:00:00,*,,,İra,2024-12-05 14:52:48.937000
020 1627,0,0,S02,32.0,US,2024-12-09 00:00:00,*,,,ONUR,2024-12-09 10:05:45.573000
020 1632,0,0,S02,34.0,US,2024-12-27 00:00:00,*,,,Suat,2024-12-27 11:53:05.767000
020 1635,0,0,S02,34.0,US,2024-12-27 11:55:06.430000,*,,,,
020 1636,0,0,S02,34.0,US,2024-12-27 00:00:00,*,,,Suat,2024-12-27 11:52:39.753000
020 1637,0,0,S02,33.0,US,2024-12-27 00:00:00,*,,,Suat,2024-12-27 11:59:12.603000
020 1638,0,0,S02,35.0,US,2024-12-12 00:00:00,*,,,ONUR,2024-12-12 12:50:46.973000
020 1666,0,0,S02,32.0,US,2024-10-29 00:00:00,*,,,,
020 1667,0,0,S02,32.0,US,2024-10-29 00:00:00,*,,,,
020 1671,0,0,S02,35.0,US,2024-11-29 00:00:00,*,,,ONUR,2024-11-29 13:07:39.920000
020 1672,0,0,S02,32.0,US,2025-01-11 00:00:00,*,,,ONUR,2025-01-11 13:49:35.853000
020 1673,0,0,S02,31.0,US,2025-04-30 00:00:00,*,,,ONUR,2025-04-30 19:36:33.093000
020 1674,0,0,S02,35.0,US,2024-12-13 00:00:00,*,,,ONUR,2024-12-13 19:00:03.553000
020 1679,0,0,S02,38.0,US,2024-12-05 00:00:00,*,,,İra,2024-12-05 15:21:23.060000
020 1681,0,0,S02,38.0,US,2024-12-05 00:00:00,*,,,İra,2024-12-05 14:23:33.740000
020 1682,0,0,S02,32.0,US,2024-11-28 00:00:00,*,,,ONUR,2024-11-28 16:49:30.323000
020 1683,0,0,S02,30.0,US,2024-11-28 00:00:00,*,,,ONUR,2024-11-28 16:44:19.083000
020 1684,0,0,S02,32.0,US,2024-11-28 16:08:30.773000,*,,,,
020 1686,0,0,S02,38.0,US,2024-11-29 00:00:00,*,,,ONUR,2024-11-29 12:54:24.847000
020 1695,0,0,FS0,32.0,US,2025-02-25 00:00:00,*,,,,
020 1695,0,0,S02,31.0,US,2024-12-12 00:00:00,,,,Suat,2025-02-25 16:45:56.863000
020 1696,0,0,S02,32.0,US,2024-12-12 00:00:00,*,,,ONUR,2024-12-12 13:12:01.920000
020 1701,0,0,S02,32.0,US,2024-12-12 13:13:02.580000,*,,,,
020 1703,0,0,S02,37.0,US,2024-12-27 00:00:00,*,,,Suat,2024-12-27 11:31:13.693000
020 1802,0,0,S02,45.0,US,2025-03-06 00:00:00,*,,,,
020 1811,0,0,S02,49.0,US,2025-03-06 00:00:00,*,,,,
021- 6193,0,0,S02,48.0,US,2024-08-09 00:00:00,*,,,,
021-7075,0,0,S02,45.0,US,2024-08-09 00:00:00,*,,,,
021-7077,0,0,S02,45.0,US,2024-08-09 00:00:00,*,,,,
021-7098,0,0,S02,45.0,US,2024-08-09 00:00:00,*,,,,
021-7277,0,0,S02,45.0,US,2024-08-09 00:00:00,*,,,,
021-7324,0,0,S02,45.0,US,2024-08-09 00:00:00,*,,,,
022-1403,0,0,S02,29.0,US,2024-08-09 00:00:00,*,,,,
022-1404,0,0,S02,29.0,US,2024-08-09 00:00:00,*,,,,
022-2002,0,0,S02,40.0,US,2024-08-09 00:00:00,*,,,,
022-2031,0,0,S02,48.0,US,2024-08-09 00:00:00,*,,,,
022-2032,0,0,S02,48.0,US,2024-08-09 00:00:00,*,,,,
022-3603,0,0,S02,40.0,US,2024-08-09 00:00:00,*,,,ONUR,2024-08-09 09:30:17.677000
022-7717,0,0,S02,40.0,US,2024-08-09 00:00:00,*,,,,
023 10036,0,0,S02,45.0,US,2025-02-26 00:00:00,*,,,Suat,2025-02-26 14:59:57.157000
023 10038,0,0,S02,45.0,US,2025-02-26 15:27:01.170000,*,,,,
023 10070,0,0,S02,47.0,US,2025-02-26 00:00:00,*,,,Suat,2025-02-26 15:31:24.433000
023 10071,0,0,S02,47.0,US,2025-02-26 15:38:01.783000,*,,,,
023 2259,0,0,S02,47.0,US,2025-02-26 00:00:00,*,,,ONUR,2025-02-26 15:10:39.957000
023 8110,0,0,S02,42.0,US,2024-11-16 00:00:00,*,,,,
023 8111,0,0,S02,43.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 10:49:55.357000
023 8112,0,0,S02,42.0,US,2024-11-16 10:32:42.173000,*,,,,
023 8113,0,0,S02,43.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 10:23:21.277000
023 8114,0,0,S02,45.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 10:56:30.973000
023 8115,0,0,S02,43.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 10:41:21.400000
023 8116,0,0,S02,45.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 10:25:32.647000
023 8117,0,0,S02,42.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 10:48:02.073000
023 8118,0,0,S02,44.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 10:44:04.597000
023 8119,0,0,S02,44.0,US,2024-11-16 10:45:02.913000,*,,,,
023 8120,0,0,S02,44.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 10:52:06.600000
023 8121,0,0,S02,43.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 10:53:53.767000
023 8122,0,0,S02,42.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 10:31:12.910000
023 8123,0,0,S02,45.0,US,2024-12-02 00:00:00,*,,,ONUR,2024-12-02 13:25:57.043000
023 8125,0,0,S02,43.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 10:28:26.037000
023 8126,0,0,S02,32.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 11:03:55.017000
023 8127,0,0,S02,32.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 10:59:03.790000
023 8128,0,0,S02,41.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 11:00:44.607000
023 8128-1,0,0,S02,40.0,US,2024-12-17 00:00:00,*,,,ONUR,2024-12-17 13:30:29.793000
023 8129,0,0,S02,47.0,US,2024-12-02 00:00:00,*,,,ONUR,2024-12-02 12:53:53.500000
023 8130,0,0,S02,43.0,US,2024-12-02 00:00:00,*,,,ONUR,2024-12-02 12:42:21.610000
023 8131,0,0,S02,45.0,US,2024-12-02 00:00:00,*,,,ONUR,2024-12-02 12:45:08.367000
023 8132,0,0,S02,45.0,US,2024-11-29 00:00:00,*,,,ONUR,2024-11-29 18:36:46.147000
023 8133,0,0,S02,44.0,US,2024-12-02 00:00:00,*,,,ONUR,2024-12-02 12:51:02.333000
023 8134,0,0,S02,44.0,US,2024-12-02 00:00:00,*,,,ONUR,2024-12-02 12:48:00.467000
023 8135,0,0,S02,45.0,US,2024-12-02 12:45:57.200000,*,,,,
023 8136,0,0,FS0,45.0,US,2025-02-25 00:00:00,*,,,,
023 8136,0,0,S02,44.0,US,2025-02-06 00:00:00,,,,Suat,2025-02-25 14:11:05.280000
023 8139,0,0,S02,45.0,US,2024-12-17 13:42:46.320000,*,,,,
023 8142,0,0,S02,43.0,US,2024-12-17 00:00:00,*,,,ONUR,2024-12-17 13:07:08.523000
023 8143,0,0,S02,41.0,US,2024-12-17 00:00:00,*,,,ONUR,2024-12-17 13:12:25.337000
023 8144,0,0,S02,43.0,US,2024-12-17 00:00:00,*,,,ONUR,2024-12-17 13:37:29.947000
023 8145,0,0,S02,42.0,US,2024-12-17 13:10:00.547000,*,,,,
023 8146,0,0,S02,41.0,US,2025-02-06 00:00:00,*,,,,
023 8147,0,0,S02,44.0,US,2024-12-17 00:00:00,*,,,ONUR,2024-12-17 13:14:41.033000
023 8148,0,0,S02,42.0,US,2024-12-17 00:00:00,*,,,ONUR,2024-12-17 13:07:44.360000
023 8149,0,0,S02,44.0,US,2024-12-17 00:00:00,*,,,ONUR,2024-12-17 13:32:37.220000
023 8150,0,0,S02,42.0,US,2024-12-17 00:00:00,*,,,ONUR,2024-12-17 13:36:29.380000
023 8151,0,0,FS0,36.0,US,2025-02-26 00:00:00,*,,,ONUR,2025-02-26 14:56:33.917000
023 8151,0,0,S02,35.0,US,2025-02-06 00:00:00,,,,ONUR,2025-02-26 14:56:33.913000
023-2240,0,0,S02,36.0,US,2024-08-09 00:00:00,*,,,,
023-2243,0,0,S02,36.0,US,2024-08-09 00:00:00,*,,,,
023-2244,0,0,S02,36.0,US,2024-08-09 00:00:00,*,,,,
023-2245,0,0,S02,36.0,US,2024-08-09 00:00:00,*,,,,
023-2255,0,0,S02,36.0,US,2024-08-09 00:00:00,*,,,,
023-2290,0,0,S02,36.0,US,2024-08-09 00:00:00,*,,,,
023-2295,0,0,S02,36.0,US,2024-08-09 00:00:00,*,,,,
023-2314,0,0,S02,45.0,US,2024-08-09 00:00:00,*,,,,
023-2317,0,0,S02,45.0,US,2024-08-09 00:00:00,*,,,,
023-2323,0,0,S02,45.0,US,2024-08-09 00:00:00,*,,,,
023-2325,0,0,S02,45.0,US,2024-08-09 00:00:00,*,,,,
024 22-165,0,0,S02,41.0,US,2025-03-10 08:43:39.493000,*,,,,
024 22-671,0,0,S02,41.0,US,2025-03-10 08:40:31.653000,*,,,,
024 22-676,0,0,S02,41.0,US,2024-11-26 00:00:00,*,,,,
024 22-737,0,0,S02,43.0,US,2025-03-10 00:00:00,*,,,Suat,2025-03-10 08:36:47.830000
024 22-743,0,0,S02,43.0,US,2024-11-26 19:05:23.837000,*,,,,
024 22-745,0,0,S02,39.0,US,2025-03-10 00:00:00,*,,,Suat,2025-03-10 08:35:17.123000
024 22-761,0,0,S02,45.0,US,2024-11-26 00:00:00,*,,,ONUR,2024-11-26 13:20:42.037000
024 22-774,0,0,S02,41.0,US,2024-11-26 00:00:00,*,,,ONUR,2024-11-26 13:25:17.833000
024 22-775,0,0,S02,41.0,US,2024-11-26 13:26:27.437000,*,,,,
024 22-807,0,0,S02,43.0,US,2024-11-26 00:00:00,*,,,ONUR,2024-11-26 13:31:26.907000
024 22-813,0,0,S02,43.0,US,2024-11-26 13:32:24.360000,*,,,,
024 22-820,0,0,S02,43.0,US,2024-11-26 00:00:00,*,,,ONUR,2024-11-26 19:00:36.653000
024 22-821,0,0,S02,41.0,US,2024-11-26 00:00:00,*,,,ONUR,2024-11-26 18:47:44.850000
024 22-825,0,0,S02,47.0,US,2024-11-26 00:00:00,*,,,ONUR,2024-11-26 13:38:42.173000
024 22-832,0,0,S02,45.0,US,2025-03-10 00:00:00,*,,,Suat,2025-03-10 08:38:13.627000
024 22-838,0,0,S02,45.0,US,2024-11-26 00:00:00,*,,,ONUR,2024-11-26 13:41:25.670000
024 22-864,0,0,S02,41.0,US,2024-11-26 00:00:00,*,,,ONUR,2024-11-26 13:44:02.607000
024 22-866,0,0,S02,43.0,US,2024-11-26 00:00:00,*,,,ONUR,2024-11-26 13:49:33.137000
024 22-875,0,0,S02,41.0,US,2024-11-26 00:00:00,*,,,ONUR,2024-11-26 13:53:37.087000
024 22-882,0,0,S02,40.0,US,2024-11-26 00:00:00,*,,,ONUR,2024-11-26 13:57:25.700000
024 22-883,0,0,S02,41.0,US,2024-11-26 00:00:00,*,,,ONUR,2024-11-26 14:01:01.157000
024 22-889,0,0,S02,45.0,US,2024-11-26 00:00:00,*,,,ONUR,2024-11-26 14:04:19.560000
024 22-903,0,0,S02,44.0,US,2024-11-26 00:00:00,*,,,ONUR,2024-11-26 14:11:46.590000
024 22-904,0,0,S02,45.0,US,2024-11-26 00:00:00,*,,,ONUR,2024-11-26 14:17:55.657000
024 22-974,0,0,S02,41.0,US,2025-03-10 00:00:00,*,,,Suat,2025-03-10 08:40:13.340000
024 5859,0,0,S02,41.0,US,2024-11-26 00:00:00,*,,,ONUR,2024-11-26 14:26:28.553000
024 7058,0,0,S02,43.0,US,2024-11-26 00:00:00,*,,,ONUR,2024-11-26 14:33:25.840000
024 7060,0,0,S02,43.0,US,2024-11-26 14:35:28.547000,*,,,,
024 7061,0,0,S02,43.0,US,2024-11-26 14:39:43.470000,*,,,,
024 7073,0,0,S02,44.0,US,2024-11-26 00:00:00,*,,,ONUR,2024-11-26 14:44:47.287000
024 7814,0,0,S02,41.0,US,2025-03-10 08:44:35.190000,*,,,,
024-7058,0,0,S02,36.0,US,2024-08-09 00:00:00,*,,,,
024-7061,0,0,S02,36.0,US,2024-08-09 00:00:00,*,,,,
026 202,0,0,S02,42.0,US,2025-02-27 00:00:00,*,,,ONUR,2025-02-27 10:36:51.333000
026 202-1,0,0,FS0,41.0,US,2025-02-27 00:00:00,*,,,Suat,2025-02-27 10:53:50.307000
026 202-1,0,0,S02,40.0,US,2024-12-10 00:00:00,,,,Suat,2025-02-27 10:53:50.307000
026 217,0,0,S02,50.0,US,2024-12-10 00:00:00,*,,,ONUR,2024-12-10 09:26:12.070000
026 218-1,0,0,S02,40.0,US,2024-12-10 00:00:00,*,,,ONUR,2024-12-10 18:18:25.103000
026 225,0,0,S02,36.0,US,2024-12-11 00:00:00,*,,,ONUR,2024-12-11 10:27:41.060000
026 228,0,0,S02,41.0,US,2024-12-10 00:00:00,*,,,ONUR,2024-12-10 18:12:04.690000
026 245,0,0,FS0,41.0,US,2025-02-27 00:00:00,*,,,,
026 245,0,0,S02,40.0,US,2024-12-10 00:00:00,,,,Suat,2025-02-27 10:06:14.573000
026 246,0,0,FS0,38.0,US,2025-02-27 00:00:00,*,,,Suat,2025-02-27 10:22:32.723000
026 246,0,0,S02,40.0,US,2025-02-27 10:18:41.077000,,,,,
026 253,0,0,S02,50.0,US,2024-10-11 00:00:00,*,,,,
026 270,0,0,S02,46.0,US,2024-10-07 00:00:00,*,,,,
026 300,0,0,S02,37.0,US,2024-12-11 00:00:00,*,,,ONUR,2024-12-11 09:28:20.223000
026 300-1,0,0,S02,37.0,US,2024-12-11 09:42:18.913000,*,,,,
026 301,0,0,S02,40.0,US,2024-12-11 00:00:00,*,,,ONUR,2024-12-11 09:10:03.567000
026 301-1,0,0,S02,41.0,US,2024-12-11 00:00:00,*,,,ONUR,2024-12-11 09:03:59.653000
026 302,0,0,S02,39.0,US,2024-12-10 00:00:00,*,,,ONUR,2024-12-10 18:48:58.790000
026 305,0,0,S02,41.0,US,2024-12-10 00:00:00,*,,,ONUR,2024-12-10 17:08:54.903000
026 306,0,0,S02,42.0,US,2025-02-27 00:00:00,*,,,ONUR,2025-02-27 10:57:50.820000
026 306,0,0,S04,45.0,US,2025-02-27 00:00:00,,,,,
026 309,0,0,S02,42.0,US,2024-12-10 00:00:00,*,,,ONUR,2024-12-10 17:53:04.413000
026 309-1,0,0,S02,42.0,US,2025-02-13 11:22:32.837000,*,,,,
026 310-1,0,0,S02,41.0,US,2024-12-17 00:00:00,*,,,ONUR,2024-12-17 14:38:17.307000
026 311,0,0,S02,40.0,US,2024-12-10 17:40:25.803000,*,,,,
026 313-1,0,0,S02,39.0,US,2024-12-11 00:00:00,*,,,ONUR,2024-12-11 09:33:44.447000
026 315,0,0,S02,41.0,US,2024-12-10 00:00:00,*,,,ONUR,2024-12-10 18:33:41.273000
026 316-1,0,0,FS0,42.0,US,2025-02-27 00:00:00,*,,,,
026 316-1,0,0,S02,41.0,US,2024-12-11 00:00:00,,,,Suat,2025-02-27 10:36:36.820000
026 316-2,0,0,S02,42.0,US,2024-12-10 00:00:00,*,,,ONUR,2024-12-10 17:25:21.600000
026 317,0,0,S02,41.0,US,2024-12-10 17:12:30.200000,*,,,,
026 317-1,0,0,S02,41.0,US,2024-12-10 18:24:12.253000,*,,,,
026 318,0,0,S02,37.0,US,2024-12-10 00:00:00,*,,,ONUR,2024-12-10 17:58:56.623000
026 319,0,0,S02,39.0,US,2024-12-10 00:00:00,*,,,ONUR,2024-12-10 17:19:18.587000
026 320,0,0,S02,40.0,US,2025-02-25 00:00:00,*,,,Suat,2025-02-25 13:03:52.403000
026 323,0,0,S02,40.0,US,2024-12-10 00:00:00,*,,,ONUR,2024-12-10 16:57:21.780000
026 327,0,0,S02,42.0,US,2025-02-27 00:00:00,*,,,ONUR,2025-02-27 10:46:15.263000
026 K-207,0,0,S04,49.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 12:06:35.550000
026 K-207,0,0,S05,44.0,US,2025-05-21 00:00:00,*,,,Suat,2025-05-21 12:06:35.547000
026 K-207,0,0,S07,46.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 12:06:35.543000
026 K-207-1,0,0,S04,49.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 13:08:16.793000
026 K-207-1,0,0,S05,44.0,US,2025-05-21 00:00:00,*,,,Suat,2025-05-21 13:08:16.790000
026 K-207-1,0,0,S07,46.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 13:08:16.790000
026 K-213,0,0,S04,55.0,US,2025-05-21 00:00:00,,,,,
026 K-213,0,0,S05,51.0,US,2025-05-21 00:00:00,*,,,,
026 K-213,0,0,S07,52.0,US,2025-05-21 00:00:00,,,,,
026 K-215,0,0,S04,50.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 14:10:04.980000
026 K-215,0,0,S05,46.0,US,2025-05-21 00:00:00,*,,,Suat,2025-05-21 14:10:04.977000
026 K-215,0,0,S07,47.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 14:10:04.977000
026 K-225,0,0,S04,44.0,US,2025-05-23 10:45:30.437000,,,,,
026 K-225,0,0,S05,39.0,US,2025-05-23 10:45:30.437000,*,,,,
026 K-225,0,0,S07,41.0,US,2025-05-23 10:45:30.437000,,,,,
026 K-228,0,0,S04,48.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 13:14:43.547000
026 K-228,0,0,S05,41.0,US,2025-05-21 00:00:00,*,,,Suat,2025-05-21 13:14:43.547000
026 K-228,0,0,S07,45.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 13:14:43.547000
026 K-258,0,0,S04,53.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 13:59:46.050000
026 K-258,0,0,S05,49.0,US,2025-05-21 00:00:00,*,,,Suat,2025-05-21 13:59:46.050000
026 K-258,0,0,S07,50.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 13:59:46.050000
026 K-271,0,0,S04,49.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 15:25:22.540000
026 K-271,0,0,S05,44.0,US,2025-05-21 00:00:00,*,,,Suat,2025-05-21 15:25:22.537000
026 K-271,0,0,S07,46.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 15:25:22.537000
026 K-303,0,0,S04,44.0,US,2025-05-23 00:00:00,,,,Suat,2025-05-23 10:15:47.247000
026 K-303,0,0,S05,39.0,US,2025-05-23 00:00:00,*,,,Suat,2025-05-23 10:15:47.243000
026 K-303,0,0,S07,41.0,US,2025-05-23 00:00:00,,,,Suat,2025-05-23 10:15:47.243000
026 K-331,0,0,S04,48.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 12:28:49.227000
026 K-331,0,0,S05,43.0,US,2025-05-21 00:00:00,*,,,Suat,2025-05-21 12:28:49.227000
026 K-331,0,0,S07,45.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 12:28:49.223000
026 K-332,0,0,S04,48.0,US,2025-05-21 13:34:56.753000,,,,,
026 K-332,0,0,S05,43.0,US,2025-05-21 00:00:00,*,,,Suat,2025-05-21 13:40:22.920000
026 K-332,0,0,S07,45.0,US,2025-05-21 13:34:56.753000,,,,,
026 K-333,0,0,S04,49.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 14:24:17.260000
026 K-333,0,0,S05,44.0,US,2025-05-21 00:00:00,*,,,Suat,2025-05-21 14:24:17.257000
026 K-333,0,0,S07,46.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 14:24:17.257000
026 K-336,0,0,S04,45.0,US,2025-05-23 00:00:00,,,,Suat,2025-05-23 10:26:14.990000
026 K-336,0,0,S05,40.0,US,2025-05-23 00:00:00,*,,,Suat,2025-05-23 10:26:14.990000
026 K-336,0,0,S07,42.0,US,2025-05-23 00:00:00,,,,Suat,2025-05-23 10:26:14.990000
026 K-338,0,0,S04,45.0,US,2025-05-23 10:31:27.407000,,,,,
026 K-338,0,0,S05,40.0,US,2025-05-23 10:31:27.407000,*,,,,
026 K-338,0,0,S07,42.0,US,2025-05-23 10:31:27.407000,,,,,
026 K-340,0,0,S04,48.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 12:42:27.160000
026 K-340,0,0,S05,43.0,US,2025-05-21 00:00:00,*,,,Suat,2025-05-21 12:42:27.157000
026 K-340,0,0,S07,45.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 12:42:27.157000
026 K-352,0,0,S04,55.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 13:42:48.930000
026 K-352,0,0,S05,51.0,US,2025-05-21 00:00:00,*,,,Suat,2025-05-21 13:42:48.927000
026 K-352,0,0,S07,52.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 13:42:48.927000
026 K-354,0,0,S04,58.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 14:41:32.193000
026 K-354,0,0,S05,54.0,US,2025-05-21 00:00:00,*,,,Suat,2025-05-21 14:41:32.193000
026 K-354,0,0,S07,55.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 14:41:32.193000
026 K-355,0,0,S04,55.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 12:17:42.613000
026 K-355,0,0,S05,51.0,US,2025-05-21 00:00:00,*,,,Suat,2025-05-21 12:17:42.610000
026 K-355,0,0,S07,52.0,US,2025-05-21 00:00:00,,,,Suat,2025-05-21 12:17:42.610000
026 K-357,0,0,S04,50.0,US,2025-05-23 00:00:00,,,,Suat,2025-05-23 09:47:54.990000
026 K-357,0,0,S05,46.0,US,2025-05-23 00:00:00,*,,,Suat,2025-05-23 09:47:54.990000
026 K-357,0,0,S07,47.0,US,2025-05-23 00:00:00,,,,Suat,2025-05-23 09:47:54.987000
027 7840,0,0,S02,46.0,US,2024-10-29 00:00:00,*,,,,
027 7935,0,0,S02,47.0,US,2024-10-29 00:00:00,*,,,,
027 7938,0,0,S02,47.0,US,2024-10-29 00:00:00,*,,,,
027 7941,0,0,S02,46.0,US,2024-10-29 00:00:00,*,,,,
027 7944,0,0,S02,47.0,US,2024-10-29 00:00:00,*,,,,
027 7945-F,0,0,S02,52.0,US,2024-10-29 00:00:00,*,,,,
027 7945-T,0,0,S02,53.0,US,2024-10-29 00:00:00,*,,,,
027 7948,0,0,S02,43.0,US,2024-10-29 00:00:00,*,,,,
027 7948-Y,0,0,S02,48.0,US,2024-10-29 00:00:00,*,,,,
027 7949,0,0,S02,43.0,US,2024-10-29 00:00:00,*,,,,
027 7950,0,0,S02,44.0,US,2024-10-29 00:00:00,*,,,,
027 7956,0,0,S02,47.0,US,2024-10-29 00:00:00,*,,,,
027 7958,0,0,S02,46.0,US,2024-10-29 00:00:00,*,,,,
027 7959,0,0,S02,46.0,US,2024-10-29 00:00:00,*,,,,
027 7961,0,0,S02,45.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 13:11:07.647000
027 7961-B,0,0,S02,45.0,US,2024-11-16 13:05:15.033000,*,,,,
027 7967,0,0,S02,43.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 13:16:36.163000
027 7969,0,0,S02,45.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 13:02:45.267000
027 7970,0,0,S02,44.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 13:18:30.830000
027 7971,0,0,S02,41.0,US,2024-11-16 00:00:00,*,,,ONUR,2024-11-16 13:13:22.097000
028 0106,0,0,S02,30.0,US,2024-10-31 00:00:00,*,,,,
028 0110,0,0,S02,37.0,US,2024-10-31 00:00:00,*,,,,
028 0112,0,0,S02,37.0,US,2024-11-20 00:00:00,*,,,ONUR,2024-11-20 16:40:25.317000
028 0113,0,0,S02,35.0,US,2024-11-20 00:00:00,*,,,ONUR,2024-11-20 16:35:53.227000
028 0116,0,0,S02,37.0,US,2024-11-20 00:00:00,*,,,ONUR,2024-11-20 16:33:07.230000
028 0117,0,0,S02,33.0,US,2024-11-20 00:00:00,*,,,ONUR,2024-11-20 16:27:47.513000
028 0137,0,0,S02,32.0,US,2024-10-31 00:00:00,*,,,,
028 0138,0,0,S02,32.0,US,2024-10-31 00:00:00,*,,,,
028 0309,0,0,S02,37.0,US,2024-10-31 00:00:00,*,,,,
