Bolum,FisTur,FisTip,HareketNo,EvrakNo,EvrakNo2,DeleteUN,DeleteDT,EvrakNo3,FisTar
PSF,0,,1542094,24-0010-001396,içi boş,ONL,2024-04-02 13:10:05.310000,,2024-03-30 19:05:47.110000
PSF,0,,1542096,24-0010-001396,içi boş,ONL,2024-04-02 13:09:57.933000,,2024-03-30 19:05:47.910000
PSF,0,,1542099,24-0010-001420,içi boş,ONL,2024-04-02 12:59:09.613000,,2024-03-30 19:05:51.907000
PSF,0,,1542104,24-0010-001422,içi boş,ONL,2024-04-02 12:55:46.223000,,2024-03-30 19:05:56.460000
PSF,0,,1542106,24-0010-001423,içi boş,ONL,2024-04-02 12:54:52.347000,,2024-03-30 19:05:56.487000
PSF,0,,1542107,24-0010-001422,içi boş,ONL,2024-04-02 12:55:22.373000,,2024-03-30 19:05:57.117000
PSF,0,,1542120,24-0010-001430,içi boş,ONL,2024-04-02 13:15:32.237000,,2024-03-30 19:06:04.667000
PSF,0,,1542121,24-0010-001430,içi boş,ONL,2024-04-02 13:15:25.067000,,2024-03-30 19:06:05.290000
PSF,0,,1542122,24-0010-001432,boş,ONL,2024-04-02 13:15:56.340000,,2024-03-30 19:06:07.673000
PSF,0,,1542123,24-0010-001432,içi boş,ONL,2024-04-02 13:15:49.727000,,2024-03-30 19:06:12.663000
PSF,0,,1542126,24-0010-001437,içi boş,ONL,2024-04-02 13:09:26.767000,,2024-03-30 19:06:17.667000
PSF,0,,1542127,24-0010-001437,içi boş,ONL,2024-04-02 13:09:17.880000,,2024-03-30 19:06:17.723000
PSF,0,,1542131,24-0010-001466,içiboş,ONL,2024-04-02 13:16:09.777000,,2024-03-30 19:06:22.330000
PSF,0,,1542150,24-0010-001320,içi boş,ONL,2024-04-02 13:00:00.227000,,2024-03-30 19:06:35.157000
PSF,0,,1542151,24-0010-001320,içi boş,ONL,2024-04-02 12:59:45.843000,,2024-03-30 19:06:35.180000
PSF,0,,1542152,24-0010-001320,içi boş,ONL,2024-04-02 12:59:31.473000,,2024-03-30 19:06:35.727000
PSF,0,,1542157,24-0010-001323,içi boş,ONL,2024-04-02 13:00:20.607000,,2024-03-30 19:06:47.507000
PSF,0,,1542175,24-0010-001332,içi boş,ONL,2024-04-02 13:00:40.930000,,2024-03-30 19:07:08.273000
PSF,0,,1542191,24-0010-001342,içi boş,ONL,2024-04-02 13:01:09.623000,,2024-03-30 19:07:19.347000
PSF,0,,1542192,24-0010-001342,içi boş,ONL,2024-04-02 13:01:00.743000,,2024-03-30 19:07:20.063000
PSF,0,,1542200,24-0010-001349,.çi boş,ONL,2024-04-02 13:01:37.787000,,2024-03-30 19:07:30.217000
PSF,0,,1542201,24-0010-001349,içi boş,ONL,2024-04-02 13:01:29.297000,,2024-03-30 19:07:30.240000
PSF,0,,1542210,24-0010-001350,içi boş,ONL,2024-04-02 13:01:53.953000,,2024-03-30 19:07:39.223000
CF,K,GO,702812,,,AKKALAMALL,2024-03-30 19:24:32.060000,,2024-03-30 19:23:41
CF,K,NO,702814,,,AKKALAMALL,2024-03-30 19:33:08.547000,,2024-03-30 19:31:32
CF,K,NO,702815,,,AKKALAMALL,2024-03-30 19:33:54.983000,,2024-03-30 19:33:08
Si,N,A,48759,,,BARIŞ,2024-03-30 20:02:55.507000,,2024-03-30 20:02:17
HBB,0,,102654,102654,,RAYMOOL,2024-03-30 20:31:54.380000,,2024-03-30 20:12:23
S_BF,,0,102654,RAYMOL HATALL99,,RAYMOOL,2024-03-30 20:31:54.327000,,2024-03-30 20:12:23
CF,K,KT,702818,NAKİT ,,KLAS,2024-03-31 10:32:03.853000,,2024-03-31 09:55:18
PSF,1,,1543422,,DENEME,FUNDA1,2024-04-02 10:14:28.087000,,2024-03-31 10:09:16
HBB,0,,102686,102686,,RAYMOOL,2024-03-31 20:43:13.157000,,2024-03-31 19:58:39
S_BF,,0,102686,RAYMOL HATALL99,,RAYMOOL,2024-03-31 20:43:13.150000,,2024-03-31 19:58:39
HBB,0,,102687,102687,,RAYMOOL,2024-03-31 20:47:25.820000,,2024-03-31 20:43:13
S_BF,,0,102687,RAYMOL HATALL99,,RAYMOOL,2024-03-31 20:47:25.803000,,2024-03-31 20:43:13
HBB,0,,102688,102688,,RAYMOOL,2024-03-31 20:50:57.323000,,2024-03-31 20:47:25
S_BF,,0,102688,RAYMOL HATALL99,,RAYMOOL,2024-03-31 20:50:57.310000,,2024-03-31 20:47:25
HBB,0,,102689,102689,,RAYMOOL,2024-03-31 22:27:04.517000,,2024-03-31 20:50:57
S_BF,,0,102689,RAYMOL HATALL99,,RAYMOOL,2024-03-31 22:27:04.507000,,2024-03-31 20:50:57
HBB,0,,102690,102690,,RAYMOOL,2024-03-31 22:31:46.960000,,2024-03-31 22:27:48
S_BF,,0,102690,RAYMOL HATALL99,,RAYMOOL,2024-03-31 22:31:46.910000,,2024-03-31 22:27:48
SK,,,0,726 M A4061,,DOGANCAN,2024-04-01 13:42:01.660000,,2024-04-01 00:00:00
Si,N,S,48761,AYLİN ST,,ÖMER,2024-11-02 17:33:13.473000,,2024-04-01 12:51:37
F,i,dsa,893700,,,DOGANCAN,2024-04-01 15:30:33.793000,,2024-04-01 15:29:26.507000
HBB,0,,102742,102742,,RAYMOOL,2024-04-01 21:26:28.997000,,2024-04-01 17:07:29
S_BF,,0,102742,RAYMOL HATALL99,,RAYMOOL,2024-04-01 21:26:28.967000,,2024-04-01 17:07:29
HBB,0,,102755,102755,,RAYMOOL,2024-04-01 23:41:49.590000,,2024-04-01 21:27:28
S_BF,,0,102755,RAYMOL HATALL99,,RAYMOOL,2024-04-01 23:41:49.570000,,2024-04-01 21:27:28
F,i,dsa,894281,,,DOGANCAN,2024-04-04 22:47:54.920000,,2024-04-02 11:07:57
F,i,dsa,895432,,,NADIR,2024-12-12 21:28:24.307000,,2024-04-02 11:07:57
F,i,dsa,1014871,,,NADIR,2025-04-23 09:22:05.720000,,2024-04-02 11:07:57
F,i,dsa,894012,,,SEMRA,2024-04-02 11:17:01.500000,,2024-04-02 11:08:12
F,i,dsa,894283,,,DOGANCAN,2024-04-04 22:48:22.770000,,2024-04-02 11:20:09
F,i,dsa,895433,,,NADIR,2024-12-12 21:28:44.067000,,2024-04-02 11:20:09
F,i,dsa,1014872,,,NADIR,2025-04-23 09:22:14.047000,,2024-04-02 11:20:09
F,i,dsa,894159,,,NADIR,2024-04-02 15:12:22.047000,,2024-04-02 15:09:25.760000
F,f,fal,894330,YOK,,DOGANCAN,2024-04-02 17:10:10.267000,,2024-04-02 17:11:34
PSF,1,,1543669,,SATIŞ İŞLEMİ OLACAK,SEDAT,2024-04-02 17:17:14.897000,,2024-04-02 17:13:27
Si,N,S,48763,AYLİN ,,ÖMER,2024-11-02 17:33:21.820000,,2024-04-02 17:34:19
PSF,0,,1543709,,ZB,MELİSA,2024-04-02 18:04:29.217000,,2024-04-02 18:01:35
Si,N,S,48764,,,ONL,2024-11-01 21:38:47.417000,,2024-04-02 19:13:06
Si,N,S,48765,,,MUHAMMED,2024-04-02 20:53:10.750000,,2024-04-02 20:46:01
SK,,,0,132 M AF34,,DOGANCAN,2024-04-03 21:35:51.960000,,2024-04-03 00:00:00
SK,,,0,132 Z AF34,,DOGANCAN,2024-04-03 21:37:07.723000,,2024-04-03 00:00:00
F,i,dsa,894456,,,DOGANCAN,2024-04-03 08:30:49.217000,,2024-04-03 08:22:48.170000
F,i,dsa,894461,,,DOGANCAN,2024-04-03 10:05:28.877000,,2024-04-03 09:08:20.113000
F,i,dsa,894467,,,DOGANCAN,2024-04-03 10:05:36.903000,,2024-04-03 09:48:52.877000
Si,N,S,48766,acil,,ONL,2024-11-01 21:45:18.887000,,2024-04-03 11:15:19
Si,N,S,48768,MR ACİL,,ONL,2024-11-01 21:50:15.597000,,2024-04-03 12:20:47
F,i,dsa,894564,,,DOGANCAN,2024-04-03 12:31:38.660000,,2024-04-03 12:30:33.517000
CF,K,KT,702925,GİDER,,NUR,2024-04-03 12:38:26.497000,,2024-04-03 12:34:50
Si,N,S,48770,TOPLAM,,ONL,2024-11-01 21:38:08.567000,,2024-04-03 12:55:51
Si,N,S,48769,,,ONL,2024-11-03 14:08:48.320000,,2024-04-03 13:05:01
HBB,0,,102845,102845,,RAYMOOL,2024-04-03 14:36:54.397000,,2024-04-03 14:28:04
S_BF,,0,102845,RAYMOL HATALL99,,RAYMOOL,2024-04-03 14:36:54.380000,,2024-04-03 14:28:04
F,i,dsa,894643,,,MUHAMMED,2024-04-03 14:33:46.707000,,2024-04-03 14:32:42.733000
HBB,0,,102854,102854,,RAYMOOL,2024-04-03 15:52:00.260000,,2024-04-03 14:37:43
S_BF,,0,102854,RAYMOL HATALL99,,RAYMOOL,2024-04-03 15:52:00.247000,,2024-04-03 14:37:43
Si,N,S,48771,,,ÖMER,2024-11-02 17:33:30.237000,,2024-04-03 15:27:59
F,i,dal,894897,,,MUHAMMED,2024-04-03 21:26:05.770000,,2024-04-03 21:24:03
F,i,dsa,894898,,,MUHAMMED,2024-04-03 21:25:51.640000,,2024-04-03 21:24:03
SF,,1,22463,ZYT TRANSFER040,,DOGANCAN,2024-04-04 04:00:22.903000,,2024-04-04 02:52:21
SF,,1,22464,SAYIM/04/04/24,,DOGANCAN,2024-04-04 05:16:03.293000,,2024-04-04 05:12:41
SF,,2,22465,SAYIM/04/04/24,,DOGANCAN,2024-04-04 05:16:17.263000,,2024-04-04 05:13:14
F,i,fal,894934,1,,DOGANCAN,2024-04-04 10:15:36.593000,,2024-04-04 10:07:22
F,i,fal,894942,2,,DOGANCAN,2024-04-04 10:47:20.267000,,2024-04-04 10:37:31
F,i,dsa,894961,,,DOGANCAN,2024-04-04 11:24:00.300000,,2024-04-04 11:20:06.857000
F,f,fal,894970,YOK,,EMİR,2024-04-04 11:45:49.750000,,2024-04-04 11:43:41
F,i,dsa,895004,,,ZBURNU,2024-04-04 12:51:42.547000,,2024-04-04 12:46:41
Si,N,A,48795,NATALİ ST ,,SERKAN,2024-04-05 10:47:46.757000,,2024-04-04 12:53:57
Si,N,A,48796,NATALİ ST 2 ,,SERKAN,2024-04-05 10:47:40.323000,,2024-04-04 14:05:37
F,i,fal,895089,16,,DOGANCAN,2024-04-04 14:58:13.577000,,2024-04-04 14:56:48
SF,,1,22470,SSIFIRLAMD,,ESENEY,2024-04-04 15:33:46.780000,,2024-04-04 15:32:08
F,i,fal,895182,,,DOGANCAN,2024-04-04 16:33:39.023000,,2024-04-04 16:16:52
HBB,0,,102955,102955,,RAYMOOL,2024-04-04 16:44:19.400000,,2024-04-04 16:29:21
S_BF,,0,102955,RAYMOL HATALM00,,RAYMOOL,2024-04-04 16:44:19.330000,,2024-04-04 16:29:21
F,i,fal,895212,1,,DOGANCAN,2024-04-04 16:53:37.247000,,2024-04-04 16:50:36
SF,,1,22475,ZYT TRANSFER041,,NADIR,2024-04-04 18:50:20.513000,,2024-04-04 18:49:32
F,i,dsa,895242,,,DOGANCAN,2024-04-04 19:01:39.003000,,2024-04-04 19:00:56.430000
HBB,0,,102986,102986,,RAYMOOL,2024-04-04 20:54:51.893000,,2024-04-04 20:52:37
S_BF,,0,102986,RAYMOL HATALM01,,RAYMOOL,2024-04-04 20:54:51.873000,,2024-04-04 20:52:37
BF,10,0,23453,,,BERRIN,2024-04-05 16:38:07.460000,,2024-04-05 00:00:00
BF,2,1,23501,D144,,BERRIN,2024-04-05 17:06:21.320000,,2024-04-05 00:00:00
SK,,,0,628 M ABKN204,,DOGANCAN,2024-04-05 12:18:12.077000,,2024-04-05 00:00:00
Si,N,S,48798,AYDA,,ÖMER,2024-11-02 17:33:37.297000,,2024-04-05 12:04:39
F,i,dsa,895491,,,NADIR,2024-04-05 12:51:09.967000,,2024-04-05 12:50:36.033000
SF,,1,22487,SSIFIRLAMD,,ESENEY,2024-04-05 12:58:14.370000,,2024-04-05 12:55:20
F,i,dsa,895505,,,NADIR,2024-04-05 13:13:35.560000,,2024-04-05 13:13:09.203000
Si,N,S,48800,BÜLENT ,,ÖMER,2024-11-02 17:33:51.263000,,2024-04-05 13:57:42
Si,N,S,48801,KATE ST 2 ,,ÖMER,2024-11-02 17:34:49.130000,,2024-04-05 14:20:08
PSF,0,,1545038,,,SEMRA,2024-04-06 12:08:09.080000,,2024-04-05 15:08:48
Si,N,S,48807,AYLİN,,ÖMER,2024-11-02 17:34:56.053000,,2024-04-05 17:29:59
Si,N,S,48808,AYDA ,,ÖMER,2024-11-02 17:35:02.397000,,2024-04-05 17:31:53
SF,,1,22501,SSIFIRLAMD,,ESENEY,2024-04-05 19:24:09.857000,,2024-04-05 19:22:10
SK,,,0,726 M BR2968,,DOGANCAN,2024-04-06 10:17:23.937000,,2024-04-06 00:00:00
F,i,dsa,895921,,,NADIR,2024-04-06 00:21:02.820000,,2024-04-06 00:18:44.130000
Si,N,S,48819,,,ÖMER,2024-11-02 17:35:12.157000,,2024-04-06 09:26:15
Si,N,S,48821,CEMİLE,,ÖMER,2024-11-02 17:35:21.993000,,2024-04-06 11:19:57
PSF,0,,1545591,,,SEMRA,2024-04-06 18:39:46.580000,,2024-04-06 11:54:14
F,i,fal,896057,7,,DOGANCAN,2024-04-06 12:40:19.203000,,2024-04-06 12:37:49
PSF,1,,1545747,,SATIŞ İŞLEMİ OLACAK,SEDAT,2024-04-06 14:27:02.833000,,2024-04-06 14:24:33
Si,N,S,48822,AYLİN ,,SERKAN,2024-04-06 14:31:51.190000,,2024-04-06 14:25:37
Si,N,S,48823,AYLİN,,ÖMER,2024-11-02 17:35:29.870000,,2024-04-06 14:33:54
F,i,fal,896175,14,,DOGANCAN,2024-04-06 14:49:03.907000,,2024-04-06 14:46:39
HBB,0,,103121,103121,,RAYMOOL,2024-04-06 17:11:12.337000,,2024-04-06 17:08:48
S_BF,,0,103121,RAYMOL HATALM01,,RAYMOOL,2024-04-06 17:11:12.303000,,2024-04-06 17:08:48
HBB,0,,103123,103123,,RAYMOOL,2024-04-06 18:06:33.887000,,2024-04-06 17:18:57
S_BF,,0,103123,RAYMOL HATALM02,,RAYMOOL,2024-04-06 18:06:33.863000,,2024-04-06 17:18:57
CF,K,NO,703080,PERS,,BERRIN,2024-04-06 18:20:19.027000,,2024-04-06 17:43:33
Si,N,S,48824,,,ONL,2024-11-03 13:52:28.557000,,2024-04-06 18:42:54
CF,C,AD,703119,PAYU,,BERRIN,2024-05-14 14:30:53.990000,,2024-04-07 12:19:13
PSF,0,,1546420,,,SEMRA,2024-04-07 13:50:23.740000,,2024-04-07 12:38:40
PSF,0,,1546876,,N,SEMRA,2024-04-08 13:25:35.850000,,2024-04-07 17:55:54
BF,2,0,23547,TOPTAN580,,BERRIN,2024-04-08 17:00:53.800000,,2024-04-08 00:00:00
BF,2,0,23553,D178,,BERRIN,2024-04-08 17:00:01.173000,,2024-04-08 00:00:00
BF,2,0,23554,TOPTAN581,,BERRIN,2024-04-08 17:02:04.230000,,2024-04-08 00:00:00
BF,2,0,23555,TOPTAN582,,BERRIN,2024-04-08 17:01:59.600000,,2024-04-08 00:00:00
F,i,dsa,896593,,,DOGANCAN,2024-04-08 10:53:57.770000,,2024-04-08 10:31:21
Si,N,S,48826,AYLİN ST ,,ÖMER,2024-11-02 17:35:41.053000,,2024-04-08 12:01:05
F,f,fsa,896676,YON,,MUHAMMED,2024-04-08 13:03:03.393000,,2024-04-08 12:29:41
Si,N,S,48827,,,ONL,2024-11-03 13:53:32.363000,,2024-04-08 12:55:30
Si,N,S,48828,NATALİ ST,,ÖMER,2024-11-02 17:35:52.243000,,2024-04-08 13:55:12
Si,N,S,48829,,,ÖMER,2024-11-02 17:36:02.617000,,2024-04-08 17:16:07
CF,K,BY,703139,,,BERRIN,2024-04-08 18:03:39.637000,,2024-04-08 17:33:10
BF,10,0,23568,,,BERRIN,2024-04-09 18:22:49.540000,,2024-04-09 00:00:00
PSF,1,,1548017,,funda bilgisnden,BERRIN,2024-04-09 10:37:23.537000,,2024-04-09 09:48:05
F,i,dal,897140,,,OGUZHAN,2024-04-09 15:37:22.097000,,2024-04-09 11:57:21.833000
F,i,dsa,897075,,,OGUZHAN,2024-04-09 15:38:00.840000,,2024-04-09 11:57:21.833000
F,i,dsa,897093,,,DOGANCAN,2024-04-09 12:48:39.560000,,2024-04-09 12:48:12.223000
Si,N,S,48834,,,ÖMER,2024-11-02 17:36:14.223000,,2024-04-09 13:00:16
PSF,0,,1548288,,YANLIŞ ÜRÜN ALIMI,BERRIN,2024-04-09 17:09:25.477000,,2024-04-09 14:52:55
F,i,dal,897305,,,TAMASA,2024-04-09 17:41:22.210000,,2024-04-09 17:39:34
F,i,dsa,897352,,,DOGANCAN,2024-04-09 21:24:09.553000,,2024-04-09 21:23:18.870000
F,i,dsa,897353,,,DOGANCAN,2024-04-09 21:25:25.760000,,2024-04-09 21:24:37.790000
F,i,dsa,897422,,,MELİSA,2024-04-10 14:38:33.640000,,2024-04-10 14:35:59
Si,N,S,48835,,,ÖMER,2024-11-02 17:36:21.887000,,2024-04-10 14:57:26
F,f,fsa,897479,ONLİNECIKL80,,MUHAMMED,2024-04-10 20:41:12.310000,,2024-04-10 20:38:32
F,i,dal,897659,,,MUHAMMED,2024-04-11 19:03:15.780000,,2024-04-11 18:54:11
F,i,dsa,897658,,,MUHAMMED,2024-04-11 19:03:36.003000,,2024-04-11 18:54:11
CF,K,NO,703231,,,AKKALAMALL,2024-04-11 19:09:38.733000,,2024-04-11 19:08:53
CK,,,0,N3931,,SERKAN,2024-04-13 12:35:14.117000,,2024-04-12 00:00:00
F,i,dsa,897776,,,MUHAMMED,2024-04-12 16:50:38.207000,,2024-04-12 16:49:25.343000
F,i,dsa,897777,,,MUHAMMED,2024-04-12 16:50:44.243000,,2024-04-12 16:49:40.987000
HBB,0,,103414,103414,,RAYMOOL,2024-04-12 18:27:48.970000,,2024-04-12 16:50:20
S_BF,,0,103414,RAYMOL HATALM02,,RAYMOOL,2024-04-12 18:27:48.950000,,2024-04-12 16:50:20
CF,K,NO,703247,,,AKKALAMALL,2024-04-14 19:27:42.080000,,2024-04-12 19:48:16
F,f,fal,897930,İADE,,DOGANCAN,2024-04-13 13:25:38.693000,,2024-04-13 13:23:24
Si,N,S,48836,NADYA,,ÖMER,2024-11-02 17:36:29.717000,,2024-04-13 13:38:53
F,f,fal,898028,İADE,,DOGANCAN,2024-04-13 14:56:48.360000,,2024-04-13 14:55:54
F,i,fal,898032,,,DOGANCAN,2024-04-13 15:01:31.013000,,2024-04-13 15:00:55
F,f,fai,898061,C2C İADE,,DOGANCAN,2024-04-13 15:53:12.883000,,2024-04-13 15:45:54
CF,K,NO,703294,,,AKKALAMALL,2024-04-14 19:36:41.427000,,2024-04-13 17:11:11
CF,K,GO,703295,,,AKKALAMALL,2024-04-14 19:36:33.060000,,2024-04-13 17:12:06
CF,K,BY,703300,,,BERRIN,2024-04-15 10:34:38.467000,,2024-04-13 18:21:44
HBB,0,,103463,103463,,RAYMOOL,2024-04-13 20:51:15.873000,,2024-04-13 20:45:14
S_BF,,0,103463,RAYMOL HATALM02,,RAYMOOL,2024-04-13 20:51:15.840000,,2024-04-13 20:45:14
HBB,0,,103464,103464,,RAYMOOL,2024-04-13 21:03:55.567000,,2024-04-13 20:51:15
S_BF,,0,103464,RAYMOL HATALM02,,RAYMOOL,2024-04-13 21:03:55.537000,,2024-04-13 20:51:15
F,i,dsa,898188,,,KLAS,2024-04-14 14:04:45.253000,,2024-04-14 12:10:28
HBB,0,,103486,103486,,RAYMOOL,2024-04-15 16:11:47.910000,,2024-04-14 15:08:43
S_BF,,0,103486,RAYMOL HATALM02,,RAYMOOL,2024-04-15 16:11:47.903000,,2024-04-14 15:08:43
Si,N,S,48837,,,ÖMER,2024-11-02 17:36:38.283000,,2024-04-14 15:35:07
Si,N,S,48838,NATALİA,,ÖMER,2024-11-02 17:38:36.277000,,2024-04-15 13:31:18
Si,N,S,48839,NATALİ,,ÖMER,2024-11-02 17:38:43.110000,,2024-04-15 14:38:05
F,i,dal,898627,RESMİ,,NADIR,2024-04-15 22:26:51.010000,,2024-04-15 15:52:13
F,i,dsa,898624,RESMİ,,NADIR,2024-04-15 22:28:31.873000,,2024-04-15 15:52:13
F,i,dal,898630,RESMİ,,NADIR,2024-04-15 22:27:24.100000,,2024-04-15 15:52:51
F,i,dsa,898626,RESMİ,,NADIR,2024-04-15 22:28:40.073000,,2024-04-15 15:52:51
F,i,dal,898631,RESMİ,,NADIR,2024-04-15 22:26:12.750000,,2024-04-15 15:54:02
F,i,dsa,898629,RESMİ,,NADIR,2024-04-15 22:27:42.170000,,2024-04-15 15:54:02
HBB,0,,103525,103525,,RAYMOOL,2024-04-15 16:28:02.980000,,2024-04-15 16:13:00
S_BF,,0,103525,RAYMOL HATALM02,,RAYMOOL,2024-04-15 16:28:02.943000,,2024-04-15 16:13:00
Si,N,S,48846,AYLİN,,ÖMER,2024-11-02 17:38:53.073000,,2024-04-15 17:45:08
Si,N,S,48847,NATALİ,,ÖMER,2024-11-02 17:39:00.677000,,2024-04-15 17:58:43
CF,K,NO,703358,,,AKKALAMALL,2024-04-15 18:34:01.757000,,2024-04-15 18:29:24
CF,K,NO,703360,,,AKKALAMALL,2024-04-15 19:23:54.420000,,2024-04-15 18:36:06
F,f,fsa,898934,YOK,,SALİH,2024-04-16 09:42:24.313000,,2024-04-16 09:15:24
SF,,2,22598,ZBTEKLEMELO0,,DOGANCAN,2024-04-16 10:10:44.400000,,2024-04-16 09:16:14
Si,N,S,48848,NATALİA,,ÖMER,2024-11-02 17:39:10.337000,,2024-04-16 13:32:03
F,f,fal,899133,C2C AKTAR GELECEK,,DOGANCAN,2024-04-16 15:17:01.467000,,2024-04-16 14:51:56
Si,N,S,48850,SİBEL,,ÖMER,2024-11-02 17:39:17.653000,,2024-04-16 18:24:01
F,f,fsa,899401,4,,SALİH,2024-04-16 19:10:06.157000,,2024-04-16 18:43:57
Si,N,S,48851,AYLİN,,ÖMER,2024-11-02 17:39:26.390000,,2024-04-16 18:57:35
Si,N,S,48854,adile,,ÖMER,2024-11-02 17:39:34.860000,,2024-04-16 21:41:32
F,i,fal,899526,5,,DOGANCAN,2024-04-17 10:25:55.530000,,2024-04-17 10:23:45
Si,N,S,48855,SİBEL,,ÖMER,2024-11-02 17:39:43.867000,,2024-04-17 10:53:34
Si,N,S,48856,CEMİLE,,ÖMER,2024-11-02 17:40:36.117000,,2024-04-17 11:07:20
Si,N,S,48858,AYLİN,,ONL,2024-11-03 14:08:54.217000,,2024-04-17 11:37:33
F,i,dsa,899618,qr için,,NADIR,2024-04-17 12:29:56.810000,,2024-04-17 12:10:51
Si,N,S,48872,ERCAN,,ÖMER,2024-11-02 17:40:43.280000,,2024-04-17 16:05:36
F,f,fal,899835,YOK,,DOGANCAN,2024-04-17 16:10:10.300000,,2024-04-17 16:06:13
HBB,0,,103692,103692,,ZBURNU,2024-04-17 16:27:57.817000,,2024-04-17 16:13:35
S_BF,,0,103692,TRG431,,ZBURNU,2024-04-17 16:27:57.780000,,2024-04-17 16:13:35
F,i,dsa,899845,,,DOGANCAN,2024-04-17 16:22:49.253000,,2024-04-17 16:21:01.797000
PSF,0,,1551964,,,SEMRA,2024-04-20 15:27:06.040000,,2024-04-17 17:43:13
HBB,0,,103709,103709,,RAYMOOL,2024-04-17 22:36:13.603000,,2024-04-17 18:25:28
S_BF,,0,103709,RAYMOL HATALM02,,RAYMOOL,2024-04-17 22:36:13.593000,,2024-04-17 18:25:28
Si,N,S,48880,AYGERİM,,ÖMER,2024-11-02 17:40:53.023000,,2024-04-18 11:38:48
F,f,fal,900173,YOK,,DOGANCAN,2024-04-18 12:10:47.610000,,2024-04-18 12:06:21
F,i,dsa,900179,,,EMİR,2024-04-18 12:16:33.047000,,2024-04-18 12:16:04.550000
F,i,dsa,900195,,,NADIR,2024-04-18 12:38:46.390000,,2024-04-18 12:36:44.300000
F,i,dsa,900234,,,MUHAMMED,2024-04-18 14:16:54.770000,,2024-04-18 14:15:20
F,i,dsa,900238,,,NADIR,2024-04-18 14:23:56.980000,,2024-04-18 14:17:02
F,i,dsa,900338,,,NADIR,2024-04-18 16:17:36.643000,,2024-04-18 16:15:33.310000
PSF,0,,1552297,,,SEMRA,2024-04-18 16:30:58.400000,,2024-04-18 16:30:49
SF,,1,22631,SIFIRLAR7,,DOGANCAN,2024-04-18 18:01:38.757000,,2024-04-18 18:00:47
CF,K,NO,703463,PERS,,BERRIN,2024-04-18 19:21:21.673000,,2024-04-18 18:35:01
F,i,dsa,900546,,,DOGANCAN,2024-04-18 20:08:30.173000,,2024-04-18 20:07:35.363000
SK,,,0,722 M AS454,,DOGANCAN,2024-04-19 16:32:26.047000,,2024-04-19 00:00:00
F,i,dsa,900597,,,MUHAMMED,2024-04-19 11:17:55.713000,,2024-04-19 09:42:43.550000
F,i,dsa,900721,,,SEMRA,2024-04-19 14:36:46.527000,,2024-04-19 13:55:57
F,f,fal,900804,C2C AKTAR 0007,,DOGANCAN,2024-04-19 15:52:24.623000,,2024-04-19 15:05:27
Si,N,S,48902,,,ÖMER,2024-11-02 17:41:34.853000,,2024-04-19 16:02:00
Si,N,S,48903,,,NADIR,2024-04-19 16:06:55.347000,,2024-04-19 16:04:37
Si,N,S,48904,,,ÖMER,2024-11-02 17:41:41.157000,,2024-04-19 16:23:39
SF,,1,22649,SSIFIRLAMD,,ESENEY,2024-04-19 17:57:47.917000,,2024-04-19 17:54:17
F,f,fsa,901060,19.042025,,SALİH,2024-04-19 19:02:52.593000,,2024-04-19 18:19:23
Si,N,S,48906,YILDIZ AYLIN,,ÖMER,2024-11-02 17:41:48.010000,,2024-04-19 21:16:56
SF,,1,22659,SSIFIRLAMD,,ESENEY,2024-04-19 21:38:17.873000,,2024-04-19 21:30:19
Si,N,S,48907,SİBEL,,ÖMER,2024-11-02 17:42:05.683000,,2024-04-19 21:33:34
F,i,dsa,901178,,,NADIR,2024-04-19 23:49:38.880000,,2024-04-19 23:48:55.540000
F,i,fal,901227,4,,DOGANCAN,2024-04-20 10:56:48,,2024-04-20 10:23:30
F,i,fal,901229,4,,DOGANCAN,2024-04-20 11:08:48.160000,,2024-04-20 10:56:48
Si,N,S,48908,,,ÖMER,2024-11-02 17:42:59.263000,,2024-04-20 11:30:34
F,i,dsa,901315,,,ZBURNU,2024-04-20 12:43:58.610000,,2024-04-20 11:37:36
Si,N,S,48909,,,ÖMER,2024-11-02 17:43:07.017000,,2024-04-20 12:04:53
F,i,fal,901346,11,,DOGANCAN,2024-04-20 13:47:34.120000,,2024-04-20 13:45:04
PSF,0,,1553174,,,SEMRA,2024-04-20 14:34:03.170000,,2024-04-20 14:33:45
Si,N,S,48910,ali,,ÖMER,2024-11-02 17:43:16.613000,,2024-04-20 15:41:55
CF,K,NT,703574,,,TAMASA,2024-04-22 16:24:48.947000,,2024-04-20 15:48:57
F,i,dsa,902642,,,NADIR,2024-04-21 10:59:30.147000,,2024-04-21 10:55:30.963000
F,i,dsa,902649,,,NADIR,2024-04-21 12:36:54.540000,,2024-04-21 12:33:28.780000
SF,,1,22683,SSIFIRLAMD,,ESENEY,2024-04-21 13:22:34.673000,,2024-04-21 13:18:23
SF,,1,22684,SSIFIRLAMD,,ESENEY,2024-04-21 13:58:50.440000,,2024-04-21 13:49:07
SF,,1,22685,SSIFIRLAMD,,ESENEY,2024-04-21 14:07:36.073000,,2024-04-21 13:58:50
SF,,1,22686,SSIFIRLAMD,,ESENEY,2024-04-21 14:14:07.323000,,2024-04-21 14:07:36
SF,,1,22687,SSIFIRLAMD,,ESENEY,2024-04-21 14:22:23.217000,,2024-04-21 14:14:07
HBB,0,,104954,104954,,RAYMOOL,2024-04-21 14:25:51.177000,,2024-04-21 14:23:17
