ID,TABLOTIP,SATIRTIP,TANIMKODU,USTGRUP,SEVIYE,TANIMADI,ACCCODE1,ACCCODE2,RAPORLAMA,TERSBAKIYE,HESAPTUTARI,ISLEMTURU,HESAPKAREKTERI,FORMULTANIM,SIRANO,TUTAR,AP,kgid,insUN,insDT,insApp,updUN,updDT,updApp,EBYNCODE
1166,22,1,01,,1,Sınai mülkiyet haklarında istisna (K.V.K. Mad. 5/B),,,0,0,0,0,0,,30.0000000000,0E-10,,1166,dbo,2024-10-09 00:18:04.993000,Update,,,,354
1167,22,1,01,,1,5300 sayılı Tarım Ürünleri Lisanslı Depoculuk Kanunu Kapsamında Düzenlenen Ürün Senetlerinin Elden Çıkarılmasından Doğan Kazanç İstisnası (193 s. Kanun Geçici Madde 76),,,0,0,0,0,0,,31.0000000000,0E-10,,1167,dbo,2024-10-09 00:18:05,Update,,,,387
1168,22,1,01,,1,Diğer İndirimler ve İstisnalar,,,0,0,0,0,0,,32.0000000000,0E-10,,1168,dbo,2024-10-09 00:18:05.007000,Update,,,,350
1169,22,1,01,,1,1-KVK Geçici Mad. 14/1-a kapsamında değerlemeden doğan kazanç istisnası,,,0,0,0,0,0,,33.0000000000,0E-10,,1169,dbo,2024-10-09 00:18:05.010000,Update,,,,370
1170,22,1,01,,1,2-KVK Geçici Mad. 14/1-b kapsamında kur farkı kazanç istisnası,,,0,0,0,0,0,,34.0000000000,0E-10,,1170,dbo,2024-10-09 00:18:05.013000,Update,,,,371
1171,22,1,01,,1,3-KVK Geçici Mad. 14/1-b kapsamında dönem sonu değerlemesinden doğan kar payı ve faiz istisnası,,,0,0,0,0,0,,35.0000000000,0E-10,,1171,dbo,2024-10-09 00:18:05.017000,Update,,,,372
1172,22,1,01,,1,4-KVK Geçici Mad. 14/1-b kapsamında vade sonunda oluşan kar payı ve faiz istisnası,,,0,0,0,0,0,,36.0000000000,0E-10,,1172,dbo,2024-10-09 00:18:05.020000,Update,,,,373
1173,22,1,01,,1,5-KVK Geçici Mad. 14/1-b kapsamında vade sonunda doğan diğer kazançlardan istisna,,,0,0,0,0,0,,37.0000000000,0E-10,,1173,dbo,2024-10-09 00:18:05.023000,Update,,,,374
1174,22,1,01,,1,6-KVK Geçici Mad. 14/2 kapsamında kur farkı kazanç istisnası,,,0,0,0,0,0,,38.0000000000,0E-10,,1174,dbo,2024-10-09 00:18:05.027000,Update,,,,375
1175,22,1,01,,1,7-KVK Geçici Mad. 14/2 kapsamında dönem sonu değerlemesinden doğan kar payı ve faiz istisnası,,,0,0,0,0,0,,39.0000000000,0E-10,,1175,dbo,2024-10-09 00:18:05.030000,Update,,,,376
1176,22,1,01,,1,8-KVK Geçici Mad. 14/2 kapsamında vade sonunda oluşan kar payı ve faiz istisnası,,,0,0,0,0,0,,40.0000000000,0E-10,,1176,dbo,2024-10-09 00:18:05.037000,Update,,,,377
1177,22,1,01,,1,9-KVK Geçici Mad. 14/2 kapsamında vade sonunda doğan diğer kazançlardan istisna,,,0,0,0,0,0,,41.0000000000,0E-10,,1177,dbo,2024-10-09 00:18:05.040000,Update,,,,378
1178,22,1,01,,1,10-KVK Geçici Mad. 14/3 kapsamında altın hesaplarının dönüştürülmesinden doğan kazanç istisnası,,,0,0,0,0,0,,42.0000000000,0E-10,,1178,dbo,2024-10-09 00:18:05.043000,Update,,,,379
1179,22,1,01,,1,11-KVK Geçici Mad. 14/3 kapsamında dönem sonu değerlemesinden doğan kar payı ve faiz istisnası,,,0,0,0,0,0,,43.0000000000,0E-10,,1179,dbo,2024-10-09 00:18:05.047000,Update,,,,380
1180,22,1,01,,1,12-KVK Geçici Mad. 14/3 kapsamında vade sonunda oluşan kar payı ve faiz istisnası,,,0,0,0,0,0,,44.0000000000,0E-10,,1180,dbo,2024-10-09 00:18:05.050000,Update,,,,381
1181,22,1,01,,1,13-KVK Geçici Mad. 14/3 kapsamında vade sonunda doğan diğer kazanç istisnası,,,0,0,0,0,0,,45.0000000000,0E-10,,1181,dbo,2024-10-09 00:18:05.053000,Update,,,,382
1182,22,1,01,,1,14- KVK Geçici Mad. 14/4 kapsamında dönem sonu değerlemesinden doğan kar payı ve faiz istisnası,,,0,0,0,0,0,,46.0000000000,0E-10,,1182,dbo,2024-10-09 00:18:05.060000,Update,,,,383
1183,22,1,01,,1,15- KVK Geçici Mad. 14/4 kapsamında vade sonunda oluşan kar payı ve faiz istisnası,,,0,0,0,0,0,,47.0000000000,0E-10,,1183,dbo,2024-10-09 00:18:05.060000,Update,,,,384
1184,22,1,01,,1,16- KVK Geçici Mad. 14/4 kapsamında vade sonunda doğan diğer kazançlardan istisnası,,,0,0,0,0,0,,48.0000000000,0E-10,,1184,dbo,2024-10-09 00:18:05.067000,Update,,,,385
1185,23,1,01,,1,Risturnlar (K.V.K Mad. 5/1-i),,,0,0,0,0,0,,1.0000000000,0E-10,,1185,dbo,2024-10-09 00:18:05.097000,Update,,,,101
1186,23,1,01,,1,AR-GE İndirimi (K.V.K.Mad.10/1-a),,,0,0,0,0,0,,2.0000000000,0E-10,,1186,dbo,2024-10-09 00:18:05.103000,Update,,,,104
1187,23,1,01,,1,AR-GE İndirimi (5746 s Kanun.Mad.3),,,0,0,0,0,0,,3.0000000000,0E-10,,1187,dbo,2024-10-09 00:18:05.107000,Update,,,,106
1188,23,1,01,,1,AR-GE İndirimi (5746 s. Kanun Mad. 3/A),,,0,0,0,0,0,,4.0000000000,0E-10,,1188,dbo,2024-10-09 00:18:05.113000,Update,,,,454
1189,23,1,01,,1,Tasarım İndirimi (5746 s. Kanun Mad.3),,,0,0,0,0,0,,5.0000000000,0E-10,,1189,dbo,2024-10-09 00:18:05.117000,Update,,,,455
1190,23,1,01,,1,Sponsorluk Harcamaları (K.V.K.Mad.10/1-b),,,0,0,0,0,0,,6.0000000000,0E-10,,1190,dbo,2024-10-09 00:18:05.123000,Update,,,,105
1191,23,1,01,,1,Bağış ve Yardımlar (K.V.K.Mad.10/1-c),,,0,0,0,0,0,,7.0000000000,0E-10,,1191,dbo,2024-10-09 00:18:05.127000,Update,,,,103
1192,23,1,01,,1,Aile ve Gençlik Fonuna yapılan bağış ve yardımlar (7474 s. Kanun Mad. 6),,,0,0,0,0,0,,8.0000000000,0E-10,,1192,dbo,2024-10-09 00:18:05.133000,Update,,,,460
1193,23,1,01,,1,Afet Yeniden İmar Fonuna yapılan bağış ve yardımlar (7441 s. Kanun Mad. 7),,,0,0,0,0,0,,9.0000000000,0E-10,,1193,dbo,2024-10-09 00:18:05.137000,Update,,,,461
1194,23,1,01,,1,Uludağ Alan Başkanlığına yapılan bağış ve yardımlar ile sponsorluk harcamaları (7432 s. Kanun Mad. 8),,,0,0,0,0,0,,10.0000000000,0E-10,,1194,dbo,2024-10-09 00:18:05.143000,Update,,,,462
1195,23,1,01,,1,"Eğitim ve Sağlık Tesisleri, Gençlik Merkezleri, Gençlik ve İzci Kampları ile Yurt İnşaatlarına İlişkin Bağış ve Yardımlar (K.V.K. Mad. 10/1-ç)",,,0,0,0,0,0,,11.0000000000,0E-10,,1195,dbo,2024-10-09 00:18:05.147000,Update,,,,107
1196,23,1,01,,1,İbadethanelere ve Dini Tesislere Yapılan Bağış ve Yardımlar(K.V.K.Mad.10/1-ç),,,0,0,0,0,0,,12.0000000000,0E-10,,1196,dbo,2024-10-09 00:18:05.150000,Update,,,,116
1197,23,1,01,,1,Kültür ve Turizm Amaçlı Bağış ve Yardımlar (K.V.K.Mad.10/1-d),,,0,0,0,0,0,,13.0000000000,0E-10,,1197,dbo,2024-10-09 00:18:05.157000,Update,,,,108
1198,23,1,01,,1,Cumhurbaşkanınca Başlatılan Yardım Kampanyalarına Yapılan Bağış ve Yardımlar (K.V.K. Mad. 10/1-e),,,0,0,0,0,0,,14.0000000000,0E-10,,1198,dbo,2024-10-09 00:18:05.160000,Update,,,,151
1199,23,1,01,,1,Türkiye Kızılay Derneği ile Türkiye Yeşilay Cemiyetine Yapılan Nakdi Bağış ve Yardımlar (K.V.K.Mad.10/1-f),,,0,0,0,0,0,,15.0000000000,0E-10,,1199,dbo,2024-10-09 00:18:05.163000,Update,,,,110
1200,23,1,01,,1,Sağlık hizmetlerine ilişkin indirim(K.V.K. Mad. 10/1-ğ),,,0,0,0,0,0,,16.0000000000,0E-10,,1200,dbo,2024-10-09 00:18:05.170000,Update,,,,112
1201,23,1,01,,1,Yatırım İndirimi İstisnası,,,0,0,0,0,0,,17.0000000000,0E-10,,1201,dbo,2024-10-09 00:18:05.177000,Update,,,,102
1202,23,1,01,,1,Nakdi Sermaye Artışından Kaynaklanan Faiz İndirimi (K.V.K. Mad. 10/1-ı),,,0,0,0,0,0,,18.0000000000,0E-10,,1202,dbo,2024-10-09 00:18:05.180000,Update,,,,453
1203,23,1,01,,1,İstanbul Finans Merkezi Bölgesinde faaliyette bulunan kurumların elde ettikleri kazançlarda indirim (10/1-i),,,0,0,0,0,0,,19.0000000000,0E-10,,1203,dbo,2024-10-09 00:18:05.187000,Update,,,,459
1204,23,1,01,,1,Teknogirişim Sermaye Desteği İndirimi (5746 s. Kanun Mad. 3/5),,,0,0,0,0,0,,20.0000000000,0E-10,,1204,dbo,2024-10-09 00:18:05.190000,Update,,,,456
1205,23,1,01,,1,Teknokent Sermaye Desteği İndirimi (4691 s. Kanun Geçici Mad. 4),,,0,0,0,0,0,,21.0000000000,0E-10,,1205,dbo,2024-10-09 00:18:05.197000,Update,,,,457
1206,23,1,01,,1,Eğitim hizmetlerine ilişkin indirim (K.V.K. Mad. 10/1-ğ),,,0,0,0,0,0,,22.0000000000,0E-10,,1206,dbo,2024-10-09 00:18:05.200000,Update,,,,114
1207,23,1,01,,1,Diğer hizmetlere ilişkin indirim (K.V.K. Mad. 10/1-ğ),,,0,0,0,0,0,,23.0000000000,0E-10,,1207,dbo,2024-10-09 00:18:05.203000,Update,,,,115
1208,23,1,01,,1,5378 Sayılı Engelliler Hakkında Kanuna Göre Kurulan Korumalı İşyeri İndirimi(K.V.K. Mad. 10/1-h),,,0,0,0,0,0,,24.0000000000,0E-10,,1208,dbo,2024-10-09 00:18:05.210000,Update,,,,117
1209,23,1,01,,1,Kapadokya Alanı Başkanlığı'na yapılan Bağış ve Yardımlar İle Sponsorluk Harcamaları,,,0,0,0,0,0,,25.0000000000,0E-10,,1209,dbo,2024-10-09 00:18:05.210000,Update,,,,458
1210,23,1,01,,1,Diğer İndirimler,,,0,0,0,0,0,,26.0000000000,0E-10,,1210,dbo,2024-10-09 00:18:05.217000,Update,,,,150
1211,24,1,01,,1,Mahsup Edilecek Geçmiş Yıl Zararları,,,0,0,3,0,0,,1.0000000000,0E-10,,1211,dbo,2024-10-09 00:18:05.237000,Update,,,,1001
1212,24,1,01,,1,Önceki Dönemlerde Hesaplanan Geçici Vergi,,,0,0,3,0,0,,2.0000000000,0E-10,,1212,dbo,2024-10-09 00:18:05.240000,Update,,,,1002
1213,24,1,01,,1,Mahsup Edilecek Yabancı Ülkelerde Ödenen Vergi Tutarı(KVK 33.Mad.göre Tevsik edilebilenler),,,0,0,3,0,0,,3.0000000000,0E-10,,1213,dbo,2024-10-09 00:18:05.243000,Update,,,,1003
1214,24,1,01,,1,Yabancı Ülkelerde Ödenen Vergiler(Beyanname Tarihi itibariyle Tevsik Edilemeyenler),,,0,0,3,0,0,,4.0000000000,0E-10,,1214,dbo,2024-10-09 00:18:05.250000,Update,,,,1004
1215,24,1,01,,1,Mahsup Edilecek Tevkifat Tutarı,,,0,0,3,0,0,,5.0000000000,0E-10,,1215,dbo,2024-10-09 00:18:05.253000,Update,,,,1005
1216,24,1,01,,1,Yabancı Ülkelerde Ödenen Ancak Tevsik Edilememesi Nedeni ile Tecil Edilen Geçici Kurumlar Vergisi,,,0,0,1,0,0,,6.0000000000,0E-10,,1216,dbo,2024-10-09 00:18:05.257000,Update,,,,1006
1217,24,1,01,,1,Sonraki Döneme Devreden Yabancı Ülkelerde Ödenen Vergi Tutarı,,,0,0,3,0,0,,7.0000000000,0E-10,,1217,dbo,2024-10-09 00:18:05.260000,Update,,,,1007
