SipNo,SipHarinx,Konum,SKOD,Tanim,Miktar,Birim,ParaCinsi,Fiyat,iskonto,iskontoTut,KDVORAN,Durum,TerminTarihi,LotNo,OTVOran,SipharinxB,locked,SipPicture,Proje_D_Id,OzKod1,OzKod2,OzKod3,BagTeklifHarinx,kgid,insUN,insDT,insApp,updUN,updDT,updApp
964,12041,SF,LNRCNKVT349,,1.0000000000,Çift,EU,14.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12041,,,,,,
964,12042,SF,LNRCNKM360,,1.0000000000,Çift,EU,16.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,12042,,,,,,
965,12043,SF,LNRCNT2022,,2.0000000000,Çift,EU,15.0988140000,,0E-10,10.0000000000,*,,,,,,,,,,,,12043,,,,,,
965,12044,SF,LNRCN383,,2.0000000000,Çift,EU,16.5454540000,,0E-10,10.0000000000,*,,,,,,,,,,,,12044,,,,,,
965,12045,SF,LNRCNGX04,,1.0000000000,Çift,EU,7.9051380000,,0E-10,10.0000000000,*,,,,,,,,,,,,12045,,,,,,
965,12046,SF,LNRCNT2044,,2.0000000000,Çift,EU,12.1739120000,,0E-10,10.0000000000,*,,,,,,,,,,,,12046,,,,,,
965,12047,SF,LNRCNACT94,,3.0000000000,Çift,EU,12.0158100000,,0E-10,10.0000000000,*,,,,,,,,,,,,12047,,,,,,
965,12048,SF,LNRCNDPF152,,2.0000000000,Çift,EU,12.4901180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12048,,,,,,
965,12049,SF,LNRCNDPF140,,6.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12049,,,,,,
965,12050,SF,LNRCNG355,,1.0000000000,Çift,EU,11.0671930000,,0E-10,10.0000000000,*,,,,,,,,,,,,12050,,,,,,
965,12051,SF,LNRCNACT93,,4.0000000000,Çift,EU,11.3833990000,,0E-10,10.0000000000,*,,,,,,,,,,,,12051,,,,,,
965,12052,SF,LNRCNKB475,,1.0000000000,Çift,EU,15.9683800000,,0E-10,10.0000000000,*,,,,,,,,,,,,12052,,,,,,
965,12053,SF,LNRCNKZZ1402,,1.0000000000,Çift,EU,16.2845850000,,0E-10,10.0000000000,*,,,,,,,,,,,,12053,,,,,,
965,12054,SF,LNRCNDPF156,,1.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12054,,,,,,
965,12055,SF,LNRCNKCS815Y,,1.0000000000,Çift,EU,18.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12055,,,,,,
965,12056,SF,LNRCNT836,,1.0000000000,Çift,EU,20.8695650000,,0E-10,10.0000000000,*,,,,,,,,,,,,12056,,,,,,
965,12057,SF,LNRCNDPF148,,2.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12057,,,,,,
965,12058,SF,LNRCNKLCZ910,,2.0000000000,Çift,EU,13.9090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,12058,,,,,,
965,12059,SF,LNRCNDPF146,,2.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12059,,,,,,
965,12060,S,LNRCNKLCZ5201,,0E-10,Çift,EU,18.8181810000,,0E-10,10.0000000000,,,,,,,,,,,,,12060,,,,,,
965,12061,SF,LNRCNXSPX5,,1.0000000000,Çift,EU,16.5454540000,,0E-10,10.0000000000,*,,,,,,,,,,,,12061,,,,,,
965,12062,SF,LNRCNKZZ1401,,1.0000000000,Çift,EU,16.6798410000,,0E-10,10.0000000000,*,,,,,,,,,,,,12062,,,,,,
966,12063,SF,LNRCNALM135,,1.0000000000,Çift,EU,11.4624500000,,0E-10,10.0000000000,*,,,,,,,,,,,,12063,,,,,,
966,12064,SF,LNRCNACT94,,4.0000000000,Çift,EU,12.0158100000,,0E-10,10.0000000000,*,,,,,,,,,,,,12064,,,,,,
966,12065,SF,LNRCNKZZ1408,,1.0000000000,Çift,EU,15.7312250000,,0E-10,10.0000000000,*,,,,,,,,,,,,12065,,,,,,
966,12066,SF,LNRCNXSPX6,,1.0000000000,Çift,EU,17.2727270000,,0E-10,10.0000000000,*,,,,,,,,,,,,12066,,,,,,
966,12067,SF,LNRCNKPSJ333,,1.0000000000,Çift,EU,14.4664020000,,0E-10,10.0000000000,*,,,,,,,,,,,,12067,,,,,,
966,12068,SF,LNRCN383,,2.0000000000,Çift,EU,16.5454540000,,0E-10,10.0000000000,*,,,,,,,,,,,,12068,,,,,,
966,12069,SF,LNRCNDPF146,,4.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12069,,,,,,
966,12070,SF,LNRCNDPF152,,1.0000000000,Çift,EU,12.4901180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12070,,,,,,
966,12071,SF,LNRCNKM360,,2.0000000000,Çift,EU,16.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,12071,,,,,,
966,12072,SF,LNRCNACT93,,9.0000000000,Çift,EU,11.3833990000,,0E-10,10.0000000000,*,,,,,,,,,,,,12072,,,,,,
966,12073,SF,LNRCNG355,,3.0000000000,Çift,EU,11.0671930000,,0E-10,10.0000000000,*,,,,,,,,,,,,12073,,,,,,
966,12074,SF,LNRCNT2023,,5.0000000000,Çift,EU,15.8102760000,,0E-10,10.0000000000,*,,,,,,,,,,,,12074,,,,,,
966,12075,SF,LNRCNDPF140,,5.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12075,,,,,,
966,12076,SF,LNRCNKM299,,2.0000000000,Çift,EU,15.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,12076,,,,,,
966,12077,SF,LNRCNKRNS918,,1.0000000000,Çift,EU,12.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12077,,,,,,
966,12078,SF,RCN716,,1.0000000000,Çift,EU,15.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,12078,,,,,,
966,12079,SF,LNRCNKLCZ230,,1.0000000000,Çift,EU,19.4466400000,,0E-10,10.0000000000,*,,,,,,,,,,,,12079,,,,,,
966,12080,SF,LNRCNT2044,,2.0000000000,Çift,EU,12.1739120000,,0E-10,10.0000000000,*,,,,,,,,,,,,12080,,,,,,
966,12081,SF,LNRCNT836,,2.0000000000,Çift,EU,20.8695650000,,0E-10,10.0000000000,*,,,,,,,,,,,,12081,,,,,,
966,12082,SF,LNRCNT1310,,1.0000000000,Çift,EU,12.1739120000,,0E-10,10.0000000000,*,,,,,,,,,,,,12082,,,,,,
966,12083,SF,LNRCNKCS783,,1.0000000000,Çift,EU,14.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,12083,,,,,,
966,12084,SF,LNRCNKZZ1402,,1.0000000000,Çift,EU,16.2845850000,,0E-10,10.0000000000,*,,,,,,,,,,,,12084,,,,,,
966,12085,SF,LNRCN369,,1.0000000000,Çift,EU,15.0988140000,,0E-10,10.0000000000,*,,,,,,,,,,,,12085,,,,,,
966,12086,SF,LNRCNT1963,,2.0000000000,Çift,EU,15.4150200000,,0E-10,10.0000000000,*,,,,,,,,,,,,12086,,,,,,
966,12087,SF,LNRCNKETL502,,1.0000000000,Çift,EU,16.2845850000,,0E-10,10.0000000000,*,,,,,,,,,,,,12087,,,,,,
966,12088,SF,LNRCNDPF156,,1.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12088,,,,,,
970,12155,F,LNRCNDPF140,,240.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12155,,,,,,
970,12156,F,LNRCNDPF140,,320.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12156,,,,,,
970,12157,F,LNRCNDPF140,,480.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12157,,,,,,
970,12158,F,LNRCNDPF140,,160.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12158,,,,,,
970,12159,,LNRCNDPF140,,120.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12159,,,,,,
970,12160,F,LNRCNDPF140,,800.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12160,,,,,,
970,12161,F,LNRCNDPF140,,1400.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12161,,,,,,
970,12162,F,LNRCNDPF140,,2400.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12162,,,,,,
970,12163,F,LNRCNDPF140,,1200.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12163,,,,,,
970,12164,F,LNRCNDPF140,,480.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12164,,,,,,
970,12165,F,LNRCNDPF140,,240.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12165,,,,,,
970,12166,F,LNRCNDPF140,,360.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12166,,,,,,
970,12167,F,LNRCNDPF140,,400.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12167,,,,,,
970,12168,F,LNRCNDPF140,,360.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,12168,,,,,,
970,12169,F,LNRCNDPF140,,160.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12169,,,,,,
970,12170,F,LNRCNDPF140,,120.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12170,,,,,,
970,12171,F,LNRCNDPF140,,360.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12171,,,,,,
970,12172,F,LNRCNDPF140,,400.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12172,,,,,,
970,12173,F,LNRCNDPF140,,360.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12173,,,,,,
970,12174,F,LNRCNDPF140,,160.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,12174,,,,,,
971,12175,SF,LNRCNXSPX5,,1.0000000000,Çift,EU,16.5454540000,,0E-10,10.0000000000,*,,,,,,,,,,,,12175,,,,,,
971,12176,SF,LNRCNT2023,,1.0000000000,Çift,EU,15.8102760000,,0E-10,10.0000000000,*,,,,,,,,,,,,12176,,,,,,
971,12177,SF,LNRCNACT93,,1.0000000000,Çift,EU,11.3833990000,,0E-10,10.0000000000,*,,,,,,,,,,,,12177,,,,,,
971,12178,SF,LNRCNT1975,,1.0000000000,Çift,EU,12.1739120000,,0E-10,10.0000000000,*,,,,,,,,,,,,12178,,,,,,
971,12179,SF,LNRCNKVT8511,,1.0000000000,Çift,EU,17.8656120000,,0E-10,10.0000000000,*,,,,,,,,,,,,12179,,,,,,
971,12180,SF,LNRCNT836,,2.0000000000,Çift,EU,20.8695650000,,0E-10,10.0000000000,*,,,,,,,,,,,,12180,,,,,,
971,12181,SF,LNRCNDPF140,,3.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12181,,,,,,
971,12182,SF,LNRCNKLCZ920,,1.0000000000,Çift,EU,13.9090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,12182,,,,,,
971,12183,SF,LNRCNDPF146,,1.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12183,,,,,,
974,12186,SF,LNRCNKLCZ910,,2.0000000000,Çift,EU,13.9090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,12186,,,,,,
974,12187,SF,LNRCNACT94,,1.0000000000,Çift,EU,12.0158100000,,0E-10,10.0000000000,*,,,,,,,,,,,,12187,,,,,,
974,12188,SF,LNRCNDPF152,,3.0000000000,Çift,EU,12.4901180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12188,,,,,,
974,12189,SF,RCN716,,1.0000000000,Çift,EU,15.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,12189,,,,,,
974,12190,SF,LNRCNKM299,,1.0000000000,Çift,EU,15.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,12190,,,,,,
974,12191,SF,LNRCNDPF140,,1.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12191,,,,,,
975,12192,SF,LNRCNGX04,,1.0000000000,Çift,EU,7.9051380000,,0E-10,10.0000000000,*,,,,,,,,,,,,12192,,,,,,
975,12193,SF,LNRCNALM135,,2.0000000000,Çift,EU,11.4624500000,,0E-10,10.0000000000,*,,,,,,,,,,,,12193,,,,,,
975,12194,SF,LNRCNKRNS918,,3.0000000000,Çift,EU,12.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12194,,,,,,
975,12195,SF,LNRCNDPF140,,2.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12195,,,,,,
975,12196,SF,LNRCNT836,,1.0000000000,Çift,EU,20.8695650000,,0E-10,10.0000000000,*,,,,,,,,,,,,12196,,,,,,
975,12197,SF,LNRCNT2044,,1.0000000000,Çift,EU,12.1739120000,,0E-10,10.0000000000,*,,,,,,,,,,,,12197,,,,,,
975,12198,SF,LNRCNDPF146,,1.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12198,,,,,,
975,12199,SF,LNRCNKLCZ910,,1.0000000000,Çift,EU,13.9090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,12199,,,,,,
975,12200,SF,LNRCNALM133,,1.0000000000,Çift,EU,11.4624500000,,0E-10,10.0000000000,*,,,,,,,,,,,,12200,,,,,,
975,12201,SF,LNRCNKRNS3801,,1.0000000000,Çift,EU,12.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12201,,,,,,
975,12202,SF,ZKRCN211,,1.0000000000,Çift,EU,22.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,12202,,,,,,
975,12203,SF,LNRCNKLCZ920,,1.0000000000,Çift,EU,13.9090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,12203,,,,,,
975,12204,SF,LNRCNKM360,,1.0000000000,Çift,EU,16.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,12204,,,,,,
975,12205,SF,LNRCNKCS815Y,,1.0000000000,Çift,EU,18.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12205,,,,,,
978,12208,SF,LNRCN383,,3.0000000000,Çift,EU,16.5454540000,,0E-10,10.0000000000,*,,,,,,,,,,,,12208,,,,,,
978,12209,SF,LNRCNACT93,,3.0000000000,Çift,EU,11.3833990000,,0E-10,10.0000000000,*,,,,,,,,,,,,12209,,,,,,
978,12210,SF,LNRCNDPF152,,1.0000000000,Çift,EU,12.4901180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12210,,,,,,
978,12211,SF,LNRCNKM360,,2.0000000000,Çift,EU,16.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,12211,,,,,,
978,12212,SF,LNRCNKRNS3801,,2.0000000000,Çift,EU,12.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12212,,,,,,
978,12213,SF,LNRCNDPF140,,4.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12213,,,,,,
978,12214,SF,LNRCNKCS893S,,1.0000000000,Çift,EU,14.0711460000,,0E-10,10.0000000000,*,,,,,,,,,,,,12214,,,,,,
978,12215,SF,LNRCNKCS815Y,,1.0000000000,Çift,EU,18.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12215,,,,,,
978,12216,SF,LNRCNDPF153,,1.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12216,,,,,,
978,12217,SF,LNRCNKLCZ910,,5.0000000000,Çift,EU,13.9090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,12217,,,,,,
978,12218,SF,LNRCNDPF148,,1.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12218,,,,,,
978,12219,SF,LNRCNACT94,,1.0000000000,Çift,EU,12.0158100000,,0E-10,10.0000000000,*,,,,,,,,,,,,12219,,,,,,
978,12220,SF,LNRCNDPF146,,2.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12220,,,,,,
978,12221,SF,RCNGLS2262,,1.0000000000,Çift,EU,17.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,12221,,,,,,
978,12222,SF,LNRCNCNT157,,1.0000000000,Çift,EU,10.3557300000,,0E-10,10.0000000000,*,,,,,,,,,,,,12222,,,,,,
980,12225,SF,LNRCNKETL509,,2.0000000000,Çift,EU,19.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,12225,,,,,,
980,12226,SF,LNRCNDPF148,,1.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12226,,,,,,
980,12227,SF,LNRCNT1310,,1.0000000000,Çift,EU,12.1739120000,,0E-10,10.0000000000,*,,,,,,,,,,,,12227,,,,,,
980,12228,SF,LNRCNDPF152,,1.0000000000,Çift,EU,12.4901180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12228,,,,,,
980,12229,SF,LNRCNDPF141,,1.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12229,,,,,,
980,12230,SF,LNRCNT2044,,1.0000000000,Çift,EU,12.1739120000,,0E-10,10.0000000000,*,,,,,,,,,,,,12230,,,,,,
980,12231,SF,LNRCNACT94,,1.0000000000,Çift,EU,12.0158100000,,0E-10,10.0000000000,*,,,,,,,,,,,,12231,,,,,,
980,12232,SF,LNRCNTWG285,,1.0000000000,Çift,EU,16.8181810000,,0E-10,10.0000000000,*,,,,,,,,,,,,12232,,,,,,
980,12233,SF,LNRCNDPF156,,1.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12233,,,,,,
980,12234,SF,RCN716,,3.0000000000,Çift,EU,15.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,12234,,,,,,
981,12235,SF,LNRCNKKSP01,,1.0000000000,Çift,EU,15.9683800000,,0E-10,10.0000000000,*,,,,,,,,,,,,12235,,,,,,
981,12236,SF,LNRCNACT93,,4.0000000000,Çift,EU,11.3833990000,,0E-10,10.0000000000,*,,,,,,,,,,,,12236,,,,,,
981,12237,SF,LNRCNDPF140,,2.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12237,,,,,,
981,12238,SF,LNRCNDPF142,,1.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12238,,,,,,
981,12239,SF,LNRCNKRNS3801,,1.0000000000,Çift,EU,12.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12239,,,,,,
981,12240,SF,LNRCNDPF146,,1.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12240,,,,,,
981,12241,SF,LNRCNGX04,,1.0000000000,Çift,EU,7.9051380000,,0E-10,10.0000000000,*,,,,,,,,,,,,12241,,,,,,
981,12242,SF,LNRCNKM299,,1.0000000000,Çift,EU,15.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,12242,,,,,,
981,12243,SF,LNRCNKHC100,,2.0000000000,Çift,EU,13.8181810000,,0E-10,10.0000000000,*,,,,,,,,,,,,12243,,,,,,
981,12244,SF,LNRCNDPF148,,2.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12244,,,,,,
981,12245,SF,LNRCNALM133,,2.0000000000,Çift,EU,11.4624500000,,0E-10,10.0000000000,*,,,,,,,,,,,,12245,,,,,,
981,12246,SF,LNRCNXSPX5,,1.0000000000,Çift,EU,16.5454540000,,0E-10,10.0000000000,*,,,,,,,,,,,,12246,,,,,,
981,12247,SF,LNRCNKLCZ920,,1.0000000000,Çift,EU,13.9090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,12247,,,,,,
981,12248,SF,LNRCN383,,1.0000000000,Çift,EU,16.5454540000,,0E-10,10.0000000000,*,,,,,,,,,,,,12248,,,,,,
981,12249,SF,LNRCNT2023,,1.0000000000,Çift,EU,15.8102760000,,0E-10,10.0000000000,*,,,,,,,,,,,,12249,,,,,,
981,12250,SF,LNRCNKM360,,1.0000000000,Çift,EU,16.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,12250,,,,,,
981,12251,SF,LNRCNKZZ1403,,1.0000000000,Çift,EU,14.7035580000,,0E-10,10.0000000000,*,,,,,,,,,,,,12251,,,,,,
982,12252,SF,RCN146,,2.0000000000,Çift,EU,23.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12252,,,,,,
982,12253,SF,LNRCNKLCZ560,,1.0000000000,Çift,EU,19.9090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,12253,,,,,,
982,12254,SF,LNRCNACT93,,1.0000000000,Çift,EU,11.3833990000,,0E-10,10.0000000000,*,,,,,,,,,,,,12254,,,,,,
982,12255,SF,LNRCN369,,1.0000000000,Çift,EU,15.0988140000,,0E-10,10.0000000000,*,,,,,,,,,,,,12255,,,,,,
982,12256,SF,LNRCNGX04,,1.0000000000,Çift,EU,7.9051380000,,0E-10,10.0000000000,*,,,,,,,,,,,,12256,,,,,,
982,12257,SF,LNRCNACT94,,1.0000000000,Çift,EU,12.0158100000,,0E-10,10.0000000000,*,,,,,,,,,,,,12257,,,,,,
983,12258,SF,LNRCNKCS815Y,,1.0000000000,Çift,EU,18.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12258,,,,,,
983,12259,SF,LNRCN383,,4.0000000000,Çift,EU,16.5454540000,,0E-10,10.0000000000,*,,,,,,,,,,,,12259,,,,,,
983,12260,SF,LNRCNT836,,3.0000000000,Çift,EU,20.8695650000,,0E-10,10.0000000000,*,,,,,,,,,,,,12260,,,,,,
983,12261,SF,LNRCNDPF140,,3.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12261,,,,,,
983,12262,SF,LNRCNKLCZ910,,6.0000000000,Çift,EU,13.9090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,12262,,,,,,
983,12263,SF,LNRCNKRNS918,,1.0000000000,Çift,EU,12.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12263,,,,,,
983,12264,SF,LNRCNDPF152,,3.0000000000,Çift,EU,12.4901180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12264,,,,,,
983,12265,SF,LNRCNACT93,,6.0000000000,Çift,EU,11.3833990000,,0E-10,10.0000000000,*,,,,,,,,,,,,12265,,,,,,
983,12266,SF,LNRCNDPF146,,2.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12266,,,,,,
983,12267,SF,LNRCNACT94,,1.0000000000,Çift,EU,12.0158100000,,0E-10,10.0000000000,*,,,,,,,,,,,,12267,,,,,,
983,12268,SF,LNRCNDPF148,,2.0000000000,Çift,EU,13.4545450000,,0E-10,10.0000000000,*,,,,,,,,,,,,12268,,,,,,
983,12269,SF,LNRCNKZZ1402,,1.0000000000,Çift,EU,16.2845850000,,0E-10,10.0000000000,*,,,,,,,,,,,,12269,,,,,,
983,12270,SF,LNRCNT1963,,1.0000000000,Çift,EU,15.4150200000,,0E-10,10.0000000000,*,,,,,,,,,,,,12270,,,,,,
983,12271,SF,LNRCNKM299,,2.0000000000,Çift,EU,15.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,12271,,,,,,
983,12272,SF,LNRCNT2023,,1.0000000000,Çift,EU,15.8102760000,,0E-10,10.0000000000,*,,,,,,,,,,,,12272,,,,,,
983,12273,SF,LNRCNKRNS3801,,1.0000000000,Çift,EU,12.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12273,,,,,,
983,12274,SF,LNRCNT2044,,1.0000000000,Çift,EU,12.1739120000,,0E-10,10.0000000000,*,,,,,,,,,,,,12274,,,,,,
984,12275,SF,LNRCNACT94,,1.0000000000,Çift,EU,12.0158100000,,0E-10,10.0000000000,*,,,,,,,,,,,,12275,,,,,,
984,12276,SF,LNRCNKM299,,2.0000000000,Çift,EU,15.6363630000,,0E-10,10.0000000000,*,,,,,,,,,,,,12276,,,,,,
984,12277,SF,LNRCNDPF140,,2.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12277,,,,,,
984,12278,SF,LNRCNKCS815Y,,1.0000000000,Çift,EU,18.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12278,,,,,,
984,12279,SF,LNRCNKCS783,,1.0000000000,Çift,EU,14.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,12279,,,,,,
984,12280,SF,LNRCNKLCZ920,,1.0000000000,Çift,EU,13.9090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,12280,,,,,,
984,12281,SF,LNRCNDPF146,,1.0000000000,Çift,EU,11.6996040000,,0E-10,10.0000000000,*,,,,,,,,,,,,12281,,,,,,
984,12282,SF,LNRCNACT93,,6.0000000000,Çift,EU,11.3833990000,,0E-10,10.0000000000,*,,,,,,,,,,,,12282,,,,,,
984,12283,SF,LNRCNKRNS3801,,1.0000000000,Çift,EU,12.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12283,,,,,,
984,12284,SF,LNRCNKZZ1401,,1.0000000000,Çift,EU,16.6798410000,,0E-10,10.0000000000,*,,,,,,,,,,,,12284,,,,,,
984,12285,SF,LNRCNCNT157A,,1.0000000000,Çift,EU,10.3557300000,,0E-10,10.0000000000,*,,,,,,,,,,,,12285,,,,,,
984,12286,SF,LNRCNT1310,,1.0000000000,Çift,EU,12.1739120000,,0E-10,10.0000000000,*,,,,,,,,,,,,12286,,,,,,
984,12287,SF,LNRCNKM360,,1.0000000000,Çift,EU,16.3636360000,,0E-10,10.0000000000,*,,,,,,,,,,,,12287,,,,,,
984,12288,SF,LNRCNG355,,1.0000000000,Çift,EU,11.0671930000,,0E-10,10.0000000000,*,,,,,,,,,,,,12288,,,,,,
985,12289,SF,LNRCNKVT365,,1.0000000000,Çift,EU,14.1818180000,,0E-10,10.0000000000,*,,,,,,,,,,,,12289,,,,,,
985,12290,SF,LNRCNT2935,,1.0000000000,Çift,EU,13.7549400000,,0E-10,10.0000000000,*,,,,,,,,,,,,12290,,,,,,
985,12291,SF,RCNGLS2262,,1.0000000000,Çift,EU,17.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,12291,,,,,,
985,12292,SF,LNRCNKLCZ560,,1.0000000000,Çift,EU,19.9090900000,,0E-10,10.0000000000,*,,,,,,,,,,,,12292,,,,,,
985,12293,SF,LNRCNACT93,,1.0000000000,Çift,EU,11.3833990000,,0E-10,10.0000000000,*,,,,,,,,,,,,12293,,,,,,
989,12310,SF,LNRCNACT93,,2.0000000000,Çift,EU,11.3833990000,,0E-10,10.0000000000,*,,,,,,,,,,,,12310,,,,,,
989,12311,SF,LNRCNG355,,5.0000000000,Çift,EU,11.0671930000,,0E-10,10.0000000000,*,,,,,,,,,,,,12311,,,,,,
989,12312,SF,LNRCN383,,1.0000000000,Çift,EU,16.5454540000,,0E-10,10.0000000000,*,,,,,,,,,,,,12312,,,,,,
