AreaCode,CityCode,AreaDescriptionTr,AreaDescriptionEN,LinkedArea,kgid,insUN,insDT,insApp,updUN,updDT,updApp
1426,6,KARARGAHTEPE,KARARGAHTEPE,4014,1539,,,,,,
1427,6,KAVACIK SUBAYEVLERİ,KAVACIK SUBAYEVLERI,4014,1540,,,,,,
1428,6,KUŞCAĞIZ,KUSCAGIZ,4014,1541,,,,,,
1429,6,KÖŞK,KOSK,4014,1542,,,,,,
1430,6,ONDOKUZMAYIS,ONDOKUZMAYIS,4014,1543,,,,,,
1431,6,OSMANGAZİ,OSMANGAZI,4014,1544,,,,,,
1432,6,OVACIK,OVACIK,4014,1545,,,,,,
1433,6,PINARBAŞI/KEÇİÖREN,PINARBASI/KECIOREN,4014,1546,,,,,,
1434,6,SANCAKTEPE,SANCAKTEPE,4014,1547,,,,,,
1435,6,TEPEBAŞI,TEPEBASI,4014,1548,,,,,,
1436,6,UFUKTEPE,UFUKTEPE,4014,1549,,,,,,
1437,6,UYANIŞ,UYANIS,4014,1550,,,,,,
1438,6,YAKACIK/KEÇİÖREN,YAKACIK/KECIOREN,4014,1551,,,,,,
1439,6,YAYLA,YAYLA,4014,1552,,,,,,
1440,6,YEŞİLTEPE,YESILTEPE,4014,1553,,,,,,
1441,6,YEŞİLÖZ,YESILOZ,4014,1554,,,,,,
1442,6,YİRMİÜÇ NİSAN,YIRMIUC NISAN,4014,1555,,,,,,
1443,6,YÜKSELTEPE,YUKSELTEPE,4014,1556,,,,,,
1444,6,ÇALDIRAN,CALDIRAN,4014,1557,,,,,,
1445,6,ÇİÇEKLİ,CICEKLI,4014,1558,,,,,,
1446,6,ŞEHİT KUBİLAY,SEHIT KUBILAY,4014,1559,,,,,,
1447,6,ŞENLİK,SENLIK,4014,1560,,,,,,
1448,6,ŞENYUVA,SENYUVA,4014,1561,,,,,,
1449,6,ŞEVKAT,SEVKAT,4014,1562,,,,,,
1450,6,ABİDİNPAŞA,ABIDINPASA,4017,1563,,,,,,
1451,6,AKDERE,AKDERE,4017,1564,,,,,,
1452,6,AKŞEMSETTİN,AKSEMSETTIN,4017,1565,,,,,,
1453,6,ALTIAĞAÇ,ALTIAGAC,4017,1566,,,,,,
1454,6,ANAYURT,ANAYURT,4017,1567,,,,,,
1455,6,ARAPLAR,ARAPLAR,4017,1568,,,,,,
1456,6,AŞIK VEYSEL,ASIK VEYSEL,4017,1569,,,,,,
1457,6,BAHÇELERİÇİ,BAHCELERICI,4017,1570,,,,,,
1458,6,BAHÇELERÜSTÜ,BAHCELERUSTU,4017,1571,,,,,,
1459,6,BALKİRAZ,BALKIRAZ,4017,1572,,,,,,
1460,6,BAŞAK,BASAK,4017,1573,,,,,,
1461,6,BOSTANCIK,BOSTANCIK,4017,1574,,,,,,
1462,6,BOĞAZİÇİ,BOGAZICI,4017,1575,,,,,,
1463,6,CENGİZHAN,CENGIZHAN,4017,1576,,,,,,
1464,6,DEMİRLİBAHÇE,DEMIRLIBAHCE,4017,1577,,,,,,
1466,6,DOSTLAR,DOSTLAR,4017,1578,,,,,,
1467,6,DURALİ ALIÇ,DURALI ALIC,4017,1579,,,,,,
1468,6,DUTLUK,DUTLUK,4017,1580,,,,,,
1469,6,EGE,EGE,4017,1581,,,,,,
1470,6,EKİN,EKIN,4017,1582,,,,,,
1471,6,FAHRİ KORUTÜRK,FAHRI KORUTURK,4017,1583,,,,,,
1472,6,GENERAL ZEKİ DOĞAN,GENERAL ZEKI DOGAN,4017,1584,,,,,,
1473,6,GÜLSEREN,GULSEREN,4017,1585,,,,,,
1474,6,GÜLVEREN,GULVEREN,4017,1586,,,,,,
1475,6,HARMAN,HARMAN,4017,1587,,,,,,
1476,6,HÜREL,HUREL,4017,1588,,,,,,
1477,6,HÜSEYİN GAZİ,HUSEYIN GAZI,4017,1589,,,,,,
1478,6,KARAAĞAÇ,KARAAGAC,4017,1590,,,,,,
1479,6,KARTALTEPE,KARTALTEPE,4017,1591,,,,,,
1480,6,KAYAŞ,KAYAS,4017,1592,,,,,,
1481,6,KAZIM ORBAY,KAZIM ORBAY,4017,1593,,,,,,
1482,6,KUTLU,KUTLU,4017,1594,,,,,,
1483,6,KÖSTENCE,KOSTENCE,4017,1595,,,,,,
1484,6,KÜÇÜK KAYAŞ,KUCUK KAYAS,4017,1596,,,,,,
1485,6,MEHTAP,MEHTAP,4017,1597,,,,,,
1631,6,ERTUĞRUL GAZİ,ERTUGRUL GAZI,1698,1598,,,,,,
1632,6,ESATOĞLU,ESATOGLU,1698,1599,,,,,,
1633,6,ETİ,ETI,1698,1600,,,,,,
1634,6,FAKÜLTELER,FAKULTELER,1698,1601,,,,,,
1635,6,FİDANLIK,FIDANLIK,1698,1602,,,,,,
1636,6,GOP,GOP,1698,1603,,,,,,
1637,6,GÖKKUŞAĞI,GOKKUSAGI,1698,1604,,,,,,
1638,6,GÖKTÜRK,GOKTURK,1698,1605,,,,,,
1639,6,GÜVEN,GUVEN,1698,1606,,,,,,
1640,6,GÜZELTEPE,GUZELTEPE,1698,1607,,,,,,
1641,6,HARBİYE,HARBIYE,1698,1608,,,,,,
1642,6,HİLAL,HILAL,1698,1609,,,,,,
1643,6,HUZUR,HUZUR,1698,1610,,,,,,
1644,6,İLERİ,ILERI,1698,1611,,,,,,
1645,6,İLKADIM,ILKADIM,1698,1612,,,,,,
1646,6,İLKER,ILKER,1698,1613,,,,,,
1647,6,İNCESU,INCESU,1698,1614,,,,,,
1648,6,İŞÇİ BLOKLARI,ISCI BLOKLARI,1698,1615,,,,,,
1649,6,KARAKURSUNLAR,KARAKURSUNLAR,1698,1616,,,,,,
1650,6,KARAPINAR,KARAPINAR,1698,1617,,,,,,
1651,6,KAVAKLIDERE,KAVAKLIDERE,1698,1618,,,,,,
1652,6,KAZIM ÖZALP,KAZIM OZALP,1698,1619,,,,,,
1653,6,KEKLİKPINARI,KEKLIKPINARI,1698,1620,,,,,,
1654,6,KOCATEPE,KOCATEPE,1698,1621,,,,,,
1655,6,KORKUTREİS,KORKUTREIS,1698,1622,,,,,,
1656,6,KÜLTÜR,KULTUR,1698,1623,,,,,,
1657,6,KÜÇÜK ESAT,KUCUK ESAT,1698,1624,,,,,,
1658,6,KIRKKONAKLAR,KIRKKONAKLAR,1698,1625,,,,,,
1659,6,KIZILAY,KIZILAY,1698,1626,,,,,,
1660,6,KIZILIRMAK,KIZILIRMAK,1698,1627,,,,,,
1661,6,MALAZGİRT,MALAZGIRT,1698,1628,,,,,,
1662,6,MALTEPE,MALTEPE,1698,1629,,,,,,
1663,6,MEBUSEVLERİ,MEBUSEVLERI,1698,1630,,,,,,
1664,6,METİN AKKUŞ,METIN AKKUS,1698,1631,,,,,,
1665,6,METİN OKTAY,METIN OKTAY,1698,1632,,,,,,
1666,6,MEŞRUTİYET,MESRUTIYET,1698,1633,,,,,,
1667,6,MİMAR SİNAN,MIMAR SINAN,1698,1634,,,,,,
1668,6,MUHSİN ERTUĞRUL,MUHSIN ERTUGRUL,1698,1635,,,,,,
1669,6,MURAT,MURAT,1698,1636,,,,,,
1670,6,MÜRSELULUÇ,MURSELULUC,1698,1637,,,,,,
1671,6,MUSTAFA KEMAL,MUSTAFA KEMAL,1698,1638,,,,,,
1672,6,NACİ ÇAKIR,NACI CAKIR,1698,1639,,,,,,
1673,6,NAMIKKEMAL,NAMIKKEMAL,1698,1640,,,,,,
1674,6,NASUH AKAR,NASUH AKAR,1698,1641,,,,,,
1675,6,ORAN,ORAN,1698,1642,,,,,,
1676,6,ORTADOĞU,ORTADOGU,1698,1643,,,,,,
1677,6,ORTAİMRAHOR,ORTAIMRAHOR,1698,1644,,,,,,
1678,6,OSMAN TEMİZ,OSMAN TEMIZ,1698,1645,,,,,,
1679,6,OĞUZLAR,OGUZLAR,1698,1646,,,,,,
1680,6,REMZİ OĞUZ ARIK,REMZI OGUZ ARIK,1698,1647,,,,,,
1681,6,S.MEVLÜT MERİÇ,S.MEVLUT MERIC,1698,1648,,,,,,
1682,6,SANCAK,SANCAK,1698,1649,,,,,,
1683,6,SAĞLIK,SAGLIK,1698,1650,,,,,,
1684,6,SEYRAN,SEYRAN,1698,1651,,,,,,
1685,6,SOKULLU MEHMET PAŞA,SOKULLU MEHMET PASA,1698,1652,,,,,,
1686,6,SÖĞÜTÖZÜ,SOGUTOZU,1698,1653,,,,,,
1687,6,TOPRAKLIK,TOPRAKLIK,1698,1654,,,,,,
1688,6,TINASTEPE,TINASTEPE,1698,1655,,,,,,
1690,6,YENİ BAHÇELİEVLER,YENI BAHCELIEVLER,1698,1656,,,,,,
1691,6,YEŞİLKENT(MÜHYE),YESILKENT(MUHYE),1698,1657,,,,,,
1692,6,YUKARI DİKMEN,YUKARI DIKMEN,1698,1658,,,,,,
1693,6,YUKARI ÖVEÇLER,YUKARI OVECLER,1698,1659,,,,,,
1694,6,YÜCETEPE,YUCETEPE,1698,1660,,,,,,
1695,6,YILDIZEVLER,YILDIZEVLER,1698,1661,,,,,,
1696,6,ZAFERTEPE,ZAFERTEPE,1698,1662,,,,,,
1697,6,ÇAMLITEPE,CAMLITEPE,1698,1663,,,,,,
1698,6,ÇANKAYA,CANKAYA,0,1664,,,,,,
1699,6,ÇUKURANBAR,CUKURANBAR,1698,1665,,,,,,
1700,6,ÖNCEBECİ,ONCEBECI,1698,1666,,,,,,
1701,6,ÖVEÇLER,OVECLER,1698,1667,,,,,,
1702,6,ŞEHİT CENGİZ KARACA,SEHIT CENGIZ KARACA,1698,1668,,,,,,
1703,6,ŞEHİT CEVDET ÖZDEMİR,SEHIT CEVDET OZDEMIR,1698,1669,,,,,,
1704,34,MERTER,MERTER,448,1670,,,,,,
1705,34,NİŞANTAŞI,NISANTASI,453,1671,,,,,,
1706,34,OSMANBEY,OSMANBEY,453,1672,,,,,,
1707,34,TOPKAPI,TOPKAPI,454,1673,,,,,,
1708,34,KARAKÖY,KARAKOY,446,1674,,,,,,
1709,34,LALELİ,LALELI,446,1675,,,,,,
1710,34,ÇEMBERLİTAŞ,CEMBERLITAS,446,1676,,,,,,
1711,34,FINDIKZADE,FINDIKZADE,446,1677,,,,,,
1712,34,KIZILTOPRAK,KIZILTOPRAK,457,1678,,,,,,
1713,34,TOPÇULAR,TOPCULAR,436,1679,,,,,,
1714,34,UNKAPANI,UNKAPANI,446,1680,,,,,,
1715,34,KÜÇÜKKÖY,KUCUKKOY,447,1681,,,,,,
1716,34,KAVACIK,KAVACIK,456,1682,,,,,,
1717,34,DUDULLU,DUDULLU,464,1683,,,,,,
1718,34,SULTANHAMAM,SULTANHAMAM,446,1684,,,,,,
1719,34,ÇAPA,CAPA,446,1685,,,,,,
1720,34,TOPHANE,TOPHANE,440,1686,,,,,,
1721,34,GÜMÜŞSUYU/BEYOĞLU,GUMUSSUYU/BEYOGLU,440,1687,,,,,,
1722,34,ATAŞEHİR,ATASEHIR,464,1688,,,,,,
1723,34,ÇİFTEHAVUZLAR/KADIKÖY,CIFTEHAVUZLAR/KADIKOY,457,1689,,,,,,
1724,34,ŞİŞHANE,SISHANE,440,1690,,,,,,
1725,34,NURUOSMANİYE,NURUOSMANIYE,446,1691,,,,,,
1726,34,YEŞİLDİREK,YESILDIREK,446,1692,,,,,,
1727,34,SELAMİÇEŞME,SELAMICESME,457,1693,,,,,,
1728,34,DİKİLİTAŞ,DIKILITAS,439,1694,,,,,,
1729,34,KALAMIŞ,KALAMIS,457,1695,,,,,,
1730,34,ŞAŞKINBAKKAL,SASKINBAKKAL,457,1696,,,,,,
1731,34,PANGALTI,PANGALTI,453,1697,,,,,,
1732,34,ÜSTBOSTANCI,USTBOSTANCI,457,1698,,,,,,
1733,34,MODA,MODA,457,1699,,,,,,
1734,34,GALATASARAY,GALATASARAY,440,1700,,,,,,
1735,34,KURTULUŞ,KURTULUS,453,1701,,,,,,
1736,34,HARAMİDERE,HARAMIDERE,5662,1702,,,,,,
1737,34,ŞEHREMİNİ,SEHREMINI,446,1703,,,,,,
1738,34,KAPALIÇARŞI,KAPALICARSI,446,1704,,,,,,
1739,34,HAZNEDAR,HAZNEDAR,448,1705,,,,,,
1740,34,HASANPAŞA/KADIKÖY,HASANPASA/KADIKOY,457,1706,,,,,,
1741,34,CERRAHPAŞA,CERRAHPASA,446,1707,,,,,,
1742,34,SÜLEYMANİYE,SULEYMANIYE,446,1708,,,,,,
1743,34,ÇAMLICA,CAMLICA,464,1709,,,,,,
1744,34,ÇARŞIKAPI,CARSIKAPI,446,1710,,,,,,
1745,34,KAZASKER,KAZASKER,457,1711,,,,,,
1747,34,1.LEVENT,1.LEVENT,439,1712,,,,,,
1748,34,3.LEVENT,3.LEVENT,439,1713,,,,,,
1749,34,GEDİKPAŞA,GEDIKPASA,446,1714,,,,,,
1750,34,TÜNEL,TUNEL,440,1715,,,,,,
1751,34,KÜÇÜKÇAMLICA,KUCUKCAMLICA,464,1716,,,,,,
1752,34,CEVİZLİBAĞ,CEVIZLIBAG,454,1717,,,,,,
1754,34,2.ULUS,2.ULUS,439,1718,,,,,,
1755,34,DOLAPDERE,DOLAPDERE,453,1719,,,,,,
1756,34,YENİLEVENT,YENILEVENT,439,1720,,,,,,
1757,34,BOMONTİ,BOMONTI,453,1721,,,,,,
1759,34,FULYA/BEŞİKTAŞ,FULYA/BESIKTAS,439,1722,,,,,,
1760,34,KURUÇEŞME,KURUCESME,439,1723,,,,,,
1761,34,BEŞYÜZEVLER,BESYUZEVLER,447,1724,,,,,,
1762,34,ZEKERİYAKÖY,ZEKERIYAKOY,451,1725,,,,,,
1763,34,YENİKAPI,YENIKAPI,446,1726,,,,,,
1764,34,KUŞTEPE,KUSTEPE,453,1727,,,,,,
1765,34,HİSARÜSTÜ,HISARUSTU,451,1728,,,,,,
1766,34,İSTOÇ,ISTOC,437,1729,,,,,,
1767,34,ESENKENT/AVCILAR,ESENKENT/AVCILAR,434,1730,,,,,,
1768,34,BALTALİMANI,BALTALIMANI,451,1731,,,,,,
1769,34,GÜNEŞLİKÖY,GUNESLIKOY,437,1732,,,,,,
1770,34,ZİVERBEY,ZIVERBEY,457,1733,,,,,,
1771,34,SÜTLÜCE,SUTLUCE,449,1734,,,,,,
1773,34,KANLICA,KANLICA,456,1735,,,,,,
1774,34,HAYDARPAŞA,HAYDARPASA,457,1736,,,,,,
1775,34,KURTKÖY,KURTKOY,460,1737,,,,,,
1776,34,AKARETLER,AKARETLER,453,1738,,,,,,
1777,34,BÜYÜKÇAMLICA,BUYUKCAMLICA,464,1739,,,,,,
1778,34,ALTINTEPE/MALTEPE,ALTINTEPE/MALTEPE,458,1740,,,,,,
1779,34,ALTINŞEHİR,ALTINSEHIR,450,1741,,,,,,
1780,34,2.LEVENT,2.LEVENT,439,1742,,,,,,
1781,34,AYAZPAŞA,AYAZPASA,453,1743,,,,,,
1782,34,EDİRNEKAPI,EDIRNEKAPI,446,1744,,,,,,
1783,34,TOPAĞACI,TOPAGACI,453,1745,,,,,,
1784,34,KISIKLI,KISIKLI,464,1746,,,,,,
1785,34,ŞENLİKKÖY,SENLIKKOY,435,1747,,,,,,
1786,34,HAREM,HAREM,465,1748,,,,,,
1788,34,VEZNECİLER,VEZNECILER,446,1749,,,,,,
1789,34,BEŞYOL,BESYOL,450,1750,,,,,,
1790,34,DRAGOS,DRAGOS,458,1751,,,,,,
1791,34,BAHARİYE,BAHARIYE,457,1752,,,,,,
1792,34,GALATA,GALATA,440,1753,,,,,,
1793,34,SAMATYA,SAMATYA,454,1754,,,,,,
1794,34,ŞEHZADEBAŞI,SEHZADEBASI,454,1755,,,,,,
1795,34,BALAT,BALAT,446,1756,,,,,,
1796,34,ÜSTGÖZTEPE,USTGOZTEPE,457,1757,,,,,,
1797,34,KANARYA,KANARYA,450,1758,,,,,,
1798,34,GÜZELYALI,GUZELYALI,460,1759,,,,,,
1799,34,CANKURTARAN,CANKURTARAN,446,1760,,,,,,
1800,34,SİLİVRİKAPI,SILIVRIKAPI,454,1761,,,,,,
1801,34,1.ULUS,1.ULUS,439,1762,,,,,,
1802,34,ÇAKMAKLI,CAKMAKLI,441,1763,,,,,,
1803,34,ALTIYOL,ALTIYOL,457,1764,,,,,,
1804,34,OTOGAR,OTOGAR,436,1765,,,,,,
1805,34,KUYUBAŞI,KUYUBASI,457,1766,,,,,,
1806,34,AZAPKAPI,AZAPKAPI,446,1767,,,,,,
1807,34,BAKKALKÖY,BAKKALKOY,457,1768,,,,,,
1812,34,KULEDİBİ,KULEDIBI,440,1769,,,,,,
1814,34,KÜÇÜKBEBEK,KUCUKBEBEK,439,1770,,,,,,
1818,34,KADIRGA,KADIRGA,446,1771,,,,,,
1824,34,ÇATALÇEŞME,CATALCESME,457,1772,,,,,,
1825,34,KAZLIÇEŞME,KAZLICESME,454,1773,,,,,,
1826,34,SİNANOBA,SINANOBA,441,1774,,,,,,
1827,34,BASINKÖY,BASINKOY,435,1775,,,,,,
1828,34,KİREÇBURNU,KIRECBURNU,451,1776,,,,,,
1829,34,FERAHEVLER,FERAHEVLER,451,1777,,,,,,
1830,34,SALACAK,SALACAK,465,1778,,,,,,
1831,34,YILDIZ,YILDIZ,439,1779,,,,,,
1832,34,PİYALEPAŞA/ZEYTİNBURNU,PIYALEPASA/ZEYTINBURNU,454,1780,,,,,,
1834,34,NAKKAŞTEPE,NAKKASTEPE,465,1781,,,,,,
1835,34,PARSELLER,PARSELLER,437,1782,,,,,,
1836,34,SARAYBURNU,SARAYBURNU,446,1783,,,,,,
1837,34,İÇLEVENT,ICLEVENT,439,1784,,,,,,
1838,34,BAYAZID,BAYAZID,439,1785,,,,,,
1839,34,RUMELİHİSARÜSTÜ,RUMELIHISARUSTU,451,1786,,,,,,
1840,34,SÖĞÜTLÜÇEŞME/KADIKÖY,SOGUTLUCESME/KADIKOY,457,1787,,,,,,
1841,34,YUSUFPAŞA,YUSUFPASA,454,1788,,,,,,
1842,34,AYŞEKADIN,AYSEKADIN,454,1789,,,,,,
1843,34,BÜYÜKBAKKALKÖY,BUYUKBAKKALKOY,457,1790,,,,,,
1844,34,GÜLHANE,GULHANE,446,1791,,,,,,
1845,34,ATATÜRK HAVALİMANI,ATATURK HAVALIMANI,435,1792,,,,,,
1846,34,ALTKAYNARCA,ALTKAYNARCA,460,1793,,,,,,
1847,34,HABİBLER,HABIBLER,447,1794,,,,,,
1848,34,REŞİTPAŞA,RESITPASA,451,1795,,,,,,
1849,34,KIZTAŞI,KIZTASI,446,1796,,,,,,
1850,34,TARABYAÜSTÜ,TARABYAUSTU,451,1797,,,,,,
1851,34,VALİDEÇEŞME,VALIDECESME,439,1798,,,,,,
1852,34,KORUKENT,KORUKENT,439,1799,,,,,,
1853,34,SETÜSTÜ,SETUSTU,440,1800,,,,,,
1854,34,AYVANSARAY,AYVANSARAY,446,1801,,,,,,
1855,34,DARPHANE,DARPHANE,439,1802,,,,,,
1856,34,IHLAMUR,IHLAMUR,439,1803,,,,,,
1857,34,ŞENESENEVLER,SENESENEVLER,457,1804,,,,,,
1858,34,EYÜPSULTAN,EYUPSULTAN,444,1805,,,,,,
1859,34,CİBALİ,CIBALI,446,1806,,,,,,
1860,34,TAŞDELEN,TASDELEN,464,1807,,,,,,
1861,34,MAÇKA,MACKA,439,1808,,,,,,
1862,34,GEBZE,GEBZE,0,1809,,,,,,
1863,34,MERCAN,MERCAN,446,1810,,,,,,
1864,34,YEŞİLYURT,YESILYURT,435,1811,,,,,,
1865,34,KANDİLLİ,KANDILLI,465,1812,,,,,,
1866,34,ULUS,ULUS,439,1813,,,,,,
1867,6,SIHHIYE,SIHHIYE,1698,1814,,,,,,
1868,34,BALMUMCU,BALMUMCU,439,1815,,,,,,
1869,34,ALTUNİZADE,ALTUNIZADE,465,1816,,,,,,
1870,34,DOLMABAHÇE,DOLMABAHCE,439,1817,,,,,,
1871,34,ELMADAĞ,ELMADAG,453,1818,,,,,,
1872,55,KUTLUKENT,KUTLUKENT,770,1819,,,,,,
1874,34,ALEMDAĞ,ALEMDAG,464,1820,,,,,,
1875,34,FINDIKLI/BEYOĞLU,FINDIKLI/BEYOGLU,440,1821,,,,,,
1876,34,KABATAŞ,KABATAS,440,1822,,,,,,
1877,34,POLENEZKÖY,POLENEZKOY,462,1823,,,,,,
1878,1,SEYHAN,SEYHAN,0,1824,,,,,,
1879,35,BORNOVA,BORNOVA,0,1825,,,,,,
1881,34,HASKÖY,HASKOY,440,1826,,,,,,
1882,1,YÜREĞİR,YUREGIR,0,1827,,,,,,
1885,35,ÇANKAYA,CANKAYA,1896,1828,,,,,,
1887,33,MEZİTLİ,MEZITLI,1887,1829,,,,,,
1888,55,KİRAZLIK,KIRAZLIK,770,1830,,,,,,
1890,20,GÜMÜŞLER,GUMUSLER,264,1831,,,,,,
1891,20,ÇAMLIK,CAMLIK,0,1832,,,,,,
1893,6,MACUNKÖY,MACUNKOY,1924,1833,,,,,,
1894,35,ÇINARLI,CINARLI,1896,1834,,,,,,
1895,35,KEMERALTI,KEMERALTI,1896,1835,,,,,,
1896,35,KONAK,KONAK,0,1836,,,,,,
1897,34,BAHÇEKAPI,BAHCEKAPI,446,1837,,,,,,
1898,34,LİBADİYE,LIBADIYE,465,1838,,,,,,
1899,1,YAKAPINAR,YAKAPINAR,5819,1839,,,,,,
1900,35,BUCA,BUCA,0,1840,,,,,,
1901,16,NİLÜFER,NILUFER,0,1841,,,,,,
1903,34,TEPEBAŞI,TEPEBASI,440,1842,,,,,,
1904,35,KORDON,KORDON,1896,1843,,,,,,
1905,35,PASAPORT,PASAPORT,1896,1844,,,,,,
1908,16,OSMANGAZİ,OSMANGAZI,0,1845,,,,,,
1910,42,KARATAY,KARATAY,0,1846,,,,,,
1911,27,ŞEHİTKAMİL,SEHITKAMIL,0,1847,,,,,,
1912,35,MEZARLIKBAŞI,MEZARLIKBASI,1896,1848,,,,,,
1913,35,KARŞIYAKA,KARSIYAKA,0,1849,,,,,,
1916,6,BEYTEPE,BEYTEPE,1698,1850,,,,,,
1917,6,BEŞEVLER,BESEVLER,0,1851,,,,,,
1918,42,SELÇUKLU,SELCUKLU,0,1852,,,,,,
1919,6,BAKANLIKLAR,BAKANLIKLAR,0,1853,,,,,,
1922,38,KOCASİNAN,KOCASINAN,0,1854,,,,,,
1924,6,YENİMAHALLE,YENIMAHALLE,0,1855,,,,,,
1925,16,YILDIRIM,YILDIRIM,0,1856,,,,,,
1926,6,AŞAĞI AYRANCI,ASAGI AYRANCI,1698,1857,,,,,,
1927,6,YUKARI AYRANCI,YUKARI AYRANCI,1698,1858,,,,,,
1928,6,ŞAŞMAZ,SASMAZ,76,1859,,,,,,
1930,16,ÇALI,CALI,1901,1860,,,,,,
1931,35,BASMANE,BASMANE,1896,1861,,,,,,
1933,1,İNCİRLİK,INCIRLIK,5819,1862,,,,,,
1936,34,BÜYÜKDERE/SARIYER,BUYUKDERE/SARIYER,451,1863,,,,,,
1938,42,NALÇACI,NALCACI,1918,1864,,,,,,
1939,35,KAPILAR,KAPILAR,1896,1865,,,,,,
1940,7,LARA,LARA,5222,1866,,,,,,
1941,1,KÜÇÜKDİKİLİ,KUCUKDIKILI,1878,1867,,,,,,
1942,1,KARAYUSUFLU/SARIÇAM,KARAYUSUFLU/SARICAM,5819,1868,,,,,,
1943,1,KURTKULAĞI,KURTKULAGI,2,1869,,,,,,
1944,1,BİRKENT,BIRKENT,2,1870,,,,,,
1945,1,BÜYÜKMANGIT,BUYUKMANGIT,2,1871,,,,,,
1946,1,MERCİMEK,MERCIMEK,2,1872,,,,,,
1947,1,MUSTAFABEYLİ,MUSTAFABEYLI,2,1873,,,,,,
1948,1,SAĞKAYA,SAGKAYA,2,1874,,,,,,
1949,1,DORUK,DORUK,2,1875,,,,,,
1950,1,SARIMAZI,SARIMAZI,2,1876,,,,,,
1951,1,HAMDİLLİ,HAMDILLI,2,1877,,,,,,
1952,1,KÖSRELİ,KOSRELI,2,1878,,,,,,
1953,1,ÇATALAN,CATALAN,5,1879,,,,,,
1954,1,SALBAŞ,SALBAS,5,1880,,,,,,
1955,1,TUZLA,TUZLA,6,1881,,,,,,
1956,1,BAHÇE,BAHCE,6,1882,,,,,,
1957,1,GAZİ,GAZI,7,1883,,,,,,
1958,1,HACIBEYLİ,HACIBEYLI,7,1884,,,,,,
1959,1,AKÇATEKİR,AKCATEKIR,8,1885,,,,,,
1960,1,BOZGÜNEY,BOZGUNEY,10,1886,,,,,,
1961,1,YEŞİLKÖY,YESILKOY,11,1887,,,,,,
1963,1,ZEYTİNBELİ,ZEYTINBELI,11,1888,,,,,,
1964,1,AKÖREN,AKOREN,12,1889,,,,,,
1965,1,BAKLALI,BAKLALI,5819,1890,,,,,,
1966,1,BURUK,BURUK,5819,1891,,,,,,
1967,1,KÜRKÇÜLER,KURKCULER,5819,1892,,,,,,
1968,1,ÇELEMLİ,CELEMLI,1882,1893,,,,,,
1969,1,DOĞANKENT,DOGANKENT,1882,1894,,,,,,
1970,1,SOFULU,SOFULU,5819,1895,,,,,,
1971,1,GEÇİTLİ,GECITLI,1882,1896,,,,,,
1972,1,SOLAKLI,SOLAKLI,1882,1897,,,,,,
1973,1,SULUCA,SULUCA,5819,1898,,,,,,
1974,1,HAVUTLU,HAVUTLU,1882,1899,,,,,,
1975,1,ABDİOĞLU,ABDIOGLU,1882,1900,,,,,,
1976,1,YUNUSOĞLU,YUNUSOGLU,1882,1901,,,,,,
1977,2,KESMETEPE,KESMETEPE,14,1902,,,,,,
1978,2,KÖSECELİ,KOSECELI,14,1903,,,,,,
1979,2,ÇAKIRHÜYÜK,CAKIRHUYUK,14,1904,,,,,,
1980,2,SARIYAPRAK,SARIYAPRAK,14,1905,,,,,,
1981,2,ESKİKÖY,ESKIKOY,14,1906,,,,,,
1982,2,SUVARLI,SUVARLI,14,1907,,,,,,
1983,2,ŞAMBAYAT,SAMBAYAT,14,1908,,,,,,
1984,2,ÜÇGÖZ,UCGOZ,14,1909,,,,,,
1985,2,PINARBAŞI,PINARBASI,15,1910,,,,,,
1986,2,BALKAR,BALKAR,17,1911,,,,,,
1987,2,BELÖREN,BELOREN,17,1912,,,,,,
1988,2,HARMANLI,HARMANLI,17,1913,,,,,,
1989,2,AKINCILAR,AKINCILAR,18,1914,,,,,,
1990,2,BÖLÜKYAYLA,BOLUKYAYLA,18,1915,,,,,,
1991,2,İNLİCE,INLICE,20,1916,,,,,,
1992,3,DİŞLİ,DISLI,23,1917,,,,,,
1993,3,ÖZBURUN,OZBURUN,23,1918,,,,,,
1994,3,BÜYÜKKARABAĞ,BUYUKKARABAG,23,1919,,,,,,
1995,3,KEMERKAYA,KEMERKAYA,23,1920,,,,,,
1996,3,DÖĞER,DOGER,24,1921,,,,,,
1997,3,GAZLIGÖL,GAZLIGOL,24,1922,,,,,,
1998,3,G. GÖLAKÖREN,G. GOLAKOREN,24,1923,,,,,,
1999,3,AYAZİNİ,AYAZINI,24,1924,,,,,,
2000,3,KARACAAHMET,KARACAAHMET,24,1925,,,,,,
2001,3,YAYLABAĞI,YAYLABAGI,24,1926,,,,,,
2002,3,BOZHÜYÜK,BOZHUYUK,24,1927,,,,,,
2003,3,KAYIHAN,KAYIHAN,24,1928,,,,,,
2004,3,KINIK,KINIK,25,1929,,,,,,
2005,3,ÇİÇEKTEPE,CICEKTEPE,25,1930,,,,,,
2006,3,ULUKÖY,ULUKOY,25,1931,,,,,,
2007,3,İNCESU,INCESU,25,1932,,,,,,
2008,3,DOĞANLI,DOGANLI,25,1933,,,,,,
2009,3,KADILAR,KADILAR,25,1934,,,,,,
2010,3,YIPRAK,YIPRAK,25,1935,,,,,,
2011,3,KIZIK,KIZIK,26,1936,,,,,,
2012,3,KUSURA,KUSURA,26,1937,,,,,,
2013,3,MENTEŞ,MENTES,26,1938,,,,,,
