SevkNo,SevkHarinx,SipLocation,SipHarinx,fatno,fatharinx,skod,miktar,Birim,kgid,insUN,insDT,insApp,updUN,updDT,updApp
1047,16941,LN001,16606,18118,104135,LNRCNKM299,6.0000000000,Çift,16941,,,,,,
1047,16942,LN001,16607,18118,104134,LNRCNKSTR745,1.0000000000,Çift,16942,,,,,,
1047,16943,LN001,16608,18118,104133,LNRCNKETL501,1.0000000000,Çift,16943,,,,,,
1047,16944,LN001,16609,18118,104132,LNRCNKLCZ1990,2.0000000000,Çift,16944,,,,,,
1047,16945,LN001,16610,18118,104131,LNRCNKB7101,1.0000000000,Çift,16945,,,,,,
1047,16946,LN001,16611,18118,104130,LNRCNG8070,1.0000000000,Çift,16946,,,,,,
1047,16947,LN001,16612,18118,104129,LNRCNKCD5000,1.0000000000,Çift,16947,,,,,,
1047,16948,LN001,16613,18118,104128,LNRCNT836,1.0000000000,Çift,16948,,,,,,
1047,16949,LN001,16614,18118,104127,LNRCNDPF152,1.0000000000,Çift,16949,,,,,,
1047,16950,LN001,16615,18118,104126,LNRCNKLME875,1.0000000000,Çift,16950,,,,,,
1047,16951,LN001,16616,18118,104125,RCNJLX20,2.0000000000,Çift,16951,,,,,,
1047,16952,LN001,16617,18118,104124,LNRCNALM135,1.0000000000,Çift,16952,,,,,,
1047,16953,LN001,16618,18118,104123,LNRCNKLME721,1.0000000000,Çift,16953,,,,,,
1047,16954,LN001,16619,18118,104122,LNRCNKLME875,1.0000000000,Çift,16954,,,,,,
1047,16955,LN001,16620,18118,104121,LNRCNKPRF5000,1.0000000000,Çift,16955,,,,,,
1047,16956,LN001,16621,18118,104120,LNRCNKM299,2.0000000000,Çift,16956,,,,,,
1047,16957,LN001,16622,18118,104119,LNRCNT836,1.0000000000,Çift,16957,,,,,,
1047,16958,LN001,16623,18118,104118,LNRCNKLCZ1520,1.0000000000,Çift,16958,,,,,,
1047,16959,LN001,16624,18118,104117,LNRCNKM360,3.0000000000,Çift,16959,,,,,,
1047,16960,LN001,16625,18118,104116,LNRCNKLCZ1201,1.0000000000,Çift,16960,,,,,,
1047,16961,LN001,16626,18118,104115,LNRCNKM360,8.0000000000,Çift,16961,,,,,,
1047,16962,LN001,16627,18118,104114,LNRCNDPF159,1.0000000000,Çift,16962,,,,,,
1047,16963,LN001,16628,18118,104113,RCNWLG072,1.0000000000,Çift,16963,,,,,,
1047,16964,LN001,16629,18118,104112,LNRCNKHC100,1.0000000000,Çift,16964,,,,,,
1047,16965,LN001,16630,18118,104111,LNRCNTWG720,1.0000000000,Çift,16965,,,,,,
1047,16966,LN001,16631,18118,104110,LNRCNKERT1455,1.0000000000,Çift,16966,,,,,,
1047,16967,LN001,16632,18118,104109,LNRCNAVS802,1.0000000000,Çift,16967,,,,,,
1047,16968,LN001,16633,18118,104108,LNRCNACT10,1.0000000000,Çift,16968,,,,,,
1047,16969,LN001,16634,18118,104107,LNRCNKSTR503,1.0000000000,Çift,16969,,,,,,
1047,16970,LN001,16635,18118,104106,LNRCNKSTR503,1.0000000000,Çift,16970,,,,,,
1047,16971,LN001,16636,18118,104105,LNRCNKM299,1.0000000000,Çift,16971,,,,,,
1047,16972,LN001,16637,18118,104104,LNRCNKLCZ1990,1.0000000000,Çift,16972,,,,,,
1047,16973,LN001,16638,18118,104103,LNRCNKB475,1.0000000000,Çift,16973,,,,,,
1047,16974,LN001,16639,18118,104102,LNRCNT2021,1.0000000000,Çift,16974,,,,,,
1047,16975,LN001,16640,18118,104101,LNRCNXSPX6,1.0000000000,Çift,16975,,,,,,
1047,16976,LN001,16641,18118,104100,LNRCNKLME901,2.0000000000,Çift,16976,,,,,,
1047,16977,LN001,16642,18118,104099,LNRCNKLCZ711,1.0000000000,Çift,16977,,,,,,
1047,16978,LN001,16643,18118,104098,LNRCNKVT5001,1.0000000000,Çift,16978,,,,,,
1047,16979,LN001,16644,18118,104097,LNRCNKRNS046,1.0000000000,Çift,16979,,,,,,
1047,16980,LN001,16645,18118,104096,LNRCN957,1.0000000000,Çift,16980,,,,,,
1047,16981,LN001,16646,18118,104095,LNRCNDPF146,1.0000000000,Çift,16981,,,,,,
1047,16982,LN001,16647,18118,104094,LNRCNKCS815Y,1.0000000000,Çift,16982,,,,,,
1047,16983,LN001,16648,18118,104093,LNRCNKPRF6000,1.0000000000,Çift,16983,,,,,,
1047,16984,LN001,16649,18118,104092,LNRCNKPRF6000,1.0000000000,Çift,16984,,,,,,
1047,16985,LN001,16650,18118,104091,LNRCNDPF140,1.0000000000,Çift,16985,,,,,,
1047,16986,LN001,16651,18118,104090,LNRCNKLCZ910,1.0000000000,Çift,16986,,,,,,
1047,16987,LN001,16652,18118,104089,LNRCNTWG285,1.0000000000,Çift,16987,,,,,,
1047,16988,LN001,16653,18118,104088,LNRCNKERT1470,1.0000000000,Çift,16988,,,,,,
1047,16989,LN001,16654,18118,104087,RCNWLG072,1.0000000000,Çift,16989,,,,,,
1047,16990,LN001,16655,18118,104086,LNRCNKHC100,1.0000000000,Çift,16990,,,,,,
1047,16991,LN001,16656,18118,104085,RCN716,1.0000000000,Çift,16991,,,,,,
1047,16992,LN001,16657,18118,104084,RCN716,1.0000000000,Çift,16992,,,,,,
1047,16993,LN001,16658,18118,104083,LNRCNKZZ1402,1.0000000000,Çift,16993,,,,,,
1047,16994,LN001,16659,18118,104082,LNRCNT1310,2.0000000000,Çift,16994,,,,,,
1047,16995,LN001,16660,18118,104081,LNRCNKERT1470,1.0000000000,Çift,16995,,,,,,
1047,16996,LN001,16661,18118,104080,LNRCNKLCZ910,1.0000000000,Çift,16996,,,,,,
1047,16997,LN001,16662,18118,104079,LNRCNKM255,1.0000000000,Çift,16997,,,,,,
1047,16998,LN001,16663,18118,104078,LNRCNKETL506,1.0000000000,Çift,16998,,,,,,
1047,16999,LN001,16664,18118,104077,RCNJLX20,1.0000000000,Çift,16999,,,,,,
1047,17000,LN001,16665,18118,104076,LNRCN364,1.0000000000,Çift,17000,,,,,,
1047,17001,LN001,16666,18118,104075,LNRCN206,1.0000000000,Çift,17001,,,,,,
1047,17002,LN001,16667,18118,104074,LNRCNXSPX6,1.0000000000,Çift,17002,,,,,,
1047,17003,LN001,16668,18118,104073,LNRCNKZZ1404,1.0000000000,Çift,17003,,,,,,
1047,17004,LN001,16669,18118,104072,LNRCNKM310,1.0000000000,Çift,17004,,,,,,
1047,17005,LN001,16670,18118,104071,LNRCNKCS815Y,4.0000000000,Çift,17005,,,,,,
1047,17006,LN001,16671,18118,104070,LNRCNDPF152,1.0000000000,Çift,17006,,,,,,
1047,17007,LN001,16672,18118,104069,LNRCNTWG720,1.0000000000,Çift,17007,,,,,,
1047,17008,LN001,16673,18118,104068,LNRCNKERT1455,1.0000000000,Çift,17008,,,,,,
1047,17009,LN001,16674,18118,104067,LNRCNACT93,1.0000000000,Çift,17009,,,,,,
1047,17010,LN001,16675,18118,104066,LNRCNKLCZ920,2.0000000000,Çift,17010,,,,,,
1047,17011,LN001,16676,18118,104065,LNRCNKETL506,1.0000000000,Çift,17011,,,,,,
1047,17012,LN001,16677,18118,104064,LNRCNKPRF5000,1.0000000000,Çift,17012,,,,,,
1047,17013,LN001,16678,18118,104063,RCN152,1.0000000000,Çift,17013,,,,,,
1047,17014,LN001,16679,18118,104062,LNRCNKPSJ333,1.0000000000,Çift,17014,,,,,,
1047,17015,LN001,16680,18118,104061,LNRCNKM255,2.0000000000,Çift,17015,,,,,,
1047,17016,LN001,16681,18118,104060,LNRCN206,1.0000000000,Çift,17016,,,,,,
1047,17017,LN001,16682,18118,104059,LNRCNKCS815Y,5.0000000000,Çift,17017,,,,,,
1047,17018,LN001,16683,18118,104058,LNRCNACT94,2.0000000000,Çift,17018,,,,,,
1047,17019,LN001,16684,18118,104057,LNRCNKPRF3000,1.0000000000,Çift,17019,,,,,,
1047,17020,LN001,16685,18118,104056,LNRCNKKSP1602,1.0000000000,Çift,17020,,,,,,
1047,17021,LN001,16686,18118,104055,LNRCNKLCZ970,1.0000000000,Çift,17021,,,,,,
1047,17022,LN001,16687,18118,104054,LNRCNKSTR515,2.0000000000,Çift,17022,,,,,,
1047,17023,LN001,16688,18118,104053,LNRCNKM255,1.0000000000,Çift,17023,,,,,,
1047,17024,LN001,16689,18118,104052,LNRCNR705,1.0000000000,Çift,17024,,,,,,
1047,17025,LN001,16690,18118,104051,LNRCNR705,1.0000000000,Çift,17025,,,,,,
1047,17026,LN001,16691,18118,104050,LNRCNT2044,1.0000000000,Çift,17026,,,,,,
1047,17027,LN001,16692,18118,104049,LNRCNT2044,1.0000000000,Çift,17027,,,,,,
1047,17028,LN001,16693,18118,104048,LNRCNACT10,1.0000000000,Çift,17028,,,,,,
1047,17029,LN001,16694,18118,104047,LNRCNDPF159,2.0000000000,Çift,17029,,,,,,
1047,17030,LN001,16695,18118,104046,LNRCNKM360,5.0000000000,Çift,17030,,,,,,
1047,17031,LN001,16696,18118,104045,LNRCNKETL506,2.0000000000,Çift,17031,,,,,,
1047,17032,LN001,16697,18118,104044,LNRCNKM360,11.0000000000,Çift,17032,,,,,,
1047,17033,LN001,16698,18118,104043,LNRCNKLCZ920,1.0000000000,Çift,17033,,,,,,
1047,17034,LN001,16699,18118,104042,LNRCNKM299,1.0000000000,Çift,17034,,,,,,
1047,17035,LN001,16700,18118,104041,LNRCNACT56,1.0000000000,Çift,17035,,,,,,
1047,17036,LN001,16701,18118,104040,RCNJLX20,1.0000000000,Çift,17036,,,,,,
1047,17037,LN001,16702,18118,104039,LNRCN383,1.0000000000,Çift,17037,,,,,,
1047,17038,LN001,16703,18118,104038,LNRCNKM299,2.0000000000,Çift,17038,,,,,,
1047,17039,LN001,16704,18118,104037,RCNWLG072,3.0000000000,Çift,17039,,,,,,
1047,17040,LN001,16705,18118,104036,LNRCNKLME875,1.0000000000,Çift,17040,,,,,,
1047,17041,LN001,16706,18118,104035,LNRCNKETL506,1.0000000000,Çift,17041,,,,,,
1047,17042,LN001,16707,18118,104034,LNRCNKETL502,1.0000000000,Çift,17042,,,,,,
1047,17043,LN001,16708,18118,104033,LNRCNKKSP1602,1.0000000000,Çift,17043,,,,,,
1047,17044,LN001,16709,18118,104032,RCNJLX20,3.0000000000,Çift,17044,,,,,,
1047,17045,LN001,16710,18118,104031,LNRCNKCS893S,1.0000000000,Çift,17045,,,,,,
1047,17046,LN001,16711,18118,104030,LNRCNXSPX6,1.0000000000,Çift,17046,,,,,,
1047,17047,LN001,16712,18118,104029,LNRCNKLME725,1.0000000000,Çift,17047,,,,,,
1047,17048,LN001,16713,18118,104028,LNRCN726,1.0000000000,Çift,17048,,,,,,
1047,17049,LN001,16714,18118,104027,LNRCNACT10,1.0000000000,Çift,17049,,,,,,
1047,17050,LN001,16715,18118,104026,LNRCNKPRF3000,1.0000000000,Çift,17050,,,,,,
1047,17051,LN001,16716,18118,104025,LNRCNKM360,14.0000000000,Çift,17051,,,,,,
1047,17052,LN001,16717,18118,104024,LNRCNKETL506,1.0000000000,Çift,17052,,,,,,
1047,17053,LN001,16718,18118,104023,LNRCNKCD5000,1.0000000000,Çift,17053,,,,,,
1047,17054,LN001,16719,18118,104022,LNRCNACT10,2.0000000000,Çift,17054,,,,,,
1047,17055,LN001,16720,18118,104021,LNRCNKZZ1402,2.0000000000,Çift,17055,,,,,,
1047,17056,LN001,16721,18118,104020,LNRCNACT10,6.0000000000,Çift,17056,,,,,,
1047,17057,LN001,16722,18118,104019,LNRCNKPRF3000,2.0000000000,Çift,17057,,,,,,
1047,17058,LN001,16723,18118,104018,LNRCNKKSP1602,1.0000000000,Çift,17058,,,,,,
1047,17059,LN001,16724,18118,104017,LNRCNACT93,1.0000000000,Çift,17059,,,,,,
1047,17060,LN001,16725,18118,104016,LNRCN828,1.0000000000,Çift,17060,,,,,,
1047,17061,LN001,16726,18118,104015,RCNWLG072,1.0000000000,Çift,17061,,,,,,
1047,17062,LN001,16727,18118,104014,LNRCNKZZ1401,2.0000000000,Çift,17062,,,,,,
1047,17063,LN001,16728,18118,104013,LNRCNKCS1701,1.0000000000,Çift,17063,,,,,,
1047,17064,LN001,16729,18118,104012,RCNJLX20,3.0000000000,Çift,17064,,,,,,
1047,17065,LN001,16730,18118,104011,LNRCNKM299,2.0000000000,Çift,17065,,,,,,
1047,17066,LN001,16731,18118,104010,LNRCNDPF159,2.0000000000,Çift,17066,,,,,,
1047,17067,LN001,16732,18118,104009,LNRCN209,1.0000000000,Çift,17067,,,,,,
1047,17068,LN001,16733,18118,104008,LNRCNCNT538,1.0000000000,Çift,17068,,,,,,
1047,17069,LN001,16734,18118,104007,LNRCNT350,1.0000000000,Çift,17069,,,,,,
1047,17070,LN001,16735,18118,104006,LNRCNWKS1651,1.0000000000,Çift,17070,,,,,,
1047,17071,LN001,16736,18118,104005,LNRCNYZZ180,1.0000000000,Çift,17071,,,,,,
1047,17072,LN001,16737,18118,104004,LNRCNCNT166,1.0000000000,Çift,17072,,,,,,
1047,17073,LN001,16738,18118,104003,LNRCNKLCZ920,2.0000000000,Çift,17073,,,,,,
1047,17074,LN001,16739,18118,104002,LNRCNKLCZ2240,1.0000000000,Çift,17074,,,,,,
1047,17075,LN001,16740,18118,104001,RCNJLX20,3.0000000000,Çift,17075,,,,,,
1047,17076,LN001,16741,18118,104000,LNRCNPT70,2.0000000000,Çift,17076,,,,,,
1047,17077,LN001,16742,18118,103999,LNRCN347,1.0000000000,Çift,17077,,,,,,
1047,17078,LN001,16743,18118,103998,RCNWLG072,1.0000000000,Çift,17078,,,,,,
1047,17079,LN001,16744,18118,103997,LNRCNKLCZ920,1.0000000000,Çift,17079,,,,,,
1047,17080,LN001,16745,18118,103996,LNRCNKCS816S,2.0000000000,Çift,17080,,,,,,
1047,17081,LN001,16746,18118,103995,RCN716,2.0000000000,Çift,17081,,,,,,
1047,17082,LN001,16747,18118,103994,LNRCNKKSP1601,1.0000000000,Çift,17082,,,,,,
1047,17083,LN001,16748,18118,103993,LNRCNKCS815Y,1.0000000000,Çift,17083,,,,,,
1047,17084,LN001,16749,18118,103992,LNRCNKM255,2.0000000000,Çift,17084,,,,,,
1047,17085,LN001,16750,18118,103991,LNRCNKM299,3.0000000000,Çift,17085,,,,,,
1047,17086,LN001,16751,18118,103990,LNRCNKM360,2.0000000000,Çift,17086,,,,,,
1047,17087,LN001,16752,18118,103989,LNRCNKSCS721,1.0000000000,Çift,17087,,,,,,
1047,17088,LN001,16753,18118,103988,LNRCNACT10,5.0000000000,Çift,17088,,,,,,
1047,17089,LN001,16754,18118,103987,LNRCNXSPX6,1.0000000000,Çift,17089,,,,,,
1047,17090,LN001,16755,18118,103986,LNRCNKSTR503,1.0000000000,Çift,17090,,,,,,
1047,17091,LN001,16756,18118,103985,LNRCNKETL506,1.0000000000,Çift,17091,,,,,,
1047,17092,LN001,16757,18118,103984,LNRCNKCS816S,1.0000000000,Çift,17092,,,,,,
1047,17093,LN001,16758,18118,103983,LNRCNT836,1.0000000000,Çift,17093,,,,,,
1047,17094,LN001,16759,18118,103982,LNRCNACT10,2.0000000000,Çift,17094,,,,,,
1047,17095,LN001,16760,18118,103981,LNRCNKLME901,1.0000000000,Çift,17095,,,,,,
1047,17096,LN001,16761,18118,103980,LNRCNKM360,11.0000000000,Çift,17096,,,,,,
1047,17097,LN001,16762,18118,103979,RCNJLX20,1.0000000000,Çift,17097,,,,,,
1047,17098,LN001,16763,18118,103978,RCNJLX20,1.0000000000,Çift,17098,,,,,,
1047,17099,LN001,16764,18118,103977,LNRCNKM360,28.0000000000,Çift,17099,,,,,,
1047,17100,LN001,16765,18118,103976,LNRCNKM360,39.0000000000,Çift,17100,,,,,,
1047,17101,LN001,16766,18118,103975,LNRCNG7640,1.0000000000,Çift,17101,,,,,,
1047,17102,LN001,16767,18118,103974,LNRCNKKSP1602,1.0000000000,Çift,17102,,,,,,
1047,17103,LN001,16768,18118,103973,LNRCNKCS893S,1.0000000000,Çift,17103,,,,,,
1047,17104,LN001,16769,18118,103972,LNRCNKKSP01,1.0000000000,Çift,17104,,,,,,
1047,17105,LN001,16770,18118,103971,LNRCNKLCZ340,1.0000000000,Çift,17105,,,,,,
1047,17106,LN001,16771,18118,103970,LNRCNKFM1907,1.0000000000,Çift,17106,,,,,,
1047,17107,LN001,16772,18118,103969,LNRCNKM299,7.0000000000,Çift,17107,,,,,,
1047,17108,LN001,16773,18118,103968,LNRCNKZZ1402,1.0000000000,Çift,17108,,,,,,
1047,17109,LN001,16774,18118,103967,RCNWLG072,1.0000000000,Çift,17109,,,,,,
1047,17110,LN001,16775,18118,103966,LNRCNACT10,1.0000000000,Çift,17110,,,,,,
1047,17111,LN001,16776,18118,103965,RCN716,2.0000000000,Çift,17111,,,,,,
1047,17112,LN001,16777,18118,103964,LNRCNKCS815Y,8.0000000000,Çift,17112,,,,,,
1047,17113,LN001,16778,18118,103963,LNRCNALM133,1.0000000000,Çift,17113,,,,,,
1047,17114,LN001,16779,18118,103962,LNRCNKB180,1.0000000000,Çift,17114,,,,,,
1047,17115,LN001,16780,18118,103961,LNRCNKM255,3.0000000000,Çift,17115,,,,,,
1047,17116,LN001,16781,18118,103960,LNRCNKTDY704,2.0000000000,Çift,17116,,,,,,
1047,17117,LN001,16782,18118,103959,LNRCNACT10,2.0000000000,Çift,17117,,,,,,
1047,17118,LN001,16783,18118,103958,RCNWLG072,1.0000000000,Çift,17118,,,,,,
1047,17119,LN001,16784,18118,103957,LNRCNKM360,9.0000000000,Çift,17119,,,,,,
1047,17120,LN001,16785,18118,103956,LNRCNKLCZ920,1.0000000000,Çift,17120,,,,,,
1047,17121,LN001,16786,18118,103955,LNRCNKM360,18.0000000000,Çift,17121,,,,,,
1047,17122,LN001,16787,18118,103954,LNRCNKCS7631,1.0000000000,Çift,17122,,,,,,
1047,17123,LN001,16788,18118,103953,LNRCNACT10,4.0000000000,Çift,17123,,,,,,
1047,17124,LN001,16789,18118,103952,LNRCNKK1897,1.0000000000,Çift,17124,,,,,,
1047,17125,LN001,16790,18118,103951,RCNWLG072,1.0000000000,Çift,17125,,,,,,
1047,17126,LN001,16791,18118,103950,LNRCNKCS815Y,6.0000000000,Çift,17126,,,,,,
1047,17127,LN001,16792,18118,103949,LNRCNKM360,26.0000000000,Çift,17127,,,,,,
1047,17128,LN001,16793,18118,103948,LNRCNPT140,1.0000000000,Çift,17128,,,,,,
1047,17129,LN001,16794,18118,103947,RCNJLX20,2.0000000000,Çift,17129,,,,,,
1047,17130,LN001,16795,18118,103946,RCNWLG072,1.0000000000,Çift,17130,,,,,,
1047,17131,LN001,16796,18118,103945,LNRCNXSPX6,2.0000000000,Çift,17131,,,,,,
1047,17132,LN001,16797,18118,103944,LNRCNKZZ1404,1.0000000000,Çift,17132,,,,,,
1047,17133,LN001,16798,18118,103943,LNRCNKM360,15.0000000000,Çift,17133,,,,,,
1047,17134,LN001,16799,18118,103942,LNRCNACT10,8.0000000000,Çift,17134,,,,,,
1047,17135,LN001,16800,18118,103941,LNRCNKM360,31.0000000000,Çift,17135,,,,,,
1047,17136,LN001,16801,18118,103940,LNRCNALM135,1.0000000000,Çift,17136,,,,,,
1047,17137,LN001,16802,18118,103939,LNRCNKM299,1.0000000000,Çift,17137,,,,,,
1047,17138,LN001,16803,18118,103938,LNRCNKM299,7.0000000000,Çift,17138,,,,,,
1047,17139,LN001,16804,18118,103937,LNRCNKM255,3.0000000000,Çift,17139,,,,,,
1047,17140,LN001,16805,18118,103936,LNRCNACT10,11.0000000000,Çift,17140,,,,,,
1047,17141,LN001,16806,18118,103935,LNRCNACT10,14.0000000000,Çift,17141,,,,,,
1047,17142,LN001,16807,18118,103934,LNRCNXSPX5,1.0000000000,Çift,17142,,,,,,
1047,17143,LN001,16808,18118,103933,RCNWLG072,1.0000000000,Çift,17143,,,,,,
1047,17144,LN001,16809,18118,103932,LNRCNKLCZ920,2.0000000000,Çift,17144,,,,,,
1047,17145,LN001,16810,18118,103931,LNRCNKB480,1.0000000000,Çift,17145,,,,,,
1047,17146,LN001,16811,18118,103930,LNRCNKLME875,1.0000000000,Çift,17146,,,,,,
1047,17147,LN001,16812,18118,103929,LNRCNKETL506,1.0000000000,Çift,17147,,,,,,
1048,17148,LN001,16813,18170,104602,LNRCNKM299,1.0000000000,Çift,17148,,,,,,
1048,17149,LN001,16814,18170,104601,LNRCNT350,1.0000000000,Çift,17149,,,,,,
1048,17150,LN001,16815,18170,104600,LNRCNALM123,1.0000000000,Çift,17150,,,,,,
1048,17151,LN001,16816,18170,104599,LNRCNKKSP01,1.0000000000,Çift,17151,,,,,,
1048,17152,LN001,16817,18170,104598,RCNJLX20,1.0000000000,Çift,17152,,,,,,
1048,17153,LN001,16818,18170,104597,RCNJLX20,1.0000000000,Çift,17153,,,,,,
1048,17154,LN001,16819,18170,104596,LNRCNKLME901,1.0000000000,Çift,17154,,,,,,
1048,17155,LN001,16820,18170,104595,LNRCNKLME885,1.0000000000,Çift,17155,,,,,,
1048,17156,LN001,16821,18170,104594,LNRCNKLME901,1.0000000000,Çift,17156,,,,,,
1048,17157,LN001,16822,18170,104593,LNRCNACT10,1.0000000000,Çift,17157,,,,,,
1048,17158,LN001,16823,18170,104592,LNRCN206,1.0000000000,Çift,17158,,,,,,
1048,17159,LN001,16824,18170,104591,LNRCNXSPX6,1.0000000000,Çift,17159,,,,,,
1048,17160,LN001,16825,18170,104590,LNRCNKVT8511,1.0000000000,Çift,17160,,,,,,
1048,17161,LN001,16826,18170,104589,LNRCNKLME901,3.0000000000,Çift,17161,,,,,,
1048,17162,LN001,16827,18170,104588,LNRCNKLCZ270,1.0000000000,Çift,17162,,,,,,
1048,17163,LN001,16828,18170,104587,LNRCNDPF152,1.0000000000,Çift,17163,,,,,,
1048,17164,LN001,16829,18170,104586,LNRCNKM360,1.0000000000,Çift,17164,,,,,,
1048,17165,LN001,16830,18170,104585,LNRCN957,1.0000000000,Çift,17165,,,,,,
1048,17166,LN001,16831,18170,104584,LNRCN808,1.0000000000,Çift,17166,,,,,,
1048,17167,LN001,16832,18170,104583,LNRCNKPRF5000,1.0000000000,Çift,17167,,,,,,
1048,17168,LN001,16833,18170,104582,LNRCNKM299,1.0000000000,Çift,17168,,,,,,
1048,17169,LN001,16834,18170,104581,LNRCNKCS815Y,2.0000000000,Çift,17169,,,,,,
1048,17170,LN001,16835,18170,104580,LNRCNKPSJ333,1.0000000000,Çift,17170,,,,,,
1048,17171,LN001,16836,18170,104579,LNRCNKCS893S,1.0000000000,Çift,17171,,,,,,
1048,17172,LN001,16837,18170,104578,LNRCNXSPX6,1.0000000000,Çift,17172,,,,,,
1048,17173,LN001,16838,18170,104577,LNRCNKCS815Y,1.0000000000,Çift,17173,,,,,,
1048,17174,LN001,16839,18170,104576,LNRCNKM360,2.0000000000,Çift,17174,,,,,,
1048,17175,LN001,16840,18170,104575,LNRCNKCS892Y,1.0000000000,Çift,17175,,,,,,
1048,17176,LN001,16841,18170,104574,LNRCNKM299,1.0000000000,Çift,17176,,,,,,
1048,17177,LN001,16842,18170,104573,LNRCNT2021,1.0000000000,Çift,17177,,,,,,
1048,17178,LN001,16843,18170,104572,LNRCNKZZ1404,1.0000000000,Çift,17178,,,,,,
1048,17179,LN001,16844,18170,104571,RCNWLG072,1.0000000000,Çift,17179,,,,,,
1048,17180,LN001,16845,18170,104570,LNRCNKZZ1402,1.0000000000,Çift,17180,,,,,,
1048,17181,LN001,16846,18170,104569,LNRCNKB7101,1.0000000000,Çift,17181,,,,,,
1048,17182,LN001,16847,18170,104568,LNRCNKM255,2.0000000000,Çift,17182,,,,,,
1048,17183,LN001,16848,18170,104567,LNRCNKZZ1402,1.0000000000,Çift,17183,,,,,,
1048,17184,LN001,16849,18170,104566,LNRCNKZZ1401,1.0000000000,Çift,17184,,,,,,
1048,17185,LN001,16850,18170,104565,RCNJLX20,1.0000000000,Çift,17185,,,,,,
1048,17186,LN001,16851,18170,104564,LNRCNKLME875,1.0000000000,Çift,17186,,,,,,
1048,17187,LN001,16852,18170,104563,LNRCNACT10,1.0000000000,Çift,17187,,,,,,
1048,17188,LN001,16853,18170,104562,LNRCN364,1.0000000000,Çift,17188,,,,,,
1048,17189,LN001,16854,18170,104561,LNRCNKM299,2.0000000000,Çift,17189,,,,,,
1048,17190,LN001,16855,18170,104560,LNRCNKZZ1404,1.0000000000,Çift,17190,,,,,,
1048,17191,LN001,16856,18170,104559,LNRCNG7645,1.0000000000,Çift,17191,,,,,,
1048,17192,LN001,16857,18170,104558,LNRCNKSM503,1.0000000000,Çift,17192,,,,,,
1048,17193,LN001,16858,18170,104557,LNRCNKM360,6.0000000000,Çift,17193,,,,,,
1048,17194,LN001,16859,18170,104556,LNRCNKB7101,1.0000000000,Çift,17194,,,,,,
1048,17195,LN001,16860,18170,104555,LNRCNY10,1.0000000000,Çift,17195,,,,,,
1048,17196,LN001,16861,18170,104554,LNRCNKM3500,1.0000000000,Çift,17196,,,,,,
1048,17197,LN001,16862,18170,104553,LNRCNACT10,3.0000000000,Çift,17197,,,,,,
1048,17198,LN001,16863,18170,104552,LNRCNKSM500,1.0000000000,Çift,17198,,,,,,
1048,17199,LN001,16864,18170,104551,LNRCNKM360,1.0000000000,Çift,17199,,,,,,
1048,17200,LN001,16865,18170,104550,LNRCNKETL501,1.0000000000,Çift,17200,,,,,,
1048,17201,LN001,16866,18170,104549,RCN716,3.0000000000,Çift,17201,,,,,,
1048,17202,LN001,16867,18170,104548,LNRCNKERT1455,1.0000000000,Çift,17202,,,,,,
1048,17203,LN001,16868,18170,104547,LNRCNKCS815Y,1.0000000000,Çift,17203,,,,,,
1048,17204,LN001,16869,18170,104546,LNRCNKM299,1.0000000000,Çift,17204,,,,,,
1048,17205,LN001,16870,18170,104545,LNRCNKM255,1.0000000000,Çift,17205,,,,,,
1048,17206,LN001,16871,18170,104544,LNRCNXSPX6,1.0000000000,Çift,17206,,,,,,
1048,17207,LN001,16872,18170,104543,LNRCNKCS815Y,2.0000000000,Çift,17207,,,,,,
1048,17208,LN001,16873,18170,104542,LNRCNACT10,3.0000000000,Çift,17208,,,,,,
1048,17209,LN001,16874,18170,104541,LNRCNKCD5000,1.0000000000,Çift,17209,,,,,,
1048,17210,LN001,16875,18170,104540,LNRCNKKSP1602,2.0000000000,Çift,17210,,,,,,
1048,17211,LN001,16876,18170,104539,LNRCNKB180,1.0000000000,Çift,17211,,,,,,
1048,17212,LN001,16877,18170,104538,LNRCNACT10,2.0000000000,Çift,17212,,,,,,
1048,17213,LN001,16878,18170,104537,LNRCN828,1.0000000000,Çift,17213,,,,,,
1048,17214,LN001,16879,18170,104536,LNRCNPT70,1.0000000000,Çift,17214,,,,,,
1048,17215,LN001,16880,18170,104535,LNRCNKLCZ920,1.0000000000,Çift,17215,,,,,,
1048,17216,LN001,16881,18170,104534,LNRCNKLCZ920,2.0000000000,Çift,17216,,,,,,
1048,17217,LN001,16882,18170,104533,LNRCNKM360,5.0000000000,Çift,17217,,,,,,
1048,17218,LN001,16883,18170,104532,LNRCNPT70,1.0000000000,Çift,17218,,,,,,
1048,17219,LN001,16884,18170,104531,LNRCNDPF152,1.0000000000,Çift,17219,,,,,,
1048,17220,LN001,16885,18170,104530,LNRCNKM255,1.0000000000,Çift,17220,,,,,,
