FisNo,Fisinx,FisTur,FisTip,Tarih,EvrakNo,Banka,Sube,Hesap,cmb,cmbkod,cmbkod1,cmbkod2,Location,OzKod1,OzKod2,MuhKodBanka,Muhkodcmb,Tutar,ParaCinsi,cbpg,cbpgMuhKod,Tanim,VadeOran,Masraf,GiderKod,KDVOran,KdvMuhKod,Tarih1,Tarih2,MuhKod,FisTur_Tanim,FisTip_Tanim,Proje_D_Id
39,503,2,1,2019-10-18 00:00:00,,01,464,71014406,C,320.697,YUKSEL AYAKKABI,YUKSEL AYAKKABI,,,,,,8967.0,TL,,,YAPI KREDİ BNK EFT,0.00,0.0,,0.0,,2019-10-18 00:00:00,2019-10-18 00:00:00,,EFT İşlemi,Gönderilen,
39,504,2,1,2019-10-18 00:00:00,,01,464,71014406,C,320.662,TURKUAZ AYAKKAB,TURKUAZ AYAKKAB,,,,,,10000.0,TL,,,YAPI KREDİ BNK EFT,0.00,0.0,,0.0,,2019-10-18 00:00:00,2019-10-18 00:00:00,,EFT İşlemi,Gönderilen,
39,505,2,1,2019-10-18 00:00:00,,01,464,71014406,C,320.383,TESSERA AYAKKAB,TESSERA AYAKKAB,,,,,,10000.0,TL,,,YAPI KREDİ BNK EFT,0.00,0.0,,0.0,,2019-10-18 00:00:00,2019-10-18 00:00:00,,EFT İşlemi,Gönderilen,
39,506,2,1,2019-10-18 00:00:00,,01,464,71014406,C,320.572,BOEING SHOES,NECMI KUNDURA G,,,,,,7000.0,TL,,,YAPI KREDİ BNK EFT,0.00,0.0,,0.0,,2019-10-18 00:00:00,2019-10-18 00:00:00,,EFT İşlemi,Gönderilen,
39,507,2,1,2019-10-18 00:00:00,,01,464,71014406,C,320.426,TRENDY AYAKKABI,BLACK TRENDY ve,,,,,,10000.0,TL,,,YAPI KREDİ BNK EFT,0.00,0.0,,0.0,,2019-10-18 00:00:00,2019-10-18 00:00:00,,EFT İşlemi,Gönderilen,
39,508,2,1,2019-10-18 00:00:00,,01,464,71014406,C,320.407,SAHRA KUNDURA S,SAHRA KUNDURA S,,,,,,10000.0,TL,,,YAPI KREDİ BNK EFT,0.00,0.0,,0.0,,2019-10-18 00:00:00,2019-10-18 00:00:00,,EFT İşlemi,Gönderilen,
39,509,2,1,2019-10-18 00:00:00,,01,464,71014406,C,320.526,ÖZ ÜÇ KARDEŞLER,ÖZ-ÜÇ KARDEŞ AY,,,,,,10000.0,TL,,,YAPI KREDİ BNK EFT,0.00,0.0,,0.0,,2019-10-18 00:00:00,2019-10-18 00:00:00,,EFT İşlemi,Gönderilen,
39,510,2,1,2019-10-18 00:00:00,,01,464,71014406,C,320.698,SAFARİ SHOES-ME,ÖMEROĞLU DERİ A,,,,,,22032.0,TL,,,YAPI KREDİ BNK EFT,0.00,0.0,,0.0,,2019-10-18 00:00:00,2019-10-18 00:00:00,,EFT İşlemi,Gönderilen,
39,511,2,1,2019-10-18 00:00:00,,01,464,71014406,C,320.680,SAVCILI AYAKKAB,SAVCILI AYAKKAB,,,,,,15000.0,TL,,,YAPI KREDİ BNK EFT,0.00,0.0,,0.0,,2019-10-18 00:00:00,2019-10-18 00:00:00,,EFT İşlemi,Gönderilen,
39,512,2,1,2019-10-18 00:00:00,,01,464,71014406,C,320.714,FORGATTO SHOES,FORGATTO SHOES ,,,,,,15000.0,TL,,,YAPI KREDİ BNK EFT,0.00,0.0,,0.0,,2019-10-18 00:00:00,2019-10-18 00:00:00,,EFT İşlemi,Gönderilen,
39,513,2,1,2019-10-18 00:00:00,,01,464,71014406,C,320.369,BAKAN KUNDURA -,BAKAN KUNDURA -,,,,,,10000.0,TL,,,YAPI KREDİ BNK EFT,0.00,0.0,,0.0,,2019-10-18 00:00:00,2019-10-18 00:00:00,,EFT İşlemi,Gönderilen,
39,514,2,1,2019-10-18 00:00:00,,01,464,71014406,C,320.737,OSKAR AYAKKABI,MFS SARRAF AYAK,,,,,,29754.0,TL,,,YAPI KREDİ BNK EFT,0.00,0.0,,0.0,,2019-10-18 00:00:00,2019-10-18 00:00:00,,EFT İşlemi,Gönderilen,
39,515,2,1,2019-10-18 00:00:00,,01,464,71014406,C,320.657,SEÇ KUNDURA MEH,SEÇ KUNDURA MEH,,,,,,15000.0,TL,,,YAPI KREDİ BNK EFT,0.00,0.0,,0.0,,2019-10-18 00:00:00,2019-10-18 00:00:00,,EFT İşlemi,Gönderilen,
39,516,2,1,2019-10-18 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI,,,,,,15000.0,TL,,,YAPI KREDİ BNK EFT,0.00,0.0,,0.0,,2019-10-18 00:00:00,2019-10-18 00:00:00,,EFT İşlemi,Gönderilen,
39,517,2,1,2019-10-18 00:00:00,,01,464,71014406,C,320.522,GÜNDOĞDU DERİ M,GÜNDOĞDU DERİ M,,,,,,7000.0,TL,,,YAPI KREDİ BNK EFT,0.00,0.0,,0.0,,2019-10-18 00:00:00,2019-10-18 00:00:00,,EFT İşlemi,Gönderilen,
39,518,2,1,2019-10-18 00:00:00,,01,464,71014406,C,320.404,NATURLAND AYAK ,Naturland Ayak ,,,,,,25000.0,TL,,,YAPI KREDİ BNK EFT,0.00,0.0,,0.0,,2019-10-18 00:00:00,2019-10-18 00:00:00,,EFT İşlemi,Gönderilen,
40,519,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.750,ELMA ŞEKERİ,,,,,,,1132.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,520,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.383,TESSERA AYAKKAB,TESSERA AYAKKAB,,,,,,1200.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,521,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.697,YUKSEL AYAKKABI,YUKSEL AYAKKABI,,,,,,5000.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,522,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.662,TURKUAZ AYAKKAB,TURKUAZ AYAKKAB,,,,,,6000.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,523,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.572,BOEING SHOES,NECMI KUNDURA G,,,,,,6500.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,524,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.712,EYLÜL ORTOPEDİ ,EYLÜL ORTOPEDİ ,,,,,,8520.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,525,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.737,OSKAR AYAKKABI,MFS SARRAF AYAK,,,,,,9418.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,526,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.677,CESS AYAKKABI,,,,,,,10000.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,527,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.039,FOSCO AYAKKABI,DUMAN AYAKKABIC,,,,,,10200.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,528,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.680,SAVCILI AYAKKAB,SAVCILI AYAKKAB,,,,,,11500.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,529,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.426,TRENDY AYAKKABI,BLACK TRENDY ve,,,,,,8000.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,530,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.021,AGUCINO  AYAKKA,ADNAN FIDAN AYA,,,,,,8000.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,531,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.407,SAHRA KUNDURA S,SAHRA KUNDURA S,,,,,,10000.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,532,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.526,ÖZ ÜÇ KARDEŞLER,ÖZ-ÜÇ KARDEŞ AY,,,,,,10000.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,533,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.707,ALF BEBE İMALAT,,,,,,,18845.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,534,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.369,BAKAN KUNDURA -,BAKAN KUNDURA -,,,,,,10000.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,535,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.657,SEÇ KUNDURA MEH,SEÇ KUNDURA MEH,,,,,,10000.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,536,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.714,FORGATTO SHOES,FORGATTO SHOES ,,,,,,15000.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,537,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI,,,,,,15000.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
40,538,2,1,2019-10-25 00:00:00,,01,464,71014406,C,320.404,NATURLAND AYAK ,Naturland Ayak ,,,,,,30000.0,TL,,,BNK GİDEN EFT YAPI KERDI,0.00,0.0,,0.0,,2019-10-25 00:00:00,2019-10-25 00:00:00,,EFT İşlemi,Gönderilen,
41,539,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.745,BARET AYAKKABI,BARET AYAKKABI-,,,,,,1728.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,540,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.403,EFFORT,ÖZEN AYAKKABICI,,,,,,18029.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,541,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.724,DAMLAX AYAKKABI,DAMLA AYAKKABI ,,,,,,13098.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,542,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.662,TURKUAZ AYAKKAB,TURKUAZ AYAKKAB,,,,,,1560.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,543,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.735,STON AYAKKABICI,STON AYAKKABICI,,,,,,2816.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,544,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.215,ZAFER TÜRKOĞLU ,ZAFER TÜRKOĞLU ,,,,,,2900.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,545,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.697,YUKSEL AYAKKABI,YUKSEL AYAKKABI,,,,,,3316.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,546,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.398,ÖZDALLAR AYAKKA,ÖZDALLAR AYAKKA,,,,,,4900.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,547,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.294,SAYILIR AYAKKAB,CEN - SAY,,,,,,10500.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,548,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.680,SAVCILI AYAKKAB,SAVCILI AYAKKAB,,,,,,9000.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,549,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.741,TESSERA MUZAFFE,,,,,,,13000.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,550,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.426,TRENDY AYAKKABI,BLACK TRENDY ve,,,,,,8000.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,551,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.369,BAKAN KUNDURA -,BAKAN KUNDURA -,,,,,,7000.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,552,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.407,SAHRA KUNDURA S,SAHRA KUNDURA S,,,,,,13500.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,553,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.526,ÖZ ÜÇ KARDEŞLER,ÖZ-ÜÇ KARDEŞ AY,,,,,,10000.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,554,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.021,AGUCINO  AYAKKA,ADNAN FIDAN AYA,,,,,,13000.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,555,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.657,SEÇ KUNDURA MEH,SEÇ KUNDURA MEH,,,,,,10000.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,556,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI,,,,,,15000.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,557,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.714,FORGATTO SHOES,FORGATTO SHOES ,,,,,,20000.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,558,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.522,GÜNDOĞDU DERİ M,GÜNDOĞDU DERİ M,,,,,,7000.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
41,559,2,1,2019-11-01 00:00:00,,01,464,71014406,C,320.404,NATURLAND AYAK ,Naturland Ayak ,,,,,,20000.0,TL,,,YAPI KREDİ BNK GİDEN EFT,0.00,0.0,,0.0,,2019-11-01 00:00:00,2019-11-01 00:00:00,,EFT İşlemi,Gönderilen,
42,560,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.404,NATURLAND AYAK ,Naturland Ayak ,,,,,,20000.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,561,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.522,GÜNDOĞDU DERİ M,GÜNDOĞDU DERİ M,,,,,,7000.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,562,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.714,FORGATTO SHOES,FORGATTO SHOES ,,,,,,15000.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,563,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.657,SEÇ KUNDURA MEH,SEÇ KUNDURA MEH,,,,,,15000.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,564,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.398,ÖZDALLAR AYAKKA,ÖZDALLAR AYAKKA,,,,,,21200.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,565,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.721,SARIKAYA AYAKKA,SARIKAYA AYAKKA,,,,,,13519.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,566,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.383,TESSERA AYAKKAB,TESSERA AYAKKAB,,,,,,12500.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,567,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.572,BOEING SHOES,NECMI KUNDURA G,,,,,,6000.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,568,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.021,AGUCINO  AYAKKA,ADNAN FIDAN AYA,,,,,,10000.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,569,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.426,TRENDY AYAKKABI,BLACK TRENDY ve,,,,,,9500.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,570,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.526,ÖZ ÜÇ KARDEŞLER,ÖZ-ÜÇ KARDEŞ AY,,,,,,9500.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,571,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.698,SAFARİ SHOES-ME,ÖMEROĞLU DERİ A,,,,,,8262.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,572,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.733,KENAR AYAKKABI ,KENAR AYAKKABI-,,,,,,5616.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,573,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI,,,,,,15000.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,574,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.369,BAKAN KUNDURA -,BAKAN KUNDURA -,,,,,,10000.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,575,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.712,EYLÜL ORTOPEDİ ,EYLÜL ORTOPEDİ ,,,,,,4000.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,576,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.407,SAHRA KUNDURA S,SAHRA KUNDURA S,,,,,,4000.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,577,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.215,ZAFER TÜRKOĞLU ,ZAFER TÜRKOĞLU ,,,,,,4000.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,578,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.677,CESS AYAKKABI,,,,,,,3500.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,579,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.689,ISIKLAR AYAKKAB,,,,,,,3000.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,580,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.662,TURKUAZ AYAKKAB,TURKUAZ AYAKKAB,,,,,,3000.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,581,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.740,TRIPHY AYAKKABI,ILKER AYAKKABI ,,,,,,2981.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,582,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.724,DAMLAX AYAKKABI,DAMLA AYAKKABI ,,,,,,14878.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
42,583,2,1,2019-11-08 00:00:00,,01,464,71014406,C,320.403,EFFORT,ÖZEN AYAKKABICI,,,,,,10483.0,TL,,,YAPIKREDİ GİDEN EFT,0.00,0.0,,0.0,,2019-11-08 00:00:00,2019-11-08 00:00:00,,EFT İşlemi,Gönderilen,
43,584,2,1,2019-11-15 00:00:00,,01,464,71014406,C,320.745,BARET AYAKKABI,BARET AYAKKABI-,,,,,,3888.0,TL,,,YAPI KREDİ BNK GİDEN,0.00,0.0,,0.0,,2019-11-15 00:00:00,2019-11-15 00:00:00,,EFT İşlemi,Gönderilen,
43,585,2,1,2019-11-15 00:00:00,,01,464,71014406,C,320.748,RICH FAMOUS,AYEM AYAKKABI İ,,,,,,1274.0,TL,,,YAPI KREDİ BNK GİDEN,0.00,0.0,,0.0,,2019-11-15 00:00:00,2019-11-15 00:00:00,,EFT İşlemi,Gönderilen,
43,586,2,1,2019-11-15 00:00:00,,01,464,71014406,C,320.750,ELMA ŞEKERİ AYA,MURAT ASLAN,,,,,,7182.0,TL,,,YAPI KREDİ BNK GİDEN,0.00,0.0,,0.0,,2019-11-15 00:00:00,2019-11-15 00:00:00,,EFT İşlemi,Gönderilen,
43,587,2,1,2019-11-15 00:00:00,,01,464,71014406,C,320.404,NATURLAND AYAK ,Naturland Ayak ,,,,,,25000.0,TL,,,YAPI KREDİ BNK GİDEN,0.00,0.0,,0.0,,2019-11-15 00:00:00,2019-11-15 00:00:00,,EFT İşlemi,Gönderilen,
43,588,2,1,2019-11-15 00:00:00,,01,464,71014406,C,320.522,GÜNDOĞDU DERİ M,GÜNDOĞDU DERİ M,,,,,,7000.0,TL,,,YAPI KREDİ BNK GİDEN,0.00,0.0,,0.0,,2019-11-15 00:00:00,2019-11-15 00:00:00,,EFT İşlemi,Gönderilen,
43,589,2,1,2019-11-15 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI,,,,,,10000.0,TL,,,YAPI KREDİ BNK GİDEN,0.00,0.0,,0.0,,2019-11-15 00:00:00,2019-11-15 00:00:00,,EFT İşlemi,Gönderilen,
43,590,2,1,2019-11-15 00:00:00,,01,464,71014406,C,320.657,SEÇ KUNDURA MEH,SEÇ KUNDURA MEH,,,,,,10000.0,TL,,,YAPI KREDİ BNK GİDEN,0.00,0.0,,0.0,,2019-11-15 00:00:00,2019-11-15 00:00:00,,EFT İşlemi,Gönderilen,
43,591,2,1,2019-11-15 00:00:00,,01,464,71014406,C,320.698,SAFARİ SHOES-ME,ÖMEROĞLU DERİ A,,,,,,18360.0,TL,,,YAPI KREDİ BNK GİDEN,0.00,0.0,,0.0,,2019-11-15 00:00:00,2019-11-15 00:00:00,,EFT İşlemi,Gönderilen,
