SipNo,SipHarinx,Konum,SKOD,Tanim,Miktar,Birim,ParaCinsi,Fiyat,iskonto,iskontoTut,KDVORAN,Durum,TerminTarihi,LotNo,OTVOran,locked,SipharinxB,SipPicture,Proje_D_Id,OzKod1,OzKod2,OzKod3,BagTeklifHarinx
43199,103382,,572 M A2228,,403.000000,CIFT,US,12.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103383,,572 Z A1651,,380.000000,CIFT,US,15.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103384,,572 M A1651,,360.000000,CIFT,US,15.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103385,,928 Z A101,,346.000000,CIFT,US,14.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103386,,923 M A42FST,,302.000000,CIFT,US,10.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103387,,572 M A1787,,295.000000,CIFT,US,13.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103388,,865 M A5033,,282.000000,CIFT,US,12.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103389,,572 M A2354,,292.000000,CIFT,US,13.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103390,,923 Z A41FST,,235.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103391,,572 M A2346,,219.000000,CIFT,US,12.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103392,,572 M A2349,,209.000000,CIFT,US,13.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103393,,869 M A1000 ,,201.000000,CIFT,US,8.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103394,,865 M A5020,,175.000000,CIFT,US,10.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103395,,869 Z A1000,,176.000000,CIFT,US,8.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103396,,572 M A2337,,175.000000,CIFT,US,15.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103397,,923 M A41FST,,133.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103398,,001 MB A1077R,,152.000000,CIFT,US,10.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103399,,572 M A2338,,111.000000,CIFT,US,15.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103400,,926 M A4037W,,80.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103401,,923 Z A062BST,,96.000000,CIFT,US,13.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103402,,865 Z A5029,,48.000000,CIFT,US,12.600000,0.00,0.000000,0.00,,,,,,,,,,,,
43199,103403,,865  Z A5020 ,,73.000000,CIFT,US,10.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103472,,855 M A225,,11.000000,CIFT,US,27.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103473,,855 M A226,,11.000000,CIFT,US,27.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103475,,111 M A1940,,20.000000,CIFT,US,30.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103476,,701 M A015-2,,20.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103477,,701 M A08-3,,10.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103478,,701 M A380-6,,10.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103479,,064 Z A3004,,20.000000,CIFT,US,32.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103480,,064 Z A795,,20.000000,CIFT,US,37.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103481,,064 Z A788,,13.000000,CIFT,US,37.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103482,,064 Z A793,,20.000000,CIFT,US,37.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103483,,064 Z A792,,10.000000,CIFT,US,43.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103484,,628 G ADAXFAST,,16.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103485,,628 M ADAXFAST,,13.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103486,,628 M A01,,10.000000,CIFT,US,23.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103487,,628 M A02,,15.000000,CIFT,US,23.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103488,,359 Z A023,,15.000000,CIFT,US,22.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103489,,359 Z A211,,20.000000,CIFT,US,22.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103490,,095 M A4051-1,,7.000000,CIFT,US,29.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103491,,095 M A2008-1-1,,10.000000,CIFT,US,29.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103492,,257 Z A045,,8.000000,CIFT,US,26.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103493,,257 Z A046,,32.000000,CIFT,US,26.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103494,,723 M A709,,5.000000,CIFT,US,42.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103495,,723 M A2021-1,,20.000000,CIFT,US,51.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103496,,723 M A8125,,6.000000,CIFT,US,45.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103497,,723 M A101,,16.000000,CIFT,US,42.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103498,,723 M A120,,10.000000,CIFT,US,45.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103499,,726 M A2716,,2.000000,CIFT,US,37.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103500,,726 M A2715,,3.000000,CIFT,US,37.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103502,,741 M A2012-10,,12.000000,CIFT,US,22.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103504,,757 Z A2031,,14.000000,CIFT,US,34.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103505,,662 M A04,,9.000000,CIFT,US,32.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103506,,662 MB A04,,4.000000,CIFT,US,32.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103508,,662 M AECC1,,4.000000,CIFT,US,32.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103509,,662 M A1001,,10.000000,CIFT,US,33.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103510,,662 M A1002,,9.000000,CIFT,US,33.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103513,,662 G A1002,,10.000000,CIFT,US,33.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103514,,019 Z A8069,,10.000000,CIFT,US,60.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103516,,722 M A237,,10.000000,CIFT,US,56.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103517,,769 XC A500,,24.000000,CIFT,US,22.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103518,,815 M A1302,,20.000000,CIFT,US,27.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103520,,822 G A78,,1.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103521,,822 M A78,,5.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103522,,822 MB A78,,1.000000,CIFT,US,37.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103523,,822 G A79,,14.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103524,,822 M A79,,16.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103525,,822 MB A79,,2.000000,CIFT,US,37.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103527,,770 P A912,,10.000000,CIFT,US,28.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103528,,770 F A912,,12.000000,CIFT,US,28.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103529,,770 P A916,,10.000000,CIFT,US,28.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103530,,770 F A916,,12.000000,CIFT,US,28.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103531,,770 G A916,,7.000000,CIFT,US,30.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103532,,770 P A917,,10.000000,CIFT,US,28.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103533,,770 F A917,,12.000000,CIFT,US,28.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103534,,770 F A917BSK,,12.000000,CIFT,US,28.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103535,,770 P A917BSK,,10.000000,CIFT,US,28.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103536,,879 M A203,,10.000000,CIFT,US,28.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103537,,879 M A204,,20.000000,CIFT,US,28.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103538,,572 M A2338,,14.000000,CIFT,US,19.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103540,,572 M A1787,,16.000000,CIFT,US,18.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103541,,572 M A1651,,16.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103543,,572 Z A1787,,16.000000,CIFT,US,18.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103544,,572 Z A1651,,16.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103545,,572 Z A02161,,8.000000,CIFT,US,18.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103546,,530 M A71379,,10.000000,CIFT,US,54.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103547,,530 M A91550,,10.000000,CIFT,US,54.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103548,,792 Z A321,,8.000000,CIFT,US,21.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103549,,792 Z A04,,8.000000,CIFT,US,22.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103550,,792 Z A6011,,16.000000,CIFT,US,22.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103552,,856 M A1795,,15.000000,CIFT,US,38.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103553,,001 Z AELISPOLY,,35.000000,CIFT,US,4.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103554,,001 M AFASTSTEP,,26.000000,CIFT,US,6.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103555,,858 M A400,,12.000000,CIFT,US,15.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103556,,858 M A405,,3.000000,CIFT,US,15.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103557,,858 M A410,,12.000000,CIFT,US,15.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103560,,863 Z A115,,12.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103561,,863 Z A2055-1,,16.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103562,,863 Z A2025-1,,16.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103563,,863 Z A241,,13.000000,CIFT,US,29.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103564,,864 Z A101,,11.000000,CIFT,US,26.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103565,,864 Z A1005,,10.000000,CIFT,US,26.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103655,,662 M A216,,20.000000,CIFT,US,40.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103656,,662 M A217,,20.000000,CIFT,US,40.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103657,,815 MB A1302,,4.000000,CIFT,US,27.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103658,,815 M A1301,,20.000000,CIFT,US,27.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103659,,815 MB A1301,,4.000000,CIFT,US,27.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103660,,863 Z A245,,10.000000,CIFT,US,29.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103661,,863 Z A246,,10.000000,CIFT,US,29.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103662,,863 Z A538,,10.000000,CIFT,US,29.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103663,,867 M A75,,4.000000,CIFT,US,34.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103664,,867 M A94,,18.000000,CIFT,US,32.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103665,,867 M A077,,8.000000,CIFT,US,32.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103666,,867 M A091DUZ,,10.000000,CIFT,US,32.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103667,,783 M A20,,15.000000,CIFT,US,18.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103668,,783 M A101,,7.000000,CIFT,US,18.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103669,,783 M A44DUZ,,10.000000,CIFT,US,18.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103670,,923 Z A41FST,,13.000000,CIFT,US,12.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103671,,923 M A41FST,,16.000000,CIFT,US,12.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103672,,923 MB A41FST,,16.000000,CIFT,US,13.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103673,,865 Z A5010,,20.000000,CIFT,US,14.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103674,,865 M A5010,,10.000000,CIFT,US,14.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103675,,865 M A5026,,16.000000,CIFT,US,15.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103676,,881 Z A1030,,10.000000,CIFT,US,24.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103677,,881 Z A1026,,7.000000,CIFT,US,24.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103678,,881 Z A1029,,14.000000,CIFT,US,24.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103679,,006 B A900,,10.000000,CIFT,US,22.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103680,,006 P A900,,11.000000,CIFT,US,26.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103681,,006 F A900,,15.000000,CIFT,US,26.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103682,,006 B A800,,20.000000,CIFT,US,22.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103683,,006 P A800,,20.000000,CIFT,US,26.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103684,,006 F A800,,20.000000,CIFT,US,26.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103685,,006 P A901,,6.000000,CIFT,US,26.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103686,,006 F A901,,9.000000,CIFT,US,26.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103687,,837 P A01,,5.000000,CIFT,US,12.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103688,,837 F A01,,1.000000,CIFT,US,12.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103689,,837 P A02,,4.000000,CIFT,US,12.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103690,,837 F A02,,3.000000,CIFT,US,12.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103691,,837 B A03,,16.000000,CIFT,US,21.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103692,,837 P A03,,16.000000,CIFT,US,21.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103693,,837 F A03,,13.000000,CIFT,US,21.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103694,,888 Z A295,,8.000000,CIFT,US,41.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103695,,888 Z A291,,8.000000,CIFT,US,41.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103696,,887 B A104,,20.000000,CIFT,US,12.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103697,,887 P A104,,18.000000,CIFT,US,12.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103698,,887 F A104,,20.000000,CIFT,US,12.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103699,,889 Z A790,,16.000000,CIFT,US,43.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103700,,889 Z A892,,12.000000,CIFT,US,32.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103701,,889 Z A787,,8.000000,CIFT,US,43.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103702,,889 Z A5014,,8.000000,CIFT,US,43.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103703,,932 M A725,,20.000000,CIFT,US,34.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103704,,932 M A67,,20.000000,CIFT,US,34.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103705,,868 B A1006,,8.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103706,,868 P A1006,,16.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43216,103707,,868 F A1006,,18.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103601,,868 B A051C,,5.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103602,,868 P A051C,,3.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103603,,931 F A001,,2.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103604,,931 B A001,,1.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103605,,891 P A508,,2.000000,CIFT,US,8.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103606,,891 B A509,,2.000000,CIFT,US,8.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103607,,931 P A002,,3.000000,CIFT,US,10.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103608,,877 F A215P,,2.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103609,,837 B A03,,1.000000,CIFT,US,21.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103610,,931 F A002,,4.000000,CIFT,US,10.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103611,,931 P A001,,2.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103612,,868 F A051C,,14.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103613,,877 B A105P,,2.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103614,,877 P A105P,,6.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103615,,877 F A105P,,11.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103616,,891 I A509,,1.000000,CIFT,US,8.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103617,,891 B A508,,1.000000,CIFT,US,8.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103618,,891 F A509,,8.000000,CIFT,US,8.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103619,,891 P A509,,4.000000,CIFT,US,8.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103620,,891 P A500,,2.000000,CIFT,US,8.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103621,,891 F A500,,1.000000,CIFT,US,8.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103622,,891 B A500,,2.000000,CIFT,US,8.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43228,103623,,891 F A508,,1.000000,CIFT,US,8.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103714,,891 I A503,,8.000000,CIFT,US,11.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103715,,891 B A503,,7.000000,CIFT,US,11.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103716,,891 I A505,,8.000000,CIFT,US,11.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103717,,891 B A505,,13.000000,CIFT,US,11.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103718,,877 B A105P,,12.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103719,,877 P A105P,,11.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103720,,877 F A105P,,10.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103721,,877 X A125P,,16.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103722,,877 X A125P,,16.000000,CIFT,US,9.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103723,,869 M A1000 ,,8.000000,CIFT,US,13.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103724,,910 M A2301,,20.000000,CIFT,US,56.000000,0.00,0.000000,,,,,,,,,,,,,
43241,103725,,916 Z A1221,,11.000000,CIFT,US,45.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103726,,237 M A574,,20.000000,CIFT,US,61.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103727,,237 M A159,,10.000000,CIFT,US,54.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103728,,009 Z A658,,16.000000,CIFT,US,49.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103729,,819 M A106,,16.000000,CIFT,US,22.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103730,,819 M A108,,14.000000,CIFT,US,22.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103731,,930 Z AFS4,,12.000000,CIFT,US,14.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103732,,930 M AFS4,,12.000000,CIFT,US,14.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103733,,928 Z A102,,16.000000,CIFT,US,13.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103734,,931 B A002,,16.000000,CIFT,US,10.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103735,,931 P A002,,16.000000,CIFT,US,10.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103736,,931 F A002,,16.000000,CIFT,US,10.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103737,,851 M A5137,,20.000000,CIFT,US,24.000000,0.00,0.000000,,,,,,,,,,,,,
43241,103738,,851 M A5141,,20.000000,CIFT,US,24.000000,0.00,0.000000,,,,,,,,,,,,,
43241,103739,,851 M A303,,20.000000,CIFT,US,24.000000,0.00,0.000000,,,,,,,,,,,,,
43241,103740,,851 M A304,,20.000000,CIFT,US,24.000000,0.00,0.000000,,,,,,,,,,,,,
43241,103741,,933 Z A100,,24.000000,CIFT,US,7.000000,0.00,0.000000,,,,,,,,,,,,,
43241,103742,,933 Z A101,,16.000000,CIFT,US,7.000000,0.00,0.000000,,,,,,,,,,,,,
43241,103743,,933 Z A102,,16.000000,CIFT,US,7.000000,0.00,0.000000,,,,,,,,,,,,,
43241,103744,,938 KG A50,,21.000000,CIFT,US,58.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103745,,938 SG A50,,20.000000,CIFT,US,48.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103746,,938 KM A50,,21.000000,CIFT,US,58.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103747,,938 SM A50,,20.000000,CIFT,US,48.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43241,103748,,893 M A075,,9.000000,CIFT,US,42.000000,0.00,0.000000,,,,,,,,,,,,,
43297,103939,,671 KM A302,,10.000000,CIFT,US,59.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103940,,671 KM A304,,3.000000,CIFT,US,59.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103941,,671 DM A304,,6.000000,CIFT,US,54.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103942,,671 DM A302,,6.000000,CIFT,US,54.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103943,,855 SM A660,,2.000000,CIFT,US,32.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103944,,701 KM A380-6,,5.000000,CIFT,US,48.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103945,,064 KZ A545,,7.000000,CIFT,US,64.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103946,,064 SZ A545,,7.000000,CIFT,US,58.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103947,,064 KZ A1039,,5.000000,CIFT,US,70.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103948,,064 SZ A531,,21.000000,CIFT,US,64.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103949,,064 YZ A531,,3.000000,CIFT,US,72.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103950,,064 SZ A602,,21.000000,CIFT,US,70.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103951,,064 SZ A1007,,5.000000,CIFT,US,74.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103952,,064 YZ A1008,,5.000000,CIFT,US,86.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103953,,064 KZ A1006,,3.000000,CIFT,US,96.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103954,,064 SZ A621,,7.000000,CIFT,US,106.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103955,,408 KM A123,,10.000000,CIFT,US,69.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103956,,723 KM A2030,,9.000000,CIFT,US,59.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103957,,723 KM A2021,,14.000000,CIFT,US,53.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103958,,757 SZ A8805,,3.000000,CIFT,US,58.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103959,,757 KZ A5111,,5.000000,CIFT,US,99.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103960,,757 SZ A5112,,5.000000,CIFT,US,74.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103961,,757 KZ A5112,,5.000000,CIFT,US,99.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103962,,757 KZ A8702,,5.000000,CIFT,US,99.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103963,,757 KZ A8805,,5.000000,CIFT,US,77.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103964,,757 KZ A2401,,5.000000,CIFT,US,64.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103965,,757 SZ A5100,,5.000000,CIFT,US,46.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103966,,757 SZ A8750,,5.000000,CIFT,US,50.000000,0.00,0.000000,0.00,,,,,,,,,,,,
43297,103967,,757 KZ A8750,,2.000000,CIFT,US,64.000000,0.00,0.000000,0.00,,,,,,,,,,,,
