SatNo,Odinx,OdTip,ParaCinsi,Tutar,OdTar,MuhKod,MM,Komisyon,KaporaMuhKod,KaporaMM,Kapora,HCKod
1352248,1432703,GR3,TL,260.000000,2023-01-05 12:41:44,,,2.00,,,,
1352249,1432704,GP,US,20.000000,2023-01-05 12:41:57,,,,,,,
1352249,1432705,N,TL,220.000000,2023-01-05 12:42:11,,,,,,,
1352250,1432706,GR,TL,750.000000,2023-01-05 12:43:24,,,2.00,,,,
1352251,1432707,N,TL,1300.000000,2023-01-05 12:44:50,,,,,,,
1352252,1432708,N,US,19.000000,2023-01-05 12:49:43,,,,,,,
1352253,1432709,GP,US,99.000000,2023-01-05 12:51:53,,,,,,,
1352254,1432710,GP,US,99.000000,2023-01-05 12:52:34,,,,,,,
1352255,1432711,JB,KZT,23500.000000,2023-01-05 13:01:10.713000,,,0.00,,,,
1352256,1432712,N,TL,350.000000,2023-01-05 13:02:36,,,,,,,
1352257,1432713,N,US,64.000000,2023-01-05 13:04:14,,,,,,,
1352258,1432714,N,US,76.000000,2023-01-05 13:08:06,,,,,,,
1352259,1432715,KG,KZT,35100.000000,2023-01-05 13:11:10.823000,,,,,,,
1352260,1432716,KG,KZT,39000.000000,2023-01-05 13:11:13.253000,,,,,,,
1352261,1432717,GP,TL,1000.000000,2023-01-05 13:13:40,,,,,,,
1352262,1432718,GP,TL,1000.000000,2023-01-05 13:15:14,,,,,,,
1352263,1432719,KG,KZT,26400.000000,2023-01-05 13:21:48,,,,,,,
1352264,1432720,N,US,60.000000,2023-01-05 13:22:31,,,,,,,
1352265,1432721,KG,KZT,39600.000000,2023-01-05 13:22:38,,,,,,,
1352266,1432722,N,US,81.000000,2023-01-05 13:20:19,,,,,,,
1352267,1432723,N,TL,1400.000000,2023-01-05 13:25:13,,,,,,,
1352268,1432724,N,US,137.000000,2023-01-05 13:25:56,,,,,,,
1352269,1432725,N,US,35.000000,2023-01-05 13:27:13,,,,,,,
1352270,1432726,KG,KZT,40300.000000,2023-01-05 13:31:16.173000,,,,,,,
1352271,1432727,N,TL,650.000000,2023-01-05 13:37:50,,,,,,,
1352272,1432728,N,TL,750.000000,2023-01-05 13:37:58,,,,,,,
1352273,1432729,GP,TL,600.000000,2023-01-05 13:39:55,,,,,,,
1352274,1432730,KG,KZT,27950.000000,2023-01-05 13:41:12.403000,,,,,,,
1352275,1432731,GP,TL,600.000000,2023-01-05 13:41:51,,,,,,,
1352276,1432732,ZB,TL,560.000000,2023-01-05 13:43:57,,,,,,,
1352277,1432733,N,TL,840.000000,2023-01-05 13:48:02,,,,,,,
1352278,1432734,N,KZT,4950.000000,2023-01-05 13:51:19.243000,,,,,,,
1352279,1432735,KG,KZT,24500.000000,2023-01-05 13:51:21.747000,,,,,,,
1352280,1432736,N,TL,310.000000,2023-01-05 13:51:21,,,,,,,
1352281,1432737,N,US,25.000000,2023-01-05 13:51:51,,,,,,,
1352282,1432738,N,US,31.000000,2023-01-05 13:50:10,,,,,,,
1352282,1432739,GP,US,22.000000,2023-01-05 13:52:09,,,,,,,
1352283,1432740,GP,US,22.000000,2023-01-05 13:53:02,,,,,,,
1352284,1432741,N,US,51.000000,2023-01-05 13:55:26,,,,,,,
1352285,1432742,N,US,100.000000,2023-01-05 13:56:47,,,,,,,
1352285,1432743,N,TL,180.000000,2023-01-05 13:56:54,,,,,,,
1352286,1432744,N,KZT,6000.000000,2023-01-05 14:01:17.420000,,,,,,,
1352287,1432745,N,US,25.000000,2023-01-05 14:02:17,,,,,,,
1352288,1432746,N,US,100.000000,2023-01-05 14:03:16,,,,,,,
1352289,1432747,IB,TL,350.000000,2023-01-05 14:03:36,,,,,,,
1352290,1432748,N,US,175.000000,2023-01-05 14:04:42,,,,,,,
1352291,1432749,N,US,41.000000,2023-01-05 14:06:01,,,,,,,
1352292,1432750,ZB,TL,465.000000,2023-01-05 14:05:51,,,,,,,
1352293,1432751,N,US,100.000000,2023-01-05 14:07:40,,,,,,,
1352294,1432752,N,US,19.000000,2023-01-05 14:08:46,,,,,,,
1352295,1432753,N,US,44.000000,2023-01-05 14:09:12,,,,,,,
1352296,1432754,KG,KZT,31850.000000,2023-01-05 14:11:14.693000,,,,,,,
1352297,1432755,N,TL,370.000000,2023-01-05 14:17:56,,,,,,,
1352298,1432756,N,TL,280.000000,2023-01-05 14:20:10,,,,,,,
1352299,1432757,KG,KZT,31800.000000,2023-01-05 14:21:15.537000,,,,,,,
1352300,1432758,KG,KZT,39000.000000,2023-01-05 14:21:17.977000,,,,,,,
1352301,1432759,N,KZT,17500.000000,2023-01-05 14:21:20.380000,,,,,,,
1352302,1432760,N,US,69.000000,2023-01-05 14:22:58,,,,,,,
1352303,1432761,YK,TL,400.000000,2023-01-05 14:27:32,,,,,,,
1352304,1432762,N,US,109.000000,2023-01-05 14:28:45,,,,,,,
1352305,1432763,KG,KZT,15600.000000,2023-01-05 14:31:11.370000,,,,,,,
1352306,1432764,N,US,22.000000,2023-01-05 14:39:00,,,,,,,
1352307,1432765,N,US,52.000000,2023-01-05 14:39:39,,,,,,,
1352308,1432766,N,KZT,7800.000000,2023-01-05 14:41:10.717000,,,,,,,
1352309,1432767,KG,KZT,85500.000000,2023-01-05 14:41:13.863000,,,,,,,
1352310,1432768,IB,TL,465.000000,2023-01-05 14:43:10,,,,,,,
1352311,1432769,ZB,TL,1575.000000,2023-01-05 14:44:20,,,,,,,
1352312,1432770,N,US,40.000000,2023-01-05 14:45:39,,,,,,,
1352312,1432771,N,TL,840.000000,2023-01-05 14:45:45,,,,,,,
1352313,1432772,KG,KZT,16800.000000,2023-01-05 14:45:51,,,,,,,
1352313,1432837,KG,KZT,32400.000000,2023-01-05 14:46:33,,,,,,,
1352314,1432774,N,KZT,25000.000000,2023-01-05 14:48:28,,,,,,,
1352314,1432775,KG,KZT,800.000000,2023-01-05 14:48:41,,,,,,,
1352315,1432776,N,US,53.000000,2023-01-05 14:48:48,,,,,,,
1352316,1432777,N,US,25.000000,2023-01-05 14:49:09,,,,,,,
1352317,1432778,KG,KZT,25200.000000,2023-01-05 14:51:28.013000,,,,,,,
1352318,1432779,KG,KZT,35100.000000,2023-01-05 14:51:35.213000,,,,,,,
1352319,1432780,N,US,80.000000,2023-01-05 14:52:21,,,,,,,
1352320,1432781,N,US,22.000000,2023-01-05 14:56:00,,,,,,,
1352321,1432782,N,US,145.000000,2023-01-05 15:00:56,,,,,,,
1352322,1432783,KG,KZT,12000.000000,2023-01-05 15:01:17.413000,,,,,,,
1352323,1432784,KG,KZT,37050.000000,2023-01-05 15:01:21.520000,,,,,,,
1352324,1432785,N,US,59.000000,2023-01-05 15:00:58,,,,,,,
1352325,1432786,N,KZT,26000.000000,2023-01-05 15:01:25.620000,,,,,,,
1352326,1432787,N,US,3.000000,2023-01-05 15:01:51,,,,,,,
1352327,1432788,N,KZT,9100.000000,2023-01-05 15:11:14.080000,,,,,,,
1352328,1432789,N,TL,1300.000000,2023-01-05 15:11:03,,,,,,,
1352329,1432790,N,TL,700.000000,2023-01-05 15:12:19,,,,,,,
1352330,1432791,N,KZT,7000.000000,2023-01-05 15:14:20,,,,,,,
1352330,1432792,KG,KZT,2000.000000,2023-01-05 15:14:41,,,,,,,
1352331,1432793,N,TL,520.000000,2023-01-05 15:15:10,,,,,,,
1352332,1432794,KG,KZT,45600.000000,2023-01-05 15:16:10,,,,,,,
1352334,1432795,KG,KZT,27000.000000,2023-01-05 15:21:18.220000,,,,,,,
1352335,1432796,KG,KZT,29400.000000,2023-01-05 15:23:16,,,,,,,
1352336,1432797,N,US,30.000000,2023-01-05 15:30:13,,,,,,,
1352337,1432798,KG,KZT,14500.000000,2023-01-05 15:31:23.797000,,,,,,,
1352338,1432799,KG,KZT,29900.000000,2023-01-05 15:31:26.553000,,,,,,,
1352339,1432800,N,TL,2980.000000,2023-01-05 15:30:59,,,,,,,
1352340,1432801,N,TL,1560.000000,2023-01-05 15:31:58,,,,,,,
1352341,1432802,N,US,31.000000,2023-01-05 15:32:48,,,,,,,
1352342,1432803,N,TL,280.000000,2023-01-05 15:34:01,,,,,,,
1352343,1432804,GR6,TL,650.000000,2023-01-05 15:41:21,,,2.00,,,,
1352344,1432805,N,TL,800.000000,2023-01-05 15:48:05,,,,,,,
1352345,1432806,N,US,155.000000,2023-01-05 15:51:11,,,,,,,
1352346,1432807,N,US,240.000000,2023-01-05 15:56:23,,,,,,,
1352347,1432808,H,KZT,16200.000000,2023-01-05 15:59:02,,,,,,,
1352348,1432809,N,US,47.000000,2023-01-05 16:00:23,,,,,,,
1352349,1432810,KG,KZT,11700.000000,2023-01-05 16:01:16.153000,,,,,,,
1352350,1432811,KG,KZT,9000.000000,2023-01-05 16:01:19.280000,,,,,,,
1352350,1432812,JB,KZT,13100.000000,2023-01-05 16:01:19.837000,,,0.00,,,,
1352351,1432813,N,US,79.000000,2023-01-05 16:06:38,,,,,,,
1352352,1432814,KG,KZT,21000.000000,2023-01-05 16:11:18.133000,,,,,,,
1352353,1432815,KG,KZT,23000.000000,2023-01-05 16:11:20.550000,,,,,,,
1352354,1432816,KG,KZT,24000.000000,2023-01-05 16:15:30,,,,,,,
1352355,1432817,N,US,119.000000,2023-01-05 16:18:08,,,,,,,
1352356,1432818,N,US,37.000000,2023-01-05 16:19:28,,,,,,,
1352357,1432819,KG,KZT,7500.000000,2023-01-05 16:21:22.220000,,,,,,,
1352358,1432820,N,TL,700.000000,2023-01-05 16:20:58,,,,,,,
1352359,1432821,N,TL,700.000000,2023-01-05 16:26:58,,,,,,,
1352360,1432822,KG,KZT,18200.000000,2023-01-05 16:31:22.290000,,,,,,,
1352361,1432823,KG,KZT,35750.000000,2023-01-05 16:31:25.823000,,,,,,,
1352362,1432824,TH,KZT,77900.000000,2023-01-05 16:31:29,,,0.00,,,,
1352363,1432825,N,US,10.000000,2023-01-05 16:31:57,,,,,,,
1352364,1432826,TH,KZT,22000.000000,2023-01-05 16:33:28,,,0.00,,,,
1352365,1432827,N,US,19.000000,2023-01-05 16:39:23,,,,,,,
1352366,1432828,GP,US,40.000000,2023-01-05 16:40:52,,,,,,,
1352367,1432829,KG,KZT,3250.000000,2023-01-05 16:41:16.103000,,,,,,,
1352368,1432830,KG,KZT,7150.000000,2023-01-05 16:41:18.467000,,,,,,,
1352369,1432831,GP,US,40.000000,2023-01-05 16:43:05,,,,,,,
1352370,1432832,N,US,10.000000,2023-01-05 16:43:15,,,,,,,
1352371,1432833,KG,KZT,25800.000000,2023-01-05 16:45:12,,,,,,,
1352372,1432834,N,TL,350.000000,2023-01-05 16:49:28,,,,,,,
1352373,1432835,KG,KZT,44300.000000,2023-01-05 16:51:18.413000,,,,,,,
1352374,1432836,KG,KZT,32000.000000,2023-01-05 16:51:20.610000,,,,,,,
1352375,1432838,N,US,22.000000,2023-01-05 17:03:55,,,,,,,
1352376,1432839,KG,KZT,21000.000000,2023-01-05 17:06:32,,,,,,,
1352377,1432840,N,US,79.000000,2023-01-05 17:08:06,,,,,,,
1352378,1432841,KG,KZT,35750.000000,2023-01-05 17:11:12.283000,,,,,,,
1352379,1432842,N,US,34.000000,2023-01-05 17:13:18,,,,,,,
1352380,1432843,N,US,97.000000,2023-01-05 17:15:31,,,,,,,
1352381,1432844,N,US,79.000000,2023-01-05 17:17:38,,,,,,,
1352382,1432845,N,US,79.000000,2023-01-05 17:19:58,,,,,,,
1352383,1432846,N,US,60.000000,2023-01-05 17:20:19,,,,,,,
1352384,1432847,KG,KZT,7800.000000,2023-01-05 17:21:16.963000,,,,,,,
1352385,1432848,KG,KZT,7800.000000,2023-01-05 17:21:19.877000,,,,,,,
1352386,1432849,N,US,28.000000,2023-01-05 17:21:21,,,,,,,
1352387,1432850,N,US,57.000000,2023-01-05 17:21:25,,,,,,,
1352388,1432851,N,US,40.000000,2023-01-05 17:22:15,,,,,,,
1352389,1432852,N,TL,715.000000,2023-01-05 17:22:07,,,,,,,
1352390,1432853,KG,KZT,19200.000000,2023-01-05 17:24:06,,,,,,,
1352391,1432854,GP,US,45.000000,2023-01-05 17:24:31,,,,,,,
1352392,1432855,GP,US,45.000000,2023-01-05 17:25:14,,,,,,,
1352393,1432856,N,TL,1210.000000,2023-01-05 17:25:35,,,,,,,
1352394,1432857,KG,KZT,32400.000000,2023-01-05 17:25:45,,,,,,,
1352395,1432858,N,TL,1130.000000,2023-01-05 17:26:08,,,,,,,
1352396,1432859,N,US,80.000000,2023-01-05 17:28:14,,,,,,,
1352397,1432860,KG,KZT,19500.000000,2023-01-05 17:31:13.667000,,,,,,,
1352398,1432861,KG,KZT,37700.000000,2023-01-05 17:31:16.530000,,,,,,,
1352399,1432862,KG,KZT,14300.000000,2023-01-05 17:31:19.503000,,,,,,,
1352400,1432863,KG,KZT,3250.000000,2023-01-05 17:31:22.417000,,,,,,,
1352401,1432864,N,KZT,23000.000000,2023-01-05 17:31:25.380000,,,,,,,
1352402,1432865,N,US,19.000000,2023-01-05 17:33:42,,,,,,,
1352403,1432866,N,EU,40.000000,2023-01-05 17:36:18,,,,,,,
1352404,1432867,KG,KZT,800.000000,2023-01-05 17:38:04,,,,,,,
1352404,1432868,N,KZT,7000.000000,2023-01-05 17:38:21,,,,,,,
1352405,1432869,N,EU,45.000000,2023-01-05 17:38:33,,,,,,,
1352406,1432870,FB,TL,700.000000,2023-01-05 17:39:38,,,,,,,
1352407,1432871,KG,KZT,26400.000000,2023-01-05 17:39:48,,,,,,,
1352408,1432872,KG,KZT,52500.000000,2023-01-05 17:41:14.717000,,,,,,,
1352409,1432873,YK,TL,750.000000,2023-01-05 17:43:13,,,,,,,
1352410,1432874,N,US,221.000000,2023-01-05 17:46:48,,,,,,,
1352411,1432875,IB,TL,500.000000,2023-01-05 17:48:38,,,,,,,
1352412,1432876,KG,KZT,31200.000000,2023-01-05 18:01:13.933000,,,,,,,
1352413,1432877,KG,KZT,15000.000000,2023-01-05 18:01:16.623000,,,,,,,
1352414,1432879,N,US,54.000000,2023-01-05 18:04:51,,,,,,,
1352415,1432880,FB,TL,280.000000,2023-01-05 18:07:28,,,,,,,
1352416,1432881,ZB,TL,1660.000000,2023-01-05 18:14:32,,,,,,,
1352417,1432882,N,TL,1065.000000,2023-01-05 18:15:55,,,,,,,
1352418,1432883,N,US,15.000000,2023-01-05 18:16:31,,,,,,,
1352419,1432884,N,TL,600.000000,2023-01-05 18:16:59,,,,,,,
1352420,1432885,KG,KZT,11050.000000,2023-01-05 18:21:14.967000,,,,,,,
1352421,1432886,N,TL,250.000000,2023-01-05 18:20:57,,,,,,,
1352422,1432887,N,US,10.000000,2023-01-05 18:21:43,,,,,,,
1352423,1432888,N,US,20.000000,2023-01-05 18:22:18,,,,,,,
1352424,1432889,N,US,51.000000,2023-01-05 18:27:51,,,,,,,
1352425,1432890,JB,KZT,20500.000000,2023-01-05 18:31:13.710000,,,0.00,,,,
1352426,1432891,N,US,22.000000,2023-01-05 18:31:06,,,,,,,
1352427,1432892,N,TL,450.000000,2023-01-05 18:32:26,,,,,,,
1352428,1432893,N,US,158.000000,2023-01-05 18:35:05,,,,,,,
1352429,1432894,N,TL,650.000000,2023-01-05 18:35:18,,,,,,,
1352430,1432895,N,TL,150.000000,2023-01-05 18:37:00,,,,,,,
1352431,1432896,N,TL,5800.000000,2023-01-05 18:41:17,,,,,,,
1352432,1432897,N,EU,100.000000,2023-01-05 18:47:03,,,,,,,
1352433,1432898,N,US,6.000000,2023-01-05 18:49:25,,,,,,,
1352433,1432899,GP,US,17.000000,2023-01-05 18:49:32,,,,,,,
1352434,1432900,GP,US,17.000000,2023-01-05 18:50:12,,,,,,,
1352435,1432902,GR,TL,1050.000000,2023-01-05 18:53:29,,,2.00,,,,
1352435,1432903,N,TL,500.000000,2023-01-05 18:53:51,,,,,,,
1352436,1432904,N,US,18.000000,2023-01-05 18:55:32,,,,,,,
1352437,1432905,N,US,22.000000,2023-01-05 18:58:28,,,,,,,
1352438,1432906,N,TL,550.000000,2023-01-05 18:59:33,,,,,,,
1352439,1432907,N,US,96.000000,2023-01-05 18:59:37,,,,,,,
1352440,1432908,N,US,133.000000,2023-01-05 19:00:11,,,,,,,
1352441,1432909,N,KZT,31800.000000,2023-01-05 19:01:14.890000,,,,,,,
1352442,1432910,N,TL,280.000000,2023-01-05 19:01:46,,,,,,,
1352443,1432911,GP,US,45.000000,2023-01-05 19:06:05,,,,,,,
1352444,1432912,GP,US,45.000000,2023-01-05 19:06:50,,,,,,,
1352444,1432913,N,TL,150.000000,2023-01-05 19:07:00,,,,,,,
1352445,1432914,N,TL,400.000000,2023-01-05 19:07:48,,,,,,,
1352446,1432915,N,TL,780.000000,2023-01-05 19:07:58,,,,,,,
1352447,1432916,N,US,77.000000,2023-01-05 19:08:54,,,,,,,
1352448,1432917,FB,TL,600.000000,2023-01-05 19:12:31,,,,,,,
1352449,1432918,GP,US,30.000000,2023-01-05 19:16:53,,,,,,,
1352450,1432919,GP,US,30.000000,2023-01-05 19:17:21,,,,,,,
1352451,1432920,FB,TL,1500.000000,2023-01-05 19:19:11,,,,,,,
1352452,1432921,GR,TL,600.000000,2023-01-05 19:21:07,,,2.00,,,,
1352453,1432922,FB,TL,2700.000000,2023-01-05 19:23:40,,,,,,,
1352454,1432923,N,US,2.000000,2023-01-05 19:28:20,,,,,,,
1352455,1432924,N,US,19.000000,2023-01-05 19:36:21,,,,,,,
1352456,1432925,AK,TL,1300.000000,2023-01-05 19:38:39,,,1.00,,,,
1352457,1432926,GP,US,54.000000,2023-01-05 19:40:30,,,,,,,
1352458,1432927,GP,US,54.000000,2023-01-05 19:42:36,,,,,,,
1352459,1432928,FB,TL,1020.000000,2023-01-05 19:47:24,,,,,,,
1352460,1432929,N,US,31.000000,2023-01-05 19:48:18,,,,,,,
1352461,1432930,KG,KZT,28800.000000,2023-01-05 19:52:38,,,,,,,
1352462,1432931,N,TL,200.000000,2023-01-05 19:54:23,,,,,,,
1352463,1432932,N,US,25.000000,2023-01-05 19:55:08,,,,,,,
1352464,1432933,N,US,60.000000,2023-01-05 19:57:05,,,,,,,
1352465,1432934,KG,KZT,31850.000000,2023-01-05 19:56:51,,,,,,,
1352465,1432935,TH,KZT,4150.000000,2023-01-05 19:57:03,,,0.00,,,,
1352466,1432936,GR,TL,600.000000,2023-01-05 19:58:31,,,2.00,,,,
1352467,1432937,N,US,17.000000,2023-01-05 20:02:22,,,,,,,
1352468,1432938,N,US,85.000000,2023-01-05 20:02:13,,,,,,,
1352469,1432939,N,US,37.000000,2023-01-05 20:06:18,,,,,,,
1352470,1432940,N,TL,240.000000,2023-01-05 20:08:14,,,,,,,
1352471,1432941,N,TL,600.000000,2023-01-05 20:16:50,,,,,,,
1352472,1432942,N,US,11.000000,2023-01-05 20:18:59,,,,,,,
1352473,1432943,N,EU,60.000000,2023-01-05 20:28:06,,,,,,,
1352473,1432944,N,TL,40.000000,2023-01-05 20:28:12,,,,,,,
1352474,1432945,N,US,93.000000,2023-01-05 20:28:28,,,,,,,
1352475,1432946,KG,KZT,44300.000000,2023-01-05 20:37:23,,,,,,,
1352476,1432947,KG,KZT,31850.000000,2023-01-05 20:38:14,,,,,,,
1352477,1432948,N,US,47.000000,2023-01-05 20:43:15,,,,,,,
1352478,1432949,N,US,63.000000,2023-01-05 20:46:40,,,,,,,
1352479,1432950,N,US,31.000000,2023-01-05 20:51:16,,,,,,,
1352480,1432951,N,US,47.000000,2023-01-05 20:52:13,,,,,,,
1352481,1432952,N,US,66.000000,2023-01-05 20:52:51,,,,,,,
1352482,1432953,N,US,76.000000,2023-01-05 20:53:34,,,,,,,
1352483,1432954,N,US,16.000000,2023-01-05 20:54:56,,,,,,,
1352484,1432955,N,US,35.000000,2023-01-05 20:59:35,,,,,,,
1352485,1432956,N,TL,560.000000,2023-01-05 21:00:49,,,,,,,
1352486,1432957,N,TL,2600.000000,2023-01-05 21:09:25,,,,,,,
1352487,1432958,N,US,19.000000,2023-01-05 21:13:58,,,,,,,
1352488,1432959,N,US,21.000000,2023-01-05 21:14:43,,,,,,,
1352489,1432960,AK,TL,350.000000,2023-01-05 21:15:17,,,1.00,,,,
1352490,1432961,N,TL,1000.000000,2023-01-05 21:19:27,,,,,,,
1352491,1432962,N,US,60.000000,2023-01-05 21:22:40,,,,,,,
1352492,1432963,N,US,19.000000,2023-01-05 21:25:04,,,,,,,
1352493,1432964,AK,TL,780.000000,2023-01-05 21:25:13,,,1.00,,,,
1352494,1432965,N,US,70.000000,2023-01-05 21:27:08,,,,,,,
1352495,1432966,N,US,19.000000,2023-01-05 21:27:59,,,,,,,
1352496,1432967,N,US,44.000000,2023-01-05 21:32:00,,,,,,,
1352497,1432968,FB,TL,3910.000000,2023-01-05 21:36:14,,,,,,,
1352498,1432969,N,US,26.000000,2023-01-05 21:37:39,,,,,,,
1352499,1432970,N,TL,300.000000,2023-01-05 21:38:35,,,,,,,
1352500,1432971,N,US,28.000000,2023-01-05 21:39:28,,,,,,,
1352501,1432972,GR,TL,2000.000000,2023-01-05 21:47:18,,,2.00,,,,
1352502,1432973,N,US,105.000000,2023-01-05 21:55:20,,,,,,,
1352503,1432974,N,US,9.000000,2023-01-05 21:58:14,,,,,,,
1352504,1432975,N,TL,740.000000,2023-01-05 22:11:46,,,,,,,
1352505,1432976,N,US,56.000000,2023-01-05 22:22:46,,,,,,,
1352506,1432977,N,TL,750.000000,2023-01-05 22:23:01,,,,,,,
1352507,1432978,N,US,22.000000,2023-01-05 22:24:23,,,,,,,
1352508,1432979,N,US,30.000000,2023-01-05 22:27:03,,,,,,,
1352509,1432980,FB,TL,1590.000000,2023-01-05 22:35:17,,,,,,,
1352510,1432981,N,US,28.000000,2023-01-05 22:39:47,,,,,,,
1352511,1432982,N,US,51.000000,2023-01-05 22:40:23,,,,,,,
1352512,1432983,N,US,100.000000,2023-01-05 22:55:18,,,,,,,
1352512,1432984,N,TL,550.000000,2023-01-05 22:55:24,,,,,,,
1352513,1432985,N,US,41.000000,2023-01-05 22:53:23,,,,,,,
1352514,1432986,N,US,26.000000,2023-01-05 22:56:42,,,,,,,
1352515,1432987,N,TL,200.000000,2023-01-05 22:56:44,,,,,,,
1352516,1432990,N,US,59.000000,2023-01-05 23:01:35,,,,,,,
1352517,1432991,N,US,19.000000,2023-01-05 23:05:39,,,,,,,
1352518,1432992,N,TL,280.000000,2023-01-05 23:32:37,,,,,,,
1352519,1432993,N,US,85.000000,2023-01-05 23:42:24,,,,,,,
1352520,1432994,N,US,18.000000,2023-01-05 23:43:23,,,,,,,
1352521,1432995,N,US,17.000000,2023-01-05 23:57:04,,,,,,,
1352522,1432996,N,TL,945.000000,2023-01-06 00:22:41,,,,,,,
1352523,1432997,N,US,65.000000,2023-01-06 00:32:36,,,,,,,
1352524,1432998,N,KZT,8450.000000,2023-01-06 07:41:07.063000,,,,,,,
1352525,1432999,KG,KZT,14950.000000,2023-01-06 08:01:07.570000,,,,,,,
1352526,1433000,KG,KZT,31850.000000,2023-01-06 08:01:09.800000,,,,,,,
1352527,1433001,KG,KZT,18200.000000,2023-01-06 08:11:09.200000,,,,,,,
1352528,1433002,KG,KZT,38800.000000,2023-01-06 08:51:12.313000,,,,,,,
1352529,1433003,KG,KZT,31850.000000,2023-01-06 08:51:17.177000,,,,,,,
1352530,1433004,KG,KZT,38000.000000,2023-01-06 08:51:20.573000,,,,,,,
1352531,1433005,KG,KZT,16800.000000,2023-01-06 08:59:16,,,,,,,
1352532,1433006,KG,KZT,17550.000000,2023-01-06 09:01:13.967000,,,,,,,
1352533,1433007,N,KZT,35750.000000,2023-01-06 09:01:16.463000,,,,,,,
1352534,1433008,KG,KZT,17500.000000,2023-01-06 09:01:23.873000,,,,,,,
1352535,1433009,TH,KZT,39000.000000,2023-01-06 09:03:05,,,0.00,,,,
1352536,1433010,N,TL,545.000000,2023-01-06 09:07:58,,,,,,,
1352537,1433011,N,TL,330.000000,2023-01-06 09:13:28,,,,,,,
1352538,1433012,N,TL,970.000000,2023-01-06 09:22:27,,,,,,,
1352539,1433013,N,TL,280.000000,2023-01-06 09:30:08,,,,,,,
1352540,1433014,KG,KZT,13500.000000,2023-01-06 09:31:34.037000,,,,,,,
1352541,1433015,TH,KZT,162000.000000,2023-01-06 09:32:51,,,0.00,,,,
1352542,1433016,N,TL,1030.000000,2023-01-06 09:41:59,,,,,,,
1352542,1433017,N,TL,370.000000,2023-01-06 09:42:23,,,,,,,
1352543,1433018,N,TL,1300.000000,2023-01-06 10:09:36,,,,,,,
1352544,1433019,KG,KZT,38050.000000,2023-01-06 10:11:12.987000,,,,,,,
1352545,1433020,N,TL,550.000000,2023-01-06 10:16:39,,,,,,,
1352546,1433021,KG,KZT,13500.000000,2023-01-06 10:31:09.267000,,,,,,,
1352547,1433022,N,TL,150.000000,2023-01-06 10:37:50,,,,,,,
1352548,1433023,KG,KZT,10500.000000,2023-01-06 10:41:10.790000,,,,,,,
1352549,1433024,N,TL,280.000000,2023-01-06 10:48:38,,,,,,,
1352550,1433025,N,KZT,27000.000000,2023-01-06 10:51:14.440000,,,,,,,
1352551,1433026,N,KZT,1400.000000,2023-01-06 10:51:17.157000,,,,,,,
1352551,1433027,KG,KZT,48000.000000,2023-01-06 10:51:17.477000,,,,,,,
1352552,1433028,N,TL,350.000000,2023-01-06 10:59:10,,,,,,,
1352553,1433029,JB,KZT,21000.000000,2023-01-06 11:01:13.830000,,,0.00,,,,
1352554,1433030,KG,KZT,29000.000000,2023-01-06 11:01:16.987000,,,,,,,
1352555,1433031,N,TL,200.000000,2023-01-06 11:01:22,,,,,,,
1352556,1433032,N,TL,200.000000,2023-01-06 11:04:27,,,,,,,
1352557,1433033,N,US,264.000000,2023-01-06 11:05:52,,,,,,,
1352558,1433034,N,TL,280.000000,2023-01-06 11:07:23,,,,,,,
1352559,1433035,N,US,6.000000,2023-01-06 11:08:25,,,,,,,
1352560,1433036,N,KZT,20000.000000,2023-01-06 11:21:11.250000,,,,,,,
1352560,1433037,KG,KZT,9900.000000,2023-01-06 11:21:11.530000,,,,,,,
1352561,1433038,N,US,38.000000,2023-01-06 11:25:51,,,,,,,
1352562,1433039,N,US,55.000000,2023-01-06 11:28:03,,,,,,,
1352563,1433040,N,KZT,19500.000000,2023-01-06 11:31:11.610000,,,,,,,
1352564,1433041,N,TL,460.000000,2023-01-06 11:30:42,,,,,,,
1352565,1433042,N,TL,350.000000,2023-01-06 11:32:59,,,,,,,
1352566,1433043,N,TL,2600.000000,2023-01-06 11:34:10,,,,,,,
1352567,1433044,KG,KZT,31850.000000,2023-01-06 11:41:11.350000,,,,,,,
1352568,1433045,N,KZT,29900.000000,2023-01-06 11:41:13.917000,,,,,,,
1352569,1433046,N,TL,350.000000,2023-01-06 11:47:02,,,,,,,
1352570,1433047,N,TL,150.000000,2023-01-06 11:48:14,,,,,,,
1352571,1433048,N,US,114.000000,2023-01-06 11:47:43,,,,,,,
1352572,1433049,N,KZT,32000.000000,2023-01-06 11:51:17.787000,,,,,,,
1352572,1433050,KG,KZT,50500.000000,2023-01-06 11:51:18.337000,,,,,,,
1352573,1433051,GP,TL,400.000000,2023-01-06 11:51:17,,,,,,,
1352574,1433052,N,TL,110.000000,2023-01-06 11:52:02,,,,,,,
1352575,1433053,GP,TL,400.000000,2023-01-06 11:53:03,,,,,,,
1352576,1433054,GR6,TL,700.000000,2023-01-06 11:52:47,,,2.00,,,,
1352577,1433055,N,TL,1100.000000,2023-01-06 11:54:48,,,,,,,
1352578,1433056,N,US,117.000000,2023-01-06 11:58:31,,,,,,,
1352579,1433057,GP,US,30.000000,2023-01-06 11:59:54,,,,,,,
1352581,1433058,GP,US,30.000000,2023-01-06 12:00:52,,,,,,,
1352582,1433059,ZB,TL,450.000000,2023-01-06 12:02:34,,,,,,,
