Modul,FisTip,FisNo,FisHarinx,SKod,RKod,Asorti,Miktar
F,fal,3572,9837,007 21 901,4475,0001,1.0
F,fal,3572,9838,007 21 350,216,0001,4.0
F,fal,3572,9839,007 21 350,303,0001,4.0
F,fal,3572,9839,007 21 350,314,0001,3.0
F,fal,3572,9865,007 21 350,318,0001,3.0
F,fal,3572,9866,007 20 800,4388,0117,1.0
F,fal,3572,9867,007 20 800,4388,0033,1.0
F,fal,3572,9868,007 20 800,1248,0592,2.0
F,fal,3574,9830,393 487,37,0001,1.0
F,fal,3575,9832,018 130,1941,0001,1.0
F,fal,3578,9846,007 21 107,3660,0001,1.0
F,fal,3578,9847,007 21 200,319,0001,1.0
F,fal,3578,9847,007 21 200,2989,0001,1.0
F,fal,3578,9848,007 21 350,314,0001,1.0
F,fal,3578,9848,007 21 350,318,0001,1.0
F,fal,3578,9857,007 21 302,559,0658,2.0
F,fal,3578,9858,007 21 302,559,0384,3.0
F,fal,3578,9859,007 21 302,559,0272,2.0
F,fal,3578,9869,007 21 107,141,0001,1.0
F,fal,3579,9849,009 201,5245,0381,1.0
F,fal,3579,9850,009 1110,231,0001,1.0
F,fal,3579,9851,009 1066,753,0001,1.0
F,fal,3579,9852,009 201,5245,0031,1.0
F,fal,3580,9853,002 H 3560,3197,0001,1.0
F,fal,3580,9854,002 H 3560,3198,0033,1.0
F,fal,3581,9855,009 1110,231,0019,1.0
F,fal,3582,9856,210 212,4431,0646,1.0
F,fal,3584,9864,018 2804,1941,0001,3.0
F,fal,3584,9942,018 2801,3799,0001,3.0
F,fal,3584,9943,018 2921,1941,0001,3.0
F,fal,3585,9870,009 1110,231,0001,1.0
F,fal,3585,9870,009 1110,342,0001,1.0
F,fal,3585,9871,009 1110,231,0001,1.0
F,fal,3585,9871,009 1110,342,0001,1.0
F,fal,3585,9872,009 1110,231,0001,1.0
F,fal,3585,9873,009 1110,342,0001,1.0
F,fal,3587,9878,009 1120,2903,0001,1.0
F,fal,3587,9879,009 1120,2903,0001,1.0
F,fal,3587,9880,009 1120,231,0001,1.0
F,fal,3589,9884,393 489,5029,0001,1.0
F,fal,3589,9885,393 487,1968,0001,1.0
F,fal,3589,9978,393 486,2081,0001,1.0
F,fal,3589,9978,393 486,4357,0001,1.0
F,fal,3589,9979,393 470,40,0001,1.0
F,fal,3589,9979,393 470,41,0001,1.0
F,fal,3592,9897,009 201,753,0001,2.0
F,fal,3592,9898,009 1110,342,0001,1.0
F,fal,3593,9899,018 2921,4460,0001,3.0
F,fal,3595,9902,009 1066,1356,0001,1.0
F,fal,3598,9915,007 22 300,5038,0001,2.0
F,fal,3598,9915,007 22 300,5238,0001,2.0
F,fal,3598,9917,007 20 859,1356,0001,2.0
F,fal,3598,9917,007 20 859,1533,0001,2.0
F,fal,3598,9984,007 19 1160,2240,0693,1.0
F,fal,3598,9985,007 19 1160,2240,0692,1.0
F,fal,3598,10015,007 19 800,305,0695,1.0
F,fal,3598,10016,007 19 800,305,0370,1.0
F,fal,3598,10017,007 19 800,305,0384,1.0
F,fal,3598,10018,007 19 800,305,0694,1.0
F,fal,3599,9916,018 2709,3737,0001,1.0
F,fal,3599,9944,018 2915,4455,0093,1.0
F,fal,3602,9928,040 2973,1047,0001,1.0
F,fal,3605,9941,040 342,216,0033,2.0
F,fal,3605,9941,040 342,1851,0033,2.0
F,fal,3606,9945,018 2800 ,2288,0001,1.0
F,fal,3607,9946,002 H 3179,3121,0001,1.0
F,fal,3607,9948,002 H 3539,3215,8,2.0
F,fal,3607,9948,002 H 3539,4346,8,2.0
F,fal,3607,9949,002 H 3413,4695,0001,1.0
F,fal,3607,9950,002 H 3539,3215,0601,2.0
F,fal,3607,9951,002 H 3687,4185,8,1.0
F,fal,3607,9952,002 H 3687,4185,0601,1.0
F,fal,3607,9953,002 H 3639,4205,0652,1.0
F,fal,3607,9954,002 H 4104,3131,0516,1.0
F,fal,3607,9954,002 H 4104,4780,0516,1.0
F,fal,3607,9956,002 H 2844,5178,0062,2.0
F,fal,3607,9957,002 H 2621,984,0062,3.0
F,fal,3607,9958,002 H 2621,5175,0062,3.0
F,fal,3607,9960,002 H 3682,4219,0062,1.0
F,fal,3607,9961,002 H 2934,5181,0062,3.0
F,fal,3619,9980,393 1188,4561,0001,1.0
F,fal,3619,9981,393 3881,2171,0001,1.0
F,fal,3619,9981,393 3881,3559,0001,1.0
F,fal,3620,9983,018 2797,216,0001,1.0
F,fal,3621,9986,037 25508,2978,0197,1.0
F,fal,3621,9987,037 25511,4293,0001,2.0
F,fal,3621,9988,037 6843,2945,0645,1.0
F,fal,3621,9988,037 6843,2951,0386,1.0
F,fal,3621,9989,037 6824,2945,0649,1.0
F,fal,3621,9990,037 21100-1,4289,0001,1.0
F,fal,3621,9991,037 25506,4293,0001,1.0
F,fal,3621,9992,037 6824,2951,0662,1.0
F,fal,3621,9993,037 6824,2951,0661,1.0
F,fal,3626,10011,393 484,2081,0001,1.0
F,fal,3626,10011,393 484,3771,0001,1.0
F,fal,3626,10012,393 459,2081,0001,1.0
F,fal,3629,10019,210 212,2285,0001,1.0
F,fal,3629,10019,210 212,4432,0001,1.0
F,fal,3629,10376,210 212,4431,0001,1.0
F,fal,3632,10024,037 25511,4290,0001,2.0
F,fal,3632,10025,037 21107-1,4308,0033,1.0
F,fal,3632,10025,037 21107-1,4310,0033,1.0
F,fal,3633,10027,007 20 4001,3848,0001,1.0
F,fal,3633,10028,007 21 401,305,0001,1.0
F,fal,3634,10029,009 1110,240,0001,1.0
F,fal,3637,10077,007 20 3150,2615,0664,1.0
F,fal,3637,10078,007 21 902,306,0671,1.0
F,fal,3637,10079,007 20 2410,1661,0686,1.0
F,fal,3637,10080,007 20 2410,1661,0001,5.0
F,fal,3637,10081,007 20 2410,1660,0686,1.0
F,fal,3637,10082,007 20 2410,305,0687,1.0
F,fal,3637,10084,007 22 300,5146,0001,2.0
F,fal,3637,10085,007 20 3150,3008,0663,1.0
F,fal,3637,10086,007 21 902,40,0023,1.0
F,fal,3637,10087,007 21 902,40,0033,1.0
F,fal,3637,10088,007 22 850,57,0698,1.0
F,fal,3637,10089,007 22 850,57,0033,1.0
F,fal,3638,10090,121 481,46,0001,1.0
F,fal,3638,10091,121 825,3905,0001,1.0
F,fal,3638,10091,121 825,5396,0001,1.0
F,fal,3638,10091,121 825,5398,0001,1.0
F,fal,3639,10092,002 H 3698,4188,8,2.0
F,fal,3639,10093,002 H 3698,4188,0601,5.0
F,fal,3639,10093,002 H 3698,5089,0601,2.0
F,fal,3639,10094,002 H 3687,4528,0601,2.0
F,fal,3639,10095,002 H 3413,4695,8,1.0
F,fal,3639,10096,002 H 4245,5120,0001,1.0
F,fal,3640,10097,009 1121,3827,0001,1.0
F,fal,3640,10098,009 3050,2081,0001,1.0
F,fal,3641,10099,002 H 3817,4149,0637,1.0
F,fal,3641,10100,002 H 3221,4170,0001,1.0
F,fal,3641,10101,002 H 3770,5061,0003,1.0
F,fal,3642,10103,128 661,2253,0001,1.0
F,fal,3647,10128,009 1120,231,0021,1.0
F,fal,3647,10129,009 1120,240,0001,1.0
F,fal,3647,10129,009 1120,757,0001,1.0
F,fal,3647,10130,009 1120,232,0001,1.0
F,fal,3647,10130,009 1120,757,0001,1.0
F,fal,3647,10131,009 1120,2907,0001,1.0
F,fal,3647,10132,009 1120,2907,0001,1.0
F,fal,3647,10133,009 1120,231,0001,5.0
F,fal,3647,10133,009 1120,240,0001,4.0
F,fal,3651,10143,002 H 3698,5089,0601,2.0
F,fal,3651,10144,002 H 3659,5087,0601,2.0
F,fal,3651,10144,002 H 3659,5088,0601,2.0
F,fal,3651,10145,002 H 3687,4528,8,2.0
F,fal,3651,10153,002 H 3871,4482,0516,1.0
F,fal,3652,10148,002 H 3698,4188,8,1.0
F,fal,3652,10148,002 H 3698,5089,8,1.0
F,fal,3652,10149,002 H 3659,5087,0601,2.0
F,fal,3652,10150,002 H 3687,4528,0601,2.0
F,fal,3652,10162,002 H 4245,5272,0001,1.0
F,fal,3652,10163,002 H 2934,5182,0062,2.0
F,fal,3652,10164,002 H 3823,4747,0516,1.0
F,fal,3652,10240,002 H 4257,5191,0001,1.0
F,fal,3653,10151,002 H 3698,5089,8,2.0
F,fal,3653,10152,002 H 3698,5089,0601,1.0
F,fal,3653,10154,002 H 2794,3040,0516,1.0
F,fal,3653,10155,002 H 3816,4478,0637,1.0
F,fal,3653,10156,002 H 4257,1488,0001,1.0
F,fal,3653,10157,002 H 3868,4640,0005,1.0
F,fal,3653,10158,002 H 3951,5137,0001,1.0
F,fal,3654,10161,086 8725,45,0001,1.0
F,fal,3654,10161,086 8725,3654,0001,1.0
F,fal,3655,10165,037 25511,2600,0197,1.0
F,fal,3655,10166,037 25511,2600,0001,2.0
F,fal,3655,10167,037 21101-1,1514,0001,1.0
F,fal,3655,10167,037 21101-1,4289,0001,1.0
F,fal,3655,10168,037 21100-1,1514,0001,1.0
F,fal,3655,10168,037 21100-1,4290,0001,1.0
F,fal,3655,10169,037 7442,4284,0001,1.0
F,fal,3656,10170,044 100,40,0001,1.0
F,fal,3656,10170,044 100,507,0001,1.0
F,fal,3658,10172,040 342,3388,0033,2.0
F,fal,3659,10173,009 1119,1528,0001,1.0
F,fal,3659,10174,009 602,4349,0381,1.0
F,fal,3660,10175,009 1066,35,0001,1.0
F,fal,3662,10178,007 21 901,305,0467,1.0
F,fal,3662,10178,007 21 901,551,0467,1.0
F,fal,3662,10178,007 21 901,4385,0467,1.0
F,fal,3663,10179,007 21 901,58,0667,1.0
F,fal,3663,10180,007 21 901,58,0033,1.0
F,fal,3664,10181,007 21 902,3388,0023,1.0
F,fal,3664,10182,007 21 902,3246,0670,1.0
F,fal,3664,10182,007 21 902,3388,0033,1.0
F,fal,3664,10183,007 21 901,4385,0402,1.0
F,fal,3664,10184,007 21 901,551,0667,1.0
F,fal,3664,10185,007 21 901,551,0021,2.0
F,fal,3664,10186,007 21 901,551,0402,1.0
F,fal,3664,10187,007 21 901,305,0233,1.0
F,fal,3664,10188,007 21 901,305,0033,1.0
F,fal,3664,10189,007 22 800,551,0001,2.0
F,fal,3664,10190,007 21 901,4385,0516,1.0
F,fal,3664,10191,007 21 901,4385,0117,1.0
F,fal,3665,10192,018 207,3323,0473,1.0
F,fal,3665,10193,018 2964,3905,0093,1.0
F,fal,3665,10194,018 2952,1941,0021,1.0
F,fal,3666,10197,018 2921,3799,0001,1.0
F,fal,3666,10197,018 2921,4460,0001,1.0
F,fal,3666,10198,018 2792,3543,0678,1.0
F,fal,3667,10203,009 602,240,0001,1.0
F,fal,3667,10203,009 602,1548,0021,1.0
F,fal,3667,10203,009 602,4258,0001,1.0
F,fal,3667,10203,009 602,4349,0001,1.0
F,fal,3667,10203,009 602,4806,0021,1.0
F,fal,3667,10203,009 602,4810,0001,1.0
F,fal,3667,10203,009 602,5245,0001,1.0
F,fal,3667,10204,009 1066,4806,0001,1.0
F,fal,3667,10204,009 1066,4810,0001,1.0
F,fal,3667,10204,009 1066,5245,0001,1.0
F,fal,3668,10205,018 2796,1941,0230,2.0
F,fal,3669,10208,393 7895,1,0665,2.0
F,fal,3670,10209,393 3250,1767,0001,1.0
F,fal,3670,10210,393 474,216,0238,1.0
F,fal,3670,10211,393 474,216,0033,1.0
F,fal,3670,10212,393 469,4379,0233,1.0
F,fal,3670,10213,393 469,4379,0033,1.0
F,fal,3670,10214,393 468,3771,0001,3.0
F,fal,3670,10215,393 7895,1356,0001,1.0
F,fal,3670,10216,393 3012,2598,0001,1.0
F,fal,3670,10217,393 3012,216,0001,1.0
F,fal,3671,10218,393 3881,3834,0001,1.0
F,fal,3671,10219,393 3883,3606,0001,1.0
F,fal,3676,10233,023 2360,4400,0657,1.0
F,fal,3676,10234,023 2360,4400,0402,8.0
F,fal,3678,10241,002 H 4245,5118,0001,1.0
F,fal,3678,10242,002 H 4167,5109,0001,1.0
F,fal,3678,10313,002 H 2934,5182,0062,1.0
F,fal,3678,10358,002 H 3659,5087,8,3.0
F,fal,3678,10358,002 H 3659,5088,8,1.0
F,fal,3678,10359,002 H 3659,5087,0601,1.0
F,fal,3678,10359,002 H 3659,5088,0601,1.0
F,fal,3678,10365,002 H 3871,4703,0516,1.0
F,fal,3678,10366,002 6439,5134,0626,1.0
F,fal,3678,10369,002 H 3824,5246,0381,1.0
F,fal,3678,10369,002 H 3824,5251,0381,1.0
F,fal,3678,10370,002 H 3951,5138,0001,1.0
F,fal,3678,10371,002 6439,5133,0628,0.5
F,fal,3680,10251,418 T 80475,4041,0001,2.0
F,fal,3680,10252,418 T 30410,3862,0001,1.0
F,fal,3680,10253,418 T 80475,3903,0398,1.0
F,fal,3680,10255,418 T 30374,216,0001,1.0
F,fal,3680,10256,418 T 30410,3860,0001,1.0
F,fal,3680,10257,418 T 30374,3908,0001,1.0
F,fal,3680,10258,418 T 30410,3862,0001,1.0
F,fal,3680,10260,418 T 20263,3932,0065,1.0
F,fal,3680,10260,418 T 20263,3957,0065,1.0
F,fal,3681,10254,418 T 20263,3932,0093,1.0
F,fal,3681,10265,418 T 10438,3982,0001,2.0
F,fal,3681,10265,418 T 10438,3984,0001,2.0
F,fal,3681,10288,418 T 10187,3,0005,1.0
F,fal,3681,10288,418 T 10187,103,0005,1.0
F,fal,3681,10289,418 T 30412,4032,0005,1.0
F,fal,3681,10289,418 T 30412,4033,0005,1.0
F,fal,3681,10290,418 S 60423,4154,0001,2.0
F,fal,3681,10292,418 T 10374,3910,0093,1.0
F,fal,3681,10292,418 T 10374,3912,0093,1.0
F,fal,3681,10293,418 T 10160,3,0093,1.0
F,fal,3681,10457,418 T 20263,3958,0093,1.0
F,fal,3682,10259,418 T 30410,3861,0001,1.0
F,fal,3682,10274,418 S 13454,3916,0001,2.0
F,fal,3682,10275,418 T 60420,4026,0001,2.0
F,fal,3682,10276,418 S 60423,3864,0001,2.0
F,fal,3682,10276,418 S 60423,3945,0001,2.0
F,fal,3682,10277,418 T 60420,4022,0001,2.0
F,fal,3682,10278,418 T 60420,4022,0001,2.0
F,fal,3685,10263,418 T 80475,4087,0398,1.0
F,fal,3685,10266,418 T 80475,4087,0001,1.0
F,fal,3685,10267,418 T 80475,3904,0001,1.0
F,fal,3686,10264,418 S 40416,3891,0001,1.0
F,fal,3686,10279,418 S 13454,3914,0001,2.0
F,fal,3686,10280,418 S 10142,3888,0001,2.0
F,fal,3686,10280,418 S 10142,3889,0001,2.0
F,fal,3686,10281,418 S 40415,3569,0001,2.0
F,fal,3686,10282,418 S 40415,3570,0001,2.0
F,fal,3686,10283,418 T 10374,3970,0093,1.0
F,fal,3686,10284,418 T 10160 CM,12,0093,1.0
F,fal,3686,10284,418 T 10160 CM,117,0093,1.0
F,fal,3686,10285,418 S 40416,3896,0001,1.0
F,fal,3686,10286,418 S 40415,3569,0001,1.0
F,fal,3686,10286,418 S 40415,3917,0001,1.0
F,fal,3686,10287,418 T 80475,3905,0001,1.0
F,fal,3687,10268,418 T 30164,3954,0001,1.0
F,fal,3687,10268,418 T 30164,3956,0001,1.0
F,fal,3689,10272,418 T 80475,4274,0001,1.0
F,fal,3691,10294,393 7895,1,0277,1.0
F,fal,3691,10295,393 7895,1,0275,1.0
F,fal,3691,10296,393 7895,1,2,1.0
F,fal,3691,10297,393 7895,1,0714,1.0
F,fal,3691,10356,393 234,216,0001,1.0
F,fal,3691,10356,393 234,635,0001,1.0
F,fal,3691,10356,393 234,3843,0001,1.0
F,fal,3694,10310,018 2979,3905,0001,1.0
F,fal,3697,10319,418 S 13466,3921,0117,2.0
F,fal,3697,10320,418 S 60436,4069,0001,2.0
F,fal,3697,10357,418 S 60436,3947,0001,1.0
F,fal,3699,10333,009 1120,2903,0021,1.0
F,fal,3699,10334,009 1110,231,0093,1.0
F,fal,3699,10335,009 1120,2478,0001,6.0
F,fal,3700,10336,243 1002,3001,0093,1.0
F,fal,3702,10338,007 20 800,5607,0001,1.0
F,fal,3702,10339,007 20 800,483,0001,1.0
F,fal,3702,10340,007 20 800,5605,0001,1.0
F,fal,3702,10384,007 20 800,4744,0707,1.0
F,fal,3702,10385,007 20 800,4744,0726,1.0
F,fal,3702,10386,007 20 800,1198,0047,1.0
F,fal,3702,10386,007 20 800,4262,0047,1.0
F,fal,3702,10386,007 20 800,4348,0047,1.0
F,fal,3702,10386,007 20 800,4352,0047,1.0
F,fal,3704,10344,009 201,233,0403,1.0
F,fal,3705,10345,009 201,233,0047,2.0
F,fal,3707,10349,040 342,3388,0001,1.0
F,fal,3708,10350,393 7895,4364,0709,1.0
F,fal,3708,10351,393 7895,4364,0374,1.0
F,fal,3708,10352,393 7895,4364,2,1.0
F,fal,3708,10353,393 7895,4364,0708,1.0
F,fal,3708,10354,393 3169,264,0001,1.0
F,fal,3709,10355,018 2804,2288,0001,3.0
F,fal,3710,10360,002 H 3659,5088,8,2.0
F,fal,3710,10361,002 H 3659,5088,0601,2.0
F,fal,3710,10362,002 H 3496,3055,0601,2.0
F,fal,3710,10362,002 H 3496,5086,0601,4.0
F,fal,3710,10363,002 H 3687,4528,0601,1.0
F,fal,3710,10364,002 H 2794,4196,0516,1.0
F,fal,3710,10367,002 H 3314,4653,0001,1.0
F,fal,3710,10368,002 H 4062,4528,0040,1.0
F,fal,3711,10373,403 25,5218,0001,1.0
F,fal,3712,10374,018 2709,3737,0001,1.0
F,fal,3714,10377,037 5001-1,2957,0093,1.0
F,fal,3714,10378,037 5032-2,128,0093,1.0
F,fal,3714,10378,037 5032-2,4289,0093,1.0
F,fal,3714,10379,037 25511,2600,0233,1.0
F,fal,3714,10380,037 5003-1,2948,0001,1.0
F,fal,3714,10380,037 5003-1,2957,0001,1.0
F,fal,3714,10380,037 5003-1,5277,0001,1.0
F,fal,3714,10381,037 5001-1,2954,0001,1.0
F,fal,3714,10381,037 5001-1,4284,0001,1.0
F,fal,3714,10452,037 25511,2600,0033,1.0
F,fal,3715,10382,045 090,264,0001,1.0
F,fal,3715,10383,045 2015,41,0001,1.0
F,fal,3715,10383,045 2015,42,0001,1.0
F,fal,3716,10387,002 H 3971,4653,0149,1.0
F,fal,3716,10396,002 H 3818,5139,0001,1.0
F,fal,3716,10397,002 6439,5133,0628,0.5
F,fal,3718,10391,007 20 800,1239,0047,1.0
F,fal,3718,10393,007 22 850,170,0730,1.0
F,fal,3718,10393,007 22 850,1199,0063,1.0
F,fal,3718,10393,007 22 850,1200,0728,1.0
F,fal,3718,10394,007 22 850,170,0729,1.0
F,fal,3718,10394,007 22 850,1199,0021,1.0
F,fal,3718,10394,007 22 850,1200,0727,1.0
F,fal,3718,10395,007 20 803,1439,0163,1.0
F,fal,3718,10395,007 20 803,5037,0703,1.0
F,fal,3720,10398,007 21 901,1548,0668,1.0
F,fal,3720,10399,007 21 901,1548,0033,1.0
F,fal,3720,10400,007 21 901,1548,0589,1.0
F,fal,3720,10401,407 K22 1107,2282,0691,1.0
F,fal,3720,10402,407 K22 1107,2282,0690,1.0
F,fal,3720,10403,407 K22 1107,2282,0689,1.0
F,fal,3720,10404,007 22 801,58,0001,2.0
F,fal,3720,10405,007 21 3154,5494,0001,1.0
F,fal,3721,10406,018 2952,3323,0021,1.0
F,fal,3725,10431,418 T 10129,4132,0604,1.0
F,fal,3725,10432,418 T 10129,4132,0001,1.0
F,fal,3725,10433,418 T 10129,4132,0600,1.0
F,fal,3725,10434,418 T 10129,4132,0063,1.0
F,fal,3725,10435,418 T 10141,17,0605,1.0
F,fal,3725,10436,418 T 10141,17,0001,1.0
F,fal,3725,10437,418 T 60447,3927,0001,1.0
F,fal,3725,10438,418 T 10129,4132,0601,1.0
F,fal,3725,10439,418 T 10129,4132,0577,1.0
F,fal,3725,10440,418 T 10129 LEO,9,0604,1.0
F,fal,3725,10441,418 T 10129 LEO,9,0001,1.0
F,fal,3725,10442,418 T 10129 LEO,9,0600,1.0
F,fal,3725,10443,418 T 10129 LEO,9,0063,1.0
F,fal,3725,10444,418 T 10129 LEO,9,0601,1.0
F,fal,3727,10453,009 1110,240,0001,1.0
F,fal,3728,10454,037 5030-2,4293,0093,1.0
F,fal,3728,10455,037 25506,4290,0001,1.0
F,fal,3728,10456,037 5001-1,2947,0001,1.0
F,fal,3728,10456,037 5001-1,2957,0001,1.0
F,fal,3729,10458,002 H 3496,3055,8,3.0
F,fal,3729,10458,002 H 3496,5086,8,1.0
F,fal,3729,10459,002 H 3496,3055,0601,2.0
F,fal,3729,10459,002 H 3496,5086,0601,1.0
F,fal,3729,10460,002 H 3687,4528,8,1.0
F,fal,3729,10461,002 H 4084,5408,0148,1.0
F,fal,3729,10462,002 H 3496,5086,8,1.0
F,fal,3732,10513,002 H 945,995,0621,1.0
F,fal,3732,10514,002 H 945,995,0620,1.0
F,fal,3734,10517,018 2801,1941,0001,3.0
F,fal,3737,10524,404 PERA ,117,0123,5.0
F,fal,3737,10524,404 PERA ,1356,0123,5.0
F,fal,3737,10524,404 PERA ,1438,0123,5.0
F,fal,3737,10524,404 PERA ,5293,0123,5.0
F,fal,3737,10524,404 PERA ,5294,0123,5.0
F,fal,3737,10524,404 PERA ,5295,0123,5.0
F,fal,3737,10524,404 PERA ,5296,0123,5.0
F,fal,3737,10526,404 MOUSE,1548,0123,3.0
F,fal,3737,10527,404 MOUSE,1356,0123,3.0
F,fal,3737,10527,404 MOUSE,1438,0123,3.0
F,fal,3737,10527,404 MOUSE,4249,0123,3.0
F,fal,3737,10527,404 MOUSE,5296,0123,3.0
F,fal,3737,10528,404 ARYA,1356,0123,2.0
F,fal,3737,10528,404 ARYA,1438,0123,2.0
F,fal,3737,10528,404 ARYA,1548,0123,2.0
F,fal,3737,10528,404 ARYA,1887,0123,2.0
F,fal,3737,10528,404 ARYA,5299,0123,2.0
F,fal,3737,10528,404 ARYA,5300,0123,2.0
F,fal,3737,10529,404 BEST,1356,0123,2.0
F,fal,3737,10529,404 BEST,1438,0123,2.0
F,fal,3737,10529,404 BEST,1887,0123,2.0
F,fal,3737,10529,404 BEST,5301,0123,2.0
F,fal,3737,10530,404 SPOR,2854,0123,2.0
F,fal,3737,10531,404 EBRU,1248,0123,2.0
F,fal,3737,10531,404 EBRU,1438,0123,2.0
F,fal,3737,10531,404 EBRU,5300,0123,2.0
F,fal,3737,10531,404 EBRU,5302,0123,2.0
F,fal,3737,10532,404 CARMEN,2929,0720,1.0
F,fal,3737,10533,404 CARMEN,2929,0123,5.0
F,fal,3737,10534,404 DAISY,1248,0123,2.0
F,fal,3737,10534,404 DAISY,1438,0123,2.0
F,fal,3737,10534,404 DAISY,5299,0123,2.0
F,fal,3738,10525,404 ARYA,6,0123,2.0
F,fal,3739,10535,002 H 3005,4197,0001,1.0
F,fal,3739,10552,002 H 3496,5086,8,1.0
F,fal,3739,10553,002 H 3496,3055,0601,1.0
F,fal,3739,10623,002 H 3980,4653,0001,1.0
F,fal,3739,10624,002 H 3366,1919,0148,1.0
F,fal,3739,10641,002 H 3657,4482,0001,1.0
F,fal,3739,10642,002 H 3854,4513,0622,1.0
F,fal,3739,10643,002 H 3854,4513,0021,1.0
F,fal,3747,10546,007 20 2410,5648,0409,2.0
F,fal,3747,10547,007 20 2410,5648,0001,3.0
F,fal,3795,10616,393 452,2081,0001,9.0
F,fal,3802,10628,009 1110,342,0001,1.0
F,fal,3802,10629,009 1120,342,0001,1.0
F,fal,3802,10630,009 1120,240,0001,2.0
F,fal,3804,10634,009 1120,757,0001,1.0
F,fal,3804,10634,009 1120,2903,0001,1.0
F,fal,3810,10645,037 25104,4311,0001,1.0
F,fal,3810,10645,037 25104,4312,0001,1.0
F,fal,3811,10646,007 21 108,141,0001,1.0
F,fal,3811,10646,007 21 108,3660,0001,1.0
F,fal,3812,10647,002 H 3496,3055,0148,1.0
F,fal,3812,10648,002 H 3366,5407,0148,1.0
F,fal,3821,10672,018 2709,3542,0001,1.0
F,fal,3825,10680,002 H 3951,4521,0001,1.0
F,fal,3825,10681,002 H 2797,1257,0001,1.0
F,fal,3825,10682,002 H 3022,3811,0001,1.0
F,fal,3825,10683,002 H 3852,4512,0001,1.0
F,fal,3825,10684,002 H 3930,4536,0001,1.0
F,fal,3825,10685,002 H 3858,4740,0001,1.0
F,fal,3825,10686,002 H 3657,3113,0001,1.0
F,fal,3825,10687,002 H 3654,1857,0001,1.0
F,fal,3825,10688,002 H 3424,4152,0001,1.0
F,fal,3826,10692,007 20 3150,2615,0725,1.0
F,fal,3826,10692,007 20 3150,3008,0669,1.0
F,fal,3826,10693,007 20 3150,141,0694,1.0
F,fal,3826,10693,007 20 3150,2615,0585,1.0
F,fal,3826,10693,007 20 3150,3008,0724,1.0
F,fal,3827,10694,009 1128,342,0001,1.0
F,fal,3827,10695,009 1066,751,0001,1.0
F,fal,3828,10696,396 2179,5388,0001,1.0
F,fal,3829,10697,393 7895,1356,0658,1.0
F,fal,3829,10698,393 7895,1356,0711,1.0
F,fal,3829,10699,393 7895,1356,0710,1.0
F,fal,3829,10700,393 7895,1356,0712,0.9230769230769231
F,fal,3829,10713,393 123,216,0674,1.0
F,fal,3829,10713,393 123,514,0675,1.0
F,fal,3829,10713,393 123,1047,0600,1.0
F,fal,3829,10714,393 123,216,0607,1.0
F,fal,3829,10714,393 123,514,0230,2.0
F,fal,3829,10714,393 123,1047,0230,4.0
F,fal,3829,10715,393 123,216,0019,2.0
F,fal,3829,10715,393 123,514,0019,2.0
F,fal,3829,10715,393 123,1047,0019,3.0
F,fal,3830,10701,002 H 4108,5198,0001,1.0
F,fal,3846,10728,413 335,5873,0001,2.0
F,fal,3846,10728,413 335,5874,0001,1.0
F,fal,3846,10728,413 335,5880,0001,1.0
F,fal,3846,10728,413 335,5881,0001,1.0
F,fal,3846,10729,413 340,5873,0001,1.0
F,fal,3846,10729,413 340,5874,0001,1.0
F,fal,3846,10729,413 340,5878,0001,1.0
F,fal,3848,10827,002 H 4202,5409,0049,1.0
F,fal,3848,10828,002 H 4269,5352,0049,1.0
F,fal,3848,10836,002 H 4163,4687,0149,1.0
F,fal,3848,10840,002 H 3917,4526,0001,1.0
F,fal,3854,10744,393 3012,2094,0001,1.0
F,fal,3854,10835,393 3019,5077,0093,1.0
F,fal,3857,10755,413 335,5875,0001,1.0
F,fal,3857,10755,413 335,5877,0001,1.0
F,fal,3857,10757,413 340,5875,0001,1.0
F,fal,3902,10815,007 21 350,216,0247,1.0
F,fal,3902,10815,007 21 350,314,0547,1.0
F,fal,3902,10815,007 21 350,318,0247,1.0
F,fal,3902,10815,007 21 350,587,0743,1.0
F,fal,3905,10819,007 21 3154,5494,0589,1.0
F,fal,3905,10820,007 21 3154,5494,0033,1.0
F,fal,3905,10821,007 21 3154,5494,0033,1.0
F,fal,3905,10822,007 20 3150,2615,0737,1.0
F,fal,3906,10829,002 H 4269,5410,0103,1.0
F,fal,3906,10837,002 H 2797,1257,0149,1.0
F,fal,3906,10838,002 H 3034,4162,0149,1.0
F,fal,3906,10839,002 H 4099,5049,0149,1.0
F,fal,3906,10841,002 H 3899,4518,0165,2.0
F,fal,3906,10842,002 H 2992 ,4099,0001,1.0
F,fal,3908,10833,018 2792,3800,0001,1.0
F,fal,3909,10843,018 2921,4459,0001,1.0
F,fal,3909,10844,018 2709,3737,0001,1.0
F,fal,3909,10845,018 2955 ,3318,0001,1.0
F,fal,3909,10846,018 129,3320,0001,1.0
F,fal,3909,10846,018 129,3321,0001,1.0
F,fal,3910,10847,418 T 30411,3942,0001,1.0
F,fal,3910,10847,418 T 30411,3943,0001,1.0
F,fal,3910,11136,418 T 10141,3957,0604,1.0
F,fal,3910,11137,418 T 10486,5039,0009,1.0
F,fal,3910,11138,418 T 10141,3957,0603,1.0
F,fal,3910,11139,418 T 10141,3957,0001,1.0
F,fal,3910,11140,418 T 10141,3957,0601,1.0
