BarCode,SKod,RKod,Asorti,Activ,OzKod1,OzKod2,OzKod3
8690007375,210 699 KRK ,239,0019,*,,,
8690007376,210 699 KRK ,2252,0019,*,,,
8690007377,210 699 KRK ,231,0019,*,,,
8690007378,210 699 KRK ,593,0019,*,,,
8690007379,210 699 KRK ,277,0019,*,,,
8690007380,210 699 KRK ,2059,0019,*,,,
8690007381,210 721,3368,0019,*,,,
8690007382,210 721,3367,0019,*,,,
8690007383,210 721,3369,0019,*,,,
8690007384,210 721,3370,0019,*,,,
8690007385,210 721 KRK,3368,0019,*,,,
8690007386,210 721 KRK,3367,0019,*,,,
8690007387,210 721 KRK,3369,0019,*,,,
8690007388,210 721 KRK,3370,0019,*,,,
8690007389,210 722,40,0019,*,,,
8690007390,210 722,3364,0019,*,,,
8690007391,210 722,231,0019,*,,,
8690007392,210 722,592,0019,*,,,
8690007393,210 722 KRK,40,0019,*,,,
8690007394,210 722 KRK,3364,0019,*,,,
8690007395,210 722 KRK,231,0019,*,,,
8690007396,210 722 KRK,592,0019,*,,,
8690007397,210 723,587,0019,*,,,
8690007398,210 723,687,0019,*,,,
8690007399,210 723,38,0019,*,,,
8690007400,210 723,47,0019,*,,,
8690007401,210 723 KRK,587,0019,*,,,
8690007402,210 723 KRK,687,0019,*,,,
8690007403,210 723 KRK,38,0019,*,,,
8690007404,210 723 KRK,47,0019,*,,,
8690007405,210 725,40,0019,*,,,
8690007406,210 725,3371,0019,*,,,
8690007407,210 725,231,0019,*,,,
8690007408,210 725,58,0019,*,,,
8690007409,210 725 KRK,40,0019,*,,,
8690007410,210 725 KRK,3371,0019,*,,,
8690007411,210 725 KRK,231,0019,*,,,
8690007412,210 725 KRK,58,0019,*,,,
8690007413,210 732,40,0019,*,,,
8690007414,210 732,38,0019,*,,,
8690007415,210 732,129,0019,*,,,
8690007416,210 732,227,0019,*,,,
8690007417,210 732,2937,0019,*,,,
8690007418,210 732,2939,0019,*,,,
8690007419,210 732,2938,0019,*,,,
8690007420,210 732,2936,0019,*,,,
8690007421,210 732 KRK,40,0019,*,,,
8690007422,210 732 KRK,38,0019,*,,,
8690007423,210 732 KRK,129,0019,*,,,
8690007424,210 732 KRK,227,0019,*,,,
8690007425,210 732 KRK,2937,0019,*,,,
8690007426,210 732 KRK,2939,0019,*,,,
8690007427,210 732 KRK,2938,0019,*,,,
8690007428,210 732 KRK,2936,0019,*,,,
8690007429,210 736,3372,0019,*,,,
8690007430,210 736,3356,0019,*,,,
8690007431,210 736,3373,0019,*,,,
8690007432,210 736 KRK,3372,0019,*,,,
8690007433,210 736 KRK,3356,0019,*,,,
8690007434,210 736 KRK,3373,0019,*,,,
8690007435,210 737,40,0019,*,,,
8690007436,210 737,38,0019,*,,,
8690007437,210 737 KRK,40,0019,*,,,
8690007438,210 737 KRK,38,0019,*,,,
8690007439,210 1000,40,0019,*,,,
8690007440,210 1000,2264,0019,*,,,
8690007441,210 1000,2238,0019,*,,,
8690007442,210 1000,2239,0019,*,,,
8690007443,210 1000,2263,0380,*,,,
8690007444,210 1000,2263,0019,*,,,
8690007445,210 1000,2262,0019,*,,,
8690007446,210 1000,593,0019,*,,,
8690007447,210 1000,306,0019,*,,,
8690007448,210 1000,232,0019,*,,,
8690007449,210 1000,2261,0019,*,,,
8690007450,210 1000 KRK,40,0019,*,,,
8690007451,210 1000 KRK,2264,0019,*,,,
8690007452,210 1000 KRK,2238,0019,*,,,
8690007453,210 1000 KRK,2239,0019,*,,,
8690007454,210 1000 KRK,2263,0019,*,,,
8690007455,210 1000 KRK,2262,0019,*,,,
8690007456,210 1000 KRK,593,0019,*,,,
8690007457,210 1000 KRK,306,0019,*,,,
8690007458,210 1000 KRK,232,0019,*,,,
8690007459,210 1000 KRK,2261,0019,*,,,
8690007460,210 1001,3364,0019,*,,,
8690007461,210 1001,598,0019,*,,,
8690007462,210 1001,592,0019,*,,,
8690007463,210 1001 KRK,3364,0019,*,,,
8690007464,210 1001 KRK,598,0019,*,,,
8690007465,210 1001 KRK,592,0019,*,,,
8690007466,210 1005,40,0019,*,,,
8690007467,210 1005 KRK,40,0019,*,,,
8690007468,210 1006,40,0019,*,,,
8690007469,210 1006,3364,0019,*,,,
8690007470,210 1006,231,0019,*,,,
8690007471,210 1006,303,0019,*,,,
8690007472,210 1006,38,0019,*,,,
8690007473,210 1006 KRK,40,0019,*,,,
8690007474,210 1006 KRK,3364,0019,*,,,
8690007475,210 1006 KRK,231,0019,*,,,
8690007476,210 1006 KRK,303,0019,*,,,
8690007477,210 1006 KRK,38,0019,*,,,
8690007478,210 1010,3374,0019,*,,,
8690007479,210 1034,231,0019,*,,,
8690007480,210 1034,38,0019,*,,,
8690007481,210 1034 KRK,231,0019,*,,,
8690007482,210 1034 KRK,38,0019,*,,,
8690007483,210 1090,3354,0019,*,,,
8690007484,210 1090 KRK,3354,0019,*,,,
8690007485,408 332,3637,0001,*,,,
8690007486,009 1090,2903,0065,*,,,
8690007487,403 1122,3511,0149,*,,,
8690007488,403 1045,507,0001,*,,,
8690007489,403 1045,3511,0001,*,,,
8690007490,009 1084,2081,0093,*,,,
8690007491,007 20 855,46,0093,*,,,
8690007492,007 20 4050,3430,0093,*,,,
8690007493,007 20 2272 ,1938,0093,*,,,
8690007494,007 20 2850,162,0093,*,,,
8690007495,393 1418,1548,0033,*,,,
8690007496,393 3480 KRK,3093,0033,*,,,
8690007497,393 1418,1356,0033,*,,,
8690007498,047 209,478,0033,*,,,
8690007499,393 3155,2169,0033,*,,,
8690007500,393 427,2080,0033,*,,,
8690007501,393 3155,2170,0033,*,,,
8690007502,393 429,2089,0033,*,,,
8690007503,047 201,35,0033,*,,,
8690007504,393 3471 KRK,2176,0033,*,,,
8690007505,009 1085 ,2911,0033,*,,,
8690007506,009 1088,2081,0033,*,,,
8690007507,037 6843,2953,0033,*,,,
8690007508,393 428,2081,0033,*,,,
8690007509,009 1070 ,232,0033,*,,,
8690007510,393 1659,1548,0033,*,,,
8690007511,393 1659,1438,0033,*,,,
8690007512,272 2108,216,0033,*,,,
8690007513,037 6824,2951,0033,*,,,
8690007514,210 699 KRK ,2252,0031,*,,,
8690007515,210 699 KRK ,40,0431,*,,,
8690007516,039 7805,1983,0297,*,,,
8690007517,009 1106,3442,0297,*,,,
8690007518,009 1106,3445,0297,*,,,
8690007519,009 1022,35,0297,*,,,
8690007520,009 1022,232,0432,*,,,
8690007521,009 1022,240,0432,*,,,
8690007522,128 513,50,0209,*,,,
8690007523,128 513,50,0381,*,,,
8690007524,128 513,1,0381,*,,,
8690007525,009 1022,35,0432,*,,,
8690007526,009 1022,35,0433,*,,,
8690007527,009 1022,35,0434,*,,,
8690007528,009 1022,35,0435,*,,,
8690007529,009 1022,232,0436,*,,,
8690007530,009 1022,232,0437,*,,,
8690007531,009 1022,240,0436,*,,,
8690007532,009 1022,240,0437,*,,,
8690007533,009 1022,232,0438,*,,,
8690007534,204 40037,3476,0033,*,,,
8690007535,393 3882,2174,0033,*,,,
8690007536,007 20 3470,2798,0033,*,,,
8690007537,039 7795 KRK,1975,0439,*,,,
8690007538,210 620 KRK,47,0440,*,,,
8690007539,039 7795,1975,0033,*,,,
8690007540,039 7795,2961,0033,*,,,
8690007541,393 1302,3153,0033,*,,,
8690007542,243 1550,322,0033,*,,,
8690007543,018 7455,1944,0033,*,,,
8690007544,018 7455,1941,0033,*,,,
8690007545,393 1658,1438,0033,*,,,
8690007546,393 1658,1548,0033,*,,,
8690007547,403 1121,48,0033,*,,,
8690007548,403 1122,48,0033,*,,,
8690007549,169 1226,752,0033,*,,,
8690007550,002 H 3329,3518,0033,*,,,
8690007551,002 H 3298,3210,0033,*,,,
8690007552,002 H 3279,3197,0033,*,,,
8690007553,002 H 3462,361,0033,*,,,
8690007554,412 705,746,0033,*,,,
8690007555,412 705,43,0033,*,,,
8690007556,002 H 3346,361,0033,*,,,
8690007557,037 1182,3622,0033,*,,,
8690007558,403 1129 KRK,507,0045,*,,,
8690007559,403 1121 KRK,507,0045,*,,,
8690007560,403 1123 KRK,507,0045,*,,,
8690007561,403 1045 KRK,507,0045,*,,,
8690007562,403 1116 KRK,507,0045,*,,,
8690007563,204 40098 Y.KRK,3469,0045,*,,,
8690007564,204 40092 Y.KRK,3469,0045,*,,,
8690007565,002 H 3329,3113,0033,*,,,
8690007566,013 4042 ,311,0023,*,,,
8690007567,013 4042 ,275,0023,*,,,
8690007568,028 3759,1959,0023,*,,,
8690007569,028 3759,1958,0023,*,,,
8690007570,028 3759,1968,0023,*,,,
8690007571,028 019633,1968,0023,*,,,
8690007572,028 019633,1958,0023,*,,,
8690007573,028 019633,1959,0023,*,,,
8690007574,418 6022,1851,0001,*,,,
8690007575,418 0051,1851,0001,*,,,
8690007576,418 0051,249,0001,*,,,
8690007577,018 7455,1945,0001,*,,,
8690007578,393 1748,2895,0001,*,,,
8690007579,018 7455,1533,0001,*,,,
8690007580,418 6018,1851,0001,*,,,
8690007581,418 6018,3772,0382,*,,,
8690007582,418 6018,3773,0382,*,,,
8690007583,097 6100,2991,0093,*,,,
8690007584,097 6100,2991,0021,*,,,
8690007585,097 6100,2990,0021,*,,,
8690007586,303 C90001,2339,0089,*,,,
8690007587,303 C90001,2343,0089,*,,,
8690007588,303 C90001,2344,0089,*,,,
8690007589,028 20083,1965,0085,*,,,
8690007590,028 20083,1958,0085,*,,,
8690007591,407 K21 1072,2285,0441,*,,,
8690007592,002 H 3094,3069,0085,*,,,
8690007593,303 B90006,2557,0442,*,,,
8690007594,303 B90000,2547,0442,*,,,
8690007595,028 016208,1965,0085,*,,,
8690007596,028 3759,1958,0442,*,,,
8690007597,028 3759,1959,0442,*,,,
8690007598,028 3759,1533,0442,*,,,
8690007599,407 LUIJO,1851,0443,*,,,
8690007600,002 H 3325,1919,0444,*,,,
8690007601,002 H 3205,210,0001,*,,,
8690007602,169 1229,210,0001,*,,,
8690007603,037 6824,1514,0001,*,,,
8690007604,039 7848,210,0001,*,,,
8690007605,128 513,46,0047,*,,,
8690007606,128 513,46,0445,*,,,
8690007607,128 513,47,0445,*,,,
8690007608,128 513,48,0445,*,,,
8690007609,128 513,1,0445,*,,,
8690007610,039 7848,2280,0216,*,,,
8690007611,210 611,2933,0149,*,,,
8690007612,210 611,2934,0446,*,,,
8690007613,393 5171,635,0446,*,,,
8690007614,418 10021,3144,0447,*,,,
8690007615,418 9059,3144,0448,*,,,
8690007616,403 1110,283,0019,*,,,
8690007617,403 1110,507,0019,*,,,
8690007618,403 1111,507,0019,*,,,
8690007619,403 1111,3790,0019,*,,,
8690007620,403 1113,507,0019,*,,,
8690007621,403 1113,3511,0019,*,,,
8690007622,403 1113,48,0019,*,,,
8690007623,403 1114,283,0019,*,,,
8690007624,403 1114,3511,0019,*,,,
8690007625,403 1152,3514,0019,*,,,
8690007626,403 1152,48,0019,*,,,
8690007627,403 1159,2205,0019,*,,,
8690007628,403 1159,3791,0019,*,,,
8690007629,403 1159,507,0019,*,,,
8690007630,009 1090,229,0007,*,,,
8690007631,009 1090,2910,0007,*,,,
8690007632,039 7848,2280,0161,*,,,
8690007633,169 83,3586,0019,*,,,
8690007634,169 83,3585,0019,*,,,
8690007635,303 B 900008,3797,0430,*,,,
8690007636,303 B 93002,3797,0426,*,,,
8690007637,303 B 91003,3798,0423,*,,,
8690007638,303 B 91003,3797,0428,*,,,
8690007639,018 130,3799,0001,*,,,
8690007640,018 2804,3319,0001,*,,,
8690007641,018 2792,3800,0001,*,,,
8690007642,002 H 3240,3801,0005,*,,,
8690007643,018 2801,3799,0001,*,,,
8690007644,418 S 40415,566,0001,*,,,
8690007645,418 S 40415,567,0001,*,,,
8690007646,418 S 12453,3802,0001,*,,,
8690007647,018 130,3322,0005,*,,,
8690007648,018 130,3319,0449,*,,,
8690007649,018 127,3324,0005,*,,,
8690007650,018 2798,3322,0001,*,,,
8690007651,002 H 3133,3027,0038,*,,,
8690007652,002 H 3133,3026,0038,*,,,
8690007653,272 2301,340,0031,*,,,
8690007654,272 2301,341,0031,*,,,
8690007655,028 3759,1958,0049,*,,,
8690007656,009 1066,1439,0450,*,,,
8690007657,009 179,1439,0450,*,,,
8690007658,009 1066,1439,0451,*,,,
8690007659,002 H 3007,3803,0007,*,,,
8690007660,009 201,229,0079,*,,,
8690007661,009 201,229,0031,*,,,
8690007662,009 201,2908,0031,*,,,
8690007663,009 201,2909,0031,*,,,
8690007664,009 1066,231,0007,*,,,
8690007665,009 1066,229,0007,*,,,
8690007666,018 2798,2288,0001,*,,,
8690007667,272 2301,3804,0031,*,,,
8690007668,272 2301,3805,0031,*,,,
8690007669,009 201,1518,0031,*,,,
8690007670,002 H 3240,3801,0007,*,,,
8690007671,002 H 3307,3806,0001,*,,,
8690007672,002 H 3307,3806,0007,*,,,
8690007673,002 H 3307,3807,0007,*,,,
8690007674,002 H 3418,3806,0063,*,,,
8690007675,002 H 3418,3808,0063,*,,,
8690007676,002 H 2992 ,3809,0007,*,,,
8690007677,002 H 3097,3810,0007,*,,,
8690007678,002 H 3096,3811,0007,*,,,
8690007679,002 H 3096,3812,0007,*,,,
8690007680,002 H 2992 ,3813,0007,*,,,
8690007681,002 H 2917,3814,0007,*,,,
8690007682,009 201,35,0007,*,,,
8690007683,272 2301,339,0452,*,,,
8690007684,272 2301,3804,0452,*,,,
8690007685,272 2301,340,0452,*,,,
8690007686,009 201,240,0031,*,,,
8690007687,009 201,2908,0009,*,,,
8690007688,009 201,1518,0009,*,,,
8690007689,009 179,231,0453,*,,,
8690007690,009 179,35,0453,*,,,
8690007691,018 7455,1944,0161,*,,,
8690007692,007 19 2257,1898,0454,*,,,
8690007693,007 19 2257,395,0454,*,,,
8690007694,002 H 3307,3817,0005,*,,,
8690007695,272 2301,3818,0005,*,,,
8690007696,002 H 3133,3026,0455,*,,,
8690007697,002 H 3133,3027,0211,*,,,
8690007698,002 H 2475,731,0031,*,,,
8690007699,002 H 3007,3803,0009,*,,,
8690007700,002 H 3097,3810,0009,*,,,
8690007701,002 H 2917,3814,0031,*,,,
8690007702,002 H 2992 ,3819,0031,*,,,
8690007703,418 S 40415,3693,0001,*,,,
8690007704,418 S 40415,566,0109,*,,,
8690007705,418 S 40415,3693,0456,*,,,
8690007706,018 2804,2288,0441,*,,,
8690007707,018 2801,3452,0091,*,,,
8690007708,018 2792,3545,0001,*,,,
8690007709,018 128,3325,0001,*,,,
8690007710,002 H 2475,216,0031,*,,,
8690007711,002 H 2992 ,3809,0031,*,,,
8690007712,002 H 3007,3803,0031,*,,,
8690007713,002 H 3307,3806,0031,*,,,
8690007714,002 H 3307,3820,0031,*,,,
8690007715,002 H 3240,3801,0031,*,,,
8690007716,009 1090,229,0001,*,,,
8690007717,204 40140,3469,0272,*,,,
8690007718,204 40140 KRK,3469,0272,*,,,
8690007719,204 40140 KRK,3469,2,*,,,
8690007720,204 40140 KRK,3469,0275,*,,,
8690007721,204 40140 KRK,3469,0277,*,,,
8690007722,204 40140 KRK,3469,0457,*,,,
8690007723,204 40140 KRK,3469,0273,*,,,
8690007724,403 1121 KRK,48,0272,*,,,
8690007725,403 1121 KRK,48,2,*,,,
8690007726,403 1121 KRK,48,0275,*,,,
8690007727,403 1121 KRK,48,0277,*,,,
8690007728,403 1121 KRK,48,0457,*,,,
8690007729,403 1121 KRK,48,0273,*,,,
8690007730,018 7455 KRK,1941,0272,*,,,
8690007731,018 7455 KRK,1944,0272,*,,,
8690007732,018 7455 KRK,1944,2,*,,,
8690007733,018 7455 KRK,1941,2,*,,,
8690007734,018 7455 KRK,1944,0275,*,,,
8690007735,018 7455 KRK,1941,0275,*,,,
8690007736,018 7455 KRK,1944,0277,*,,,
8690007737,018 7455 KRK,1941,0277,*,,,
8690007738,018 7455 KRK,1941,0457,*,,,
8690007739,018 7455 KRK,1944,0288,*,,,
8690007740,018 7455 KRK,1941,0273,*,,,
8690007741,018 7455 KRK,1944,0289,*,,,
8690007742,018 7637 KRK,1941,0272,*,,,
8690007743,018 7637 KRK,2289,0272,*,,,
8690007744,018 7637 KRK,2289,2,*,,,
8690007745,018 7637 KRK,1941,2,*,,,
8690007746,018 7637 KRK,2289,0275,*,,,
8690007747,018 7637 KRK,1941,0275,*,,,
8690007748,018 7637 KRK,2289,0277,*,,,
8690007749,018 7637 KRK,1941,0277,*,,,
8690007750,018 7637 KRK,2289,0288,*,,,
8690007751,018 7637 KRK,2289,0289,*,,,
8690007752,018 7637 KRK,1941,0273,*,,,
8690007753,018 7637 KRK,1941,0457,*,,,
8690007754,018 7636 KRK,2288,0272,*,,,
8690007755,018 7636 KRK,1941,0272,*,,,
8690007756,018 7636 KRK,2288,2,*,,,
8690007757,018 7636 KRK,1941,2,*,,,
8690007758,018 7636 KRK,2288,0275,*,,,
8690007759,018 7636 KRK,1941,0275,*,,,
8690007760,018 7636 KRK,2288,0277,*,,,
8690007761,018 7636 KRK,1941,0277,*,,,
8690007762,018 7636 KRK,2288,0457,*,,,
8690007763,018 7636 KRK,1941,0457,*,,,
8690007764,018 7636 KRK,2288,0273,*,,,
8690007765,018 7636 KRK,1941,0273,*,,,
8690007766,393 603 KRK ,40,0272,*,,,
8690007767,393 603 KRK ,41,0272,*,,,
8690007768,393 603 KRK ,40,2,*,,,
8690007769,393 603 KRK ,41,2,*,,,
8690007770,393 603 KRK ,40,0275,*,,,
8690007771,393 603 KRK ,41,0275,*,,,
8690007772,393 603 KRK ,40,0277,*,,,
8690007773,393 603 KRK ,41,0277,*,,,
8690007774,393 603 KRK ,40,0457,*,,,
8690007775,393 603 KRK ,41,0288,*,,,
8690007776,393 603 KRK ,40,0273,*,,,
8690007777,393 603 KRK ,41,0289,*,,,
8690007778,009 1090,229,0047,*,,,
8690007779,009 1090,231,0047,*,,,
8690007780,009 1106,3445,0047,*,,,
8690007781,009 1106,3444,0047,*,,,
8690007782,418 T 80440-4,3566,0019,*,,,
8690007783,418 T 80440-4,3567,0019,*,,,
8690007784,418 T 80440-4,3565,0019,*,,,
8690007785,418 T 80440-4,3568,0019,*,,,
8690007786,418 T 80440-4,1916,0019,*,,,
8690007787,418 T 80440-4,3300,0019,*,,,
8690007788,418 T 80440-4,3303,0019,*,,,
8690007789,418 T 80440-4,249,0019,*,,,
8690007790,418 T 12452,3579,0019,*,,,
8690007791,418 T 12452,3578,0019,*,,,
8690007792,418 T 12452,3281,0019,*,,,
8690007793,418 T 12452,3398,0019,*,,,
8690007795,418 S 12453,3576,0019,*,,,
8690007796,418 S 12453,3577,0019,*,,,
8690007798,418 S 12453,3802,0019,*,,,
8690007802,418 S 12463,2252,0019,*,,,
8690007803,018 128,3323,0019,*,,,
8690007804,018 128,3325,0019,*,,,
8690007805,018 128,2288,0019,*,,,
8690007806,018 128,3318,0019,*,,,
8690007807,018 128,3322,0019,*,,,
8690007808,018 128,3630,0019,*,,,
8690007809,018 128,3629,0019,*,,,
8690007810,018 125,3321,0019,*,,,
8690007811,018 125,3320,0019,*,,,
8690007812,018 125,3323,0019,*,,,
8690007813,018 125,3319,0019,*,,,
8690007814,018 125,3322,0019,*,,,
8690007815,018 2801,3799,0019,*,,,
8690007816,009 179,1439,0458,*,,,
8690007817,009 179,1248,0459,*,,,
8690007818,009 1066,2919,0460,*,,,
8690007819,009 1066,3421,0461,*,,,
8690007820,009 1066,1439,0462,*,,,
8690007821,009 1066,35,0463,*,,,
8690007822,009 1066,3419,0464,*,,,
8690007823,009 1066,1248,0465,*,,,
8690007824,018 2709,3737,0001,*,,,
8690007825,018 2793,3821,0001,*,,,
8690007826,018 2804,1941,0001,*,,,
8690007827,018 2797,3737,0001,*,,,
8690007828,018 2794,2289,0001,*,,,
8690007829,018 123,3323,0001,*,,,
8690007830,097 8000,292,0001,*,,,
8690007831,097 8000,3779,0001,*,,,
8690007832,097 8000,3778,0001,*,,,
8690007833,097 8000,3777,0001,*,,,
8690007834,097 8001,3780,0001,*,,,
8690007835,097 8002,40,0001,*,,,
8690007836,097 8002,41,0001,*,,,
8690007837,097 8002,292,0001,*,,,
8690007838,097 8002,3781,0001,*,,,
8690007839,097 8002,3782,0001,*,,,
8690007840,097 8002,3783,0001,*,,,
8690007841,097 8004,3785,0001,*,,,
8690007842,097 8004,3784,0001,*,,,
8690007843,097 8004,3777,0001,*,,,
8690007844,097 8004,3783,0001,*,,,
8690007845,097 8004,3780,0001,*,,,
8690007846,097 8007,292,0001,*,,,
8690007847,097 8007,3787,0001,*,,,
8690007848,097 8007,3786,0001,*,,,
8690007849,097 8007,3777,0001,*,,,
8690007850,097 8007,3781,0001,*,,,
8690007851,097 8007,3780,0001,*,,,
8690007852,097 8051,3787,0001,*,,,
8690007853,097 8051,3778,0001,*,,,
8690007854,097 8051,3786,0001,*,,,
8690007855,097 8051,3777,0001,*,,,
8690007856,097 8051,3781,0001,*,,,
8690007857,097 8051,3788,0001,*,,,
8690007858,097 8053,292,0001,*,,,
8690007859,097 8053,3789,0001,*,,,
8690007860,097 8053,3777,0001,*,,,
8690007861,097 8053,3788,0001,*,,,
8690007862,078 1354,3828,0001,*,,,
8690007863,078 1354,514,0001,*,,,
8690007864,078 1354,216,0001,*,,,
8690007865,078 1354,286,0001,*,,,
8690007866,078 1354,1567,0001,*,,,
8690007867,078 1354,249,0001,*,,,
8690007868,078 1354,2094,0001,*,,,
8690007869,393 1012,3829,0001,*,,,
8690007870,393 1011,3829,0001,*,,,
8690007871,393 1011,3830,0001,*,,,
8690007872,393 1012,3830,0001,*,,,
8690007873,393 1010,3833,0001,*,,,
8690007874,393 1010,3831,0001,*,,,
8690007875,393 3881,3834,0001,*,,,
8690007876,393 3881,3835,0001,*,,,
8690007877,393 3880,3834,0001,*,,,
8690007878,393 3880,3835,0001,*,,,
8690007879,393 3886,3605,0001,*,,,
8690007880,393 3886,3836,0001,*,,,
8690007881,393 3886,2172,0001,*,,,
8690007882,393 429-1,2081,0001,*,,,
8690007883,393 429-1,3771,0001,*,,,
8690007884,393 429-1,2088,0001,*,,,
8690007885,393 3482,3837,0001,*,,,
8690007886,393 3482,2125,0001,*,,,
8690007887,393 428,2086,0001,*,,,
8690007888,393 3481,2178,0001,*,,,
8690007889,393 3481,264,0001,*,,,
8690007890,393 3481,1047,0001,*,,,
8690007891,393 428,3771,0001,*,,,
8690007892,393 123,514,0001,*,,,
8690007893,393 123,216,0001,*,,,
8690007894,393 231,3839,0001,*,,,
8690007895,393 231,3838,0001,*,,,
8690007896,393 230,216,0001,*,,,
8690007897,393 230,1851,0001,*,,,
8690007898,393 233,216,0001,*,,,
8690007899,393 233,3840,0001,*,,,
8690007902,393 121,263,0001,*,,,
8690007903,393 121,1047,0001,*,,,
8690007904,393 120,1047,0001,*,,,
8690007905,393 122,263,0001,*,,,
8690007906,393 122,1047,0001,*,,,
8690007907,393 125,1788,0001,*,,,
8690007908,393 125,1047,0001,*,,,
8690007909,393 124,263,0001,*,,,
8690007910,393 124,3841,0001,*,,,
8690007911,393 125,3842,0001,*,,,
8690007912,393 234,216,0001,*,,,
8690007913,393 234,3843,0001,*,,,
8690007914,393 234,635,0001,*,,,
8690007915,393 450,2081,0001,*,,,
8690007916,393 450,3771,0001,*,,,
8690007917,393 451,2081,0001,*,,,
8690007918,393 451,3771,0001,*,,,
8690007919,007 21 201,315,0003,*,,,
8690007920,007 21 201,493,0001,*,,,
8690007921,007 21 201,318,0001,*,,,
8690007922,007 21 201,1937,0001,*,,,
8690007923,007 21 202,318,0001,*,,,
8690007924,007 21 300,551,0001,*,,,
8690007925,007 21 300,655,0001,*,,,
8690007926,007 21 300,58,0001,*,,,
8690007927,007 21 300,517,0001,*,,,
8690007928,007 21 300,315,0001,*,,,
8690007929,007 21 02,478,0001,*,,,
8690007931,007 21 02,313,0001,*,,,
8690007932,007 21 03,314,0001,*,,,
8690007933,007 21 02,304,0001,*,,,
8690007934,007 21 301,1937,0001,*,,,
8690007936,018 204,3844,0019,*,,,
8690007937,007 21 302,3822,0001,*,,,
8690007938,018 204,3845,0019,*,,,
8690007939,007 21 302,559,0001,*,,,
8690007940,007 21 303,3824,0001,*,,,
8690007941,007 21 303,3825,0001,*,,,
8690007942,007 21 303,3826,0001,*,,,
8690007943,018 206,3320,0019,*,,,
8690007944,018 206,3323,0019,*,,,
8690007945,018 206,1941,0019,*,,,
8690007946,018 207,3323,0019,*,,,
8690007947,018 207,1941,0019,*,,,
8690007948,007 21 304,3827,0001,*,,,
8690007949,007 21 304,58,0001,*,,,
8690007950,007 21 304,227,0001,*,,,
8690007951,007 21 350,314,0001,*,,,
8690007952,007 21 350,318,0001,*,,,
8690007953,018 202,3545,0019,*,,,
8690007954,018 202,1941,0019,*,,,
8690007955,018 205,3320,0019,*,,,
8690007956,018 205,1941,0019,*,,,
8690007957,018 201 ,3320,0019,*,,,
8690007958,018 201 ,3545,0019,*,,,
8690007959,018 203,1945,0019,*,,,
8690007960,018 203,1941,0019,*,,,
8690007961,007 21 401,43,0001,*,,,
8690007962,007 21 401,283,0001,*,,,
