Modul,UnqID,FisNo
CF,4b5a4afc-48a2-4f97-a2c1-5cb009e0bbef,1588
CF,1b2f8a8e-3b5c-4812-bafa-5cb29f624075,12240
CF,2ad489d5-633e-4254-b7b4-5cbd0bdfc7d3,9477
CF,85757760-558b-48e3-9537-5cc25838862a,16590
CF,dfdddca4-5f9e-45a5-99bc-5cc5bbe18c0e,5623
CF,a4e2020f-7b84-42da-a7c1-5cd848c00f2d,7917
CF,d21750d0-fdb3-40ad-91fe-5cd84cfa0b65,12595
CF,7f59f1aa-089c-449a-8337-5ce261de1693,12416
CF,dd97c992-d842-4335-b0fe-5ced671d152d,2646
CF,19a5c0ad-e361-448b-bca8-5cf89be15442,17045
CF,0e68a99d-2436-494b-a502-5d0ca914ef21,16379
CF,1906a04f-7c79-4208-addf-5d25016d3416,7188
CF,e6353dcb-0c60-4cfb-99f8-5d2677c78fb8,14454
CF,1955095c-b861-4234-a896-5d30f9abdc50,15455
CF,dce2e4da-7398-4daf-8536-5d3ce9963fd4,15248
CF,408d46c6-25ae-4b0c-ad17-5d3d837715b1,4599
CF,28aef0b8-6675-436d-92dd-5d410da837c4,10651
CF,45af3d25-6560-46e2-ab9f-5d44e1e69393,17634
CF,afc83d31-8b10-4b1a-b30e-5d4d3b31797a,4408
CF,f0b442ee-584f-47c2-a9cd-5d5378c1bcb7,7661
CF,819202a9-c132-426e-9b5b-5d679928ea28,13265
CF,a249b6d9-a0d9-499f-847e-5d6b68422be7,10877
CF,cd6eb0c2-3c5a-4483-879a-5d703f0afc37,5708
CF,7c077d55-9f50-463f-800a-5d7830b1250a,4555
CF,2303e33f-4f47-446b-b30a-5d8bda483d3a,9376
CF,f7a76d31-7551-4923-b228-5d90dae8f17e,13918
CF,074d13cf-061f-4b1d-9ebc-5d9160b68f01,12717
CF,6271cf4c-17d7-4608-93fb-5d96a1cba4ef,8033
CF,66ee3b2c-3b4a-4ad4-bdad-5d9d4db3788d,12376
CF,5cda0b6a-3335-429d-973d-5da4ebc17ac6,12373
CF,92b607b3-6b50-4e4b-82d1-5da6d24bac3a,13624
CF,c87070ec-d43a-4324-b958-5dab557b0e9c,5176
CF,c546d682-b299-469f-b540-5dbccffab4ed,18567
CF,0f99fce8-9af3-428e-8982-5de10fe5ea8d,8125
CF,5de6cbf3-60fd-47a8-afa2-5dec4b0db38d,9421
CF,ce1ca5df-12f5-4626-8791-5dec881bac2f,8738
CF,617b9c42-41cb-4726-94cb-5dee5eae05d7,9648
CF,24323447-f661-41d8-87a7-5def40dd17b8,11388
CF,38c9f004-ce6e-44ed-94a7-5e0e5f6c431d,12696
CF,8720faf1-a105-40ff-b120-5e1fa978b3a3,12792
CF,88946e6b-aa74-44e2-823e-5e2b763b623b,3034
CF,b31056c4-2c28-48ea-818a-5e33a7e0b5a8,17787
CF,72c3daf4-f0f9-47c6-b51b-5e343463ea2e,19646
CF,bc0ec492-cea7-4162-80a0-5e51b87d74ce,13492
CF,3e7cc0b1-20e9-46e5-95f8-5e56d3019d9a,1748
CF,3a4fe8cc-006a-45cc-beb4-5e594317bbd3,9092
CF,705451a7-5deb-49b1-96ea-5e59f964e46b,9215
CF,c4a99d42-a055-4a68-810e-5e5ce8a10d1d,6335
CF,62c37f12-52fb-4575-aba5-5e6cf8cf5b90,16180
CF,98774b64-d6e8-4677-992c-5e6f46e7b85b,957
CF,1b1c5b1c-a315-4d2c-825a-5e7c6ee39ea8,11532
CF,bd7fc587-d6a5-47be-8320-5e7f9594f2e7,2847
CF,352c2864-ef4f-49d9-b84b-5e8a5b9dcb1b,7896
CF,69cd10cf-17eb-4648-9e5f-5e8eca9d32cc,595
CF,7d8edb05-d931-4ea2-9473-5e934e1a242b,11273
CF,e3b65880-88f5-4553-bd78-5ea972be5e4b,443
CF,97cb4ea0-1d77-4e0d-85ff-5eb2928d6826,2221
CF,954ebe72-fb1c-4fb2-b5d5-5ed97cca9070,14331
CF,b12351c5-97f1-450b-a1b8-5ee29957f962,6255
CF,8e04a6a2-23ea-4384-b191-5ee36d33eed5,6283
CF,5f42931d-78fe-4c54-ac3c-5eef9d5c39e7,6788
CF,50679bb2-e4e1-4c4f-a4ef-5ef15a62905f,6915
CF,97c22db5-97a0-42a8-80ac-5ef33c95bd95,294
CF,86b4e369-5126-4708-8d97-5ef6d990a120,7126
CF,7284491e-06b7-4425-9a03-5f0708975ad2,4452
CF,62b7a8a8-9783-4858-98bf-5f2589efae83,6631
CF,6475e7e0-b52c-4253-a7c0-5f290295db2f,18332
CF,22457efc-72a9-4adc-b876-5f2af8535528,17198
CF,ea61d7a8-99f2-42f2-b0a9-5f3112eab10d,9020
CF,2344e5d9-940e-40b3-afd7-5f3b19dbdbc8,7468
CF,51de5c5a-c883-4749-a38f-5f3d6b98def6,7657
CF,3f5b5253-4ab4-44e0-8f53-5f41bbeab318,1284
CF,8d1d820c-55f7-4c31-8fea-5f42085f4043,3136
CF,3fb5fae8-3d05-4d42-a3bd-5f47932e6c5f,4733
CF,45c576f7-6b63-4309-b080-5f5e2a591054,13961
CF,a84512f7-f608-4590-88f7-5f6b057fe56c,14703
CF,5a61e9f4-1b7f-4dbf-9379-5f6c0791dad2,15933
CF,40c01c3a-bd4e-4cb0-8073-5f703d7b47bb,1000
CF,6aa055b3-40b9-4f94-8972-5f73b61cf73e,601
CF,edef5a67-660f-4f47-8b6e-5f7752e58f93,5480
CF,5a09ef7d-0f57-4885-b96a-5f7ecc33594a,5132
CF,191603ec-b402-45e0-9c8f-5f81340291fc,4494
CF,86f27c54-ae6c-4a0f-8ade-5f8c323eede2,7578
CF,c949da01-d239-4bb4-be09-5f8c948a5769,617
CF,89915925-d506-4594-a2b1-5f92e09ce50e,16316
CF,1d5b517b-c63e-4590-bb4c-5f98a901da23,11741
CF,b8f3b618-28eb-45e4-8f44-5fa277956def,526
CF,277b8c9a-fae9-42d4-964b-5fb1c75c40a6,2932
CF,34f704f3-cf8f-4007-8954-5fb445d78ff9,14890
CF,31cbe78a-ff4a-47f8-b146-5fbd38972684,12761
CF,746f66e7-e526-4b51-90ec-5fc70d4a1fd0,14995
CF,a912033a-9710-4380-86bc-5fc79222e86b,12182
CF,56355fca-aaab-40d5-a02a-5fdf43454ca9,9843
CF,4f652bac-dc74-4fe5-a3b5-5fe68d54704b,7130
CF,9c66e0b7-c2c3-4924-8646-5fe972a70f86,11267
CF,ee34a855-efb4-4d48-9e85-5ff3dccbe009,14558
CF,f0efe44f-c894-4b6d-a26f-5ff62c073327,10781
CF,845f2cd9-391a-4b47-a581-6009b7a52cba,11530
CF,be4aa1ac-1929-4e1f-bb70-6016eb1a638e,6703
CF,54a91b89-b21b-4cf9-bcf6-601fa891d250,5859
CF,ae5b95e1-a8c6-41e8-a2d6-602026322d4e,15950
CF,fe1f8499-5746-411a-9872-602bf2f9a628,2383
CF,9d50d9e6-025e-42b9-8717-60365c0f5741,2900
CF,4aae92c2-554a-4ec6-8660-603fa8526bbc,2304
CF,f633f830-4909-4b0a-a8bc-6041daf62d80,6055
CF,4cee1f9b-d94e-45fe-8851-60475d80ec7e,305
CF,22ccb386-1058-4cd3-85da-605077657e7f,15314
CF,1a298187-946e-4ecf-821b-60736d719981,16616
CF,83b953f5-e127-4222-b7f6-60743faf9035,2805
CF,43ef2183-de7f-4c9f-9d6b-6077b81a9e42,6861
CF,da3b3c11-1dfe-4ebd-a4ea-609c7c26ffa2,10384
CF,1d1d62b8-419e-4433-a742-60ad2afbc768,18351
CF,e1abf412-a37e-4433-a828-60b46698a0b7,1287
CF,c082b94c-cee3-403b-bcd8-60ba02e56ce3,2682
CF,5244a378-33a8-4a1b-89e2-60be36c20253,514
CF,ea5a3cb4-2cd8-4c14-83d5-60cc3d14ca54,6586
CF,2ee4c7c7-79ab-4f8b-800e-60cf558c924d,14339
CF,e7273774-bfbc-4728-be2f-60d370742aa3,11101
CF,d4d8b194-9b50-4884-b17f-60d8b2e12dc4,19564
CF,492dbcbb-ec15-433a-9a6d-60df606b5292,8155
CF,3f70f761-e91f-4f53-b508-60e7478a14a6,2602
CF,894f246b-3763-4ea2-b7e8-60eb285344c8,1117
CF,5105b199-5bb3-48b2-bc6a-60ee637531ce,5077
CF,17602053-57db-4a4f-b624-6106aefe7da8,4692
CF,eff4868d-fee0-414a-b557-6115d009810d,9398
CF,f45a8ad2-eaf4-4071-acc0-612c5edc5f76,6397
CF,e8cb1aa3-5647-4934-8480-6132b5966146,11534
CF,9f77e39a-5f56-4850-9b99-613ee791fcc8,12140
CF,b9bfa8c4-d315-47e7-a038-614f2e2fc0e2,18474
CF,48c95cde-0599-47f3-90d8-6150848f1a9b,15000
CF,3e15d8f3-57d8-420b-97d4-61517d544bfd,19640
CF,17c87b07-26d0-438d-82cb-615dd78a9ff2,8680
CF,04f9d308-e990-44cf-a903-615df7d6fb75,4775
CF,80453a13-5866-42ab-9b07-6164a677aa9b,13218
CF,57760b8a-45c0-46ac-af2b-616df16ab854,111
CF,5835d4b0-4d30-477f-ae4d-617047e7f0fa,5935
CF,d8258ef2-5957-496d-b64d-61713a175b05,456
CF,b55537ca-9531-4887-ba61-617302e9606c,1598
CF,ec75478d-e6b6-4037-9518-617625a450fa,18788
CF,ef140f9d-e996-49ba-9373-6176d5625982,8703
CF,d8c3d139-975e-4432-876d-6183e2586361,15600
CF,6d8444b3-e72e-45e8-bab9-61847869b310,17681
CF,e6284a77-d7ab-4a07-873e-61856a3e79a7,3161
CF,aeb5fde8-598c-41fd-9a56-618bce1cd434,9948
CF,5222ddc8-4002-419d-b307-6191259be8e9,15764
CF,b0fbdb7d-4b97-4bf6-bc1f-619ad5c3182e,6587
CF,a3dc662d-ba6f-464f-9781-61a08c8f8035,4489
CF,b12ea087-e8ca-4e5a-abcb-61a0c52fbf1c,11677
CF,a25818aa-c5ce-48ee-89ac-61a29ef22fe1,370
CF,c1492fb9-b963-498f-bcb8-61a5bda14a36,14507
CF,05ad9f06-e351-42ab-bafb-61ab0a64f8a8,2848
CF,c689593d-40d3-488b-89a7-61ae4cc43269,14846
CF,31667765-c29d-4646-ab9b-61b0b0019980,1849
CF,a658cc31-c17c-4b6c-aa79-61b86744fb66,19008
CF,505f3d89-c7bf-46ba-a952-61ba6d1fed8c,5148
CF,8aaccea6-f4aa-49a4-8fb1-61c398913ef9,9401
CF,ef5cc90c-3bba-430c-b5e5-61c86e1ee0d3,14892
CF,34217838-8228-484e-b8a1-61c9e924a526,13167
CF,089f301d-5e45-43ca-ae13-61d1761306d1,9717
CF,8dbde248-9def-43b9-a639-61d9a8eb4a00,14338
CF,3ca002f3-9b76-40f0-b003-61eb297b3d58,6679
CF,da53af28-62b8-4c62-ab9a-61f16047ebd2,17192
CF,a13062e0-ae49-4e20-8e1d-620399a15482,70
CF,62ecf2bf-696d-4c3d-a95c-6206e030df37,15756
CF,3f15f38c-0fb8-49ac-8e88-620a76855dd6,13737
CF,a3ed2ee0-dbe8-4bad-bbe9-6216007fc8e6,16376
CF,cb518fed-330a-438e-876f-6218ae362621,2554
CF,cf0dd3e2-e696-435c-955a-62222defdad4,9019
CF,048c0e24-d15c-4ddd-9b9f-62314f5082c2,18220
CF,bdf45a96-e8c9-48eb-b4a5-6240f92ba0c1,19360
CF,5df3f7a0-8f44-4920-bc3d-62501e724121,6750
CF,87a80b66-1e8e-4618-bbb6-6257c6a21cbb,5009
CF,a64e563a-5bdd-48cf-84cb-627b9a39acf0,2776
CF,e86498ab-8120-4dd3-9a41-628b212e4a02,12277
CF,c5a9a5c8-10d3-4529-87c1-62926424f5f5,5026
CF,0351be68-624f-4103-ad07-629977b13b6e,18199
CF,cdeb158b-069f-4385-84b9-629b66126f89,5953
CF,3ac4b6ec-4b84-4eff-8ab4-62a5fc58d429,4853
CF,bd8c9c76-b465-4a8d-a8d4-62b120b63b22,5852
CF,6fbdcc15-24b4-4f03-b95e-62b6889e8daa,8810
CF,4a2b96aa-b233-41b0-929b-62c7f8dabeb2,16828
CF,869971ac-2acf-4074-901a-62c9cfa8e90e,2792
CF,86bf086b-8e20-4e43-9db2-62d4e2ec3f74,19328
CF,ec3caf54-814b-4fbe-b503-62d8c7a6928f,4594
CF,34ddc977-a6ca-4d08-bd0e-62df1fa0a8b6,19706
CF,e862373d-3ab6-4634-8db8-62e44431f3c9,419
CF,6f09f2af-af0b-4b17-bc89-62e4dde15cb5,10574
CF,3168b767-1eda-466c-9565-62e8ed72d5df,1579
CF,d8516e7e-1dd3-417b-b18f-62f0c6db8e52,5943
CF,7ac52dd8-24d9-4a6b-97b6-62f7c1b6a1c8,909
CF,0be9a92e-ae4d-4b59-86b3-62f89cea298c,1447
CF,beba2f95-5662-4d3b-98fe-62fe32e255ea,15313
CF,d4e4882c-d03b-4e15-919d-62feca6ceef4,6493
CF,748a487c-8628-4574-8611-63135ae7356c,3083
CF,f0696cc2-431d-4dfa-83d9-6314b8d865aa,14213
CF,2e22d9f2-af8b-4259-bbfe-63226a91b5ad,8458
CF,287b7bc8-659f-4223-a29a-6335a1375fa3,12587
CF,750998f3-6c56-4bc8-a646-6335bfdab8af,17203
CF,10fbb738-c83e-473a-8dbc-63432ada3937,11263
CF,8e220a86-0523-4c0d-ad49-6346354ac92f,7865
CF,e478dfe8-a76b-4c94-a39e-63513b5bca7d,8160
CF,eb1235c8-9de4-433d-be88-635201d61066,10692
CF,87b7d85b-2cc8-40d0-af1c-63572cc4fcb9,9764
CF,e48b0115-0283-4120-b462-6364d2652a51,15475
CF,1b8f4d54-c699-48d4-b3ab-63661fba2774,2276
CF,f46ed671-d455-4990-bc7c-636b0d20c74b,5848
CF,f9f072cd-6520-4943-994c-637e3d51e946,13064
CF,92e4eb1b-a40b-4e4b-ae82-639f6a7fe878,11540
CF,47a970d5-831a-426c-9851-63aed55dd0ff,10188
CF,3b2aeb1a-f0df-4b7b-845d-63c219eb9c39,6497
CF,594dfa74-723e-41ea-bac8-63d50b0eb324,1333
CF,995e4785-d3e6-4746-b00a-63d55d9055d3,14240
CF,a977deb4-f0a7-4a6d-b491-63d6a0bf15a2,5240
CF,e5e3a2d5-5053-4a46-8262-63da095d95fd,12418
CF,886ef401-9cc1-4904-ae8d-63db5dc18390,19126
CF,c5a08b7d-841a-417e-972b-63e07451eb8b,10526
CF,be57b6c1-b9ff-470c-bc44-641f4c7a8ce9,4633
CF,748daabf-cf7a-4810-a50c-642556311d01,4871
CF,15f1dda1-bcc0-47b3-82d1-6425e9ccf54e,18423
CF,795bee67-5909-460d-a38c-642b5b6de2ad,18007
CF,c56fc43b-94a4-4afd-9903-64300f54e63e,15269
CF,5c3840fb-aef5-4015-a35d-64307be65c6f,1455
CF,93454945-cf33-4b55-8d50-6439e2601f7d,9452
CF,50d5ca10-fcec-49ba-ad03-643bbb105565,715
CF,0df5e4c5-13b6-48ef-99ef-643e4ab52922,5620
CF,6d9b12f8-2d52-4902-b67e-64410d57a65d,11473
CF,f0835fe4-822e-49a8-a5be-644641e8569f,4928
CF,ef7db076-8ad5-4b4d-b102-644772c6d7f7,7477
CF,5e673b45-ce16-470e-9844-644afb56f218,14704
CF,78d428cc-cf47-4d85-a870-64583b3f7fd3,11153
CF,2bf7aa74-bd74-4d85-9119-6458bd874df9,2773
CF,0b9cd894-4c66-47ea-be1e-645a696994a3,16489
CF,9ebc988a-f93d-4a7d-8dde-646d5d2b9668,6710
CF,31303839-26ca-4510-b2a8-646e40e9db17,1834
CF,532d7f41-f27f-4827-8a82-647cd3a6c3f9,568
CF,13c08e40-1a5e-47c4-b7de-647f05771d50,4654
CF,cd8bea02-c33d-44c5-88ac-6489fc759c72,9320
CF,48f7545e-87bc-4aca-9a70-648d86648396,13493
CF,02eded23-a655-473b-bbdb-648e4609f5c0,2156
CF,02c42714-457f-4895-8514-649533b7b742,8744
CF,423309bb-95f6-4dae-b11f-64a3f8ef13b7,7198
CF,f4831352-2e4e-446d-8032-64befc492964,18843
CF,37818d82-42e6-4388-8475-64c03a27d688,5311
CF,1290fb08-2e5e-4c47-ba67-64cbc0c098d2,12797
CF,f5a3ce86-16b4-43a3-8688-64cfbb6d7fb6,2433
CF,0c287d17-4d3a-4512-8361-64d6e6cc3415,7197
CF,d745ec44-19c8-4844-8643-64dd120f8efe,13542
CF,8fd3a6a2-30a9-44ab-a6ec-64eab7302f4c,1797
CF,8d7f7387-c028-4b7a-87c4-64f722a1f97c,9494
CF,7d59932c-29eb-411b-a1e9-64ffc8d99055,11775
CF,488fa0ed-cccb-4ffa-91dd-65054e773950,207
CF,e4d6b814-b616-4bb1-8374-6509e74fa128,312
CF,1b3b982a-1e7c-455c-be3d-650cc5750a79,16911
CF,fab54695-40b2-4b2d-80f7-6515b021b336,11752
CF,3f30e3c0-2044-4ca3-92ba-6516d1a4d121,8173
CF,4599b477-7db4-41a8-bb4a-65191850297c,11820
CF,580e3ac6-e30b-4153-ae23-651a45478660,13010
CF,b094d38e-9bce-4f3d-913b-65231e7c2bca,8719
CF,c63c9fcd-b1fe-45e9-809f-653ad8c4134a,13924
CF,2894a5e9-537e-482a-a2cc-65433987e561,10593
CF,ad786824-99fa-4587-b115-6546b05ca30c,18845
CF,ec94bbad-399f-41ca-92b9-655351bd6b77,6651
CF,f76f2b5f-6ee6-4e6b-8ff4-6569210c707b,13899
CF,1adc8864-b55c-4cb9-b4a6-6584411feebf,14245
CF,c68aed7d-2a09-4e7c-87df-65b4c2777d60,16882
CF,b9a2753f-b8f0-4dde-8c78-65b7bc94b976,9124
CF,3e9434e3-f561-4a8c-aa87-65c2c22c0608,18054
CF,695f0bd4-a21c-424c-bbc6-65c4bc42d685,17043
CF,da29299d-3268-41ea-a7f4-65ca1efeacc3,10003
CF,ef87e4a3-5015-474f-ae0e-65dac51a152c,18008
CF,15ac2aa3-c13d-4cdb-b989-65de47d68b5e,4951
CF,bcc9fe99-db36-41b6-96bb-65e98076df9c,14694
CF,4ffc5dff-94b2-47b5-9a25-65eb04880166,7543
CF,27e24db5-8c26-414f-93fd-65f092cf64ae,18524
CF,7312c2d9-3702-460d-a4b7-661c37c3209a,15330
CF,8fadb347-11dd-4901-bdba-662ad069c44d,18041
CF,7fb80eb1-3bc3-43ba-8f16-662c8e053ce3,15897
CF,1614bdf3-84f5-41f3-adcc-662e4ce135d5,18430
CF,b07235bd-f05e-4f4e-ac8f-664034239e26,306
CF,50b6223f-3c0f-41a3-8b15-664ab97e7064,11097
CF,d7bb02ec-9413-4d8e-a954-666b6bb1c5c9,1348
CF,51594fee-284b-467b-9fc9-667a5f82712d,1429
CF,3977bf9d-56b2-4746-a54a-668438497301,609
CF,227830eb-a4be-4bc6-839b-668a8092f0e7,6056
CF,528610d2-d62a-44b9-894a-66b7701e2c9b,3046
CF,8b9292e6-23c3-47cd-a135-66bbf03af2e7,9307
CF,6d365c21-57c0-4b61-afa6-66cb13699ed9,9910
CF,218d7d80-d037-47c8-9378-66d0c12f4b5d,6048
CF,45787ff6-b148-4b3b-8423-66d20bd640ec,17036
CF,1e620b2a-60e5-4a88-ad65-66e12fab4812,15436
CF,32888e92-7c46-4914-965c-66faa9ca3552,2118
CF,e6bf0b45-215f-4b13-bfde-670bfc44b37d,7331
CF,f1d9e9dd-f911-4aa0-8676-6710e9770ee7,15259
CF,0035e826-fcb9-4f80-b1ef-6714a13fc43c,5894
CF,dc62bcd5-a14b-4ffb-985d-671c71c6464f,2152
CF,0d462464-b73d-4fb5-a725-671f6484b6aa,8029
CF,4ab7d52c-2d6c-4a83-a5e1-67248760e0ad,7814
CF,4d652e9b-afe1-4472-bdc6-672737aebae0,4
CF,15a14c72-272e-494c-9f38-673232b4d803,12355
CF,6572ddfa-5e02-4c18-a261-6738e9d43a66,13336
CF,53f2d5e2-4aff-4ea5-b841-673c55e58bab,11261
CF,ba762253-e05a-4cee-b4f3-673e564287f0,2505
CF,00c56a94-ba68-40f9-ad15-674b1f889f6a,13568
CF,5c3e782e-6ca4-4fa9-9470-675fdd21cb1b,6977
CF,fd4c206c-0716-4667-b5c1-67634104d607,6790
CF,9d1af1a2-477d-47b3-9439-676b5113b57f,14064
CF,c7e62503-0a48-47cd-85ca-678189ba70c9,9281
CF,6dd71cb5-4a1b-4913-b105-67880173e486,5109
CF,786d6f36-69ae-4c5b-9cf5-67889daeddb7,5558
CF,596653ff-5147-4bba-b559-679351c8d7e5,5142
CF,7928fb50-8200-471b-adb9-6794a74ae9d4,17520
CF,3ded6735-b1a0-4935-b9b7-6796d65c9917,8951
CF,0277d57c-8969-4b2e-863b-67a54739efbf,14242
CF,13232711-d8e5-4499-9184-67ab1e1edf49,15556
CF,12fa789a-12ef-4305-be34-67c2b5711e17,14646
CF,ded3c1c3-95de-4140-b681-67d0e1b3a2e7,14000
CF,c235e380-237c-4899-955c-67d581a487b6,952
CF,76b07c90-445b-4b35-ad02-67e2d6d3570c,12112
CF,b8d325af-f44b-4d96-ae81-67e82db6e583,4829
CF,85a59996-005d-4d96-ae3d-67e8666c60bc,4747
CF,7afc75b2-2d24-47d1-a976-67f2db3a4259,2111
CF,c08b0e35-f44d-466d-80d4-67f7ab052b06,10486
CF,48c25149-030d-4c0f-81ca-6800df655bab,2157
CF,7284d4dc-3692-4d4b-8cd6-6802654ba370,3018
CF,a05a28e0-5fec-44e5-bc7c-6804a60c5fa4,487
CF,c519620a-0007-48c1-8e90-680547f17277,7043
CF,3c393850-c32f-4336-82d1-680a2eb79e9f,17384
CF,22a13e0e-59b0-4c6c-95bc-6810747c084c,8032
CF,5dc03148-fd87-4286-b900-681337959498,830
CF,985ef0fa-f097-4a43-a4db-68134d268378,9696
CF,0b8b540c-b1c2-451c-ae1a-6813c4fcc0cc,4803
CF,2db28eb3-ae34-4fc4-a87e-6820bb8f6167,15901
CF,6af4307e-f0b5-4e29-927e-682181e679a6,9122
CF,4867041e-7268-4d4c-a1e9-6833de3792dc,4461
CF,eecb3fb2-10f8-4ef5-a0a7-6840cdfe8f1e,8234
CF,fca8afde-9fa3-4d70-9792-684218f004a0,6998
CF,7dee890d-da94-4546-b36f-685248b8f1b4,4934
CF,71f444b7-4905-48cd-9f2d-687266c3de55,9479
CF,99eeafb2-83f5-4c3b-af54-6876c8ff72f6,7820
CF,b39fe448-6099-4059-a348-687e64e0a950,7695
CF,997e2767-7f3f-4d6c-8193-6894a13c8d9f,7135
CF,821bc3eb-14fe-41f9-93bc-6896fc1e0113,5786
CF,3e2b1b99-fe10-4fc1-b46e-689827d3fd44,18104
CF,c8634c28-04d2-4412-b060-689e8df0181c,18484
CF,039e599e-0865-4532-b5d1-68a5c2448d30,1968
CF,81318719-f844-44ca-8311-68cfbc478450,7550
CF,109e8fa9-693a-40df-890e-68d94c4003b4,9856
CF,8454e149-4ede-43c3-bea0-68f2b05b3206,8038
CF,85c11327-02fd-4fd6-b68d-68f599db3699,5338
CF,56540981-5523-4a7b-ad98-6905a8f9b397,15759
CF,ba84be56-30a3-4d00-ae46-6905aac49570,16818
CF,3e3b5aa8-8f19-41b6-a8bd-6909a6fbb0c5,12886
CF,11008d0b-4a99-4952-83f1-6911c6f4c254,16689
CF,ab5f4aaf-f462-4ed1-84ce-6917737a1d3f,19081
CF,469dce42-7445-462a-b0f4-6921ed2b6deb,11694
CF,ccd27cd6-72da-491b-8afb-6924d81e7938,10744
CF,a619f217-bad5-4790-b900-692c77947c8c,5301
CF,d81c0d16-1c24-417b-9cd0-692f8450faa1,10304
CF,448f48fe-5a7d-4851-ae78-693c2073a990,2234
CF,66728410-18ba-4d7b-8c3a-693c5d0e8a4e,3014
CF,0266c624-3f4d-475a-ae51-694a34a77ef5,1672
CF,ce5a5c01-1c52-471d-a2a9-694a64326f62,8696
CF,c77cfeff-140f-47db-9883-6951aeb7a2ce,11036
CF,c5203e8e-6b9d-4c1b-9b39-695d25ef99f2,8237
CF,38b9101e-f09b-401f-9311-695fb6888050,9056
CF,4c442154-14b5-4957-aa5f-69a1cf89d1a0,11619
CF,df2157c5-5936-496d-ace7-69ad00e1842b,14587
CF,0bafdb81-c604-4459-8ecb-69ba973413e2,12659
CF,6d53a4e2-0d02-4cfd-bd51-69d06a74a8de,1925
CF,a24f24fb-62e3-44c0-9424-69ecb78d5b08,12181
CF,0eb8db40-0dff-4d4b-bc9c-69fcbdfe8f15,3240
CF,b0ab79b0-537a-4955-938f-6a00fa512054,7194
CF,78f7f8db-52c5-4bdc-97ff-6a0340fdad8d,4727
CF,1b2a608e-94ab-4edd-a81c-6a05d2eec0c4,5081
CF,64557435-c004-4f1b-bec4-6a07d684e6da,8065
CF,bb217afc-4150-4746-885d-6a0c5155fdf4,7459
CF,8ce2fe51-2bc6-4dc8-b5b2-6a4091a98390,4481
CF,ccd35061-d502-49e8-b074-6a42bd24b645,3241
CF,54f1e823-f77c-444d-ad3b-6a488cc0f9d2,4585
CF,0af1500c-f817-4a61-b976-6a4b112464f8,5412
CF,48c9d70f-bac3-4b9c-80ea-6a64d0c8b8fe,19562
CF,3b636778-4376-4068-862b-6a660615f37f,14499
CF,2d095424-9730-4037-898e-6a7417e277f0,10769
CF,139f433f-67e8-4ebf-ab02-6a7b1fba0a44,11039
CF,0003a65e-3b76-43f8-aeb7-6a7f8ac8d35d,18320
CF,24fb5b60-c4df-48e8-b70d-6a82af079a1c,4553
CF,50192a46-068e-4051-97e9-6a8dc0193470,10074
CF,b73fdb6f-2d57-4fa5-ad4d-6a94e92fc15e,720
CF,53272bde-3e75-47b6-b820-6a96621cf282,2154
CF,e309f7a7-26b6-43aa-a1a5-6a99a9b2d7ea,7915
CF,b38750e2-070e-47fa-908c-6a9ebd160d88,7051
CF,ade3cdf5-4216-4886-b13e-6aa04c3453ff,11831
CF,efc5902a-ef31-4764-b606-6aa36c2051a1,16366
CF,897bcb30-c7fd-4963-88c9-6ab78f780976,12881
CF,45d5fe14-511b-4873-8c4c-6ac57b8284ac,13573
CF,7854fa30-8693-4b5e-9a36-6ac9d8de5cb6,19703
CF,9b45172e-e77b-45c8-b3b2-6adef424e4fc,9519
CF,6691cb7d-8275-4fea-a615-6ae0babfada2,7390
CF,36324ce2-d512-4272-b8e9-6ae5825fcfe5,11574
CF,e35cba19-81a8-4633-bb62-6aed35425113,1292
CF,403a1a21-1ef8-4eea-bc25-6b114518ce0d,7577
CF,3e97c9e5-ffad-4ba9-8956-6b23e53e9715,15174
CF,3f8fa5f4-5fb9-4710-b374-6b2605b76f1a,9248
CF,153e1c41-ef31-4cda-94bb-6b3209d31483,5924
CF,2c8c9480-e0ec-44a0-b044-6b3acac1a494,1966
CF,0719ead3-eaab-4188-815e-6b62fdb82a72,15936
CF,018a1d93-6e08-45ed-88fd-6b6f0c0a82f8,6458
CF,c4e9a259-4a7a-40e3-a6d6-6b7a27fd6ce5,6083
CF,d5211cfc-0c56-47e8-ad90-6b7ee1f214f4,4844
CF,265cbd4f-3f54-4227-a5a5-6b822d87ca7c,13081
CF,cbac74bb-946f-4964-86ab-6b8b71e42a54,8056
CF,f7ecc46a-2155-434f-9640-6b9f7be41233,11584
CF,8e0b2da1-5491-4756-a26d-6b9fa7b963ae,1999
CF,4fe280d6-9622-4c00-901b-6ba9a00bb203,1181
CF,24a50e99-4dd5-4ad0-9190-6baf01539c43,921
CF,f49968b5-d53e-43e3-92c1-6bd2998504cc,5636
CF,ddeb832b-c2c0-46fc-b1fb-6bd75ae7ef1c,9364
CF,a54d85ba-4c95-4485-838c-6bd78ab71862,10407
CF,ba0f5d7f-0fef-4c1a-9192-6bd7fdba9ba9,5341
CF,99799549-0c87-4de8-98a3-6c0028deb6c9,8114
CF,06f858ff-322a-4ff2-ac84-6c0382c89b27,17333
CF,5adcd11b-6103-4580-af16-6c2ecf9e19b4,4988
CF,2780e84a-b6bb-4794-8dd0-6c31acaa631d,12562
