inx,FormName,CompName,Langid,Original,Translated,Hint,DBName
1507,Uyari_1,ComboB_RaporTip,0,proses_bitenleri_personel_bazinda,proses_bitenleri_personel_bazinda,,TANCA
1508,Uyari_1,ComboB_RaporTip,0,proses_bitenleri_personel_bazinda_karsilastirmali,proses_bitenleri_personel_bazinda_karsilastirmali,,TANCA
1509,Uyari_1,ComboB_RaporTip,0,test,test,,TANCA
1510,Uyari_1,ComboB_RaporTip,0,urt_siparis_plan_kumulatif,urt_siparis_plan_kumulatif,,TANCA
1511,Uyari_3,label11,0,&Uyarı Metni :,&Uyarı Metni :,,TANCA
1512,Uyari_4,cmb_kategori_tip,0,Tümü,Tümü,,TANCA
1513,Uyari_4,label11,0,&Uyarı Metni :,&Uyarı Metni :,,TANCA
1514,Uyari_4,combob_raportip_add,0,Korgun Sistem Raporları,Korgun Sistem Raporları,,TANCA
1515,Uyari_4,combob_raportip_add,0,Korgun Sistem Raporlari,Korgun Sistem Raporlari,,TANCA
1516,Uyari_4,Uyari_4,0,Uyarı,Uyarı,,TANCA
1517,Uyari_4,gb_Tekil,0,Bir kez Uyarı,Bir kez Uyarı,,TANCA
1518,Uyari_4,Label5,0,&Uyarı zamanı :,&Uyarı zamanı :,,TANCA
1519,Uyari_4,gb_Peryodik,0,Peryodik Uyarı,Peryodik Uyarı,,TANCA
1520,Uyari_4,Label1,0,&Her                                          bir,&Her                                          bir,,TANCA
1521,Uyari_4,Label2,0,&Başlangıç,&Başlangıç,,TANCA
1522,Uyari_4,ComboB_DevirTip,0,saniyede,saniyede,,TANCA
1523,Uyari_4,ComboB_DevirTip,0,dakikada,dakikada,,TANCA
1524,Uyari_4,ComboB_DevirTip,0,saatte,saatte,,TANCA
1525,Uyari_4,ComboB_DevirTip,0,günde,günde,,TANCA
1526,Uyari_4,ComboB_DevirTip,0,haftada,haftada,,TANCA
1527,Uyari_4,ComboB_DevirTip,0,ayda,ayda,,TANCA
1528,Uyari_4,ComboB_DevirTip,0,yılda,yılda,,TANCA
1529,Uyari_4,cb_bitis,0,Bitiş,Bitiş,,TANCA
1530,Uyari_4,BitBtn1,0,&Tamam,&Tamam,,TANCA
1531,Uyari_4,BitBtn2,0,&Vazgeç,&Vazgeç,,TANCA
1532,Uyari_4,GroupBox1,0,Alarm,Alarm,,TANCA
1533,Uyari_4,Label6,0,&Alarm tipi :,&Alarm tipi :,,TANCA
1534,Uyari_4,Label8,0,U&yarılacak :,U&yarılacak :,,TANCA
1535,Uyari_4,Label4,0,İsim :,İsim :,,TANCA
1536,Uyari_4,ComboB_UyariTip,0,Bir kez,Bir kez,,TANCA
1537,Uyari_4,ComboB_UyariTip,0,Peryodik,Peryodik,,TANCA
1538,Uyari_4,ComboB_UyariTip,0,Şimdi,Şimdi,,TANCA
1539,Uyari_4,grp_uyari,0,Uyarı Detayları,Uyarı Detayları,,TANCA
1540,Uyari_4,Label9,0,&Uyarma şekli :,&Uyarma şekli :,,TANCA
1541,Uyari_4,Mail_adresleri,0,Mail Adresleri,Mail Adresleri,,TANCA
1542,Uyari_4,RadioGroup1,0,Görünüm,Görünüm,,TANCA
1543,Uyari_4,RadioGroup1,0,Tam ekran,Tam ekran,,TANCA
1544,Uyari_4,RadioGroup1,0,Normal,Normal,,TANCA
1545,Uyari_4,RadioGroup1,0,Simge Durumunda,Simge Durumunda,,TANCA
1546,Uyari_4,RadioGroup1,0,Gizli,Gizli,,TANCA
1547,Uyari_4,ComboB_Tepki,0,Bilgisayarı Kapat,Bilgisayarı Kapat,,TANCA
1548,Uyari_4,ComboB_Tepki,0,Uyarı Ekranı,Uyarı Ekranı,,TANCA
1549,Uyari_4,ComboB_Tepki,0,E-posta Gönder,E-posta Gönder,,TANCA
1550,Uyari_4,ComboB_Tepki,0,Uygulama Çalıştır,Uygulama Çalıştır,,TANCA
1551,Uyari_4,ComboB_Tepki,0,Rapor,Rapor,,TANCA
1552,Uyari_4,ComboB_Tepki,0,Sms Rapor,Sms Rapor,,TANCA
1553,Uyari_4,ComboB_Tepki,0,Sorgu Çalıştır,Sorgu Çalıştır,,TANCA
1554,Uyari_4,ComboB_Tepki,0,FTP Yükle,FTP Yükle,,TANCA
1555,Uyari_4,BitBtn3,0,. . .,. . .,,TANCA
1556,Uyari_4,BitBtn4,0,. . .,. . .,,TANCA
1557,Uyari_4,combo_ftp_tip,0,Kayıtlı rapor gönder,Kayıtlı rapor gönder,,TANCA
1558,Uyari_4,combo_ftp_tip,0,SQL kodu ile rapor gönder,SQL kodu ile rapor gönder,,TANCA
1559,Uyari_4,BitBtn5,0,. . .,. . .,,TANCA
1560,Uyari_4,cmb_kategori_tip,0,Sistem,Sistem,,TANCA
1561,Uyari_4,cmb_kategori_tip,0,Korgun Sistem Raporları,Korgun Sistem Raporları,,TANCA
1562,Uyari_5,cmb_kategori_tip,0,Tümü,Tümü,,TANCA
1563,Uyari_5,label10,0,Rapor Kategori Seçimi,Rapor Kategori Seçimi,,TANCA
1564,Uyari_5,label10,0,Rapor Kategorisi,Rapor Kategorisi,,TANCA
1565,Uyari_5,Label11,0,&Rapor tipi :,&Rapor tipi :,,TANCA
1566,Uyari_5,combob_raportip_add,0,Korgun Sistem Raporları,Korgun Sistem Raporları,,TANCA
1567,Uyari_5,combob_raportip_add,0,Korgun Sistem Raporlari,Korgun Sistem Raporlari,,TANCA
1568,Uyari_5,Uyari_5,0,Uyarı,Uyarı,,TANCA
1569,Uyari_5,gb_Tekil,0,Bir kez Uyarı,Bir kez Uyarı,,TANCA
1570,Uyari_5,Label5,0,&Uyarı zamanı :,&Uyarı zamanı :,,TANCA
1571,Uyari_5,gb_Peryodik,0,Peryodik Uyarı,Peryodik Uyarı,,TANCA
1572,Uyari_5,Label1,0,&Her                                          bir,&Her                                          bir,,TANCA
1573,Uyari_5,Label2,0,&Başlangıç,&Başlangıç,,TANCA
1574,Uyari_5,ComboB_DevirTip,0,saniyede,saniyede,,TANCA
1575,Uyari_5,ComboB_DevirTip,0,dakikada,dakikada,,TANCA
1576,Uyari_5,ComboB_DevirTip,0,saatte,saatte,,TANCA
1577,Uyari_5,ComboB_DevirTip,0,günde,günde,,TANCA
1578,Uyari_5,ComboB_DevirTip,0,haftada,haftada,,TANCA
1579,Uyari_5,ComboB_DevirTip,0,ayda,ayda,,TANCA
1580,Uyari_5,ComboB_DevirTip,0,yılda,yılda,,TANCA
1581,Uyari_5,cb_bitis,0,Bitiş,Bitiş,,TANCA
1582,Uyari_5,BitBtn1,0,&Tamam,&Tamam,,TANCA
1583,Uyari_5,BitBtn2,0,&Vazgeç,&Vazgeç,,TANCA
1584,Uyari_5,GroupBox1,0,Alarm,Alarm,,TANCA
1585,Uyari_5,Label6,0,&Alarm tipi :,&Alarm tipi :,,TANCA
1586,Uyari_5,Label8,0,U&yarılacak :,U&yarılacak :,,TANCA
1587,Uyari_5,Label4,0,İsim :,İsim :,,TANCA
1588,Uyari_5,ComboB_UyariTip,0,Bir kez,Bir kez,,TANCA
1589,Uyari_5,ComboB_UyariTip,0,Peryodik,Peryodik,,TANCA
1590,Uyari_5,ComboB_UyariTip,0,Şimdi,Şimdi,,TANCA
1591,Uyari_5,grp_uyari,0,Uyarı Detayları,Uyarı Detayları,,TANCA
1592,Uyari_5,Label9,0,&Uyarma şekli :,&Uyarma şekli :,,TANCA
1593,Uyari_5,Mail_adresleri,0,Mail Adresleri,Mail Adresleri,,TANCA
1594,Uyari_5,RadioGroup1,0,Görünüm,Görünüm,,TANCA
1595,Uyari_5,RadioGroup1,0,Tam ekran,Tam ekran,,TANCA
1596,Uyari_5,RadioGroup1,0,Normal,Normal,,TANCA
1597,Uyari_5,RadioGroup1,0,Simge Durumunda,Simge Durumunda,,TANCA
1598,Uyari_5,RadioGroup1,0,Gizli,Gizli,,TANCA
1599,Uyari_5,ComboB_Tepki,0,Bilgisayarı Kapat,Bilgisayarı Kapat,,TANCA
1600,Uyari_5,ComboB_Tepki,0,Uyarı Ekranı,Uyarı Ekranı,,TANCA
1601,Uyari_5,ComboB_Tepki,0,E-posta Gönder,E-posta Gönder,,TANCA
1602,Uyari_5,ComboB_Tepki,0,Uygulama Çalıştır,Uygulama Çalıştır,,TANCA
1603,Uyari_5,ComboB_Tepki,0,Rapor,Rapor,,TANCA
1604,Uyari_5,ComboB_Tepki,0,Sms Rapor,Sms Rapor,,TANCA
1605,Uyari_5,ComboB_Tepki,0,Sorgu Çalıştır,Sorgu Çalıştır,,TANCA
1606,Uyari_5,ComboB_Tepki,0,FTP Yükle,FTP Yükle,,TANCA
1607,Uyari_5,ComboB_RaporTip,0,CariBazindaHaftalikUretim,CariBazindaHaftalikUretim,,TANCA
1608,Uyari_5,ComboB_RaporTip,0,Kritik Stok Kontrolü,Kritik Stok Kontrolü,,TANCA
1609,Uyari_5,ComboB_RaporTip,0,Optimum Stok Kontrolü,Optimum Stok Kontrolü,,TANCA
1610,Uyari_5,ComboB_RaporTip,0,girilen_Pazarlama_siparisleri_Miktar,girilen_Pazarlama_siparisleri_Miktar,,TANCA
1611,Uyari_5,ComboB_RaporTip,0,girilen_Pazarlama_siparisleri_urun_grubu_Miktar,girilen_Pazarlama_siparisleri_urun_grubu_Miktar,,TANCA
1612,Uyari_5,ComboB_RaporTip,0,girilen_Pazarlama_siparisleri_Cari+Miktar,girilen_Pazarlama_siparisleri_Cari+Miktar,,TANCA
1613,Uyari_5,ComboB_RaporTip,0,ProsesBazindaDevamEdenUretim,ProsesBazindaDevamEdenUretim,,TANCA
1614,Uyari_5,ComboB_RaporTip,0,proses_biten_karsilastirma,proses_biten_karsilastirma,,TANCA
1615,Uyari_5,ComboB_RaporTip,0,proses_biten_karsilastirma_1,proses_biten_karsilastirma_1,,TANCA
1616,Uyari_5,ComboB_RaporTip,0,proses_bitenleri_personel_bazinda,proses_bitenleri_personel_bazinda,,TANCA
1617,Uyari_5,ComboB_RaporTip,0,proses_bitenleri_personel_bazinda_karsilastirmali,proses_bitenleri_personel_bazinda_karsilastirmali,,TANCA
1618,Uyari_5,ComboB_RaporTip,0,test,test,,TANCA
1619,Uyari_5,ComboB_RaporTip,0,urt_siparis_plan_kumulatif,urt_siparis_plan_kumulatif,,TANCA
1620,Uyari_5,BitBtn3,0,. . .,. . .,,TANCA
1621,Uyari_5,BitBtn4,0,. . .,. . .,,TANCA
1622,Uyari_5,combo_ftp_tip,0,Kayıtlı rapor gönder,Kayıtlı rapor gönder,,TANCA
1623,Uyari_5,combo_ftp_tip,0,SQL kodu ile rapor gönder,SQL kodu ile rapor gönder,,TANCA
1624,Uyari_5,BitBtn5,0,. . .,. . .,,TANCA
1625,Uyari_5,cmb_kategori_tip,0,Sistem,Sistem,,TANCA
1626,Uyari_5,cmb_kategori_tip,0,Korgun Sistem Raporları,Korgun Sistem Raporları,,TANCA
1627,Uyari_6,cmb_kategori_tip,0,Tümü,Tümü,,TANCA
1628,Uyari_6,label10,0,&GSM No :,&GSM No :,,TANCA
1629,Uyari_6,label11,0,&Rapor tipi :,&Rapor tipi :,,TANCA
1630,Uyari_6,Cmb_kategori_tip,0,Korgun Sistem Raporları,Korgun Sistem Raporları,,TANCA
1631,Uyari_6,combob_raportip_add,0,Korgun Sistem Raporları,Korgun Sistem Raporları,,TANCA
1632,Uyari_6,combob_raportip_add,0,Korgun Sistem Raporlari,Korgun Sistem Raporlari,,TANCA
1633,Uyari_6,Uyari_6,0,Uyarı,Uyarı,,TANCA
1634,Uyari_6,gb_Tekil,0,Bir kez Uyarı,Bir kez Uyarı,,TANCA
1635,Uyari_6,Label5,0,&Uyarı zamanı :,&Uyarı zamanı :,,TANCA
1636,Uyari_6,gb_Peryodik,0,Peryodik Uyarı,Peryodik Uyarı,,TANCA
1637,Uyari_6,Label1,0,&Her                                          bir,&Her                                          bir,,TANCA
1638,Uyari_6,Label2,0,&Başlangıç,&Başlangıç,,TANCA
1639,Uyari_6,ComboB_DevirTip,0,saniyede,saniyede,,TANCA
1640,Uyari_6,ComboB_DevirTip,0,dakikada,dakikada,,TANCA
1641,Uyari_6,ComboB_DevirTip,0,saatte,saatte,,TANCA
1642,Uyari_6,ComboB_DevirTip,0,günde,günde,,TANCA
1643,Uyari_6,ComboB_DevirTip,0,haftada,haftada,,TANCA
1644,Uyari_6,ComboB_DevirTip,0,ayda,ayda,,TANCA
1645,Uyari_6,ComboB_DevirTip,0,yılda,yılda,,TANCA
1646,Uyari_6,cb_bitis,0,Bitiş,Bitiş,,TANCA
1647,Uyari_6,BitBtn1,0,&Tamam,&Tamam,,TANCA
1648,Uyari_6,BitBtn2,0,&Vazgeç,&Vazgeç,,TANCA
1649,Uyari_6,GroupBox1,0,Alarm,Alarm,,TANCA
1650,Uyari_6,Label6,0,&Alarm tipi :,&Alarm tipi :,,TANCA
1651,Uyari_6,Label8,0,U&yarılacak :,U&yarılacak :,,TANCA
1652,Uyari_6,Label4,0,İsim :,İsim :,,TANCA
1653,Uyari_6,ComboB_UyariTip,0,Bir kez,Bir kez,,TANCA
1654,Uyari_6,ComboB_UyariTip,0,Peryodik,Peryodik,,TANCA
1655,Uyari_6,ComboB_UyariTip,0,Şimdi,Şimdi,,TANCA
1656,Uyari_6,grp_uyari,0,Uyarı Detayları,Uyarı Detayları,,TANCA
1657,Uyari_6,Label9,0,&Uyarma şekli :,&Uyarma şekli :,,TANCA
1658,Uyari_6,Rapor_Aciklama,0,Gün satışlarınızın raporunu gönderir,Gün satışlarınızın raporunu gönderir,,TANCA
1659,Uyari_6,Mail_adresleri,0,Mail Adresleri,Mail Adresleri,,TANCA
1660,Uyari_6,RadioGroup1,0,Görünüm,Görünüm,,TANCA
1661,Uyari_6,RadioGroup1,0,Tam ekran,Tam ekran,,TANCA
1662,Uyari_6,RadioGroup1,0,Normal,Normal,,TANCA
1663,Uyari_6,RadioGroup1,0,Simge Durumunda,Simge Durumunda,,TANCA
1664,Uyari_6,RadioGroup1,0,Gizli,Gizli,,TANCA
1665,Uyari_6,ComboB_Tepki,0,Bilgisayarı Kapat,Bilgisayarı Kapat,,TANCA
1666,Uyari_6,ComboB_Tepki,0,Uyarı Ekranı,Uyarı Ekranı,,TANCA
1667,Uyari_6,ComboB_Tepki,0,E-posta Gönder,E-posta Gönder,,TANCA
1668,Uyari_6,ComboB_Tepki,0,Uygulama Çalıştır,Uygulama Çalıştır,,TANCA
1669,Uyari_6,ComboB_Tepki,0,Rapor,Rapor,,TANCA
1670,Uyari_6,ComboB_Tepki,0,Sms Rapor,Sms Rapor,,TANCA
1671,Uyari_6,ComboB_Tepki,0,Sorgu Çalıştır,Sorgu Çalıştır,,TANCA
1672,Uyari_6,ComboB_Tepki,0,FTP Yükle,FTP Yükle,,TANCA
1673,Uyari_6,ComboB_RaporTip,0,Hatırlatma Mesajı,Hatırlatma Mesajı,,TANCA
1674,Uyari_6,ComboB_RaporTip,0,Günlük Perakende Satış Raporu,Günlük Perakende Satış Raporu,,TANCA
1675,Uyari_6,ComboB_RaporTip,0,Fatura Raporu,Fatura Raporu,,TANCA
1676,Uyari_6,ComboB_RaporTip,0,Sipariş Raporu,Sipariş Raporu,,TANCA
1677,Uyari_6,ComboB_RaporTip,0,Kasa Bakiye Raporu,Kasa Bakiye Raporu,,TANCA
1678,Uyari_6,BitBtn3,0,. . .,. . .,,TANCA
1679,Uyari_6,BitBtn4,0,. . .,. . .,,TANCA
1680,Uyari_6,combo_ftp_tip,0,Kayıtlı rapor gönder,Kayıtlı rapor gönder,,TANCA
1681,Uyari_6,combo_ftp_tip,0,SQL kodu ile rapor gönder,SQL kodu ile rapor gönder,,TANCA
1682,Uyari_6,BitBtn5,0,. . .,. . .,,TANCA
1683,Uyari_6,cmb_kategori_tip,0,Sistem,Sistem,,TANCA
1684,Uyari_7,cmb_kategori_tip,0,Tümü,Tümü,,TANCA
1685,Uyari_7,label10,0,&Adres(ler) :,&Adres(ler) :,,TANCA
1686,Uyari_7,label10,0,&SQL :,&SQL :,,TANCA
1687,Uyari_7,combob_raportip_add,0,Korgun Sistem Raporları,Korgun Sistem Raporları,,TANCA
1688,Uyari_7,combob_raportip_add,0,Korgun Sistem Raporlari,Korgun Sistem Raporlari,,TANCA
1689,Uyari_7,Uyari_7,0,Uyarı,Uyarı,,TANCA
1690,Uyari_7,gb_Tekil,0,Bir kez Uyarı,Bir kez Uyarı,,TANCA
1691,Uyari_7,Label5,0,&Uyarı zamanı :,&Uyarı zamanı :,,TANCA
1692,Uyari_7,gb_Peryodik,0,Peryodik Uyarı,Peryodik Uyarı,,TANCA
1693,Uyari_7,Label1,0,&Her                                          bir,&Her                                          bir,,TANCA
1694,Uyari_7,Label2,0,&Başlangıç,&Başlangıç,,TANCA
1695,Uyari_7,ComboB_DevirTip,0,saniyede,saniyede,,TANCA
1696,Uyari_7,ComboB_DevirTip,0,dakikada,dakikada,,TANCA
1697,Uyari_7,ComboB_DevirTip,0,saatte,saatte,,TANCA
1698,Uyari_7,ComboB_DevirTip,0,günde,günde,,TANCA
1699,Uyari_7,ComboB_DevirTip,0,haftada,haftada,,TANCA
1700,Uyari_7,ComboB_DevirTip,0,ayda,ayda,,TANCA
1701,Uyari_7,ComboB_DevirTip,0,yılda,yılda,,TANCA
1702,Uyari_7,cb_bitis,0,Bitiş,Bitiş,,TANCA
1703,Uyari_7,BitBtn1,0,&Tamam,&Tamam,,TANCA
1704,Uyari_7,BitBtn2,0,&Vazgeç,&Vazgeç,,TANCA
1705,Uyari_7,GroupBox1,0,Alarm,Alarm,,TANCA
1706,Uyari_7,Label6,0,&Alarm tipi :,&Alarm tipi :,,TANCA
1707,Uyari_7,Label8,0,U&yarılacak :,U&yarılacak :,,TANCA
1708,Uyari_7,Label4,0,İsim :,İsim :,,TANCA
1709,Uyari_7,ComboB_UyariTip,0,Bir kez,Bir kez,,TANCA
1710,Uyari_7,ComboB_UyariTip,0,Peryodik,Peryodik,,TANCA
1711,Uyari_7,ComboB_UyariTip,0,Şimdi,Şimdi,,TANCA
1712,Uyari_7,grp_uyari,0,Uyarı Detayları,Uyarı Detayları,,TANCA
1713,Uyari_7,Label9,0,&Uyarma şekli :,&Uyarma şekli :,,TANCA
1714,Uyari_7,Label11,0,&SQL :,&SQL :,,TANCA
1715,Uyari_7,Mail_adresleri,0,Mail Adresleri,Mail Adresleri,,TANCA
1716,Uyari_7,RadioGroup1,0,Görünüm,Görünüm,,TANCA
1717,Uyari_7,RadioGroup1,0,Tam ekran,Tam ekran,,TANCA
1718,Uyari_7,RadioGroup1,0,Normal,Normal,,TANCA
1719,Uyari_7,RadioGroup1,0,Simge Durumunda,Simge Durumunda,,TANCA
1720,Uyari_7,RadioGroup1,0,Gizli,Gizli,,TANCA
1721,Uyari_7,ComboB_Tepki,0,Bilgisayarı Kapat,Bilgisayarı Kapat,,TANCA
1722,Uyari_7,ComboB_Tepki,0,Uyarı Ekranı,Uyarı Ekranı,,TANCA
1723,Uyari_7,ComboB_Tepki,0,E-posta Gönder,E-posta Gönder,,TANCA
1724,Uyari_7,ComboB_Tepki,0,Uygulama Çalıştır,Uygulama Çalıştır,,TANCA
1725,Uyari_7,ComboB_Tepki,0,Rapor,Rapor,,TANCA
1726,Uyari_7,ComboB_Tepki,0,Sms Rapor,Sms Rapor,,TANCA
1727,Uyari_7,ComboB_Tepki,0,Sorgu Çalıştır,Sorgu Çalıştır,,TANCA
1728,Uyari_7,ComboB_Tepki,0,FTP Yükle,FTP Yükle,,TANCA
1729,Uyari_7,BitBtn3,0,. . .,. . .,,TANCA
1730,Uyari_7,BitBtn4,0,. . .,. . .,,TANCA
1731,Uyari_7,combo_ftp_tip,0,Kayıtlı rapor gönder,Kayıtlı rapor gönder,,TANCA
1732,Uyari_7,combo_ftp_tip,0,SQL kodu ile rapor gönder,SQL kodu ile rapor gönder,,TANCA
1733,Uyari_7,BitBtn5,0,. . .,. . .,,TANCA
1734,Uyari_7,cmb_kategori_tip,0,Sistem,Sistem,,TANCA
1735,Uyari_7,cmb_kategori_tip,0,Korgun Sistem Raporları,Korgun Sistem Raporları,,TANCA
1736,Uyari_8,cmb_kategori_tip,0,Tümü,Tümü,,TANCA
1737,Uyari_8,label10,0,&GSM No :,&GSM No :,,TANCA
1738,Uyari_8,label11,0,&Rapor tipi :,&Rapor tipi :,,TANCA
1739,Uyari_8,Cmb_kategori_tip,0,Korgun Sistem Raporları,Korgun Sistem Raporları,,TANCA
1740,Uyari_8,combob_raportip_add,0,Korgun Sistem Raporları,Korgun Sistem Raporları,,TANCA
1741,Uyari_8,combob_raportip_add,0,Korgun Sistem Raporlari,Korgun Sistem Raporlari,,TANCA
1742,Uyari_8,Uyari_8,0,Uyarı,Uyarı,,TANCA
1743,Uyari_8,gb_Tekil,0,Bir kez Uyarı,Bir kez Uyarı,,TANCA
1744,Uyari_8,Label5,0,&Uyarı zamanı :,&Uyarı zamanı :,,TANCA
1745,Uyari_8,gb_Peryodik,0,Peryodik Uyarı,Peryodik Uyarı,,TANCA
1746,Uyari_8,Label1,0,&Her                                          bir,&Her                                          bir,,TANCA
1747,Uyari_8,Label2,0,&Başlangıç,&Başlangıç,,TANCA
1748,Uyari_8,ComboB_DevirTip,0,saniyede,saniyede,,TANCA
1749,Uyari_8,ComboB_DevirTip,0,dakikada,dakikada,,TANCA
1750,Uyari_8,ComboB_DevirTip,0,saatte,saatte,,TANCA
1751,Uyari_8,ComboB_DevirTip,0,günde,günde,,TANCA
1752,Uyari_8,ComboB_DevirTip,0,haftada,haftada,,TANCA
1753,Uyari_8,ComboB_DevirTip,0,ayda,ayda,,TANCA
1754,Uyari_8,ComboB_DevirTip,0,yılda,yılda,,TANCA
1755,Uyari_8,cb_bitis,0,Bitiş,Bitiş,,TANCA
1756,Uyari_8,BitBtn1,0,&Tamam,&Tamam,,TANCA
1757,Uyari_8,BitBtn2,0,&Vazgeç,&Vazgeç,,TANCA
1758,Uyari_8,GroupBox1,0,Alarm,Alarm,,TANCA
1759,Uyari_8,Label6,0,&Alarm tipi :,&Alarm tipi :,,TANCA
1760,Uyari_8,Label8,0,U&yarılacak :,U&yarılacak :,,TANCA
1761,Uyari_8,Label4,0,İsim :,İsim :,,TANCA
1762,Uyari_8,ComboB_UyariTip,0,Bir kez,Bir kez,,TANCA
1763,Uyari_8,ComboB_UyariTip,0,Peryodik,Peryodik,,TANCA
1764,Uyari_8,ComboB_UyariTip,0,Şimdi,Şimdi,,TANCA
1765,Uyari_8,grp_uyari,0,Uyarı Detayları,Uyarı Detayları,,TANCA
1766,Uyari_8,Label9,0,&Uyarma şekli :,&Uyarma şekli :,,TANCA
1767,Uyari_8,Rapor_Aciklama,0,Cep telefonunuza istediğiniz hatırlatmayı sms olarak gönderir.,Cep telefonunuza istediğiniz hatırlatmayı sms olarak gönderir.,,TANCA
1768,Uyari_8,Mail_adresleri,0,Mail Adresleri,Mail Adresleri,,TANCA
1769,Uyari_8,RadioGroup1,0,Görünüm,Görünüm,,TANCA
1770,Uyari_8,RadioGroup1,0,Tam ekran,Tam ekran,,TANCA
1771,Uyari_8,RadioGroup1,0,Normal,Normal,,TANCA
1772,Uyari_8,RadioGroup1,0,Simge Durumunda,Simge Durumunda,,TANCA
1773,Uyari_8,RadioGroup1,0,Gizli,Gizli,,TANCA
1774,Uyari_8,ComboB_Tepki,0,Bilgisayarı Kapat,Bilgisayarı Kapat,,TANCA
1775,Uyari_8,ComboB_Tepki,0,Uyarı Ekranı,Uyarı Ekranı,,TANCA
1776,Uyari_8,ComboB_Tepki,0,E-posta Gönder,E-posta Gönder,,TANCA
1777,Uyari_8,ComboB_Tepki,0,Uygulama Çalıştır,Uygulama Çalıştır,,TANCA
1778,Uyari_8,ComboB_Tepki,0,Rapor,Rapor,,TANCA
1779,Uyari_8,ComboB_Tepki,0,Sms Rapor,Sms Rapor,,TANCA
1780,Uyari_8,ComboB_Tepki,0,Sorgu Çalıştır,Sorgu Çalıştır,,TANCA
1781,Uyari_8,ComboB_Tepki,0,FTP Yükle,FTP Yükle,,TANCA
1782,Uyari_8,ComboB_RaporTip,0,Hatırlatma Mesajı,Hatırlatma Mesajı,,TANCA
1783,Uyari_8,ComboB_RaporTip,0,Günlük Perakende Satış Raporu,Günlük Perakende Satış Raporu,,TANCA
1784,Uyari_8,ComboB_RaporTip,0,Fatura Raporu,Fatura Raporu,,TANCA
1785,Uyari_8,ComboB_RaporTip,0,Sipariş Raporu,Sipariş Raporu,,TANCA
1786,Uyari_8,ComboB_RaporTip,0,Kasa Bakiye Raporu,Kasa Bakiye Raporu,,TANCA
1787,Uyari_8,BitBtn3,0,. . .,. . .,,TANCA
1788,Uyari_8,BitBtn4,0,. . .,. . .,,TANCA
1789,Uyari_8,combo_ftp_tip,0,Kayıtlı rapor gönder,Kayıtlı rapor gönder,,TANCA
1790,Uyari_8,combo_ftp_tip,0,SQL kodu ile rapor gönder,SQL kodu ile rapor gönder,,TANCA
1791,Uyari_8,BitBtn5,0,. . .,. . .,,TANCA
1792,Uyari_8,cmb_kategori_tip,0,Sistem,Sistem,,TANCA
1793,Uyari_9,cmb_kategori_tip,0,Tümü,Tümü,,TANCA
1794,Uyari_9,label10,0,Rapor Kategori Seçimi,Rapor Kategori Seçimi,,TANCA
1795,Uyari_9,label10,0,Rapor Kategorisi,Rapor Kategorisi,,TANCA
1796,Uyari_9,Label11,0,&Rapor tipi :,&Rapor tipi :,,TANCA
1797,Uyari_9,Cmb_kategori_tip,0,Korgun Sistem Raporları,Korgun Sistem Raporları,,TANCA
1798,Uyari_9,combob_raportip_add,0,Korgun Sistem Raporları,Korgun Sistem Raporları,,TANCA
1799,Uyari_9,combob_raportip_add,0,Korgun Sistem Raporlari,Korgun Sistem Raporlari,,TANCA
1800,Uyari_9,Uyari_9,0,Uyarı,Uyarı,,TANCA
1801,Uyari_9,gb_Tekil,0,Bir kez Uyarı,Bir kez Uyarı,,TANCA
1802,Uyari_9,Label5,0,&Uyarı zamanı :,&Uyarı zamanı :,,TANCA
1803,Uyari_9,gb_Peryodik,0,Peryodik Uyarı,Peryodik Uyarı,,TANCA
1804,Uyari_9,Label1,0,&Her                                          bir,&Her                                          bir,,TANCA
1805,Uyari_9,Label2,0,&Başlangıç,&Başlangıç,,TANCA
1806,Uyari_9,ComboB_DevirTip,0,saniyede,saniyede,,TANCA
1807,Uyari_9,ComboB_DevirTip,0,dakikada,dakikada,,TANCA
1808,Uyari_9,ComboB_DevirTip,0,saatte,saatte,,TANCA
1809,Uyari_9,ComboB_DevirTip,0,günde,günde,,TANCA
1810,Uyari_9,ComboB_DevirTip,0,haftada,haftada,,TANCA
1811,Uyari_9,ComboB_DevirTip,0,ayda,ayda,,TANCA
1812,Uyari_9,ComboB_DevirTip,0,yılda,yılda,,TANCA
1813,Uyari_9,cb_bitis,0,Bitiş,Bitiş,,TANCA
1814,Uyari_9,BitBtn1,0,&Tamam,&Tamam,,TANCA
1815,Uyari_9,BitBtn2,0,&Vazgeç,&Vazgeç,,TANCA
1816,Uyari_9,GroupBox1,0,Alarm,Alarm,,TANCA
1817,Uyari_9,Label6,0,&Alarm tipi :,&Alarm tipi :,,TANCA
1818,Uyari_9,Label8,0,U&yarılacak :,U&yarılacak :,,TANCA
1819,Uyari_9,Label4,0,İsim :,İsim :,,TANCA
1820,Uyari_9,ComboB_UyariTip,0,Bir kez,Bir kez,,TANCA
1821,Uyari_9,ComboB_UyariTip,0,Peryodik,Peryodik,,TANCA
1822,Uyari_9,ComboB_UyariTip,0,Şimdi,Şimdi,,TANCA
1823,Uyari_9,grp_uyari,0,Uyarı Detayları,Uyarı Detayları,,TANCA
1824,Uyari_9,Label9,0,&Uyarma şekli :,&Uyarma şekli :,,TANCA
1825,Uyari_9,Rapor_Aciklama,0,test,test,,TANCA
