AreaCode,CityCode,AreaDescriptionTr,AreaDescriptionEN,LinkedArea,DBName
770,55,TEKKEKÖY,TEKKEKOY,0,TANCA
771,56,MERKEZ,MERKEZ,0,TANCA
772,56,PERVARİ,PERVARI,0,TANCA
915,67,KOZLU,KOZLU,0,TANCA
917,68,MERKEZ,MERKEZ,0,TANCA
918,68,AĞAÇÖREN,AGACOREN,0,TANCA
919,68,GÜZELYURT,GUZELYURT,0,TANCA
920,68,ORTAKÖY,ORTAKOY,0,TANCA
921,68,SARIYAHŞİ,SARIYAHSI,0,TANCA
922,68,GÜLAĞAÇ (AĞAÇLI),GULAGAC (AGACLI),0,TANCA
923,68,ESKİL,ESKIL,0,TANCA
924,69,MERKEZ,MERKEZ,0,TANCA
925,69,AYDINTEPE,AYDINTEPE,0,TANCA
926,69,DEMİRÖZÜ,DEMIROZU,0,TANCA
927,70,MERKEZ,MERKEZ,0,TANCA
928,70,AYRANCI,AYRANCI,0,TANCA
929,70,ERMENEK,ERMENEK,0,TANCA
930,70,KAZIMKARABEKİR,KAZIMKARABEKIR,0,TANCA
931,70,BAŞYAYLA,BASYAYLA,0,TANCA
932,70,SARIVELİLER,SARIVELILER,0,TANCA
933,71,MERKEZ,MERKEZ,0,TANCA
935,71,DELİCE,DELICE,0,TANCA
936,71,KESKİN,KESKIN,0,TANCA
937,71,SULAKYURT,SULAKYURT,0,TANCA
938,71,BAHŞILI,BAHSILI,0,TANCA
939,71,BALIŞEYH,BALISEYH,0,TANCA
940,71,ÇELEBİ,CELEBI,0,TANCA
941,71,KARAKEÇİLİ,KARAKECILI,0,TANCA
942,71,YAHŞİHAN,YAHSIHAN,0,TANCA
943,72,MERKEZ,MERKEZ,0,TANCA
944,72,BEŞİRİ,BESIRI,0,TANCA
945,72,GERCÜŞ,GERCUS,0,TANCA
580,42,KADINHANI,KADINHANI,0,TANCA
581,42,KARAPINAR,KARAPINAR,0,TANCA
582,42,KULU,KULU,0,TANCA
583,42,SARAYÖNÜ,SARAYONU,0,TANCA
584,42,SEYDİŞEHİR,SEYDISEHIR,0,TANCA
585,42,TAŞKENT,TASKENT,0,TANCA
586,42,YUNAK,YUNAK,0,TANCA
587,42,AKÖREN,AKOREN,0,TANCA
588,42,ALTINEKİN,ALTINEKIN,0,TANCA
589,42,DEREBUCAK,DEREBUCAK,0,TANCA
590,42,AHIRLI,AHIRLI,0,TANCA
591,42,ÇELTİK,CELTIK,0,TANCA
592,42,DERBENT,DERBENT,0,TANCA
593,42,EMİRGAZİ,EMIRGAZI,0,TANCA
594,42,GÜNEYSINIR,GUNEYSINIR,0,TANCA
595,42,HALKAPINAR,HALKAPINAR,0,TANCA
596,42,TUZLUKÇU,TUZLUKCU,0,TANCA
597,42,YALIHÖYÜK,YALIHOYUK,0,TANCA
598,43,MERKEZ,MERKEZ,0,TANCA
599,43,ALTINTAŞ,ALTINTAS,0,TANCA
600,43,ASLANAPA,ASLANAPA,0,TANCA
601,43,DOMANİÇ,DOMANIC,0,TANCA
602,43,EMET,EMET,0,TANCA
603,43,GEDİZ,GEDIZ,0,TANCA
604,43,TAVŞANLI,TAVSANLI,0,TANCA
606,43,HİSARCIK,HISARCIK,0,TANCA
607,43,SİMAV,SIMAV,0,TANCA
608,43,ŞAPHANE,SAPHANE,0,TANCA
609,43,DUMLUPINAR,DUMLUPINAR,0,TANCA
610,43,ÇAVDARHİSAR,CAVDARHISAR,0,TANCA
611,43,PAZARLAR,PAZARLAR,0,TANCA
612,44,MERKEZ,MERKEZ,0,TANCA
613,44,ARAPGİR,ARAPGIR,0,TANCA
614,44,AKÇADAĞ,AKCADAG,0,TANCA
615,44,ARGUVAN,ARGUVAN,0,TANCA
616,44,DOĞANŞEHİR,DOGANSEHIR,0,TANCA
617,44,DARENDE,DARENDE,0,TANCA
618,44,HEKİMHAN,HEKIMHAN,0,TANCA
619,44,PÖTÜRGE,POTURGE,0,TANCA
620,44,YEŞİLYURT,YESILYURT,0,TANCA
621,44,BATTALGAZİ,BATTALGAZI,0,TANCA
622,44,DOĞANYOL,DOGANYOL,0,TANCA
623,44,KALE,KALE,0,TANCA
624,44,KULUNCAK,KULUNCAK,0,TANCA
625,44,YAZIHAN,YAZIHAN,0,TANCA
626,45,MERKEZ,MERKEZ,0,TANCA
627,45,AKHİSAR,AKHISAR,0,TANCA
628,45,ALAŞEHİR,ALASEHIR,0,TANCA
629,45,DEMİRCİ,DEMIRCI,0,TANCA
630,45,GÖRDES,GORDES,0,TANCA
631,45,KIRKAĞAÇ,KIRKAGAC,0,TANCA
632,45,KULA,KULA,0,TANCA
773,56,BAYKAN,BAYKAN,0,TANCA
774,56,KURTALAN,KURTALAN,0,TANCA
775,56,ŞİRVAN,SIRVAN,0,TANCA
776,56,ERUH,ERUH,0,TANCA
777,56,AYDINLAR,AYDINLAR,0,TANCA
778,57,MERKEZ,MERKEZ,0,TANCA
779,57,AYANCIK,AYANCIK,0,TANCA
780,57,BOYABAT,BOYABAT,0,TANCA
781,57,DURAĞAN,DURAGAN,0,TANCA
782,57,ERFELEK,ERFELEK,0,TANCA
783,57,GERZE,GERZE,0,TANCA
784,57,TÜRKELİ,TURKELI,0,TANCA
785,57,DİKMEN,DIKMEN,0,TANCA
786,57,SARAYDÜZÜ,SARAYDUZU,0,TANCA
787,58,MERKEZ,MERKEZ,0,TANCA
788,58,DİVRİĞİ,DIVRIGI,0,TANCA
789,58,GEMEREK,GEMEREK,0,TANCA
790,58,GÜRÜN,GURUN,0,TANCA
791,58,HAFİK,HAFIK,0,TANCA
792,58,İMRANLI,IMRANLI,0,TANCA
793,58,KANGAL,KANGAL,0,TANCA
794,58,KOYULHİSAR,KOYULHISAR,0,TANCA
795,58,SUŞEHRİ,SUSEHRI,0,TANCA
796,58,ŞARKIŞLA,SARKISLA,0,TANCA
797,58,YILDIZELİ,YILDIZELI,0,TANCA
798,58,ZARA,ZARA,0,TANCA
799,58,ULAŞ,ULAS,0,TANCA
800,58,YENİÇUBUK,YENICUBUK,789,TANCA
801,58,AKINCILAR,AKINCILAR,0,TANCA
802,58,ALTINYAYLA,ALTINYAYLA,0,TANCA
803,58,DOĞANŞAR,DOGANSAR,0,TANCA
804,58,GÖLOVA,GOLOVA,0,TANCA
805,59,MERKEZ,MERKEZ,0,TANCA
807,59,ÇORLU,CORLU,0,TANCA
808,59,HAYRABOLU,HAYRABOLU,0,TANCA
809,59,MALKARA,MALKARA,0,TANCA
810,59,MURATLI,MURATLI,0,TANCA
811,59,MÜREFTE,MUREFTE,814,TANCA
812,59,MARMARAEREĞLİSİ,MARMARAEREGLISI,0,TANCA
813,59,SARAY,SARAY,0,TANCA
814,59,ŞARKÖY,SARKOY,0,TANCA
816,60,MERKEZ,MERKEZ,0,TANCA
817,60,ALMUS,ALMUS,0,TANCA
818,60,ARTOVA,ARTOVA,0,TANCA
819,60,ERBAA,ERBAA,0,TANCA
820,60,NİKSAR,NIKSAR,0,TANCA
821,60,REŞADİYE,RESADIYE,0,TANCA
822,60,TURHAL,TURHAL,0,TANCA
455,34,ADALAR,ADALAR,0,TANCA
456,34,BEYKOZ,BEYKOZ,0,TANCA
457,34,KADIKÖY,KADIKOY,0,TANCA
458,34,KARTAL,KARTAL,0,TANCA
459,34,MALTEPE/KARTAL,MALTEPE/KARTAL,458,TANCA
460,34,PENDİK,PENDIK,0,TANCA
461,34,SULTANBEYLİ,SULTANBEYLI,0,TANCA
462,34,ŞİLE,SILE,0,TANCA
463,34,TUZLA,TUZLA,0,TANCA
464,34,ÜMRANİYE,UMRANIYE,0,TANCA
465,34,ÜSKÜDAR,USKUDAR,0,TANCA
467,35,GAZİEMİR,GAZIEMIR,0,TANCA
468,35,GÜZELBAHÇE,GUZELBAHCE,0,TANCA
469,35,NARLIDERE,NARLIDERE,0,TANCA
470,35,ALTINDAĞ,ALTINDAG,1879,TANCA
474,35,ALİAĞA,ALIAGA,0,TANCA
475,35,BAYINDIR,BAYINDIR,0,TANCA
476,35,BERGAMA,BERGAMA,0,TANCA
477,35,ÇEŞME,CESME,0,TANCA
478,35,DİKİLİ,DIKILI,0,TANCA
479,35,FOÇA,FOCA,0,TANCA
480,35,KARABURUN,KARABURUN,0,TANCA
481,35,KEMALPAŞA,KEMALPASA,0,TANCA
482,35,KINIK,KINIK,0,TANCA
483,35,KİRAZ,KIRAZ,0,TANCA
484,35,MENEMEN,MENEMEN,0,TANCA
485,35,ÖDEMİŞ,ODEMIS,0,TANCA
486,35,SEFERİHİSAR,SEFERIHISAR,0,TANCA
487,35,SELÇUK,SELCUK,0,TANCA
488,35,TİRE,TIRE,0,TANCA
489,35,TORBALI,TORBALI,0,TANCA
490,35,URLA,URLA,0,TANCA
491,35,BEYDAĞ,BEYDAG,0,TANCA
492,35,MENDERES(CUMAOVASI),MENDERES(CUMAOVASI),0,TANCA
633,45,SALİHLİ,SALIHLI,0,TANCA
634,45,SARIGÖL,SARIGOL,0,TANCA
635,45,SARUHANLI,SARUHANLI,0,TANCA
636,45,SELENDİ,SELENDI,0,TANCA
637,45,SOMA,SOMA,0,TANCA
638,45,TURGUTLU,TURGUTLU,0,TANCA
639,45,AHMETLİ,AHMETLI,0,TANCA
640,45,GÖLMARMARA,GOLMARMARA,0,TANCA
641,45,KÖPRÜBAŞI,KOPRUBASI,0,TANCA
642,45,ZEYTİOVA,ZEYTIOVA,626,TANCA
643,45,MURADİYE,MURADIYE,626,TANCA
644,46,MERKEZ,MERKEZ,0,TANCA
645,46,AFŞİN,AFSIN,0,TANCA
646,46,ANDIRIN,ANDIRIN,0,TANCA
647,46,ELBİSTAN,ELBISTAN,0,TANCA
648,46,GÖKSUN,GOKSUN,0,TANCA
649,46,PAZARCIK,PAZARCIK,0,TANCA
650,46,TÜRKOĞLU,TURKOGLU,0,TANCA
651,46,EKİNÖZÜ,EKINOZU,0,TANCA
652,46,NURHAK,NURHAK,0,TANCA
653,46,ÇAĞLAYANCERİT,CAGLAYANCERIT,0,TANCA
654,47,MERKEZ,MERKEZ,0,TANCA
655,47,NUSAYBİN,NUSAYBIN,0,TANCA
656,47,KIZILTEPE,KIZILTEPE,0,TANCA
657,47,MİDYAT,MIDYAT,0,TANCA
658,47,ÖMERLİ,OMERLI,0,TANCA
659,47,MAZIDAĞI,MAZIDAGI,0,TANCA
660,47,DERİK,DERIK,0,TANCA
661,47,SAVUR,SAVUR,0,TANCA
662,47,DARGEÇİT,DARGECIT,0,TANCA
663,47,YEŞİLLİ,YESILLI,0,TANCA
664,48,MERKEZ,MERKEZ,0,TANCA
665,48,KAVAKLIDERE,KAVAKLIDERE,0,TANCA
666,48,BODRUM,BODRUM,0,TANCA
667,48,DALAMAN,DALAMAN,0,TANCA
668,48,DATÇA,DATCA,0,TANCA
669,48,FETHİYE,FETHIYE,0,TANCA
670,48,GÜLLÜK,GULLUK,674,TANCA
671,48,KEMER,KEMER,669,TANCA
672,48,KÖYCEĞİZ,KOYCEGIZ,0,TANCA
673,48,MARMARİS,MARMARIS,0,TANCA
674,48,MİLAS,MILAS,0,TANCA
675,48,ORTACA,ORTACA,0,TANCA
676,48,TURGUTREİS,TURGUTREIS,666,TANCA
677,48,ULA,ULA,0,TANCA
678,48,YATAĞAN,YATAGAN,0,TANCA
679,48,DALYAN,DALYAN,675,TANCA
680,48,YERKESIK,YERKESIK,664,TANCA
681,49,MERKEZ,MERKEZ,0,TANCA
682,49,BULANIK,BULANIK,0,TANCA
683,49,HASKÖY,HASKOY,0,TANCA
684,49,MALAZGİRT,MALAZGIRT,0,TANCA
685,49,VARTO,VARTO,0,TANCA
686,49,KORKUT,KORKUT,0,TANCA
687,50,MERKEZ,MERKEZ,0,TANCA
688,50,AVANOS,AVANOS,0,TANCA
689,50,DERİNKUYU,DERINKUYU,0,TANCA
690,50,GÜLŞEHİR,GULSEHIR,0,TANCA
691,50,HACIBEKTAŞ,HACIBEKTAS,0,TANCA
692,50,KALABA,KALABA,688,TANCA
693,50,KAYMAKLI,KAYMAKLI,687,TANCA
694,50,KOZAKLI,KOZAKLI,0,TANCA
695,50,ORTAHİSAR,ORTAHISAR,696,TANCA
696,50,ÜRGÜP,URGUP,0,TANCA
697,50,TOPAKLI,TOPAKLI,688,TANCA
698,50,ACIGÖL,ACIGOL,0,TANCA
334,25,HINIS,HINIS,0,TANCA
335,25,HORASAN,HORASAN,0,TANCA
336,25,İSPİR,ISPIR,0,TANCA
337,25,KARAYAZI,KARAYAZI,0,TANCA
338,25,NARMAN,NARMAN,0,TANCA
339,25,OLTU,OLTU,0,TANCA
340,25,OLUR,OLUR,0,TANCA
341,25,PASİNLER,PASINLER,0,TANCA
342,25,ŞENKAYA,SENKAYA,0,TANCA
343,25,TEKMAN,TEKMAN,0,TANCA
344,25,TORTUM,TORTUM,0,TANCA
346,25,UZUNDERE,UZUNDERE,0,TANCA
347,25,KÖPRÜKÖY,KOPRUKOY,0,TANCA
348,25,PAZARYOLU,PAZARYOLU,0,TANCA
349,26,MERKEZ,MERKEZ,0,TANCA
350,26,ALPU,ALPU,0,TANCA
351,26,BEYLİKAHIR(B.OVA),BEYLIKAHIR(B.OVA),0,TANCA
493,36,MERKEZ,MERKEZ,0,TANCA
494,36,AKYAKA,AKYAKA,0,TANCA
495,36,ARPAÇAY,ARPACAY,0,TANCA
496,36,DİGOR,DIGOR,0,TANCA
497,36,KAĞIZMAN,KAGIZMAN,0,TANCA
498,36,SARIKAMIŞ,SARIKAMIS,0,TANCA
499,36,SELİM,SELIM,0,TANCA
500,36,SUSUZ,SUSUZ,0,TANCA
501,37,MERKEZ,MERKEZ,0,TANCA
502,37,ABANA,ABANA,0,TANCA
503,37,ARAÇ,ARAC,0,TANCA
504,37,AZDAVAY,AZDAVAY,0,TANCA
505,37,BOZKURT,BOZKURT,0,TANCA
506,37,CİDE,CIDE,0,TANCA
507,37,ÇATALZEYTİN,CATALZEYTIN,0,TANCA
508,37,DADAY,DADAY,0,TANCA
509,37,DEVREKANİ,DEVREKANI,0,TANCA
510,37,İHSANGAZİ,IHSANGAZI,0,TANCA
511,37,İNEBOLU,INEBOLU,0,TANCA
512,37,KÜRE,KURE,0,TANCA
513,37,SEYDİLER,SEYDILER,0,TANCA
514,37,TAŞKÖPRÜ,TASKOPRU,0,TANCA
515,37,TOSYA,TOSYA,0,TANCA
516,37,PINARBAŞI,PINARBASI,0,TANCA
517,37,ŞENPAZAR,SENPAZAR,0,TANCA
518,37,AĞLI,AGLI,0,TANCA
519,37,DOĞANYURT,DOGANYURT,0,TANCA
520,37,HANÖNÜ (GÖKÇEAĞAÇ),HANONU (GOKCEAGAC),0,TANCA
522,38,BÜNYAN,BUNYAN,0,TANCA
523,38,DEVELİ,DEVELI,0,TANCA
524,38,FELAHİYE,FELAHIYE,0,TANCA
525,38,İNCESU,INCESU,0,TANCA
526,38,PINARBAŞI,PINARBASI,0,TANCA
527,38,SARIOĞLAN,SARIOGLAN,0,TANCA
528,38,SARIZ,SARIZ,0,TANCA
529,38,TOMARZA,TOMARZA,0,TANCA
530,38,YAHYALI,YAHYALI,0,TANCA
531,38,YEŞİLHİSAR,YESILHISAR,0,TANCA
532,38,AKKIŞLA,AKKISLA,0,TANCA
533,38,TALAS,TALAS,0,TANCA
534,38,ÖZVATAN (ÇUKUR),OZVATAN (CUKUR),0,TANCA
535,38,HACILAR,HACILAR,0,TANCA
536,39,MERKEZ,MERKEZ,0,TANCA
537,39,ALPULLU,ALPULLU,538,TANCA
538,39,BABAESKİ,BABAESKI,0,TANCA
539,39,DEMİRKÖY,DEMIRKOY,0,TANCA
540,39,İĞNEADA,IGNEADA,539,TANCA
541,39,KOFÇAZ,KOFCAZ,0,TANCA
542,39,LÜLEBURGAZ,LULEBURGAZ,0,TANCA
543,39,PEHLİVANKÖY,PEHLIVANKOY,0,TANCA
544,39,PINARHİSAR,PINARHISAR,0,TANCA
545,39,VİZE,VIZE,0,TANCA
546,40,MERKEZ,MERKEZ,0,TANCA
547,40,ÇİÇEKDAĞI,CICEKDAGI,0,TANCA
548,40,KAMAN,KAMAN,0,TANCA
549,40,MUCUR,MUCUR,0,TANCA
550,40,AKPINAR,AKPINAR,0,TANCA
551,40,AKÇAKENT,AKCAKENT,0,TANCA
552,40,BOZTEPE,BOZTEPE,0,TANCA
553,41,MERKEZ,MERKEZ,0,TANCA
554,41,BAYRAMOĞLU,BAYRAMOGLU,558,TANCA
555,41,DARICA,DARICA,558,TANCA
556,41,DEĞİRMENDERE,DEGIRMENDERE,559,TANCA
557,41,DERİNCE,DERINCE,0,TANCA
558,41,GEBZE,GEBZE,0,TANCA
559,41,GÖLCÜK,GOLCUK,0,TANCA
560,41,HEREKE,HEREKE,4055,TANCA
561,41,KANDIRA,KANDIRA,0,TANCA
562,41,KARAMÜRSEL,KARAMURSEL,0,TANCA
563,41,TÜTÜNÇİFTLİK (KÖRFEZ),TUTUNCIFTLIK (KORFEZ),4055,TANCA
564,41,YARIMCA,YARIMCA,4055,TANCA
565,41,ÇAYIROVA,CAYIROVA,558,TANCA
566,41,DİLOVASI,DILOVASI,558,TANCA
568,42,AKŞEHİR,AKSEHIR,0,TANCA
569,42,BEYŞEHİR,BEYSEHIR,0,TANCA
570,42,BOZKIR,BOZKIR,0,TANCA
571,42,CİHANBEYLİ,CIHANBEYLI,0,TANCA
572,42,ÇUMRA,CUMRA,0,TANCA
573,42,DOĞANBEY,DOGANBEY,569,TANCA
574,42,DOĞANHİSAR,DOGANHISAR,0,TANCA
575,42,EREĞLİ,EREGLI,0,TANCA
576,42,HADIM,HADIM,0,TANCA
578,42,ILGIN,ILGIN,0,TANCA
352,26,ÇİFTELER,CIFTELER,0,TANCA
353,26,İNÖNÜ,INONU,0,TANCA
354,26,MAHMUDİYE,MAHMUDIYE,0,TANCA
355,26,MİHALİÇCIK,MIHALICCIK,0,TANCA
356,26,SARICAKAYA,SARICAKAYA,0,TANCA
357,26,SEYİTGAZİ,SEYITGAZI,0,TANCA
358,26,SİVRİHİSAR,SIVRIHISAR,0,TANCA
359,26,GÜNYÜZÜ,GUNYUZU,0,TANCA
360,26,HAN,HAN,0,TANCA
361,26,MİHALGAZİ,MIHALGAZI,0,TANCA
363,27,ARABAN,ARABAN,0,TANCA
364,27,BARAK,BARAK,4042,TANCA
365,27,ISLAHİYE,ISLAHIYE,0,TANCA
366,27,NİZİP,NIZIP,0,TANCA
367,27,OĞUZELİ,OGUZELI,0,TANCA
368,27,YAVUZELİ,YAVUZELI,0,TANCA
369,27,NURDAĞI,NURDAGI,0,TANCA
370,28,MERKEZ,MERKEZ,0,TANCA
371,28,ALUCRA,ALUCRA,0,TANCA
372,28,BULANCAK,BULANCAK,0,TANCA
373,28,DERELİ,DERELI,0,TANCA
374,28,ESPİYE,ESPIYE,0,TANCA
375,28,EYNESİL,EYNESIL,0,TANCA
376,28,GÖRELE,GORELE,0,TANCA
377,28,KEŞAP,KESAP,0,TANCA
378,28,ŞEBİNKARAHİSAR,SEBINKARAHISAR,0,TANCA
379,28,TİREBOLU,TIREBOLU,0,TANCA
380,28,PİRAZİZ,PIRAZIZ,0,TANCA
381,28,YAĞLIDERE,YAGLIDERE,0,TANCA
382,28,ÇAMOLUK,CAMOLUK,0,TANCA
383,28,ÇANAKÇI,CANAKCI,0,TANCA
384,28,DOĞANKENT,DOGANKENT,0,TANCA
385,28,GÜCE,GUCE,0,TANCA
386,29,MERKEZ,MERKEZ,0,TANCA
387,29,KELKİT,KELKIT,0,TANCA
388,29,ŞİRAN,SIRAN,0,TANCA
389,29,TORUL,TORUL,0,TANCA
390,29,KÖSE,KOSE,0,TANCA
391,29,KÜRTÜN,KURTUN,0,TANCA
392,30,MERKEZ,MERKEZ,0,TANCA
393,30,ÇUKURCA,CUKURCA,0,TANCA
394,30,ŞEMDİNLİ,SEMDINLI,0,TANCA
395,30,YÜKSEKOVA,YUKSEKOVA,0,TANCA
396,31,ANTAKYA,ANTAKYA,5763,TANCA
397,31,İSKENDERUN,ISKENDERUN,0,TANCA
398,31,KIRIKHAN,KIRIKHAN,0,TANCA
399,31,REYHANLI,REYHANLI,0,TANCA
400,31,YAYLADAĞI,YAYLADAGI,0,TANCA
401,31,DÖRTYOL,DORTYOL,0,TANCA
402,31,HASSA,HASSA,0,TANCA
403,31,ALTINÖZÜ,ALTINOZU,0,TANCA
404,31,SAMANDAĞ,SAMANDAG,0,TANCA
405,31,PAYAS,PAYAS,401,TANCA
406,31,ERZİN,ERZIN,0,TANCA
407,31,BELEN,BELEN,0,TANCA
408,31,KUMLU,KUMLU,0,TANCA
409,32,MERKEZ,MERKEZ,0,TANCA
410,32,ATABEY,ATABEY,0,TANCA
411,32,EĞİRDİR,EGIRDIR,0,TANCA
412,32,GELENDOST,GELENDOST,0,TANCA
413,32,GÖNEN,GONEN,0,TANCA
414,32,KEÇİBORLU,KECIBORLU,0,TANCA
415,32,SENİRKENT,SENIRKENT,0,TANCA
416,32,SÜTÇÜLER,SUTCULER,0,TANCA
417,32,ŞARKİKARAAĞAÇ,SARKIKARAAGAC,0,TANCA
418,32,ULUBORLU,ULUBORLU,0,TANCA
419,32,YALVAÇ,YALVAC,0,TANCA
420,32,AKSU,AKSU,0,TANCA
421,32,YENİŞARBADEMLİ,YENISARBADEMLI,0,TANCA
422,33,AKDENİZ,AKDENIZ,422,TANCA
423,33,YENİŞEHİR,YENISEHIR,0,TANCA
424,33,TOROSLAR,TOROSLAR,422,TANCA
425,33,ANAMUR,ANAMUR,0,TANCA
426,33,AYDINCIK,AYDINCIK,0,TANCA
427,33,BOZYAZI,BOZYAZI,0,TANCA
428,33,ÇAMLIYAYLA,CAMLIYAYLA,0,TANCA
429,33,ERDEMLİ,ERDEMLI,0,TANCA
430,33,GÜLNAR,GULNAR,0,TANCA
431,33,MUT,MUT,0,TANCA
432,33,SİLİFKE,SILIFKE,0,TANCA
433,33,TARSUS,TARSUS,0,TANCA
434,34,AVCILAR,AVCILAR,0,TANCA
435,34,BAKIRKÖY,BAKIRKOY,0,TANCA
437,34,BAĞCILAR,BAGCILAR,0,TANCA
438,34,BAHÇELİEVLER,BAHCELIEVLER,0,TANCA
439,34,BEŞİKTAŞ,BESIKTAS,0,TANCA
440,34,BEYOĞLU,BEYOGLU,0,TANCA
441,34,BÜYÜKÇEKMECE,BUYUKCEKMECE,0,TANCA
442,34,ÇATALCA,CATALCA,0,TANCA
443,34,ESENLER,ESENLER,0,TANCA
444,34,EYÜP,EYUP,0,TANCA
445,34,EMİNÖNÜ,EMINONU,446,TANCA
446,34,FATİH,FATIH,0,TANCA
447,34,GAZİOSMANPAŞA,GAZIOSMANPASA,0,TANCA
448,34,GÜNGÖREN,GUNGOREN,0,TANCA
449,34,KAĞITHANE,KAGITHANE,0,TANCA
450,34,KÜÇÜKÇEKMECE,KUCUKCEKMECE,0,TANCA
451,34,SARIYER,SARIYER,0,TANCA
452,34,SİLİVRİ,SILIVRI,0,TANCA
453,34,ŞİŞLİ,SISLI,0,TANCA
207,16,BÜYÜKORHAN,BUYUKORHAN,0,TANCA
208,16,GEMLİK,GEMLIK,0,TANCA
209,16,GÜRSU,GURSU,0,TANCA
210,16,HARMANCIK,HARMANCIK,0,TANCA
211,16,İNEGÖL,INEGOL,0,TANCA
212,16,İZNİK,IZNIK,0,TANCA
213,16,KARACABEY,KARACABEY,0,TANCA
214,16,KELES,KELES,0,TANCA
215,16,KESTEL,KESTEL,0,TANCA
217,16,KURŞUNLU/GEMLİK,KURSUNLU/GEMLIK,208,TANCA
218,16,MUDANYA,MUDANYA,0,TANCA
219,16,MUSTAFAKEMALPAŞA,MUSTAFAKEMALPASA,0,TANCA
220,16,ORHANELİ,ORHANELI,0,TANCA
221,16,ORHANGAZİ,ORHANGAZI,0,TANCA
222,16,YENİŞEHİR,YENISEHIR,0,TANCA
223,17,MERKEZ,MERKEZ,0,TANCA
224,17,AYVACIK,AYVACIK,0,TANCA
225,17,BAYRAMİÇ,BAYRAMIC,0,TANCA
226,17,BİGA,BIGA,0,TANCA
227,17,BOLAYIR,BOLAYIR,232,TANCA
228,17,BOZCAADA,BOZCAADA,0,TANCA
229,17,ÇAN,CAN,0,TANCA
230,17,ECEABAT,ECEABAT,0,TANCA
231,17,EZİNE,EZINE,0,TANCA
232,17,GELİBOLU,GELIBOLU,0,TANCA
233,17,GÖKÇEADA (İMROZ),GOKCEADA (IMROZ),0,TANCA
234,17,KARABİGA,KARABIGA,226,TANCA
235,17,KÜÇÜKKUYU,KUCUKKUYU,224,TANCA
236,17,LAPSEKİ,LAPSEKI,0,TANCA
237,17,YENİCE,YENICE,0,TANCA
238,18,MERKEZ,MERKEZ,0,TANCA
239,18,ÇERKEŞ,CERKES,0,TANCA
241,18,ILGAZ,ILGAZ,0,TANCA
242,18,KORGUN,KORGUN,0,TANCA
243,18,KIZILIRMAK,KIZILIRMAK,0,TANCA
244,18,KURŞUNLU,KURSUNLU,0,TANCA
245,18,ATKARACALAR,ATKARACALAR,0,TANCA
246,18,ORTA,ORTA,0,TANCA
247,18,ŞABANÖZÜ,SABANOZU,0,TANCA
248,18,YAPRAKLI,YAPRAKLI,0,TANCA
249,18,BAYRAMÖREN,BAYRAMOREN,0,TANCA
250,19,MERKEZ,MERKEZ,0,TANCA
251,19,ALACA,ALACA,0,TANCA
252,19,BAYAT,BAYAT,0,TANCA
253,19,İSKİLİP,ISKILIP,0,TANCA
254,19,KARGI,KARGI,0,TANCA
255,19,MECİTÖZÜ,MECITOZU,0,TANCA
256,19,ORTAKÖY,ORTAKOY,0,TANCA
257,19,OSMANCIK,OSMANCIK,0,TANCA
258,19,SUNGURLU,SUNGURLU,0,TANCA
259,19,BOĞAZKALE,BOGAZKALE,0,TANCA
260,19,UĞURLUDAĞ,UGURLUDAG,0,TANCA
261,19,DODURGA,DODURGA,0,TANCA
262,19,OĞUZLAR (KARAÖREN),OGUZLAR (KARAOREN),0,TANCA
263,19,LAÇİN,LACIN,0,TANCA
264,20,MERKEZ,MERKEZ,0,TANCA
265,20,ACIPAYAM,ACIPAYAM,0,TANCA
266,20,AKKÖY,AKKOY,0,TANCA
267,20,BABADAĞ,BABADAG,0,TANCA
268,20,BAKLAN,BAKLAN,0,TANCA
269,20,BEKİLLİ,BEKILLI,0,TANCA
270,20,BEYAĞAÇ,BEYAGAC,0,TANCA
271,20,BOZKURT,BOZKURT,0,TANCA
272,20,BULDAN,BULDAN,0,TANCA
273,20,ÇAL,CAL,0,TANCA
274,20,ÇAMELİ,CAMELI,0,TANCA
275,20,ÇARDAK,CARDAK,0,TANCA
276,20,ÇİVRİL,CIVRIL,0,TANCA
277,20,GÜNEY,GUNEY,0,TANCA
278,20,HONAZ,HONAZ,0,TANCA
279,20,KALE,KALE,0,TANCA
280,20,SARAYKÖY,SARAYKOY,0,TANCA
281,20,SERİNHİSAR,SERINHISAR,0,TANCA
282,20,TAVAS,TAVAS,0,TANCA
283,21,MERKEZ,MERKEZ,0,TANCA
284,21,BİSMİL,BISMIL,0,TANCA
285,21,HAZRO,HAZRO,0,TANCA
286,21,ÇERMİK,CERMIK,0,TANCA
287,21,SİLVAN,SILVAN,0,TANCA
288,21,LİCE,LICE,0,TANCA
290,21,HANİ,HANI,0,TANCA
291,21,DİCLE,DICLE,0,TANCA
292,21,ÇÜNGÜŞ,CUNGUS,0,TANCA
293,21,KULP,KULP,0,TANCA
294,21,ERGANİ,ERGANI,0,TANCA
295,21,EĞİL,EGIL,0,TANCA
296,21,KOCAKÖY,KOCAKOY,0,TANCA
297,22,MERKEZ,MERKEZ,0,TANCA
298,22,ENEZ,ENEZ,0,TANCA
299,22,HAVSA,HAVSA,0,TANCA
300,22,İPSALA,IPSALA,0,TANCA
301,22,KAPIKULE,KAPIKULE,300,TANCA
302,22,KEŞAN,KESAN,0,TANCA
