Banka,Sube,BTanim,STanim,kgid,insUN,insDT,insApp,updUN,updDT,updApp
0012,09809,HALK BANKASI ,ÇAYCUMA/ZONGULDAK,1952,,,,,,
0012,09815,HALK BANKASI ,IKITELLI/ISTANBUL,1953,,,,,,
0012,09816,HALK BANKASI ,GUNESLI SUBESI/ISTANBUL,1954,,,,,,
0012,09817,HALK BANKASI ,BEYLIKDÜZÜ/ISTANBUL,1955,,,,,,
0012,09818,HALK BANKASI ,UNKAPANI/ISTANBUL,1956,,,,,,
0012,09819,HALK BANKASI ,MECİDİYEKOY/ISTANBUL,1957,,,,,,
0012,09820,HALK BANKASI ,BEYAZIT/ISTANBUL,1958,,,,,,
0012,09822,HALK BANKASI ,RAMİ/ISTANBUL,1959,,,,,,
0012,09823,HALK BANKASI ,ETILER/IST,1960,,,,,,
0012,09825,HALK BANKASI ,ATAKÖY 5.KISIM/İSTANBUL,1961,,,,,,
0012,09827,HALK BANKASI ,BAHCELIEVLER/ISTANBUL,1962,,,,,,
0012,09836,HALK BANKASI ,BOSTANCI SB/KBM/ISTANBUL,1963,,,,,,
0012,09837,HALK BANKASI ,GUNESLI  SB/KBM/ISTANBUL,1964,,,,,,
0012,09840,HALK BANKASI ,SANAYİ-LEVENT/ISTANBUL,1965,,,,,,
0012,09841,HALK BANKASI ,DOLAYOBA-PENDIK/ISTANBUL,1966,,,,,,
0012,09843,HALK BANKASI ,HADIMKÖY/İSTANBUL SUBESİ,1967,,,,,,
0012,09846,HALK BANKASI ,TOPCULAR/ISTANBUL,1968,,,,,,
0012,09847,HALK BANKASI ,DOG.KUC.SAN.SİT/İSTANBUL,1969,,,,,,
0012,09848,HALK BANKASI ,SULTANHAMAM/ISTANBUL,1970,,,,,,
0012,09849,HALK BANKASI ,AKSARAY/ISTANBUL,1971,,,,,,
0012,09850,HALK BANKASI ,GAYRETTEPE ŞUBESİ/İSTANBUL,1972,,,,,,
0012,09851,HALK BANKASI ,MODA/ISTANBUL,1973,,,,,,
0012,09852,HALK BANKASI ,ATAKOY/ISTANBUL,1974,,,,,,
0012,09853,HALK BANKASI ,MERTER/İSTANBUL,1975,,,,,,
0012,09854,HALK BANKASI ,GÖZTEPE ŞUBESİ/İSTANBUL,1976,,,,,,
0012,09855,HALK BANKASI ,İMES/İSTANBUL,1977,,,,,,
0012,09856,HALK BANKASI ,TOPKAPI/İSTANBUL,1978,,,,,,
0012,09857,HALK BANKASI ,ŞİRİNEVLER/İSTANBUL,1979,,,,,,
0012,09858,HALK BANKASI ,AVCILAR/İSTANBUL,1980,,,,,,
0012,09859,HALK BANKASI ,ÇAPA/İSTANBUL,1981,,,,,,
0012,09860,HALK BANKASI ,LEVENT/İSTANBUL,1982,,,,,,
0012,09861,HALK BANKASI ,ÖRNEK.MAH./İSTANBUL,1983,,,,,,
0012,09862,HALK BANKASI ,PERPA/İSTANBUL,1984,,,,,,
0012,09863,HALK BANKASI ,SARIYER/İSTANBUL,1985,,,,,,
0012,09865,HALK BANKASI ,KÜÇÜKÇEKMECE/İSTANBUL,1986,,,,,,
0012,09866,HALK BANKASI ,KUYUBAŞI/İSTANBUL SUBESI,1987,,,,,,
0012,09869,HALK BANKASI ,ÇARŞI-PENDİK/İSTANBUL,1988,,,,,,
0012,09874,HALK BANKASI ,SAHRAYICEDİT/İSTANBUL,1989,,,,,,
0012,09875,HALK BANKASI ,CADDEBOSTAN /İSTANBUL,1990,,,,,,
0012,09878,HALK BANKASI ,HALKALI/İSTANBUL,1991,,,,,,
0012,09879,HALK BANKASI ,İSTOÇ/İSTANBUL,1992,,,,,,
0012,09880,HALK BANKASI ,BÜYÜKÇEKMECE/İSTANBUL,1993,,,,,,
0012,09882,HALK BANKASI ,BEŞYÜZEVLER/İSTANBUL,1994,,,,,,
0012,09883,HALK BANKASI ,KAZASKER/İSTANBUL,1995,,,,,,
0012,09887,HALK BANKASI ,VATAN CAD./İSTANBUL,1996,,,,,,
0012,09889,HALK BANKASI ,BOSTANCI OTO SANAYİ SİTESİ/İSTANBUL,1997,,,,,,
0012,09890,HALK BANKASI ,YEŞİLKÖY/İSTANBUL,1998,,,,,,
0012,09891,HALK BANKASI ,HASIRCILAR/İSTANBUL,1999,,,,,,
0012,09894,HALK BANKASI ,AHL ATATÜRK SERBEST BÖL./İSTANBUL,2000,,,,,,
0012,09896,HALK BANKASI ,ALTUNIZADE TİCARİ ŞUBESİ/İSTANBUL,2001,,,,,,
0012,09898,HALK BANKASI ,LEFKOSE/KKTC,2002,,,,,,
0012,09899,HALK BANKASI ,GAZİMAGOSA/KKTC,2003,,,,,,
0012,09909,HALK BANKASI ,MENKUL KIYMETLER MERKEZI,2004,,,,,,
0012,09916,HALK BANKASI ,KREDİ KARTLARI MERKEZİ,2005,,,,,,
0012,09928,HALK BANKASI ,FON OPERASYON BÖLÜMÜ,2006,,,,,,
0012,09939,HALK BANKASI ,TOPLU KON VE TAAH HİZ BÖLÜMÜ,2007,,,,,,
0012,09958,HALK BANKASI ,DIŞ İŞLEMLER OPERASYON DAIRE BŞK.,2008,,,,,,
0012,09999,HALK BANKASI ,GENEL MUHASEBE BÖLÜMÜ,2009,,,,,,
0012,90001,HALK BANKASI ,IBAN MERKEZ SUBE,2010,,,,,,
0012,90008,HALK BANKASI ,EMKT MERKEZİ,2011,,,,,,
0012,99999,HALK BANKASI ,EFT MERKEZI,2012,,,,,,
0014,90001,T.SINAİ KALK. BANKASI A.S. ,IBAN MERKEZ SUBESİ,2013,,,,,,
0014,90008,T.SINAİ KALK. BANKASI A.S. ,EMKT MERKEZİ,2014,,,,,,
0014,99999,T.SINAİ KALK. BANKASI A.S. ,EFT MERKEZİ,2015,,,,,,
0015,00001,T.VAKIFLAR BANKASI T.A.O. ,GENEL MÜDÜRLÜK,2016,,,,,,
0015,00002,T.VAKIFLAR BANKASI T.A.O. ,ANKARA SB.,2017,,,,,,
0015,00003,T.VAKIFLAR BANKASI T.A.O. ,İSTANBUL SB.,2018,,,,,,
0015,00004,T.VAKIFLAR BANKASI T.A.O. ,IZMIR FINANS MARKET,2019,,,,,,
0015,00005,T.VAKIFLAR BANKASI T.A.O. ,FINANSMARKET-TAKSIM / ISTANBUL,2020,,,,,,
0015,00006,T.VAKIFLAR BANKASI T.A.O. ,OSMANBEY/ISTANBUL,2021,,,,,,
0015,00007,T.VAKIFLAR BANKASI T.A.O. ,ŞEHREMİNİ/İSTANBUL,2022,,,,,,
0015,00008,T.VAKIFLAR BANKASI T.A.O. ,YENİŞEHİR/ANKARA,2023,,,,,,
0015,00009,T.VAKIFLAR BANKASI T.A.O. ,BURSA SB.,2024,,,,,,
0015,00011,T.VAKIFLAR BANKASI T.A.O. ,SAMANPAZARI/ANKARA,2025,,,,,,
0015,00012,T.VAKIFLAR BANKASI T.A.O. ,KADIKÖY FINANS MARKET/IST.,2026,,,,,,
0015,00013,T.VAKIFLAR BANKASI T.A.O. ,KARŞIYAKA/İZMİR,2027,,,,,,
0015,00014,T.VAKIFLAR BANKASI T.A.O. ,BAHCELİEVLER/ANKARA,2028,,,,,,
0015,00015,T.VAKIFLAR BANKASI T.A.O. ,KEMERALTI/İZMİR,2029,,,,,,
0015,00016,T.VAKIFLAR BANKASI T.A.O. ,KONYA,2030,,,,,,
0015,00017,T.VAKIFLAR BANKASI T.A.O. ,YENİMAHALLE/ANKARA,2031,,,,,,
0015,00018,T.VAKIFLAR BANKASI T.A.O. ,ADAPAZARI,2032,,,,,,
0015,00019,T.VAKIFLAR BANKASI T.A.O. ,FENERYOLU/İSTANBUL,2033,,,,,,
0015,00020,T.VAKIFLAR BANKASI T.A.O. ,ESKİŞEHİR,2034,,,,,,
0015,00021,T.VAKIFLAR BANKASI T.A.O. ,AYVALIK,2035,,,,,,
0015,00022,T.VAKIFLAR BANKASI T.A.O. ,GAZİANTEP,2036,,,,,,
0015,00023,T.VAKIFLAR BANKASI T.A.O. ,TİRE,2037,,,,,,
0015,00024,T.VAKIFLAR BANKASI T.A.O. ,MANİSA,2038,,,,,,
0015,00026,T.VAKIFLAR BANKASI T.A.O. ,BEYOGLU/İSTANBUL,2039,,,,,,
0015,00027,T.VAKIFLAR BANKASI T.A.O. ,GIDA SITESI SUBESI,2040,,,,,,
0015,00028,T.VAKIFLAR BANKASI T.A.O. ,SİVAS,2041,,,,,,
0015,00029,T.VAKIFLAR BANKASI T.A.O. ,ISPARTA,2042,,,,,,
0015,00030,T.VAKIFLAR BANKASI T.A.O. ,KASTAMONU,2043,,,,,,
0015,00031,T.VAKIFLAR BANKASI T.A.O. ,BEYAZIT/İSTANBUL,2044,,,,,,
0015,00032,T.VAKIFLAR BANKASI T.A.O. ,AKSARAY SUBESI,2045,,,,,,
0015,00033,T.VAKIFLAR BANKASI T.A.O. ,KAYSERİ,2046,,,,,,
0015,00034,T.VAKIFLAR BANKASI T.A.O. ,ERZURUM,2047,,,,,,
0015,00035,T.VAKIFLAR BANKASI T.A.O. ,DİYARBAKIR,2048,,,,,,
0015,00036,T.VAKIFLAR BANKASI T.A.O. ,ZONGULDAK,2049,,,,,,
0015,00037,T.VAKIFLAR BANKASI T.A.O. ,KARAKÖY / İSTANBUL,2050,,,,,,
0015,00038,T.VAKIFLAR BANKASI T.A.O. ,BANDIRMA,2051,,,,,,
0015,00039,T.VAKIFLAR BANKASI T.A.O. ,BALIKESİR,2052,,,,,,
0015,00040,T.VAKIFLAR BANKASI T.A.O. ,ADANA,2053,,,,,,
0015,00041,T.VAKIFLAR BANKASI T.A.O. ,EDREMİT,2054,,,,,,
0015,00042,T.VAKIFLAR BANKASI T.A.O. ,EDİRNE,2055,,,,,,
0015,00043,T.VAKIFLAR BANKASI T.A.O. ,IVEDIK ORGANIZE SAN.SB,2056,,,,,,
0015,00044,T.VAKIFLAR BANKASI T.A.O. ,SAMSUN,2057,,,,,,
0015,00045,T.VAKIFLAR BANKASI T.A.O. ,VAN,2058,,,,,,
0015,00046,T.VAKIFLAR BANKASI T.A.O. ,TRABZON,2059,,,,,,
0015,00047,T.VAKIFLAR BANKASI T.A.O. ,MALATYA,2060,,,,,,
0015,00048,T.VAKIFLAR BANKASI T.A.O. ,CEBECİ / ANKARA,2061,,,,,,
0015,00049,T.VAKIFLAR BANKASI T.A.O. ,DENİZLİ,2062,,,,,,
0015,00050,T.VAKIFLAR BANKASI T.A.O. ,BAFRA,2063,,,,,,
0015,00051,T.VAKIFLAR BANKASI T.A.O. ,AKHISAR/MANISA BAGLI SUBESI,2064,,,,,,
0015,00052,T.VAKIFLAR BANKASI T.A.O. ,MERSİN,2065,,,,,,
0015,00053,T.VAKIFLAR BANKASI T.A.O. ,TARSUS,2066,,,,,,
0015,00054,T.VAKIFLAR BANKASI T.A.O. ,ORDU,2067,,,,,,
0015,00056,T.VAKIFLAR BANKASI T.A.O. ,KARADENİZ - EREGLİ /,2068,,,,,,
0015,00057,T.VAKIFLAR BANKASI T.A.O. ,ELAZIG,2069,,,,,,
0015,00058,T.VAKIFLAR BANKASI T.A.O. ,KARABUK SUBESI,2070,,,,,,
0015,00059,T.VAKIFLAR BANKASI T.A.O. ,CEYHAN,2071,,,,,,
0015,00060,T.VAKIFLAR BANKASI T.A.O. ,SÖKE,2072,,,,,,
0015,00061,T.VAKIFLAR BANKASI T.A.O. ,SİTELER / ANKARA,2073,,,,,,
0015,00062,T.VAKIFLAR BANKASI T.A.O. ,AFYON,2074,,,,,,
0015,00063,T.VAKIFLAR BANKASI T.A.O. ,BIGA,2075,,,,,,
0015,00064,T.VAKIFLAR BANKASI T.A.O. ,CANAKKALE,2076,,,,,,
0015,00065,T.VAKIFLAR BANKASI T.A.O. ,ANAFARTALAR / ANKARA,2077,,,,,,
0015,00066,T.VAKIFLAR BANKASI T.A.O. ,İZMİT,2078,,,,,,
0015,00067,T.VAKIFLAR BANKASI T.A.O. ,KÜTAHYA,2079,,,,,,
0015,00069,T.VAKIFLAR BANKASI T.A.O. ,ÜNYE,2080,,,,,,
0015,00070,T.VAKIFLAR BANKASI T.A.O. ,CARŞAMBA,2081,,,,,,
0015,00071,T.VAKIFLAR BANKASI T.A.O. ,AYDIN,2082,,,,,,
0015,00072,T.VAKIFLAR BANKASI T.A.O. ,NAZİLLİ,2083,,,,,,
0015,00073,T.VAKIFLAR BANKASI T.A.O. ,AMASYA,2084,,,,,,
0015,00075,T.VAKIFLAR BANKASI T.A.O. ,PENDİK / İSTANBUL,2085,,,,,,
0015,00076,T.VAKIFLAR BANKASI T.A.O. ,ÖDEMİŞ,2086,,,,,,
0015,00077,T.VAKIFLAR BANKASI T.A.O. ,ANTALYA,2087,,,,,,
0015,00078,T.VAKIFLAR BANKASI T.A.O. ,GİRESUN,2088,,,,,,
0015,00079,T.VAKIFLAR BANKASI T.A.O. ,BULANCAK,2089,,,,,,
0015,00080,T.VAKIFLAR BANKASI T.A.O. ,BOLU,2090,,,,,,
0015,00081,T.VAKIFLAR BANKASI T.A.O. ,KARS SB.,2091,,,,,,
0015,00082,T.VAKIFLAR BANKASI T.A.O. ,KIZILAY / ANKARA,2092,,,,,,
0015,00084,T.VAKIFLAR BANKASI T.A.O. ,RİZE,2093,,,,,,
0015,00085,T.VAKIFLAR BANKASI T.A.O. ,TURGUTLU,2094,,,,,,
0015,00086,T.VAKIFLAR BANKASI T.A.O. ,İSKENDERUN,2095,,,,,,
0015,00087,T.VAKIFLAR BANKASI T.A.O. ,DUZCE SUBESI,2096,,,,,,
0015,00088,T.VAKIFLAR BANKASI T.A.O. ,EMEK / ANKARA,2097,,,,,,
0015,00089,T.VAKIFLAR BANKASI T.A.O. ,MALTEPE / ANKARA,2098,,,,,,
0015,00090,T.VAKIFLAR BANKASI T.A.O. ,TERME,2099,,,,,,
0015,00091,T.VAKIFLAR BANKASI T.A.O. ,SANLIURFA,2100,,,,,,
0015,00093,T.VAKIFLAR BANKASI T.A.O. ,ALSANCAK / İZMİR,2101,,,,,,
0015,00094,T.VAKIFLAR BANKASI T.A.O. ,KIRIKKALE,2102,,,,,,
0015,00095,T.VAKIFLAR BANKASI T.A.O. ,DURSUN BEY,2103,,,,,,
0015,00096,T.VAKIFLAR BANKASI T.A.O. ,TOKAT,2104,,,,,,
0015,00097,T.VAKIFLAR BANKASI T.A.O. ,BOLVADIN / AFYON,2105,,,,,,
0015,00098,T.VAKIFLAR BANKASI T.A.O. ,OSMANIYE SB,2106,,,,,,
0015,00099,T.VAKIFLAR BANKASI T.A.O. ,FATİH / İSTANBUL,2107,,,,,,
0015,00100,T.VAKIFLAR BANKASI T.A.O. ,MEŞRUTİYET / ANKARA,2108,,,,,,
0015,00101,T.VAKIFLAR BANKASI T.A.O. ,ERZİNCAN,2109,,,,,,
0015,00102,T.VAKIFLAR BANKASI T.A.O. ,MUGLA,2110,,,,,,
0015,00103,T.VAKIFLAR BANKASI T.A.O. ,YUREGIR / ADANA,2111,,,,,,
0015,00106,T.VAKIFLAR BANKASI T.A.O. ,SUADİYE / İSTANBUL,2112,,,,,,
0015,00107,T.VAKIFLAR BANKASI T.A.O. ,FATSA,2113,,,,,,
0015,00108,T.VAKIFLAR BANKASI T.A.O. ,MARDİN,2114,,,,,,
0015,00109,T.VAKIFLAR BANKASI T.A.O. ,SİİRT,2115,,,,,,
0015,00110,T.VAKIFLAR BANKASI T.A.O. ,MERCAN / İSTANBUL,2116,,,,,,
0015,00111,T.VAKIFLAR BANKASI T.A.O. ,EYUP TOPCULAR SB,2117,,,,,,
0015,00113,T.VAKIFLAR BANKASI T.A.O. ,BEŞİKTAŞ / İSTANBUL,2118,,,,,,
0015,00114,T.VAKIFLAR BANKASI T.A.O. ,ABIDINPASA SUBESI,2119,,,,,,
0015,00115,T.VAKIFLAR BANKASI T.A.O. ,SEYHAN SB,2120,,,,,,
0015,00116,T.VAKIFLAR BANKASI T.A.O. ,KAHRAMANMARAŞ,2121,,,,,,
0015,00119,T.VAKIFLAR BANKASI T.A.O. ,KOLEJ/ANKARA,2122,,,,,,
0015,00120,T.VAKIFLAR BANKASI T.A.O. ,ANTAKYA / HATAY,2123,,,,,,
0015,00121,T.VAKIFLAR BANKASI T.A.O. ,BURDUR,2124,,,,,,
0015,00122,T.VAKIFLAR BANKASI T.A.O. ,SİRKECİ / İSTANBUL,2125,,,,,,
0015,00124,T.VAKIFLAR BANKASI T.A.O. ,YAKACIK / İSTANBUL,2126,,,,,,
0015,00125,T.VAKIFLAR BANKASI T.A.O. ,GEBZE,2127,,,,,,
0015,00126,T.VAKIFLAR BANKASI T.A.O. ,GAZIBULVARI SB.,2128,,,,,,
0015,00127,T.VAKIFLAR BANKASI T.A.O. ,HATAY/İZMİR,2129,,,,,,
0015,00128,T.VAKIFLAR BANKASI T.A.O. ,SEYDİŞEHİR,2130,,,,,,
0015,00129,T.VAKIFLAR BANKASI T.A.O. ,BİTLİS,2131,,,,,,
0015,00130,T.VAKIFLAR BANKASI T.A.O. ,CORUM,2132,,,,,,
0015,00131,T.VAKIFLAR BANKASI T.A.O. ,YOZGAT,2133,,,,,,
0015,00132,T.VAKIFLAR BANKASI T.A.O. ,UŞAK,2134,,,,,,
0015,00133,T.VAKIFLAR BANKASI T.A.O. ,NEVŞEHİR,2135,,,,,,
0015,00134,T.VAKIFLAR BANKASI T.A.O. ,AYDINLIKEVLER/ANKARA,2136,,,,,,
0015,00135,T.VAKIFLAR BANKASI T.A.O. ,ALAŞEHİR/MANİSA,2137,,,,,,
0015,00136,T.VAKIFLAR BANKASI T.A.O. ,METROPOL-MERSIN,2138,,,,,,
0015,00137,T.VAKIFLAR BANKASI T.A.O. ,SİSLİ/İSTANBUL,2139,,,,,,
0015,00138,T.VAKIFLAR BANKASI T.A.O. ,KAVAKLIDERE/ANKARA,2140,,,,,,
0015,00139,T.VAKIFLAR BANKASI T.A.O. ,ÜSKÜDAR/İSTANBUL,2141,,,,,,
0015,00140,T.VAKIFLAR BANKASI T.A.O. ,SALİHLİ,2142,,,,,,
0015,00141,T.VAKIFLAR BANKASI T.A.O. ,EREGLİ/KONYA,2143,,,,,,
0015,00142,T.VAKIFLAR BANKASI T.A.O. ,?GD?R,2144,,,,,,
0015,00143,T.VAKIFLAR BANKASI T.A.O. ,BAYBURT,2145,,,,,,
0015,00144,T.VAKIFLAR BANKASI T.A.O. ,POLATLI,2146,,,,,,
0015,00145,T.VAKIFLAR BANKASI T.A.O. ,BAKIRKÖY/İSTANBUL,2147,,,,,,
0015,00146,T.VAKIFLAR BANKASI T.A.O. ,MUSTAFAKEMALPAŞA,2148,,,,,,
0015,00147,T.VAKIFLAR BANKASI T.A.O. ,KILIS,2149,,,,,,
0015,00148,T.VAKIFLAR BANKASI T.A.O. ,GAZİOSMANPAŞA/İST.,2150,,,,,,
0015,00149,T.VAKIFLAR BANKASI T.A.O. ,GEMLIK,2151,,,,,,
0015,00150,T.VAKIFLAR BANKASI T.A.O. ,KIRKLARELİ,2152,,,,,,
0015,00152,T.VAKIFLAR BANKASI T.A.O. ,BAYRAMPAŞA/İST.,2153,,,,,,
0015,00153,T.VAKIFLAR BANKASI T.A.O. ,MECİDİYEKÖY/İST.,2154,,,,,,
0015,00154,T.VAKIFLAR BANKASI T.A.O. ,CUMHURİYET/BURSA,2155,,,,,,
0015,00155,T.VAKIFLAR BANKASI T.A.O. ,AKŞEHİR/KONYA,2156,,,,,,
0015,00156,T.VAKIFLAR BANKASI T.A.O. ,KIRŞEHIR,2157,,,,,,
0015,00157,T.VAKIFLAR BANKASI T.A.O. ,NİGDE,2158,,,,,,
0015,00158,T.VAKIFLAR BANKASI T.A.O. ,TEKİRDAG,2159,,,,,,
0015,00160,T.VAKIFLAR BANKASI T.A.O. ,SARIYER/İST.,2160,,,,,,
0015,00161,T.VAKIFLAR BANKASI T.A.O. ,ALANYA,2161,,,,,,
0015,00162,T.VAKIFLAR BANKASI T.A.O. ,DEMETEVLER/ANKARA,2162,,,,,,
0015,00163,T.VAKIFLAR BANKASI T.A.O. ,BATMAN,2163,,,,,,
0015,00164,T.VAKIFLAR BANKASI T.A.O. ,ÜRGÜP,2164,,,,,,
0015,00165,T.VAKIFLAR BANKASI T.A.O. ,SERİK,2165,,,,,,
0015,00166,T.VAKIFLAR BANKASI T.A.O. ,NİZİP,2166,,,,,,
0015,00167,T.VAKIFLAR BANKASI T.A.O. ,ORTAKÖY/İST.,2167,,,,,,
0015,00168,T.VAKIFLAR BANKASI T.A.O. ,ZEYTİNBURNU/İST.,2168,,,,,,
0015,00169,T.VAKIFLAR BANKASI T.A.O. ,KEŞAN,2169,,,,,,
0015,00170,T.VAKIFLAR BANKASI T.A.O. ,SİNCAN,2170,,,,,,
0015,00171,T.VAKIFLAR BANKASI T.A.O. ,ELBİSTAN,2171,,,,,,
0015,00172,T.VAKIFLAR BANKASI T.A.O. ,CANKIRI,2172,,,,,,
0015,00173,T.VAKIFLAR BANKASI T.A.O. ,BİLECİK,2173,,,,,,
0015,00174,T.VAKIFLAR BANKASI T.A.O. ,ŞEREFLİKOCHİSAR,2174,,,,,,
0015,00175,T.VAKIFLAR BANKASI T.A.O. ,SİNOP,2175,,,,,,
0015,00176,T.VAKIFLAR BANKASI T.A.O. ,TUNCELİ,2176,,,,,,
0015,00177,T.VAKIFLAR BANKASI T.A.O. ,AKSARAY,2177,,,,,,
0015,00178,T.VAKIFLAR BANKASI T.A.O. ,KARAMAN,2178,,,,,,
0015,00180,T.VAKIFLAR BANKASI T.A.O. ,SİMAV,2179,,,,,,
0015,00181,T.VAKIFLAR BANKASI T.A.O. ,BERGAMA,2180,,,,,,
0015,00182,T.VAKIFLAR BANKASI T.A.O. ,CAMDİBİ/İZMİR,2181,,,,,,
0015,00183,T.VAKIFLAR BANKASI T.A.O. ,BİNGÖL,2182,,,,,,
0015,00184,T.VAKIFLAR BANKASI T.A.O. ,MERKEZ SB.,2183,,,,,,
0015,00185,T.VAKIFLAR BANKASI T.A.O. ,ADIYAMAN,2184,,,,,,
0015,00186,T.VAKIFLAR BANKASI T.A.O. ,CORLU,2185,,,,,,
0015,00187,T.VAKIFLAR BANKASI T.A.O. ,AGRI,2186,,,,,,
0015,00188,T.VAKIFLAR BANKASI T.A.O. ,KIZILTEPE/MARDİN,2187,,,,,,
0015,00189,T.VAKIFLAR BANKASI T.A.O. ,GÖLCÜK/İZMİT,2188,,,,,,
0015,00190,T.VAKIFLAR BANKASI T.A.O. ,İNEGÖL,2189,,,,,,
0015,00191,T.VAKIFLAR BANKASI T.A.O. ,BARTIN,2190,,,,,,
0015,00192,T.VAKIFLAR BANKASI T.A.O. ,LÜLEBURGAZ,2191,,,,,,
0015,00193,T.VAKIFLAR BANKASI T.A.O. ,MERZİFON,2192,,,,,,
0015,00195,T.VAKIFLAR BANKASI T.A.O. ,YALOVA,2193,,,,,,
0015,00197,T.VAKIFLAR BANKASI T.A.O. ,HAZINE BASKANLIGI,2194,,,,,,
0015,00199,T.VAKIFLAR BANKASI T.A.O. ,ŞARKIŞLA/SİVAS,2195,,,,,,
0015,00201,T.VAKIFLAR BANKASI T.A.O. ,SİLİFKE,2196,,,,,,
0015,00204,T.VAKIFLAR BANKASI T.A.O. ,MAMAK/ANKARA,2197,,,,,,
0015,00205,T.VAKIFLAR BANKASI T.A.O. ,EMİRDAG/AFYON,2198,,,,,,
0015,00206,T.VAKIFLAR BANKASI T.A.O. ,TORBALI/İZMİR,2199,,,,,,
0015,00207,T.VAKIFLAR BANKASI T.A.O. ,YERKÖY,2200,,,,,,
0015,00208,T.VAKIFLAR BANKASI T.A.O. ,KOZAN,2201,,,,,,
0015,00209,T.VAKIFLAR BANKASI T.A.O. ,KIRIKHAN,2202,,,,,,
0015,00210,T.VAKIFLAR BANKASI T.A.O. ,ORHANGAZİ,2203,,,,,,
0015,00212,T.VAKIFLAR BANKASI T.A.O. ,NUSAYBİN,2204,,,,,,
0015,00213,T.VAKIFLAR BANKASI T.A.O. ,ANAMUR,2205,,,,,,
0015,00214,T.VAKIFLAR BANKASI T.A.O. ,GÜMÜŞHANE,2206,,,,,,
0015,00215,T.VAKIFLAR BANKASI T.A.O. ,BORNOVA/İZMİR,2207,,,,,,
0015,00219,T.VAKIFLAR BANKASI T.A.O. ,ESKİSANAYİ OZEL ISL.MERK./KAYSERI,2208,,,,,,
0015,00222,T.VAKIFLAR BANKASI T.A.O. ,DÖRTYOL/HATAY,2209,,,,,,
0015,00223,T.VAKIFLAR BANKASI T.A.O. ,MENDERES/İZMİR,2210,,,,,,
0015,00224,T.VAKIFLAR BANKASI T.A.O. ,YENICUBUK SB./SIVAS,2211,,,,,,
0015,00225,T.VAKIFLAR BANKASI T.A.O. ,HENDEK/SAKARYA,2212,,,,,,
0015,00227,T.VAKIFLAR BANKASI T.A.O. ,ALİAGA/İZMİR,2213,,,,,,
0015,00228,T.VAKIFLAR BANKASI T.A.O. ,DEVREK/ZONGULDAK,2214,,,,,,
0015,00229,T.VAKIFLAR BANKASI T.A.O. ,TUZLA/İST.,2215,,,,,,
0015,00230,T.VAKIFLAR BANKASI T.A.O. ,SIRINYER SUBESI,2216,,,,,,
0015,00231,T.VAKIFLAR BANKASI T.A.O. ,MİLAS,2217,,,,,,
0015,00232,T.VAKIFLAR BANKASI T.A.O. ,MUŞ,2218,,,,,,
0015,00234,T.VAKIFLAR BANKASI T.A.O. ,FETHİYE/MUGLA,2219,,,,,,
0015,00235,T.VAKIFLAR BANKASI T.A.O. ,MUDANYA,2220,,,,,,
0015,00236,T.VAKIFLAR BANKASI T.A.O. ,TOSYA,2221,,,,,,
0015,00237,T.VAKIFLAR BANKASI T.A.O. ,CATALCA/İST.,2222,,,,,,
0015,00238,T.VAKIFLAR BANKASI T.A.O. ,SUŞEHRİ/SİVAS,2223,,,,,,
0015,00240,T.VAKIFLAR BANKASI T.A.O. ,SOMA/MANİSA,2224,,,,,,
0015,00241,T.VAKIFLAR BANKASI T.A.O. ,DİVRİGİ/SİVAS,2225,,,,,,
0015,00243,T.VAKIFLAR BANKASI T.A.O. ,HAKKARİ,2226,,,,,,
0015,00245,T.VAKIFLAR BANKASI T.A.O. ,MANAVGAT,2227,,,,,,
0015,00246,T.VAKIFLAR BANKASI T.A.O. ,ARTVİN,2228,,,,,,
0015,00247,T.VAKIFLAR BANKASI T.A.O. ,GELİBOLU,2229,,,,,,
0015,00249,T.VAKIFLAR BANKASI T.A.O. ,KARACABEY/BURSA,2230,,,,,,
0015,00251,T.VAKIFLAR BANKASI T.A.O. ,DİNAR/AFYON,2231,,,,,,
0015,00253,T.VAKIFLAR BANKASI T.A.O. ,ATATURK ORGANIZE SANAYI SUB.,2232,,,,,,
0015,00254,T.VAKIFLAR BANKASI T.A.O. ,SEFAKÖY/İST.,2233,,,,,,
0015,00256,T.VAKIFLAR BANKASI T.A.O. ,NALCACI/KONYA,2234,,,,,,
0015,00259,T.VAKIFLAR BANKASI T.A.O. ,ERDEMLİ/MERSİN,2235,,,,,,
0015,00260,T.VAKIFLAR BANKASI T.A.O. ,MENEMEN/İZMİR,2236,,,,,,
0015,00261,T.VAKIFLAR BANKASI T.A.O. ,BEYŞEHİR/KONYA,2237,,,,,,
0015,00262,T.VAKIFLAR BANKASI T.A.O. ,ETİLER / İSTANBUL,2238,,,,,,
0015,00263,T.VAKIFLAR BANKASI T.A.O. ,KARAMÜRSEL/İZMİT,2239,,,,,,
0015,00264,T.VAKIFLAR BANKASI T.A.O. ,BOZÖYÜK/BİLECİK,2240,,,,,,
0015,00266,T.VAKIFLAR BANKASI T.A.O. ,BARAJYOLU SB.,2241,,,,,,
0015,00267,T.VAKIFLAR BANKASI T.A.O. ,CIFTLIK SB./SAMSUN,2242,,,,,,
0015,00268,T.VAKIFLAR BANKASI T.A.O. ,TURHAL/TOKAT,2243,,,,,,
