SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT,kgid,insApp,updApp
077- 645,0,0,S03,40.0000000000,US,2024-06-26 00:00:00,,,,,,3222,,
077- 645,0,0,S05,36.0000000000,US,2024-06-26 00:00:00,*,,,,,3223,,
077- 646,0,0,S03,40.0000000000,US,2024-06-26 00:00:00,,,,,,3224,,
077- 646,0,0,S05,36.0000000000,US,2024-06-26 00:00:00,*,,,,,3225,,
077- 647,0,0,S03,41.0000000000,US,2024-06-26 00:00:00,,,,,,3226,,
077- 647,0,0,S05,37.0000000000,US,2024-06-26 00:00:00,*,,,,,3227,,
077- 648,0,0,S03,40.0000000000,US,2024-06-26 00:00:00,,,,,,3228,,
077- 648,0,0,S05,36.0000000000,US,2024-06-26 00:00:00,*,,,,,3229,,
077- 649,0,0,S03,39.0000000000,US,2024-06-26 00:00:00,,,,,,3230,,
077- 649,0,0,S05,34.0000000000,US,2024-06-26 00:00:00,*,,,,,3231,,
077 65,0,0,S02,26.0000000000,US,2024-02-26 00:00:00,*,,,,,2095,,
077- 650,0,0,S03,42.0000000000,US,2024-06-26 00:00:00,,,,,,3232,,
077- 650,0,0,S05,37.0000000000,US,2024-06-26 00:00:00,*,,,,,3233,,
077- 651,0,0,S03,39.0000000000,US,2024-06-26 00:00:00,,,,,,3234,,
077- 651,0,0,S05,34.0000000000,US,2024-06-26 00:00:00,*,,,,,3235,,
077- 652,0,0,S03,41.0000000000,US,2024-06-26 00:00:00,,,,,,3236,,
077- 652,0,0,S05,36.0000000000,US,2024-06-26 00:00:00,*,,,,,3237,,
077- 653,0,0,S02,35.0000000000,US,2024-07-26 00:00:00,*,,,yulya,2024-07-26 10:11:49.560000,3974,,
077- 656,0,0,S02,35.0000000000,US,2024-07-26 00:00:00,*,,,yulya,2024-07-26 10:12:09.463000,3975,,
077 66,0,0,S02,26.0000000000,US,2024-03-27 00:00:00,*,,,,,2157,,
077- 673,0,0,S02,35.0000000000,US,2024-07-26 00:00:00,*,,,yulya,2024-07-26 10:12:26.547000,3976,,
077- 678,0,0,S02,35.0000000000,US,2025-05-23 00:00:00,*,,,yulya,2025-05-23 13:26:08.793000,3977,,KGShop
077- 678,0,0,S03,37.0000000000,US,2025-05-23 00:00:00,,,,yulya,2025-05-23 13:26:08.790000,3978,,KGShop
077- 720,0,0,S03,42.0000000000,US,2024-06-26 00:00:00,,,,,,3238,,
077- 720,0,0,S05,38.0000000000,US,2024-06-26 00:00:00,*,,,,,3239,,
077- 721,0,0,S03,41.0000000000,US,2024-06-26 00:00:00,,,,,,3240,,
077- 721,0,0,S05,37.0000000000,US,2024-06-26 00:00:00,*,,,,,3241,,
077- 722,0,0,S03,40.0000000000,US,2024-06-26 00:00:00,,,,,,3242,,
077- 722,0,0,S05,36.0000000000,US,2024-06-26 00:00:00,*,,,,,3243,,
077- 723,0,0,S03,39.0000000000,US,2024-06-26 00:00:00,,,,,,3244,,
077- 723,0,0,S05,35.0000000000,US,2024-06-26 00:00:00,*,,,,,3245,,
077- 724,0,0,S03,42.0000000000,US,2024-06-26 00:00:00,,,,,,3246,,
077- 724,0,0,S05,38.0000000000,US,2024-06-26 00:00:00,*,,,,,3247,,
077- 725,0,0,S03,42.0000000000,US,2024-06-26 00:00:00,,,,,,3248,,
077- 725,0,0,S05,38.0000000000,US,2024-06-26 00:00:00,*,,,,,3249,,
077- 726,0,0,S03,40.0000000000,US,2024-06-26 00:00:00,,,,,,3250,,
077- 726,0,0,S05,36.0000000000,US,2024-06-26 00:00:00,*,,,,,3251,,
077- 727,0,0,S03,48.0000000000,US,2024-06-26 00:00:00,,,,,,3252,,
077- 727,0,0,S05,42.0000000000,US,2024-06-26 00:00:00,*,,,,,3253,,
077- 79,0,0,S02,24.0000000000,US,2025-03-21 00:00:00,*,yulya,2025-03-21 14:12:40.387000,yulya,2025-03-21 14:13:06.847000,7296,KGShop,KGShop
077- 82,0,0,S02,24.0000000000,US,2025-03-27 00:00:00,*,yulya,2025-03-27 15:32:23.100000,yulya,2025-03-27 15:33:21.510000,7297,KGShop,KGShop
077- 82-1,0,0,S02,24.0000000000,US,2025-03-27 15:38:53.833000,*,yulya,2025-03-27 15:38:53.833000,,,7298,KGShop,
077- 900,0,0,S02,34.0000000000,US,2024-06-11 00:00:00,*,,,,,2845,,
077- 900-A,0,0,S02,34.0000000000,US,2024-06-11 00:00:00,*,,,,,2846,,
077- 901,0,0,S02,34.0000000000,US,2024-06-11 00:00:00,*,,,,,2847,,
077-01,0,0,S02,26.0000000000,US,2024-12-27 12:48:13.697000,*,yulya,2024-12-27 12:48:13.697000,,,6683,KGShop,
077-013,0,0,S02,26.0000000000,US,2024-12-27 12:43:52.470000,*,yulya,2024-12-27 12:43:52.470000,,,6682,KGShop,
077-015,0,0,S02,26.0000000000,US,2024-12-27 12:28:22.760000,*,yulya,2024-12-27 12:28:22.760000,,,6679,KGShop,
077-016,0,0,S02,26.0000000000,US,2024-12-27 12:22:14.250000,*,yulya,2024-12-27 12:22:14.250000,,,6678,KGShop,
077-019,0,0,S02,26.0000000000,US,2024-12-27 12:31:19.877000,*,yulya,2024-12-27 12:31:19.877000,,,6680,KGShop,
077-027,0,0,S02,26.0000000000,US,2024-12-27 12:41:06.057000,*,yulya,2024-12-27 12:41:06.057000,,,6681,KGShop,
077-053,0,0,S02,26.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 12:07:00.290000,yulya,2024-12-27 12:17:10.503000,6677,KGShop,KGShop
077-054,0,0,S02,26.0000000000,US,2024-12-27 13:16:14.157000,*,yulya,2024-12-27 13:16:14.157000,,,6687,KGShop,
077-055,0,0,S02,26.0000000000,US,2024-12-27 13:18:31.657000,*,yulya,2024-12-27 13:18:31.657000,,,6688,KGShop,
077-08,0,0,S02,26.0000000000,US,2024-12-27 12:51:32.720000,*,yulya,2024-12-27 12:51:32.720000,,,6684,KGShop,
077-1010,0,0,S02,34.0000000000,US,2024-11-28 15:03:47.947000,*,yulya,2024-11-28 15:03:47.947000,,,6151,KGShop,
077-456,0,0,S02,26.0000000000,US,2024-12-27 12:55:45.857000,*,yulya,2024-12-27 12:55:45.857000,,,6685,KGShop,
077-456 Z,0,0,S02,26.0000000000,US,2024-12-27 13:13:07.833000,*,yulya,2024-12-27 13:13:07.833000,,,6686,KGShop,
077-6000,0,0,S02,34.0000000000,US,2024-11-28 14:55:24.057000,*,yulya,2024-11-28 14:55:24.057000,,,6147,KGShop,
077-6001,0,0,S02,34.0000000000,US,2024-11-28 15:02:10.717000,*,yulya,2024-11-28 15:02:10.717000,,,6150,KGShop,
077-6002,0,0,S02,34.0000000000,US,2024-11-28 15:35:57.413000,*,yulya,2024-11-28 15:35:57.413000,,,6158,KGShop,
077-6003,0,0,S02,34.0000000000,US,2024-11-28 15:39:09.723000,*,yulya,2024-11-28 15:39:09.727000,,,6159,KGShop,
077-6004,0,0,S02,34.0000000000,US,2024-11-28 15:00:02.140000,*,yulya,2024-11-28 15:00:02.140000,,,6149,KGShop,
077-6005,0,0,S02,34.0000000000,US,2024-11-28 15:30:59.830000,*,yulya,2024-11-28 15:30:59.830000,,,6156,KGShop,
077-6006,0,0,S02,34.0000000000,US,2024-11-28 15:32:31.923000,*,yulya,2024-11-28 15:32:31.923000,,,6157,KGShop,
077-673,0,0,S02,34.0000000000,US,2024-11-28 15:48:39.437000,*,yulya,2024-11-28 15:48:39.437000,,,6162,KGShop,
077-7000,0,0,S02,34.0000000000,US,2024-11-28 14:12:41.883000,*,yulya,2024-11-28 14:12:41.883000,,,6145,KGShop,
077-7001,0,0,S02,34.0000000000,US,2024-11-28 14:05:56.273000,*,yulya,2024-11-28 14:05:56.273000,,,6143,KGShop,
077-7002,0,0,S02,34.0000000000,US,2024-11-28 15:08:39.260000,*,yulya,2024-11-28 15:08:39.260000,,,6152,KGShop,
077-7003,0,0,S02,34.0000000000,US,2024-11-28 14:53:24.443000,*,yulya,2024-11-28 14:53:24.443000,,,6146,KGShop,
077-7004,0,0,S02,34.0000000000,US,2024-11-28 15:12:31.343000,*,yulya,2024-11-28 15:12:31.343000,,,6154,KGShop,
077-7005,0,0,S02,34.0000000000,US,2024-11-28 15:29:34.630000,*,yulya,2024-11-28 15:29:34.630000,,,6155,KGShop,
077-7006,0,0,S02,34.0000000000,US,2024-11-28 15:11:11.467000,*,yulya,2024-11-28 15:11:11.467000,,,6153,KGShop,
077-7007,0,0,S02,34.0000000000,US,2024-11-28 15:42:30.143000,*,yulya,2024-11-28 15:42:30.143000,,,6160,KGShop,
077-7008,0,0,S02,34.0000000000,US,2024-11-28 14:07:30.033000,*,yulya,2024-11-28 14:07:30.033000,,,6144,KGShop,
077-7009,0,0,S02,34.0000000000,US,2024-11-28 14:58:10.333000,*,yulya,2024-11-28 14:58:10.333000,,,6148,KGShop,
077-7010,0,0,S02,34.0000000000,US,2024-11-28 00:00:00,*,yulya,2024-11-28 14:00:42.060000,yulya,2024-11-28 14:04:31.680000,6142,KGShop,KGShop
077-7011,0,0,S02,34.0000000000,US,2024-11-28 15:46:22.910000,*,yulya,2024-11-28 15:46:22.910000,,,6161,KGShop,
077-7012,0,0,S02,32.0000000000,US,2024-11-28 00:00:00,*,yulya,2024-11-28 15:52:29.020000,yulya,2024-11-28 15:55:09.140000,6163,KGShop,KGShop
080- 1319,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3507,,
080- 1321,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3508,,
080- 1324,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3509,,
080- 1325-1,0,0,S02,33.0000000000,US,2024-07-09 00:00:00,*,,,,,3510,,
080- 1327,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3511,,
080- 1330,0,0,S02,36.0000000000,US,2024-07-09 00:00:00,*,,,,,3512,,
080- 1331,0,0,S02,36.0000000000,US,2024-07-09 00:00:00,*,,,,,3513,,
080- 1332,0,0,S02,35.0000000000,US,2024-07-09 00:00:00,*,,,,,3514,,
080- 1333,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3515,,
080- 1335,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3516,,
080- 1339,0,0,S02,33.0000000000,US,2024-07-09 00:00:00,*,,,,,3517,,
080- 1340,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3518,,
080- 1341,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3519,,
080- 1343,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3520,,
080- 1347,0,0,S02,33.0000000000,US,2024-07-09 00:00:00,*,,,,,3521,,
080- 1349,0,0,S02,35.0000000000,US,2024-07-09 00:00:00,*,,,,,3522,,
080- 1353,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3523,,
080- 1355,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3524,,
080- 1356,0,0,S02,35.0000000000,US,2024-07-09 00:00:00,*,,,,,3525,,
080- 1357,0,0,S02,35.0000000000,US,2024-07-09 00:00:00,*,,,,,3526,,
080- 1358,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3527,,
080- 1359,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3528,,
080- 1360,0,0,S02,35.0000000000,US,2024-07-09 00:00:00,*,,,,,3529,,
080- 1361,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3530,,
080- 1362,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3531,,
080- 1363,0,0,S02,35.0000000000,US,2024-07-09 00:00:00,*,,,,,3532,,
080- 1364,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3533,,
080- 1368,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3534,,
080- 1369,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3535,,
080- 1370,0,0,S02,35.0000000000,US,2024-07-09 00:00:00,*,,,,,3536,,
080- 1371,0,0,S02,35.0000000000,US,2024-07-09 00:00:00,*,,,,,3537,,
080- 1373,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3538,,
080- 1374,0,0,S02,35.0000000000,US,2024-07-09 00:00:00,*,,,,,3539,,
080- 1382,0,0,S02,33.0000000000,US,2024-07-09 00:00:00,*,,,,,3540,,
080- 1383,0,0,S02,33.0000000000,US,2024-07-09 00:00:00,*,,,,,3541,,
080- 1384,0,0,S02,35.0000000000,US,2024-07-09 00:00:00,*,,,,,3542,,
080- 1386,0,0,S02,34.0000000000,US,2024-07-09 00:00:00,*,,,,,3543,,
080- 1388,0,0,S02,37.0000000000,US,2024-07-09 00:00:00,*,,,,,3544,,
080- 1402,0,0,S02,37.0000000000,US,2024-07-09 00:00:00,*,,,,,3545,,
080- 1403,0,0,S02,37.0000000000,US,2024-07-09 00:00:00,*,,,,,3546,,
080- 1404,0,0,S02,33.0000000000,US,2024-07-09 00:00:00,*,,,,,3547,,
080- 1406,0,0,S02,37.0000000000,US,2024-08-05 00:00:00,*,,,,,4090,,
080- 1407,0,0,S02,33.0000000000,US,2024-07-10 00:00:00,*,,,,,3552,,
080- 1408,0,0,S02,34.0000000000,US,2024-07-10 00:00:00,*,,,,,3553,,
080- 1409,0,0,S02,33.0000000000,US,2024-07-10 00:00:00,*,,,,,3554,,
080- 1445,0,0,S02,34.0000000000,US,2024-07-10 00:00:00,*,,,,,3555,,
080- 1446 ,0,0,S02,35.0000000000,US,2024-07-10 00:00:00,*,,,,,3556,,
080- 1447,0,0,S02,33.0000000000,US,2024-07-10 00:00:00,*,,,,,3557,,
080- 1448,0,0,S02,37.0000000000,US,2024-07-10 00:00:00,*,,,,,3558,,
080- 1449,0,0,S02,35.0000000000,US,2024-07-10 00:00:00,*,,,,,3559,,
080- 1450,0,0,S02,34.0000000000,US,2024-07-10 00:00:00,*,,,,,3560,,
080- 1451,0,0,S02,35.0000000000,US,2024-07-10 00:00:00,*,,,,,3561,,
080- 1452,0,0,S02,36.0000000000,US,2024-07-10 00:00:00,*,,,,,3562,,
080- 1453,0,0,S02,34.0000000000,US,2024-07-10 00:00:00,*,,,,,3563,,
080- 1454,0,0,S02,37.0000000000,US,2024-07-10 00:00:00,*,,,,,3564,,
080- 773,0,0,S02,32.0000000000,US,2025-05-12 00:00:00,*,yulya,2025-05-12 12:01:05.440000,yulya,2025-05-12 12:02:10.230000,7321,KGShop,KGShop
080- 974-1,0,0,S02,29.0000000000,US,2025-05-09 00:00:00,*,yulya,2025-05-09 16:28:41.590000,yulya,2025-05-09 17:05:24.257000,7320,KGShop,KGShop
080-1550,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:41:10.147000,yulya,2024-11-18 10:21:47.993000,5678,KGShop,KGShop
080-1552,0,0,S02,31.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:54:04.207000,yulya,2024-11-18 10:22:11.283000,5684,KGShop,KGShop
080-1553,0,0,S02,31.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 12:33:55.557000,yulya,2024-11-18 10:22:28.343000,5692,KGShop,KGShop
080-1554,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:15:36.950000,yulya,2024-11-18 10:22:46.753000,5731,KGShop,KGShop
080-1555,0,0,S02,28.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:22:43.390000,yulya,2024-11-18 10:23:08.233000,5732,KGShop,KGShop
080-1556,0,0,S02,28.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:41:38.390000,yulya,2024-11-18 10:23:27.500000,5739,KGShop,KGShop
080-1557,0,0,S02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 13:41:48.750000,yulya,2024-11-18 10:23:57.440000,5713,KGShop,KGShop
080-1558,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:58:49.730000,yulya,2024-11-18 10:24:15.507000,5687,KGShop,KGShop
080-1559,0,0,S02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 15:23:53.743000,yulya,2024-11-18 10:24:59.427000,5727,KGShop,KGShop
080-1560,0,0,S02,27.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 17:27:56.593000,yulya,2024-11-18 10:25:23.380000,5751,KGShop,KGShop
080-1562,0,0,S02,27.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 17:21:36.197000,yulya,2024-11-18 10:25:43.160000,5749,KGShop,KGShop
080-1564,0,0,S02,27.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 17:14:54.480000,yulya,2024-11-18 10:26:03.780000,5746,KGShop,KGShop
080-1565,0,0,S02,27.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 17:29:46.650000,yulya,2024-11-18 10:26:21.613000,5752,KGShop,KGShop
080-1566,0,0,S02,27.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:55:50.557000,yulya,2024-11-18 10:26:37.637000,5742,KGShop,KGShop
080-1568,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:37:46.693000,yulya,2024-11-18 10:27:05.517000,5676,KGShop,KGShop
080-1569,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:16:11.190000,yulya,2024-11-18 10:27:23.567000,5669,KGShop,KGShop
080-1574,0,0,S02,28.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 13:34:05.360000,yulya,2024-11-18 10:28:26.667000,5709,KGShop,KGShop
080-1576,0,0,S02,31.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:13:10.633000,yulya,2024-11-18 10:28:45.367000,5668,KGShop,KGShop
080-1577,0,0,S02,27.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 15:26:00.650000,yulya,2024-11-18 10:29:00.873000,5728,KGShop,KGShop
080-1578,0,0,S02,27.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 15:13:50.090000,yulya,2024-11-18 10:29:18.700000,5725,KGShop,KGShop
080-1580,0,0,S02,26.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:52:37.390000,yulya,2024-11-18 10:29:46.613000,5741,KGShop,KGShop
080-1581,0,0,S02,26.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:57:11.400000,yulya,2024-11-18 10:30:03.543000,5743,KGShop,KGShop
080-1582,0,0,S02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 13:45:42.083000,yulya,2024-11-18 10:30:20.223000,5715,KGShop,KGShop
080-1583,0,0,S02,27.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 13:50:59.650000,yulya,2024-11-18 10:30:39.720000,5717,KGShop,KGShop
080-1583-1,0,0,S02,27.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-05 15:34:45.897000,yulya,2024-11-18 10:30:55.550000,5786,KGShop,KGShop
080-1584,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 17:16:35.147000,yulya,2024-11-18 10:31:12.580000,5747,KGShop,KGShop
080-1585,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 12:36:48.560000,yulya,2024-11-18 10:31:31.210000,5694,KGShop,KGShop
080-1590,0,0,S02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 15:01:15.520000,yulya,2024-11-18 10:31:53.620000,5720,KGShop,KGShop
080-1591,0,0,S02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:03:38.410000,yulya,2024-11-18 10:32:11.250000,5663,KGShop,KGShop
080-1592,0,0,S02,30.0000000000,US,2024-11-04 00:00:00,*,yulya,2024-11-01 12:35:21.637000,yulya,2024-11-04 16:07:12.473000,5693,KGShop,KGShop
080-1594,0,0,S02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 15:10:27.087000,yulya,2024-11-18 10:32:45.297000,5723,KGShop,KGShop
080-1595,0,0,S02,28.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 13:35:20.920000,yulya,2024-11-18 10:33:03.890000,5710,KGShop,KGShop
080-1596,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:07:55.203000,yulya,2024-11-18 10:33:19.950000,5665,KGShop,KGShop
080-1597,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:05:09.170000,yulya,2024-11-18 10:33:36.910000,5664,KGShop,KGShop
080-1598,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:34:34.123000,yulya,2024-11-18 10:33:52.657000,5674,KGShop,KGShop
080-1599,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 10:52:09.880000,yulya,2024-11-18 10:34:09.153000,5659,KGShop,KGShop
080-1600,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 12:07:12.100000,yulya,2024-11-18 10:34:35.207000,5691,KGShop,KGShop
080-1601,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 12:53:34.537000,yulya,2024-11-18 10:34:50.250000,5698,KGShop,KGShop
080-1602,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:43:19.797000,yulya,2024-11-18 10:35:05.940000,5740,KGShop,KGShop
080-1603,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:11:17.547000,yulya,2024-11-18 10:35:20.853000,5667,KGShop,KGShop
080-1604,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:57:31.270000,yulya,2024-11-18 10:35:39.383000,5686,KGShop,KGShop
080-1605,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:10:05.637000,yulya,2024-11-18 10:35:54.860000,5666,KGShop,KGShop
080-1606,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:39:49.457000,yulya,2024-11-18 10:36:42.580000,5738,KGShop,KGShop
080-1607,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 17:18:05.153000,yulya,2024-11-18 10:36:58.477000,5748,KGShop,KGShop
080-1608,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:23:34.860000,yulya,2024-11-18 10:37:15.307000,5670,KGShop,KGShop
080-1609,0,0,S02,28.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 13:26:30.423000,yulya,2024-11-18 10:37:32.337000,5708,KGShop,KGShop
080-1610,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 12:06:07.093000,yulya,2024-11-18 10:38:00.740000,5690,KGShop,KGShop
080-1612,0,0,S02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 10:58:19.720000,yulya,2024-11-18 10:38:16.440000,5661,KGShop,KGShop
080-1613,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:13:55.823000,yulya,2024-11-18 10:38:31.040000,5730,KGShop,KGShop
080-1616,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:31:04.680000,yulya,2024-11-18 10:38:57.587000,5735,KGShop,KGShop
080-1617,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 12:59:21.477000,yulya,2024-11-18 10:39:12.140000,5700,KGShop,KGShop
080-1618,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 17:23:18.897000,yulya,2024-11-18 10:39:27.290000,5750,KGShop,KGShop
080-1619,0,0,S02,27.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 17:31:12.777000,yulya,2024-11-18 10:40:06.040000,5753,KGShop,KGShop
080-1620,0,0,S02,28.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 17:12:53.603000,yulya,2024-11-18 10:40:32.450000,5745,KGShop,KGShop
080-1621,0,0,S02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:26:39.487000,yulya,2024-11-18 10:40:47.550000,5671,KGShop,KGShop
080-1622,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:52:02.833000,yulya,2024-11-18 10:41:03.367000,5683,KGShop,KGShop
080-1623,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:33:06.450000,yulya,2024-11-18 10:41:23.510000,5736,KGShop,KGShop
080-1624,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 15:20:20.420000,yulya,2024-11-18 10:41:51.190000,5726,KGShop,KGShop
080-1625,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:29:25.040000,yulya,2024-11-18 10:42:07.100000,5672,KGShop,KGShop
080-1628,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:46:53.743000,yulya,2024-11-18 10:42:28.333000,5681,KGShop,KGShop
080-1629,0,0,S02,28.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 13:37:39.137000,yulya,2024-11-18 10:42:46.160000,5711,KGShop,KGShop
080-1630,0,0,S02,28.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:58:51.830000,yulya,2024-11-18 10:47:35.940000,5744,KGShop,KGShop
080-1631,0,0,S02,28.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:35:55.060000,yulya,2024-11-18 10:47:54.123000,5675,KGShop,KGShop
080-1632,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 12:00:48.160000,yulya,2024-11-18 10:48:12.260000,5688,KGShop,KGShop
080-1633,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:01:39.880000,yulya,2024-11-18 10:48:32.660000,5662,KGShop,KGShop
080-1634,0,0,S02,30.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 12:40:01.673000,yulya,2024-11-18 10:48:49.357000,5695,KGShop,KGShop
080-1635,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 15:02:36.977000,yulya,2024-11-18 10:49:03.763000,5721,KGShop,KGShop
080-1637,0,0,S02,27.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 15:08:51.983000,yulya,2024-11-18 10:49:27.773000,5722,KGShop,KGShop
080-1639,0,0,S02,28.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 13:52:26.723000,yulya,2024-11-18 10:50:01.317000,5718,KGShop,KGShop
080-1641,0,0,S02,27.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 13:40:12.790000,yulya,2024-11-18 10:50:25.780000,5712,KGShop,KGShop
080-1644,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:42:50.930000,yulya,2024-11-18 10:50:47.543000,5679,KGShop,KGShop
080-1645,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:25:21.273000,yulya,2024-11-18 10:51:04.670000,5733,KGShop,KGShop
080-1646,0,0,S02,29.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:39:30.843000,yulya,2024-11-18 10:51:20,5677,KGShop,KGShop
