FisNo,FisTip,FisTar,Location,CariKod,BelgeNo,BelgeTar,iskonto,iskontoTut,ParaCinsi,GelenDep,GidenDep,SKullanici,KDVCheck,MuhFisNo,iptal,insUN,insDT,updUN,updDT,FisTur,locked,kgid,insApp,updApp
7688,0,2024-10-30 13:01:32,L001,,,2024-10-30 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-30 13:24:12.303000,,,0,,7688,KGShop,
7689,0,2024-10-30 15:05:17,L001,,,2024-10-30 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-30 16:07:19.173000,yulya,2024-10-30 16:15:24.353000,0,,7689,KGShop,KGShop
7690,0,2024-10-30 16:39:35,L001,,,2024-10-30 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-30 16:39:52.403000,,,0,,7690,KGShop,
7691,0,2024-10-30 18:05:05,L001,,,2024-10-30 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-30 18:25:03.260000,yulya,2024-10-31 10:17:38.693000,0,,7691,KGShop,KGShop
7692,0,2024-10-31 13:25:31,L001,,,2024-10-31 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-31 13:25:49.137000,yulya,2024-10-31 17:10:08.760000,0,,7692,KGShop,KGShop
7693,0,2024-10-31 17:44:07,L001,,,2024-10-31 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-31 17:44:20.397000,,,0,,7693,KGShop,
7694,0,2024-10-31 17:57:57,L001,,,2024-10-31 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-10-31 17:59:12.570000,,,0,,7694,KGShop,
7695,0,2024-11-01 10:47:34,L001,,,2024-11-01 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-01 11:06:22.630000,,,0,,7695,KGShop,
7696,0,2024-11-01 11:09:32,L001,,,2024-11-01 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-01 11:19:05.707000,yulya,2024-11-01 11:22:10.800000,0,,7696,KGShop,KGShop
7697,0,2024-11-01 11:24:25,L001,,,2024-11-01 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-01 12:00:07.933000,,,0,,7697,KGShop,
7698,0,2024-11-01 12:01:57,L001,,,2024-11-01 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-01 12:07:56.517000,,,0,,7698,KGShop,
7699,0,2024-11-01 12:32:09,L001,,,2024-11-01 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-01 12:43:53.040000,,,0,,7699,KGShop,
7700,0,2024-11-01 12:53:01,L001,,,2024-11-01 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-01 13:19:18.280000,yulya,2024-11-01 13:53:21.673000,0,,7700,KGShop,KGShop
7701,0,2024-11-01 15:00:44,L001,,,2024-11-01 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-01 15:20:24.087000,,,0,,7701,KGShop,
7702,0,2024-11-01 15:22:43,L001,,,2024-11-01 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-01 16:26:45.167000,,,0,,7702,KGShop,
7703,0,2024-11-01 16:29:14,L001,,,2024-11-01 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-01 16:44:36.993000,,,0,,7703,KGShop,
7704,0,2024-11-01 16:53:48,L001,,,2024-11-01 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-01 17:00:26.737000,,,0,,7704,KGShop,
7705,0,2024-11-01 17:06:59,L001,,,2024-11-01 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-01 17:24:37.177000,yulya,2024-11-04 16:44:49.600000,0,,7705,KGShop,KGShop
7706,0,2024-11-01 17:29:14,L001,,,2024-11-01 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-01 17:32:24.340000,,,0,,7706,KGShop,
7707,0,2024-11-04 10:22:39,L001,,,2024-11-04 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-04 11:20:13.800000,,,0,,7707,KGShop,
7708,0,2024-11-04 12:18:24,L001,,,2024-11-04 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-04 12:27:49.460000,,,0,,7708,KGShop,
7709,0,2024-11-04 14:58:13,L001,,,2024-11-04 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-04 15:16:45.517000,,,0,,7709,KGShop,
7710,0,2024-11-04 16:54:36,L001,,,2024-11-04 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-04 16:54:48.170000,,,0,,7710,KGShop,
7711,0,2024-11-04 17:16:52,L001,,,2024-11-04 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-04 17:17:22.123000,,,0,,7711,KGShop,
7712,0,2024-11-05 10:30:00,L001,,,2024-11-05 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-05 10:51:03.633000,,,0,,7712,KGShop,
7713,0,2024-11-05 12:57:58,L001,,,2024-11-05 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-05 12:58:21.347000,,,0,,7713,KGShop,
7714,0,2024-11-05 15:35:42,L001,,,2024-11-05 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-05 15:36:08.150000,,,0,,7714,KGShop,
7715,0,2024-11-06 15:01:35,L001,,,2024-11-06 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-06 15:02:24.940000,yulya,2024-11-06 15:07:00.717000,0,,7715,KGShop,KGShop
7716,0,2024-11-06 17:58:50,L001,,,2024-11-06 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-06 18:08:46.527000,yulya,2024-11-07 16:26:11.133000,0,,7716,KGShop,KGShop
7717,0,2024-11-07 16:32:02,L001,,,2024-11-07 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-07 16:32:29.400000,,,0,,7717,KGShop,
7718,0,2024-11-08 11:05:15,L001,,,2024-11-08 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-08 12:29:46.190000,,,0,,7718,KGShop,
7719,0,2024-11-08 12:57:34,L001,,,2024-11-08 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-08 13:38:17.720000,,,0,,7719,KGShop,
7720,0,2024-11-08 13:47:56,L001,,,2024-11-08 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-08 14:05:01.830000,yulya,2024-11-08 14:08:57.377000,0,,7720,KGShop,KGShop
7721,0,2024-11-08 14:13:27,L001,,,2024-11-08 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-08 14:13:46.907000,,,0,,7721,KGShop,
7722,0,2024-11-13 11:59:45,L001,,,2024-11-13 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-13 12:55:35.783000,,,0,,7722,KGShop,
7723,0,2024-11-14 13:53:44,L001,,,2024-11-14 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-14 13:54:16.493000,,,0,,7723,KGShop,
7724,0,2024-11-14 14:06:04,L001,,,2024-11-14 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-14 14:08:49.973000,,,0,,7724,KGShop,
7725,0,2024-11-15 11:07:55,L001,,,2024-11-15 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-15 11:16:36.443000,yulya,2024-11-15 11:50:16.267000,0,,7725,KGShop,KGShop
7726,0,2024-11-15 11:59:37,L001,,,2024-11-15 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-15 11:59:55.147000,,,0,,7726,KGShop,
7727,0,2024-11-18 16:13:17,L001,,,2024-11-18 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-18 16:13:57.167000,,,0,,7727,KGShop,
7728,0,2024-11-18 16:19:06,L001,,,2024-11-18 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-18 16:19:26.497000,,,0,,7728,KGShop,
7729,0,2024-11-19 10:51:32,L001,,,2024-11-19 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-19 12:07:14.573000,yulya,2024-11-19 13:04:06.433000,0,,7729,KGShop,KGShop
7730,0,2024-11-19 13:10:13,L001,,,2024-11-19 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-19 14:35:56.377000,,,0,,7730,KGShop,
7731,0,2024-11-19 14:36:28,L001,,,2024-11-19 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-19 15:02:53.423000,,,0,,7731,KGShop,
7732,0,2024-11-19 15:39:26,L001,,,2024-11-19 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-19 15:39:41.130000,,,0,,7732,KGShop,
7733,0,2024-11-19 16:21:18,L001,,,2024-11-19 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-19 16:28:41.640000,,,0,,7733,KGShop,
7734,0,2024-11-20 12:02:14,L001,,,2024-11-20 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-20 13:42:28.137000,,,0,,7734,KGShop,
7735,0,2024-11-20 14:19:02,L001,,,2024-11-20 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-20 15:16:05.723000,yulya,2024-11-20 15:22:37.597000,0,,7735,KGShop,KGShop
7736,0,2024-11-20 15:40:14,L001,,,2024-11-20 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-20 16:18:28.507000,,,0,,7736,KGShop,
7737,0,2024-11-20 16:25:06,L001,,,2024-11-20 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-20 16:56:33.423000,,,0,,7737,KGShop,
7738,0,2024-11-20 17:09:02,L001,,,2024-11-20 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-20 17:49:57.660000,,,0,,7738,KGShop,
7739,0,2024-11-21 10:42:45,L001,,,2024-11-21 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-21 11:03:22.693000,,,0,,7739,KGShop,
7740,0,2024-11-21 11:58:25,L001,,,2024-11-21 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-21 12:54:02.700000,,,0,,7740,KGShop,
7741,0,2024-11-21 13:01:48,L001,,,2024-11-21 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-21 13:02:01.450000,,,0,,7741,KGShop,
7742,0,2024-11-21 13:19:23,L001,,,2024-11-21 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-21 13:32:14.430000,,,0,,7742,KGShop,
7743,0,2024-11-21 15:11:03,L001,,,2024-11-21 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-21 15:25:35.503000,,,0,,7743,KGShop,
7744,0,2024-11-22 12:10:42,L001,,,2024-11-22 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-22 12:31:29.563000,,,0,,7744,KGShop,
7745,0,2024-11-22 12:35:17,L001,,,2024-11-22 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-22 12:42:25.837000,yulya,2024-11-22 12:58:34.433000,0,,7745,KGShop,KGShop
7746,0,2024-11-22 13:01:10,L001,,,2024-11-22 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-22 13:21:20.313000,yulya,2024-11-22 13:40:06.190000,0,,7746,KGShop,KGShop
7747,0,2024-11-22 15:10:29,L001,,,2024-11-22 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-22 16:17:11.150000,,,0,,7747,KGShop,
7748,0,2024-11-22 17:22:37,L001,,,2024-11-22 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-22 17:33:41.207000,,,0,,7748,KGShop,
7749,0,2024-11-25 15:22:56,L001,,,2024-11-25 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-25 16:09:36.583000,,,0,,7749,KGShop,
7750,0,2024-11-25 16:15:35,L001,,,2024-11-25 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-25 16:15:48.700000,,,0,,7750,KGShop,
7751,0,2024-11-25 16:23:21,L001,,,2024-11-25 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-25 16:23:34.520000,,,0,,7751,KGShop,
7752,0,2024-11-25 16:30:07,L001,,,2024-11-25 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-25 16:30:35.087000,,,0,,7752,KGShop,
7753,0,2024-11-25 17:08:17,L001,,,2024-11-25 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-25 18:14:29.930000,,,0,,7753,KGShop,
7754,0,2024-11-28 14:04:57,L001,,,2024-11-28 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-28 15:55:38.493000,,,0,,7754,KGShop,
7755,0,2024-11-28 16:12:55,L001,,,2024-11-28 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-28 16:13:33.153000,yulya,2024-11-28 18:28:08.143000,0,,7755,KGShop,KGShop
7756,0,2024-11-28 17:00:14,L001,,,2024-11-28 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-28 18:20:42.313000,,,0,,7756,KGShop,
7757,0,2024-11-28 19:05:13,L001,,,2024-11-28 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-28 19:06:09.893000,,,0,,7757,KGShop,
7758,0,2024-11-29 10:22:04,L001,,,2024-11-29 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-29 11:15:40.343000,,,0,,7758,KGShop,
7759,0,2024-11-29 12:44:52,L001,,,2024-11-29 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-29 13:38:25.950000,yulya,2024-11-29 14:37:33.663000,0,,7759,KGShop,KGShop
7760,0,2024-11-29 15:07:26,L001,,,2024-11-29 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-29 15:07:37.257000,,,0,,7760,KGShop,
7761,0,2024-11-29 16:44:02,L001,,,2024-11-29 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-29 16:45:37.703000,yulya,2024-11-29 16:53:26.490000,0,,7761,KGShop,KGShop
7762,0,2024-11-29 16:59:37,L001,,,2024-11-29 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-11-29 16:59:53.600000,,,0,,7762,KGShop,
7763,0,2024-12-02 10:09:28,L001,,,2024-12-02 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-02 10:09:57.277000,,,0,,7763,KGShop,
7764,0,2024-12-02 10:16:04,L001,,,2024-12-02 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-02 10:16:15.510000,,,0,,7764,KGShop,
7765,0,2024-12-02 10:29:43,L001,,,2024-12-02 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-02 10:38:26.760000,,,0,,7765,KGShop,
7766,0,2024-12-02 11:20:46,L001,,,2024-12-02 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-02 12:56:22.883000,,,0,,7766,KGShop,
7767,0,2024-12-02 15:55:53,L001,,,2024-12-02 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-02 16:30:55.917000,,,0,,7767,KGShop,
7768,0,2024-12-03 11:30:14,L001,,,2024-12-03 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-03 11:30:29.100000,,,0,,7768,KGShop,
7769,0,2024-12-04 12:14:23,L001,,,2024-12-04 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-04 12:21:39.500000,yulya,2024-12-04 12:22:07.030000,0,,7769,KGShop,KGShop
7770,0,2024-12-05 11:09:56,L001,,,2024-12-05 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-05 12:11:57.580000,,,0,,7770,KGShop,
7771,0,2024-12-05 12:29:25,L001,,,2024-12-05 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-05 12:29:42.040000,,,0,,7771,KGShop,
7772,0,2024-12-05 13:04:24,L001,,,2024-12-05 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-05 13:18:01.233000,,,0,,7772,KGShop,
7773,0,2024-12-05 15:02:48,L001,,,2024-12-05 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-05 15:49:16.267000,,,0,,7773,KGShop,
7774,0,2024-12-06 11:02:27,L001,,,2024-12-06 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-06 11:59:20.330000,,,0,,7774,KGShop,
7775,0,2024-12-09 10:46:19,L001,,,2024-12-09 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-09 12:13:59.047000,,,0,,7775,KGShop,
7776,0,2024-12-10 11:34:06,L001,,,2024-12-10 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-10 12:15:08.287000,,,0,,7776,KGShop,
7777,0,2024-12-11 17:08:36,L001,,,2024-12-11 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-11 18:03:19,,,0,,7777,KGShop,
7778,0,2024-12-11 18:06:58,L001,,,2024-12-11 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-11 18:37:46.057000,,,0,,7778,KGShop,
7779,0,2024-12-12 10:44:59,L001,,,2024-12-12 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-12 11:59:36.530000,yulya,2024-12-12 12:03:28.273000,0,,7779,KGShop,KGShop
7780,0,2024-12-12 12:24:42,L001,,,2024-12-12 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-12 12:24:58.877000,,,0,,7780,KGShop,
7781,0,2024-12-12 12:52:09,L001,,,2024-12-12 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-12 12:52:21.723000,,,0,,7781,KGShop,
7782,0,2024-12-12 13:15:41,L001,,,2024-12-12 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-12 13:23:42.707000,,,0,,7782,KGShop,
7783,0,2024-12-12 14:34:20,L001,,,2024-12-12 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-12 15:00:54.777000,,,0,,7783,KGShop,
7784,0,2024-12-12 15:46:11,L001,,,2024-12-12 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-12 16:02:42.047000,,,0,,7784,KGShop,
7785,0,2024-12-12 16:39:43,L001,,,2024-12-12 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-12 16:40:04.040000,,,0,,7785,KGShop,
7786,0,2024-12-13 16:23:51,L001,,,2024-12-13 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-13 17:38:04.330000,,,0,,7786,KGShop,
7787,0,2024-12-13 17:45:18,L001,,,2024-12-13 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-13 17:45:37.903000,,,0,,7787,KGShop,
7788,0,2024-12-16 11:54:31,L001,,,2024-12-16 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-16 11:57:45.737000,,,0,,7788,KGShop,
7789,0,2024-12-16 12:19:49,L001,,,2024-12-16 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-16 14:02:13.693000,,,0,,7789,KGShop,
7790,0,2024-12-16 14:06:33,L001,,,2024-12-16 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-16 15:14:47.773000,,,0,,7790,KGShop,
7791,0,2024-12-16 17:37:54,L001,,,2024-12-16 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-16 17:47:16.333000,,,0,,7791,KGShop,
7792,0,2024-12-16 18:00:16,L001,,,2024-12-16 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-16 18:03:37.273000,,,0,,7792,KGShop,
7793,0,2024-12-16 18:24:11,L001,,,2024-12-16 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-16 18:30:15.503000,,,0,,7793,KGShop,
7794,0,2024-12-17 10:51:07,L001,,,2024-12-17 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-17 12:41:22.197000,,,0,,7794,KGShop,
7795,0,2024-12-17 16:14:22,L001,,,2024-12-17 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-17 17:07:24.907000,,,0,,7795,KGShop,
7796,0,2024-12-19 16:49:26,L001,,,2024-12-19 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-19 17:46:35.617000,,,0,,7796,KGShop,
7797,0,2024-12-19 17:52:22,L001,,,2024-12-19 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-19 18:13:33.623000,,,0,,7797,KGShop,
7798,0,2024-12-20 11:19:40,L001,,,2024-12-20 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-20 12:45:24.720000,,,0,,7798,KGShop,
7799,0,2024-12-20 12:53:33,L001,,,2024-12-20 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-20 12:53:46.410000,,,0,,7799,KGShop,
7800,0,2024-12-20 13:03:58,L001,,,2024-12-20 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-20 13:04:12.233000,yulya,2024-12-20 13:09:34.050000,0,,7800,KGShop,KGShop
7801,0,2024-12-20 14:58:36,L001,,,2024-12-20 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-20 15:48:40.137000,,,0,,7801,KGShop,
7802,0,2024-12-20 16:40:18,L001,,,2024-12-20 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-20 16:45:35.710000,,,0,,7802,KGShop,
7803,0,2024-12-24 10:37:45,L001,,,2024-12-24 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-24 11:05:02.303000,,,0,,7803,KGShop,
7804,0,2024-12-25 13:06:02,L001,,,2024-12-25 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-25 13:06:40.657000,yulya,2024-12-25 13:08:43.067000,0,,7804,KGShop,KGShop
7805,0,2024-12-26 11:09:49,L001,,,2024-12-26 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-26 11:24:38.970000,,,0,,7805,KGShop,
7806,0,2024-12-26 12:20:40,L001,,,2024-12-26 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-26 12:43:40.713000,,,0,,7806,KGShop,
7807,0,2024-12-26 13:25:08,L001,,,2024-12-26 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-26 13:59:53.387000,yulya,2024-12-26 14:38:52.673000,0,,7807,KGShop,KGShop
7808,0,2024-12-27 12:18:22,L001,,,2024-12-27 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-27 13:20:27.950000,,,0,,7808,KGShop,
7809,0,2024-12-27 13:56:45,L001,,,2024-12-27 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-27 14:52:52.990000,,,0,,7809,KGShop,
7810,0,2024-12-27 16:23:12,L001,,,2024-12-27 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-27 17:07:36.313000,,,0,,7810,KGShop,
7811,0,2024-12-27 17:16:40,L001,,,2024-12-27 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-27 17:43:14.317000,,,0,,7811,KGShop,
7812,0,2024-12-27 17:48:16,L001,,,2024-12-27 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-27 18:04:06.310000,,,0,,7812,KGShop,
7813,0,2024-12-27 18:07:11,L001,,,2024-12-27 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-27 18:17:58.947000,,,0,,7813,KGShop,
7814,0,2024-12-27 18:23:08,L001,,,2024-12-27 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-27 18:45:06.840000,,,0,,7814,KGShop,
7815,0,2024-12-30 11:06:52,L001,,,2024-12-30 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-12-30 11:08:23.823000,yulya,2025-05-05 17:41:25.100000,0,,7815,KGShop,KGShop
7816,0,2025-01-02 12:24:30,L001,,,2025-01-02 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-02 12:32:29.060000,,,0,,7816,KGShop,
7817,0,2025-01-02 13:50:56,L001,,,2025-01-02 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-02 15:30:47.487000,,,0,,7817,KGShop,
7818,0,2025-01-02 15:57:21,L001,,,2025-01-02 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-02 15:57:33.740000,yulya,2025-01-02 16:22:21.970000,0,,7818,KGShop,KGShop
7819,0,2025-01-02 16:44:14,L001,,,2025-01-02 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-02 16:54:52.987000,,,0,,7819,KGShop,
7820,0,2025-01-02 17:15:09,L001,,,2025-01-02 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-02 17:19:20.403000,yulya,2025-01-02 17:26:23.080000,0,,7820,KGShop,KGShop
7821,0,2025-01-03 10:22:15,L001,,,2025-01-03 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-03 10:52:56.030000,,,0,,7821,KGShop,
7822,0,2025-01-03 12:59:36,L001,,,2025-01-03 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-03 13:10:41.070000,,,0,,7822,KGShop,
7823,0,2025-01-06 12:42:25,L001,,,2025-01-06 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-06 13:05:38.460000,yulya,2025-01-06 13:06:03.807000,0,,7823,KGShop,KGShop
7824,0,2025-01-06 16:19:43,L001,,,2025-01-06 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-06 16:24:21.683000,yulya,2025-01-06 16:24:35.953000,0,,7824,KGShop,KGShop
7825,0,2025-01-07 10:57:22,L001,,,2025-01-07 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-07 10:57:36.013000,,,0,,7825,KGShop,
7826,0,2025-01-07 16:04:24,L001,,,2025-01-07 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-07 16:43:15.997000,,,0,,7826,KGShop,
7827,0,2025-01-07 16:52:28,L001,,,2025-01-07 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-07 17:20:09.347000,yulya,2025-01-07 17:32:33.997000,0,,7827,KGShop,KGShop
7828,0,2025-01-07 17:40:16,L001,,,2025-01-07 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-07 18:20:21.673000,,,0,,7828,KGShop,
7829,0,2025-01-07 18:25:51,L001,,,2025-01-07 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-07 18:55:27.257000,,,0,,7829,KGShop,
7830,0,2025-01-07 19:00:25,L001,,,2025-01-07 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-07 19:19:11.060000,,,0,,7830,KGShop,
7831,0,2025-01-10 10:45:07,L001,,,2025-01-10 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-10 11:00:03.337000,,,0,,7831,KGShop,
