SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT,kgid,insApp,updApp
077- 649,0,0,A03,34.0000000000,US,2024-06-26 00:00:00,,,,,,3262,,
077- 649,0,0,A05,29.0000000000,US,2024-06-26 00:00:00,*,,,,,3263,,
077 65,0,0,A02,22.0000000000,US,2024-02-26 00:00:00,*,,,,,2099,,
077- 650,0,0,A03,37.0000000000,US,2024-06-26 00:00:00,,,,,,3264,,
077- 650,0,0,A05,32.0000000000,US,2024-06-26 00:00:00,*,,,,,3265,,
077- 651,0,0,A03,34.0000000000,US,2024-06-26 00:00:00,,,,,,3266,,
077- 651,0,0,A05,29.0000000000,US,2024-06-26 00:00:00,*,,,,,3267,,
077- 652,0,0,A03,36.0000000000,US,2024-06-26 00:00:00,,,,,,3268,,
077- 652,0,0,A05,31.0000000000,US,2024-06-26 00:00:00,*,,,,,3269,,
077- 653,0,0,A02,30.0000000000,US,2024-06-08 00:00:00,*,,,,,2839,,
077- 656,0,0,A02,30.0000000000,US,2024-06-08 00:00:00,*,,,,,2840,,
077 66,0,0,A02,22.0000000000,US,2024-03-27 00:00:00,*,,,,,2162,,
077- 673,0,0,A02,30.0000000000,US,2024-06-08 00:00:00,*,,,,,2841,,
077- 678,0,0,A02,30.0000000000,US,2024-06-08 00:00:00,*,,,,,2842,,
077- 678,0,0,A03,32.0000000000,US,2024-06-08 00:00:00,,,,,,2843,,
077- 720,0,0,A03,37.0000000000,US,2024-06-26 00:00:00,,,,,,3270,,
077- 720,0,0,A05,33.0000000000,US,2024-06-26 00:00:00,*,,,,,3271,,
077- 721,0,0,A03,36.0000000000,US,2024-06-26 00:00:00,,,,,,3272,,
077- 721,0,0,A05,32.0000000000,US,2024-06-26 00:00:00,*,,,,,3273,,
077- 722,0,0,A03,35.0000000000,US,2024-06-26 00:00:00,,,,,,3274,,
077- 722,0,0,A05,31.0000000000,US,2024-06-26 00:00:00,*,,,,,3275,,
077- 723,0,0,A03,34.0000000000,US,2024-06-26 00:00:00,,,,,,3276,,
077- 723,0,0,A05,30.0000000000,US,2024-06-26 00:00:00,*,,,,,3277,,
077- 724,0,0,A03,37.0000000000,US,2024-06-26 00:00:00,,,,,,3278,,
077- 724,0,0,A05,33.0000000000,US,2024-06-26 00:00:00,*,,,,,3279,,
077- 725,0,0,A03,37.0000000000,US,2024-06-26 00:00:00,,,,,,3280,,
077- 725,0,0,A05,33.0000000000,US,2024-06-26 00:00:00,*,,,,,3281,,
077- 726,0,0,A03,35.0000000000,US,2024-06-26 00:00:00,,,,,,3282,,
077- 726,0,0,A05,31.0000000000,US,2024-06-26 00:00:00,*,,,,,3283,,
077- 727,0,0,A03,43.0000000000,US,2024-06-26 00:00:00,,,,,,3284,,
077- 727,0,0,A05,37.0000000000,US,2024-06-26 00:00:00,*,,,,,3285,,
077- 79,0,0,A02,20.0000000000,US,2025-03-21 00:00:00,*,yulya,2025-03-21 14:12:40.327000,yulya,2025-03-21 14:13:06.817000,7306,KGShop,KGShop
077- 82,0,0,A02,20.0000000000,US,2025-03-27 00:00:00,*,yulya,2025-03-27 15:32:23.050000,yulya,2025-03-27 15:33:21.443000,7307,KGShop,KGShop
077- 82-1,0,0,A02,20.0000000000,US,2025-03-27 15:38:53.813000,*,yulya,2025-03-27 15:38:53.813000,,,7308,KGShop,
077- 900,0,0,A02,30.0000000000,US,2024-06-11 00:00:00,*,,,,,2877,,
077- 900-A,0,0,A02,30.0000000000,US,2024-06-11 00:00:00,*,,,,,2878,,
077- 901,0,0,A02,30.0000000000,US,2024-06-11 00:00:00,*,,,,,2879,,
077-01,0,0,A02,22.0000000000,US,2024-12-27 12:48:13.677000,*,yulya,2024-12-27 12:48:13.677000,,,6693,KGShop,
077-013,0,0,A02,22.0000000000,US,2024-12-27 12:43:52.453000,*,yulya,2024-12-27 12:43:52.453000,,,6692,KGShop,
077-015,0,0,A02,22.0000000000,US,2024-12-27 12:28:22.740000,*,yulya,2024-12-27 12:28:22.740000,,,6689,KGShop,
077-016,0,0,A02,22.0000000000,US,2024-12-27 12:22:14.230000,*,yulya,2024-12-27 12:22:14.230000,,,6688,KGShop,
077-019,0,0,A02,22.0000000000,US,2024-12-27 12:31:19.860000,*,yulya,2024-12-27 12:31:19.860000,,,6690,KGShop,
077-027,0,0,A02,22.0000000000,US,2024-12-27 12:41:06.040000,*,yulya,2024-12-27 12:41:06.040000,,,6691,KGShop,
077-053,0,0,A02,22.0000000000,US,2024-12-27 00:00:00,*,yulya,2024-12-27 12:07:00.270000,yulya,2024-12-27 12:17:10.490000,6687,KGShop,KGShop
077-054,0,0,A02,22.0000000000,US,2024-12-27 13:16:14.143000,*,yulya,2024-12-27 13:16:14.143000,,,6697,KGShop,
077-055,0,0,A02,22.0000000000,US,2024-12-27 13:18:31.637000,*,yulya,2024-12-27 13:18:31.637000,,,6698,KGShop,
077-08,0,0,A02,22.0000000000,US,2024-12-27 12:51:32.700000,*,yulya,2024-12-27 12:51:32.700000,,,6694,KGShop,
077-1010,0,0,A02,30.0000000000,US,2024-11-28 15:03:47.910000,*,yulya,2024-11-28 15:03:47.910000,,,6162,KGShop,
077-456,0,0,A02,22.0000000000,US,2024-12-27 12:55:45.830000,*,yulya,2024-12-27 12:55:45.830000,,,6695,KGShop,
077-456 Z,0,0,A02,22.0000000000,US,2024-12-27 13:13:07.813000,*,yulya,2024-12-27 13:13:07.813000,,,6696,KGShop,
077-6000,0,0,A02,30.0000000000,US,2024-11-28 14:55:24.037000,*,yulya,2024-11-28 14:55:24.037000,,,6158,KGShop,
077-6001,0,0,A02,30.0000000000,US,2024-11-28 15:02:10.697000,*,yulya,2024-11-28 15:02:10.697000,,,6161,KGShop,
077-6002,0,0,A02,30.0000000000,US,2024-11-28 15:35:57.393000,*,yulya,2024-11-28 15:35:57.393000,,,6169,KGShop,
077-6003,0,0,A02,30.0000000000,US,2024-11-28 15:39:09.703000,*,yulya,2024-11-28 15:39:09.703000,,,6170,KGShop,
077-6004,0,0,A02,30.0000000000,US,2024-11-28 15:00:02.127000,*,yulya,2024-11-28 15:00:02.127000,,,6160,KGShop,
077-6005,0,0,A02,30.0000000000,US,2024-11-28 15:30:59.810000,*,yulya,2024-11-28 15:30:59.810000,,,6167,KGShop,
077-6006,0,0,A02,30.0000000000,US,2024-11-28 15:32:31.903000,*,yulya,2024-11-28 15:32:31.903000,,,6168,KGShop,
077-673,0,0,A02,30.0000000000,US,2024-11-28 15:48:39.420000,*,yulya,2024-11-28 15:48:39.420000,,,6173,KGShop,
077-7000,0,0,A02,30.0000000000,US,2024-11-28 14:12:41.863000,*,yulya,2024-11-28 14:12:41.863000,,,6156,KGShop,
077-7001,0,0,A02,30.0000000000,US,2024-11-28 14:05:56.257000,*,yulya,2024-11-28 14:05:56.257000,,,6154,KGShop,
077-7002,0,0,A02,30.0000000000,US,2024-11-28 15:08:39.243000,*,yulya,2024-11-28 15:08:39.243000,,,6163,KGShop,
077-7003,0,0,A02,30.0000000000,US,2024-11-28 14:53:24.423000,*,yulya,2024-11-28 14:53:24.423000,,,6157,KGShop,
077-7004,0,0,A02,30.0000000000,US,2024-11-28 15:12:31.323000,*,yulya,2024-11-28 15:12:31.323000,,,6165,KGShop,
077-7005,0,0,A02,30.0000000000,US,2024-11-28 15:29:34.610000,*,yulya,2024-11-28 15:29:34.610000,,,6166,KGShop,
077-7006,0,0,A02,30.0000000000,US,2024-11-28 15:11:11.447000,*,yulya,2024-11-28 15:11:11.447000,,,6164,KGShop,
077-7007,0,0,A02,30.0000000000,US,2024-11-28 15:42:30.133000,*,yulya,2024-11-28 15:42:30.133000,,,6171,KGShop,
077-7008,0,0,A02,30.0000000000,US,2024-11-28 14:07:30.013000,*,yulya,2024-11-28 14:07:30.013000,,,6155,KGShop,
077-7009,0,0,A02,30.0000000000,US,2024-11-28 14:58:10.320000,*,yulya,2024-11-28 14:58:10.320000,,,6159,KGShop,
077-7010,0,0,A02,30.0000000000,US,2024-11-28 00:00:00,*,yulya,2024-11-28 14:00:42.010000,yulya,2024-11-28 14:04:31.663000,6153,KGShop,KGShop
077-7011,0,0,A02,30.0000000000,US,2024-11-28 15:46:22.890000,*,yulya,2024-11-28 15:46:22.890000,,,6172,KGShop,
077-7012,0,0,A02,28.0000000000,US,2024-11-28 00:00:00,*,yulya,2024-11-28 15:52:29,yulya,2024-11-28 15:55:09.130000,6174,KGShop,KGShop
080- 1319,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3541,,
080- 1321,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3542,,
080- 1324,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3543,,
080- 1325-1,0,0,A02,28.0000000000,US,2024-07-09 00:00:00,*,,,,,3544,,
080- 1327,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3545,,
080- 1330,0,0,A02,31.0000000000,US,2024-07-09 00:00:00,*,,,,,3546,,
080- 1331,0,0,A02,31.0000000000,US,2024-07-09 00:00:00,*,,,,,3547,,
080- 1332,0,0,A02,30.0000000000,US,2024-07-09 00:00:00,*,,,,,3548,,
080- 1333,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3549,,
080- 1335,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3550,,
080- 1339,0,0,A02,28.0000000000,US,2024-07-09 00:00:00,*,,,,,3551,,
080- 1340,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3552,,
080- 1341,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3553,,
080- 1343,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3554,,
080- 1347,0,0,A02,28.0000000000,US,2024-07-09 00:00:00,*,,,,,3555,,
080- 1349,0,0,A02,30.0000000000,US,2024-07-09 00:00:00,*,,,,,3556,,
080- 1353,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3557,,
080- 1355,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3558,,
080- 1356,0,0,A02,30.0000000000,US,2024-07-09 00:00:00,*,,,,,3559,,
080- 1357,0,0,A02,30.0000000000,US,2024-07-09 00:00:00,*,,,,,3560,,
080- 1358,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3561,,
080- 1359,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3562,,
080- 1360,0,0,A02,30.0000000000,US,2024-07-09 00:00:00,*,,,,,3563,,
080- 1361,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3564,,
080- 1362,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3565,,
080- 1363,0,0,A02,30.0000000000,US,2024-07-09 00:00:00,*,,,,,3566,,
080- 1364,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3567,,
080- 1368,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3568,,
080- 1369,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3569,,
080- 1370,0,0,A02,30.0000000000,US,2024-07-09 00:00:00,*,,,,,3570,,
080- 1371,0,0,A02,30.0000000000,US,2024-07-09 00:00:00,*,,,,,3571,,
080- 1373,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3572,,
080- 1374,0,0,A02,30.0000000000,US,2024-07-09 00:00:00,*,,,,,3573,,
080- 1382,0,0,A02,28.0000000000,US,2024-07-09 00:00:00,*,,,,,3574,,
080- 1383,0,0,A02,28.0000000000,US,2024-07-09 00:00:00,*,,,,,3575,,
080- 1384,0,0,A02,30.0000000000,US,2024-07-09 00:00:00,*,,,,,3576,,
080- 1386,0,0,A02,29.0000000000,US,2024-07-09 00:00:00,*,,,,,3577,,
080- 1388,0,0,A02,32.0000000000,US,2024-07-09 00:00:00,*,,,,,3578,,
080- 1402,0,0,A02,32.0000000000,US,2024-07-09 00:00:00,*,,,,,3579,,
080- 1403,0,0,A02,32.0000000000,US,2024-07-09 00:00:00,*,,,,,3580,,
080- 1404,0,0,A02,28.0000000000,US,2024-07-09 00:00:00,*,,,,,3581,,
080- 1406,0,0,A02,32.0000000000,US,2024-08-05 00:00:00,*,,,yulya,2024-08-05 17:00:22.997000,4097,,
080- 1407,0,0,A02,28.0000000000,US,2024-07-10 00:00:00,*,,,yulya,2024-07-10 12:19:24.780000,3586,,
080- 1408,0,0,A02,29.0000000000,US,2024-07-10 00:00:00,*,,,yulya,2024-07-10 12:24:02.863000,3587,,
080- 1409,0,0,A02,28.0000000000,US,2024-07-10 00:00:00,*,,,yulya,2024-07-10 12:23:30.740000,3588,,
080- 1445,0,0,A02,29.0000000000,US,2024-07-10 00:00:00,*,,,,,3589,,
080- 1446 ,0,0,A02,30.0000000000,US,2024-07-10 00:00:00,*,,,yulya,2024-07-10 12:22:07.663000,3590,,
080- 1447,0,0,A02,28.0000000000,US,2024-07-10 00:00:00,*,,,yulya,2024-07-10 12:20:57.733000,3591,,
080- 1448,0,0,A02,32.0000000000,US,2024-07-10 00:00:00,*,,,yulya,2024-07-10 12:16:31.607000,3592,,
080- 1449,0,0,A02,30.0000000000,US,2024-07-10 00:00:00,*,,,,,3593,,
080- 1450,0,0,A02,29.0000000000,US,2024-07-10 00:00:00,*,,,yulya,2024-07-10 12:25:13.913000,3594,,
080- 1451,0,0,A02,30.0000000000,US,2024-07-10 00:00:00,*,,,yulya,2024-07-10 12:24:41.983000,3595,,
080- 1452,0,0,A02,31.0000000000,US,2024-07-10 00:00:00,*,,,yulya,2024-07-10 12:18:50.050000,3596,,
080- 1453,0,0,A02,29.0000000000,US,2024-07-10 00:00:00,*,,,yulya,2024-07-10 12:17:21.240000,3597,,
080- 1454,0,0,A02,32.0000000000,US,2024-07-10 00:00:00,*,,,yulya,2024-07-10 12:20:10.310000,3598,,
080- 773,0,0,A02,27.0000000000,US,2025-05-12 00:00:00,*,yulya,2025-05-12 12:01:05.387000,yulya,2025-05-12 12:02:29.620000,7331,KGShop,KGShop
080- 974-1,0,0,A02,25.0000000000,US,2025-05-09 00:00:00,*,yulya,2025-05-09 16:28:41.567000,yulya,2025-05-09 17:05:24.250000,7330,KGShop,KGShop
080-1550,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:41:10.127000,yulya,2024-11-18 10:21:47.900000,5686,KGShop,KGShop
080-1552,0,0,A02,27.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:54:04.183000,yulya,2024-11-18 10:22:11.277000,5692,KGShop,KGShop
080-1553,0,0,A02,27.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 12:33:55.537000,yulya,2024-11-18 10:22:28.333000,5700,KGShop,KGShop
080-1554,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:15:36.930000,yulya,2024-11-18 10:22:46.747000,5739,KGShop,KGShop
080-1555,0,0,A02,24.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:22:43.377000,yulya,2024-11-18 10:23:08.227000,5740,KGShop,KGShop
080-1556,0,0,A02,24.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:41:38.363000,yulya,2024-11-18 10:23:27.490000,5747,KGShop,KGShop
080-1557,0,0,A02,21.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 13:41:48.727000,yulya,2024-11-18 10:23:57.430000,5721,KGShop,KGShop
080-1558,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:58:49.707000,yulya,2024-11-18 10:24:15.497000,5695,KGShop,KGShop
080-1559,0,0,A02,26.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 15:23:53.730000,yulya,2024-11-18 10:24:59.417000,5735,KGShop,KGShop
080-1560,0,0,A02,23.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 17:27:56.573000,yulya,2024-11-18 10:25:23.370000,5759,KGShop,KGShop
080-1562,0,0,A02,23.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 17:21:36.183000,yulya,2024-11-18 10:25:43.153000,5757,KGShop,KGShop
080-1564,0,0,A02,23.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 17:14:54.460000,yulya,2024-11-18 10:26:03.767000,5754,KGShop,KGShop
080-1565,0,0,A02,23.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 17:29:46.630000,yulya,2024-11-18 10:26:21.607000,5760,KGShop,KGShop
080-1566,0,0,A02,23.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:55:50.537000,yulya,2024-11-18 10:26:37.630000,5750,KGShop,KGShop
080-1568,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:37:46.673000,yulya,2024-11-18 10:27:05.510000,5684,KGShop,KGShop
080-1569,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:16:11.153000,yulya,2024-11-18 10:27:23.560000,5677,KGShop,KGShop
080-1574,0,0,A02,24.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 13:34:05.340000,yulya,2024-11-18 10:28:26.660000,5717,KGShop,KGShop
080-1576,0,0,A02,27.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:13:10.610000,yulya,2024-11-18 10:28:45.360000,5676,KGShop,KGShop
080-1577,0,0,A02,23.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 15:26:00.630000,yulya,2024-11-18 10:29:00.867000,5736,KGShop,KGShop
080-1578,0,0,A02,23.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 15:13:50.067000,yulya,2024-11-18 10:29:18.690000,5733,KGShop,KGShop
080-1580,0,0,A02,22.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:52:37.367000,yulya,2024-11-18 10:29:46.607000,5749,KGShop,KGShop
080-1581,0,0,A02,22.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:57:11.377000,yulya,2024-11-18 10:30:03.533000,5751,KGShop,KGShop
080-1582,0,0,A02,21.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 13:45:42.063000,yulya,2024-11-18 10:30:20.213000,5723,KGShop,KGShop
080-1583,0,0,A02,23.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 13:50:59.623000,yulya,2024-11-18 10:30:39.710000,5725,KGShop,KGShop
080-1583-1,0,0,A02,23.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-05 15:34:45.880000,yulya,2024-11-18 10:30:55.540000,5797,KGShop,KGShop
080-1584,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 17:16:35.127000,yulya,2024-11-18 10:31:12.570000,5755,KGShop,KGShop
080-1585,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 12:36:48.537000,yulya,2024-11-18 10:31:31.200000,5702,KGShop,KGShop
080-1590,0,0,A02,26.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 15:01:15.507000,yulya,2024-11-18 10:31:53.613000,5728,KGShop,KGShop
080-1591,0,0,A02,26.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:03:38.390000,yulya,2024-11-18 10:32:11.240000,5671,KGShop,KGShop
080-1592,0,0,A02,26.0000000000,US,2024-11-04 00:00:00,*,yulya,2024-11-01 12:35:21.610000,yulya,2024-11-04 16:07:12.467000,5701,KGShop,KGShop
080-1594,0,0,A02,26.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 15:10:27.063000,yulya,2024-11-18 10:32:45.290000,5731,KGShop,KGShop
080-1595,0,0,A02,24.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 13:35:20.900000,yulya,2024-11-18 10:33:03.880000,5718,KGShop,KGShop
080-1596,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:07:55.187000,yulya,2024-11-18 10:33:19.940000,5673,KGShop,KGShop
080-1597,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:05:09.147000,yulya,2024-11-18 10:33:36.903000,5672,KGShop,KGShop
080-1598,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:34:34.103000,yulya,2024-11-18 10:33:52.650000,5682,KGShop,KGShop
080-1599,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 10:52:08.080000,yulya,2024-11-18 10:34:09.147000,5667,KGShop,KGShop
080-1600,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 12:07:12.080000,yulya,2024-11-18 10:34:35.197000,5699,KGShop,KGShop
080-1601,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 12:53:34.517000,yulya,2024-11-18 10:34:50.240000,5706,KGShop,KGShop
080-1602,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:43:19.770000,yulya,2024-11-18 10:35:05.930000,5748,KGShop,KGShop
080-1603,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:11:17.527000,yulya,2024-11-18 10:35:20.843000,5675,KGShop,KGShop
080-1604,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:57:31.247000,yulya,2024-11-18 10:35:39.377000,5694,KGShop,KGShop
080-1605,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:10:05.613000,yulya,2024-11-18 10:35:54.850000,5674,KGShop,KGShop
080-1606,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:39:49.437000,yulya,2024-11-18 10:36:42.570000,5746,KGShop,KGShop
080-1607,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 17:18:05.133000,yulya,2024-11-18 10:36:58.467000,5756,KGShop,KGShop
080-1608,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:23:34.840000,yulya,2024-11-18 10:37:15.297000,5678,KGShop,KGShop
080-1609,0,0,A02,24.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 13:26:30.403000,yulya,2024-11-18 10:37:32.330000,5716,KGShop,KGShop
080-1610,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 12:06:07.070000,yulya,2024-11-18 10:38:00.733000,5698,KGShop,KGShop
080-1612,0,0,A02,26.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 10:58:19.700000,yulya,2024-11-18 10:38:16.430000,5669,KGShop,KGShop
080-1613,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:13:55.803000,yulya,2024-11-18 10:38:31.033000,5738,KGShop,KGShop
080-1616,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:31:04.657000,yulya,2024-11-18 10:38:57.580000,5743,KGShop,KGShop
080-1617,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 12:59:21.453000,yulya,2024-11-18 10:39:12.130000,5708,KGShop,KGShop
080-1618,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 17:23:18.880000,yulya,2024-11-18 10:39:27.280000,5758,KGShop,KGShop
080-1619,0,0,A02,23.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 17:31:12.750000,yulya,2024-11-18 10:40:06.027000,5761,KGShop,KGShop
080-1620,0,0,A02,24.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 17:12:53.533000,yulya,2024-11-18 10:40:32.443000,5753,KGShop,KGShop
080-1621,0,0,A02,26.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:26:39.463000,yulya,2024-11-18 10:40:47.540000,5679,KGShop,KGShop
080-1622,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:52:02.823000,yulya,2024-11-18 10:41:03.360000,5691,KGShop,KGShop
080-1623,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:33:06.430000,yulya,2024-11-18 10:41:23.500000,5744,KGShop,KGShop
080-1624,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 15:20:20.397000,yulya,2024-11-18 10:41:51.180000,5734,KGShop,KGShop
080-1625,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:29:25.020000,yulya,2024-11-18 10:42:07.090000,5680,KGShop,KGShop
080-1628,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:46:53.723000,yulya,2024-11-18 10:42:28.327000,5689,KGShop,KGShop
080-1629,0,0,A02,24.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 13:37:38.203000,yulya,2024-11-18 10:42:46.147000,5719,KGShop,KGShop
080-1630,0,0,A02,24.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:58:51.807000,yulya,2024-11-18 10:47:35.927000,5752,KGShop,KGShop
080-1631,0,0,A02,24.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:35:55.047000,yulya,2024-11-18 10:47:54.117000,5683,KGShop,KGShop
080-1632,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 12:00:48.137000,yulya,2024-11-18 10:48:12.250000,5696,KGShop,KGShop
080-1633,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:01:39.860000,yulya,2024-11-18 10:48:32.653000,5670,KGShop,KGShop
080-1634,0,0,A02,26.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 12:40:01.653000,yulya,2024-11-18 10:48:49.350000,5703,KGShop,KGShop
080-1635,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 15:02:36.967000,yulya,2024-11-18 10:49:03.753000,5729,KGShop,KGShop
080-1637,0,0,A02,23.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 15:08:51.960000,yulya,2024-11-18 10:49:27.763000,5730,KGShop,KGShop
080-1639,0,0,A02,24.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 13:52:26.703000,yulya,2024-11-18 10:50:01.307000,5726,KGShop,KGShop
080-1641,0,0,A02,23.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 13:40:12.767000,yulya,2024-11-18 10:50:25.773000,5720,KGShop,KGShop
080-1644,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:42:50.910000,yulya,2024-11-18 10:50:47.533000,5687,KGShop,KGShop
080-1645,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:25:21.260000,yulya,2024-11-18 10:51:04.660000,5741,KGShop,KGShop
080-1646,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:39:30.820000,yulya,2024-11-18 10:51:19.993000,5685,KGShop,KGShop
080-1647,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 11:44:43.910000,yulya,2024-11-18 10:51:36.727000,5688,KGShop,KGShop
080-1648,0,0,A02,25.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 14:57:23.520000,yulya,2024-11-18 10:51:52.880000,5727,KGShop,KGShop
080-1649,0,0,A02,22.0000000000,US,2024-11-18 00:00:00,*,yulya,2024-11-01 16:27:16.887000,yulya,2024-11-18 10:52:08.993000,5742,KGShop,KGShop
