Koli_KOD,Beden_No,Koli_ADET,kgid,insUN,insDT,insApp,updUN,updDT,updApp
A477,4,3.000000,5512,,,,,,
A477,5,3.000000,5513,,,,,,
A477,6,4.000000,5514,,,,,,
A477,7,3.000000,5515,,,,,,
A477,8,3.000000,5516,,,,,,
A477,9,0.000000,5517,,,,,,
A477,10,0.000000,5518,,,,,,
A477,11,0.000000,5519,,,,,,
A477,12,0.000000,5520,,,,,,
A478,1,0.000000,5521,,,,,,
A478,2,0.000000,5522,,,,,,
A478,3,0.000000,5523,,,,,,
A478,4,2.000000,5524,,,,,,
A478,5,2.000000,5525,,,,,,
A478,6,4.000000,5526,,,,,,
A478,7,0.000000,5527,,,,,,
A478,8,0.000000,5528,,,,,,
A478,9,0.000000,5529,,,,,,
A478,10,0.000000,5530,,,,,,
A478,11,0.000000,5531,,,,,,
A478,12,0.000000,5532,,,,,,
A479,1,0.000000,5533,,,,,,
A479,2,0.000000,5534,,,,,,
A479,3,0.000000,5535,,,,,,
A479,4,0.000000,5536,,,,,,
A479,5,0.000000,5537,,,,,,
A479,6,0.000000,5538,,,,,,
A479,7,2.000000,5539,,,,,,
A479,8,4.000000,5540,,,,,,
A479,9,2.000000,5541,,,,,,
A479,10,0.000000,5542,,,,,,
A479,11,0.000000,5543,,,,,,
A479,12,0.000000,5544,,,,,,
A480,1,0.000000,5545,,,,,,
A480,2,0.000000,5546,,,,,,
A480,3,0.000000,5547,,,,,,
A480,4,1.000000,5548,,,,,,
A480,5,0.000000,5549,,,,,,
A480,6,0.000000,5550,,,,,,
A480,7,2.000000,5551,,,,,,
A480,8,1.000000,5552,,,,,,
A480,9,2.000000,5553,,,,,,
A480,10,0.000000,5554,,,,,,
A480,11,0.000000,5555,,,,,,
A480,12,0.000000,5556,,,,,,
A481,1,0.000000,5557,,,,,,
A481,2,1.000000,5558,,,,,,
A481,3,2.000000,5559,,,,,,
A481,4,3.000000,5560,,,,,,
A481,5,2.000000,5561,,,,,,
A481,6,0.000000,5562,,,,,,
A481,7,0.000000,5563,,,,,,
A481,8,0.000000,5564,,,,,,
A481,9,0.000000,5565,,,,,,
A481,10,0.000000,5566,,,,,,
A481,11,0.000000,5567,,,,,,
A481,12,0.000000,5568,,,,,,
A482,1,0.000000,5569,,,,,,
A482,2,0.000000,5570,,,,,,
A482,3,0.000000,5571,,,,,,
A482,4,1.000000,5572,,,,,,
A482,5,0.000000,5573,,,,,,
A482,6,4.000000,5574,,,,,,
A482,7,4.000000,5575,,,,,,
A482,8,3.000000,5576,,,,,,
A482,9,2.000000,5577,,,,,,
A482,10,0.000000,5578,,,,,,
A482,11,2.000000,5579,,,,,,
A482,12,0.000000,5580,,,,,,
A483,1,0.000000,5581,,,,,,
A483,2,0.000000,5582,,,,,,
A483,3,0.000000,5583,,,,,,
A483,4,1.000000,5584,,,,,,
A483,5,0.000000,5585,,,,,,
A483,6,3.000000,5586,,,,,,
A483,7,2.000000,5587,,,,,,
A483,8,1.000000,5588,,,,,,
A483,9,2.000000,5589,,,,,,
A483,10,1.000000,5590,,,,,,
A483,11,0.000000,5591,,,,,,
A483,12,0.000000,5592,,,,,,
A484,1,0.000000,5593,,,,,,
A484,2,0.000000,5594,,,,,,
A484,3,0.000000,5595,,,,,,
A484,4,2.000000,5596,,,,,,
A484,5,1.000000,5597,,,,,,
A484,6,1.000000,5598,,,,,,
A484,7,2.000000,5599,,,,,,
A484,8,2.000000,5600,,,,,,
A484,9,0.000000,5601,,,,,,
A484,10,0.000000,5602,,,,,,
A484,11,0.000000,5603,,,,,,
A484,12,0.000000,5604,,,,,,
A485,1,0.000000,5605,,,,,,
A485,2,0.000000,5606,,,,,,
A485,3,0.000000,5607,,,,,,
A485,4,1.000000,5608,,,,,,
A485,5,1.000000,5609,,,,,,
A485,6,0.000000,5610,,,,,,
A485,7,0.000000,5611,,,,,,
A485,8,0.000000,5612,,,,,,
A485,9,0.000000,5613,,,,,,
A485,10,0.000000,5614,,,,,,
A485,11,0.000000,5615,,,,,,
A485,12,0.000000,5616,,,,,,
A486,1,0.000000,5617,,,,,,
A486,2,0.000000,5618,,,,,,
A486,3,0.000000,5619,,,,,,
A486,4,1.000000,5620,,,,,,
A486,5,1.000000,5621,,,,,,
A486,6,2.000000,5622,,,,,,
A486,7,0.000000,5623,,,,,,
A486,8,0.000000,5624,,,,,,
A486,9,0.000000,5625,,,,,,
A486,10,0.000000,5626,,,,,,
A486,11,0.000000,5627,,,,,,
A486,12,0.000000,5628,,,,,,
A487,1,0.000000,5629,,,,,,
A487,2,1.000000,5630,,,,,,
A487,3,2.000000,5631,,,,,,
A487,4,1.000000,5632,,,,,,
A487,5,2.000000,5633,,,,,,
A487,6,2.000000,5634,,,,,,
A487,7,2.000000,5635,,,,,,
A487,8,1.000000,5636,,,,,,
A487,9,1.000000,5637,,,,,,
A487,10,0.000000,5638,,,,,,
A487,11,0.000000,5639,,,,,,
A487,12,0.000000,5640,,,,,,
A488,1,0.000000,5641,,,,,,
A488,2,0.000000,5642,,,,,,
A488,3,0.000000,5643,,,,,,
A488,4,1.000000,5644,,,,,,
A488,5,1.000000,5645,,,,,,
A488,6,1.000000,5646,,,,,,
A488,7,1.000000,5647,,,,,,
A488,8,0.000000,5648,,,,,,
A488,9,0.000000,5649,,,,,,
A488,10,0.000000,5650,,,,,,
A488,11,0.000000,5651,,,,,,
A488,12,0.000000,5652,,,,,,
A489,1,0.000000,5653,,,,,,
A489,2,0.000000,5654,,,,,,
A489,3,0.000000,5655,,,,,,
A489,4,1.000000,5656,,,,,,
A489,5,1.000000,5657,,,,,,
A489,6,6.000000,5658,,,,,,
A489,7,0.000000,5659,,,,,,
A489,8,0.000000,5660,,,,,,
A489,9,0.000000,5661,,,,,,
A489,10,0.000000,5662,,,,,,
A489,11,0.000000,5663,,,,,,
A489,12,0.000000,5664,,,,,,
A490,1,0.000000,5665,,,,,,
A490,2,0.000000,5666,,,,,,
A490,3,0.000000,5667,,,,,,
A490,4,0.000000,5668,,,,,,
A490,5,0.000000,5669,,,,,,
A490,6,1.000000,5670,,,,,,
A490,7,3.000000,5671,,,,,,
A490,8,2.000000,5672,,,,,,
A490,9,2.000000,5673,,,,,,
A490,10,0.000000,5674,,,,,,
A490,11,0.000000,5675,,,,,,
A490,12,0.000000,5676,,,,,,
A491,1,0.000000,5677,,,,,,
A491,2,0.000000,5678,,,,,,
A491,3,0.000000,5679,,,,,,
A491,4,0.000000,5680,,,,,,
A491,5,0.000000,5681,,,,,,
A491,6,3.000000,5682,,,,,,
A491,7,2.000000,5683,,,,,,
A491,8,1.000000,5684,,,,,,
A491,9,2.000000,5685,,,,,,
A491,10,0.000000,5686,,,,,,
A491,11,0.000000,5687,,,,,,
A491,12,0.000000,5688,,,,,,
A492,1,0.000000,5689,,,,,,
A492,2,0.000000,5690,,,,,,
A492,3,2.000000,5691,,,,,,
A492,4,2.000000,5692,,,,,,
A492,5,2.000000,5693,,,,,,
A492,6,2.000000,5694,,,,,,
A492,7,0.000000,5695,,,,,,
A492,8,0.000000,5696,,,,,,
A492,9,0.000000,5697,,,,,,
A492,10,0.000000,5698,,,,,,
A492,11,0.000000,5699,,,,,,
A492,12,0.000000,5700,,,,,,
A493,1,0.000000,5701,,,,,,
A493,2,0.000000,5702,,,,,,
A493,3,0.000000,5703,,,,,,
A493,4,0.000000,5704,,,,,,
A493,5,2.000000,5705,,,,,,
A493,6,3.000000,5706,,,,,,
A493,7,3.000000,5707,,,,,,
A493,8,2.000000,5708,,,,,,
A493,9,2.000000,5709,,,,,,
A493,10,2.000000,5710,,,,,,
A493,11,2.000000,5711,,,,,,
A493,12,0.000000,5712,,,,,,
A494,1,0.000000,5713,,,,,,
A494,2,0.000000,5714,,,,,,
A494,3,0.000000,5715,,,,,,
A494,4,0.000000,5716,,,,,,
A494,5,0.000000,5717,,,,,,
A494,6,2.000000,5718,,,,,,
A494,7,4.000000,5719,,,,,,
A494,8,1.000000,5720,,,,,,
A494,9,0.000000,5721,,,,,,
A494,10,1.000000,5722,,,,,,
A494,11,0.000000,5723,,,,,,
A494,12,0.000000,5724,,,,,,
A495,1,0.000000,5725,,,,,,
A495,2,0.000000,5726,,,,,,
A495,3,0.000000,5727,,,,,,
A495,4,0.000000,5728,,,,,,
A495,5,1.000000,5729,,,,,,
A495,6,2.000000,5730,,,,,,
A495,7,3.000000,5731,,,,,,
A495,8,1.000000,5732,,,,,,
A495,9,1.000000,5733,,,,,,
A495,10,0.000000,5734,,,,,,
A495,11,0.000000,5735,,,,,,
A495,12,0.000000,5736,,,,,,
A496,1,0.000000,5737,,,,,,
A496,2,0.000000,5738,,,,,,
A496,3,0.000000,5739,,,,,,
A496,4,1.000000,5740,,,,,,
A496,5,1.000000,5741,,,,,,
A496,6,0.000000,5742,,,,,,
A496,7,3.000000,5743,,,,,,
A496,8,3.000000,5744,,,,,,
A496,9,0.000000,5745,,,,,,
A496,10,0.000000,5746,,,,,,
A496,11,0.000000,5747,,,,,,
A496,12,0.000000,5748,,,,,,
A497,1,0.000000,5749,,,,,,
A497,2,0.000000,5750,,,,,,
A497,3,0.000000,5751,,,,,,
A497,4,0.000000,5752,,,,,,
A497,5,1.000000,5753,,,,,,
A497,6,2.000000,5754,,,,,,
A497,7,2.000000,5755,,,,,,
A497,8,1.000000,5756,,,,,,
A497,9,2.000000,5757,,,,,,
A497,10,0.000000,5758,,,,,,
A497,11,0.000000,5759,,,,,,
A497,12,0.000000,5760,,,,,,
A498,1,0.000000,5761,,,,,,
A498,2,0.000000,5762,,,,,,
A498,3,0.000000,5763,,,,,,
A498,4,0.000000,5764,,,,,,
A498,5,0.000000,5765,,,,,,
A498,6,0.000000,5766,,,,,,
A498,7,0.000000,5767,,,,,,
A498,8,10.000000,5768,,,,,,
A498,9,0.000000,5769,,,,,,
A498,10,0.000000,5770,,,,,,
A498,11,0.000000,5771,,,,,,
A498,12,0.000000,5772,,,,,,
A499,1,0.000000,5773,,,,,,
A499,2,0.000000,5774,,,,,,
A499,3,0.000000,5775,,,,,,
A499,4,0.000000,5776,,,,,,
A499,5,0.000000,5777,,,,,,
A499,6,0.000000,5778,,,,,,
A499,7,0.000000,5779,,,,,,
A499,8,0.000000,5780,,,,,,
A499,9,8.000000,5781,,,,,,
A499,10,0.000000,5782,,,,,,
A499,11,0.000000,5783,,,,,,
A499,12,0.000000,5784,,,,,,
A500,1,0.000000,5785,,,,,,
A500,2,0.000000,5786,,,,,,
A500,3,0.000000,5787,,,,,,
A500,4,1.000000,5788,,,,,,
A500,5,2.000000,5789,,,,,,
A500,6,3.000000,5790,,,,,,
A500,7,4.000000,5791,,,,,,
A500,8,0.000000,5792,,,,,,
A500,9,0.000000,5793,,,,,,
A500,10,0.000000,5794,,,,,,
A500,11,0.000000,5795,,,,,,
A500,12,0.000000,5796,,,,,,
A501,1,0.000000,5797,,,,,,
A501,2,0.000000,5798,,,,,,
A501,3,0.000000,5799,,,,,,
A501,4,0.000000,5800,,,,,,
A501,5,0.000000,5801,,,,,,
A501,6,0.000000,5802,,,,,,
A501,7,3.000000,5803,,,,,,
A501,8,6.000000,5804,,,,,,
A501,9,1.000000,5805,,,,,,
A501,10,0.000000,5806,,,,,,
A501,11,0.000000,5807,,,,,,
A501,12,0.000000,5808,,,,,,
A502,1,0.000000,5809,,,,,,
A502,2,0.000000,5810,,,,,,
A502,3,0.000000,5811,,,,,,
A502,4,0.000000,5812,,,,,,
A502,5,0.000000,5813,,,,,,
A502,6,0.000000,5814,,,,,,
A502,7,0.000000,5815,,,,,,
A502,8,0.000000,5816,,,,,,
A502,9,5.000000,5817,,,,,,
A502,10,5.000000,5818,,,,,,
A502,11,0.000000,5819,,,,,,
A502,12,0.000000,5820,,,,,,
A503,1,0.000000,5821,,,,,,
A503,2,0.000000,5822,,,,,,
A503,3,0.000000,5823,,,,,,
A503,4,1.000000,5824,,,,,,
A503,5,3.000000,5825,,,,,,
A503,6,5.000000,5826,,,,,,
A503,7,1.000000,5827,,,,,,
A503,8,0.000000,5828,,,,,,
A503,9,0.000000,5829,,,,,,
A503,10,0.000000,5830,,,,,,
A503,11,0.000000,5831,,,,,,
A503,12,0.000000,5832,,,,,,
A504,1,0.000000,5833,,,,,,
A504,2,0.000000,5834,,,,,,
A504,3,0.000000,5835,,,,,,
A504,4,0.000000,5836,,,,,,
A504,5,0.000000,5837,,,,,,
A504,6,0.000000,5838,,,,,,
A504,7,6.000000,5839,,,,,,
A504,8,2.000000,5840,,,,,,
A504,9,0.000000,5841,,,,,,
A504,10,0.000000,5842,,,,,,
A504,11,0.000000,5843,,,,,,
A504,12,0.000000,5844,,,,,,
A505,1,0.000000,5845,,,,,,
A505,2,0.000000,5846,,,,,,
A505,3,0.000000,5847,,,,,,
A505,4,0.000000,5848,,,,,,
A505,5,0.000000,5849,,,,,,
A505,6,0.000000,5850,,,,,,
A505,7,0.000000,5851,,,,,,
A505,8,5.000000,5852,,,,,,
A505,9,7.000000,5853,,,,,,
A505,10,0.000000,5854,,,,,,
A505,11,0.000000,5855,,,,,,
A505,12,0.000000,5856,,,,,,
A506,1,0.000000,5857,,,,,,
A506,2,0.000000,5858,,,,,,
A506,3,0.000000,5859,,,,,,
A506,4,1.000000,5860,,,,,,
A506,5,0.000000,5861,,,,,,
A506,6,2.000000,5862,,,,,,
A506,7,3.000000,5863,,,,,,
A506,8,2.000000,5864,,,,,,
A506,9,0.000000,5865,,,,,,
A506,10,2.000000,5866,,,,,,
A506,11,0.000000,5867,,,,,,
A506,12,0.000000,5868,,,,,,
A507,1,0.000000,5869,,,,,,
A507,2,0.000000,5870,,,,,,
A507,3,0.000000,5871,,,,,,
A507,4,0.000000,5872,,,,,,
A507,5,0.000000,5873,,,,,,
A507,6,0.000000,5874,,,,,,
A507,7,2.000000,5875,,,,,,
A507,8,0.000000,5876,,,,,,
A507,9,2.000000,5877,,,,,,
A507,10,2.000000,5878,,,,,,
A507,11,0.000000,5879,,,,,,
A507,12,0.000000,5880,,,,,,
A508,1,0.000000,5881,,,,,,
A508,2,0.000000,5882,,,,,,
A508,3,0.000000,5883,,,,,,
A508,4,0.000000,5884,,,,,,
A508,5,1.000000,5885,,,,,,
A508,6,0.000000,5886,,,,,,
A508,7,1.000000,5887,,,,,,
A508,8,2.000000,5888,,,,,,
A508,9,2.000000,5889,,,,,,
A508,10,0.000000,5890,,,,,,
A508,11,0.000000,5891,,,,,,
A508,12,0.000000,5892,,,,,,
A509,1,0.000000,5893,,,,,,
A509,2,0.000000,5894,,,,,,
A509,3,0.000000,5895,,,,,,
A509,4,0.000000,5896,,,,,,
A509,5,2.000000,5897,,,,,,
A509,6,2.000000,5898,,,,,,
A509,7,3.000000,5899,,,,,,
A509,8,2.000000,5900,,,,,,
A509,9,1.000000,5901,,,,,,
A509,10,0.000000,5902,,,,,,
A509,11,0.000000,5903,,,,,,
A509,12,0.000000,5904,,,,,,
A510,1,0.000000,5905,,,,,,
A510,2,0.000000,5906,,,,,,
A510,3,0.000000,5907,,,,,,
A510,4,0.000000,5908,,,,,,
A510,5,0.000000,5909,,,,,,
A510,6,0.000000,5910,,,,,,
A510,7,2.000000,5911,,,,,,
A510,8,3.000000,5912,,,,,,
A510,9,0.000000,5913,,,,,,
A510,10,0.000000,5914,,,,,,
A510,11,0.000000,5915,,,,,,
A510,12,0.000000,5916,,,,,,
A511,1,0.000000,5917,,,,,,
A511,2,0.000000,5918,,,,,,
A511,3,0.000000,5919,,,,,,
A511,4,1.000000,5920,,,,,,
A511,5,0.000000,5921,,,,,,
A511,6,3.000000,5922,,,,,,
A511,7,3.000000,5923,,,,,,
A511,8,1.000000,5924,,,,,,
A511,9,0.000000,5925,,,,,,
A511,10,0.000000,5926,,,,,,
A511,11,0.000000,5927,,,,,,
A511,12,0.000000,5928,,,,,,
A512,1,0.000000,5929,,,,,,
A512,2,0.000000,5930,,,,,,
A512,3,0.000000,5931,,,,,,
A512,4,0.000000,5932,,,,,,
A512,5,1.000000,5933,,,,,,
A512,6,2.000000,5934,,,,,,
A512,7,3.000000,5935,,,,,,
A512,8,2.000000,5936,,,,,,
A512,9,2.000000,5937,,,,,,
A512,10,2.000000,5938,,,,,,
A512,11,0.000000,5939,,,,,,
A512,12,0.000000,5940,,,,,,
A513,1,0.000000,5941,,,,,,
A513,2,0.000000,5942,,,,,,
A513,3,0.000000,5943,,,,,,
A513,4,0.000000,5944,,,,,,
A513,5,2.000000,5945,,,,,,
A513,6,2.000000,5946,,,,,,
A513,7,5.000000,5947,,,,,,
A513,8,1.000000,5948,,,,,,
A513,9,0.000000,5949,,,,,,
A513,10,0.000000,5950,,,,,,
A513,11,0.000000,5951,,,,,,
A513,12,0.000000,5952,,,,,,
A514,1,0.000000,5953,,,,,,
A514,2,0.000000,5954,,,,,,
A514,3,0.000000,5955,,,,,,
A514,4,0.000000,5956,,,,,,
A514,5,0.000000,5957,,,,,,
A514,6,0.000000,5958,,,,,,
A514,7,0.000000,5959,,,,,,
A514,8,3.000000,5960,,,,,,
A514,9,3.000000,5961,,,,,,
A514,10,4.000000,5962,,,,,,
A514,11,0.000000,5963,,,,,,
A514,12,0.000000,5964,,,,,,
A515,1,0.000000,5965,,,,,,
A515,2,0.000000,5966,,,,,,
A515,3,0.000000,5967,,,,,,
A515,4,0.000000,5968,,,,,,
A515,5,0.000000,5969,,,,,,
A515,6,0.000000,5970,,,,,,
A515,7,0.000000,5971,,,,,,
A515,8,4.000000,5972,,,,,,
A515,9,4.000000,5973,,,,,,
A515,10,0.000000,5974,,,,,,
A515,11,0.000000,5975,,,,,,
A515,12,0.000000,5976,,,,,,
A516,1,0.000000,5977,,,,,,
A516,2,0.000000,5978,,,,,,
A516,3,0.000000,5979,,,,,,
A516,4,0.000000,5980,,,,,,
A516,5,1.000000,5981,,,,,,
A516,6,3.000000,5982,,,,,,
A516,7,4.000000,5983,,,,,,
A516,8,0.000000,5984,,,,,,
A516,9,0.000000,5985,,,,,,
A516,10,0.000000,5986,,,,,,
A516,11,0.000000,5987,,,,,,
A516,12,0.000000,5988,,,,,,
A517,1,0.000000,5989,,,,,,
A517,2,0.000000,5990,,,,,,
A517,3,0.000000,5991,,,,,,
A517,4,0.000000,5992,,,,,,
A517,5,0.000000,5993,,,,,,
A517,6,0.000000,5994,,,,,,
A517,7,0.000000,5995,,,,,,
A517,8,3.000000,5996,,,,,,
A517,9,3.000000,5997,,,,,,
A517,10,2.000000,5998,,,,,,
A517,11,0.000000,5999,,,,,,
A517,12,0.000000,6000,,,,,,
A518,1,0.000000,6001,,,,,,
A518,2,0.000000,6002,,,,,,
A518,3,0.000000,6003,,,,,,
A518,4,0.000000,6004,,,,,,
A518,5,0.000000,6005,,,,,,
A518,6,3.000000,6006,,,,,,
A518,7,5.000000,6007,,,,,,
A518,8,0.000000,6008,,,,,,
A518,9,0.000000,6009,,,,,,
A518,10,0.000000,6010,,,,,,
A518,11,0.000000,6011,,,,,,
A518,12,0.000000,6012,,,,,,
A519,1,0.000000,6013,,,,,,
A519,2,0.000000,6014,,,,,,
A519,3,0.000000,6015,,,,,,
A519,4,0.000000,6016,,,,,,
A519,5,0.000000,6017,,,,,,
A519,6,3.000000,6018,,,,,,
A519,7,5.000000,6019,,,,,,
A519,8,0.000000,6020,,,,,,
A519,9,0.000000,6021,,,,,,
A519,10,0.000000,6022,,,,,,
A519,11,0.000000,6023,,,,,,
A519,12,0.000000,6024,,,,,,
A520,1,0.000000,6025,,,,,,
A520,2,0.000000,6026,,,,,,
A520,3,0.000000,6027,,,,,,
A520,4,0.000000,6028,,,,,,
A520,5,0.000000,6029,,,,,,
A520,6,2.000000,6030,,,,,,
A520,7,4.000000,6031,,,,,,
A520,8,2.000000,6032,,,,,,
A520,9,0.000000,6033,,,,,,
A520,10,0.000000,6034,,,,,,
A520,11,0.000000,6035,,,,,,
A520,12,0.000000,6036,,,,,,
A521,1,0.000000,6037,,,,,,
A521,2,0.000000,6038,,,,,,
A521,3,0.000000,6039,,,,,,
A521,4,0.000000,6040,,,,,,
A521,5,0.000000,6041,,,,,,
A521,6,0.000000,6042,,,,,,
A521,7,1.000000,6043,,,,,,
A521,8,2.000000,6044,,,,,,
A521,9,0.000000,6045,,,,,,
A521,10,1.000000,6046,,,,,,
A521,11,2.000000,6047,,,,,,
A521,12,0.000000,6048,,,,,,
A522,1,0.000000,6049,,,,,,
A522,2,0.000000,6050,,,,,,
A522,3,0.000000,6051,,,,,,
A522,4,0.000000,6052,,,,,,
A522,5,0.000000,6053,,,,,,
A522,6,3.000000,6054,,,,,,
A522,7,4.000000,6055,,,,,,
A522,8,4.000000,6056,,,,,,
A522,9,0.000000,6057,,,,,,
A522,10,0.000000,6058,,,,,,
A522,11,0.000000,6059,,,,,,
A522,12,0.000000,6060,,,,,,
A523,1,0.000000,6061,,,,,,
A523,2,0.000000,6062,,,,,,
A523,3,0.000000,6063,,,,,,
A523,4,0.000000,6064,,,,,,
A523,5,0.000000,6065,,,,,,
A523,6,1.000000,6066,,,,,,
A523,7,0.000000,6067,,,,,,
A523,8,0.000000,6068,,,,,,
A523,9,3.000000,6069,,,,,,
A523,10,3.000000,6070,,,,,,
A523,11,3.000000,6071,,,,,,
A523,12,0.000000,6072,,,,,,
A524,1,0.000000,6073,,,,,,
A524,2,0.000000,6074,,,,,,
A524,3,0.000000,6075,,,,,,
A524,4,0.000000,6076,,,,,,
A524,5,0.000000,6077,,,,,,
A524,6,3.000000,6078,,,,,,
A524,7,4.000000,6079,,,,,,
A524,8,3.000000,6080,,,,,,
A524,9,0.000000,6081,,,,,,
A524,10,0.000000,6082,,,,,,
A524,11,0.000000,6083,,,,,,
A524,12,0.000000,6084,,,,,,
A525,1,0.000000,6085,,,,,,
A525,2,0.000000,6086,,,,,,
A525,3,0.000000,6087,,,,,,
A525,4,2.000000,6088,,,,,,
A525,5,3.000000,6089,,,,,,
A525,6,0.000000,6090,,,,,,
A525,7,5.000000,6091,,,,,,
A525,8,0.000000,6092,,,,,,
A525,9,0.000000,6093,,,,,,
A525,10,0.000000,6094,,,,,,
A525,11,0.000000,6095,,,,,,
A525,12,0.000000,6096,,,,,,
A526,1,0.000000,6097,,,,,,
A526,2,0.000000,6098,,,,,,
A526,3,0.000000,6099,,,,,,
A526,4,0.000000,6100,,,,,,
A526,5,0.000000,6101,,,,,,
A526,6,8.000000,6102,,,,,,
A526,7,0.000000,6103,,,,,,
A526,8,2.000000,6104,,,,,,
A526,9,0.000000,6105,,,,,,
A526,10,0.000000,6106,,,,,,
A526,11,0.000000,6107,,,,,,
A526,12,0.000000,6108,,,,,,
A527,1,0.000000,6109,,,,,,
A527,2,0.000000,6110,,,,,,
A527,3,0.000000,6111,,,,,,
A527,4,1.000000,6112,,,,,,
A527,5,2.000000,6113,,,,,,
A527,6,2.000000,6114,,,,,,
A527,7,3.000000,6115,,,,,,
A527,8,2.000000,6116,,,,,,
A527,9,2.000000,6117,,,,,,
A527,10,0.000000,6118,,,,,,
A527,11,0.000000,6119,,,,,,
A527,12,0.000000,6120,,,,,,
A528,1,1.000000,6121,,,,,,
A528,2,1.000000,6122,,,,,,
A528,3,1.000000,6123,,,,,,
A528,4,1.000000,6124,,,,,,
A528,5,1.000000,6125,,,,,,
A528,6,1.000000,6126,,,,,,
A528,7,1.000000,6127,,,,,,
A528,8,1.000000,6128,,,,,,
A528,9,1.000000,6129,,,,,,
A528,10,1.000000,6130,,,,,,
A528,11,0.000000,6131,,,,,,
A528,12,0.000000,6132,,,,,,
A529,1,0.000000,6133,,,,,,
A529,2,0.000000,6134,,,,,,
A529,3,0.000000,6135,,,,,,
A529,4,1.000000,6136,,,,,,
A529,5,1.000000,6137,,,,,,
A529,6,2.000000,6138,,,,,,
A529,7,1.000000,6139,,,,,,
A529,8,0.000000,6140,,,,,,
A529,9,0.000000,6141,,,,,,
A529,10,0.000000,6142,,,,,,
A529,11,0.000000,6143,,,,,,
A529,12,0.000000,6144,,,,,,
A530,1,0.000000,6145,,,,,,
A530,2,0.000000,6146,,,,,,
A530,3,0.000000,6147,,,,,,
A530,4,2.000000,6148,,,,,,
A530,5,2.000000,6149,,,,,,
A530,6,1.000000,6150,,,,,,
A530,7,1.000000,6151,,,,,,
A530,8,2.000000,6152,,,,,,
A530,9,0.000000,6153,,,,,,
A530,10,0.000000,6154,,,,,,
A530,11,0.000000,6155,,,,,,
A530,12,0.000000,6156,,,,,,
A531,1,0.000000,6157,,,,,,
A531,2,0.000000,6158,,,,,,
A531,3,0.000000,6159,,,,,,
A531,4,1.000000,6160,,,,,,
A531,5,2.000000,6161,,,,,,
A531,6,2.000000,6162,,,,,,
A531,7,3.000000,6163,,,,,,
A531,8,2.000000,6164,,,,,,
A531,9,0.000000,6165,,,,,,
A531,10,0.000000,6166,,,,,,
A531,11,0.000000,6167,,,,,,
A531,12,0.000000,6168,,,,,,
A532,1,0.000000,6169,,,,,,
A532,2,0.000000,6170,,,,,,
A532,3,0.000000,6171,,,,,,
A532,4,0.000000,6172,,,,,,
A532,5,1.000000,6173,,,,,,
A532,6,3.000000,6174,,,,,,
A532,7,2.000000,6175,,,,,,
A532,8,1.000000,6176,,,,,,
A532,9,1.000000,6177,,,,,,
A532,10,0.000000,6178,,,,,,
A532,11,0.000000,6179,,,,,,
A532,12,0.000000,6180,,,,,,
A533,1,0.000000,6181,,,,,,
A533,2,0.000000,6182,,,,,,
A533,3,0.000000,6183,,,,,,
A533,4,1.000000,6184,,,,,,
A533,5,1.000000,6185,,,,,,
A533,6,2.000000,6186,,,,,,
A533,7,1.000000,6187,,,,,,
A533,8,2.000000,6188,,,,,,
A533,9,1.000000,6189,,,,,,
A533,10,1.000000,6190,,,,,,
A533,11,1.000000,6191,,,,,,
A533,12,0.000000,6192,,,,,,
A534,1,0.000000,6193,,,,,,
A534,2,0.000000,6194,,,,,,
A534,3,0.000000,6195,,,,,,
A534,4,2.000000,6196,,,,,,
A534,5,3.000000,6197,,,,,,
A534,6,2.000000,6198,,,,,,
A534,7,1.000000,6199,,,,,,
A534,8,1.000000,6200,,,,,,
A534,9,1.000000,6201,,,,,,
A534,10,0.000000,6202,,,,,,
A534,11,0.000000,6203,,,,,,
A534,12,0.000000,6204,,,,,,
A535,1,0.000000,6205,,,,,,
A535,2,0.000000,6206,,,,,,
A535,3,0.000000,6207,,,,,,
A535,4,0.000000,6208,,,,,,
A535,5,2.000000,6209,,,,,,
A535,6,2.000000,6210,,,,,,
A535,7,2.000000,6211,,,,,,
A535,8,1.000000,6212,,,,,,
A535,9,1.000000,6213,,,,,,
A535,10,2.000000,6214,,,,,,
A535,11,0.000000,6215,,,,,,
A535,12,0.000000,6216,,,,,,
A536,1,0.000000,6217,,,,,,
A536,2,0.000000,6218,,,,,,
A536,3,0.000000,6219,,,,,,
A536,4,0.000000,6220,,,,,,
A536,5,3.000000,6221,,,,,,
A536,6,1.000000,6222,,,,,,
A536,7,3.000000,6223,,,,,,
A536,8,1.000000,6224,,,,,,
A536,9,0.000000,6225,,,,,,
A536,10,0.000000,6226,,,,,,
A536,11,0.000000,6227,,,,,,
A536,12,0.000000,6228,,,,,,
A537,1,0.000000,6229,,,,,,
A537,2,0.000000,6230,,,,,,
A537,3,0.000000,6231,,,,,,
A537,4,0.000000,6232,,,,,,
A537,5,1.000000,6233,,,,,,
A537,6,1.000000,6234,,,,,,
A537,7,2.000000,6235,,,,,,
A537,8,1.000000,6236,,,,,,
A537,9,1.000000,6237,,,,,,
A537,10,2.000000,6238,,,,,,
A537,11,0.000000,6239,,,,,,
A537,12,0.000000,6240,,,,,,
A538,1,0.000000,6241,,,,,,
A538,2,0.000000,6242,,,,,,
A538,3,0.000000,6243,,,,,,
A538,4,0.000000,6244,,,,,,
A538,5,1.000000,6245,,,,,,
