kgid,mkgid,RKod,Asorti,Miktar,insUN,insDT,insApp,updUN,updDT,updApp
1751,1794,19545,A033,1.0000000000,yulya,2025-02-27 09:19:55.473000,,,,
1752,1795,19934,A01,1.0000000000,yulya,2025-02-27 09:19:57.570000,,,,
1753,1796,18060,A01,1.0000000000,yulya,2025-02-27 09:19:59.517000,,,,
1754,1797,16605,A964,1.0000000000,yulya,2025-02-27 09:20:28.850000,,,,
1755,1798,16532,A202,1.0000000000,yulya,2025-02-27 09:20:30.870000,,,,
1756,1799,18137,A053,1.0000000000,yulya,2025-02-27 09:20:39.463000,,,,
1757,1800,19541,A053,1.0000000000,yulya,2025-02-27 09:20:41.463000,,,,
1758,1801,16701,A053,1.0000000000,yulya,2025-02-27 09:20:43.520000,,,,
1759,1802,16953,A01,1.0000000000,yulya,2025-02-27 09:50:50.600000,KGShop,,,
1760,1803,16953,A01,1.0000000000,yulya,2025-02-27 09:50:50.947000,KGShop,,,
1761,1804,17591,A01,1.0000000000,yulya,2025-02-27 09:51:03.207000,KGShop,,,
1762,1805,19523,A063,1.0000000000,yulya,2025-02-27 10:41:41.193000,KGShop,,,
1763,1806,19355,A080,1.0000000000,Depo,2025-02-27 11:03:58.860000,,,,
1764,1807,17198,A080,1.0000000000,Depo,2025-02-27 11:04:00.270000,,,,
1765,1808,17196,A01,1.0000000000,Depo,2025-02-27 11:04:01.817000,,,,
1766,1809,16954,A150,1.0000000000,yulya,2025-02-27 11:21:20.843000,KGShop,,,
1767,1810,19522,A01,1.0000000000,yulya,2025-02-27 11:21:20.860000,KGShop,,,
1768,1811,16523,A840,2.0000000000,Depo,2025-02-27 12:00:17.090000,,Depo,2025-02-27 12:00:21.433000,
1769,1812,16523,A201,2.0000000000,Depo,2025-02-27 12:00:18.987000,,Depo,2025-02-27 12:00:20.337000,
1770,1813,18117,A201,2.0000000000,Depo,2025-02-27 12:00:35.223000,,Depo,2025-02-27 12:00:41.103000,
1771,1814,16742,A344,1.0000000000,Depo,2025-02-27 12:00:37.207000,,,,
1772,1815,16698,A344,2.0000000000,Depo,2025-02-27 12:00:38.703000,,Depo,2025-02-27 12:01:11.857000,
1773,1816,16698,A201,2.0000000000,Depo,2025-02-27 12:00:43.330000,,Depo,2025-02-27 12:00:48.167000,
1774,1817,16742,A201,2.0000000000,Depo,2025-02-27 12:00:44.833000,,Depo,2025-02-27 12:00:46.673000,
1775,1818,19040,A344,2.0000000000,Depo,2025-02-27 12:00:49.860000,,Depo,2025-02-27 12:01:10.083000,
1776,1819,16599,A133,2.0000000000,Depo,2025-02-27 12:01:04.540000,,Depo,2025-02-27 12:01:07.393000,
1777,1820,16599,A201,2.0000000000,Depo,2025-02-27 12:01:06.293000,,Depo,2025-02-27 12:01:08.907000,
1778,1821,16731,A035,1.0000000000,yulya,2025-02-27 12:56:24.387000,,,,
1779,1822,16731,A964,1.0000000000,yulya,2025-02-27 12:56:28.340000,,,,
1780,1823,16784,A075,1.0000000000,yulya,2025-02-27 12:56:57.687000,,,,
1781,1824,16577,A075,1.0000000000,yulya,2025-02-27 12:57:16.930000,,,,
1782,1825,19248,A01,1.0000000000,yulya,2025-02-27 12:57:18.977000,,,,
1783,1826,17912,A075,1.0000000000,yulya,2025-02-27 12:57:25.510000,,,,
1784,1827,16784,A898,1.0000000000,yulya,2025-02-27 12:57:30.600000,,,,
1786,1829,16523,A830,1.0000000000,Depo,2025-02-27 13:56:49.860000,,,,
1787,1830,16523,A830,1.0000000000,Depo,2025-02-27 13:56:51.797000,,,,
1788,1831,16599,A063,1.0000000000,Depo,2025-02-27 14:17:00.500000,,,,
1789,1832,16514,A321,1.0000000000,Depo,2025-02-27 14:17:01.940000,,,,
1790,1833,16795,A066,1.0000000000,Depo,2025-02-27 14:17:02.920000,,,,
1791,1834,16523,A063,1.0000000000,Depo,2025-02-27 14:17:04.437000,,,,
1792,1835,16523,A798,1.0000000000,Depo,2025-02-27 15:10:31.180000,,,,
1793,1836,16531,A033,1.0000000000,Depo,2025-02-27 15:10:54.377000,,,,
1794,1837,16523,A033,1.0000000000,Depo,2025-02-27 15:10:56.883000,,,,
1795,1838,16531,A01,1.0000000000,yulya,2025-02-27 15:45:24.500000,,,,
1796,1839,16531,A066,1.0000000000,yulya,2025-02-27 15:45:25.433000,,,,
1797,1840,18204,A059,1.0000000000,yulya,2025-02-27 15:45:27.043000,,,,
1798,1841,16523,A112,1.0000000000,Depo,2025-02-27 15:57:56.423000,,,,
1799,1842,16523,A157,1.0000000000,Depo,2025-02-27 15:58:04.450000,,,,
1800,1843,16536,A157,1.0000000000,yulya,2025-02-27 16:17:54.197000,KGShop,,,
1801,1844,16731,A862,1.0000000000,Depo,2025-02-27 16:21:57.773000,,,,
1802,1845,17674,A157,1.0000000000,Depo,2025-02-27 16:22:00.227000,,,,
1803,1846,20404,A333,1.0000000000,Depo,2025-02-27 16:22:02.243000,,,,
1804,1847,16599,A908,1.0000000000,Depo,2025-02-27 16:22:03.780000,,,,
1807,1850,17674,A093,1.0000000000,Depo,2025-02-27 16:46:53.137000,,,,
1808,1851,20404,A333,1.0000000000,Depo,2025-02-27 16:46:55.577000,,,,
1809,1852,17674,A804,1.0000000000,Depo,2025-02-27 16:46:57.600000,,,,
1810,1853,16731,A862,1.0000000000,Depo,2025-02-27 16:46:59.603000,,,,
1811,1854,18204,A059,1.0000000000,Depo,2025-02-27 16:47:01.170000,,,,
1812,1855,19670,A060,1.0000000000,Depo,2025-02-27 17:21:27.773000,,,,
1813,1856,17607,A067,1.0000000000,Depo,2025-02-27 17:21:30.230000,,,,
1814,1857,20259,A060,1.0000000000,Depo,2025-02-27 17:21:38.817000,,,,
1815,1858,16523,A067,1.0000000000,Depo,2025-02-27 17:21:40.800000,,,,
1816,1859,19365,A067,1.0000000000,Depo,2025-02-27 17:21:42.307000,,,,
1817,1860,16530,A067,1.0000000000,Depo,2025-02-27 17:21:44.350000,,,,
1818,1861,16522,A202,1.0000000000,Depo,2025-02-27 17:21:45.890000,,,,
1819,1862,16603,A067,1.0000000000,Depo,2025-02-27 17:21:57.050000,,,,
1820,1863,19248,A067,1.0000000000,yulya,2025-02-27 17:24:00.890000,KGShop,,,
1821,1864,16523,A060,1.0000000000,yulya,2025-02-27 17:26:54.980000,KGShop,,,
1822,1865,19248,A067,1.0000000000,yulya,2025-02-27 17:26:54.993000,KGShop,,,
1823,1866,16531,A066,1.0000000000,Depo,2025-02-27 17:43:45.840000,,,,
1824,1867,16528,A129,1.0000000000,Depo,2025-02-27 17:43:48.333000,,,,
1825,1868,17988,A201,1.0000000000,Depo,2025-02-27 17:43:50.333000,,,,
1826,1869,16523,A034,1.0000000000,Depo,2025-02-27 17:43:52.373000,,,,
1827,1870,17473,A082,1.0000000000,Depo,2025-02-27 17:59:43.090000,,,,
1828,1871,16513,A01,1.0000000000,Depo,2025-02-27 17:59:45.570000,,,,
1829,1872,16525,A398,1.0000000000,Depo,2025-02-27 17:59:51.703000,,,,
1830,1873,16528,A082,1.0000000000,Depo,2025-02-27 17:59:54.240000,,,,
1831,1874,16548,A964,1.0000000000,Depo,2025-02-27 18:13:30.533000,,,,
1832,1875,16605,A964,1.0000000000,Depo,2025-02-27 18:13:32.970000,,,,
1833,1876,16784,A964,1.0000000000,Depo,2025-02-27 18:13:34.990000,,,,
1834,1877,16540,A964,1.0000000000,Depo,2025-02-27 18:13:37.070000,,,,
1835,1878,17196,A964,1.0000000000,Depo,2025-02-27 18:13:38.567000,,,,
1836,1879,16731,A964,1.0000000000,Depo,2025-02-27 18:13:40.657000,,,,
1837,1880,18020,A964,1.0000000000,Depo,2025-02-27 18:13:42.610000,,,,
1838,1881,20547,A037,1.0000000000,Depo,2025-02-27 18:44:00.300000,,,,
1839,1882,20546,A037,1.0000000000,Depo,2025-02-27 18:44:01.687000,,,,
1840,1883,20545,A037,1.0000000000,Depo,2025-02-27 18:44:03.703000,,,,
1841,1884,19087,A037,1.0000000000,Depo,2025-02-27 18:44:05.237000,,,,
1842,1885,16575,A037,1.0000000000,Depo,2025-02-27 18:44:06.730000,,,,
1843,1886,16588,A01,1.0000000000,Depo,2025-02-27 18:44:30.983000,,,,
1844,1887,20372,A01,1.0000000000,Depo,2025-02-27 18:44:33.500000,,,,
1845,1888,20373,A01,1.0000000000,Depo,2025-02-27 18:44:36.007000,,,,
1846,1889,16804,A01,1.0000000000,Depo,2025-02-27 18:44:38.050000,,,,
1847,1890,16758,A01,1.0000000000,Depo,2025-02-27 18:44:39.587000,,,,
1848,1891,16744,A178,1.0000000000,yulya,2025-02-27 18:48:56.720000,KGShop,,,
1849,1892,16545,A01,1.0000000000,yulya,2025-02-28 09:16:34.060000,,,,
1850,1893,16536,A01,1.0000000000,yulya,2025-02-28 09:16:55.750000,,,,
1851,1894,16523,A063,1.0000000000,yulya,2025-02-28 09:17:06.880000,,,,
1852,1895,16523,A01,1.0000000000,yulya,2025-02-28 09:17:09.350000,,,,
1853,1896,19652,A035,1.0000000000,yulya,2025-02-28 09:17:21.470000,,,,
1854,1897,16523,A199,1.0000000000,yulya,2025-02-28 09:17:23.383000,,,,
1855,1898,17471,A01,1.0000000000,yulya,2025-02-28 09:18:00.173000,,,,
1856,1899,17472,A01,1.0000000000,yulya,2025-02-28 09:18:15.180000,,,,
1857,1900,16730,A142,1.0000000000,yulya,2025-02-28 09:18:16.737000,,,,
1858,1901,16553,A01,1.0000000000,yulya,2025-02-28 09:18:30.367000,,,,
1859,1902,16698,A122,1.0000000000,yulya,2025-02-28 09:18:32,,,,
1860,1903,16528,A039,2.0000000000,yulya,2025-02-28 09:18:47.003000,,yulya,2025-02-28 09:19:21.900000,
1861,1904,19040,A201,2.0000000000,yulya,2025-02-28 09:19:01.013000,,yulya,2025-02-28 09:19:02.833000,
1862,1905,16528,A201,1.0000000000,yulya,2025-02-28 09:19:20.550000,,,,
1863,1906,20122,A063,1.0000000000,yulya,2025-02-28 09:19:45.533000,,,,
1864,1907,16528,A063,3.0000000000,yulya,2025-02-28 09:20:47.163000,,yulya,2025-02-28 09:21:13.197000,
1865,1908,16528,A174,2.0000000000,yulya,2025-02-28 09:20:49.667000,,yulya,2025-02-28 09:21:06.670000,
1866,1909,19133,A824,1.0000000000,Depo,2025-02-28 10:49:46.873000,,,,
1867,1910,18116,A144,1.0000000000,Depo,2025-02-28 10:49:49.357000,,,,
1868,1911,16523,A01,1.0000000000,Depo,2025-02-28 10:49:51.880000,,,,
1869,1912,16788,A032,1.0000000000,Depo,2025-02-28 10:49:54.473000,,,,
1870,1913,16704,A01,1.0000000000,Depo,2025-02-28 11:21:56.767000,,,,
1871,1914,16528,A063,3.0000000000,Depo,2025-02-28 11:21:58.660000,,Depo,2025-02-28 11:22:02.510000,
1872,1915,17912,A075,1.0000000000,Depo,2025-02-28 11:41:45.530000,,,,
1873,1916,16577,A075,1.0000000000,Depo,2025-02-28 11:41:47.477000,,,,
1874,1917,17196,A01,2.0000000000,Depo,2025-02-28 11:41:50.060000,,Depo,2025-02-28 11:41:51.933000,
1875,1918,16528,A174,2.0000000000,Depo,2025-02-28 11:41:54.087000,,Depo,2025-02-28 11:41:56.983000,
1876,1919,16533,A01,1.0000000000,yulya,2025-02-28 13:07:16.023000,KGShop,,,
1877,1920,16518,A964,1.0000000000,yulya,2025-02-28 17:01:59.857000,,,,
1878,1921,16522,A964,1.0000000000,yulya,2025-02-28 17:02:04.320000,,,,
1879,1922,16522,A964,1.0000000000,yulya,2025-02-28 17:02:15.497000,,,,
1880,1923,16522,A371,1.0000000000,yulya,2025-02-28 17:02:20.093000,,,,
1881,1924,16522,A964,1.0000000000,yulya,2025-02-28 17:02:27.220000,,,,
1882,1925,16522,A01,1.0000000000,yulya,2025-02-28 17:02:31.900000,,,,
1883,1926,16555,A964,1.0000000000,yulya,2025-02-28 17:02:36.933000,,,,
1884,1927,19123,A202,1.0000000000,yulya,2025-02-28 17:02:44.623000,,,,
1885,1928,18061,A059,1.0000000000,yulya,2025-02-28 17:02:53.300000,,,,
1886,1929,20131,A01,1.0000000000,yulya,2025-02-28 18:42:03.940000,,,,
1887,1930,19583,A593,1.0000000000,yulya,2025-02-28 18:42:08.013000,,,,
1888,1931,19251,A080,1.0000000000,yulya,2025-03-01 10:09:55.247000,,,,
1889,1932,17893,A081,1.0000000000,yulya,2025-03-01 10:09:59.720000,,,,
1890,1933,16599,A01,1.0000000000,yulya,2025-03-01 10:10:03.230000,,,,
1891,1934,16599,A063,2.0000000000,yulya,2025-03-01 10:45:03.690000,,yulya,2025-03-01 10:45:19.780000,
1892,1935,16576,A063,2.0000000000,yulya,2025-03-01 10:45:13.750000,,yulya,2025-03-01 10:45:24.277000,
1893,1936,16785,A063,2.0000000000,yulya,2025-03-01 10:45:16.770000,,yulya,2025-03-01 10:45:27.780000,
1894,1937,20253,A01,1.0000000000,yulya,2025-03-01 12:05:36.680000,,,,
1895,1938,16522,A964,1.0000000000,Depo,2025-03-03 11:39:10.397000,,,,
1896,1939,16555,A964,1.0000000000,Depo,2025-03-03 11:39:14.200000,,,,
1897,1940,16518,A964,1.0000000000,Depo,2025-03-03 11:39:14.623000,,,,
1898,1941,16522,A964,1.0000000000,Depo,2025-03-03 11:39:15.497000,,,,
1899,1942,16522,A964,1.0000000000,Depo,2025-03-03 11:39:16.813000,,,,
1900,1943,19481,A080,1.0000000000,Depo,2025-03-03 12:09:29.067000,,,,
1901,1944,18874,A081,1.0000000000,Depo,2025-03-03 12:09:31.520000,,,,
1902,1945,17893,A081,1.0000000000,Depo,2025-03-03 12:09:33.560000,,,,
1903,1946,17519,A080,1.0000000000,Depo,2025-03-03 12:09:36.550000,,,,
1904,1947,16528,A150,1.0000000000,Depo,2025-03-03 12:54:36.513000,,,,
1905,1948,16523,A01,1.0000000000,Depo,2025-03-03 12:54:38.473000,,,,
1906,1949,16599,A01,1.0000000000,Depo,2025-03-03 12:54:40.013000,,,,
1907,1950,19040,A201,2.0000000000,Depo,2025-03-03 13:11:41.877000,,Depo,2025-03-03 13:11:43.220000,
1908,1951,16528,A201,1.0000000000,Depo,2025-03-03 13:11:46.633000,,,,
1909,1952,20131,A01,1.0000000000,Depo,2025-03-03 13:45:39.960000,,,,
1910,1953,17608,A01,1.0000000000,Depo,2025-03-03 13:45:41.933000,,,,
1911,1954,20129,A01,1.0000000000,Depo,2025-03-03 13:45:44.440000,,,,
1912,1955,16525,A762,1.0000000000,Depo,2025-03-03 13:45:47.537000,,,,
1913,1956,16698,A01,1.0000000000,Depo,2025-03-03 13:45:51.067000,,,,
1914,1957,16547,A762,1.0000000000,Depo,2025-03-03 13:45:52.080000,,,,
1915,1958,20498,A200,1.0000000000,Depo,2025-03-03 14:28:17.580000,,,,
1916,1959,16523,A199,1.0000000000,Depo,2025-03-03 14:28:28.097000,,,,
1917,1960,18813,A200,1.0000000000,Depo,2025-03-03 14:28:29.577000,,,,
1918,1961,16525,A200,1.0000000000,Depo,2025-03-03 14:28:32.187000,,,,
1919,1962,20199,A033,1.0000000000,yulya,2025-03-03 15:11:10.657000,,,,
1920,1963,17104,A063,1.0000000000,yulya,2025-03-03 15:11:13.683000,,,,
1921,1964,17104,A063,1.0000000000,yulya,2025-03-03 15:11:16.717000,,,,
1922,1965,16748,A062,1.0000000000,yulya,2025-03-03 15:11:19.390000,,,,
1923,1966,16748,A200,1.0000000000,yulya,2025-03-03 15:11:22.380000,,,,
1924,1967,16576,A063,2.0000000000,Depo,2025-03-03 15:24:16.973000,,Depo,2025-03-03 15:24:21.307000,
1925,1968,16599,A063,2.0000000000,Depo,2025-03-03 15:24:18.390000,,Depo,2025-03-03 15:24:19.737000,
1926,1969,16785,A063,2.0000000000,Depo,2025-03-03 15:24:22.980000,,Depo,2025-03-03 15:24:23.837000,
1927,1970,19652,A035,1.0000000000,Depo,2025-03-03 15:46:45.730000,,,,
1928,1971,16730,A142,1.0000000000,Depo,2025-03-03 15:46:48.170000,,,,
1929,1972,16731,A035,1.0000000000,Depo,2025-03-03 15:46:50.170000,,,,
1930,1973,17104,A063,1.0000000000,Depo,2025-03-03 16:11:40.423000,,,,
1931,1974,16697,A063,1.0000000000,Depo,2025-03-03 16:11:42.833000,,,,
1932,1975,16719,A063,1.0000000000,Depo,2025-03-03 16:11:44.347000,,,,
1933,1976,16537,A01,1.0000000000,yulya,2025-03-03 16:37:09.537000,KGShop,,,
1934,1977,16525,A01,1.0000000000,yulya,2025-03-03 16:37:09.900000,KGShop,,,
1935,1978,16519,A800,1.0000000000,yulya,2025-03-03 16:37:09.993000,KGShop,,,
1936,1979,16731,A956,1.0000000000,yulya,2025-03-03 17:09:48.913000,,,,
1937,1980,16599,A298,1.0000000000,yulya,2025-03-03 17:10:01.640000,,,,
1938,1981,16599,A570,1.0000000000,yulya,2025-03-03 17:10:03.607000,,,,
1939,1982,16697,A047,1.0000000000,yulya,2025-03-03 17:10:07.640000,,,,
1940,1983,16731,A234,1.0000000000,yulya,2025-03-03 17:10:12.730000,,,,
1941,1984,19881,A301,1.0000000000,yulya,2025-03-03 17:38:27.450000,,,,
1942,1985,16784,A301,1.0000000000,yulya,2025-03-03 17:38:29.327000,,,,
1943,1986,16531,A200,1.0000000000,yulya,2025-03-03 17:38:30.870000,,,,
1944,1987,20539,A201,1.0000000000,yulya,2025-03-03 17:38:49.730000,,,,
1945,1988,20539,A840,1.0000000000,yulya,2025-03-03 17:38:51.190000,,,,
1946,1989,20300,A063,1.0000000000,yulya,2025-03-03 17:38:52.780000,,,,
1947,1990,16939,A01,1.0000000000,yulya,2025-03-03 17:38:54.260000,,,,
1948,1991,16531,A153,1.0000000000,yulya,2025-03-03 17:39:17.250000,,,,
1949,1992,16531,A174,1.0000000000,yulya,2025-03-03 17:39:18.753000,,,,
1950,1993,16525,A199,1.0000000000,yulya,2025-03-03 17:39:24.897000,,,,
1951,1994,16939,A063,1.0000000000,yulya,2025-03-03 17:50:12.507000,KGShop,,,
1952,1995,19611,A962,1.0000000000,Depo,2025-03-04 11:14:30.953000,,,,
1953,1996,19881,A515,1.0000000000,Depo,2025-03-04 11:15:03.273000,,,,
1954,1997,19881,A301,1.0000000000,Depo,2025-03-04 11:15:05.307000,,,,
1955,1998,16784,A515,1.0000000000,Depo,2025-03-04 11:15:07.303000,,,,
1956,1999,16784,A301,1.0000000000,Depo,2025-03-04 11:15:08.820000,,,,
1957,2000,16731,A956,1.0000000000,Depo,2025-03-04 11:15:34.737000,,,,
1958,2001,19087,A962,1.0000000000,Depo,2025-03-04 11:15:51.940000,,,,
1959,2002,16531,A153,1.0000000000,Depo,2025-03-04 11:57:49.857000,,,,
1960,2003,19670,A153,1.0000000000,Depo,2025-03-04 11:57:52.327000,,,,
1961,2004,19414,A153,1.0000000000,Depo,2025-03-04 11:57:54.340000,,,,
1962,2005,16553,A01,1.0000000000,Depo,2025-03-04 12:18:02.520000,,,,
1963,2006,16953,A01,1.0000000000,Depo,2025-03-04 12:18:10.140000,,,,
1964,2007,19934,A01,1.0000000000,Depo,2025-03-04 12:18:21.853000,,,,
1965,2008,16953,A01,1.0000000000,Depo,2025-03-04 12:18:44.253000,,,,
1966,2009,16939,A01,1.0000000000,Depo,2025-03-04 13:00:25.940000,,,,
1967,2010,16523,A01,1.0000000000,Depo,2025-03-04 13:00:28.460000,,,,
1968,2011,16939,A063,1.0000000000,yulya,2025-03-04 13:04:06.307000,KGShop,,,
1969,2012,16531,A01,1.0000000000,Depo,2025-03-04 14:16:59.710000,,,,
1970,2013,19123,A174,2.0000000000,yulya,2025-03-04 14:51:51.957000,,yulya,2025-03-04 14:52:46.840000,
1971,2014,19123,A063,3.0000000000,yulya,2025-03-04 14:52:14.267000,,yulya,2025-03-04 14:52:33.350000,
1972,2015,16599,A174,2.0000000000,yulya,2025-03-04 14:52:28.447000,,yulya,2025-03-04 14:52:37.960000,
1973,2016,16748,A047,1.0000000000,yulya,2025-03-04 15:21:06.743000,,,,
1974,2017,18117,A344,2.0000000000,yulya,2025-03-04 15:21:12.760000,,yulya,2025-03-04 15:21:22.280000,
1975,2018,19129,A894,1.0000000000,yulya,2025-03-04 15:21:17.863000,,,,
1976,2019,19123,A063,1.0000000000,yulya,2025-03-04 15:25:51.437000,KGShop,,,
1977,2020,19493,A053,1.0000000000,yulya,2025-03-04 16:45:41.427000,,,,
1978,2021,19494,A053,1.0000000000,yulya,2025-03-04 16:45:52.470000,,,,
1979,2022,19461,A053,1.0000000000,yulya,2025-03-04 16:45:56.530000,,,,
1980,2023,19476,A053,1.0000000000,yulya,2025-03-04 16:46:01.020000,,,,
1981,2024,17160,A01,1.0000000000,yulya,2025-03-04 16:46:05.723000,,,,
1982,2025,19666,A01,1.0000000000,yulya,2025-03-04 16:46:11.280000,,,,
1983,2026,20468,A01,1.0000000000,yulya,2025-03-04 16:46:15.820000,,,,
1984,2027,19666,A01,1.0000000000,yulya,2025-03-04 16:46:20.430000,,,,
1985,2028,20031,A762,1.0000000000,yulya,2025-03-04 16:46:26.090000,,,,
1986,2029,20191,A01,1.0000000000,yulya,2025-03-04 16:46:32.217000,,,,
1987,2030,16524,A590,1.0000000000,yulya,2025-03-04 17:09:52.877000,,,,
1988,2031,16523,A940,1.0000000000,yulya,2025-03-04 17:09:57.317000,,,,
1989,2032,17289,A129,1.0000000000,yulya,2025-03-04 17:10:13.110000,,,,
1990,2033,17289,A571,1.0000000000,yulya,2025-03-04 17:10:26.870000,,,,
1991,2034,17289,A144,1.0000000000,yulya,2025-03-04 17:10:32.490000,,,,
1992,2035,16599,A01,2.0000000000,yulya,2025-03-04 18:02:42.393000,,yulya,2025-03-04 18:03:41.690000,
1993,2036,19670,A282,1.0000000000,yulya,2025-03-04 18:02:48.060000,,,,
1994,2037,17519,A081,1.0000000000,yulya,2025-03-04 18:02:52.660000,,,,
1995,2038,17861,A790,1.0000000000,yulya,2025-03-04 18:02:57.710000,,,,
1996,2039,16811,A964,1.0000000000,yulya,2025-03-04 18:03:04.320000,,,,
1997,2040,16515,A646,1.0000000000,yulya,2025-03-04 18:03:10.410000,,,,
1998,2041,16802,A026,1.0000000000,yulya,2025-03-04 18:03:14.520000,,,,
1999,2042,16547,A01,1.0000000000,yulya,2025-03-04 18:03:19.030000,,,,
2000,2043,16523,A860,1.0000000000,yulya,2025-03-04 18:03:23.083000,,,,
2001,2044,18642,A790,1.0000000000,yulya,2025-03-04 18:03:27.120000,,,,
2002,2045,16599,A387,1.0000000000,yulya,2025-03-04 18:03:32.163000,,,,
2003,2046,19247,A01,1.0000000000,yulya,2025-03-04 18:03:36.780000,,,,
2004,2047,16811,A026,1.0000000000,yulya,2025-03-04 18:03:57.697000,,,,
2005,2048,16811,A115,1.0000000000,yulya,2025-03-04 18:04:09.860000,,,,
2006,2049,19248,A01,1.0000000000,yulya,2025-03-04 18:27:52.743000,KGShop,,,
2007,2050,19361,A01,1.0000000000,yulya,2025-03-05 09:53:01.280000,,,,
2008,2051,20519,A01,1.0000000000,yulya,2025-03-05 10:19:48.477000,,,,
2009,2052,20287,A01,1.0000000000,yulya,2025-03-05 10:29:00.873000,KGShop,,,
2010,2053,20287,A033,1.0000000000,yulya,2025-03-05 10:29:21.487000,KGShop,,,
2011,2054,20287,A201,1.0000000000,yulya,2025-03-05 10:29:31.910000,KGShop,,,
2012,2054,17927,A201,1.0000000000,yulya,2025-03-05 10:29:31.910000,KGShop,,,
2013,2055,17910,A063,1.0000000000,Depo,2025-03-05 10:38:01.120000,,,,
2014,2056,16545,A01,1.0000000000,Depo,2025-03-05 10:38:03.567000,,,,
2015,2057,17104,A063,1.0000000000,Depo,2025-03-05 10:38:06.053000,,,,
2016,2058,17289,A063,1.0000000000,Depo,2025-03-05 10:38:08.087000,,,,
2017,2059,16547,A01,1.0000000000,Depo,2025-03-05 10:38:09.633000,,,,
2018,2060,16531,A01,1.0000000000,Depo,2025-03-05 11:03:58.407000,,,,
2019,2061,16748,A047,1.0000000000,Depo,2025-03-05 11:04:00.863000,,,,
2020,2062,16697,A047,1.0000000000,Depo,2025-03-05 11:04:02.377000,,,,
2021,2063,19123,A063,3.0000000000,Depo,2025-03-05 11:26:11.553000,,Depo,2025-03-05 11:26:15.887000,
2022,2064,19123,A063,1.0000000000,yulya,2025-03-05 11:29:20.017000,KGShop,,,
2023,2065,16748,A062,1.0000000000,Depo,2025-03-05 11:58:06.450000,,,,
2024,2066,19123,A174,2.0000000000,Depo,2025-03-05 11:58:07.913000,,Depo,2025-03-05 11:58:09.783000,
2025,2067,16599,A174,2.0000000000,Depo,2025-03-05 11:58:12.023000,,Depo,2025-03-05 11:58:13.383000,
2026,2068,16531,A200,1.0000000000,Depo,2025-03-05 12:27:34.827000,,,,
2027,2069,16731,A234,1.0000000000,Depo,2025-03-05 12:27:36.307000,,,,
2028,2070,16522,A371,1.0000000000,Depo,2025-03-05 12:27:37.840000,,,,
2029,2071,17196,A716,1.0000000000,yulya,2025-03-05 13:17:34.277000,,,,
2030,2072,17196,A047,1.0000000000,yulya,2025-03-05 13:17:48.403000,,,,
2031,2073,17196,A01,3.0000000000,yulya,2025-03-05 13:17:50.433000,,yulya,2025-03-05 13:18:54.360000,
2032,2074,19357,A01,1.0000000000,yulya,2025-03-05 13:18:05.560000,,,,
2033,2075,18123,A201,1.0000000000,yulya,2025-03-05 13:18:08.110000,,,,
2034,2076,17196,A964,1.0000000000,yulya,2025-03-05 13:18:22.300000,,,,
2035,2077,19905,A01,1.0000000000,yulya,2025-03-05 13:18:24.263000,,,,
2036,2078,17199,A964,1.0000000000,yulya,2025-03-05 13:18:26.297000,,,,
2037,2079,17199,A063,1.0000000000,yulya,2025-03-05 13:18:27.803000,,,,
2038,2080,17199,A964,1.0000000000,yulya,2025-03-05 13:18:47.473000,,,,
2039,2081,18123,A01,1.0000000000,yulya,2025-03-05 13:18:52.033000,,,,
2040,2082,17196,A01,1.0000000000,yulya,2025-03-05 13:18:56.080000,,,,
2041,2083,17199,A01,1.0000000000,yulya,2025-03-05 13:19:17.430000,,,,
2042,2084,17289,A129,1.0000000000,Depo,2025-03-05 13:49:37.463000,,,,
2043,2085,16523,A940,1.0000000000,Depo,2025-03-05 13:49:39.477000,,,,
2044,2086,16524,A590,1.0000000000,Depo,2025-03-05 13:49:41.493000,,,,
2045,2087,17289,A144,1.0000000000,Depo,2025-03-05 13:49:51.227000,,,,
