Bolum,FisTur,FisTip,HareketNo,EvrakNo,EvrakNo2,DeleteUN,DeleteDT,EvrakNo3,FisTar,kgid
Si,N,A,4755,000051,,yulya,2024-10-14 15:32:06.100000,,2024-02-08 18:11:56,568
Si,N,A,4756,000051,,yulya,2024-10-14 15:32:12.797000,,2024-02-08 18:11:56,569
Si,N,A,4757,000051,,yulya,2024-10-14 15:32:19.280000,,2024-02-08 18:11:56,570
Si,N,A,4758,000051,,yulya,2024-10-14 15:32:26.733000,,2024-02-08 18:11:56,571
Si,N,A,4759,000051,,yulya,2024-10-14 15:32:33.983000,,2024-02-08 18:11:56,572
Si,N,A,4760,000051,,yulya,2024-10-14 15:32:41.260000,,2024-02-08 18:11:56,573
Si,N,A,4761,000051,,yulya,2024-10-14 15:32:53.043000,,2024-02-08 18:11:56,574
Si,N,A,4762,000051,,yulya,2024-10-14 15:33:00.840000,,2024-02-08 18:11:56,575
Si,N,A,4763,000051,,yulya,2024-10-14 15:33:07.773000,,2024-02-08 18:11:56,576
Si,N,A,4764,000051,,yulya,2024-10-14 15:33:14.837000,,2024-02-08 18:11:56,577
Si,N,A,4766,000052,,yulya,2024-10-14 15:33:28.727000,,2024-02-09 10:28:50,578
Si,N,A,4767,000052,,yulya,2024-10-14 15:33:35.770000,,2024-02-09 10:28:50,579
Si,N,A,4768,000052,,yulya,2024-10-14 15:33:43.553000,,2024-02-09 10:28:50,580
Si,N,A,4769,000052,,yulya,2024-10-14 15:33:54.740000,,2024-02-09 10:28:50,581
Si,N,A,4770,000052,,yulya,2024-10-14 15:34:44.793000,,2024-02-09 10:28:50,582
Si,N,A,4771,000052,,yulya,2024-10-14 15:34:52.653000,,2024-02-09 10:28:50,583
Si,N,A,4772,000052,,yulya,2024-10-14 15:35:00.073000,,2024-02-09 10:28:50,584
Si,N,A,4773,000052,,yulya,2024-10-14 15:35:09.247000,,2024-02-09 10:28:50,585
Si,N,A,4774,000055,,yulya,2024-10-14 15:35:16.510000,,2024-02-12 10:15:38,586
Si,N,A,4775,000055,,yulya,2024-10-14 15:35:24.447000,,2024-02-12 10:15:38,587
Si,N,A,4778,000056,,yulya,2024-10-14 15:35:37.337000,,2024-02-12 12:09:42,588
Si,N,A,4779,000056,,yulya,2024-10-14 15:35:44.023000,,2024-02-12 12:09:42,589
Si,N,A,4780,000056,,yulya,2024-10-14 15:35:52.523000,,2024-02-12 12:09:42,590
Si,N,A,4781,000056,,yulya,2024-10-14 15:35:59.567000,,2024-02-12 12:09:42,591
Si,N,A,4782,000056,,yulya,2024-10-14 15:36:10.767000,,2024-02-12 12:09:42,592
Si,N,A,4783,000056,,yulya,2024-10-14 15:36:20.207000,,2024-02-12 12:09:42,593
Si,N,A,4784,000056,,yulya,2024-10-14 15:36:26.550000,,2024-02-12 12:09:42,594
Si,N,A,4785,000056,,yulya,2024-10-14 15:36:33.627000,,2024-02-12 12:09:42,595
Si,N,A,4786,000056,,yulya,2024-10-14 15:36:39.800000,,2024-02-12 12:09:42,596
Si,N,A,4787,000056,,yulya,2024-10-14 15:36:47.547000,,2024-02-12 12:09:42,597
Si,N,A,4788,000056,,yulya,2024-10-14 15:37:05.723000,,2024-02-12 12:09:42,598
Si,N,A,4789,000056,,yulya,2024-10-14 15:37:12.140000,,2024-02-12 12:09:42,599
Si,N,A,4790,000056,,yulya,2024-10-14 15:38:57.513000,,2024-02-12 12:09:42,600
Si,N,A,4791,000056,,yulya,2024-10-14 15:39:04.357000,,2024-02-12 12:09:42,601
Si,N,A,4792,000056,,yulya,2024-10-14 15:39:11.783000,,2024-02-12 12:09:42,602
Si,N,A,4793,000056,,yulya,2024-10-14 15:39:26.310000,,2024-02-12 12:09:42,603
Si,N,A,4794,000056,,yulya,2024-10-14 15:39:33.833000,,2024-02-12 12:09:42,604
Si,N,A,4795,000056,,yulya,2024-10-14 15:39:40.827000,,2024-02-12 12:09:42,605
Si,N,A,4796,000056,,yulya,2024-10-14 15:39:47.590000,,2024-02-12 12:09:42,606
Si,N,A,4797,000056,,yulya,2024-10-14 15:39:54.143000,,2024-02-12 12:09:42,607
Si,N,A,4798,000056,,yulya,2024-10-14 15:40:00.677000,,2024-02-12 12:09:42,608
Si,N,A,4799,000056,,yulya,2024-10-14 15:40:09.410000,,2024-02-12 12:09:42,609
Si,N,A,4800,000056,,yulya,2024-10-14 15:53:42.990000,,2024-02-12 12:09:42,610
Si,N,A,4801,000057,,yulya,2024-10-14 15:53:51.997000,,2024-02-12 16:51:56,611
Si,N,A,4802,000057,,yulya,2024-10-14 15:53:58.977000,,2024-02-12 16:51:56,612
Si,N,A,4803,000057,,yulya,2024-10-14 15:54:05.493000,,2024-02-12 16:51:56,613
Si,N,A,4804,000057,,yulya,2024-10-14 15:54:12.063000,,2024-02-12 16:51:56,614
Si,N,A,4805,000057,,yulya,2024-10-14 15:54:19.750000,,2024-02-12 16:51:56,615
Si,N,A,4806,000057,,yulya,2024-10-14 15:54:26.507000,,2024-02-12 16:51:56,616
Si,N,A,4807,000057,,yulya,2024-10-14 15:54:35.167000,,2024-02-12 16:51:56,617
Si,N,A,4808,000057,,yulya,2024-10-14 15:54:41.673000,,2024-02-12 16:51:56,618
Si,N,A,4823,000053,,yulya,2024-10-14 15:56:11.810000,,2024-02-09 11:53:23,619
Si,N,A,4824,000053,,yulya,2024-10-14 15:56:18.420000,,2024-02-09 11:53:23,620
Si,N,A,4825,000053,,yulya,2024-10-14 15:56:25.017000,,2024-02-09 11:53:23,621
Si,N,A,4826,000053,,yulya,2024-10-14 15:56:31.193000,,2024-02-09 11:53:23,622
Si,N,A,4827,000053,,yulya,2024-10-14 15:56:37.930000,,2024-02-09 11:53:23,623
Si,N,A,4828,000053,,yulya,2024-10-14 15:56:44.453000,,2024-02-09 11:53:23,624
Si,N,A,4830,000072,,yulya,2024-10-14 15:56:56.613000,,2024-02-16 19:26:51,625
Si,N,A,4831,000072,,yulya,2024-10-14 15:57:02.677000,,2024-02-16 19:26:51,626
Si,N,A,4832,000072,,yulya,2024-10-14 15:57:09.300000,,2024-02-16 19:26:51,627
Si,N,A,4834,000065,,yulya,2024-10-14 15:57:17.860000,,2024-02-15 10:52:35,628
Si,N,A,4835,000065,,yulya,2024-10-14 15:57:24.143000,,2024-02-15 10:52:35,629
Si,N,A,4836,000070,,yulya,2024-10-14 15:57:30.903000,,2024-02-16 11:28:53,630
Si,N,A,4837,000070,,yulya,2024-10-14 15:57:38.290000,,2024-02-16 11:28:53,631
Si,N,A,4838,000070,,yulya,2024-10-14 15:57:48.950000,,2024-02-16 11:28:53,632
Si,N,A,4839,000070,,yulya,2024-10-14 15:57:55.360000,,2024-02-16 11:28:53,633
Si,N,A,4841,000074,,yulya,2024-10-14 15:58:05.553000,,2024-02-19 10:32:20,634
Si,N,A,4842,000069,,yulya,2024-10-14 15:58:12.387000,,2024-02-15 16:38:33,635
Si,N,A,4843,000069,,yulya,2024-10-14 15:58:19.153000,,2024-02-15 16:38:33,636
Si,N,A,4844,000069,,yulya,2024-10-14 15:58:26.657000,,2024-02-15 16:38:33,637
Si,N,A,4845,000069,,yulya,2024-10-14 15:58:34.530000,,2024-02-15 16:38:33,638
Si,N,A,4846,000069,,yulya,2024-10-14 15:58:41.370000,,2024-02-15 16:38:33,639
Si,N,A,4847,000069,,yulya,2024-02-19 11:16:11.307000,,2024-02-15 16:38:33,640
Si,N,A,4848,000069,,yulya,2024-10-14 15:58:50.167000,,2024-02-15 16:38:33,641
Si,N,A,4849,000069,,yulya,2024-10-14 15:58:56.017000,,2024-02-15 16:38:33,642
Si,N,A,4850,000069,,yulya,2024-10-14 15:59:12.350000,,2024-02-15 16:38:33,643
Si,N,A,4851,000062,,yulya,2024-10-14 15:59:20.133000,,2024-02-14 17:06:06,644
Si,N,A,4852,000069,,yulya,2024-10-14 15:59:26.213000,,2024-02-15 16:38:33,645
Si,N,A,4853,000064,,yulya,2024-10-14 15:59:32.610000,,2024-02-15 10:10:01,646
Si,N,A,4854,000064,,yulya,2024-10-14 15:59:42.627000,,2024-02-15 10:10:01,647
Si,N,A,4855,000064,,yulya,2024-10-14 15:59:49.337000,,2024-02-15 10:10:01,648
Si,N,A,4856,000064,,yulya,2024-10-14 15:59:56.183000,,2024-02-15 10:10:01,649
Si,N,A,4857,000064,,yulya,2024-10-14 16:00:02.967000,,2024-02-15 10:10:01,650
Si,N,A,4858,000064,,yulya,2024-10-14 16:00:09.940000,,2024-02-15 10:10:01,651
Si,N,A,4859,000064,,yulya,2024-10-14 16:00:16.480000,,2024-02-15 10:10:01,652
Si,N,A,4860,000064,,yulya,2024-10-14 16:00:26.360000,,2024-02-15 10:10:01,653
Si,N,A,4861,000058,,yulya,2024-10-14 16:00:35.790000,,2024-02-13 11:59:47,654
Si,N,A,4862,000058,,yulya,2024-10-14 16:00:41.893000,,2024-02-13 11:59:47,655
Si,N,A,4863,000058,,yulya,2024-10-14 16:00:48.577000,,2024-02-13 11:59:47,656
Si,N,A,4864,000058,,yulya,2024-10-14 16:00:57.830000,,2024-02-13 11:59:47,657
Si,N,A,4865,000058,,yulya,2024-10-14 16:01:04.990000,,2024-02-13 11:59:47,658
Si,N,A,4866,000058,,yulya,2024-10-14 16:01:13.607000,,2024-02-13 11:59:47,659
Si,N,A,4867,000058,,yulya,2024-10-14 16:01:20.530000,,2024-02-13 11:59:47,660
Si,N,A,4868,000058,,yulya,2024-10-14 16:01:27.943000,,2024-02-13 11:59:47,661
Si,N,A,4869,000060,,yulya,2024-10-14 16:01:39.747000,,2024-02-13 15:03:15,662
Si,N,A,4870,000060,,yulya,2024-10-14 16:01:50.450000,,2024-02-13 15:03:15,663
Si,N,A,4871,000059,,yulya,2024-10-14 16:01:57.827000,,2024-02-13 12:28:06,664
Si,N,A,4872,000059,,yulya,2024-10-14 16:02:05.033000,,2024-02-13 12:28:06,665
Si,N,A,4873,000059,,yulya,2024-10-14 16:02:12.257000,,2024-02-13 12:28:06,666
Si,N,A,4874,000059,,yulya,2024-10-14 16:02:20.443000,,2024-02-13 12:28:06,667
Si,N,A,4875,000059,,yulya,2024-10-14 16:02:27.537000,,2024-02-13 12:28:06,668
Si,N,A,4876,000071,,yulya,2024-10-14 16:02:35.787000,,2024-02-16 11:39:00,669
Si,N,A,4877,000073,,yulya,2024-10-14 16:02:45.690000,,2024-02-19 10:02:16,670
Si,N,A,4878,000061,,yulya,2024-10-14 16:02:56.377000,,2024-02-14 14:00:20,671
Si,N,A,4879,000061,,yulya,2024-10-14 16:03:07.720000,,2024-02-14 14:00:20,672
Si,N,A,4880,000061,,yulya,2024-10-14 16:03:18.500000,,2024-02-14 14:00:20,673
Si,N,A,4881,000061,,yulya,2024-10-14 16:04:12.293000,,2024-02-14 14:00:20,674
Si,N,A,4882,000061,,yulya,2024-10-14 16:04:18.527000,,2024-02-14 14:00:20,675
Si,N,A,4883,000061,,yulya,2024-10-14 16:04:25.073000,,2024-02-14 14:00:20,676
Si,N,A,4884,000061,,yulya,2024-10-14 16:04:31.760000,,2024-02-14 14:00:20,677
Si,N,A,4885,000061,,yulya,2024-10-14 16:04:38.120000,,2024-02-14 14:00:20,678
Si,N,A,4886,000061,,yulya,2024-10-14 16:04:44.680000,,2024-02-14 14:00:20,679
Si,N,A,4887,000061,,yulya,2024-10-14 16:04:51.727000,,2024-02-14 14:00:20,680
Si,N,A,4888,000061,,yulya,2024-10-14 16:04:58.770000,,2024-02-14 14:00:20,681
Si,N,A,4889,000061,,yulya,2024-10-14 16:05:21.767000,,2024-02-14 14:00:20,682
Si,N,A,4890,000061,,yulya,2024-10-14 16:06:24.547000,,2024-02-14 14:00:20,683
Si,N,A,4891,000061,,yulya,2024-10-14 16:05:43.047000,,2024-02-14 14:00:20,684
Si,N,A,4892,000061,,yulya,2024-10-14 16:05:49.797000,,2024-02-14 14:00:20,685
Si,N,A,4893,000061,,yulya,2024-10-14 16:05:57.313000,,2024-02-14 14:00:20,686
Si,N,A,4894,000061,,yulya,2024-10-14 16:06:07.330000,,2024-02-14 14:00:20,687
Si,N,A,4895,000061,,yulya,2024-10-14 16:06:14.340000,,2024-02-14 14:00:20,688
Si,N,A,4896,000061,,yulya,2024-10-14 16:16:11.140000,,2024-02-14 14:00:20,689
Si,N,A,4897,000061,,yulya,2024-10-14 16:16:17.997000,,2024-02-14 14:00:20,690
Si,N,A,4898,000061,,yulya,2024-10-14 16:16:28.060000,,2024-02-14 14:00:20,691
Si,N,A,4899,000061,,yulya,2024-10-14 16:16:35.170000,,2024-02-14 14:00:20,692
Si,N,A,4900,000061,,yulya,2024-10-14 16:16:54.750000,,2024-02-14 14:00:20,693
Si,N,A,4901,000061,,yulya,2024-10-14 16:17:01.403000,,2024-02-14 14:00:20,694
Si,N,A,4902,000061,,yulya,2024-10-14 16:17:08.003000,,2024-02-14 14:00:20,695
Si,N,A,4904,000063,,yulya,2024-10-14 16:17:17.427000,,2024-02-14 18:52:02,696
Si,N,A,4905,000063,,yulya,2024-10-14 16:17:23.790000,,2024-02-14 18:52:02,697
Si,N,A,4906,000063,,yulya,2024-10-14 16:17:30.120000,,2024-02-14 18:52:02,698
Si,N,A,4907,000063,,yulya,2024-10-14 16:17:37.197000,,2024-02-14 18:52:02,699
Si,N,A,4923,000081,,yulya,2024-10-14 16:18:28.100000,,2024-02-20 19:16:26,700
Si,N,A,4924,000086,,yulya,2024-10-14 16:18:35.267000,,2024-02-22 12:07:37,701
Si,N,A,4925,000085,,yulya,2024-10-14 16:18:43.080000,,2024-02-22 12:04:51,702
Si,N,A,4926,000087,,yulya,2024-10-14 16:18:50.343000,,2024-02-22 12:12:53,703
Si,N,A,4927,000080,,yulya,2024-10-14 16:18:56.733000,,2024-02-20 17:47:11,704
Si,N,A,4928,000080,,yulya,2024-10-14 16:19:03.263000,,2024-02-20 17:47:11,705
Si,N,A,4929,000080,,yulya,2024-10-14 16:19:09.653000,,2024-02-20 17:47:11,706
Si,N,A,4930,000080,,yulya,2024-10-14 16:19:16.183000,,2024-02-20 17:47:11,707
Si,N,A,4931,000080,,yulya,2024-10-14 16:19:23.027000,,2024-02-20 17:47:11,708
Si,N,A,4932,000080,,yulya,2024-10-14 16:19:29.370000,,2024-02-20 17:47:11,709
Si,N,A,4933,000080,,yulya,2024-10-14 16:19:36.777000,,2024-02-20 17:47:11,710
Si,N,A,4934,000080,,yulya,2024-10-14 16:19:45.590000,,2024-02-20 17:47:11,711
Si,N,A,4935,000080,,yulya,2024-10-14 16:19:53.403000,,2024-02-20 17:47:11,712
Si,N,A,4936,000080,,yulya,2024-10-14 16:20:00.200000,,2024-02-20 17:47:11,713
Si,N,A,4937,000080,,yulya,2024-10-14 16:20:07.587000,,2024-02-20 17:47:11,714
Si,N,A,4938,000080,,yulya,2024-10-14 16:20:14.820000,,2024-02-20 17:47:11,715
Si,N,A,4939,000077,,yulya,2024-10-14 16:20:22.103000,,2024-02-20 16:06:12,716
Si,N,A,4940,000077,,yulya,2024-10-14 16:21:02.317000,,2024-02-20 16:06:12,717
Si,N,A,4941,000077,,yulya,2024-10-14 16:21:09.867000,,2024-02-20 16:06:12,718
Si,N,A,4942,000077,,yulya,2024-10-14 16:21:16.397000,,2024-02-20 16:06:12,719
Si,N,A,4943,000077,,yulya,2024-10-14 16:21:23.800000,,2024-02-20 16:06:12,720
Si,N,A,4944,000090,,yulya,2024-10-14 16:21:30.063000,,2024-02-23 12:47:39,721
Si,N,A,4945,000090,,yulya,2024-10-14 16:21:36.527000,,2024-02-23 12:47:39,722
Si,N,A,4949,000075,,yulya,2024-10-14 16:21:51.490000,,2024-02-19 15:58:12,723
Si,N,A,4950,000075,,yulya,2024-10-14 16:21:58.090000,,2024-02-19 15:58:12,724
Si,N,A,4952,000075,,yulya,2024-10-14 16:22:09.813000,,2024-02-19 15:58:12,725
Si,N,A,4953,000075,,yulya,2024-10-14 16:22:16.873000,,2024-02-19 15:58:12,726
Si,N,A,4954,000075,,yulya,2024-10-14 16:22:24.983000,,2024-02-19 15:58:12,727
Si,N,A,4955,000075,,yulya,2024-10-14 16:22:31.210000,,2024-02-19 15:58:12,728
Si,N,A,4956,000075,,yulya,2024-10-14 16:22:39.247000,,2024-02-19 15:58:12,729
Si,N,A,4957,000075,,yulya,2024-10-14 16:22:46.763000,,2024-02-19 15:58:12,730
Si,N,A,4958,000075,,yulya,2024-10-14 16:22:58.923000,,2024-02-19 15:58:12,731
Si,N,A,4959,000075,,yulya,2024-10-14 16:23:05.853000,,2024-02-19 15:58:12,732
Si,N,A,4962,000096,,yulya,2024-10-14 16:23:30.740000,,2024-02-26 11:07:29,733
Si,N,A,4963,000095,,yulya,2024-10-14 16:23:41.960000,,2024-02-26 10:51:46,734
Si,N,A,4964,000095,,yulya,2024-10-14 16:24:17.457000,,2024-02-26 10:51:46,735
Si,N,A,4965,000095,,yulya,2024-10-14 16:24:25.237000,,2024-02-26 10:51:46,736
Si,N,A,4966,000095,,yulya,2024-10-14 16:24:32.440000,,2024-02-26 10:51:46,737
Si,N,A,4967,000095,,yulya,2024-10-14 16:24:38.973000,,2024-02-26 10:51:46,738
Si,N,A,4968,000095,,yulya,2024-10-14 16:24:45.983000,,2024-02-26 10:51:46,739
Si,N,A,4969,000094,,yulya,2024-10-14 16:24:54.310000,,2024-02-26 10:37:17,740
Si,N,A,4970,000094,,yulya,2024-10-14 16:25:02.880000,,2024-02-26 10:37:17,741
Si,N,A,4971,000094,,yulya,2024-10-14 16:25:09.997000,,2024-02-26 10:37:17,742
Si,N,A,4972,000037,,yulya,2024-02-26 12:24:22.403000,,2024-02-02 12:15:54,743
Si,N,A,4974,000037,,yulya,2024-10-14 16:25:26.433000,,2024-02-02 12:15:54,744
Si,N,A,4975,000037,,yulya,2024-10-14 16:25:37.747000,,2024-02-02 12:15:54,745
Si,N,A,4976,000037,,yulya,2024-10-14 16:25:47.743000,,2024-02-02 12:15:54,746
Si,N,A,4978,000037,,yulya,2024-10-14 16:25:59.207000,,2024-02-02 12:15:54,747
Si,N,A,4979,000037,,yulya,2024-10-14 16:26:07.867000,,2024-02-02 12:15:54,748
Si,N,A,4980,000037,,yulya,2024-10-14 16:26:23.960000,,2024-02-02 12:15:54,749
Si,N,A,4981,000037,,yulya,2024-02-26 13:47:53.863000,,2024-02-02 12:15:54,750
Si,N,A,4982,000037,,yulya,2024-10-14 16:26:31.803000,,2024-02-02 12:15:54,751
Si,N,A,4983,000037,,yulya,2024-10-14 16:26:38.410000,,2024-02-02 12:15:54,752
Si,N,A,4984,000037,,yulya,2024-10-14 16:26:45.697000,,2024-02-02 12:15:54,753
Si,N,A,4985,000037,,yulya,2024-10-14 16:26:52.317000,,2024-02-02 12:15:54,754
Si,N,A,4986,000037,,yulya,2024-10-14 16:26:59.727000,,2024-02-02 12:15:54,755
Si,N,A,4987,000037,,yulya,2024-10-14 16:27:06.557000,,2024-02-02 12:15:54,756
Si,N,A,4988,000037,,yulya,2024-10-14 16:27:15.947000,,2024-02-02 12:15:54,757
Si,N,A,4989,000037,,yulya,2024-10-14 16:27:23.367000,,2024-02-02 12:15:54,758
Si,N,A,4990,000037,,yulya,2024-10-14 16:30:24.840000,,2024-02-02 12:15:54,759
Si,N,A,4991,000037,,yulya,2024-10-14 16:29:22.480000,,2024-02-02 12:15:54,760
Si,N,A,4992,000037,,yulya,2024-10-14 16:30:33.733000,,2024-02-02 12:15:54,761
Si,N,A,4993,000037,,yulya,2024-10-14 16:30:40.447000,,2024-02-02 12:15:54,762
Si,N,A,4994,000037,,yulya,2024-10-14 16:30:49.667000,,2024-02-02 12:15:54,763
Si,N,A,4995,000037,,yulya,2024-10-14 16:30:55.967000,,2024-02-02 12:15:54,764
Si,N,A,4996,000037,,yulya,2024-10-14 16:31:03.037000,,2024-02-02 12:15:54,765
Si,N,A,4997,000093,,yulya,2024-10-14 16:31:09.983000,,2024-02-23 18:04:28,766
Si,N,A,4998,000093,,yulya,2024-10-14 16:31:17.937000,,2024-02-23 18:04:28,767
Si,N,A,4999,000093,,yulya,2024-10-14 16:31:25.793000,,2024-02-23 18:04:28,768
Si,N,A,5000,000093,,yulya,2024-10-14 16:31:32.430000,,2024-02-23 18:04:28,769
Si,N,A,5001,000093,,yulya,2024-10-14 16:31:39.273000,,2024-02-23 18:04:28,770
Si,N,A,5002,000093,,yulya,2024-10-14 16:31:46.943000,,2024-02-23 18:04:28,771
Si,N,A,5003,000093,,yulya,2024-10-14 16:31:53.823000,,2024-02-23 18:04:28,772
Si,N,A,5004,000093,,yulya,2024-10-14 16:32:05.507000,,2024-02-23 18:04:28,773
Si,N,A,5005,000093,,yulya,2024-10-14 16:32:12.380000,,2024-02-23 18:04:28,774
Si,N,A,5006,000093,,yulya,2024-10-14 16:32:20.240000,,2024-02-23 18:04:28,775
Si,N,A,5007,000093,,yulya,2024-10-14 16:32:26.847000,,2024-02-23 18:04:28,776
Si,N,A,5008,000084,,yulya,2024-10-14 16:32:33.730000,,2024-02-21 14:52:19,777
Si,N,A,5009,000084,,yulya,2024-10-14 16:32:40.140000,,2024-02-21 14:52:19,778
Si,N,A,5010,000084,,yulya,2024-10-14 16:32:48.860000,,2024-02-21 14:52:19,779
Si,N,A,5011,000084,,yulya,2024-10-14 16:32:56.327000,,2024-02-21 14:52:19,780
Si,N,A,5012,000084,,yulya,2024-10-14 16:33:03.063000,,2024-02-21 14:52:19,781
Si,N,A,5013,000084,,yulya,2024-10-14 16:33:09.217000,,2024-02-21 14:52:19,782
Si,N,A,5014,000084,,yulya,2024-10-14 16:33:15.887000,,2024-02-21 14:52:19,783
Si,N,A,5015,000084,,yulya,2024-10-14 16:33:22.230000,,2024-02-21 14:52:19,784
Si,N,A,5016,000084,,yulya,2024-10-14 16:33:28.857000,,2024-02-21 14:52:19,785
Si,N,A,5017,000084,,yulya,2024-10-14 16:33:35.650000,,2024-02-21 14:52:19,786
Si,N,A,5018,000084,,yulya,2024-10-14 16:33:46.760000,,2024-02-21 14:52:19,787
Si,N,A,5019,000084,,yulya,2024-10-14 16:33:54.147000,,2024-02-21 14:52:19,788
Si,N,A,5020,000084,,yulya,2024-10-14 16:34:01.960000,,2024-02-21 14:52:19,789
Si,N,A,5021,000091,,yulya,2024-10-14 16:34:17.930000,,2024-02-23 15:20:25,790
Si,N,A,5022,000091,,yulya,2024-10-14 16:34:25.773000,,2024-02-23 15:20:25,791
Si,N,A,5023,000091,,yulya,2024-10-14 16:34:33.467000,,2024-02-23 15:20:25,792
Si,N,A,5024,000091,,yulya,2024-10-14 16:34:44.080000,,2024-02-23 15:20:25,793
Si,N,A,5025,000091,,yulya,2024-10-14 16:34:54.193000,,2024-02-23 15:20:25,794
Si,N,A,5028,000098,,yulya,2024-10-14 16:37:29.633000,,2024-02-26 12:59:04,795
Si,N,A,5029,000098,,yulya,2024-10-14 16:37:36.550000,,2024-02-26 12:59:04,796
Si,N,A,5030,000098,,yulya,2024-10-14 16:37:47.160000,,2024-02-26 12:59:04,797
Si,N,A,5031,000098,,yulya,2024-10-14 16:38:02.380000,,2024-02-26 12:59:04,798
Si,N,A,5954,000092,,yulya,2024-10-14 16:39:03.280000,,2024-02-23 17:10:36,799
Si,N,A,5955,000092,,yulya,2024-02-28 10:09:42.797000,,2024-02-23 17:10:36,800
Si,N,A,5956,000092,,yulya,2024-10-14 16:39:12.607000,,2024-02-23 17:10:36,801
Si,N,A,5957,000092,,yulya,2024-10-14 16:39:19.777000,,2024-02-23 17:10:36,802
Si,N,A,5958,000092,,yulya,2024-10-14 16:39:27.510000,,2024-02-23 17:10:36,803
Si,N,A,5959,000092,,yulya,2024-10-14 16:39:36.713000,,2024-02-23 17:10:36,804
Si,N,A,5960,000092,,yulya,2024-10-14 16:45:06.117000,,2024-02-23 17:10:36,805
Si,N,A,5961,000097,,yulya,2024-10-14 16:45:12.890000,,2024-02-26 12:28:23,806
Si,N,A,5962,000097,,yulya,2024-10-14 16:45:20.407000,,2024-02-26 12:28:23,807
Si,N,A,5963,000097,,yulya,2024-10-14 16:45:27.083000,,2024-02-26 12:28:23,808
Si,N,A,5964,000097,,yulya,2024-10-14 16:45:33.723000,,2024-02-26 12:28:23,809
Si,N,A,5965,000097,,yulya,2024-10-14 16:45:40.707000,,2024-02-26 12:28:23,810
Si,N,A,5966,000099,,yulya,2024-10-14 16:45:47.860000,,2024-02-26 16:56:20,811
Si,N,A,5967,000099,,yulya,2024-10-14 16:45:55.540000,,2024-02-26 16:56:20,812
Si,N,A,5968,000099,,yulya,2024-10-14 16:46:02.957000,,2024-02-26 16:56:20,813
Si,N,A,5969,000099,,yulya,2024-10-14 16:46:12.670000,,2024-02-26 16:56:20,814
Si,N,A,5970,000099,,yulya,2024-10-14 16:46:21.437000,,2024-02-26 16:56:20,815
Si,N,A,5971,000099,,yulya,2024-10-14 16:46:27.747000,,2024-02-26 16:56:20,816
Si,N,A,5972,000099,,yulya,2024-10-14 16:46:34.560000,,2024-02-26 16:56:20,817
Si,N,A,5973,000099,,yulya,2024-10-14 16:46:41.200000,,2024-02-26 16:56:20,818
Si,N,A,5974,000099,,yulya,2024-10-14 16:46:47.417000,,2024-02-26 16:56:20,819
Si,N,A,5975,000101,,yulya,2024-10-14 16:46:54.577000,,2024-02-26 18:38:04,820
Si,N,A,5976,000101,,yulya,2024-10-14 16:47:01.993000,,2024-02-26 18:38:04,821
Si,N,A,5977,000101,,yulya,2024-10-14 16:47:08.900000,,2024-02-26 18:38:04,822
Si,N,A,5978,000105,,yulya,2024-10-14 16:47:14.943000,,2024-02-27 17:49:31,823
Si,N,A,5979,000105,,yulya,2024-10-14 16:47:21.493000,,2024-02-27 17:49:31,824
Si,N,A,5980,000106,,yulya,2024-10-14 16:48:19.457000,,2024-02-27 18:19:45,825
Si,N,A,5981,000102,,yulya,2024-10-14 16:48:33.413000,,2024-02-26 19:30:35,826
Si,N,A,5982,000102,,yulya,2024-10-14 16:48:40.393000,,2024-02-26 19:30:35,827
Si,N,A,5983,000100,,yulya,2024-10-14 16:48:46.937000,,2024-02-26 17:20:53,828
Si,N,A,5984,000100,,yulya,2024-10-14 16:48:53.380000,,2024-02-26 17:20:53,829
Si,N,A,5985,000078,,yulya,2024-10-14 16:49:00.450000,,2024-02-20 16:25:11,830
Si,N,A,5986,000078,,yulya,2024-10-14 16:49:07.640000,,2024-02-20 16:25:11,831
Si,N,A,5987,000078,,yulya,2024-10-14 16:49:14.360000,,2024-02-20 16:25:11,832
Si,N,A,5988,000078,,yulya,2024-10-14 16:49:21.543000,,2024-02-20 16:25:11,833
Si,N,A,5989,000078,,yulya,2024-10-14 16:49:29.840000,,2024-02-20 16:25:11,834
Si,N,A,5990,000076,,yulya,2024-10-14 16:49:39.027000,,2024-02-20 11:10:44,835
Si,N,A,5991,000076,,yulya,2024-10-14 16:49:46.150000,,2024-02-20 11:10:44,836
Si,N,A,5992,000076,,yulya,2024-10-14 16:49:52.837000,,2024-02-20 11:10:44,837
Si,N,A,5993,000076,,yulya,2024-10-14 16:49:59.727000,,2024-02-20 11:10:44,838
Si,N,A,5994,000076,,yulya,2024-10-14 16:50:06.810000,,2024-02-20 11:10:44,839
Si,N,A,6003,000068,,yulya,2024-10-14 16:50:52.897000,,2024-02-15 15:58:12,840
Si,N,A,6004,000111,,yulya,2024-10-14 16:51:01.540000,,2024-02-29 14:28:24,841
Si,N,A,6005,000112,,yulya,2024-10-14 16:51:07.660000,,2024-02-29 14:32:51,842
Si,N,A,6006,000112,,yulya,2024-10-14 16:51:14.677000,,2024-02-29 14:32:51,843
Si,N,A,6007,000083,,yulya,2024-10-14 16:51:21.493000,,2024-02-21 14:22:59,844
Si,N,A,6008,000083,,yulya,2024-10-14 16:51:28.530000,,2024-02-21 14:22:59,845
