Tarih,DOV_KOD,DOV_BazKOD,carpan
2010-04-25,US,TL,1.5
2010-04-25,YTL,TL,1.0
2010-04-26,EU,TL,2.0
2010-04-26,TL,YTL,1.0
2010-04-26,US,TL,1.5
2010-04-26,YTL,TL,1.0
2010-04-27,EU,TL,2.0
2010-04-27,TL,YTL,1.0
2010-04-27,US,TL,1.5
2010-04-27,YTL,TL,1.0
2010-04-28,EU,TL,2.0
2010-04-28,TL,YTL,1.0
2010-04-28,US,TL,1.5
2010-04-28,YTL,TL,1.0
2010-04-29,EU,TL,2.0
2010-04-29,TL,YTL,1.0
2010-04-29,US,TL,1.5
2010-04-29,YTL,TL,1.0
2010-04-30,EU,TL,1.96
2010-04-30,TL,YTL,1.0
2010-04-30,US,TL,1.48
2010-04-30,YTL,TL,1.0
2010-05-01,EU,TL,2.0
2010-05-01,TL,YTL,1.0
2010-05-01,US,TL,1.5
2010-05-01,YTL,TL,1.0
2010-05-02,EU,TL,2.0
2010-05-02,TL,YTL,1.0
2010-05-02,US,TL,1.5
2010-05-02,YTL,TL,1.0
2010-05-03,EU,TL,2.0
2010-05-03,TL,YTL,1.0
2010-05-03,US,TL,1.5
2010-05-03,YTL,TL,1.0
2010-05-04,EU,TL,2.0
2010-05-04,TL,YTL,1.0
2010-05-04,US,TL,1.5
2010-05-04,YTL,TL,1.0
2010-05-05,EU,TL,1.96
2010-05-05,TL,YTL,1.0
2010-05-05,US,TL,1.51
2010-05-05,YTL,TL,1.0
2010-05-06,EU,TL,2.0
2010-05-06,TL,YTL,1.0
2010-05-06,US,TL,1.5
2010-05-06,YTL,TL,1.0
2010-05-07,EU,TL,2.05
2010-05-07,TL,YTL,1.0
2010-05-07,US,TL,1.52
2010-05-07,YTL,TL,1.0
2010-05-08,EU,TL,2.0
2010-05-08,TL,YTL,1.0
2010-05-08,US,TL,1.5
2010-05-08,YTL,TL,1.0
2010-05-09,EU,TL,2.0
2010-05-09,TL,YTL,1.0
2010-05-09,US,TL,1.5
2010-05-09,YTL,TL,1.0
2010-05-10,EU,TL,1.98
2010-05-10,TL,YTL,1.0
2010-05-10,US,TL,1.52
2010-05-10,YTL,TL,1.0
2010-05-11,EU,TL,2.0
2010-05-11,TL,YTL,1.0
2010-05-11,US,TL,1.5
2010-05-11,YTL,TL,1.0
2010-05-12,EU,TL,2.0
2010-05-12,TL,YTL,1.0
2010-05-12,US,TL,1.5
2010-05-12,YTL,TL,1.0
2010-05-13,EU,TL,1.94
2010-05-13,TL,YTL,1.0
2010-05-13,US,TL,1.5
2010-05-13,YTL,TL,1.0
2010-05-14,EU,TL,1.98
2010-05-14,TL,YTL,1.0
2010-05-14,US,TL,1.5
2010-05-14,YTL,TL,1.0
2010-05-15,EU,TL,2.0
2010-05-15,TL,YTL,1.0
2010-05-15,US,TL,1.5
2010-05-15,YTL,TL,1.0
2010-05-16,EU,TL,2.0
2010-05-16,TL,YTL,1.0
2010-05-16,US,TL,1.5
2010-05-16,YTL,TL,1.0
2010-05-17,EU,TL,1.97
2010-05-17,TL,YTL,1.0
2010-05-17,US,TL,1.5
2010-05-17,YTL,TL,1.0
2010-05-18,EU,TL,1.98
2010-05-18,TL,YTL,1.0
2010-05-18,US,TL,1.5
2010-05-18,YTL,TL,1.0
2010-05-19,EU,TL,1.98
2010-05-19,TL,YTL,1.0
2010-05-19,US,TL,1.5
2010-05-19,YTL,TL,1.0
2010-05-20,EU,TL,1.94
2010-05-20,TL,YTL,1.0
2010-05-20,US,TL,1.5
2010-05-20,YTL,TL,1.0
2010-05-21,EU,TL,1.94
2010-05-21,TL,YTL,1.0
2010-05-21,US,TL,1.5
2010-05-21,YTL,TL,1.0
2010-05-22,EU,TL,2.0
2010-05-22,TL,YTL,1.0
2010-05-22,US,TL,1.5
2010-05-22,YTL,TL,1.0
2010-05-23,EU,TL,2.0
2010-05-23,TL,YTL,1.0
2010-05-23,US,TL,1.5
2010-05-23,YTL,TL,1.0
2010-05-24,EU,TL,2.0
2010-05-24,TL,YTL,1.0
2010-05-24,US,TL,1.5
2010-05-24,YTL,TL,1.0
2010-05-25,EU,TL,1.94
2010-05-25,TL,YTL,1.0
2010-05-25,US,TL,1.5
2010-05-25,YTL,TL,1.0
2010-05-26,EU,TL,1.95
2010-05-26,TL,YTL,1.0
2010-05-26,US,TL,1.5
2010-05-26,YTL,TL,1.0
2010-05-27,EU,TL,2.0
2010-05-27,TL,YTL,1.0
2010-05-27,US,TL,1.5
2010-05-27,YTL,TL,1.0
2010-05-28,EU,TL,1.95
2010-05-28,TL,YTL,1.0
2010-05-28,US,TL,1.5
2010-05-28,YTL,TL,1.0
2010-05-29,EU,TL,2.0
2010-05-29,TL,YTL,1.0
2010-05-29,US,TL,1.5
2010-05-29,YTL,TL,1.0
2010-05-30,EU,TL,2.0
2010-05-30,TL,YTL,1.0
2010-05-30,US,TL,1.5
2010-05-30,YTL,TL,1.0
2010-05-31,EU,TL,2.0
2010-05-31,TL,YTL,1.0
2010-05-31,US,TL,1.5
2010-05-31,YTL,TL,1.0
2010-06-01,EU,TL,1.93
2010-06-01,TL,YTL,1.0
2010-06-01,US,TL,1.57
2010-06-01,YTL,TL,1.0
2010-06-02,EU,TL,2.0
2010-06-02,TL,YTL,1.0
2010-06-02,US,TL,1.5
2010-06-02,YTL,TL,1.0
2010-06-03,EU,TL,1.93
2010-06-03,TL,YTL,1.0
2010-06-03,US,TL,1.5
2010-06-03,YTL,TL,1.0
2010-06-04,EU,TL,1.92
2010-06-04,TL,YTL,1.0
2010-06-04,US,TL,1.57
2010-06-04,YTL,TL,1.0
2010-06-05,EU,TL,2.0
2010-06-05,TL,YTL,1.0
2010-06-05,US,TL,1.5
2010-06-05,YTL,TL,1.0
2010-06-06,EU,TL,1.92
2010-06-06,TL,YTL,1.0
2010-06-06,US,TL,1.59
2010-06-06,YTL,TL,1.0
2010-06-07,EU,TL,2.0
2010-06-07,TL,YTL,1.0
2010-06-07,US,TL,1.5
2010-06-07,YTL,TL,1.0
2010-06-08,EU,TL,2.0
2010-06-08,TL,YTL,1.0
2010-06-08,US,TL,1.5
2010-06-08,YTL,TL,1.0
2010-06-09,EU,TL,1.91
2010-06-09,TL,YTL,1.0
2010-06-09,US,TL,1.6
2010-06-09,YTL,TL,1.0
2010-06-10,EU,TL,2.0
2010-06-10,TL,YTL,1.0
2010-06-10,US,TL,1.5
2010-06-10,YTL,TL,1.0
2010-06-11,EU,TL,1.9
2010-06-11,TL,YTL,1.0
2010-06-11,US,TL,1.57
2010-06-11,YTL,TL,1.0
2010-06-12,EU,TL,2.0
2010-06-12,TL,YTL,1.0
2010-06-12,US,TL,1.5
2010-06-12,YTL,TL,1.0
2010-06-13,EU,TL,2.0
2010-06-13,TL,YTL,1.0
2010-06-13,US,TL,1.5
2010-06-13,YTL,TL,1.0
2010-06-14,EU,TL,2.0
2010-06-14,TL,YTL,1.0
2010-06-14,US,TL,1.5
2010-06-14,YTL,TL,1.0
2010-06-15,EU,TL,1.94
2010-06-15,TL,YTL,1.0
2010-06-15,US,TL,1.57
2010-06-15,YTL,TL,1.0
2010-06-16,EU,TL,1.9
2010-06-16,TL,YTL,1.0
2010-06-16,US,TL,1.58
2010-06-16,YTL,TL,1.0
2010-06-17,EU,TL,1.94
2010-06-17,TL,YTL,1.0
2010-06-17,US,TL,1.5
2010-06-17,YTL,TL,1.0
2010-06-18,EU,TL,1.94
2010-06-18,TL,YTL,1.0
2010-06-18,US,TL,1.5
2010-06-18,YTL,TL,1.0
2010-06-19,EU,TL,1.94
2010-06-19,TL,YTL,1.0
2010-06-19,US,TL,1.5
2010-06-19,YTL,TL,1.0
2010-06-20,EU,TL,2.0
2010-06-20,TL,YTL,1.0
2010-06-20,US,TL,1.55
2010-06-20,YTL,TL,1.0
2010-06-21,EU,TL,1.9
2010-06-21,TL,YTL,1.0
2010-06-21,US,TL,1.55
2010-06-21,YTL,TL,1.0
2010-06-22,EU,TL,2.0
2010-06-22,TL,YTL,1.0
2010-06-22,US,TL,1.55
2010-06-22,YTL,TL,1.0
2010-06-23,EU,TL,2.0
2010-06-23,TL,YTL,1.0
2010-06-23,US,TL,1.55
2010-06-23,YTL,TL,1.0
2010-06-24,EU,TL,2.0
2010-06-24,TL,YTL,1.0
2010-06-24,US,TL,1.5
2010-06-24,YTL,TL,1.0
2010-06-25,EU,TL,2.0
2010-06-25,TL,YTL,1.0
2010-06-25,US,TL,1.57
2010-06-25,YTL,TL,1.0
2010-06-26,EU,TL,2.0
2010-06-26,TL,YTL,1.0
2010-06-26,US,TL,1.55
2010-06-26,YTL,TL,1.0
2010-06-27,EU,TL,2.0
2010-06-27,TL,YTL,1.0
2010-06-27,US,TL,1.55
2010-06-27,YTL,TL,1.0
2010-06-28,EU,TL,2.0
2010-06-28,TL,YTL,1.0
2010-06-28,US,TL,1.55
2010-06-28,YTL,TL,1.0
2010-06-29,EU,TL,2.0
2010-06-29,TL,YTL,1.0
2010-06-29,US,TL,1.55
2010-06-29,YTL,TL,1.0
2010-06-30,EU,TL,2.0
2010-06-30,TL,YTL,1.0
2010-06-30,US,TL,1.55
2010-06-30,YTL,TL,1.0
2010-07-01,EU,TL,2.0
2010-07-01,TL,YTL,1.0
2010-07-01,US,TL,1.55
2010-07-01,YTL,TL,1.0
2010-07-02,EU,TL,1.93
2010-07-02,TL,YTL,1.0
2010-07-02,US,TL,1.55
2010-07-02,YTL,TL,1.0
2010-07-03,EU,TL,2.0
2010-07-03,TL,YTL,1.0
2010-07-03,US,TL,1.55
2010-07-03,YTL,TL,1.0
2010-07-04,EU,TL,2.0
2010-07-04,TL,YTL,1.0
2010-07-04,US,TL,1.55
2010-07-04,YTL,TL,1.0
2010-07-05,EU,TL,2.0
2010-07-05,TL,YTL,1.0
2010-07-05,US,TL,1.55
2010-07-05,YTL,TL,1.0
2010-07-06,EU,TL,2.0
2010-07-06,TL,YTL,1.0
2010-07-06,US,TL,1.55
2010-07-06,YTL,TL,1.0
2010-07-07,EU,TL,2.0
2010-07-07,TL,YTL,1.0
2010-07-07,US,TL,1.55
2010-07-07,YTL,TL,1.0
2010-07-08,EU,TL,2.0
2010-07-08,TL,YTL,1.0
2010-07-08,US,TL,1.55
2010-07-08,YTL,TL,1.0
2010-07-09,EU,TL,1.93
2010-07-09,TL,YTL,1.0
2010-07-09,US,TL,1.55
2010-07-09,YTL,TL,1.0
2010-07-10,EU,TL,1.95
2010-07-10,TL,YTL,1.0
2010-07-10,US,TL,1.55
2010-07-10,YTL,TL,1.0
2010-07-11,EU,TL,2.0
2010-07-11,TL,YTL,1.0
2010-07-11,US,TL,1.55
2010-07-11,YTL,TL,1.0
2010-07-12,EU,TL,1.96
2010-07-12,TL,YTL,1.0
2010-07-12,US,TL,1.55
2010-07-12,YTL,TL,1.0
2010-07-13,EU,TL,1.93
2010-07-13,TL,YTL,1.0
2010-07-13,US,TL,1.54
2010-07-13,YTL,TL,1.0
2010-07-14,EU,TL,1.96
2010-07-14,TL,YTL,1.0
2010-07-14,US,TL,1.55
2010-07-14,YTL,TL,1.0
2010-07-15,EU,TL,1.93
2010-07-15,TL,YTL,1.0
2010-07-15,US,TL,1.54
2010-07-15,YTL,TL,1.0
2010-07-16,EU,TL,1.96
2010-07-16,TL,YTL,1.0
2010-07-16,US,TL,1.53
2010-07-16,YTL,TL,1.0
2010-07-17,EU,TL,1.98
2010-07-17,TL,YTL,1.0
2010-07-17,US,TL,1.53
2010-07-17,YTL,TL,1.0
2010-07-18,EU,TL,2.0
2010-07-18,TL,YTL,1.0
2010-07-18,US,TL,1.5
2010-07-18,YTL,TL,1.0
2010-07-19,EU,TL,1.98
2010-07-19,TL,YTL,1.0
2010-07-19,US,TL,1.53
2010-07-19,YTL,TL,1.0
2010-07-20,EU,TL,1.98
2010-07-20,TL,YTL,1.0
2010-07-20,US,TL,1.53
2010-07-20,YTL,TL,1.0
2010-07-21,EU,TL,2.0
2010-07-21,TL,YTL,1.0
2010-07-21,US,TL,1.5
2010-07-21,YTL,TL,1.0
2010-07-22,EU,TL,1.95
2010-07-22,TL,YTL,1.0
2010-07-22,US,TL,1.52
2010-07-22,YTL,TL,1.0
2010-07-23,EU,TL,1.95
2010-07-23,TL,YTL,1.0
2010-07-23,US,TL,1.52
2010-07-23,YTL,TL,1.0
2010-07-24,EU,TL,1.98
2010-07-24,TL,YTL,1.0
2010-07-24,US,TL,1.51
2010-07-24,YTL,TL,1.0
2010-07-25,EU,TL,2.0
2010-07-25,TL,YTL,1.0
2010-07-25,US,TL,1.5
2010-07-25,YTL,TL,1.0
2010-07-26,EU,TL,1.98
2010-07-26,TL,YTL,1.0
2010-07-26,US,TL,1.51
2010-07-26,YTL,TL,1.0
2010-07-27,EU,TL,1.962
2010-07-27,TL,YTL,1.0
2010-07-27,US,TL,1.518
2010-07-27,YTL,TL,1.0
2010-07-28,EU,TL,1.96
2010-07-28,TL,YTL,1.0
2010-07-28,US,TL,1.51
2010-07-28,YTL,TL,1.0
2010-07-29,EU,TL,1.96
2010-07-29,TL,YTL,1.0
2010-07-29,US,TL,1.51
2010-07-29,YTL,TL,1.0
2010-07-30,EU,TL,1.96
2010-07-30,TL,YTL,1.0
2010-07-30,US,TL,1.5
2010-07-30,YTL,TL,1.0
2010-07-31,EU,TL,1.96
2010-07-31,TL,YTL,1.0
2010-07-31,US,TL,1.5
2010-07-31,YTL,TL,1.0
2010-08-01,EU,TL,1.96
2010-08-01,TL,YTL,1.0
2010-08-01,US,TL,1.5
2010-08-01,YTL,TL,1.0
2010-08-02,EU,TL,1.96
2010-08-02,TL,YTL,1.0
2010-08-02,US,TL,1.5
2010-08-02,YTL,TL,1.0
2010-08-03,EU,TL,1.96
2010-08-03,TL,YTL,1.0
2010-08-03,US,TL,1.48
2010-08-03,YTL,TL,1.0
2010-08-04,EU,TL,1.96
2010-08-04,TL,YTL,1.0
2010-08-04,US,TL,1.48
2010-08-04,YTL,TL,1.0
2010-08-05,EU,TL,1.96
2010-08-05,TL,YTL,1.0
2010-08-05,US,TL,1.5
2010-08-05,YTL,TL,1.0
2010-08-06,EU,TL,1.97
2010-08-06,TL,YTL,1.0
2010-08-06,US,TL,1.5
2010-08-06,YTL,TL,1.0
2010-08-07,EU,TL,1.97
2010-08-07,TL,YTL,1.0
2010-08-07,US,TL,1.5
2010-08-07,YTL,TL,1.0
2010-08-08,EU,TL,1.97
2010-08-08,EU,US,1.5
2010-08-08,TL,YTL,1.0
2010-08-08,US,TL,1.5
2010-08-08,YTL,TL,1.0
2010-08-09,EU,TL,1.972
2010-08-09,TL,YTL,1.0
2010-08-09,US,TL,1.486
2010-08-09,YTL,TL,1.0
2010-08-10,EU,TL,1.965
2010-08-10,TL,YTL,1.0
2010-08-10,US,TL,1.493
2010-08-10,YTL,TL,1.0
2010-08-11,EU,TL,1.97
2010-08-11,TL,YTL,1.0
2010-08-11,US,TL,1.49
2010-08-11,YTL,TL,1.0
2010-08-12,EU,TL,1.955
2010-08-12,TL,YTL,1.0
2010-08-12,US,TL,1.516
2010-08-12,YTL,TL,1.0
2010-08-13,EU,TL,1.98
2010-08-13,TL,YTL,1.0
2010-08-13,US,TL,1.5
2010-08-13,YTL,TL,1.0
2010-08-14,EU,TL,1.93
2010-08-14,TL,YTL,1.0
2010-08-14,US,TL,1.5
2010-08-14,YTL,TL,1.0
2010-08-15,EU,TL,2.0
2010-08-15,TL,YTL,1.0
2010-08-15,US,TL,1.5
2010-08-15,YTL,TL,1.0
2010-08-16,EU,TL,2.0
2010-08-16,TL,YTL,1.0
2010-08-16,US,TL,1.5
2010-08-16,YTL,TL,1.0
2010-08-17,EU,TL,1.93
2010-08-17,TL,YTL,1.0
2010-08-17,US,TL,1.5
2010-08-17,YTL,TL,1.0
2010-08-18,EU,TL,2.0
2010-08-18,TL,YTL,1.0
2010-08-18,US,TL,1.5
2010-08-18,YTL,TL,1.0
2010-08-19,EU,TL,1.96
2010-08-19,TL,YTL,1.0
2010-08-19,US,TL,1.5
2010-08-19,YTL,TL,1.0
2010-08-20,EU,TL,2.0
2010-08-20,TL,YTL,1.0
2010-08-20,US,TL,1.5
2010-08-20,YTL,TL,1.0
2010-08-21,EU,TL,2.0
2010-08-21,TL,YTL,1.0
2010-08-21,US,TL,1.5
2010-08-21,YTL,TL,1.0
2010-08-22,EU,TL,2.0
2010-08-22,TL,YTL,1.0
2010-08-22,US,TL,1.5
2010-08-22,YTL,TL,1.0
2010-08-23,EU,TL,2.0
2010-08-23,TL,YTL,1.0
2010-08-23,US,TL,1.5
2010-08-23,YTL,TL,1.0
2010-08-24,EU,TL,1.93
2010-08-24,TL,YTL,1.0
2010-08-24,US,TL,1.52
2010-08-24,YTL,TL,1.0
2010-08-25,EU,TL,1.94
2010-08-25,TL,YTL,1.0
2010-08-25,US,TL,1.52
2010-08-25,YTL,TL,1.0
2010-08-26,EU,TL,2.0
2010-08-26,TL,YTL,1.0
2010-08-26,US,TL,1.5
2010-08-26,YTL,TL,1.0
2010-08-27,EU,TL,1.933
2010-08-27,TL,YTL,1.0
2010-08-27,US,TL,1.51
2010-08-27,YTL,TL,1.0
2010-08-28,EU,TL,2.0
2010-08-28,TL,YTL,1.0
2010-08-28,US,TL,1.5
2010-08-28,YTL,TL,1.0
2010-08-29,EU,TL,2.0
2010-08-29,TL,YTL,1.0
2010-08-29,US,TL,1.5
2010-08-29,YTL,TL,1.0
2010-08-30,EU,TL,1.97
2010-08-30,TL,YTL,1.0
2010-08-30,US,TL,1.5
2010-08-30,YTL,TL,1.0
2010-08-31,EU,TL,2.0
2010-08-31,TL,YTL,1.0
2010-08-31,US,TL,1.5
2010-08-31,YTL,TL,1.0
2010-09-01,EU,TL,2.0
2010-09-01,TL,YTL,1.0
2010-09-01,US,TL,1.5
2010-09-01,YTL,TL,1.0
2010-09-02,EU,TL,2.0
2010-09-02,TL,YTL,1.0
2010-09-02,US,TL,1.5
2010-09-02,YTL,TL,1.0
2010-09-03,EU,TL,1.932
2010-09-03,TL,YTL,1.0
2010-09-03,US,TL,1.508
2010-09-03,YTL,TL,1.0
2010-09-04,EU,TL,1.93
2010-09-04,TL,YTL,1.0
2010-09-04,US,TL,1.51
2010-09-04,YTL,TL,1.0
2010-09-05,EU,TL,2.0
2010-09-05,TL,YTL,1.0
2010-09-05,US,TL,1.5
2010-09-05,YTL,TL,1.0
2010-09-06,EU,TL,1.96
2010-09-06,TL,YTL,1.0
2010-09-06,US,TL,1.5
2010-09-06,YTL,TL,1.0
2010-09-07,EU,TL,1.93
2010-09-07,TL,YTL,1.0
2010-09-07,US,TL,1.5
2010-09-07,YTL,TL,1.0
2010-09-08,EU,TL,1.92
2010-09-08,TL,YTL,1.0
2010-09-08,US,TL,1.51
2010-09-08,YTL,TL,1.0
2010-09-09,EU,TL,2.0
2010-09-09,TL,YTL,1.0
2010-09-09,US,TL,1.5
2010-09-09,YTL,TL,1.0
2010-09-10,EU,TL,2.0
2010-09-10,TL,YTL,1.0
2010-09-10,US,TL,1.5
2010-09-10,YTL,TL,1.0
2010-09-11,EU,TL,2.0
2010-09-11,TL,YTL,1.0
2010-09-11,US,TL,1.5
2010-09-11,YTL,TL,1.0
2010-09-12,EU,TL,2.0
2010-09-12,TL,YTL,1.0
2010-09-12,US,TL,1.5
2010-09-12,YTL,TL,1.0
2010-09-13,EU,TL,1.92
2010-09-13,TL,YTL,1.0
2010-09-13,US,TL,1.5
2010-09-13,YTL,TL,1.0
2010-09-14,EU,TL,1.91
2010-09-14,TL,YTL,1.0
2010-09-14,US,TL,1.49
2010-09-14,YTL,TL,1.0
2010-09-15,EU,TL,1.93
2010-09-15,TL,YTL,1.0
2010-09-15,US,TL,1.49
2010-09-15,YTL,TL,1.0
2010-09-16,EU,TL,1.94
2010-09-16,TL,YTL,1.0
2010-09-16,US,TL,1.49
2010-09-16,YTL,TL,1.0
2010-09-17,EU,TL,1.96
2010-09-17,TL,YTL,1.0
2010-09-17,US,TL,1.5
2010-09-17,YTL,TL,1.0
2010-09-18,EU,TL,1.95
2010-09-18,TL,YTL,1.0
2010-09-18,US,TL,1.5
2010-09-18,YTL,TL,1.0
2010-09-19,EU,TL,1.95
2010-09-19,TL,YTL,1.0
2010-09-19,US,TL,1.5
2010-09-19,YTL,TL,1.0
2010-09-20,EU,TL,1.95
2010-09-20,TL,YTL,1.0
2010-09-20,US,TL,1.5
2010-09-20,YTL,TL,1.0
2010-09-21,EU,TL,1.96
2010-09-21,TL,YTL,1.0
2010-09-21,US,TL,1.49
2010-09-21,YTL,TL,1.0
2010-09-22,EU,TL,1.95
2010-09-22,TL,YTL,1.0
2010-09-22,US,TL,1.5
2010-09-22,YTL,TL,1.0
2010-09-23,EU,TL,1.95
2010-09-23,TL,YTL,1.0
2010-09-23,US,TL,1.5
2010-09-23,YTL,TL,1.0
2010-09-24,EU,TL,1.95
2010-09-24,TL,YTL,1.0
2010-09-24,US,TL,1.5
2010-09-24,YTL,TL,1.0
2010-09-25,EU,TL,1.95
2010-09-25,TL,YTL,1.0
2010-09-25,US,TL,1.5
2010-09-25,YTL,TL,1.0
2010-09-26,EU,TL,1.98
2010-09-26,TL,YTL,1.0
2010-09-26,US,TL,1.47
2010-09-26,YTL,TL,1.0
2010-09-27,EU,TL,1.98
2010-09-27,TL,YTL,1.0
2010-09-27,US,TL,1.47
2010-09-27,YTL,TL,1.0
2010-09-28,EU,TL,1.98
2010-09-28,TL,YTL,1.0
2010-09-28,US,TL,1.47
2010-09-28,YTL,TL,1.0
2010-09-29,EU,TL,1.98
2010-09-29,TL,YTL,1.0
2010-09-29,US,TL,1.47
2010-09-29,YTL,TL,1.0
2010-09-30,EU,TL,1.98
2010-09-30,TL,YTL,1.0
2010-09-30,US,TL,1.47
2010-09-30,YTL,TL,1.0
2010-10-01,EU,TL,1.97
2010-10-01,TL,YTL,1.0
2010-10-01,US,TL,1.44
2010-10-01,YTL,TL,1.0
2010-10-02,EU,TL,1.97
2010-10-02,IQD,TL,1.18
2010-10-02,TL,YTL,1.0
2010-10-02,US,TL,1.45
2010-10-02,YTL,TL,1.0
2010-10-03,EU,TL,1.97
2010-10-03,TL,YTL,1.0
2010-10-03,US,TL,1.44
2010-10-03,YTL,TL,1.0
2010-10-04,EU,TL,1.97
2010-10-04,TL,YTL,1.0
2010-10-04,US,TL,1.44
2010-10-04,YTL,TL,1.0
2010-10-05,EU,TL,1.97
2010-10-05,TL,YTL,1.0
2010-10-05,US,TL,1.44
2010-10-05,YTL,TL,1.0
2010-10-06,EU,TL,1.97
2010-10-06,TL,YTL,1.0
2010-10-06,US,TL,1.44
2010-10-06,YTL,TL,1.0
2010-10-07,EU,TL,1.97
2010-10-07,TL,YTL,1.0
2010-10-07,US,TL,1.44
2010-10-07,YTL,TL,1.0
2010-10-08,EU,TL,1.97
2010-10-08,TL,YTL,1.0
2010-10-08,US,TL,1.44
2010-10-08,YTL,TL,1.0
2010-10-09,EU,TL,2.0
2010-10-09,TL,YTL,1.0
2010-10-09,US,TL,1.5
2010-10-09,YTL,TL,1.0
2010-10-10,EU,TL,2.0
2010-10-10,TL,YTL,1.0
2010-10-10,US,TL,1.45
2010-10-10,YTL,TL,1.0
2010-10-11,EU,TL,2.0
2010-10-11,TL,YTL,1.0
2010-10-11,US,TL,1.45
2010-10-11,YTL,TL,1.0
2010-10-12,EU,TL,2.0
2010-10-12,TL,YTL,1.0
2010-10-12,US,TL,1.45
2010-10-12,YTL,TL,1.0
2010-10-13,EU,TL,2.0
2010-10-13,TL,YTL,1.0
2010-10-13,US,TL,1.45
2010-10-13,YTL,TL,1.0
2010-10-14,EU,TL,1.94
2010-10-14,TL,YTL,1.0
2010-10-14,US,TL,1.41
2010-10-14,YTL,TL,1.0
2010-10-15,EU,TL,1.96
2010-10-15,TL,YTL,1.0
2010-10-15,US,TL,1.4
2010-10-15,YTL,TL,1.0
2010-10-16,EU,TL,1.96
2010-10-16,TL,YTL,1.0
2010-10-16,US,TL,1.4
2010-10-16,YTL,TL,1.0
2010-10-17,EU,TL,1.96
2010-10-17,TL,YTL,1.0
2010-10-17,US,TL,1.41
2010-10-17,YTL,TL,1.0
2010-10-18,EU,TL,1.96
2010-10-18,TL,YTL,1.0
2010-10-18,US,TL,1.41
2010-10-18,YTL,TL,1.0
2010-10-19,EU,TL,1.96
2010-10-19,TL,YTL,1.0
2010-10-19,US,TL,1.41
2010-10-19,YTL,TL,1.0
2010-10-20,EU,TL,1.96
2010-10-20,TL,YTL,1.0
2010-10-20,US,TL,1.42
2010-10-20,YTL,TL,1.0
2010-10-21,EU,TL,1.96
2010-10-21,TL,YTL,1.0
2010-10-21,US,TL,1.42
2010-10-21,YTL,TL,1.0
2010-10-22,EU,TL,1.96
2010-10-22,TL,YTL,1.0
2010-10-22,US,TL,1.41
2010-10-22,YTL,TL,1.0
2010-10-23,EU,TL,1.96
2010-10-23,TL,YTL,1.0
2010-10-23,US,TL,1.42
2010-10-23,YTL,TL,1.0
2010-10-24,EU,TL,1.97
2010-10-24,TL,YTL,1.0
2010-10-24,US,TL,1.42
2010-10-24,YTL,TL,1.0
2010-10-25,EU,TL,1.97
2010-10-25,TL,YTL,1.0
2010-10-25,US,TL,1.42
2010-10-25,YTL,TL,1.0
2010-10-26,EU,TL,1.97
2010-10-26,TL,YTL,1.0
2010-10-26,US,TL,1.42
2010-10-26,YTL,TL,1.0
2010-10-27,EU,TL,2.0
2010-10-27,TL,YTL,1.0
2010-10-27,US,TL,1.5
2010-10-28,EU,TL,1.95
2010-10-28,TL,YTL,1.0
2010-10-28,US,TL,1.44
2010-10-28,YTL,TL,1.0
2010-10-29,EU,TL,1.95
2010-10-29,TL,YTL,1.0
2010-10-29,US,TL,1.44
2010-10-29,YTL,TL,1.0
2010-10-30,EU,TL,1.95
2010-10-30,TL,YTL,1.0
2010-10-30,US,TL,1.42
2010-10-30,YTL,TL,1.0
2010-10-31,EU,TL,2.0
2010-10-31,TL,YTL,1.0
2010-10-31,US,TL,1.42
2010-10-31,YTL,TL,1.0
2010-11-01,EU,TL,1.98
2010-11-01,TL,YTL,1.0
2010-11-01,US,TL,1.42
2010-11-01,YTL,TL,1.0
2010-11-02,EU,TL,1.98
2010-11-02,TL,YTL,1.0
2010-11-02,US,TL,1.42
2010-11-02,YTL,TL,1.0
2010-11-03,EU,TL,1.98
2010-11-03,TL,YTL,1.0
2010-11-03,US,TL,1.42
2010-11-03,YTL,TL,1.0
2010-11-04,EU,TL,1.98
2010-11-04,TL,YTL,1.0
2010-11-04,US,TL,1.42
2010-11-04,YTL,TL,1.0
2010-11-05,EU,TL,1.95
2010-11-05,TL,YTL,1.0
2010-11-05,US,TL,1.4
2010-11-05,YTL,TL,1.0
2010-11-06,EU,TL,1.97
2010-11-06,TL,YTL,1.0
2010-11-06,US,TL,1.4
2010-11-06,YTL,TL,1.0
2010-11-07,EU,TL,1.96
2010-11-07,TL,YTL,1.0
2010-11-07,US,TL,1.4
2010-11-07,YTL,TL,1.0
2010-11-08,EU,TL,1.96
2010-11-08,TL,YTL,1.0
2010-11-08,US,TL,1.4
2010-11-08,YTL,TL,1.0
2010-11-09,EU,TL,1.96
2010-11-09,TL,YTL,1.0
2010-11-09,US,TL,1.4
2010-11-09,YTL,TL,1.0
2010-11-10,EU,TL,1.96
2010-11-10,TL,YTL,1.0
2010-11-10,US,TL,1.4
2010-11-10,YTL,TL,1.0
2010-11-11,EU,TL,1.96
2010-11-11,TL,YTL,1.0
2010-11-11,US,TL,1.4
2010-11-11,YTL,TL,1.0
2010-11-12,EU,TL,1.96
2010-11-12,TL,YTL,1.0
2010-11-12,US,TL,1.4
2010-11-12,YTL,TL,1.0
2010-11-13,EU,TL,1.96
2010-11-13,TL,YTL,1.0
2010-11-13,US,TL,1.4
