UserName,CatalogName,AccessKasa,ReadLoc,WriteLoc
YESENEY,KOSEM2023,KS01,,
YESENEY,Kosem22,A01,,
YESENEY,Kosem22,G01,,
YESENEY,Kosem22,KS01,,
YESENEY,KOSEM23,A01,,
YESENEY,KOSEM23,G01,,
YESENEY,KOSEM23,KS01,,
YESENEY,KOSEM23,YA,,
YUSUF,KOSEM23,KS01,,
YUSUF,KOSEM23,T01,,
ZBURNU,KOSEM,Z01,,
ZBURNU,Kosem14,Z01,,
ZBURNU,Kosem15,Z01,,
ZBURNU,Kosem16,Z01,,
ZBURNU,Kosem17,Z01,,
ZBURNU,Kosem18,Z01,,
ZBURNU,KOSEM2006,Z01,,
ZBURNU,KOSEM2007,D01,,
ZBURNU,KOSEM2007,V01,,
ZBURNU,KOSEM2007,Z01,,
ZBURNU,KOSEM2008,D01,,
ZBURNU,KOSEM2008,V01,,
ZBURNU,KOSEM2008,Z01,,
ZBURNU,KOSEM2009,D01,,
ZBURNU,KOSEM2009,T01,,
ZBURNU,KOSEM2009,V01,,
ZBURNU,KOSEM2009,Z01,,
ZBURNU,KOSEM2010,D01,,
ZBURNU,KOSEM2010,T01,,
ZBURNU,KOSEM2010,V01,,
ZBURNU,KOSEM2010,Z01,,
ZBURNU,KOSEM2011,Z01,,
ZBURNU,KOSEM2012,Z01,,
ZBURNU,KOSEM2013,Z01,,
ZBURNU,KOSEM2014,Z01,,
ZBURNU,KOSEM2016,Z01,,
ZBURNU,Kosem2017,Z01,,
ZBURNU,Kosem2018,Z01,,
ZBURNU,KOSEM2023,Z01,,
ZBURNU,Kosem22,Z01,,
ZBURNU,KOSEM23,Z01,,
