SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT
072 4713,15317,0,10,240.0,US,2022-11-01 00:00:00,,,,,
072 4762,14798,0,10,50.0,US,2022-05-14 00:00:00,,,,,
072 4762,14799,0,10,60.0,US,2022-05-14 00:00:00,,,,,
072 5222,14793,0,10,60.0,US,2022-05-14 00:00:00,,,,paolettistore1,2022-05-14 02:12:15.607000
072 5222,16017,0,10,50.0,US,2022-05-16 00:00:00,,,,,
072 5602,1942,0,10,140.0,US,2022-08-22 00:00:00,,,,paolettistore1,2022-08-22 16:29:28.247000
072 5602,14588,0,10,140.0,US,2022-08-22 00:00:00,,,,paolettistore1,2022-08-22 16:29:28.270000
072 5881,12287,0,10,146.0,US,2022-10-25 00:00:00,,,,,
072 5968,1375,0,10,70.0,US,2022-05-14 00:00:00,,,,,
072 5968,14796,0,10,70.0,US,2022-05-14 00:00:00,,,,,
075 04-11026,0,0,01,42.0,US,2011-06-03 00:00:00,*,,,Hamzas,2014-01-22 20:00:30.663000
075 04-11027,0,0,01,42.0,US,2011-06-03 00:00:00,*,,,,
075 04-11028,0,0,01,50.0,US,2011-06-03 00:00:00,*,,,,
075 04-11029,0,0,01,50.0,US,2011-06-03 00:00:00,*,,,,
075 04-11031,0,0,01,42.0,US,2011-06-03 00:00:00,*,,,,
075 045-13715,0,0,01,115.0,US,2012-06-27 00:00:00,*,,,,
075 051-13720,0,0,01,98.0,US,2012-06-27 00:00:00,*,,,,
075 051-13720,3725,0,01,105.0,US,2012-06-27 00:00:00,*,,,,
075 051-402,0,0,10,154.0,US,2013-10-28 00:00:00,*,,,,
075 052-13700,0,0,01,115.0,US,2012-06-27 00:00:00,*,,,,
075 06-11222,0,0,01,,US,2012-03-08 00:00:00,*,,,,
075 06-12132,0,0,01,69.0,US,2011-12-06 00:00:00,*,,,,
075 06-12172,0,0,01,,US,2012-03-08 00:00:00,*,,,,
075 06-300,0,0,01,69.0,US,2011-12-06 00:00:00,*,,,,
075 06-391,0,0,01,,US,2011-12-15 00:00:00,*,,,,
075 07-11025,0,0,01,35.0,US,2011-06-03 00:00:00,*,,,,
075 07-11032,0,0,01,31.0,US,2011-06-03 00:00:00,*,,,,
075 095-14310,0,0,10,164.0,US,2013-11-14 00:00:00,*,,,Mehmeta,2013-11-14 17:22:14.400000
075 103-13740,0,0,01,105.0,US,2012-06-27 00:00:00,*,,,,
075 103-709,0,0,01,105.0,US,2012-09-13 00:00:00,*,,,,
075 103-709-A,0,0,01,100.0,US,2011-06-15 00:00:00,*,,,,
075 103-709-B,0,0,01,,US,2011-09-15 00:00:00,*,,,,
075 103-744,0,0,01,77.0,US,2011-06-03 00:00:00,*,,,,
075 103-779,0,0,01,87.0,US,2011-06-15 00:00:00,*,,,,
075 103-783,0,0,01,93.0,US,2011-09-20 00:00:00,*,,,,
075 103-786,0,0,01,87.0,US,2012-09-03 00:00:00,*,,,,
075 103-792,0,0,01,80.0,US,2011-08-02 00:00:00,*,,,,
075 104-12709,0,0,01,107.0,US,2011-08-22 00:00:00,*,,,,
075 104-12805,0,0,01,103.0,US,2011-08-22 00:00:00,*,,,,
075 104-755,0,0,01,93.0,US,2011-06-15 00:00:00,*,,,,
075 104-783,0,0,01,87.0,US,2011-06-15 00:00:00,*,,,,
075 104-784,0,0,01,93.0,US,2011-06-15 00:00:00,*,,,,
075 104-785,0,0,01,74.0,US,2011-06-15 00:00:00,*,,,,
075 110-780,0,0,01,0.0,US,2011-07-22 12:04:03.140000,,,,,
075 111-781,0,0,01,75.0,US,2011-06-04 00:00:00,*,,,,
075 112-11217,0,0,01,56.0,US,2011-06-16 00:00:00,*,,,,
075 11270,0,0,01,65.0,US,2011-07-13 00:00:00,*,,,,
075 113-301,0,0,01,52.0,US,2011-06-16 00:00:00,*,,,,
075 12302,0,0,01,70.0,US,2011-08-03 00:00:00,*,,,,
075 12303,0,0,01,75.0,US,2011-07-25 00:00:00,*,,,,
075 12304,0,0,01,,US,2011-06-18 00:00:00,*,,,,
075 12305,0,0,01,73.0,US,2011-07-26 00:00:00,*,,,,
075 12306,0,0,01,65.0,US,2011-08-05 00:00:00,*,,,,
075 12307,0,0,01,,US,2011-06-18 00:00:00,*,,,,
075 12308,0,0,01,,US,2011-06-18 00:00:00,*,,,,
075 12313,0,0,01,,US,2011-06-27 00:00:00,*,,,,
075 12314,0,0,01,,US,2011-07-26 00:00:00,*,,,,
075 12741,0,0,01,,US,2011-06-18 00:00:00,*,,,,
075 12746,0,0,01,,US,2011-06-18 00:00:00,*,,,,
075 12760,0,0,01,,US,2011-07-27 00:00:00,*,,,,
075 12771,0,0,01,87.0,US,2011-08-06 00:00:00,*,,,,
075 12772,0,0,01,87.0,US,2011-08-06 00:00:00,*,,,,
075 12775,0,0,01,,US,2011-07-28 00:00:00,*,,,,
075 12783,0,0,01,107.0,US,2011-09-12 00:00:00,*,,,,
075 12841,0,0,01,83.0,US,2011-08-06 00:00:00,*,,,,
075 12900,0,0,01,,US,2011-09-15 00:00:00,*,,,,
075 132-12172,0,0,01,,US,2012-02-25 00:00:00,*,,,,
075 133-13310,0,0,01,,US,2012-06-13 00:00:00,*,,,,
075 145-300,0,0,01,,US,2012-11-26 00:00:00,*,,,,
075 25-11219,0,0,01,56.0,US,2011-07-07 00:00:00,*,,,,
075 25-11220,0,0,01,56.0,US,2011-07-07 00:00:00,*,,,,
075 25-300,0,0,01,54.0,US,2011-05-17 00:00:00,*,,,,
075 26-11216,0,0,01,56.0,US,2011-06-16 00:00:00,*,,,,
075 26-11219,0,0,01,56.0,US,2011-07-07 00:00:00,*,,,,
075 26-11259,0,0,01,72.0,US,2011-06-16 00:00:00,*,,,,
075 26-300,0,0,01,67.0,US,2013-01-14 00:00:00,*,,,,
075 26-300,789,0,01,54.0,US,2011-06-16 00:00:00,*,,,,
075 27-301,0,0,01,52.0,US,2011-06-16 00:00:00,*,,,,
075 300,0,0,01,72.0,US,2011-07-25 00:00:00,*,,,,
075 30-740,0,0,01,0.0,US,2011-07-22 12:04:03.140000,,,,,
075 31-557 ,0,0,01,63.0,US,2011-06-16 00:00:00,*,,,,
075 32 300,0,0,01,,US,2011-06-18 00:00:00,*,,,,
075 32-11222,0,0,01,63.0,US,2011-06-17 00:00:00,*,,,,
075 32-12320,0,0,01,,US,2012-01-23 00:00:00,*,,,,
075 32-300,0,0,01,,US,2012-01-23 00:00:00,*,,,,
075 33-11222,0,0,01,,US,2012-01-23 00:00:00,*,,,,
075 33-12172,0,0,01,,US,2012-02-25 00:00:00,*,,,,
075 33-12174,0,0,01,,US,2012-01-30 00:00:00,*,,,,
075 33-300,0,0,01,,US,2012-01-23 00:00:00,*,,,,
075 33-559,0,0,01,57.0,US,2011-06-16 00:00:00,*,,,,
075 38-507,0,0,01,75.0,US,2011-06-03 00:00:00,*,,,,
075 41-12761,0,0,01,97.0,US,2011-09-21 00:00:00,*,,,,
075 41-12900,0,0,01,113.0,US,2011-09-21 00:00:00,*,,,,
075 4302,0,0,01,,US,2011-06-18 00:00:00,*,,,,
075 44 300,0,0,01,,US,2011-06-18 00:00:00,*,,,,
075 46-744,0,0,01,75.0,US,2011-06-03 00:00:00,*,,,,
075 46-754,0,0,01,75.0,US,2011-06-03 00:00:00,*,,,,
075 47 300,0,0,01,,US,2011-06-18 00:00:00,*,,,,
075 47-12302,0,0,01,,US,2011-06-27 00:00:00,*,,,,
075 47-12314,0,0,01,,US,2011-07-25 00:00:00,*,,,,
075 47-300,0,0,01,,US,2011-06-27 00:00:00,*,,,,
075 47-300-A,0,0,01,72.0,US,2011-07-26 00:00:00,*,,,,
075 50-300,0,0,01,,US,2011-06-27 00:00:00,*,,,,
075 51-300,0,0,01,,US,2012-01-23 00:00:00,*,,,,
075 51-300,0,0,10,130.0,US,2013-11-09 00:00:00,*,,,Hamzas,2013-11-09 13:45:01.313000
075 52-12306,0,0,01,,US,2012-06-13 00:00:00,*,,,,
075 52-13306,0,0,01,,US,2012-06-13 00:00:00,*,,,,
075 52-300,0,0,01,,US,2012-02-27 00:00:00,*,,,,
075 52-301,0,0,01,0.0,US,2011-07-22 12:04:03.140000,,,,,
075 53-300,0,0,01,,US,2012-06-13 00:00:00,*,,,,
075 54-300,0,0,01,,US,2012-01-23 00:00:00,*,,,,
075 55-11222,0,0,01,,US,2012-03-02 00:00:00,*,,,,
075 55-300,0,0,01,,US,2012-03-02 00:00:00,*,,,,
075 56-340,0,0,10,136.0,US,2014-04-10 00:00:00,*,,,,
075 58-738,0,0,01,99.0,US,2011-06-15 00:00:00,*,,,,
075 59-11240,0,0,01,65.0,US,2011-06-16 00:00:00,*,,,,
075 59-12172,0,0,01,,US,2012-01-23 00:00:00,*,,,,
075 59-300,0,0,01,,US,2012-01-23 00:00:00,*,,,,
075 59-538,0,0,01,60.0,US,2011-06-16 00:00:00,*,,,,
075 60 300,0,0,01,,US,2011-06-18 00:00:00,*,,,,
075 60-300,0,0,01,,US,2011-06-27 00:00:00,*,,,,
075 60-300-A,0,0,01,,US,2011-06-27 00:00:00,*,,,,
075 62-12780,0,0,01,107.0,US,2011-08-22 00:00:00,*,,,,
075 62-12845,0,0,01,97.0,US,2011-09-14 00:00:00,*,,,,
075 62-1845,0,0,01,97.0,US,2011-08-22 00:00:00,*,,,,
075 62-755,0,0,01,,US,2011-08-15 00:00:00,*,,,,
075 64-745,0,0,01,,US,2011-09-20 00:00:00,*,,,,
075 67-12870,0,0,01,107.0,US,2011-08-22 00:00:00,*,,,,
075 69-709,0,0,01,107.0,US,2011-08-22 00:00:00,*,,,,
075 71-565,0,0,01,67.0,US,2011-06-16 00:00:00,*,,,,
075 71-571,0,0,01,60.0,US,2011-06-16 00:00:00,*,,,,
075 75-549,0,0,01,63.0,US,2011-06-16 00:00:00,*,,,,
075 78-567,0,0,01,67.0,US,2011-06-16 00:00:00,*,,,,
075 786,0,0,01,87.0,US,2011-08-06 00:00:00,*,,,,
077 04,4,0,10,60.0,US,2022-05-16 00:00:00,,,,,
077 04,2097,0,10,60.0,US,2022-05-14 00:00:00,,,,,
077 04,3233,0,10,60.0,US,2022-05-14 00:00:00,,,,,
077 044,8058,0,10,50.0,US,2022-05-16 00:00:00,,,,,
077 076-2,4,0,10,50.0,US,2022-05-16 00:00:00,,,,,
077 1000,16297,0,10,50.0,US,2022-05-14 00:00:00,,,,,
077 1000,16298,0,10,50.0,US,2022-05-14 00:00:00,,,,,
077 1000,16300,0,10,50.0,US,2022-05-14 00:00:00,,,,,
077 1001,16301,0,10,50.0,US,2022-05-14 00:00:00,,,,,
077 1002,395,0,10,70.0,US,2022-05-14 00:00:00,,,,,
077 1003,16296,0,10,50.0,US,2022-05-14 00:00:00,,,,,
077 1004,52,0,10,70.0,US,2022-05-14 00:00:00,,,,,
077 1005,4,0,10,70.0,US,2022-05-14 00:00:00,,,,,
077 1007,16299,0,10,50.0,US,2022-05-14 00:00:00,,,,,
077 1010,52,0,10,60.0,US,2022-05-24 00:00:00,,,,,
077 1053,0,0,10,100.0,US,2022-11-11 00:00:00,*,,,,
077 1202,0,0,10,80.0,US,2022-11-14 00:00:00,*,,,,
077 2016-1,4,0,10,74.0,US,2022-06-08 00:00:00,,,,,
077 223,0,0,10,110.0,US,2022-11-22 00:00:00,*,,,,
077 313-2,1956,0,10,70.0,US,2022-05-14 00:00:00,,,,,
077 407-2,4,0,10,110.0,US,2022-07-20 00:00:00,,,,,
077 6580,0,0,10,100.0,US,2022-11-22 00:00:00,*,,,,
077 779,1956,0,10,70.0,US,2022-05-14 00:00:00,,,,,
077 822,4,0,10,50.0,US,2022-05-16 00:00:00,,,,,
077 911,906,0,10,50.0,US,2022-05-24 00:00:00,,,,,
077 911-1,4,0,10,70.0,US,2022-05-14 00:00:00,,,,,
077 981,0,0,10,100.0,US,2022-11-11 00:00:00,*,,,,
077 982,0,0,10,80.0,US,2022-11-11 00:00:00,*,,,,
077 982-2,0,0,10,80.0,US,2022-11-22 00:00:00,*,,,,
077 984,0,0,10,150.0,US,2022-11-14 00:00:00,*,,,,
077 989,0,0,10,100.0,US,2022-11-22 00:00:00,*,,,,
08 140,0,0,01,,US,2012-01-30 00:00:00,*,,,,
08 202,0,0,01,,US,2012-01-23 00:00:00,*,,,,
08 8236,0,0,01,58.0,US,2011-06-04 00:00:00,*,,,,
08 8239 ,0,0,01,57.0,US,2011-06-04 00:00:00,*,,,,
08 8239-A,0,0,01,50.0,US,2011-06-21 00:00:00,*,,,,
08 8243,0,0,01,52.0,US,2011-06-04 00:00:00,*,,,,
08 8265,0,0,01,,US,2011-06-04 00:00:00,,,,,
089  2206-102,0,0,10,80.0,US,2022-11-22 00:00:00,*,,,,
089 557-102,17780,0,10,75.0,US,2022-09-16 00:00:00,,,,,
089 565,17568,0,10,60.0,US,2022-08-04 00:00:00,,,,,
089 565-102,7168,0,10,75.0,US,2022-09-08 00:00:00,,,,,
089 565-102,17848,0,10,75.0,US,2022-09-28 00:00:00,,,,,
089 623-102,0,0,10,90.0,US,2024-07-06 00:00:00,,,,hakank,2024-07-06 11:54:57.920000
089 680-102,0,0,10,70.0,US,2023-01-14 00:00:00,*,,,,
089 688-915,0,0,10,80.0,US,2023-05-09 00:00:00,,,,,
093 1125,0,0,10,90.0,US,2023-03-31 00:00:00,,,,,
093 1142,0,0,10,100.0,US,2023-12-27 00:00:00,,,,,
093 1143-4,0,0,10,100.0,US,2023-12-27 00:00:00,,,,,
093 1144-5,0,0,10,100.0,US,2023-12-27 00:00:00,,,,,
093 1178,0,0,10,120.0,US,2023-10-21 00:00:00,,,,,
093 1183,0,0,10,120.0,US,2023-10-21 00:00:00,,,,,
093 172,809,0,10,90.0,US,2022-05-21 00:00:00,,,,,
093 177,17632,0,10,65.0,US,2022-06-10 00:00:00,,,,,
093 312 ,890,0,10,62.0,US,2022-05-21 00:00:00,,,,,
093 338,531,0,10,72.0,US,2022-06-07 00:00:00,,,,,
093 503,0,0,10,100.0,US,2023-01-05 00:00:00,*,,,,
093 504,0,0,10,100.0,US,2023-01-05 00:00:00,*,,,,
093 505,0,0,10,100.0,US,2023-01-05 00:00:00,*,,,,
093 510,0,0,10,70.0,US,2022-11-22 00:00:00,*,,,,
093 516,0,0,10,100.0,US,2022-11-26 00:00:00,*,,,,
093 520,0,0,10,70.0,US,2022-11-22 00:00:00,*,,,,
093 528,0,0,10,70.0,US,2022-11-22 00:00:00,*,,,,
093 541,0,0,10,70.0,US,2022-11-22 00:00:00,*,,,,
093 839,0,0,10,70.0,US,2022-11-22 00:00:00,*,,,,
094 A5022,17312,0,10,56.0,US,2022-05-17 00:00:00,,,,,
094 A5022,17313,0,10,56.0,US,2022-05-17 00:00:00,,,,,
094 B5034,17316,0,10,40.0,US,2022-05-21 00:00:00,,,,,
094 B5035,0,0,10,56.0,US,2023-01-18 00:00:00,*,,,,
094 B5037,17317,0,10,56.0,US,2022-05-21 00:00:00,,,,,
094 B5044,17311,0,10,40.0,US,2022-05-21 00:00:00,,,,,
094 C5052,1071,0,10,52.0,US,2022-05-21 00:00:00,,,,,
094 C5052,10323,0,10,52.0,US,2022-05-21 00:00:00,,,,,
094 C5052,17625,0,10,52.0,US,2022-05-21 00:00:00,,,,,
094 C5053,1071,0,10,56.0,US,2022-05-21 00:00:00,,,,,
094 C5053,10323,0,10,56.0,US,2022-05-21 00:00:00,,,,,
094 C5054,10323,0,10,52.0,US,2022-05-21 00:00:00,,,,,
094 C5054,17625,0,10,52.0,US,2022-05-21 00:00:00,,,,,
094 S6476,17318,0,10,56.0,US,2022-05-21 00:00:00,,,,,
094 U6597,17319,0,10,56.0,US,2022-05-21 00:00:00,,,,,
101 8327,0,0,02,200.0,TL,2022-04-26 00:00:00,*,,,,
106 85,0,0,10,100.0,US,2022-12-03 00:00:00,*,,,,
106 99,0,0,10,100.0,US,2022-12-03 00:00:00,*,,,,
114 0551,0,0,10,104.0,US,2014-04-10 00:00:00,*,,,,
114 057,0,0,10,114.0,US,2013-12-26 00:00:00,*,,,,
114 069,0,0,10,58.0,US,2014-04-07 00:00:00,*,,,,
114 100A,0,0,01,,US,2011-06-23 00:00:00,*,,,,
114 100S,0,0,01,,US,2011-06-27 00:00:00,*,,,,
114 103,0,0,10,178.0,US,2013-11-01 00:00:00,*,,,,
114 104,0,0,10,134.0,US,2013-11-01 00:00:00,*,,,,
114 1054,0,0,10,150.0,US,2013-10-31 00:00:00,*,,,,
114 1428,0,0,01,,US,2011-08-01 00:00:00,*,,,,
114 153,0,0,01,65.0,US,2013-01-18 00:00:00,*,,,Hamzas,2014-01-22 20:00:30.667000
114 153,0,0,10,130.0,US,2013-10-28 00:00:00,*,,,,
114 1530,0,0,01,,US,2012-06-16 00:00:00,*,,,,
114 154,0,0,01,,US,2012-01-18 00:00:00,*,,,,
114 156,0,0,01,,US,2012-03-09 00:00:00,*,,,,
114 158,0,0,01,,US,2012-03-09 00:00:00,*,,,,
114 1695,0,0,01,,US,2012-06-16 00:00:00,*,,,,
114 1971,0,0,01,108.0,US,2012-08-28 00:00:00,*,,,,
114 1972,0,0,01,95.0,US,2011-09-22 00:00:00,*,,,,
114 1973,0,0,01,95.0,US,2011-09-30 00:00:00,*,,,,
114 1974,0,0,01,95.0,US,2011-09-30 00:00:00,*,,,,
114 2122,0,0,01,105.0,US,2011-09-16 00:00:00,*,,,,
114 292,0,0,01,,US,2011-12-26 00:00:00,*,,,,
114 2970,0,0,10,216.0,US,2013-12-21 00:00:00,*,,,,
114 3140,0,0,01,99.0,US,2011-07-13 00:00:00,*,,,,
114 3140,985,0,01,107.0,US,2011-08-15 00:00:00,*,,,,
114 3141,0,0,01,98.0,US,2012-08-06 00:00:00,*,,,,
114 3141-T,0,0,01,98.0,US,2012-09-12 00:00:00,*,,,,
114 3143,0,0,01,,US,2012-06-16 00:00:00,*,,,,
114 3144,0,0,01,108.0,US,2012-06-28 00:00:00,*,,,Hamzas,2014-01-22 20:00:30.667000
114 3144,0,0,10,216.0,US,2013-10-28 00:00:00,*,,,,
114 3181,0,0,01,98.0,US,2012-06-27 00:00:00,*,,,,
114 3182,0,0,01,108.0,US,2012-06-27 00:00:00,*,,,,
114 3183,0,0,01,78.0,US,2012-06-27 00:00:00,*,,,,
114 3184,0,0,01,,US,2012-07-17 00:00:00,*,,,,
114 3185,0,0,01,102.0,US,2012-08-10 00:00:00,*,,,Hamzas,2014-01-22 20:00:30.667000
114 3185,0,0,10,196.0,US,2013-10-31 00:00:00,*,,,,
114 3186,0,0,01,,US,2012-07-17 00:00:00,*,,,,
114 325,0,0,01,65.0,US,2012-06-27 00:00:00,*,,,,
114 325A,0,0,01,58.0,US,2011-07-18 00:00:00,*,,,,
114 325C,0,0,01,,US,2011-12-12 00:00:00,*,,,,
114 326,0,0,01,55.0,US,2011-07-18 00:00:00,*,,,,
114 326S,0,0,01,55.0,US,2011-07-18 00:00:00,*,,,,
114 3753,0,0,01,,US,2011-06-17 00:00:00,*,,,,
114 4114,0,0,01,109.0,US,2011-09-16 00:00:00,*,,,Hamzas,2014-01-22 20:00:30.667000
114 4120,0,0,01,,US,2011-09-20 00:00:00,*,,,,
114 445,0,0,01,,US,2012-02-04 00:00:00,*,,,,
114 520,0,0,01,62.0,US,2011-12-19 00:00:00,*,,,,
114 625,0,0,01,65.0,US,2012-06-27 00:00:00,*,,,,
114 626,0,0,01,62.0,US,2012-01-02 00:00:00,*,,,,
114 627,0,0,01,62.0,US,2012-01-02 00:00:00,*,,,,
114 628,0,0,01,,US,2012-01-12 00:00:00,*,,,,
114 629,0,0,01,,US,2012-01-12 00:00:00,*,,,,
114 630,0,0,10,138.0,US,2013-11-01 00:00:00,*,,,,
114 631,0,0,01,69.0,US,2012-08-09 00:00:00,*,,,,
114 710,0,0,01,,US,2011-12-12 00:00:00,*,,,,
114 900,0,0,01,39.0,US,2012-01-30 00:00:00,*,,,,
117  1201,0,0,01,65.0,US,2011-07-08 00:00:00,*,,,,
117  5514,0,0,01,,US,2012-06-05 00:00:00,*,,,,
117 001,0,0,10,100.0,US,2023-01-19 00:00:00,*,,,,
117 01,0,0,01,72.0,US,2011-06-20 00:00:00,*,,,,
117 0-10,0,0,01,54.0,US,2011-05-30 00:00:00,*,,,,
117 03,0,0,01,62.0,US,2011-05-30 00:00:00,*,,,,
117 04,0,0,01,57.0,US,2011-05-30 00:00:00,*,,,,
117 05,0,0,01,55.0,US,2011-05-30 00:00:00,*,,,,
117 06,0,0,01,65.0,US,2011-07-08 00:00:00,*,,,,
117 06-A,0,0,01,65.0,US,2011-07-08 00:00:00,*,,,,
117 06-B,0,0,01,,US,2012-01-16 00:00:00,*,,,,
117 07,0,0,01,65.0,US,2011-07-08 00:00:00,*,,,,
117 07-A,0,0,01,65.0,US,2011-07-08 00:00:00,*,,,,
117 08,0,0,01,55.0,US,2011-05-30 00:00:00,*,,,,
117 09 ,0,0,01,52.0,US,2011-05-30 00:00:00,*,,,,
117 09-A,0,0,01,38.0,US,2011-05-30 00:00:00,*,,,,
117 10,0,0,01,56.0,US,2011-05-30 00:00:00,*,,,,
117 1008,0,0,10,140.0,US,2013-11-14 00:00:00,*,,,Mehmeta,2013-11-14 17:22:14.400000
117 101,0,0,01,52.0,US,2011-05-28 00:00:00,*,,,,
117 101-A,0,0,01,52.0,US,2011-05-30 00:00:00,*,,,,
117 10202,13408,0,10,95.0,US,2022-10-25 00:00:00,,,,,
117 10207,13496,0,10,115.0,US,2022-09-06 00:00:00,,,,,
117 1021,0,0,01,62.0,US,2011-05-30 00:00:00,*,,,,
117 1022,0,0,01,56.0,US,2011-05-30 00:00:00,*,,,,
117 10221,17,0,10,100.0,US,2022-10-25 00:00:00,,,,,
117 10225,17,0,10,104.0,US,2022-10-25 00:00:00,,,,,
117 1023,0,0,01,56.0,US,2011-05-30 00:00:00,*,,,,
117 103,0,0,01,79.0,US,2011-05-30 00:00:00,*,,,,
117 1054,0,0,10,140.0,US,2013-10-28 00:00:00,*,,,,
117 10750,0,0,10,90.0,US,2022-11-16 00:00:00,*,,,,
117 10751,0,0,10,100.0,US,2022-11-14 00:00:00,*,,,,
117 10851,4,0,10,108.0,US,2022-10-24 00:00:00,,,,,
117 10851,11933,0,10,110.0,US,2022-11-22 00:00:00,,,,,
117 10856,14501,0,10,103.0,US,2022-10-25 00:00:00,,,,,
117 10950,0,0,10,110.0,US,2022-11-16 00:00:00,*,,,,
117 10952,14551,0,10,88.0,US,2022-10-24 00:00:00,,,,,
117 10956,4,0,10,188.0,US,2022-11-01 00:00:00,,,,paolettistore1,2022-11-01 00:42:10.377000
117 11,0,0,01,55.0,US,2011-05-30 00:00:00,*,,,,
117 11003,0,0,10,222.0,US,2022-11-01 00:00:00,,,,paolettistore1,2022-11-01 00:34:11.547000
117 11009,17,0,10,250.0,US,2022-10-31 00:00:00,,,,paolettistore1,2022-10-31 23:51:22.197000
117 11011,14567,0,10,98.0,US,2022-10-24 00:00:00,,,,,
117 11012,14626,0,10,215.0,US,2022-11-01 00:00:00,,,,paolettistore1,2022-11-01 00:40:04.640000
117 11013,17175,0,10,108.0,US,2022-10-31 00:00:00,,,,paolettistore1,2022-10-31 23:43:43.287000
117 11024,14614,0,10,98.0,US,2022-10-25 00:00:00,,,,,
117 1103,0,0,01,88.0,US,2011-05-21 00:00:00,*,,,,
117 1104,0,0,01,63.0,US,2011-05-30 00:00:00,*,,,,
117 1105,0,0,01,88.0,US,2011-05-26 00:00:00,*,,,,
117 1105-A,0,0,01,88.0,US,2011-05-31 00:00:00,*,,,,
117 1106,0,0,01,88.0,US,2011-05-26 00:00:00,*,,,,
117 1107,0,0,01,88.0,US,2011-05-26 00:00:00,*,,,,
117 1109,0,0,01,63.0,US,2011-05-30 00:00:00,*,,,,
117 11-1,0,0,01,55.0,US,2011-05-30 00:00:00,*,,,,
117 1110,0,0,01,62.0,US,2011-05-30 00:00:00,*,,,,
117 1112,0,0,01,,US,2012-11-22 00:00:00,*,,,,
117 1113,0,0,01,,US,2012-11-22 00:00:00,*,,,,
117 11150,0,0,10,150.0,US,2022-11-01 00:00:00,*,,,,
117 11151,3723,0,10,105.0,US,2022-10-25 00:00:00,,,,,
117 11154,4,0,10,107.0,US,2022-10-24 00:00:00,,,,,
117 11155,4,0,10,217.0,US,2022-11-01 00:00:00,,,,paolettistore1,2022-11-01 01:00:31.847000
117 11-2,0,0,01,55.0,US,2011-05-30 00:00:00,*,,,,
117 115,0,0,01,57.0,US,2011-05-30 00:00:00,*,,,,
117 1150,0,0,01,,US,2012-11-22 00:00:00,*,,,,
117 11552,4,0,10,150.0,US,2022-10-25 00:00:00,,,,,
117 11553,17,0,10,182.0,US,2022-11-01 00:00:00,,,,paolettistore1,2022-11-01 00:22:12.690000
117 117,0,0,01,67.0,US,2011-07-08 00:00:00,*,,,,
117 119,0,0,01,67.0,US,2011-07-08 00:00:00,*,,,,
117 119-A,0,0,01,72.0,US,2011-05-28 00:00:00,*,,,,
117 11-A,0,0,01,55.0,US,2011-05-30 00:00:00,*,,,,
117 12,0,0,01,55.0,US,2011-05-26 00:00:00,*,,,,
117 12005,0,0,10,110.0,US,2022-11-16 00:00:00,*,,,,
117 12006,14493,0,10,105.0,US,2022-10-24 00:00:00,,,,,
117 12008,4,0,10,186.0,US,2022-11-01 00:00:00,,,,paolettistore1,2022-11-01 01:03:56.867000
117 12021,171,0,10,83.0,US,2022-10-25 00:00:00,,,,,
117 12022,84,0,10,83.0,US,2022-10-25 00:00:00,,,,,
117 1206,0,0,01,64.0,US,2011-07-08 00:00:00,*,,,,
117 121,0,0,01,62.0,US,2011-05-28 00:00:00,*,,,,
117 12108,4,0,10,100.0,US,2022-05-21 00:00:00,,,,,
117 12410,17177,0,10,74.0,US,2022-10-25 00:00:00,,,,,
117 12411,17178,0,10,80.0,US,2022-10-25 00:00:00,,,,,
117 127,0,0,01,59.0,US,2011-07-08 00:00:00,*,,,,
117 128,0,0,01,64.0,US,2011-07-08 00:00:00,*,,,,
117 13,0,0,01,56.0,US,2011-05-30 00:00:00,*,,,,
117 1351,0,0,10,136.0,US,2013-11-02 00:00:00,*,,,,
117 14,0,0,01,62.0,US,2011-05-30 00:00:00,*,,,,
117 1400,0,0,01,54.0,US,2011-07-08 00:00:00,*,,,,
117 14003,13786,0,10,104.0,US,2022-09-24 00:00:00,,,,paolettistore1,2022-09-24 13:48:57.410000
117 1400-A,0,0,01,54.0,US,2011-07-08 00:00:00,*,,,,
117 1401,0,0,01,58.0,US,2011-07-08 00:00:00,*,,,,
117 1404,0,0,01,69.0,US,2011-05-30 00:00:00,*,,,,
117 1404-A,0,0,01,0.0,US,2011-04-16 16:08:15.140000,,,,,
117 1405,0,0,01,67.0,US,2011-05-30 00:00:00,*,,,,
117 1406,0,0,01,70.0,US,2011-05-30 00:00:00,*,,,,
117 1407,0,0,01,52.0,US,2011-05-30 00:00:00,*,,,,
117 1408,0,0,01,58.0,US,2011-05-30 00:00:00,*,,,,
117 1409,0,0,01,56.0,US,2011-05-30 00:00:00,*,,,,
117 1410,0,0,01,56.0,US,2011-05-30 00:00:00,*,,,,
117 1450,0,0,01,65.0,US,2011-07-08 00:00:00,*,,,,
117 1450-A,0,0,01,,US,2012-01-16 00:00:00,*,,,,
117 1451,0,0,01,57.0,US,2011-07-08 00:00:00,*,,,,
117 1453,0,0,01,65.0,US,2011-07-12 00:00:00,*,,,,
117 1453 B,0,0,01,,US,2012-01-16 00:00:00,*,,,,
117 1454,0,0,01,52.0,US,2011-05-30 00:00:00,*,,,,
117 1455,0,0,01,52.0,US,2011-05-30 00:00:00,*,,,,
117 1456,0,0,01,59.0,US,2011-05-30 00:00:00,*,,,,
117 1457,0,0,01,59.0,US,2011-05-30 00:00:00,*,,,,
