SKOD,StokSekli,Tanim,BEDKod,StokTip,Birim,Takim,GRUPKOD,CinsKod,KARTTAR,KritikSeviye,OptimalSeviye,UreticiKodu,UMarka,SResim,KDVOran,Temin,Reyon,EanCode,OzKod1,OzKod2,OzKod3,OzKod4,OzKod5,Carpan,OTVCheck,BGrup_Kod,KGrupKod,insUN,insDT,updUN,updDT,Lotlu,Serili,OzKod6,OzKod7,OzKod8,OzKod9,OzKod10,FuarKod,OTVOran,Pasif,OzKod11,OzKod12,OzKod13,OzKod14,OzKod15,OzKod16,OzKod17,OzKod18,OzKod19,OzKod20,GTip,ModelAcma,Notu,ToleransKS,CanRezerv,SatinalmaMlyt,StokTutmaMlyt,MrpType,VERA_KISIM_ID,mrptedariktipi,OzKod21,OzKod22,OzKod23,OzKod24,OzKod25,OzKod26,OzKod27,OzKod28,OzKod29,OzKod30,OzKod31,OzKod32,OzKod33,OzKod34,OzKod35,OzKod36,OzKod37,OzKod38,OzKod39,OzKod40,OzKod41,OzKod42,OzKod43,OzKod44,OzKod45,OzKod46,OzKod47,OzKod48,OzKod49,OzKod50,kgid,insApp,updApp
LNRCNAPL112,M,Riccon Kadın Sneaker 0012112,ZN,Sneaker,Çift,U,010,K,2022-10-07 00:00:00,0E-10,0E-10,APL,Riccon,C:\Resim\LNRCNAPL11220136-1.jpg,10.0000000000,2025-03-28 00:00:00,,,Riccon,EM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2023-10-17 12:46:13.933000,MUAZ,2025-03-28 15:31:02.250000, , ,,,Kadın Sneaker,Türkiye,E,,0E-10,,"2,5 cm",2 cm,,,,,,,,,, ,"Topuk yüksekliği;2,5 cm----Burun yüksekliği:2 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Sade ve şık bu spor ayakkabılar, rahatlık ve gösterişin bir arada olabileceğini kanıtlıyor. Vegan deriden üretilen ve gün boyu kullanım için tasarlanan bu ayakkabılar, ayaklarınızın şafaktan gün batımına kadar ferah hissetmesi için ortopedik iç tabana ve kokuyla mücadele eden astara sahiptir. Kaliteli malzemeler ve özenli yapı, bu ayakkabıların her türlü maceraya dayanacak şekilde üretildiği anlamına gelir. Ofis veya dış mekan için eşit derecede uygun olan minimalist profili, her türlü kombini tamamlar. Gününüz durmaksızın hareket gerektirdiğinde, bu spor ayakkabılar destek ve yedek stil ile ayak uydurur. Vegan derinin bu kadar çok yönlü görünebileceğini ve bu kadar rahat hissettirebileceğini kim bilebilirdi? Tüm spor ayakkabılar eşit yaratılmamıştır, ancak bunlar stilden bir gram bile ödün vermeden maksimum konfor ve uzun ömürlülük için üretildi. Ayaklarınız size teşekkür edecek ve iltifatların ardı arkası kesilmeyecek. Sade, şık, rahat; bir spor ayakkabıdan daha ne isteyebilirsiniz ki?",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,KGShop
LNRCNAPL119,M,Riccon Kadın Sneaker 0012119,ZN,Sneaker,Çift,U,010,K,2022-10-07 00:00:00,0E-10,0E-10,APL,Riccon,C:\Resim\LNRCNAPL11960236-1.jpg,10.0000000000,2025-03-28 00:00:00,,,Riccon,EM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2023-10-17 12:46:13.937000,MUAZ,2025-03-28 15:31:09.460000, , ,,,Kadın Sneaker,Türkiye,E,,0E-10,,,,,,,,,,,,, ,"Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Sade ve şık bu spor ayakkabılar, rahatlık ve gösterişin bir arada olabileceğini kanıtlıyor. Vegan deriden üretilen ve gün boyu kullanım için tasarlanan bu ayakkabılar, ayaklarınızın şafaktan gün batımına kadar ferah hissetmesi için ortopedik iç tabana ve kokuyla mücadele eden astara sahiptir. Kaliteli malzemeler ve özenli yapı, bu ayakkabıların her türlü maceraya dayanacak şekilde üretildiği anlamına gelir. Ofis veya dış mekan için eşit derecede uygun olan minimalist profili, her türlü kombini tamamlar. Gününüz durmaksızın hareket gerektirdiğinde, bu spor ayakkabılar destek ve yedek stil ile ayak uydurur. Vegan derinin bu kadar çok yönlü görünebileceğini ve bu kadar rahat hissettirebileceğini kim bilebilirdi? Tüm spor ayakkabılar eşit yaratılmamıştır, ancak bunlar stilden bir gram bile ödün vermeden maksimum konfor ve uzun ömürlülük için üretildi. Ayaklarınız size teşekkür edecek ve iltifatların ardı arkası kesilmeyecek. Sade, şık, rahat; bir spor ayakkabıdan daha ne isteyebilirsiniz ki?",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,KGShop
LNRCNAVS801,M,Riccon Nergouk Erkek Kar Botu 0012801,MR,Bot & Bootie,Çift,U,002,E,2023-08-10 00:00:00,0E-10,0E-10,AVS,Riccon,,10.0000000000,2025-03-26 00:00:00,,,,,,,Bot & Bootie,0E-10,,,,Zeki,2024-07-08 09:41:28.590000,MUAZ,2025-03-26 16:10:42.273000, , ,,,Erkek Bot & Bootie,Türkiye,E,,0E-10,,,,,,,2,,,,,, ,"Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Riccon'un bu sağlam erkek botları günlük konfor ve kalıcı stil için üretilmiştir. Zamana meydan okuyan dayanıklı vegan deri yapısıyla ister ofise giderken ister yürüyüşe çıkarken ayaklarınızı sıcak tutar ve korur. Yastıklı ayak tabanı, gün boyu destek için benzersiz adımınıza uyum sağlarken, birinci sınıf dikişler her adımda adımda kalmalarını sağlar. Sıkıcı ve sıradan günleri maceraya dönüştürmek için ayağınıza geçirmeniz yeterli.",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,KGShop
LNRCNAVS802,M,Riccon Unisex Kar Botu 0012802,UNI,Bot & Bootie,Çift,U,002,K,2022-10-07 00:00:00,0E-10,0E-10,AVS,Riccon,C:\Resim\LNRCNAVS80270136-1.jpg,10.0000000000,2025-03-26 00:00:00,,,Riccon,EM,Yetişkin,,Bot & Bootie,0E-10,,,,Zeki,2024-07-08 09:41:10.407000,MUAZ,2025-03-26 16:11:01.577000, , ,,,Kadın Bot & Bootie,Türkiye,E,,0E-10,,"3,6 cm","2,5 cm",,,,2,,,,,, ,"Topuk yüksekliği;3,6 cm----Burun yüksekliği:2,5 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Bu botlar yürümek için üretildi ve tam da bunu yapacaklar. Riccon'un vegan deri kışlık botları tarzınızdan ödün vermeden ayaklarınızı rahat tutar. Dayanıklı ve esnek suni deri saya, ayak parmaklarınızı sıcak tutmak için kokusuz bir kumaşla astarlanırken, ortopedik iç taban her adımı yastıklar. İster şehirde geziniyor ister karda yürüyüş yapıyor olun, bu botlar ekstra yol kat edebilmeniz için konfor ve destek sağlar. Türkiye de üretilen bu botlar, hissettirdikleri kadar iyi görünüyor.Yerli ve kaliteli işçiliği modern, çevre dostu malzemelerle birleştiriyor. Kış sizi nereye götürürse götürsün, bu botlar şık bir şekilde yürümenizi sağlayacaktır.",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,KGShop
LNRCNAVS8027013,M,Riccon Siyah Kadın Kar Botu 0012802,,,Çift,,,K,2022-10-07 00:00:00,0E-10,0E-10,001,Riccon,,10.0000000000,2023-05-16 14:48:48.450000,,,,,,,,0E-10,,,,Zeki,2024-07-08 09:41:47.470000,Zeki,2024-07-08 09:41:47.470000, , ,,,Kadın ,,,,0E-10,,,,,,,1,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,
LNRCNAVS8027014,M,Riccon Siyah Kadın Kar Botu 0012802,,,Çift,,,K,2022-10-07 00:00:00,0E-10,0E-10,001,Riccon,,10.0000000000,2023-05-16 14:48:48.450000,,,,,,,,0E-10,,,,Zeki,2024-02-16 18:03:46.013000,Zeki,2024-02-16 18:03:46.023000, , ,,,Kadın ,,,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,
LNRCNAVS811,M,Riccon Moilsia Kadın Fermuarlı Bot 0012811,ZN,Bot & Bootie,Çift,U,002,K,2023-08-10 00:00:00,0E-10,0E-10,AVS,Riccon,,10.0000000000,2025-03-26 00:00:00,,,,,,,Bot & Bootie,0E-10,,,,Zeki,2024-07-08 09:41:29.963000,MUAZ,2025-03-26 16:11:09.153000, , ,,,Kadın Bot & Bootie,Türkiye,E,,0E-10,,,,,,,2,,,,,, ,"Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Bu botlar yürümek için üretildi ve tam da bunu yapacaklar. Riccon'un vegan deri kışlık botları tarzınızdan ödün vermeden ayaklarınızı rahat tutar. Dayanıklı ve esnek suni deri saya, ayak parmaklarınızı sıcak tutmak için kokusuz bir kumaşla astarlanırken, ortopedik iç taban her adımı yastıklar. İster şehirde geziniyor ister karda yürüyüş yapıyor olun, bu botlar ekstra yol kat edebilmeniz için konfor ve destek sağlar. Türkiye de üretilen bu botlar, hissettirdikleri kadar iyi görünüyor.Yerli ve kaliteli işçiliği modern, çevre dostu malzemelerle birleştiriyor. Kış sizi nereye götürürse götürsün, bu botlar şık bir şekilde yürümenizi sağlayacaktır.",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,KGShop
LNRCNAVS813,M,Riccon Pheelsai Kadın Fermuarlı Kar Botu 0012813,ZN,Bot & Bootie,Çift,U,002,K,2023-08-10 00:00:00,0E-10,0E-10,AVS,Riccon,,10.0000000000,2025-03-26 00:00:00,,,,,,,Bot & Bootie,0E-10,,,,Zeki,2023-08-29 21:20:42.563000,MUAZ,2025-03-26 16:11:19.650000, , ,,,Kadın Bot & Bootie,Türkiye,E,,0E-10,,,,,,,2,,,,,, ,"Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Bu botlar yürümek için üretildi ve tam da bunu yapacaklar. Riccon'un vegan deri kışlık botları tarzınızdan ödün vermeden ayaklarınızı rahat tutar. Dayanıklı ve esnek suni deri saya, ayak parmaklarınızı sıcak tutmak için kokusuz bir kumaşla astarlanırken, ortopedik iç taban her adımı yastıklar. İster şehirde geziniyor ister karda yürüyüş yapıyor olun, bu botlar ekstra yol kat edebilmeniz için konfor ve destek sağlar. Türkiye de üretilen bu botlar, hissettirdikleri kadar iyi görünüyor.Yerli ve kaliteli işçiliği modern, çevre dostu malzemelerle birleştiriyor. Kış sizi nereye götürürse götürsün, bu botlar şık bir şekilde yürümenizi sağlayacaktır.",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,KGShop
LNRCNAVS815,M,Riccon Niopiq Kadın Fermuarlı Kar Botu 0012815,ZN,Bot & Bootie,Çift,U,002,K,2023-08-10 00:00:00,0E-10,0E-10,AVS,Riccon,,10.0000000000,2025-03-26 00:00:00,,,,,,,Bot & Bootie,0E-10,,,,Zeki,2024-07-08 09:41:19.483000,MUAZ,2025-03-26 16:11:30.540000, , ,,,Kadın Bot & Bootie,Türkiye,E,,0E-10,,,,,,,2,,,,,, ,"Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Bu botlar yürümek için üretildi ve tam da bunu yapacaklar. Riccon'un vegan deri kışlık botları tarzınızdan ödün vermeden ayaklarınızı rahat tutar. Dayanıklı ve esnek suni deri saya, ayak parmaklarınızı sıcak tutmak için kokusuz bir kumaşla astarlanırken, ortopedik iç taban her adımı yastıklar. İster şehirde geziniyor ister karda yürüyüş yapıyor olun, bu botlar ekstra yol kat edebilmeniz için konfor ve destek sağlar. Türkiye de üretilen bu botlar, hissettirdikleri kadar iyi görünüyor.Yerli ve kaliteli işçiliği modern, çevre dostu malzemelerle birleştiriyor. Kış sizi nereye götürürse götürsün, bu botlar şık bir şekilde yürümenizi sağlayacaktır.",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,KGShop
LNRCNBLW101,M,Riccon Thiebzar Unisex Sneaker 0012101,UNI,Sneaker,Çift,,010,X,2024-12-25 00:00:00,0E-10,0E-10,BLW,Riccon,,10.0000000000,2025-02-27 00:00:00,,,,,,,Sneaker,0E-10,,,,MUAZ,2024-12-25 17:16:37.663000,Zeki,2025-03-12 15:19:46.440000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282,KGShop,
LNRCNBLW106,M,Riccon Rirensho Unisex Sneaker 0012106,UNI,Sneaker,Çift,,010,X,2024-12-25 00:00:00,0E-10,0E-10,BLW,Riccon,,10.0000000000,2025-02-18 00:00:00,,,,,,,Sneaker,0E-10,,,,MUAZ,2024-12-25 17:20:01.583000,Zeki,2025-03-12 15:19:46.453000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283,KGShop,
LNRCNBLW118,M,Riccon Qhasalzu Unisex Sneaker 0012118,UNI,Sneaker,Çift,,010,X,2024-12-25 00:00:00,0E-10,0E-10,BLW,Riccon,,10.0000000000,2025-02-18 00:00:00,,,,,,,Sneaker,0E-10,,,,MUAZ,2024-12-25 17:23:04.867000,Zeki,2025-03-12 15:19:46.467000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285,KGShop,
LNRCNBLW135,M,Riccon Khiersos Unisex Sneaker 0012135,UNI,Sneaker,Çift,U,010,X,2024-12-25 00:00:00,0E-10,0E-10,BLW,Riccon,,10.0000000000,2025-04-23 00:00:00,,,,,,,Sneaker,0E-10,,,,MUAZ,2024-12-25 17:21:32.517000,MUAZ,2025-04-23 15:59:34.923000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284,KGShop,KGShop
LNRCNBLW601,M,Riccon Meshronei Kadın Sneaker 0012601,ZN,Sneaker,Çift,U,010,K,2024-12-25 00:00:00,0E-10,0E-10,BLW,Riccon,,10.0000000000,2025-04-10 00:00:00,,,,,,,Sneaker,0E-10,,,,MUAZ,2024-12-25 17:24:30.213000,MUAZ,2025-04-10 19:05:45.627000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286,KGShop,KGShop
LNRCNBSA527,M,Riccon Unisex Sneaker 0012527,UNI,Sneaker,Çift,U,010,X,2022-10-07 00:00:00,0E-10,0E-10,BSA,Riccon,,10.0000000000,2025-03-26 00:00:00,,,Riccon,EM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2023-10-17 12:46:13.940000,MUAZ,2025-03-26 16:16:23.843000, , ,,,,Türkiye,E,,0E-10,,3 cm,1 cm,,,,,,,,,, ,"Topuk yüksekliği;3 cm----Burun yüksekliği:1 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Sade ve şık bu spor ayakkabılar, rahatlık ve gösterişin bir arada olabileceğini kanıtlıyor. Vegan deriden üretilen ve gün boyu kullanım için tasarlanan bu ayakkabılar, ayaklarınızın şafaktan gün batımına kadar ferah hissetmesi için ortopedik iç tabana ve kokuyla mücadele eden astara sahiptir. Kaliteli malzemeler ve özenli yapı, bu ayakkabıların her türlü maceraya dayanacak şekilde üretildiği anlamına gelir. Ofis veya dış mekan için eşit derecede uygun olan minimalist profili, her türlü kombini tamamlar. Gününüz durmaksızın hareket gerektirdiğinde, bu spor ayakkabılar destek ve yedek stil ile ayak uydurur. Vegan derinin bu kadar çok yönlü görünebileceğini ve bu kadar rahat hissettirebileceğini kim bilebilirdi? Tüm spor ayakkabılar eşit yaratılmamıştır, ancak bunlar stilden bir gram bile ödün vermeden maksimum konfor ve uzun ömürlülük için üretildi. Ayaklarınız size teşekkür edecek ve iltifatların ardı arkası kesilmeyecek. Sade, şık, rahat; bir spor ayakkabıdan daha ne isteyebilirsiniz ki?",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,KGShop
LNRCNBSA553,M,Riccon Kadın Sneaker 0012553,ZN,Sneaker,Çift,U,010,K,2022-10-07 00:00:00,0E-10,0E-10,BSA,Riccon,C:\Resim\LNRCNBSA55360136-1.jpg,10.0000000000,2025-03-26 00:00:00,,,Riccon,EM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2024-07-08 09:41:29.993000,MUAZ,2025-03-26 16:16:30.233000, , ,,,Kadın Sneaker,Türkiye,E,,0E-10,,"2,5 cm",1 cm,,,,1,,,,,, ,"Topuk yüksekliği;2,5 cm----Burun yüksekliği:1 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Sade ve şık bu spor ayakkabılar, rahatlık ve gösterişin bir arada olabileceğini kanıtlıyor. Vegan deriden üretilen ve gün boyu kullanım için tasarlanan bu ayakkabılar, ayaklarınızın şafaktan gün batımına kadar ferah hissetmesi için ortopedik iç tabana ve kokuyla mücadele eden astara sahiptir. Kaliteli malzemeler ve özenli yapı, bu ayakkabıların her türlü maceraya dayanacak şekilde üretildiği anlamına gelir. Ofis veya dış mekan için eşit derecede uygun olan minimalist profili, her türlü kombini tamamlar. Gününüz durmaksızın hareket gerektirdiğinde, bu spor ayakkabılar destek ve yedek stil ile ayak uydurur. Vegan derinin bu kadar çok yönlü görünebileceğini ve bu kadar rahat hissettirebileceğini kim bilebilirdi? Tüm spor ayakkabılar eşit yaratılmamıştır, ancak bunlar stilden bir gram bile ödün vermeden maksimum konfor ve uzun ömürlülük için üretildi. Ayaklarınız size teşekkür edecek ve iltifatların ardı arkası kesilmeyecek. Sade, şık, rahat; bir spor ayakkabıdan daha ne isteyebilirsiniz ki?",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,KGShop
LNRCNBSA561,M,Riccon Kadın Sneaker 0012561,ZN,Sneaker,Çift,U,010,K,2022-10-07 00:00:00,0E-10,0E-10,BSA,Riccon,C:\Resim\LNRCNBSA56160336-1.jpg,10.0000000000,2025-03-26 00:00:00,,,Riccon,EM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2023-10-17 12:46:13.947000,MUAZ,2025-03-26 16:16:35.853000, , ,,,Kadın Sneaker,Türkiye,E,,0E-10,,,,,,,,,,,,, ,Ortapedik İç Taban; Koku ve Terleme Yapmayan İç Astar; Soğuğa ve suya dayanıklı malzeme;Kaymayan  taban; 1.sınıf Malzeme;Türkiye de üretilmiştir,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,KGShop
LNRCNBSA562,M,Riccon Kadın Sneaker 0012562,ZN,Sneaker,Çift,U,010,K,2022-10-07 00:00:00,0E-10,0E-10,BSA,Riccon,C:\Resim\LNRCNBSA56260336-1.jpg,10.0000000000,2025-03-26 00:00:00,,,Riccon,EM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2023-10-17 12:46:13.950000,MUAZ,2025-03-26 16:16:42.897000, , ,,,Kadın Sneaker,Türkiye,E,,0E-10,,,,,,,,,,,,, ,Ortapedik İç Taban; Koku ve Terleme Yapmayan İç Astar; Soğuğa ve suya dayanıklı malzeme;Kaymayan  taban; 1.sınıf Malzeme;Türkiye de üretilmiştir,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,KGShop
LNRCNBSA615,M,Riccon Edethaela Kadın Sneaker 0012615,ZN,Sneaker,Çift,,010,K,2025-02-26 00:00:00,0E-10,0E-10,BSA,Riccon,,10.0000000000,2025-03-03 00:00:00,,,,,,,Sneaker,0E-10,,,,MUAZ,2025-02-26 15:48:33.863000,Zeki,2025-03-27 15:23:09.343000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539,KGShop,
LNRCNBSA616,M,Riccon Aelrathla Kadın Sneaker 0012616,ZN,Sneaker,Çift,,010,K,2025-02-27 00:00:00,0E-10,0E-10,BSA,Riccon,,10.0000000000,2025-03-07 00:00:00,,,,,,,Sneaker,0E-10,,,,MUAZ,2025-02-27 12:31:51.240000,Zeki,2025-03-27 15:23:09.297000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561,KGShop,
LNRCNBUD1705,M,Riccon Nycoshor Erkek Sneaker 00121705,MR,Sneaker,Çift,U,010,E,2025-01-29 00:00:00,0E-10,0E-10,BUD,Riccon,,10.0000000000,2025-03-14 00:00:00,,,,,,,Sneaker,0E-10,,,,MUAZ,2025-01-29 17:37:36.697000,MUAZ,2025-03-14 16:35:09.610000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393,KGShop,KGShop
LNRCNBUD1774,M,Riccon Frildorr Erkek Sneaker 00121774,MR,Sneaker,Çift,,010,E,2025-01-29 00:00:00,0E-10,0E-10,BUD,Riccon,,10.0000000000,2025-03-07 00:00:00,,,,,,,Sneaker,0E-10,,,,MUAZ,2025-01-29 17:40:24.567000,Zeki,2025-03-12 15:19:46.670000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394,KGShop,
LNRCNBWD7260,M,Riccon Unisex Sneaker 00127260,UNI,Sneaker,Çift,U,010,X,2022-10-07 00:00:00,0E-10,0E-10,BWD,Riccon,C:\Resim\LNRCNBWD72600140-1.jpg,10.0000000000,2025-03-28 00:00:00,,,Riccon,EM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2024-07-08 09:41:47.760000,MUAZ,2025-03-28 15:30:31.060000, , ,,,,Türkiye,E,,0E-10,,"3,5 cm",1 cm,,,,1,,,,,, ,"Topuk yüksekliği;3,5 cm----Burun yüksekliği:1 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Sade ve şık bu spor ayakkabılar, rahatlık ve gösterişin bir arada olabileceğini kanıtlıyor. Vegan deriden üretilen ve gün boyu kullanım için tasarlanan bu ayakkabılar, ayaklarınızın şafaktan gün batımına kadar ferah hissetmesi için ortopedik iç tabana ve kokuyla mücadele eden astara sahiptir. Kaliteli malzemeler ve özenli yapı, bu ayakkabıların her türlü maceraya dayanacak şekilde üretildiği anlamına gelir. Ofis veya dış mekan için eşit derecede uygun olan minimalist profili, her türlü kombini tamamlar. Gününüz durmaksızın hareket gerektirdiğinde, bu spor ayakkabılar destek ve yedek stil ile ayak uydurur. Vegan derinin bu kadar çok yönlü görünebileceğini ve bu kadar rahat hissettirebileceğini kim bilebilirdi? Tüm spor ayakkabılar eşit yaratılmamıştır, ancak bunlar stilden bir gram bile ödün vermeden maksimum konfor ve uzun ömürlülük için üretildi. Ayaklarınız size teşekkür edecek ve iltifatların ardı arkası kesilmeyecek. Sade, şık, rahat; bir spor ayakkabıdan daha ne isteyebilirsiniz ki?",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,KGShop
LNRCNCLT020,M,Riccon Qephrara Unisex Sneaker 0012020,UNI,Sneaker,Çift,U,010,X,2024-03-01 00:00:00,0E-10,0E-10,CLT,Riccon,,10.0000000000,2025-03-28 00:00:00,,,,,,,Sneaker,0E-10,,,,MUAZ,2024-03-01 17:56:41.487000,MUAZ,2025-03-28 15:53:02.920000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,KGShop
LNRCNCLT030,M,Riccon Unisex Sneaker 0012030,UNI,Sneaker,Çift,U,010,X,2022-10-07 00:00:00,0E-10,0E-10,CLT,Riccon,C:\Resim\LNRCNCLT0300140-1.jpg,10.0000000000,2025-03-28 00:00:00,,,Riccon,EM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2023-10-17 12:46:13.957000,MUAZ,2025-03-28 15:53:10.470000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,Türkiye de üretilmiştir.;Ortapedik İç Taban; Koku ve Terleme Yapmayan İç Astar;1.sınıf Malzeme,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,KGShop
LNRCNCNT101,M,Riccon Erkek Sneaker 0012101,MR,Sneaker,Çift,U,010,E,2022-10-07 00:00:00,0E-10,0E-10,CNT,Riccon,,10.0000000000,2025-03-26 00:00:00,,,Riccon,YM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2024-07-08 09:41:47.713000,MUAZ,2025-03-26 15:41:02.223000, , ,,,Erkek Sneaker,Türkiye,E,,0E-10,,"2,7 cm","2,7 cm",,,,1,,,,,, ,"Topuk yüksekliği;2,7 cm----Burun yüksekliği:2,7 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Bu spor ayakkabılar konfor ve stil için üretildi. Hafif ama dayanıklı bir malzeme karışımından üretilen Riccon erkek spor ayakkabı, ister günlük işlerinizi yaparken ister şehirde gezerken tüm gün destek sunar. Yastıklı iç taban ve dolgulu yaka yorgunluğu azaltmak için ayağınızı sararken, esnek dış taban her adımda şoku emer.İster şehrin sokaklarında geziniyor ister spor salonuna gidiyor olun, Riccon sneaker günlük görünümünüzü yükselten konfor, destek ve çok yönlü stil vaatlerini yerine getirmeyi vaat ediyor.Riccon sneaker bunu destekleyici ve atletik bir tarzda yapmanızı sağlar. Çok yönlü tasarım, ruh halinize uyacak şekilde jogger, jean ve chino pantolonlarla eşleşirken, sade renk seçenekleri ve minimal ayrıntılar kişiliğinizin parlamasını sağlar. Bu rahat ve havalı spor ayakkabıları giyin, kaldırıma çıkın ve şehri fethedin - her seferinde bir adım, mükemmel adımlarla.",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,KGShop
