SKOD,RKOD,BedKod,Modul,FisNo,FisHarinx,FisTip,TmpMiktar,kgid,insUN,insDT,insApp,updUN,updDT,updApp
RCNJLX20,9,3,s,1410,43942,g,2.0000000000,11460,Lindon,2025-01-18 15:47:34.110000,KG-Sevkiyat,Lindon,2025-01-18 15:48:01.397000,KG-Sevkiyat
LNRCNACT93,196,3,s,1410,43983,g,3.0000000000,11461,Lindon,2025-01-18 15:47:34.603000,KG-Sevkiyat,Lindon,2025-01-18 15:49:21.210000,KG-Sevkiyat
LNRCNES22,11,5,s,1410,43951,g,1.0000000000,11462,Lindon,2025-01-18 15:47:44.787000,KG-Sevkiyat,,,
LNRCNKD801,475,20,s,1410,44000,g,1.0000000000,11463,Lindon,2025-01-18 15:47:46.827000,KG-Sevkiyat,,,
LNRCNKYST100,1,21,s,1410,43998,g,1.0000000000,11464,Lindon,2025-01-18 15:47:48.807000,KG-Sevkiyat,,,
LNRCNACT10,534,21,s,1410,44004,g,3.0000000000,11465,Lindon,2025-01-18 15:47:50.323000,KG-Sevkiyat,Lindon,2025-01-18 15:50:03.147000,KG-Sevkiyat
LNRCNACT93,4,3,s,1410,43999,g,4.0000000000,11466,Lindon,2025-01-18 15:47:51.327000,KG-Sevkiyat,Lindon,2025-01-18 15:49:16.717000,KG-Sevkiyat
LNRCNES22,159,4,s,1410,43938,g,1.0000000000,11467,Lindon,2025-01-18 15:47:53.350000,KG-Sevkiyat,,,
LNRCNACT93,11,5,s,1410,43966,g,1.0000000000,11468,Lindon,2025-01-18 15:47:55.853000,KG-Sevkiyat,,,
LNRCNKM255,82,24,s,1410,43953,g,1.0000000000,11469,Lindon,2025-01-18 15:47:58.873000,KG-Sevkiyat,,,
LNRCNACT93,4,2,s,1410,43964,g,4.0000000000,11470,Lindon,2025-01-18 15:47:59.877000,KG-Sevkiyat,Lindon,2025-01-18 15:49:18.220000,KG-Sevkiyat
LNRCNKM255,82,22,s,1410,43956,g,1.0000000000,11471,Lindon,2025-01-18 15:48:03.910000,KG-Sevkiyat,,,
LNRCNACT94,11,3,s,1410,43935,g,1.0000000000,11472,Lindon,2025-01-18 15:48:05.963000,KG-Sevkiyat,,,
LNRCNES22,58,4,s,1410,43963,g,1.0000000000,11473,Lindon,2025-01-18 15:48:07.450000,KG-Sevkiyat,,,
LNRCNACT93,196,6,s,1410,43995,g,2.0000000000,11474,Lindon,2025-01-18 15:48:11.510000,KG-Sevkiyat,Lindon,2025-01-18 15:48:22.670000,KG-Sevkiyat
LNRCNKM255,82,20,s,1410,43976,g,3.0000000000,11475,Lindon,2025-01-18 15:48:13.023000,KG-Sevkiyat,Lindon,2025-01-18 15:50:42.673000,KG-Sevkiyat
LNRCNACT93,4,4,s,1410,43989,g,3.0000000000,11476,Lindon,2025-01-18 15:48:16.070000,KG-Sevkiyat,Lindon,2025-01-18 15:48:53.430000,KG-Sevkiyat
LNRCNKHC100,528,24,s,1410,43934,g,1.0000000000,11477,Lindon,2025-01-18 15:48:17.620000,KG-Sevkiyat,,,
LNRCNKLCZ1540,606,22,s,1410,43950,g,1.0000000000,11478,Lindon,2025-01-18 15:48:19.157000,KG-Sevkiyat,,,
RCNJLX20,1,5,s,1410,43981,g,1.0000000000,11479,Lindon,2025-01-18 15:48:20.163000,KG-Sevkiyat,,,
LNRCNACT93,196,2,s,1410,43955,g,1.0000000000,11480,Lindon,2025-01-18 15:48:21.663000,KG-Sevkiyat,,,
RCNJLX20,11,4,s,1410,43928,g,1.0000000000,11481,Lindon,2025-01-18 15:48:27.740000,KG-Sevkiyat,,,
LNRCNACT93,4,6,s,1410,43996,g,1.0000000000,11482,Lindon,2025-01-18 15:48:30.280000,KG-Sevkiyat,,,
LNRCNACT10,561,20,s,1410,43992,g,2.0000000000,11483,Lindon,2025-01-18 15:48:35.387000,KG-Sevkiyat,Lindon,2025-01-18 15:50:15.260000,KG-Sevkiyat
LNRCNDPF152,11,24,s,1410,44003,g,1.0000000000,11484,Lindon,2025-01-18 15:48:37.383000,KG-Sevkiyat,,,
LNRCN219,9,37,s,1410,43954,g,1.0000000000,11485,Lindon,2025-01-18 15:48:40.367000,KG-Sevkiyat,,,
LNRCNNT301,18,4,s,1410,43932,g,1.0000000000,11486,Lindon,2025-01-18 15:48:48.410000,KG-Sevkiyat,,,
LNRCNACT93,4,5,s,1410,43997,g,1.0000000000,11487,Lindon,2025-01-18 15:48:51.943000,KG-Sevkiyat,,,
RCNJLX20,9,5,s,1410,43952,g,1.0000000000,11488,Lindon,2025-01-18 15:49:13.710000,KG-Sevkiyat,,,
LNRCNACT93,8,4,s,1410,43926,g,1.0000000000,11489,Lindon,2025-01-18 15:49:19.730000,KG-Sevkiyat,,,
LNRCNACT93,196,8,s,1410,43984,g,1.0000000000,11490,Lindon,2025-01-18 15:49:23.267000,KG-Sevkiyat,,,
LNRCNACT10,561,24,s,1410,44001,g,5.0000000000,11491,Lindon,2025-01-18 15:49:24.280000,KG-Sevkiyat,Lindon,2025-01-18 15:50:13.750000,KG-Sevkiyat
LNRCNACT10,561,23,s,1410,43973,g,3.0000000000,11492,Lindon,2025-01-18 15:49:25.270000,KG-Sevkiyat,Lindon,2025-01-18 15:50:09.703000,KG-Sevkiyat
LNRCNDPF140,9,22,s,1410,43939,g,1.0000000000,11493,Lindon,2025-01-18 15:49:26.263000,KG-Sevkiyat,,,
LNRCNKLCZ1520,47,22,s,1410,43922,g,1.0000000000,11494,Lindon,2025-01-18 15:49:30.847000,KG-Sevkiyat,,,
RCNDRG2023,4,2,s,1410,44002,g,1.0000000000,11495,Lindon,2025-01-18 15:49:32.373000,KG-Sevkiyat,,,
RCNWLG072,1,33,s,1410,43930,g,1.0000000000,11496,Lindon,2025-01-18 15:49:33.907000,KG-Sevkiyat,,,
LNRCNACT10,533,20,s,1410,43941,g,1.0000000000,11497,Lindon,2025-01-18 15:49:34.943000,KG-Sevkiyat,,,
LNRCNKLCZ140,378,24,s,1410,43925,g,1.0000000000,11498,Lindon,2025-01-18 15:49:56.593000,KG-Sevkiyat,,,
LNRCNKM255,82,21,s,1410,43979,g,2.0000000000,11499,Lindon,2025-01-18 15:49:58.640000,KG-Sevkiyat,Lindon,2025-01-18 15:50:16.820000,KG-Sevkiyat
LNRCNKM255,238,21,s,1410,43962,g,1.0000000000,11500,Lindon,2025-01-18 15:50:00.640000,KG-Sevkiyat,,,
LNRCNKLCZ920,46,22,s,1410,43936,g,1.0000000000,11501,Lindon,2025-01-18 15:50:02.150000,KG-Sevkiyat,,,
LNRCNACT93,11,62,s,1410,43967,g,1.0000000000,11502,Lindon,2025-01-18 15:50:04.170000,KG-Sevkiyat,,,
LNRCNKM299,1,22,s,1410,43958,g,1.0000000000,11447,Lindon,2025-01-18 15:47:12.447000,KG-Sevkiyat,,,
LNRCNACT10,561,23,s,1430,45191,g,2.0000000000,12482,Lindon,2025-01-25 16:49:24.017000,KG-Sevkiyat,Lindon,2025-01-25 16:49:59.907000,KG-Sevkiyat
LNRCNACT93,9,67,s,1430,45094,g,1.0000000000,12483,Lindon,2025-01-25 16:49:25.487000,KG-Sevkiyat,,,
LNRCNKM360,46,22,s,1430,45161,g,1.0000000000,12484,Lindon,2025-01-25 16:49:26.517000,KG-Sevkiyat,,,
LNRCNKPRF3700,46,20,s,1430,45192,g,1.0000000000,12485,Lindon,2025-01-25 16:49:27.523000,KG-Sevkiyat,,,
LNRCNKPRF5000,218,21,s,1430,45200,g,1.0000000000,12486,Lindon,2025-01-25 16:49:28.550000,KG-Sevkiyat,,,
LNRCNKPRF1001,47,22,s,1430,45080,g,1.0000000000,12487,Lindon,2025-01-25 16:49:30.080000,KG-Sevkiyat,,,
LNRCNKPRF3700,46,23,s,1430,45189,g,1.0000000000,12488,Lindon,2025-01-25 16:49:31.083000,KG-Sevkiyat,,,
LNRCNKCS816S,378,24,s,1430,45087,g,1.0000000000,12489,Lindon,2025-01-25 16:49:32.600000,KG-Sevkiyat,,,
LNRCNKZZ1401,378,24,s,1430,45190,g,1.0000000000,12490,Lindon,2025-01-25 16:49:33.650000,KG-Sevkiyat,,,
LNRCNKPRF1001,46,22,s,1430,45186,g,1.0000000000,12491,Lindon,2025-01-25 16:49:34.140000,KG-Sevkiyat,,,
LNRCNKM360,66,22,s,1430,45079,g,1.0000000000,12492,Lindon,2025-01-25 16:49:36.177000,KG-Sevkiyat,,,
LNRCNKPRF1001,46,21,s,1430,45111,g,1.0000000000,12493,Lindon,2025-01-25 16:49:39.710000,KG-Sevkiyat,,,
LNRCNKPRF6000,218,22,s,1430,45134,g,1.0000000000,12494,Lindon,2025-01-25 16:49:41.243000,KG-Sevkiyat,,,
LNRCNKPRF1001,47,21,s,1430,45101,g,1.0000000000,12495,Lindon,2025-01-25 16:49:42.730000,KG-Sevkiyat,,,
LNRCNKPRF6000,343,23,s,1430,45115,g,1.0000000000,12496,Lindon,2025-01-25 16:49:44.237000,KG-Sevkiyat,,,
LNRCNKVT8511,46,23,s,1430,45198,g,1.0000000000,12497,Lindon,2025-01-25 16:49:45.230000,KG-Sevkiyat,,,
LNRCNKM360,66,21,s,1430,45175,g,1.0000000000,12498,Lindon,2025-01-25 16:49:46.247000,KG-Sevkiyat,,,
LNRCNKM360,46,23,s,1430,45185,g,1.0000000000,12499,Lindon,2025-01-25 16:49:47.737000,KG-Sevkiyat,,,
LNRCNKPRF3700,46,21,s,1430,45127,g,1.0000000000,12500,Lindon,2025-01-25 16:49:48.753000,KG-Sevkiyat,,,
LNRCNKVT8511,46,22,s,1430,45183,g,1.0000000000,12501,Lindon,2025-01-25 16:49:50.250000,KG-Sevkiyat,,,
LNRCNKPRF6000,343,20,s,1430,45081,g,1.0000000000,12502,Lindon,2025-01-25 16:49:52.830000,KG-Sevkiyat,,,
LNRCNACT93,11,6,s,1430,45093,g,1.0000000000,12503,Lindon,2025-01-25 16:49:54.863000,KG-Sevkiyat,,,
RCNJLX20,11,3,s,1430,45124,g,1.0000000000,12504,Lindon,2025-01-25 16:49:55.897000,KG-Sevkiyat,,,
LNRCNACT10,534,22,s,1430,45171,g,1.0000000000,12505,Lindon,2025-01-25 16:49:57.390000,KG-Sevkiyat,,,
LNRCNACT10,534,24,s,1430,45177,g,1.0000000000,12506,Lindon,2025-01-25 16:49:58.400000,KG-Sevkiyat,,,
LNRCNACT93,196,6,s,1430,45196,g,1.0000000000,12507,Lindon,2025-01-25 16:50:01.417000,KG-Sevkiyat,,,
RCNJLX20,11,7,s,1430,45131,g,1.0000000000,12508,Lindon,2025-01-25 16:50:02.910000,KG-Sevkiyat,,,
LNRCNR705,419,37,s,1430,45167,g,1.0000000000,12509,Lindon,2025-01-25 16:50:04.433000,KG-Sevkiyat,,,
LNRCNKM299,1,20,s,1430,45201,g,1.0000000000,12510,Lindon,2025-01-25 16:50:08.500000,KG-Sevkiyat,,,
LNRCNKK1897,47,23,s,1430,45143,g,1.0000000000,12511,Lindon,2025-01-25 16:50:10.527000,KG-Sevkiyat,,,
LNRCNKM299,66,23,s,1430,45107,g,1.0000000000,12512,Lindon,2025-01-25 16:50:11.543000,KG-Sevkiyat,,,
LNRCNKLME875,224,23,s,1430,45088,g,1.0000000000,12513,Lindon,2025-01-25 16:50:13.053000,KG-Sevkiyat,,,
LNRCNKM213,463,22,s,1430,45078,g,1.0000000000,12514,Lindon,2025-01-25 16:50:14.567000,KG-Sevkiyat,,,
LNRCNKM213,46,22,s,1430,45077,g,1.0000000000,12515,Lindon,2025-01-25 16:50:16.113000,KG-Sevkiyat,,,
LNRCNKLME875,224,21,s,1430,45162,g,3.0000000000,12516,Lindon,2025-01-25 16:50:17.120000,KG-Sevkiyat,Lindon,2025-01-25 16:50:23.137000,KG-Sevkiyat
LNRCNKM299,1,23,s,1430,45095,g,2.0000000000,12517,Lindon,2025-01-25 16:50:20.117000,KG-Sevkiyat,Lindon,2025-01-25 16:50:34.780000,KG-Sevkiyat
LNRCNKSM500,46,21,s,1430,45199,g,1.0000000000,12518,Lindon,2025-01-25 16:50:21.127000,KG-Sevkiyat,,,
LNRCNKHZ078,378,21,s,1430,45150,g,1.0000000000,12519,Lindon,2025-01-25 16:50:36.803000,KG-Sevkiyat,,,
LNRCNT63,474,6,s,1430,45149,g,1.0000000000,12520,Lindon,2025-01-25 16:50:38.320000,KG-Sevkiyat,,,
RCN716,34,3,s,1430,45121,g,1.0000000000,12521,Lindon,2025-01-25 16:50:38.837000,KG-Sevkiyat,,,
RCN652,1,6,s,1430,45083,g,2.0000000000,12522,Lindon,2025-01-25 16:50:40.843000,KG-Sevkiyat,Lindon,2025-01-25 16:51:04.990000,KG-Sevkiyat
LNRCNKHZ078,46,23,s,1430,45197,g,2.0000000000,12523,Lindon,2025-01-25 16:50:55.457000,KG-Sevkiyat,Lindon,2025-01-25 16:50:58.473000,KG-Sevkiyat
LNRCNT2021,60,6,s,1430,45195,g,1.0000000000,12524,Lindon,2025-01-25 16:51:02.477000,KG-Sevkiyat,,,
LNRCNXSPX6,19,34,s,1430,45122,g,1.0000000000,12525,Lindon,2025-01-25 16:51:04.017000,KG-Sevkiyat,,,
RCNGLS2262,5,5,s,1430,45158,g,1.0000000000,12526,Lindon,2025-01-25 16:51:05.997000,KG-Sevkiyat,,,
LNRCNKLCZ1901,46,23,s,1424,44709,g,2.0000000000,12237,Lindon,2025-01-24 17:59:56.523000,KG-Sevkiyat,Lindon,2025-01-24 18:11:00.263000,KG-Sevkiyat
RCNJLX20,1,8,s,1424,44694,g,1.0000000000,12238,Lindon,2025-01-24 17:59:57.517000,KG-Sevkiyat,,,
LNRCNACT72,8,5,s,1424,44715,g,1.0000000000,12239,Lindon,2025-01-24 17:59:59.020000,KG-Sevkiyat,,,
LNRCNES22,11,4,s,1424,44742,g,2.0000000000,12240,Lindon,2025-01-24 18:00:00.523000,KG-Sevkiyat,Lindon,2025-01-24 18:00:20.550000,KG-Sevkiyat
LNRCNT836,5,6,s,1424,44612,g,1.0000000000,12241,Lindon,2025-01-24 18:00:01.527000,KG-Sevkiyat,,,
LNRCNKETL1001,528,23,s,1424,44695,g,1.0000000000,12242,Lindon,2025-01-24 18:00:02.547000,KG-Sevkiyat,,,
LNRCNKLCZ560,46,23,s,1424,44647,g,1.0000000000,12243,Lindon,2025-01-24 18:00:03.550000,KG-Sevkiyat,,,
LNRCN219,4,37,s,1424,44725,g,1.0000000000,12244,Lindon,2025-01-24 18:00:08.070000,KG-Sevkiyat,,,
LNRCNXSP065,58,39,s,1424,44705,g,1.0000000000,12245,Lindon,2025-01-24 18:00:09.597000,KG-Sevkiyat,,,
RCNJLX20,9,3,s,1424,44656,g,2.0000000000,12246,Lindon,2025-01-24 18:00:11.587000,KG-Sevkiyat,Lindon,2025-01-24 18:00:18.057000,KG-Sevkiyat
LNRCNACT93,196,4,s,1424,44690,g,1.0000000000,12247,Lindon,2025-01-24 18:00:14.077000,KG-Sevkiyat,,,
LNRCNES22,58,3,s,1424,44605,g,1.0000000000,12248,Lindon,2025-01-24 18:00:16.583000,KG-Sevkiyat,,,
LNRCNT63,474,3,s,1424,44635,g,1.0000000000,12249,Lindon,2025-01-24 18:00:21.520000,KG-Sevkiyat,,,
LNRCNXSP065,58,38,s,1424,44637,g,1.0000000000,12250,Lindon,2025-01-24 18:00:29.780000,KG-Sevkiyat,,,
LNRCNT836,5,4,s,1424,44702,g,2.0000000000,12251,Lindon,2025-01-24 18:00:45.270000,KG-Sevkiyat,Lindon,2025-01-24 18:00:46.773000,KG-Sevkiyat
RCN652,1,4,s,1424,44696,g,1.0000000000,12252,Lindon,2025-01-24 18:00:48.273000,KG-Sevkiyat,,,
LNRCNKETL1001,601,22,s,1424,44655,g,1.0000000000,12253,Lindon,2025-01-24 18:00:50.797000,KG-Sevkiyat,,,
LNRCNKVT5001,219,23,s,1424,44691,g,1.0000000000,12254,Lindon,2025-01-24 18:00:52.270000,KG-Sevkiyat,,,
LNRCNXSPX6,1,40,s,1424,44668,g,1.0000000000,12255,Lindon,2025-01-24 18:00:53.277000,KG-Sevkiyat,,,
LNRCNKETL509,356,22,s,1424,44719,g,1.0000000000,12256,Lindon,2025-01-24 18:01:05.770000,KG-Sevkiyat,,,
LNRCNGX2030,159,35,s,1424,44693,g,1.0000000000,12257,Lindon,2025-01-24 18:08:48.953000,KG-Sevkiyat,,,
LNRCN369,8,3,s,1424,44625,g,1.0000000000,12258,Lindon,2025-01-24 18:18:03.553000,KG-Sevkiyat,,,
LNRCNPR035,58,32,s,1424,44671,g,1.0000000000,12259,Lindon,2025-01-24 18:18:05.053000,KG-Sevkiyat,,,
LNRCNDPF151,412,21,s,1424,44664,g,1.0000000000,12260,Lindon,2025-01-24 18:18:09.560000,KG-Sevkiyat,,,
LNRCNACT93,78,3,s,1424,44629,g,1.0000000000,12261,Lindon,2025-01-24 18:18:12.573000,KG-Sevkiyat,,,
LNRCNT1310,5,6,s,1424,44626,g,1.0000000000,12262,Lindon,2025-01-24 18:18:16.597000,KG-Sevkiyat,,,
LNRCNKM255,82,21,s,1424,44688,g,2.0000000000,12263,Lindon,2025-01-24 18:18:18.087000,KG-Sevkiyat,Lindon,2025-01-24 18:18:22.143000,KG-Sevkiyat
LNRCNSBC723,13,4,s,1303,41218,g,1.0000000000,9419,Lindon,2024-12-25 13:21:39.223000,KG-Sevkiyat,,,
LNRCNKZZ601,9,22,s,1303,41217,g,1.0000000000,9420,Lindon,2024-12-25 13:21:40.220000,KG-Sevkiyat,,,
LNRCNACT10,561,23,s,1303,41213,g,3.0000000000,9421,Lindon,2024-12-25 13:21:41.220000,KG-Sevkiyat,Lindon,2024-12-25 13:22:04.313000,KG-Sevkiyat
RCNJLX20,1,8,s,1303,41196,g,1.0000000000,9422,Lindon,2024-12-25 13:21:44.747000,KG-Sevkiyat,,,
LNRCNACT10,533,24,s,1303,41214,g,1.0000000000,9423,Lindon,2024-12-25 13:21:46.257000,KG-Sevkiyat,,,
LNRCNACT93,11,6,s,1303,41211,g,1.0000000000,9424,Lindon,2024-12-25 13:21:47.250000,KG-Sevkiyat,,,
RCNJLX20,1,5,s,1303,41219,g,2.0000000000,9425,Lindon,2024-12-25 13:21:48.767000,KG-Sevkiyat,Lindon,2024-12-25 13:24:37.340000,KG-Sevkiyat
LNRCNACT93,196,4,s,1303,41199,g,1.0000000000,9426,Lindon,2024-12-25 13:22:02.850000,KG-Sevkiyat,,,
LNRCNACT56,18,3,s,1303,41223,g,1.0000000000,9427,Lindon,2024-12-25 13:22:05.353000,KG-Sevkiyat,,,
LNRCNACT93,196,5,s,1303,41203,g,1.0000000000,9428,Lindon,2024-12-25 13:22:13.373000,KG-Sevkiyat,,,
LNRCNACT93,4,3,s,1303,41207,g,2.0000000000,9429,Lindon,2024-12-25 13:22:14.883000,KG-Sevkiyat,Lindon,2024-12-25 13:22:39.050000,KG-Sevkiyat
LNRCN219,9,35,s,1303,41208,g,1.0000000000,9430,Lindon,2024-12-25 13:22:35.480000,KG-Sevkiyat,,,
LNRCNDPF152,11,22,s,1303,41195,g,1.0000000000,9431,Lindon,2024-12-25 13:22:37.510000,KG-Sevkiyat,,,
RCNDRG2023,4,2,s,1303,41230,g,1.0000000000,9432,Lindon,2024-12-25 13:22:40.527000,KG-Sevkiyat,,,
LNRCNACT10,561,21,s,1303,41226,g,1.0000000000,9433,Lindon,2024-12-25 13:22:42.043000,KG-Sevkiyat,,,
LNRCNACT93,78,1,s,1303,41206,g,1.0000000000,9434,Lindon,2024-12-25 13:22:43.040000,KG-Sevkiyat,,,
LNRCNKCS815Y,46,24,s,1303,41205,g,2.0000000000,9435,Lindon,2024-12-25 13:22:45.040000,KG-Sevkiyat,Lindon,2024-12-25 13:22:49.057000,KG-Sevkiyat
LNRCNKFM1903,1,24,s,1303,41210,g,1.0000000000,9436,Lindon,2024-12-25 13:22:46.547000,KG-Sevkiyat,,,
LNRCNKCS815Y,351,21,s,1303,41222,g,1.0000000000,9437,Lindon,2024-12-25 13:22:47.560000,KG-Sevkiyat,,,
LNRCNKPRF6000,218,24,s,1303,41232,g,1.0000000000,9438,Lindon,2024-12-25 13:22:50.550000,KG-Sevkiyat,,,
LNRCNKZZ1401,378,21,s,1303,41197,g,1.0000000000,9439,Lindon,2024-12-25 13:22:51.553000,KG-Sevkiyat,,,
LNRCNKPRF3000,46,23,s,1303,41224,g,1.0000000000,9440,Lindon,2024-12-25 13:22:53.050000,KG-Sevkiyat,,,
LNRCNKLCZ270,224,23,s,1303,41198,g,1.0000000000,9441,Lindon,2024-12-25 13:22:54.540000,KG-Sevkiyat,,,
LNRCNACT93,196,3,s,1377,41673,g,1.0000000000,9788,Lindon,2024-12-30 19:12:08.320000,KG-Sevkiyat,,,
LNRCNACT93,4,2,s,1377,41629,g,1.0000000000,9789,Lindon,2024-12-30 19:12:09.817000,KG-Sevkiyat,,,
LNRCNACT93,8,3,s,1377,41676,g,2.0000000000,9790,Lindon,2024-12-30 19:12:10.820000,KG-Sevkiyat,Lindon,2024-12-30 19:12:27.817000,KG-Sevkiyat
LNRCNACT93,196,4,s,1377,41652,g,1.0000000000,9791,Lindon,2024-12-30 19:12:12.313000,KG-Sevkiyat,,,
LNRCN383,168,37,s,1377,41609,g,1.0000000000,9792,Lindon,2024-12-30 19:12:13.820000,KG-Sevkiyat,,,
LNRCNES22,11,6,s,1377,41665,g,1.0000000000,9793,Lindon,2024-12-30 19:12:15.317000,KG-Sevkiyat,,,
LNRCNT836,1,3,s,1377,41625,g,1.0000000000,9794,Lindon,2024-12-30 19:12:16.813000,KG-Sevkiyat,,,
LNRCNXSPX5,1,37,s,1377,41684,g,1.0000000000,9795,Lindon,2024-12-30 19:12:18.347000,KG-Sevkiyat,,,
LNRCNT1310,5,4,s,1377,41663,g,1.0000000000,9796,Lindon,2024-12-30 19:12:21.820000,KG-Sevkiyat,,,
LNRCNR075,22,3,s,1377,41654,g,1.0000000000,9797,Lindon,2024-12-30 19:12:23.320000,KG-Sevkiyat,,,
RCNWLG072,109,33,s,1377,41632,g,1.0000000000,9798,Lindon,2024-12-30 19:12:25.323000,KG-Sevkiyat,,,
LNRCNPT90,539,47,s,1377,41674,g,1.0000000000,9799,Lindon,2024-12-30 19:12:26.317000,KG-Sevkiyat,,,
LNRCNES22,11,5,s,1377,41600,g,1.0000000000,9800,Lindon,2024-12-30 19:12:28.840000,KG-Sevkiyat,,,
LNRCNGX04,58,38,s,1377,41624,g,1.0000000000,9801,Lindon,2024-12-30 19:12:30.823000,KG-Sevkiyat,,,
LNRCNKFM202,46,21,s,1377,41648,g,1.0000000000,9802,Lindon,2024-12-30 19:12:32.320000,KG-Sevkiyat,,,
LNRCNKM255,82,20,s,1377,41683,g,1.0000000000,9803,Lindon,2024-12-30 19:12:33.823000,KG-Sevkiyat,,,
LNRCNKM853,27,39,s,1377,41653,g,1.0000000000,9804,Lindon,2024-12-30 19:12:34.860000,KG-Sevkiyat,,,
RCNJLX20,1,7,s,1377,41645,g,1.0000000000,9805,Lindon,2024-12-30 19:12:35.830000,KG-Sevkiyat,,,
RCNJLX20,1,8,s,1377,41678,g,3.0000000000,9806,Lindon,2024-12-30 19:12:37.323000,KG-Sevkiyat,Lindon,2024-12-30 19:12:50.807000,KG-Sevkiyat
LNRCNACT93,196,5,s,1377,41622,g,1.0000000000,9807,Lindon,2024-12-30 19:12:38.327000,KG-Sevkiyat,,,
LNRCNKM189,282,20,s,1377,41613,g,1.0000000000,9808,Lindon,2024-12-30 19:12:39.820000,KG-Sevkiyat,,,
LNRCNKPX2051,60,3,s,1377,41660,g,1.0000000000,9809,Lindon,2024-12-30 19:12:41.320000,KG-Sevkiyat,,,
LNRCNES22,11,4,s,1377,41619,g,1.0000000000,9810,Lindon,2024-12-30 19:12:43.317000,KG-Sevkiyat,,,
LNRCNR705,419,36,s,1377,41682,g,1.0000000000,9811,Lindon,2024-12-30 19:12:44.320000,KG-Sevkiyat,,,
LNRCNES22,4,4,s,1377,41656,g,2.0000000000,9812,Lindon,2024-12-30 19:12:46.820000,KG-Sevkiyat,Lindon,2024-12-30 19:12:47.823000,KG-Sevkiyat
LNRCNES22,311,5,s,1377,41635,g,1.0000000000,9813,Lindon,2024-12-30 19:12:49.323000,KG-Sevkiyat,,,
LNRCNACT10,561,22,s,1377,41602,g,1.0000000000,9814,Lindon,2024-12-30 19:12:51.820000,KG-Sevkiyat,,,
LNRCNGX04,58,36,s,1377,41661,g,2.0000000000,9815,Lindon,2024-12-30 19:12:55.820000,KG-Sevkiyat,Lindon,2024-12-30 19:12:59.820000,KG-Sevkiyat
LNRCN404,48,5,s,1377,41642,g,1.0000000000,9816,Lindon,2024-12-30 19:12:57.320000,KG-Sevkiyat,,,
LNRCN197,11,35,s,1377,41603,g,1.0000000000,9817,Lindon,2024-12-30 19:12:58.330000,KG-Sevkiyat,,,
LNRCNXSPX5,10,39,s,1377,41667,g,1.0000000000,9818,Lindon,2024-12-30 19:13:00.820000,KG-Sevkiyat,,,
LNRCNGX04,6,36,s,1377,41616,g,1.0000000000,9819,Lindon,2024-12-30 19:13:01.817000,KG-Sevkiyat,,,
LNRCNGX04,11,39,s,1377,41675,g,1.0000000000,9820,Lindon,2024-12-30 19:13:03.320000,KG-Sevkiyat,,,
LNRCN404,4,2,s,1377,41649,g,1.0000000000,9821,Lindon,2024-12-30 19:13:04.320000,KG-Sevkiyat,,,
LNRCNXSPX6,19,37,s,1377,41668,g,1.0000000000,9822,Lindon,2024-12-30 19:13:05.820000,KG-Sevkiyat,,,
LNRCNXSPX6,19,39,s,1377,41633,g,1.0000000000,9823,Lindon,2024-12-30 19:13:06.820000,KG-Sevkiyat,,,
LNRCNKETL505,46,23,s,1410,43924,g,1.0000000000,11442,Lindon,2025-01-18 15:47:06.907000,KG-Sevkiyat,,,
LNRCNT2021,60,2,s,1410,43931,g,1.0000000000,11445,Lindon,2025-01-18 15:47:10.437000,KG-Sevkiyat,,,
LNRCNKLCZ340,46,23,s,1410,43974,g,2.0000000000,11506,Lindon,2025-01-18 15:50:21.860000,KG-Sevkiyat,Lindon,2025-01-18 15:50:24.410000,KG-Sevkiyat
LNRCNKCS816S,378,24,s,1410,43971,g,1.0000000000,11507,Lindon,2025-01-18 15:50:25.927000,KG-Sevkiyat,,,
LNRCNKPRF6000,218,23,s,1410,43959,g,1.0000000000,11508,Lindon,2025-01-18 15:50:27.470000,KG-Sevkiyat,,,
LNRCNKM360,351,20,s,1410,43921,g,1.0000000000,11509,Lindon,2025-01-18 15:50:28.470000,KG-Sevkiyat,,,
LNRCNKLCZ340,46,22,s,1410,43946,g,1.0000000000,11510,Lindon,2025-01-18 15:50:30.003000,KG-Sevkiyat,,,
LNRCNKPRF6000,47,23,s,1410,43987,g,2.0000000000,11511,Lindon,2025-01-18 15:50:31.017000,KG-Sevkiyat,Lindon,2025-01-18 15:50:33.563000,KG-Sevkiyat
LNRCNKPRF1001,46,23,s,1410,43943,g,1.0000000000,11512,Lindon,2025-01-18 15:50:35.080000,KG-Sevkiyat,,,
LNRCNKCS816S,46,22,s,1410,44007,g,2.0000000000,11513,Lindon,2025-01-18 15:50:36.080000,KG-Sevkiyat,Lindon,2025-01-18 15:50:37.073000,KG-Sevkiyat
LNRCNACT10,561,22,s,1410,43961,g,6.0000000000,11514,Lindon,2025-01-18 15:50:38.587000,KG-Sevkiyat,Lindon,2025-01-18 15:50:54.913000,KG-Sevkiyat
LNRCN404,9,6,s,1410,43929,g,1.0000000000,11515,Lindon,2025-01-18 15:50:44.223000,KG-Sevkiyat,,,
LNRCN404,17,5,s,1410,43978,g,1.0000000000,11516,Lindon,2025-01-18 15:50:45.227000,KG-Sevkiyat,,,
LNRCN404,4,6,s,1410,43986,g,1.0000000000,11517,Lindon,2025-01-18 15:50:46.777000,KG-Sevkiyat,,,
