BarCode,SKod,RKod,Asorti,Activ,OzKod1,OzKod2,OzKod3,kgid,insUN,insDT,insApp,updUN,updDT,updApp
1487196173,LNRCNKVT8511,46,z36,*,,,,2860,,,,,,
1487196174,LNRCNKVT8511,46,Z005,*,,,,2861,,,,,,
1487196175,LNRCNKVT8511,46,Z006,*,,,,2862,,,,,,
1487196176,LNRCNKVT8511,46,Z007,*,,,,2863,,,,,,
1487196177,LNRCNKVT8511,46,Z008,*,,,,2864,,,,,,
1487196178,LNRCNKVT8511,46,z405,*,,,,2865,,,,,,
1487196179,LNRCNKVT8511,229,z403,*,,,,2866,,,,,,
1487196180,LNRCNKVT8511,229,z36,*,,,,2867,,,,,,
1487196181,LNRCNKVT8511,229,Z005,*,,,,2868,,,,,,
1487196182,LNRCNKVT8511,229,Z006,*,,,,2869,,,,,,
1487196183,LNRCNKVT8511,229,Z007,*,,,,2870,,,,,,
1487196184,LNRCNKVT8511,229,Z008,*,,,,2871,,,,,,
1487196185,LNRCNKVT8511,229,z405,*,,,,2872,,,,,,
1487196186,LNRCNKVT8511,535,z403,*,,,,2873,,,,,,
1487196187,LNRCNKVT8511,535,z36,*,,,,2874,,,,,,
1487196188,LNRCNKVT8511,535,Z005,*,,,,2875,,,,,,
1487196189,LNRCNKVT8511,535,Z006,*,,,,2876,,,,,,
1487196190,LNRCNKVT8511,535,Z007,*,,,,2877,,,,,,
1487196191,LNRCNKVT8511,535,Z008,*,,,,2878,,,,,,
1487196192,LNRCNKVT8511,535,z405,*,,,,2879,,,,,,
1487196193,LNRCNKVT8504,351,z403,*,,,,2817,,,,,,
1487196194,LNRCNKVT8504,351,z36,*,,,,2818,,,,,,
1487196195,LNRCNKVT8504,351,Z005,*,,,,2819,,,,,,
1487196196,LNRCNKVT8504,351,Z006,*,,,,2820,,,,,,
1487196197,LNRCNKVT8504,351,Z007,*,,,,2821,,,,,,
1487196198,LNRCNKVT8504,351,Z008,*,,,,2822,,,,,,
1487196199,LNRCNKVT8504,351,z405,*,,,,2823,,,,,,
1487196200,LNRCNKVT8504,46,z403,*,,,,2824,,,,,,
1487196201,LNRCNKVT8504,46,z36,*,,,,2825,,,,,,
1487196202,LNRCNKVT8504,46,Z005,*,,,,2826,,,,,,
1487196203,LNRCNKVT8504,46,Z006,*,,,,2827,,,,,,
1487196204,LNRCNKVT8504,46,Z007,*,,,,2828,,,,,,
1487196205,LNRCNKVT8504,46,Z008,*,,,,2829,,,,,,
1487196206,LNRCNKVT8504,46,z405,*,,,,2830,,,,,,
1487196207,LNRCNKVT8504,47,z403,*,,,,2831,,,,,,
1487196208,LNRCNKVT8504,47,z36,*,,,,2832,,,,,,
1487196209,LNRCNKVT8504,47,Z005,*,,,,2833,,,,,,
1487196210,LNRCNKVT8504,47,Z006,*,,,,2834,,,,,,
1487196211,LNRCNKVT8504,47,Z007,*,,,,2835,,,,,,
1487196212,LNRCNKVT8504,47,Z008,*,,,,2836,,,,,,
1487196213,LNRCNKVT8504,47,z405,*,,,,2837,,,,,,
1487196214,RCNWLG072,1,UNİZ,*,,,,3998,,,,,,
1487196215,RCNWLG072,91,A055,*,,,,3999,,,,,,
1487196216,RCNWLG072,1,A056,*,,,,4000,,,,,,
1487196217,RCNWLG072,1,A057,*,,,,4001,,,,,,
1487196218,RCNWLG072,1,A058,*,,,,4002,,,,,,
1487196219,RCNWLG072,1,UNİ8,*,,,,4003,,,,,,
1487196220,LNRCNACT93,196,mro4,*,,,,514,,,,,,
1487196221,LNRCNACT93,196,mro6,*,,,,515,,,,,,
1487196222,LNRCNACT93,196,mro8,*,,,,516,,,,,,
1487196223,LNRCNACT93,196,mrp0,*,,,,517,,,,,,
1487196224,LNRCNKFM202,378,A039,*,,,,1582,,,,,,
1487196225,LNRCNKFM202,378,z36,*,,,,1583,,,,,,
1487196226,LNRCNKFM202,378,Z005,*,,,,1584,,,,,,
1487196227,LNRCNKFM202,378,Z006,*,,,,1585,,,,,,
1487196228,LNRCNKFM202,232,z36,*,,,,1586,,,,,,
1487196229,LNRCNKFM202,232,Z005,*,,,,1587,,,,,,
1487196230,LNRCNKFM202,232,Z006,*,,,,1588,,,,,,
1487196231,LNRCNKFM202,46,z36,*,,,,1589,,,,,,
1487196232,LNRCNKFM202,46,Z005,*,,,,1590,,,,,,
1487196233,LNRCNKFM202,46,Z006,*,,,,1591,,,,,,
1487196234,LNRCNKFM103,196,z36,*,,,,1530,,,,,,
1487196235,LNRCNKFM103,196,Z005,*,,,,1531,,,,,,
1487196236,LNRCNKFM103,196,Z006,*,,,,1532,,,,,,
1487196237,LNRCNKFM103,9,Z006,*,,,,1533,,,,,,
1487196238,LNRCNKFM103,1,Z006,*,,,,1534,,,,,,
1487196239,LNRCNKFM109,196,Z006,*,,,,1540,,,,,,
1487196240,LNRCNKFM109,9,Z006,*,,,,1541,,,,,,
1487196241,LNRCNKFM109,1,Z006,*,,,,1542,,,,,,
1487196242,LNRCNKFM804,196,Z005,*,,,,1612,,,,,,
1487196243,LNRCNKFM804,196,Z006,*,,,,1613,,,,,,
1487196244,LNRCNKFM804,9,Z005,*,,,,1614,,,,,,
1487196245,LNRCNKFM804,9,Z006,*,,,,1615,,,,,,
1487196246,LNRCNKFM804,1,Z005,*,,,,1616,,,,,,
1487196247,LNRCNKFM804,1,Z006,*,,,,1617,,,,,,
1487196248,LNRCNKFM201,556,Z005,*,,,,1572,,,,,,
1487196249,LNRCNKFM201,556,Z006,*,,,,1573,,,,,,
1487196250,LNRCNKFM201,558,Z005,*,,,,1574,,,,,,
1487196251,LNRCNKFM201,558,Z006,*,,,,1575,,,,,,
1487196252,LNRCNKFM201,571,Z005,*,,,,1576,,,,,,
1487196253,LNRCNKFM201,571,Z006,*,,,,1577,,,,,,
1487196254,LNRCNKB460,19,A026,*,,,,1223,,,,,,
1487196255,LNRCNKVC104,19,Z003,*,,,,2682,,,,,,
1487196256,LNRCNKZZ804,378,z36,*,,,,3149,,,,,,
1487196257,LNRCNKZZ804,378,Z005,*,,,,3150,,,,,,
1487196258,LNRCNKZZ804,356,z36,*,,,,3151,,,,,,
1487196259,LNRCNKZZ804,356,Z005,*,,,,3152,,,,,,
1487196260,LNRCNKZZ804,232,z36,*,,,,3153,,,,,,
1487196261,LNRCNKZZ804,232,Z005,*,,,,3154,,,,,,
1487196262,LNRCNKZZ804,351,z36,*,,,,3155,,,,,,
1487196263,LNRCNKZZ804,351,Z005,*,,,,3156,,,,,,
1487196264,LNRCNKZZ804,250,z36,*,,,,3157,,,,,,
1487196265,LNRCNKZZ804,250,Z005,*,,,,3158,,,,,,
1487196266,LNRCNKZZ804,46,z36,*,,,,3159,,,,,,
1487196267,LNRCNKZZ804,46,Z005,*,,,,3160,,,,,,
1487196268,LNRCNKZZ804,47,z36,*,,,,3161,,,,,,
1487196269,LNRCNKZZ804,47,Z005,*,,,,3162,,,,,,
1487196270,LNRCNKRNS355,321,A059,*,,,,2437,,,,,,
1487196271,LNRCNKRNS355,321,A060,*,,,,2438,,,,,,
1487196272,LNRCNKRNS355,321,A061,*,,,,2439,,,,,,
1487196273,LNRCNKRNS355,321,A062,*,,,,2440,,,,,,
1487196274,LNRCNKRNS355,321,A063,*,,,,2441,,,,,,
1487196275,LNRCNKRNS355,321,A064,*,,,,2442,,,,,,
1487196276,LNRCNKRNS355,321,A065,*,,,,2443,,,,,,
1487196277,LNRCNKRNS355,321,A066,*,,,,2444,,,,,,
1487196278,LNRCNKRNS355,252,A059,*,,,,2445,,,,,,
1487196279,LNRCNKRNS355,252,A060,*,,,,2446,,,,,,
1487196280,LNRCNKRNS355,252,A061,*,,,,2447,,,,,,
1487196281,LNRCNKRNS355,252,A062,*,,,,2448,,,,,,
1487196282,LNRCNKRNS355,252,A063,*,,,,2449,,,,,,
1487196283,LNRCNKRNS355,252,A064,*,,,,2450,,,,,,
1487196284,LNRCNKRNS355,252,A065,*,,,,2451,,,,,,
1487196285,LNRCNKRNS355,252,A066,*,,,,2452,,,,,,
1487196286,LNRCNKRNS355,487,A059,*,,,,2453,,,,,,
1487196287,LNRCNKRNS355,487,A060,*,,,,2454,,,,,,
1487196288,LNRCNKRNS355,487,A061,*,,,,2455,,,,,,
1487196289,LNRCNKRNS355,487,A062,*,,,,2456,,,,,,
1487196290,LNRCNKRNS355,487,A063,*,,,,2457,,,,,,
1487196291,LNRCNKRNS355,487,A064,*,,,,2458,,,,,,
1487196292,LNRCNKRNS355,487,A065,*,,,,2459,,,,,,
1487196293,LNRCNKRNS355,487,A066,*,,,,2460,,,,,,
1487196294,LNRCNKRNS355,337,A059,*,,,,2461,,,,,,
1487196295,LNRCNKRNS355,337,A060,*,,,,2462,,,,,,
1487196296,LNRCNKRNS355,337,A061,*,,,,2463,,,,,,
1487196297,LNRCNKRNS355,337,A062,*,,,,2464,,,,,,
1487196298,LNRCNKRNS355,337,A063,*,,,,2465,,,,,,
1487196299,LNRCNKRNS355,337,A064,*,,,,2466,,,,,,
1487196300,LNRCNKRNS355,337,A065,*,,,,2467,,,,,,
1487196301,LNRCNKRNS355,337,A066,*,,,,2468,,,,,,
1487196302,LNRCNKPSJ333,232,Z001,*,,,,2345,,,,,,
1487196303,LNRCNKPSJ333,46,Z001,*,,,,2346,,,,,,
1487196304,LNRCNKPSJ333,233,Z001,*,,,,2347,,,,,,
1487196305,LNRCNKPSJ333,47,Z001,*,,,,2348,,,,,,
1487196306,LNRCNKPSJ333,455,Z001,*,,,,2349,,,,,,
1487196307,LNRCNKPSJ333,218,Z001,*,,,,2350,,,,,,
1487196308,LNRCNKZZ801,232,Z005,*,,,,3097,,,,,,
1487196309,LNRCNKZZ801,351,Z005,*,,,,3098,,,,,,
1487196310,LNRCNKZZ601,196,Z005,*,,,,3031,,,,,,
1487196311,LNRCNKZZ601,9,Z005,*,,,,3032,,,,,,
1487196312,LNRCNKZZ601,1,Z005,*,,,,3033,,,,,,
1487196313,LNRCNKZZ800,378,Z003,*,,,,3071,,,,,,
1487196314,LNRCNKZZ800,479,Z003,*,,,,3072,,,,,,
1487196315,LNRCNKZZ800,46,A043,*,,,,3073,,,,,,
1487196316,LNRCNKZZ800,46,A033,*,,,,3074,,,,,,
1487196317,LNRCNKZZ800,46,A050,*,,,,3075,,,,,,
1487196318,LNRCNKZZ800,46,z36,*,,,,3076,,,,,,
1487196319,LNRCNKZZ800,46,Z005,*,,,,3077,,,,,,
1487196320,LNRCNKZZ605,9,Z003,*,,,,3046,,,,,,
1487196321,LNRCNKZZ605,1,Z003,*,,,,3047,,,,,,
1487196322,LNRCNKZZ806,378,Z003,*,,,,3170,,,,,,
1487196323,LNRCNKZZ806,232,Z003,*,,,,3171,,,,,,
1487196324,LNRCNKZZ806,46,Z003,*,,,,3172,,,,,,
1487196325,LNRCNKZZ603,9,A067,*,,,,3034,,,,,,
1487196326,LNRCNKZZ603,1,Z006,*,,,,3035,,,,,,
1487196327,LNRCNACT10,85,A027,*,,,,262,,,,,,
1487196328,LNRCNACT10,561,A025,*,,,,263,,,,,,
1487196329,LNRCNACT10,428,A043,*,,,,264,,,,,,
1487196330,LNRCNACT10,533,A068,*,,,,265,,,,,,
1487196331,LNRCNACT10,534,A025,*,,,,266,,,,,,
1487196332,LNRCNACT10,534,A026,*,,,,267,,,,,,
1487196333,LNRCNACT10,18,A019,*,,,,268,,,,,,
1487196334,LNRCNKB460,1,A019,*,,,,1224,,,,,,
1487196335,LNRCNKVT348,455,KLAS,*,,,,2749,,,,,,
1487196336,LNRCNKVT348,351,Z001,*,,,,2750,,,,,,
1487196337,LNRCNKVT348,46,Z001,*,,,,2751,,,,,,
1487196338,LNRCNKVT348,455,Z001,*,,,,2752,,,,,,
1487196339,LNRCNKHZ073,9,z36,*,,,,1679,,,,,,
1487196340,LNRCNKHZ073,9,Z005,*,,,,1680,,,,,,
1487196341,LNRCNKHZ073,9,Z006,*,,,,1681,,,,,,
1487196342,LNRCNKHZ073,1,z36,*,,,,1682,,,,,,
1487196343,LNRCNKHZ073,1,Z005,*,,,,1683,,,,,,
1487196344,LNRCNKHZ073,1,Z006,*,,,,1684,,,,,,
1487196345,LNRCNKHZ059,351,Z003,*,,,,1665,,,,,,
1487196346,LNRCNKHZ059,46,z36,*,,,,1666,,,,,,
1487196347,LNRCNKHZ059,46,Z005,*,,,,1667,,,,,,
1487196348,LNRCNKHZ059,46,Z006,*,,,,1668,,,,,,
1487196349,LNRCNKLCZ270,46,z36,*,,,,1838,,,,,,
1487196350,LNRCNKLCZ270,46,Z005,*,,,,1839,,,,,,
1487196351,LNRCNKLCZ270,46,Z006,*,,,,1840,,,,,,
1487196352,LNRCNKLCZ270,46,Z007,*,,,,1841,,,,,,
1487196353,LNRCNKLCZ270,46,Z008,*,,,,1842,,,,,,
1487196354,LNRCNKM299,196,A043,*,,,,2223,,,,,,
1487196355,LNRCNKM299,196,A033,*,,,,2224,,,,,,
1487196356,LNRCNKM299,196,A050,*,,,,2225,,,,,,
1487196357,LNRCNKM299,196,A051,*,,,,2226,,,,,,
1487196358,LNRCNKM299,196,A049,*,,,,2227,,,,,,
1487196359,LNRCNKM299,463,A043,*,,,,2228,,,,,,
1487196360,LNRCNKM299,463,A033,*,,,,2229,,,,,,
1487196361,LNRCNKM299,463,A050,*,,,,2230,,,,,,
1487196362,LNRCNKM299,463,A051,*,,,,2231,,,,,,
1487196363,LNRCNKM299,463,A049,*,,,,2232,,,,,,
1487196364,LNRCNKM299,66,A043,*,,,,2233,,,,,,
1487196365,LNRCNKM299,66,A033,*,,,,2234,,,,,,
1487196366,LNRCNKM299,66,A050,*,,,,2235,,,,,,
1487196367,LNRCNKM299,66,A051,*,,,,2236,,,,,,
1487196368,LNRCNKM299,66,A049,*,,,,2237,,,,,,
1487196369,LNRCNKM299,238,A043,*,,,,2238,,,,,,
1487196370,LNRCNKM299,238,A033,*,,,,2239,,,,,,
1487196371,LNRCNKM299,238,A050,*,,,,2240,,,,,,
1487196372,LNRCNKM299,238,A051,*,,,,2241,,,,,,
1487196373,LNRCNKM299,238,A049,*,,,,2242,,,,,,
1487196374,LNRCNKM299,1,A043,*,,,,2243,,,,,,
1487196375,LNRCNKM299,1,A033,*,,,,2244,,,,,,
1487196376,LNRCNKM299,1,A050,*,,,,2245,,,,,,
1487196377,LNRCNKM299,1,A051,*,,,,2246,,,,,,
1487196378,LNRCNKM299,1,A049,*,,,,2247,,,,,,
1487196379,LNRCNKM360,378,z403,*,,,,2282,,,,,,
1487196380,LNRCNKM360,378,z36,*,,,,2283,,,,,,
1487196381,LNRCNKM360,378,Z007,*,,,,2284,,,,,,
1487196382,LNRCNKM360,378,Z008,*,,,,2285,,,,,,
1487196383,LNRCNKM360,378,z405,*,,,,2286,,,,,,
1487196384,LNRCNKM360,463,z403,*,,,,2287,,,,,,
1487196385,LNRCNKM360,463,z405,*,,,,2288,,,,,,
1487196386,LNRCNKM360,66,z403,*,,,,2289,,,,,,
1487196387,LNRCNKM360,66,z405,*,,,,2290,,,,,,
1487196388,LNRCNKM213,463,z403,*,,,,2072,,,,,,
1487196389,LNRCNKM213,463,z36,*,,,,2073,,,,,,
1487196390,LNRCNKM213,463,Z005,*,,,,2074,,,,,,
1487196391,LNRCNKM213,463,Z006,*,,,,2075,,,,,,
1487196392,LNRCNKM213,463,Z007,*,,,,2076,,,,,,
1487196393,LNRCNKM213,463,Z008,*,,,,2077,,,,,,
1487196394,LNRCNKM213,463,z405,*,,,,2078,,,,,,
1487196395,LNRCNKM213,66,z403,*,,,,2079,,,,,,
1487196396,LNRCNKM213,66,z36,*,,,,2080,,,,,,
1487196397,LNRCNKM213,66,Z005,*,,,,2081,,,,,,
1487196398,LNRCNKM213,66,Z006,*,,,,2082,,,,,,
1487196399,LNRCNKM213,66,Z007,*,,,,2083,,,,,,
1487196400,LNRCNKM213,66,Z008,*,,,,2084,,,,,,
1487196401,LNRCNKM213,66,z405,*,,,,2085,,,,,,
1487196402,LNRCNKM213,46,z403,*,,,,2086,,,,,,
1487196403,LNRCNKM213,46,z36,*,,,,2087,,,,,,
1487196404,LNRCNKM213,46,Z005,*,,,,2088,,,,,,
1487196405,LNRCNKM213,46,Z006,*,,,,2089,,,,,,
1487196406,LNRCNKM213,46,Z007,*,,,,2090,,,,,,
1487196407,LNRCNKM213,46,Z008,*,,,,2091,,,,,,
1487196408,LNRCNKM213,46,z405,*,,,,2092,,,,,,
1487196409,LNRCNKM214,196,KLAS,*,,,,2093,,,,,,
1487196410,LNRCNKM214,463,KLAS,*,,,,2094,,,,,,
1487196411,LNRCNKM214,66,KLAS,*,,,,2095,,,,,,
1487196412,LNRCNKM214,1,KLAS,*,,,,2096,,,,,,
1487196413,LNRCNKM214,196,z403,*,,,,2097,,,,,,
1487196414,LNRCNKM214,196,z405,*,,,,2098,,,,,,
1487196415,LNRCNKM214,463,z403,*,,,,2099,,,,,,
1487196416,LNRCNKM214,463,z405,*,,,,2100,,,,,,
1487196417,LNRCNKM214,66,z403,*,,,,2101,,,,,,
1487196418,LNRCNKM214,66,z405,*,,,,2102,,,,,,
1487196419,LNRCNKM214,1,z403,*,,,,2103,,,,,,
1487196420,LNRCNKM214,1,z405,*,,,,2104,,,,,,
1487196421,LNRCNKM360,378,A060,*,,,,2291,,,,,,
1487196422,LNRCNKM360,378,A061,*,,,,2292,,,,,,
1487196423,LNRCNKM360,378,A062,*,,,,2293,,,,,,
1487196424,LNRCNKM360,378,A063,*,,,,2294,,,,,,
1487196425,LNRCNKM360,378,A064,*,,,,2295,,,,,,
1487196426,LNRCNKM360,463,A060,*,,,,2296,,,,,,
1487196427,LNRCNKM360,463,A061,*,,,,2297,,,,,,
1487196428,LNRCNKM360,463,A062,*,,,,2298,,,,,,
1487196429,LNRCNKM360,463,A063,*,,,,2299,,,,,,
1487196430,LNRCNKM360,463,A064,*,,,,2300,,,,,,
1487196431,LNRCNKM360,66,A060,*,,,,2301,,,,,,
1487196432,LNRCNKM360,66,A061,*,,,,2302,,,,,,
1487196433,LNRCNKM360,66,A062,*,,,,2303,,,,,,
1487196434,LNRCNKM360,66,A063,*,,,,2304,,,,,,
1487196435,LNRCNKM360,66,A064,*,,,,2305,,,,,,
1487196436,LNRCNKM360,351,A060,*,,,,2306,,,,,,
1487196437,LNRCNKM360,351,A061,*,,,,2307,,,,,,
1487196438,LNRCNKM360,351,A062,*,,,,2308,,,,,,
1487196439,LNRCNKM360,351,A063,*,,,,2309,,,,,,
1487196440,LNRCNKM360,351,A064,*,,,,2310,,,,,,
1487196441,LNRCNKM360,46,A060,*,,,,2311,,,,,,
1487196442,LNRCNKM360,46,A061,*,,,,2312,,,,,,
1487196443,LNRCNKM360,46,A062,*,,,,2313,,,,,,
1487196444,LNRCNKM360,46,A063,*,,,,2314,,,,,,
1487196445,LNRCNKM360,46,A064,*,,,,2315,,,,,,
1487196446,LNRCNKZZ1401,46,A043,*,,,,2975,,,,,,
1487196447,LNRCNKZZ1401,46,A033,*,,,,2976,,,,,,
1487196448,LNRCNKZZ1401,46,A050,*,,,,2977,,,,,,
1487196449,LNRCNKZZ1401,46,A051,*,,,,2978,,,,,,
1487196450,LNRCNKZZ1401,46,A049,*,,,,2979,,,,,,
1487196451,LNRCNKCS816S,463,KLAS,*,,,,1359,,,,,,
1487196452,LNRCNKCS816S,468,KLAS,*,,,,1360,,,,,,
1487196453,LNRCNKCS816S,462,KLAS,*,,,,1361,,,,,,
1487196454,LNRCNKCS816S,467,KLAS,*,,,,1362,,,,,,
1487196455,LNRCNKCS816S,351,KLAS,*,,,,1363,,,,,,
1487196456,LNRCNKCS816S,229,KLAS,*,,,,1364,,,,,,
1487196457,LNRCNKCS816S,378,A059,*,,,,1365,,,,,,
1487196458,LNRCNKCS816S,378,A065,*,,,,1366,,,,,,
1487196459,LNRCNKCS816S,232,A059,*,,,,1367,,,,,,
1487196460,LNRCNKCS816S,232,A065,*,,,,1368,,,,,,
1487196461,LNRCNKCS816S,463,A059,*,,,,1369,,,,,,
1487196462,LNRCNKCS816S,463,A065,*,,,,1370,,,,,,
1487196463,LNRCNKCS816S,468,A059,*,,,,1371,,,,,,
1487196464,LNRCNKCS816S,468,A065,*,,,,1372,,,,,,
1487196465,LNRCNKCS816S,462,A059,*,,,,1373,,,,,,
1487196466,LNRCNKCS816S,462,A065,*,,,,1374,,,,,,
1487196467,LNRCNKCS816S,66,A059,*,,,,1375,,,,,,
1487196468,LNRCNKCS816S,66,A065,*,,,,1376,,,,,,
1487196469,LNRCNKCS816S,467,A059,*,,,,1377,,,,,,
1487196470,LNRCNKCS816S,467,A065,*,,,,1378,,,,,,
1487196471,LNRCNKCS816S,351,A059,*,,,,1379,,,,,,
1487196472,LNRCNKCS816S,351,A065,*,,,,1380,,,,,,
1487196473,LNRCNKCS816S,46,z403,*,,,,1381,,,,,,
1487196474,LNRCNKCS816S,46,z405,*,,,,1382,,,,,,
1487196475,LNRCNKCS816S,229,A059,*,,,,1383,,,,,,
1487196476,LNRCNKCS816S,229,A065,*,,,,1384,,,,,,
1487196477,LNRCNKCS815Y,378,KLAS,*,,,,1307,,,,,,
1487196478,LNRCNKCS815Y,232,KLAS,*,,,,1308,,,,,,
1487196479,LNRCNKCS815Y,463,KLAS,*,,,,1309,,,,,,
1487196480,LNRCNKCS815Y,468,KLAS,*,,,,1310,,,,,,
1487196481,LNRCNKCS815Y,462,KLAS,*,,,,1311,,,,,,
1487196482,LNRCNKCS815Y,66,KLAS,*,,,,1312,,,,,,
1487196483,LNRCNKCS815Y,467,KLAS,*,,,,1313,,,,,,
1487196484,LNRCNKCS815Y,351,KLAS,*,,,,1314,,,,,,
1487196485,LNRCNKCS815Y,229,KLAS,*,,,,1315,,,,,,
1487196486,LNRCNKCS815Y,378,A059,*,,,,1316,,,,,,
1487196487,LNRCNKCS815Y,378,A065,*,,,,1317,,,,,,
1487196488,LNRCNKCS815Y,232,A059,*,,,,1318,,,,,,
1487196489,LNRCNKCS815Y,232,A065,*,,,,1319,,,,,,
1487196490,LNRCNKCS815Y,463,A059,*,,,,1320,,,,,,
1487196491,LNRCNKCS815Y,463,A065,*,,,,1321,,,,,,
1487196492,LNRCNKCS815Y,468,A059,*,,,,1322,,,,,,
1487196493,LNRCNKCS815Y,468,A065,*,,,,1323,,,,,,
1487196494,LNRCNKCS815Y,462,A059,*,,,,1324,,,,,,
1487196495,LNRCNKCS815Y,462,A065,*,,,,1325,,,,,,
1487196496,LNRCNKCS815Y,66,A059,*,,,,1326,,,,,,
1487196497,LNRCNKCS815Y,66,A065,*,,,,1327,,,,,,
1487196498,LNRCNKCS815Y,467,A059,*,,,,1328,,,,,,
1487196499,LNRCNKCS815Y,467,A065,*,,,,1329,,,,,,
1487196500,LNRCNKCS815Y,351,A059,*,,,,1330,,,,,,
1487196501,LNRCNKCS815Y,351,A065,*,,,,1331,,,,,,
1487196502,LNRCNKCS815Y,229,A059,*,,,,1332,,,,,,
1487196503,LNRCNKCS815Y,229,A065,*,,,,1333,,,,,,
1487196504,LNRCNKZZ500,9,A019,*,,,,2983,,,,,,
1487196505,LNRCNKVT8503,351,z403,*,,,,2777,,,,,,
1487196506,LNRCNKVT8503,351,z36,*,,,,2778,,,,,,
1487196507,LNRCNKVT8503,351,Z005,*,,,,2779,,,,,,
1487196508,LNRCNKVT8503,351,Z006,*,,,,2780,,,,,,
1487196509,LNRCNKVT8503,351,Z007,*,,,,2781,,,,,,
1487196510,LNRCNKVT8503,351,Z008,*,,,,2782,,,,,,
1487196511,LNRCNKVT8503,351,z405,*,,,,2783,,,,,,
1487196512,LNRCNKVT8503,46,z403,*,,,,2784,,,,,,
1487196513,LNRCNKVT8503,46,z36,*,,,,2785,,,,,,
1487196514,LNRCNKVT8503,46,Z005,*,,,,2786,,,,,,
1487196515,LNRCNKVT8503,46,Z006,*,,,,2787,,,,,,
1487196516,LNRCNKVT8503,46,Z007,*,,,,2788,,,,,,
1487196517,LNRCNKVT8503,46,Z008,*,,,,2789,,,,,,
1487196518,LNRCNKVT8503,46,z405,*,,,,2790,,,,,,
1487196519,LNRCNKVT8503,47,z403,*,,,,2791,,,,,,
1487196520,LNRCNKVT8503,47,z36,*,,,,2792,,,,,,
1487196521,LNRCNKVT8503,47,Z005,*,,,,2793,,,,,,
1487196522,LNRCNKVT8503,47,Z006,*,,,,2794,,,,,,
1487196523,LNRCNKVT8503,47,Z007,*,,,,2795,,,,,,
1487196524,LNRCNKVT8503,47,Z008,*,,,,2796,,,,,,
1487196525,LNRCNKVT8503,47,z405,*,,,,2797,,,,,,
1487196526,LNRCNKVT8503,351,z37,*,,,,2798,,,,,,
1487196527,LNRCNKVT8503,351,z38,*,,,,2799,,,,,,
1487196528,LNRCNKVT8503,351,z39,*,,,,2800,,,,,,
1487196529,LNRCNKVT8503,351,z40,*,,,,2801,,,,,,
1487196530,LNRCNKVT8503,46,z37,*,,,,2802,,,,,,
1487196531,LNRCNKVT8503,46,z38,*,,,,2803,,,,,,
1487196532,LNRCNKVT8503,46,z39,*,,,,2804,,,,,,
1487196533,LNRCNKVT8503,46,z40,*,,,,2805,,,,,,
1487196534,LNRCNKVT8503,47,z37,*,,,,2806,,,,,,
1487196535,LNRCNKVT8503,47,z38,*,,,,2807,,,,,,
1487196536,LNRCNKVT8503,47,z39,*,,,,2808,,,,,,
1487196537,LNRCNKVT8503,47,z40,*,,,,2809,,,,,,
1487196538,LNRCNKVT8504,351,z37,*,,,,2838,,,,,,
1487196539,LNRCNKVT8504,351,z38,*,,,,2839,,,,,,
1487196540,LNRCNKVT8504,351,z39,*,,,,2840,,,,,,
1487196541,LNRCNKVT8504,351,z40,*,,,,2841,,,,,,
1487196542,LNRCNKVT8504,46,z37,*,,,,2842,,,,,,
1487196543,LNRCNKVT8504,46,z38,*,,,,2843,,,,,,
1487196544,LNRCNKVT8504,46,z39,*,,,,2844,,,,,,
1487196545,LNRCNKVT8504,46,z40,*,,,,2845,,,,,,
1487196546,LNRCNKVT8504,47,z37,*,,,,2846,,,,,,
1487196547,LNRCNKVT8504,47,z38,*,,,,2847,,,,,,
1487196548,LNRCNKVT8504,47,z39,*,,,,2848,,,,,,
1487196549,LNRCNKVT8504,47,z40,*,,,,2849,,,,,,
1487196550,LNRCNKVT8511,46,z37,*,,,,2880,,,,,,
1487196551,LNRCNKVT8511,46,z38,*,,,,2881,,,,,,
1487196552,LNRCNKVT8511,46,z39,*,,,,2882,,,,,,
1487196553,LNRCNKVT8511,46,z40,*,,,,2883,,,,,,
1487196554,LNRCNKVT8511,229,z37,*,,,,2884,,,,,,
1487196555,LNRCNKVT8511,229,z38,*,,,,2885,,,,,,
1487196556,LNRCNKVT8511,229,z39,*,,,,2886,,,,,,
1487196557,LNRCNKVT8511,229,z40,*,,,,2887,,,,,,
1487196558,LNRCNKVT8511,535,z37,*,,,,2888,,,,,,
1487196559,LNRCNKVT8511,535,z38,*,,,,2889,,,,,,
1487196560,LNRCNKVT8511,535,z39,*,,,,2890,,,,,,
1487196561,LNRCNKVT8511,535,z40,*,,,,2891,,,,,,
1487196562,LNRCNACT34,78,U36,*,,,,299,,,,,,
1487196563,LNRCNACT34,78,U37,*,,,,300,,,,,,
1487196564,LNRCNACT34,78,U38,*,,,,301,,,,,,
1487196565,LNRCNACT34,78,U39,*,,,,302,,,,,,
1487196566,LNRCNACT34,78,U40,*,,,,303,,,,,,
1487196567,LNRCNACT34,78,U41,*,,,,304,,,,,,
1487196568,LNRCNACT34,78,U42,*,,,,305,,,,,,
1487196569,LNRCNACT34,78,U43,*,,,,306,,,,,,
1487196570,LNRCNACT34,78,U44,*,,,,307,,,,,,
1487196571,LNRCNACT34,11,U36,*,,,,308,,,,,,
1487196572,LNRCNACT34,11,U37,*,,,,309,,,,,,
