Cekinx,Harinx,HarTip,BordroNo,Tarih,istut,muhkod,cmb,cmb_Kod,Banka,Sube,GiderMuhKod,ProGiderKod,MuhFisNo,KarsiMuhKod,MM,KarsiMM,GiderMM,GiderTip,GiderParaCinsi,insUN,insDT,updUN,updDT,OzKod1,OzKod2,locked,Resim,Resim2,Aciklama,OzKod3,OzKod4,OzKod5,LastUpdate,LastCalculate,NeedCalculate,iptal,kgid,mkgid,insApp,updApp
27835,33598,BO,0000002410,2019-09-06 00:00:00,,103.01.004,B,6295623,04,01,,,7920328,102.04.001.08,,,,,,3372,2019-09-17 11:24:13.393000,3372,2019-09-17 11:24:13.393000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33598,27835,,
27836,33682,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.113000,3372,2019-09-17 12:22:44.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33682,27836,,
27837,33683,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.113000,3372,2019-09-17 12:22:44.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33683,27837,,
27838,33684,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.113000,3372,2019-09-17 12:22:44.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33684,27838,,
27839,34084,BO,0000002462,2019-09-30 00:00:00,,103.01.004,B,6295623,04,01,,,8211561,102.04.001.08,,,,,,3372,2019-11-01 11:00:24.963000,3372,2019-11-01 11:00:24.963000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34084,27839,,
27840,34429,4,0000000254,2019-10-28 00:00:00,,103.01.004,C,320.01.065,,,,,8330035,320.01.065,,,,,,3372,2019-11-29 09:44:59.140000,3372,2019-11-29 09:45:00.243000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34429,27840,,
27843,34670,4,0000000311,2022-12-31 00:00:00,,103.01.004,C,320.01.065,,,,,11440307,320.01.065,,,,,,5382,2023-01-17 14:08:15.180000,5382,2023-01-17 14:09:01.660000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 14:08:15.530000,0,,34670,27843,,
27844,34671,4,0000000311,2022-12-31 00:00:00,,103.01.004,C,320.01.065,,,,,11440307,320.01.065,,,,,,5382,2023-01-17 14:08:15.193000,5382,2023-01-17 14:08:16.270000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 14:08:16.137000,0,,34671,27844,,
27845,34672,4,0000000311,2022-12-31 00:00:00,,103.01.004,C,320.01.065,,,,,11440307,320.01.065,,,,,,5382,2023-01-17 14:08:15.200000,5382,2023-01-17 14:08:16.303000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 14:08:16.273000,0,,34672,27845,,
27846,34673,4,0000000311,2022-12-31 00:00:00,,103.01.004,C,320.01.065,,,,,11440307,320.01.065,,,,,,5382,2023-01-17 14:08:15.207000,5382,2023-01-17 14:08:16.333000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 14:08:16.303000,0,,34673,27846,,
27847,33596,BO,0000002409,2019-09-05 00:00:00,,103.01.004,B,6295623,04,01,,,7920327,102.04.001.08,,,,,,3372,2019-09-17 11:23:41.093000,3372,2019-09-17 11:23:41.093000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33596,27847,,
27848,33020,BO,0000002323,2019-07-31 00:00:00,,103.01.004,B,6295623,04,01,,,7906960,102.04.001.08,,,,,,3372,2019-08-26 09:56:48.280000,3372,2019-08-26 09:56:48.280000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33020,27848,,
27849,33685,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.113000,3372,2019-09-17 12:22:44.860000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33685,27849,,
27850,34074,BO,0000002462,2019-09-30 00:00:00,,103.01.004,B,6295623,04,01,,,8211561,102.04.001.08,,,,,,3372,2019-11-01 11:00:24.933000,3372,2019-11-01 11:00:24.933000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34074,27850,,
27851,33021,BO,0000002323,2019-07-31 00:00:00,,103.01.004,B,6295623,04,01,,,7906960,102.04.001.08,,,,,,3372,2019-08-26 09:56:48.283000,3372,2019-08-26 09:56:48.283000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33021,27851,,
27852,33048,BO,0000002329,2019-08-08 00:00:00,,103.01.004,B,6295623,04,01,,,7906996,102.04.001.08,,,,,,3372,2019-08-26 10:03:42.803000,3372,2019-08-26 10:03:44.010000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33048,27852,,
27853,33022,BO,0000002323,2019-07-31 00:00:00,,103.01.004,B,6295623,04,01,,,7906960,102.04.001.08,,,,,,3372,2019-08-26 09:56:48.283000,3372,2019-08-26 09:56:48.283000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33022,27853,,
27854,33686,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.127000,3372,2019-09-17 12:22:44.877000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33686,27854,,
27855,33687,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.127000,3372,2019-09-17 12:22:44.877000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33687,27855,,
27856,34075,BO,0000002462,2019-09-30 00:00:00,,103.01.004,B,6295623,04,01,,,8211561,102.04.001.08,,,,,,3372,2019-11-01 11:00:24.950000,3372,2019-11-01 11:00:24.950000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34075,27856,,
27857,33998,4,0000000032,2019-10-16 00:00:00,,103.01.004,C,320.01.063,,,,,8325642,320.01.063,,,,,,4440,2019-10-16 14:01:42.630000,3372,2019-11-26 17:02:29.140000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33998,27857,,
27858,32530,BO,0000002264,2019-07-01 00:00:00,,103.01.004,B,6295623,04,01,,,7790804,102.04.001.08,,,,,,ADEM,2019-08-07 12:14:09.300000,ADEM,2019-08-07 12:14:09.300000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32530,27858,,
27859,33023,BO,0000002323,2019-07-31 00:00:00,,103.01.004,B,6295623,04,01,,,7906960,102.04.001.08,,,,,,3372,2019-08-26 09:56:48.283000,3372,2019-08-26 09:56:48.287000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33023,27859,,
27860,32932,BO,0000002322,2019-07-30 00:00:00,,103.01.004,B,6295623,04,01,,,7906905,102.04.001.08,,,,,,3372,2019-08-26 09:29:14.793000,3372,2019-08-26 09:29:16.433000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32932,27860,,
27861,33049,BO,0000002329,2019-08-08 00:00:00,,103.01.004,B,6295623,04,01,,,7906996,102.04.001.08,,,,,,3372,2019-08-26 10:03:42.807000,3372,2019-08-26 10:03:42.807000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33049,27861,,
27862,33051,BO,0000002330,2019-08-09 00:00:00,,103.01.004,B,6295623,04,01,,,7906997,102.04.001.08,,,,,,3372,2019-08-26 10:04:04.170000,3372,2019-08-26 10:04:05.347000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33051,27862,,
27863,33050,BO,0000002329,2019-08-08 00:00:00,,103.01.004,B,6295623,04,01,,,7906996,102.04.001.08,,,,,,3372,2019-08-26 10:03:42.807000,3372,2019-08-26 10:03:42.807000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33050,27863,,
27864,33024,BO,0000002323,2019-07-31 00:00:00,,103.01.004,B,6295623,04,01,,,7906960,102.04.001.08,,,,,,3372,2019-08-26 09:56:48.287000,3372,2019-08-26 09:56:48.287000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33024,27864,,
27865,33025,BO,0000002323,2019-07-31 00:00:00,,103.01.004,B,6295623,04,01,,,7906960,102.04.001.08,,,,,,3372,2019-08-26 09:56:48.287000,3372,2019-08-26 09:56:48.287000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33025,27865,,
27866,33026,BO,0000002323,2019-07-31 00:00:00,,103.01.004,B,6295623,04,01,,,7906960,102.04.001.08,,,,,,3372,2019-08-26 09:56:48.290000,3372,2019-08-26 09:56:48.290000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33026,27866,,
27867,33688,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.127000,3372,2019-09-17 12:22:44.877000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33688,27867,,
27868,33689,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.127000,3372,2019-09-17 12:22:44.877000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33689,27868,,
27869,33690,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.127000,3372,2019-09-17 12:22:44.877000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33690,27869,,
27870,33691,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.127000,3372,2019-09-17 12:22:44.877000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33691,27870,,
27871,33692,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.127000,3372,2019-09-17 12:22:44.877000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33692,27871,,
27872,33693,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.127000,3372,2019-09-17 12:22:44.877000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33693,27872,,
27873,34013,4,0000000036,2019-10-17 00:00:00,,103.01.004,C,320.01.234,,,,,8091129,320.01.234,,,,,,4440,2019-10-17 14:11:11.283000,4440,2019-10-17 14:11:11.283000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34013,27873,,
27874,34010,4,0000000036,2019-10-17 00:00:00,,103.01.004,C,320.01.234,,,,,8091129,320.01.234,,,,,,4440,2019-10-17 14:11:11.267000,4440,2019-10-17 14:11:11.267000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34010,27874,,
27875,34004,4,0000000036,2019-10-17 00:00:00,,103.01.004,C,320.01.234,,,,,8091129,320.01.234,,,,,,4440,2019-10-17 14:11:11.253000,4440,2019-10-17 14:11:11.253000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34004,27875,,
27876,34008,4,0000000036,2019-10-17 00:00:00,,103.01.004,C,320.01.234,,,,,8091129,320.01.234,,,,,,4440,2019-10-17 14:11:11.253000,4440,2019-10-17 14:11:11.253000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34008,27876,,
27877,34007,4,0000000036,2019-10-17 00:00:00,,103.01.004,C,320.01.234,,,,,8091129,320.01.234,,,,,,4440,2019-10-17 14:11:11.253000,4440,2019-10-17 14:11:11.253000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34007,27877,,
27878,34076,BO,0000002462,2019-09-30 00:00:00,,103.01.004,B,6295623,04,01,,,8211561,102.04.001.08,,,,,,3372,2019-11-01 11:00:24.950000,3372,2019-11-01 11:00:24.950000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34076,27878,,
27879,33027,BO,0000002323,2019-07-31 00:00:00,,103.01.004,B,6295623,04,01,,,7906960,102.04.001.08,,,,,,3372,2019-08-26 09:56:48.290000,3372,2019-08-26 09:56:48.290000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33027,27879,,
27880,33028,BO,0000002323,2019-07-31 00:00:00,,103.01.004,B,6295623,04,01,,,7906960,102.04.001.08,,,,,,3372,2019-08-26 09:56:48.290000,3372,2019-08-26 09:56:48.290000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33028,27880,,
27881,33029,BO,0000002323,2019-07-31 00:00:00,,103.01.004,B,6295623,04,01,,,7906960,102.04.001.08,,,,,,3372,2019-08-26 09:56:48.290000,3372,2019-08-26 09:56:48.290000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33029,27881,,
27882,33694,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.127000,3372,2019-09-17 12:22:44.877000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33694,27882,,
27883,33695,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.143000,3372,2019-09-17 12:22:44.877000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33695,27883,,
27884,33696,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.143000,3372,2019-09-17 12:22:44.877000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33696,27884,,
27885,32933,BO,0000002322,2019-07-30 00:00:00,,103.01.004,B,6295623,04,01,,,7906905,102.04.001.08,,,,,,3372,2019-08-26 09:29:14.793000,3372,2019-08-26 09:29:14.793000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32933,27885,,
27886,32934,BO,0000002322,2019-07-30 00:00:00,,103.01.004,B,6295623,04,01,,,7906905,102.04.001.08,,,,,,3372,2019-08-26 09:29:14.797000,3372,2019-08-26 09:29:14.797000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32934,27886,,
27887,32935,BO,0000002322,2019-07-30 00:00:00,,103.01.004,B,6295623,04,01,,,7906905,102.04.001.08,,,,,,3372,2019-08-26 09:29:14.797000,3372,2019-08-26 09:29:14.797000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32935,27887,,
27888,30662,BO,0000002013,2019-02-28 00:00:00,,103.01.004,B,6295623,04,01,,,6926751,102.04.001.08,,,,,,3372,2019-02-28 15:40:01.510000,3372,2019-02-28 15:40:01.510000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30662,27888,,
27889,33599,BO,0000002410,2019-09-06 00:00:00,,103.01.004,B,6295623,04,01,,,7920328,102.04.001.08,,,,,,3372,2019-09-17 11:24:13.393000,3372,2019-09-17 11:24:13.393000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33599,27889,,
27890,34255,4,0000000116,2019-10-10 00:00:00,,103.01.004,C,320.01.052,,,,,8222424,320.01.052,,,,,,3372,2019-11-14 16:37:08.327000,3372,2019-11-14 16:37:09.623000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34255,27890,,
27891,33030,BO,0000002323,2019-07-31 00:00:00,,103.01.004,B,6295623,04,01,,,7906960,102.04.001.08,,,,,,3372,2019-08-26 09:56:48.293000,3372,2019-08-26 09:56:48.293000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33030,27891,,
27892,33697,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.143000,3372,2019-09-17 12:22:44.877000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33697,27892,,
27893,34077,BO,0000002462,2019-09-30 00:00:00,,103.01.004,B,6295623,04,01,,,8211561,102.04.001.08,,,,,,3372,2019-11-01 11:00:24.950000,3372,2019-11-01 11:00:24.950000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34077,27893,,
27894,33698,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.143000,3372,2019-09-17 12:22:44.877000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33698,27894,,
27895,33031,BO,0000002323,2019-07-31 00:00:00,,103.01.004,B,6295623,04,01,,,7906960,102.04.001.08,,,,,,3372,2019-08-26 09:56:48.293000,3372,2019-08-26 09:56:48.293000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33031,27895,,
27896,33699,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.143000,3372,2019-09-17 12:22:44.877000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33699,27896,,
27897,33700,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.143000,3372,2019-09-17 12:22:44.877000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33700,27897,,
27898,34262,4,0000000122,2019-10-10 00:00:00,,103.01.004,C,320.01.477,,,,,8222441,320.01.477,,,,,,3372,2019-11-14 16:52:34.067000,3372,2019-11-14 16:52:35.020000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34262,27898,,
27899,34232,4,0000000102,2019-10-23 00:00:00,,103.01.004,C,320.01.477,,,,,8220867,320.01.477,,,,,,3372,2019-11-08 14:51:01.023000,3372,2019-11-08 14:51:02.100000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34232,27899,,
27900,34840,4,0000000320,2022-12-31 00:00:00,,103.01.004,C,320.01.477,,,,,11440564,320.01.477,,,,,,5382,2023-01-17 16:46:46.270000,5382,2023-01-17 16:46:49.470000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 16:46:46.510000,0,,34840,27900,,
27901,34841,4,0000000320,2022-12-31 00:00:00,,103.01.004,C,320.01.477,,,,,11440564,320.01.477,,,,,,5382,2023-01-17 16:46:46.280000,5382,2023-01-17 16:46:46.607000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 16:46:46.557000,0,,34841,27901,,
27902,33701,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.143000,3372,2019-09-17 12:22:44.877000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33701,27902,,
27903,33047,BO,0000002328,2019-08-08 00:00:00,,103.01.004,B,6295623,04,01,,,7906995,102.04.001.08,,,,,,3372,2019-08-26 10:03:07.490000,3372,2019-08-26 10:03:08.650000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33047,27903,,
27904,33600,BO,0000002410,2019-09-06 00:00:00,,103.01.004,B,6295623,04,01,,,7920328,102.04.001.08,,,,,,3372,2019-09-17 11:24:13.393000,3372,2019-09-17 11:24:13.393000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33600,27904,,
27906,33032,BO,0000002323,2019-07-31 00:00:00,,103.01.004,B,6295623,04,01,,,7906960,102.04.001.08,,,,,,3372,2019-08-26 09:56:48.297000,3372,2019-08-26 09:56:48.297000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33032,27906,,
27907,33033,BO,0000002323,2019-07-31 00:00:00,,103.01.004,B,6295623,04,01,,,7906960,102.04.001.08,,,,,,3372,2019-08-26 09:56:48.297000,3372,2019-08-26 09:56:48.297000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33033,27907,,
27908,33601,BO,0000002410,2019-09-06 00:00:00,,103.01.004,B,6295623,04,01,,,7920328,102.04.001.08,,,,,,3372,2019-09-17 11:24:13.393000,3372,2019-09-17 11:24:13.393000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33601,27908,,
27909,33702,BO,0000002412,2019-09-02 00:00:00,,103.01.004,B,6295623,04,01,,,7920336,102.04.001.08,,,,,,3372,2019-09-17 12:20:03.143000,3372,2019-09-17 12:22:44.877000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33702,27909,,
27910,34352,4,0000000192,2019-10-07 00:00:00,,103.01.004,C,320.01.640,,,,,8311180,320.01.640,,,,,,3372,2019-11-22 15:28:27.917000,3372,2019-11-22 15:28:29.310000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34352,27910,,
27911,34398,4,0000000234,2019-11-28 00:00:00,,103.01.004,C,320.01.640,,,,,8328343,320.01.640,,,,,,6963,2019-11-28 12:00:57.123000,6963,2019-11-28 12:01:13.733000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34398,27911,,
27912,31376,BO,0000002113,2019-04-30 00:00:00,,103.01.004,B,6295623,04,01,,,7389151,102.04.001.08,,,,,,ADEM,2019-05-15 17:29:22.430000,ADEM,2019-05-15 17:29:22.430000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31376,27912,,
27913,31377,BO,0000002113,2019-04-30 00:00:00,,103.01.004,B,6295623,04,01,,,7389151,102.04.001.08,,,,,,ADEM,2019-05-15 17:29:22.430000,ADEM,2019-05-15 17:29:22.447000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31377,27913,,
27914,31378,BO,0000002113,2019-04-30 00:00:00,,103.01.004,B,6295623,04,01,,,7389151,102.04.001.08,,,,,,ADEM,2019-05-15 17:29:22.447000,ADEM,2019-05-15 17:29:22.447000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31378,27914,,
27915,31379,BO,0000002113,2019-04-30 00:00:00,,103.01.004,B,6295623,04,01,,,7389151,102.04.001.08,,,,,,ADEM,2019-05-15 17:29:22.447000,ADEM,2019-05-15 17:29:22.447000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31379,27915,,
27916,31987,BO,0000002178,2019-05-31 00:00:00,,103.01.004,B,6295623,04,01,,,7523675,102.04.001.08,,,,,,3528,2019-06-20 11:18:56.113000,3528,2019-06-20 11:18:56.113000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31987,27916,,
27917,31988,BO,0000002178,2019-05-31 00:00:00,,103.01.004,B,6295623,04,01,,,7523675,102.04.001.08,,,,,,3528,2019-06-20 11:18:56.113000,3528,2019-06-20 11:18:56.113000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31988,27917,,
27918,31989,BO,0000002178,2019-05-31 00:00:00,,103.01.004,B,6295623,04,01,,,7523675,102.04.001.08,,,,,,3528,2019-06-20 11:18:56.130000,3528,2019-06-20 11:18:56.130000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31989,27918,,
27919,31990,BO,0000002178,2019-05-31 00:00:00,,103.01.004,B,6295623,04,01,,,7523675,102.04.001.08,,,,,,3528,2019-06-20 11:18:56.130000,3528,2019-06-20 11:18:56.130000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31990,27919,,
27920,33163,BO,0000002358,2019-07-31 00:00:00,,103.01.006,B,85876673,06,01,,,7908229,102.06.001.01,,,,,,3372,2019-08-28 17:21:00.527000,3372,2019-08-28 17:21:05.673000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33163,27920,,
27921,33164,BO,0000002358,2019-07-31 00:00:00,,103.01.006,B,85876673,06,01,,,7908229,102.06.001.01,,,,,,3372,2019-08-28 17:21:00.527000,3372,2019-08-28 17:21:05.673000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33164,27921,,
27922,33832,BO,0000002442,2019-09-02 00:00:00,,103.01.006,B,85876673,06,01,,,8073160,102.06.001.01,,,,,,3372,2019-09-20 16:07:17.150000,3372,2019-09-20 16:07:17.150000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33832,27922,,
27923,34166,BO,0000002487,2019-09-30 00:00:00,,103.01.006,B,85876673,06,01,,,8219744,102.06.001.01,,,,,,3372,2019-11-07 16:08:36.463000,3372,2019-11-07 16:08:36.463000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34166,27923,,
27924,33165,BO,0000002358,2019-07-31 00:00:00,,103.01.006,B,85876673,06,01,,,7908229,102.06.001.01,,,,,,3372,2019-08-28 17:21:00.527000,3372,2019-08-28 17:21:05.673000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33165,27924,,
27925,33834,BO,0000002442,2019-09-02 00:00:00,,103.01.006,B,85876673,06,01,,,8073160,102.06.001.01,,,,,,3372,2019-09-20 16:07:17.150000,3372,2019-09-20 16:07:17.150000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33834,27925,,
27926,33166,BO,0000002358,2019-07-31 00:00:00,,103.01.006,B,85876673,06,01,,,7908229,102.06.001.01,,,,,,3372,2019-08-28 17:21:00.530000,3372,2019-08-28 17:21:05.673000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33166,27926,,
27927,33833,BO,0000002442,2019-09-02 00:00:00,,103.01.006,B,85876673,06,01,,,8073160,102.06.001.01,,,,,,3372,2019-09-20 16:07:17.150000,3372,2019-09-20 16:07:17.150000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33833,27927,,
27928,33835,BO,0000002442,2019-09-02 00:00:00,,103.01.006,B,85876673,06,01,,,8073160,102.06.001.01,,,,,,3372,2019-09-20 16:07:17.180000,3372,2019-09-20 16:07:17.180000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33835,27928,,
